,Slingshot Roxy,Reality One,Slingshot Penny,Laceby Girl,Rise Again,Crave Calamity,Checkout Chick,Bang On Blue
09-01-2023 18:26:10.764172,"(15.0, 28.0, 26.5)","(13.0, 20.0, 18.08695652173913)","(31.0, 65.0, 63.125)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.666666666666666)","(2.6, 3.1, 3.0619047619047617)","(5.5, 8.0, 7.542857142857143)","(2.6, 3.15, 3.082558139534884)"
09-01-2023 18:26:11.793761,"(15.0, 28.0, 27.25)","(13.0, 20.0, 18.08695652173913)","(31.0, 65.0, 63.125)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.571428571428571)","(2.6, 3.1, 3.0625)","(5.5, 8.0, 7.314285714285714)","(2.6, 3.15, 3.0608108108108105)"
09-01-2023 18:26:12.828444,"(15.0, 28.0, 27.25)","(13.0, 20.0, 18.08695652173913)","(31.0, 65.0, 61.25)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.75)","(2.6, 3.1, 3.025714285714286)","(5.5, 8.0, 7.266666666666667)","(2.6, 3.1, 3.0608108108108105)"
09-01-2023 18:26:13.877656,"(15.0, 30.0, 29.0)","(13.0, 20.0, 18.08695652173913)","(31.0, 65.0, 61.25)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.75)","(2.6, 3.1, 3.0184)","(5.5, 7.8, 7.168421052631579)","(2.6, 3.1, 3.0608108108108105)"
09-01-2023 18:26:14.938057,"(15.0, 32.0, 28.25)","(13.0, 20.0, 18.08695652173913)","(31.0, 65.0, 61.25)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.75)","(2.6, 3.1, 3.0184)","(5.5, 7.8, 7.168421052631579)","(2.6, 3.1, 3.076923076923077)"
09-01-2023 18:26:15.935672,"(15.0, 32.0, 28.25)","(13.0, 19.5, 18.25)","(31.0, 65.0, 61.25)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.75)","(2.6, 3.1, 2.992151898734177)","(5.5, 7.8, 7.168421052631579)","(2.6, 3.1, 3.076923076923077)"
09-01-2023 18:26:16.991575,"(15.0, 32.0, 28.25)","(13.0, 19.5, 18.115384615384617)","(31.0, 65.0, 61.25)","(26.0, 40.0, 36.91428571428571)","(8.0, 13.0, 12.214285714285714)","(2.6, 3.05, 2.981917808219178)","(5.5, 7.8, 7.266666666666667)","(2.5, 3.1, 3.076923076923077)"
09-01-2023 18:26:18.199460,"(15.0, 32.0, 29.5)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 40.0, 37.03225806451613)","(8.0, 13.5, 11.486725663716815)","(2.6, 3.05, 2.9819999999999998)","(5.5, 7.6, 7.24)","(2.5, 3.1, 3.113559322033898)"
09-01-2023 18:26:19.377913,"(15.0, 32.0, 30.666666666666668)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 40.0, 43.333333333333336)","(8.0, 11.5, 13.278761061946902)","(2.6, 3.05, 2.9836842105263157)","(5.5, 7.6, 7.15)","(2.5, 3.2, 3.091666666666667)"
09-01-2023 18:26:20.499143,"(15.0, 32.0, 30.666666666666668)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 44.0, 43.333333333333336)","(8.0, 13.5, 13.09349593495935)","(2.6, 3.05, 3.0049019607843137)","(5.5, 7.4, 6.963636363636364)","(2.5, 3.2, 3.112820512820513)"
09-01-2023 18:26:21.555122,"(15.0, 32.0, 31.692307692307693)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 44.0, 43.27272727272727)","(8.0, 13.5, 12.025)","(2.6, 3.05, 3.0049019607843137)","(5.5, 7.4, 6.963636363636364)","(2.5, 3.2, 3.112820512820513)"
09-01-2023 18:26:22.725841,"(15.0, 34.0, 33.25)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 44.0, 42.5)","(8.0, 13.0, 12.25)","(2.6, 3.05, 3.0060975609756095)","(5.5, 7.4, 7.5)","(2.5, 3.2, 3.0858490566037733)"
09-01-2023 18:26:23.782504,"(15.0, 34.0, 33.25)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 44.0, 42.5)","(8.0, 13.0, 12.25)","(2.6, 3.05, 3.005)","(5.5, 7.6, 7.294736842105263)","(2.5, 3.15, 3.077272727272727)"
09-01-2023 18:26:24.879642,"(15.0, 32.0, 29.375)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 44.0, 42.5)","(8.0, 13.0, 12.382352941176471)","(2.6, 3.05, 3.0344370860927152)","(5.5, 7.8, 7.4)","(2.5, 3.15, 3.1064102564102565)"
09-01-2023 18:26:26.064777,"(17.0, 32.0, 29.375)","(13.0, 19.5, 18.166666666666668)","(31.0, 65.0, 55.625)","(26.0, 44.0, 43.111111111111114)","(8.5, 13.0, 12.382352941176471)","(2.6, 3.05, 3.037142857142857)","(5.5, 7.8, 7.463157894736842)","(2.5, 3.15, 3.1064102564102565)"
09-01-2023 18:26:27.334663,"(17.0, 32.0, 29.375)","(13.0, 19.5, 17.58823529411765)","(31.0, 65.0, 55.625)","(26.0, 44.0, 43.111111111111114)","(8.5, 13.0, 12.382352941176471)","(2.6, 3.05, 3.1227272727272726)","(5.5, 7.8, 7.509090909090909)","(2.5, 3.15, 3.0655555555555556)"
09-01-2023 18:26:28.451116,"(17.0, 32.0, 28.5)","(13.0, 19.5, 17.58823529411765)","(31.0, 65.0, 56.42857142857143)","(26.0, 44.0, 42.5)","(8.5, 13.0, 12.222222222222221)","(2.6, 3.15, 3.111111111111111)","(5.5, 7.8, 7.25)","(2.5, 3.15, 3.0655555555555556)"
09-01-2023 18:26:29.523328,"(17.0, 32.0, 29.0)","(13.0, 19.5, 17.58823529411765)","(31.0, 65.0, 59.54545454545455)","(26.0, 44.0, 42.5)","(8.5, 13.0, 12.222222222222221)","(2.6, 3.15, 3.1142857142857143)","(5.5, 7.8, 7.333333333333333)","(2.45, 3.15, 3.052127659574468)"
09-01-2023 18:26:30.755532,"(17.0, 32.0, 29.0)","(13.0, 19.5, 17.58823529411765)","(31.0, 65.0, 59.54545454545455)","(26.0, 44.0, 42.5)","(8.5, 13.0, 12.222222222222221)","(2.6, 3.15, 3.0973684210526313)","(5.5, 7.6, 7.3999999999999995)","(2.45, 3.15, 3.1020833333333333)"
09-01-2023 18:26:31.917827,"(17.0, 32.0, 29.0)","(13.0, 19.5, 17.58823529411765)","(31.0, 65.0, 59.54545454545455)","(26.0, 44.0, 42.5)","(8.5, 13.0, 12.222222222222221)","(2.6, 3.15, 3.0973684210526313)","(5.5, 7.6, 7.381818181818182)","(2.45, 3.15, 3.1020833333333333)"
09-01-2023 18:26:33.000137,"(17.0, 32.0, 29.0)","(13.0, 19.5, 17.58823529411765)","(31.0, 65.0, 57.69230769230769)","(26.0, 44.0, 38.81818181818182)","(8.5, 13.0, 12.222222222222221)","(2.6, 3.15, 3.0875)","(5.5, 7.6, 7.147826086956521)","(2.45, 3.15, 3.0663636363636364)"
09-01-2023 18:26:34.046199,"(17.0, 32.0, 28.5)","(13.0, 19.5, 17.58823529411765)","(31.0, 60.0, 57.69230769230769)","(26.0, 44.0, 39.0)","(8.5, 13.0, 12.222222222222221)","(2.6, 3.15, 3.1159090909090907)","(5.5, 7.6, 7.181818181818182)","(2.45, 3.15, 3.06578947368421)"
09-01-2023 18:26:35.133360,"(17.0, 32.0, 29.103448275862068)","(13.0, 19.5, 18.346153846153847)","(31.0, 70.0, 60.0)","(26.0, 44.0, 41.75)","(8.5, 13.0, 12.470588235294118)","(2.6, 3.15, 3.127016129032258)","(5.5, 7.4, 7.2)","(2.45, 3.15, 3.1047169811320754)"
09-01-2023 18:26:36.168920,"(17.0, 32.0, 29.454545454545453)","(13.0, 19.5, 18.3)","(31.0, 65.0, 60.0)","(26.0, 44.0, 41.75)","(8.5, 13.0, 12.53125)","(2.6, 3.15, 3.0685185185185184)","(5.5, 7.4, 7.133333333333334)","(2.45, 3.15, 3.1047169811320754)"
09-01-2023 18:26:37.230855,"(17.0, 32.0, 27.434782608695652)","(13.0, 19.5, 18.642857142857142)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.788732394366198)","(2.6, 3.15, 3.0976190476190473)","(5.5, 7.4, 7.153846153846154)","(2.45, 3.15, 3.1047169811320754)"
09-01-2023 18:26:38.412367,"(17.0, 30.0, 28.285714285714285)","(13.0, 19.5, 18.3)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.754098360655737)","(2.6, 3.15, 3.1125)","(5.5, 7.4, 7.153846153846154)","(2.45, 3.15, 3.1047169811320754)"
09-01-2023 18:26:39.596726,"(17.0, 30.0, 28.285714285714285)","(13.0, 19.5, 18.3)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.754098360655737)","(2.6, 3.15, 3.0846938775510204)","(5.5, 7.4, 7.153846153846154)","(2.45, 3.15, 3.104761904761905)"
09-01-2023 18:26:40.680920,"(17.0, 32.0, 27.625)","(13.0, 19.5, 18.3)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.754098360655737)","(2.6, 3.15, 3.139855072463768)","(5.5, 7.4, 7.11764705882353)","(2.45, 3.15, 3.104761904761905)"
09-01-2023 18:26:41.835069,"(17.0, 32.0, 27.625)","(13.0, 19.5, 18.3)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.754098360655737)","(2.6, 3.15, 3.1285714285714286)","(5.5, 7.4, 7.153846153846154)","(2.45, 3.15, 3.0655555555555556)"
09-01-2023 18:26:42.947983,"(17.0, 32.0, 27.625)","(13.0, 19.5, 17.766666666666666)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.754098360655737)","(2.6, 3.15, 3.1285714285714286)","(5.5, 7.4, 7.153846153846154)","(2.45, 3.15, 3.105813953488372)"
09-01-2023 18:26:44.238430,"(17.0, 32.0, 27.555555555555557)","(13.0, 19.5, 17.766666666666666)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 13.0, 12.410714285714286)","(2.6, 3.15, 3.1285714285714286)","(5.5, 7.4, 7.153846153846154)","(2.45, 3.15, 3.111904761904762)"
09-01-2023 18:26:45.285564,"(17.0, 32.0, 27.555555555555557)","(14.0, 19.5, 17.766666666666666)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 12.5, 12.410714285714286)","(2.6, 3.15, 3.1256410256410256)","(5.5, 7.4, 7.153846153846154)","(2.5, 3.15, 3.0506802721088433)"
09-01-2023 18:26:46.355492,"(17.0, 30.0, 28.666666666666668)","(14.0, 19.5, 17.807692307692307)","(31.0, 65.0, 56.5625)","(26.0, 36.0, 35.35)","(8.5, 12.5, 12.410714285714286)","(2.6, 3.2, 3.1232558139534885)","(5.5, 7.4, 7.153846153846154)","(2.5, 3.1, 3.0506802721088433)"
09-01-2023 18:26:47.408543,"(17.0, 30.0, 26.914285714285715)","(14.0, 19.5, 17.74390243902439)","(31.0, 65.0, 57.89473684210526)","(26.0, 36.0, 35.35)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.2, 3.1270270270270273)","(5.5, 7.4, 7.153846153846154)","(2.5, 3.1, 3.05679012345679)"
09-01-2023 18:26:48.464733,"(17.0, 30.0, 27.0)","(14.0, 19.5, 17.69607843137255)","(31.0, 65.0, 57.89473684210526)","(26.0, 36.0, 42.15384615384615)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.2, 3.1416666666666666)","(5.5, 7.4, 7.153846153846154)","(2.5, 3.1, 3.0539473684210523)"
09-01-2023 18:26:49.628690,"(17.0, 29.0, 28.57142857142857)","(14.0, 18.5, 17.75)","(31.0, 65.0, 57.89473684210526)","(26.0, 46.0, 36.06896551724138)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.2, 3.1500000000000004)","(5.5, 7.4, 7.181818181818182)","(2.5, 3.1, 3.0539473684210523)"
09-01-2023 18:26:50.776094,"(17.0, 29.0, 28.428571428571427)","(14.0, 18.5, 17.75)","(31.0, 65.0, 57.89473684210526)","(26.0, 46.0, 35.21212121212121)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.2, 3.1880341880341883)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.1, 3.0539473684210523)"
09-01-2023 18:26:51.931252,"(17.0, 29.0, 28.428571428571427)","(14.0, 18.5, 17.833333333333332)","(31.0, 65.0, 59.6)","(26.0, 44.0, 35.523809523809526)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.2, 3.1880341880341883)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.1, 3.035532994923858)"
09-01-2023 18:26:53.074444,"(17.0, 29.0, 28.428571428571427)","(14.0, 18.5, 17.804347826086957)","(31.0, 65.0, 60.17857142857143)","(26.0, 42.0, 35.18518518518518)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.2, 3.167777777777778)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.05, 3.0338164251207727)"
09-01-2023 18:26:54.190261,"(17.0, 29.0, 28.428571428571427)","(14.0, 18.5, 17.75)","(31.0, 65.0, 60.17857142857143)","(26.0, 42.0, 35.333333333333336)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.25, 3.2225806451612904)","(5.5, 7.4, 7.228571428571429)","(2.45, 3.05, 3.0314685314685312)"
09-01-2023 18:26:55.321710,"(17.0, 29.0, 27.37037037037037)","(14.0, 18.5, 17.38235294117647)","(31.0, 65.0, 60.17857142857143)","(26.0, 42.0, 34.96)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.25, 3.2275862068965515)","(5.5, 7.4, 7.228571428571429)","(2.45, 3.05, 3.0324074074074074)"
09-01-2023 18:26:56.473958,"(17.0, 29.0, 27.37037037037037)","(14.0, 18.0, 17.571428571428573)","(31.0, 65.0, 60.17857142857143)","(26.0, 40.0, 35.09090909090909)","(8.5, 12.5, 12.410714285714286)","(2.7, 3.25, 3.2275862068965515)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.05, 3.0327102803738315)"
09-01-2023 18:26:57.562396,"(17.0, 29.0, 27.37037037037037)","(14.0, 18.0, 17.571428571428573)","(31.0, 65.0, 60.17857142857143)","(26.0, 40.0, 35.09090909090909)","(8.5, 12.5, 12.416666666666666)","(2.7, 3.25, 3.246923076923077)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.05, 3.034313725490196)"
09-01-2023 18:26:58.595044,"(17.0, 29.0, 27.37037037037037)","(14.0, 18.0, 17.571428571428573)","(31.0, 65.0, 59.6)","(26.0, 40.0, 35.2)","(8.5, 12.5, 12.416666666666666)","(2.7, 3.25, 3.2421875)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.05, 3.034313725490196)"
09-01-2023 18:26:59.701137,"(18.0, 29.0, 27.58823529411765)","(14.0, 18.0, 17.571428571428573)","(31.0, 65.0, 59.6)","(26.0, 40.0, 35.2)","(9.0, 12.5, 12.416666666666666)","(2.7, 3.25, 3.2421875)","(5.5, 7.4, 7.228571428571429)","(2.5, 3.05, 3.058904109589041)"
09-01-2023 18:27:00.748034,"(18.0, 28.0, 27.714285714285715)","(14.0, 18.0, 17.571428571428573)","(31.0, 65.0, 59.6)","(26.0, 40.0, 35.2)","(9.0, 12.5, 12.424242424242424)","(2.7, 3.25, 3.247272727272727)","(5.5, 7.4, 7.192)","(2.5, 3.1, 3.0555944055944053)"
09-01-2023 18:27:01.792522,"(18.0, 28.0, 27.294117647058822)","(14.0, 17.5, 16.916666666666668)","(31.0, 65.0, 58.57142857142857)","(26.0, 40.0, 35.2)","(9.0, 12.5, 12.338235294117647)","(2.7, 3.3, 3.2464285714285714)","(5.5, 7.4, 7.192)","(2.5, 3.1, 3.045374449339207)"
09-01-2023 18:27:03.173539,"(18.0, 28.0, 27.294117647058822)","(14.0, 17.5, 16.75)","(31.0, 65.0, 58.57142857142857)","(26.0, 40.0, 36.0)","(9.0, 12.5, 12.338235294117647)","(2.7, 3.3, 3.245614035087719)","(5.5, 7.4, 7.177777777777778)","(2.5, 3.1, 3.046818181818182)"
09-01-2023 18:27:04.506706,"(18.0, 28.0, 27.2)","(14.0, 17.5, 16.52)","(31.0, 65.0, 59.6)","(26.0, 40.0, 36.0)","(9.0, 12.5, 12.347222222222221)","(2.7, 3.3, 3.26046511627907)","(5.5, 7.4, 7.2)","(2.5, 3.1, 3.0319767441860463)"
09-01-2023 18:27:05.767574,"(18.0, 28.0, 27.333333333333332)","(14.0, 17.5, 16.520408163265305)","(31.0, 65.0, 59.6)","(26.0, 40.0, 36.0)","(9.0, 12.5, 11.956043956043956)","(2.7, 3.3, 3.234126984126984)","(5.5, 7.4, 7.208695652173914)","(2.5, 3.1, 3.0303867403314917)"
09-01-2023 18:27:06.979717,"(18.0, 29.0, 27.8)","(14.0, 17.5, 16.520408163265305)","(31.0, 65.0, 59.6)","(26.0, 40.0, 36.0)","(9.0, 12.0, 11.956043956043956)","(2.7, 3.25, 3.234126984126984)","(5.5, 7.4, 7.208695652173914)","(2.5, 3.1, 3.0303867403314917)"
09-01-2023 18:27:08.212290,"(18.0, 29.0, 27.8)","(14.0, 17.5, 16.516949152542374)","(31.0, 65.0, 59.6)","(26.0, 40.0, 36.0)","(9.0, 12.0, 11.942028985507246)","(2.7, 3.25, 3.234126984126984)","(5.5, 7.4, 7.208695652173914)","(2.5, 3.1, 3.0305555555555554)"
09-01-2023 18:27:09.496235,"(18.0, 29.0, 27.8)","(14.0, 17.5, 16.514492753623188)","(31.0, 65.0, 59.6)","(26.0, 40.0, 36.0)","(9.0, 12.0, 11.942028985507246)","(2.7, 3.25, 3.2398148148148147)","(5.5, 7.4, 7.177777777777778)","(2.5, 3.1, 3.0305555555555554)"
09-01-2023 18:27:10.794408,"(18.0, 29.0, 27.8)","(14.0, 17.5, 16.514492753623188)","(31.0, 65.0, 59.6)","(26.0, 40.0, 37.42857142857143)","(9.0, 12.0, 11.912162162162161)","(2.7, 3.25, 3.2581081081081082)","(5.5, 7.4, 7.177777777777778)","(2.5, 3.1, 3.0305555555555554)"
09-01-2023 18:27:11.980452,"(18.0, 29.0, 27.8)","(14.0, 17.5, 16.514492753623188)","(31.0, 65.0, 59.6)","(26.0, 40.0, 37.42857142857143)","(9.0, 12.0, 11.912162162162161)","(2.7, 3.3, 3.2581081081081082)","(5.5, 7.4, 7.177777777777778)","(2.5, 3.1, 3.0305555555555554)"
09-01-2023 18:27:13.162289,"(18.0, 29.0, 27.8)","(14.0, 17.0, 16.821428571428573)","(31.0, 65.0, 59.6)","(26.0, 40.0, 38.15384615384615)","(9.0, 12.0, 12.328947368421053)","(2.7, 3.3, 3.2575342465753425)","(5.5, 7.4, 7.300000000000001)","(2.5, 3.1, 3.019047619047619)"
09-01-2023 18:27:14.290401,"(18.0, 29.0, 27.8)","(14.0, 17.0, 16.821428571428573)","(31.0, 65.0, 59.6)","(26.0, 40.0, 38.8)","(9.0, 12.5, 12.341463414634147)","(2.7, 3.3, 3.2736842105263158)","(5.5, 7.4, 7.114285714285715)","(2.5, 3.05, 2.9946363636363635)"
09-01-2023 18:27:15.355226,"(18.0, 29.0, 27.8)","(14.0, 17.0, 16.821428571428573)","(31.0, 65.0, 59.375)","(26.0, 40.0, 37.75)","(9.0, 12.5, 12.341463414634147)","(2.7, 3.3, 3.2656716417910445)","(5.5, 7.4, 7.088888888888889)","(2.5, 3.05, 2.9960999999999998)"
09-01-2023 18:27:16.451775,"(18.0, 29.0, 27.8)","(14.0, 17.0, 16.821428571428573)","(31.0, 65.0, 59.375)","(26.0, 44.0, 39.5)","(9.0, 12.5, 12.507462686567164)","(2.7, 3.3, 3.2515151515151515)","(5.5, 7.4, 7.064)","(2.5, 3.05, 2.9960999999999998)"
09-01-2023 18:27:17.667356,"(18.0, 29.0, 27.8)","(14.0, 17.0, 16.821428571428573)","(31.0, 65.0, 59.375)","(26.0, 42.0, 34.96296296296296)","(9.0, 13.0, 12.377358490566039)","(2.7, 3.3, 3.3216981132075474)","(5.5, 7.4, 7.167441860465116)","(2.5, 3.05, 2.9894736842105263)"
09-01-2023 18:27:18.871606,"(18.0, 29.0, 27.695652173913043)","(14.0, 17.5, 16.435)","(31.0, 65.0, 59.375)","(26.0, 42.0, 34.96296296296296)","(9.0, 13.0, 12.431034482758621)","(2.7, 3.35, 3.333116883116883)","(5.5, 7.6, 7.3047619047619055)","(2.5, 3.0, 2.9667326732673267)"
09-01-2023 18:27:19.964593,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 16.435)","(31.0, 65.0, 59.375)","(26.0, 42.0, 34.96296296296296)","(9.0, 13.0, 12.431034482758621)","(2.7, 3.35, 3.356914893617021)","(5.5, 7.4, 7.316666666666667)","(2.5, 3.0, 2.942051282051282)"
09-01-2023 18:27:21.118052,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 17.09259259259259)","(31.0, 65.0, 60.0)","(26.0, 40.0, 36.92307692307692)","(9.0, 13.0, 12.431034482758621)","(2.7, 3.4, 3.3554945054945056)","(5.5, 7.4, 7.316666666666667)","(2.5, 2.98, 2.9447058823529413)"
09-01-2023 18:27:22.234217,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 17.09027777777778)","(31.0, 65.0, 62.0)","(26.0, 40.0, 36.92307692307692)","(9.0, 13.0, 12.431034482758621)","(2.7, 3.4, 3.346296296296296)","(5.5, 7.4, 7.316666666666667)","(2.5, 2.96, 2.9363636363636365)"
09-01-2023 18:27:23.363421,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 17.09027777777778)","(31.0, 65.0, 62.0)","(26.0, 38.0, 33.714285714285715)","(9.0, 13.0, 12.4)","(2.7, 3.4, 3.3774193548387097)","(5.5, 7.4, 7.2375)","(2.5, 2.96, 2.9363636363636365)"
09-01-2023 18:27:24.565027,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 62.0)","(26.0, 38.0, 34.18181818181818)","(9.0, 12.5, 12.363636363636363)","(2.7, 3.4, 3.39375)","(5.5, 7.4, 7.4324324324324325)","(2.5, 2.96, 2.8941573033707866)"
09-01-2023 18:27:25.652363,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 62.0)","(26.0, 38.0, 34.18181818181818)","(9.0, 12.5, 12.363636363636363)","(2.7, 3.4, 3.394)","(5.5, 7.6, 7.435294117647059)","(2.5, 2.94, 2.882222222222222)"
09-01-2023 18:27:26.734240,"(18.0, 29.0, 27.571428571428573)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 62.0)","(26.0, 38.0, 34.18181818181818)","(9.0, 12.5, 12.344827586206897)","(2.7, 3.4, 3.394)","(5.5, 7.6, 7.435294117647059)","(2.5, 2.92, 2.882222222222222)"
09-01-2023 18:27:27.787051,"(18.0, 29.0, 27.8)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 62.0)","(26.0, 38.0, 34.18181818181818)","(9.0, 12.5, 12.344827586206897)","(2.7, 3.4, 3.394)","(5.5, 7.6, 7.435294117647059)","(2.5, 2.92, 2.882222222222222)"
09-01-2023 18:27:28.812132,"(18.0, 29.0, 27.8)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 62.0)","(26.0, 38.0, 34.18181818181818)","(9.0, 12.5, 12.444444444444445)","(2.7, 3.4, 3.394)","(5.5, 7.6, 7.435294117647059)","(2.5, 2.92, 2.8633333333333333)"
09-01-2023 18:27:29.877455,"(18.0, 29.0, 27.8)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 62.0)","(26.0, 38.0, 34.18181818181818)","(9.0, 12.5, 12.16)","(2.7, 3.4, 3.3892857142857142)","(5.5, 7.6, 7.44)","(2.5, 2.88, 2.8568421052631576)"
09-01-2023 18:27:30.937338,"(18.0, 29.0, 27.8)","(14.0, 17.5, 17.053030303030305)","(31.0, 70.0, 63.75)","(26.0, 38.0, 35.42857142857143)","(9.0, 13.0, 12.416666666666666)","(2.7, 3.4, 3.43125)","(5.5, 7.6, 7.445161290322581)","(2.45, 2.88, 2.8344444444444443)"
09-01-2023 18:27:32.006640,"(18.0, 28.0, 27.555555555555557)","(14.0, 17.5, 17.049295774647888)","(31.0, 70.0, 63.75)","(26.0, 36.0, 36.32)","(9.0, 12.5, 12.447058823529412)","(2.7, 3.45, 3.457894736842105)","(5.5, 7.6, 7.451851851851852)","(2.45, 2.86, 2.814285714285714)"
09-01-2023 18:27:33.096828,"(18.0, 29.0, 28.125)","(14.0, 17.5, 17.053030303030305)","(31.0, 65.0, 60.0)","(26.0, 38.0, 35.857142857142854)","(9.0, 13.0, 12.44047619047619)","(2.7, 3.5, 3.5437499999999997)","(5.5, 7.6, 7.451851851851852)","(2.45, 2.86, 2.796875)"
09-01-2023 18:27:34.164985,"(18.0, 27.0, 26.77777777777778)","(14.0, 17.5, 17.049295774647888)","(31.0, 65.0, 60.0)","(26.0, 38.0, 35.46153846153846)","(9.0, 13.0, 12.435294117647059)","(2.7, 3.55, 3.5314606741573034)","(5.5, 7.6, 7.446153846153846)","(2.45, 2.84, 2.7944)"
09-01-2023 18:27:35.269990,"(18.0, 27.0, 26.5)","(14.0, 17.5, 17.00769230769231)","(31.0, 65.0, 62.14285714285714)","(26.0, 38.0, 35.46153846153846)","(9.0, 13.0, 12.435294117647059)","(2.7, 3.55, 3.47)","(5.5, 7.6, 7.446153846153846)","(2.45, 2.82, 2.769473684210526)"
09-01-2023 18:27:36.325871,"(18.0, 27.0, 26.857142857142858)","(14.0, 17.5, 17.00769230769231)","(31.0, 60.0, 58.5)","(26.0, 38.0, 35.46153846153846)","(9.0, 12.5, 12.395348837209303)","(2.7, 3.6, 3.5426470588235297)","(5.5, 7.6, 7.446153846153846)","(2.45, 2.78, 2.7631884057971012)"
09-01-2023 18:27:37.417243,"(18.0, 27.0, 26.916666666666668)","(14.0, 17.5, 17.00769230769231)","(31.0, 60.0, 58.94736842105263)","(26.0, 38.0, 35.46153846153846)","(9.0, 13.0, 12.395348837209303)","(2.7, 3.6, 3.5426470588235297)","(5.5, 7.6, 7.446153846153846)","(2.45, 2.78, 2.7631884057971012)"
09-01-2023 18:27:38.578672,"(18.0, 27.0, 26.916666666666668)","(14.0, 17.5, 17.00769230769231)","(31.0, 70.0, 62.75)","(26.0, 38.0, 35.46153846153846)","(9.0, 13.0, 12.395348837209303)","(2.7, 3.6, 3.5426470588235297)","(5.5, 7.6, 7.446153846153846)","(2.45, 2.78, 2.764782608695652)"
09-01-2023 18:27:39.651698,"(18.0, 27.0, 26.916666666666668)","(14.0, 17.5, 17.00769230769231)","(31.0, 65.0, 60.625)","(26.0, 38.0, 35.46153846153846)","(9.0, 13.0, 12.395348837209303)","(2.8, 3.6, 3.5217391304347827)","(5.5, 7.6, 7.446153846153846)","(2.4, 2.78, 2.7629268292682925)"
09-01-2023 18:27:40.726035,"(18.0, 30.0, 28.62857142857143)","(14.0, 17.5, 17.00769230769231)","(31.0, 65.0, 62.14285714285714)","(26.0, 38.0, 35.46153846153846)","(9.0, 13.0, 12.395348837209303)","(2.8, 3.6, 3.5357142857142856)","(5.5, 7.6, 7.446153846153846)","(2.4, 2.78, 2.7460377358490566)"
