,Blue Cherry Miss,River Matt,Scarlett Express,Gabbys Gyros,Tabasco Lad
04-01-2023 11:36:27.341867,"(81.0, 550.0, 485.0)","(3.0, 4.1, 3.8857142857142857)","(6.5, 11.0, 9.67142857142857)","(2.6, 3.75, 3.559090909090909)","(2.7, 2.74, 2.7212500000000004)"
04-01-2023 11:36:28.222873,"(81.0, 550.0, 485.0)","(3.0, 4.1, 3.8391304347826085)","(6.5, 11.0, 9.67142857142857)","(2.7, 3.75, 3.559090909090909)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:29.084535,"(81.0, 550.0, 472.0)","(3.0, 4.1, 3.8857142857142857)","(6.5, 11.0, 9.67142857142857)","(2.7, 3.75, 3.559090909090909)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:29.932494,"(81.0, 550.0, 355.0)","(3.0, 4.1, 3.8818181818181814)","(6.5, 11.0, 9.67142857142857)","(2.7, 3.75, 3.559090909090909)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:30.755486,"(81.0, 550.0, 516.6666666666667)","(3.0, 4.1, 3.8818181818181814)","(6.5, 11.0, 9.67142857142857)","(2.7, 3.75, 3.559090909090909)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:31.582609,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.1, 3.8818181818181814)","(6.5, 11.0, 9.67142857142857)","(2.8, 3.7, 3.6375)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:32.470500,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.1, 3.8818181818181814)","(6.5, 11.0, 9.67142857142857)","(2.8, 3.7, 3.6375)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:33.281744,"(61.0, 550.0, 516.6666666666667)","(3.2, 3.9, 3.8615384615384616)","(6.5, 11.0, 9.694736842105263)","(2.8, 3.7, 3.611111111111111)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:34.068939,"(61.0, 550.0, 355.0)","(3.2, 3.9, 3.8375)","(6.5, 11.0, 9.70608695652174)","(2.8, 3.7, 3.5714285714285716)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:34.924643,"(61.0, 550.0, 516.6666666666667)","(3.2, 3.9, 3.8615384615384616)","(6.5, 11.0, 9.694736842105263)","(2.8, 3.7, 3.611111111111111)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:35.813463,"(61.0, 550.0, 472.0)","(3.2, 3.9, 3.8375)","(6.5, 11.0, 9.70608695652174)","(2.8, 3.7, 3.611111111111111)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:36.691023,"(61.0, 550.0, 485.0)","(3.2, 3.9, 3.8583333333333334)","(6.5, 11.0, 9.694736842105263)","(2.8, 3.7, 3.611111111111111)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:37.519506,"(61.0, 550.0, 485.0)","(3.2, 3.9, 3.8285714285714283)","(6.5, 11.0, 9.73125)","(2.8, 3.7, 3.6)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:38.314243,"(61.0, 550.0, 485.0)","(3.2, 3.9, 3.8583333333333334)","(6.5, 11.0, 9.745833333333334)","(2.8, 3.75, 3.548076923076923)","(2.6, 2.74, 2.7212500000000004)"
04-01-2023 11:36:39.172051,"(61.0, 550.0, 485.0)","(3.2, 3.9, 3.8285714285714283)","(6.5, 11.0, 9.853333333333333)","(2.8, 3.75, 3.548076923076923)","(2.6, 2.74, 2.7178947368421054)"
04-01-2023 11:36:40.020702,"(61.0, 550.0, 485.0)","(3.2, 4.1, 4.0540540540540535)","(6.5, 11.0, 10.065217391304348)","(2.8, 3.75, 3.6975)","(2.6, 2.56, 2.5421428571428573)"
04-01-2023 11:36:40.906504,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.904347826086956)","(6.5, 11.0, 9.968)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.64, 2.606666666666667)"
04-01-2023 11:36:41.764900,"(61.0, 910.0, 785.0)","(3.2, 4.1, 3.9269230769230767)","(6.5, 11.0, 9.968)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.64, 2.5929411764705885)"
04-01-2023 11:36:42.572837,"(61.0, 910.0, 785.0)","(3.2, 4.1, 4.007692307692308)","(6.5, 11.0, 10.061818181818182)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.64, 2.5929411764705885)"
04-01-2023 11:36:43.427716,"(61.0, 910.0, 785.0)","(3.2, 4.1, 4.02)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.6483870967741936)","(2.6, 2.64, 2.5929411764705885)"
04-01-2023 11:36:44.303354,"(61.0, 550.0, 485.0)","(3.2, 4.1, 4.007692307692308)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.6483870967741936)","(2.6, 2.64, 2.5828571428571427)"
04-01-2023 11:36:45.132922,"(61.0, 550.0, 485.0)","(3.2, 4.1, 4.02)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.6483870967741936)","(2.6, 2.64, 2.5828571428571427)"
04-01-2023 11:36:45.930031,"(61.0, 550.0, 485.0)","(3.2, 4.1, 4.007692307692308)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.6483870967741936)","(2.6, 2.64, 2.5733333333333333)"
04-01-2023 11:36:46.768825,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.9736842105263155)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.5647058823529414)","(2.6, 2.72, 2.573913043478261)"
04-01-2023 11:36:47.620804,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.9909090909090907)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.5647058823529414)","(2.6, 2.72, 2.5856)"
04-01-2023 11:36:48.532647,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.9)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.54)","(2.6, 2.72, 2.5856)"
04-01-2023 11:36:49.427664,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.9)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.54)","(2.6, 2.72, 2.5828571428571427)"
04-01-2023 11:36:50.233296,"(61.0, 550.0, 485.0)","(3.2, 4.1, 4.033333333333333)","(6.5, 11.0, 10.08235294117647)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.64, 2.5828571428571427)"
04-01-2023 11:36:51.049430,"(61.0, 550.0, 485.0)","(3.2, 3.9, 3.8545454545454545)","(6.5, 11.0, 10.012658227848101)","(2.8, 3.75, 3.6625)","(2.6, 2.64, 2.6233333333333335)"
04-01-2023 11:36:51.924734,"(61.0, 550.0, 485.0)","(3.2, 3.9, 3.86875)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.72, 2.63)"
04-01-2023 11:36:52.835508,"(61.0, 550.0, 472.0)","(3.2, 4.1, 3.8285714285714283)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.72, 2.5856)"
04-01-2023 11:36:53.734232,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.895454545454545)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.72, 2.5856)"
04-01-2023 11:36:54.554211,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.86)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.72, 2.5856)"
04-01-2023 11:36:55.466990,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.905)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.628846153846154)","(2.6, 2.7, 2.5727272727272728)"
04-01-2023 11:36:56.317120,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.8545454545454545)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.5647058823529414)","(2.6, 2.7, 2.5727272727272728)"
04-01-2023 11:36:57.196300,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.93125)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.5647058823529414)","(2.6, 2.7, 2.5825)"
04-01-2023 11:36:58.089949,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.9125)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.62, 2.573846153846154)"
04-01-2023 11:36:58.938586,"(61.0, 550.0, 485.0)","(3.2, 4.1, 3.9375)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.62, 2.5825)"
04-01-2023 11:36:59.819021,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.1, 3.896875)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6515625000000003)","(2.6, 2.62, 2.573846153846154)"
04-01-2023 11:37:00.732815,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.1, 3.9375)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.6483870967741936)","(2.6, 2.62, 2.583076923076923)"
04-01-2023 11:37:01.640691,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.1, 3.9088235294117646)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.75, 3.738888888888889)","(2.6, 2.62, 2.5914285714285716)"
04-01-2023 11:37:02.471054,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.2, 4.08235294117647)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.85, 3.738888888888889)","(2.6, 2.6, 2.5914285714285716)"
04-01-2023 11:37:03.342050,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.2, 3.975)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.85, 3.79)","(2.6, 2.62, 2.6)"
04-01-2023 11:37:04.236884,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.2, 4.0630434782608695)","(6.5, 11.0, 9.982608695652175)","(2.8, 3.85, 3.783333333333333)","(2.6, 2.62, 2.6)"
04-01-2023 11:37:05.112495,"(61.0, 550.0, 516.6666666666667)","(3.2, 4.2, 4.1078947368421055)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.85, 3.783333333333333)","(2.35, 2.62, 2.5914285714285716)"
04-01-2023 11:37:05.901128,"(81.0, 550.0, 516.6666666666667)","(3.2, 4.2, 4.1078947368421055)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.85, 3.5875)","(2.35, 2.6, 2.5914285714285716)"
04-01-2023 11:37:06.744949,"(81.0, 550.0, 516.6666666666667)","(3.2, 4.2, 4.120454545454546)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.85, 3.8071428571428574)","(2.35, 2.58, 2.5541176470588236)"
04-01-2023 11:37:07.641563,"(81.0, 550.0, 452.5)","(3.2, 4.2, 4.120454545454546)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.85, 3.8071428571428574)","(2.35, 2.58, 2.5533333333333332)"
04-01-2023 11:37:08.469617,"(81.0, 760.0, 163.3613445378151)","(3.2, 4.2, 4.074)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.85, 3.791176470588235)","(2.35, 2.58, 2.5533333333333332)"
04-01-2023 11:37:09.319341,"(81.0, 970.0, 430.0)","(3.2, 4.0, 3.960526315789474)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.95, 3.7294117647058824)","(2.35, 2.58, 2.5533333333333332)"
04-01-2023 11:37:10.177327,"(81.0, 970.0, 362.5)","(3.2, 4.0, 3.960526315789474)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.95, 3.790909090909091)","(2.35, 2.58, 2.5541176470588236)"
04-01-2023 11:37:11.028524,"(81.0, 550.0, 452.5)","(3.2, 4.0, 3.960526315789474)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.95, 3.8071428571428574)","(2.35, 2.58, 2.561818181818182)"
04-01-2023 11:37:11.861926,"(81.0, 550.0, 420.0)","(3.2, 4.0, 3.9166666666666665)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.95, 3.8875)","(2.35, 2.58, 2.555)"
04-01-2023 11:37:12.677447,"(81.0, 550.0, 452.5)","(3.2, 4.0, 3.9464285714285716)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.95, 3.79375)","(2.35, 2.6, 2.56)"
04-01-2023 11:37:13.521141,"(81.0, 550.0, 420.0)","(3.2, 4.0, 3.9166666666666665)","(7.0, 11.0, 9.982608695652175)","(3.0, 3.95, 3.79375)","(2.35, 2.6, 2.56)"
04-01-2023 11:37:14.406479,"(81.0, 190.0, 180.0)","(3.2, 4.0, 3.9464285714285716)","(7.5, 11.0, 9.982608695652175)","(3.0, 3.95, 3.825)","(2.3, 2.6, 2.515)"
04-01-2023 11:37:15.255947,"(81.0, 190.0, 180.0)","(3.2, 4.0, 3.9166666666666665)","(7.5, 11.0, 10.004255319148937)","(3.0, 3.95, 3.8785714285714286)","(2.3, 2.56, 2.5092307692307694)"
04-01-2023 11:37:16.116397,"(81.0, 190.0, 180.0)","(3.2, 4.2, 3.976)","(7.5, 11.0, 9.982608695652175)","(3.0, 3.95, 3.8785714285714286)","(2.3, 2.56, 2.5092307692307694)"
04-01-2023 11:37:16.946970,"(81.0, 190.0, 180.0)","(3.2, 4.2, 3.92)","(7.5, 11.0, 9.982608695652175)","(3.0, 3.95, 3.8785714285714286)","(2.3, 2.56, 2.531304347826087)"
04-01-2023 11:37:17.791827,"(81.0, 190.0, 180.0)","(3.2, 4.2, 4.025)","(7.5, 11.0, 9.982608695652175)","(3.0, 4.1, 3.994117647058823)","(2.3, 2.56, 2.531304347826087)"
04-01-2023 11:37:18.591134,"(81.0, 190.0, 180.0)","(3.2, 4.2, 3.9714285714285715)","(7.5, 11.0, 9.982608695652175)","(3.0, 4.1, 3.933333333333333)","(2.3, 2.56, 2.531304347826087)"
04-01-2023 11:37:19.457208,"(81.0, 190.0, 180.0)","(3.2, 4.2, 3.9714285714285715)","(7.5, 11.0, 9.982608695652175)","(3.0, 4.1, 3.946153846153846)","(2.3, 2.56, 2.545714285714286)"
04-01-2023 11:37:20.306209,"(81.0, 190.0, 180.0)","(3.2, 4.2, 3.9714285714285715)","(7.5, 11.0, 9.982608695652175)","(3.0, 4.1, 3.946153846153846)","(2.3, 2.56, 2.5417391304347827)"
04-01-2023 11:37:21.114409,"(81.0, 190.0, 180.0)","(3.3, 4.2, 3.9714285714285715)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.946153846153846)","(2.25, 2.56, 2.5417391304347827)"
04-01-2023 11:37:21.977336,"(81.0, 190.0, 180.0)","(3.3, 4.2, 4.013333333333334)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.946153846153846)","(2.25, 2.56, 2.5533333333333332)"
04-01-2023 11:37:22.841375,"(81.0, 190.0, 180.0)","(3.3, 4.2, 3.92)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.946153846153846)","(2.25, 2.56, 2.5152380952380953)"
04-01-2023 11:37:23.680802,"(81.0, 190.0, 180.0)","(3.3, 4.2, 3.9692307692307693)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.5152380952380953)"
04-01-2023 11:37:24.522149,"(81.0, 190.0, 180.0)","(3.3, 4.2, 3.9384615384615382)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.51)"
04-01-2023 11:37:25.405163,"(81.0, 190.0, 180.0)","(3.3, 4.2, 3.9806451612903224)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.49)"
04-01-2023 11:37:26.212007,"(81.0, 190.0, 185.0)","(3.3, 4.2, 3.9454545454545453)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.49)"
04-01-2023 11:37:27.009001,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.8923076923076922)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.49)"
04-01-2023 11:37:27.813770,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.85625)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.49)"
04-01-2023 11:37:28.637648,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.8923076923076922)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.025)","(2.25, 2.52, 2.49)"
04-01-2023 11:37:29.454567,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.842857142857143)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.9823529411764707)","(2.25, 2.56, 2.4683333333333333)"
04-01-2023 11:37:30.337706,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.8875)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.9823529411764707)","(2.25, 2.56, 2.4952941176470587)"
04-01-2023 11:37:31.256141,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.842857142857143)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.9823529411764707)","(2.25, 2.56, 2.4952941176470587)"
04-01-2023 11:37:32.058191,"(81.0, 190.0, 185.71428571428572)","(3.3, 3.95, 3.8875)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 3.9823529411764707)","(2.25, 2.56, 2.4952941176470587)"
04-01-2023 11:37:32.861704,"(81.0, 190.0, 185.71428571428572)","(3.3, 4.1, 4.04)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.033333333333333)","(2.25, 2.5, 2.476)"
04-01-2023 11:37:33.735874,"(81.0, 190.0, 185.71428571428572)","(3.3, 4.1, 4.005263157894737)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.033333333333333)","(2.25, 2.5, 2.4741176470588235)"
04-01-2023 11:37:34.660086,"(81.0, 190.0, 185.71428571428572)","(3.3, 4.1, 3.9799999999999995)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.033333333333333)","(2.25, 2.5, 2.4741176470588235)"
04-01-2023 11:37:35.443957,"(81.0, 190.0, 185.71428571428572)","(3.3, 4.1, 3.9749999999999996)","(7.5, 11.0, 9.982608695652175)","(3.1, 4.1, 4.033333333333333)","(2.25, 2.5, 2.4741176470588235)"
04-01-2023 11:37:36.313860,"(81.0, 190.0, 187.14285714285714)","(3.3, 4.2, 4.017142857142857)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 4.025)","(2.25, 2.5, 2.4695238095238095)"
04-01-2023 11:37:37.126567,"(81.0, 190.0, 188.0)","(3.3, 4.2, 3.953846153846154)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 4.086363636363636)","(2.25, 2.5, 2.4695238095238095)"
04-01-2023 11:37:38.054457,"(81.0, 190.0, 189.28571428571428)","(3.3, 4.2, 3.8666666666666667)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 3.94375)","(2.25, 2.5, 2.4587499999999998)"
04-01-2023 11:37:38.930207,"(81.0, 190.0, 189.28571428571428)","(3.3, 4.2, 3.914285714285714)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 3.94375)","(2.25, 2.5, 2.4587499999999998)"
04-01-2023 11:37:39.803794,"(81.0, 190.0, 189.28571428571428)","(3.3, 4.2, 3.9176470588235293)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 3.9625)","(2.25, 2.5, 2.4587499999999998)"
04-01-2023 11:37:40.634407,"(81.0, 190.0, 189.28571428571428)","(3.3, 4.2, 3.9176470588235293)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 4.0)","(2.25, 2.5, 2.4587499999999998)"
04-01-2023 11:37:41.491503,"(81.0, 190.0, 189.28571428571428)","(3.3, 4.2, 3.96)","(7.5, 11.0, 10.023529411764706)","(3.1, 4.1, 4.067857142857143)","(2.25, 2.46, 2.4452631578947366)"
04-01-2023 11:37:42.384507,"(91.0, 340.0, 273.33333333333337)","(3.3, 4.0, 3.9166666666666665)","(7.5, 11.0, 10.023529411764706)","(3.2, 4.2, 4.043478260869565)","(2.2, 2.46, 2.4452631578947366)"
04-01-2023 11:37:43.208032,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.0, 3.9166666666666665)","(7.5, 11.0, 10.023529411764706)","(3.2, 4.2, 4.043478260869565)","(2.2, 2.46, 2.4452631578947366)"
04-01-2023 11:37:44.035059,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.0, 3.9166666666666665)","(7.5, 11.0, 10.023529411764706)","(3.2, 4.2, 4.066666666666666)","(2.2, 2.46, 2.4452631578947366)"
04-01-2023 11:37:44.833249,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.0, 3.9166666666666665)","(7.5, 11.0, 10.085)","(3.2, 4.2, 4.142857142857143)","(2.2, 2.46, 2.404)"
04-01-2023 11:37:45.889624,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.0, 3.9166666666666665)","(7.5, 11.0, 10.12857142857143)","(3.2, 4.2, 4.2299999999999995)","(2.2, 2.46, 2.397777777777778)"
04-01-2023 11:37:46.793603,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.2, 3.9647058823529413)","(7.5, 11.0, 10.12857142857143)","(3.2, 4.3, 4.2299999999999995)","(2.2, 2.46, 2.3838095238095236)"
04-01-2023 11:37:47.807365,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.2, 4.090909090909091)","(7.5, 11.0, 10.085)","(3.2, 4.2, 4.075)","(2.2, 2.46, 2.4233333333333333)"
04-01-2023 11:37:48.749372,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.3, 4.03)","(7.5, 11.0, 10.085)","(3.2, 4.2, 4.075)","(2.2, 2.44, 2.4114285714285715)"
04-01-2023 11:37:49.534546,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.3, 4.021428571428571)","(7.5, 11.0, 10.085)","(3.2, 4.2, 4.075)","(2.2, 2.44, 2.4114285714285715)"
04-01-2023 11:37:50.364704,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.2, 4.1)","(7.5, 11.0, 10.544776119402986)","(3.2, 4.2, 4.147368421052631)","(2.2, 2.42, 2.3833333333333333)"
04-01-2023 11:37:51.287621,"(91.0, 340.0, 292.94117647058823)","(3.3, 4.2, 4.1)","(7.5, 11.0, 10.508064516129032)","(3.2, 4.2, 4.164285714285715)","(2.2, 2.42, 2.349411764705882)"
04-01-2023 11:37:52.154078,"(91.0, 340.0, 290.0)","(3.3, 4.2, 4.1)","(7.5, 11.0, 10.508064516129032)","(3.2, 4.2, 4.164285714285715)","(2.2, 2.42, 2.349411764705882)"
04-01-2023 11:37:53.051558,"(91.0, 340.0, 251.11111111111111)","(3.3, 4.2, 4.182142857142857)","(7.5, 11.0, 10.603896103896103)","(3.2, 4.2, 4.228571428571429)","(2.2, 2.42, 2.334285714285714)"
04-01-2023 11:37:53.894821,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.2, 4.1875)","(7.5, 11.0, 10.603896103896103)","(3.2, 4.3, 4.233333333333333)","(2.2, 2.42, 2.334285714285714)"
04-01-2023 11:37:54.678706,"(91.0, 340.0, 251.11111111111111)","(3.3, 4.2, 4.1875)","(7.5, 11.0, 10.833333333333334)","(3.2, 4.2, 4.166666666666667)","(2.2, 2.42, 2.349411764705882)"
04-01-2023 11:37:55.490442,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.2, 4.1875)","(7.5, 11.5, 10.693181818181818)","(3.2, 4.2, 4.166666666666667)","(2.2, 2.42, 2.3646153846153846)"
04-01-2023 11:37:56.387411,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.3, 4.160714285714286)","(7.5, 11.5, 10.709876543209877)","(3.2, 4.2, 3.9857142857142858)","(2.2, 2.42, 2.363157894736842)"
04-01-2023 11:37:57.221561,"(91.0, 340.0, 260.0)","(3.3, 4.3, 4.160714285714286)","(7.5, 11.5, 10.709876543209877)","(3.2, 4.2, 4.05)","(2.2, 2.42, 2.3646153846153846)"
04-01-2023 11:37:58.053876,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.1, 4.073684210526316)","(7.5, 11.5, 10.709876543209877)","(3.2, 4.1, 4.074999999999999)","(2.2, 2.42, 2.375)"
04-01-2023 11:37:58.940085,"(91.0, 340.0, 260.0)","(3.3, 4.3, 4.192)","(7.5, 11.5, 10.7125)","(3.2, 4.1, 4.05)","(2.2, 2.42, 2.363)"
04-01-2023 11:37:59.789043,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.3, 4.160714285714286)","(7.5, 11.5, 10.7125)","(3.2, 4.1, 4.058333333333333)","(2.2, 2.42, 2.3642857142857143)"
04-01-2023 11:38:00.583937,"(91.0, 340.0, 260.0)","(3.3, 4.3, 4.160714285714286)","(7.5, 11.5, 10.7125)","(3.2, 4.1, 4.058333333333333)","(2.2, 2.42, 2.3642857142857143)"
04-01-2023 11:38:01.472860,"(91.0, 340.0, 260.0)","(3.3, 4.3, 4.160714285714286)","(7.5, 11.5, 10.7125)","(3.2, 4.1, 4.058333333333333)","(2.2, 2.42, 2.364)"
04-01-2023 11:38:02.407614,"(91.0, 340.0, 260.0)","(3.3, 4.2, 4.142857142857143)","(7.5, 11.5, 10.7125)","(3.2, 4.2, 3.92)","(2.2, 2.42, 2.38)"
04-01-2023 11:38:03.203457,"(91.0, 340.0, 260.0)","(3.3, 4.0, 3.96875)","(7.5, 12.5, 12.399280575539569)","(3.2, 4.2, 3.99)","(2.2, 2.4, 2.38)"
04-01-2023 11:38:03.998797,"(91.0, 340.0, 260.0)","(3.3, 4.2, 4.0804347826086955)","(7.5, 12.5, 12.425373134328359)","(3.2, 4.1, 4.0)","(2.2, 2.4, 2.37)"
04-01-2023 11:38:04.842885,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.4, 4.15)","(7.5, 12.5, 12.425373134328359)","(3.2, 4.1, 4.0)","(2.2, 2.4, 2.36)"
04-01-2023 11:38:05.712548,"(91.0, 340.0, 260.0)","(3.3, 4.4, 4.340000000000001)","(7.5, 12.5, 12.431034482758621)","(3.2, 4.1, 4.058333333333333)","(2.2, 2.38, 2.354285714285714)"
04-01-2023 11:38:06.603606,"(91.0, 340.0, 282.8571428571429)","(3.3, 4.4, 4.181818181818182)","(7.5, 12.5, 12.431034482758621)","(3.2, 4.1, 3.9749999999999996)","(2.2, 2.36, 2.316)"
04-01-2023 11:38:07.430012,"(91.0, 340.0, 240.0)","(3.3, 4.3, 4.225)","(7.5, 12.5, 12.405797101449275)","(3.2, 4.2, 4.0600000000000005)","(2.2, 2.34, 2.316)"
04-01-2023 11:38:08.197411,"(91.0, 340.0, 287.05882352941177)","(3.3, 4.3, 4.216666666666667)","(7.5, 12.5, 12.399280575539569)","(3.2, 4.1, 4.085714285714285)","(2.2, 2.42, 2.3433333333333333)"
04-01-2023 11:38:09.062877,"(91.0, 320.0, 307.69230769230774)","(3.3, 4.3, 4.2318181818181815)","(8.0, 12.5, 12.399280575539569)","(3.2, 4.2, 4.063157894736842)","(2.2, 2.42, 2.317142857142857)"
04-01-2023 11:38:09.924588,"(91.0, 320.0, 307.69230769230774)","(3.3, 4.3, 4.2318181818181815)","(8.0, 12.5, 12.399280575539569)","(3.2, 4.2, 4.063157894736842)","(2.2, 2.42, 2.3144262295081965)"
04-01-2023 11:38:10.797531,"(91.0, 320.0, 307.69230769230774)","(3.3, 4.3, 4.253333333333333)","(8.0, 12.5, 12.374125874125873)","(3.2, 4.1, 4.085714285714285)","(2.2, 2.42, 2.4125)"
