,King Brockie,Heaven Scent,Flex Your Muscle,Here He Comes,Munxar Queen,Hot Barrels
09-01-2023 11:02:56.177700,"(12.0, 20.0, 18.428571428571427)","(4.6, 4.9, 4.871014492753623)","(3.2, 4.2, 4.125)","(11.0, 19.5, 19.184210526315788)","(5.0, 6.8, 6.65)","(2.8, 3.6, 3.575806451612903)"
09-01-2023 11:02:57.157748,"(12.0, 20.0, 18.428571428571427)","(4.6, 4.9, 4.85945945945946)","(3.2, 4.2, 4.125)","(11.0, 19.5, 19.184210526315788)","(5.0, 6.8, 6.65)","(2.8, 3.6, 3.575806451612903)"
09-01-2023 11:02:58.100403,"(12.0, 20.0, 18.333333333333332)","(4.6, 4.9, 4.85945945945946)","(3.2, 4.2, 4.125)","(11.0, 19.5, 19.184210526315788)","(5.0, 6.8, 6.71578947368421)","(2.8, 3.6, 3.5764705882352943)"
09-01-2023 11:02:59.059384,"(12.0, 20.0, 18.333333333333332)","(4.6, 5.1, 5.057894736842105)","(3.2, 4.2, 4.1)","(11.0, 19.5, 19.184210526315788)","(5.0, 6.8, 6.545454545454546)","(2.8, 3.6, 3.529310344827586)"
09-01-2023 11:03:00.088553,"(12.0, 19.5, 18.642857142857142)","(4.6, 5.2, 5.122222222222223)","(3.2, 4.2, 4.083333333333333)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.418181818181818)","(2.8, 3.55, 3.5124999999999997)"
09-01-2023 11:03:01.129290,"(12.0, 19.5, 18.375)","(4.6, 5.2, 5.122222222222223)","(3.2, 4.2, 4.083333333333333)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.418181818181818)","(2.8, 3.55, 3.5041666666666664)"
09-01-2023 11:03:02.173076,"(12.0, 19.5, 17.09375)","(4.6, 5.2, 5.122222222222223)","(3.2, 4.2, 4.083333333333333)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.418181818181818)","(2.8, 3.55, 3.5041666666666664)"
09-01-2023 11:03:03.194816,"(12.0, 19.5, 16.92105263157895)","(4.6, 5.2, 5.122222222222223)","(3.2, 4.2, 4.083333333333333)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.566666666666666)","(2.8, 3.55, 3.5041666666666664)"
09-01-2023 11:03:04.165579,"(12.0, 19.5, 16.603448275862068)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.566666666666666)","(2.8, 3.55, 3.4571428571428573)"
09-01-2023 11:03:05.121304,"(12.0, 19.0, 18.5)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.566666666666666)","(2.8, 3.5, 3.4714285714285715)"
09-01-2023 11:03:06.160553,"(12.0, 19.0, 17.153846153846153)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.717391304347828)","(5.0, 6.8, 6.635294117647059)","(2.8, 3.5, 3.4714285714285715)"
09-01-2023 11:03:07.265030,"(12.0, 19.0, 17.153846153846153)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.9)","(5.0, 6.8, 6.652631578947369)","(2.8, 3.5, 3.4714285714285715)"
09-01-2023 11:03:08.348167,"(12.0, 19.0, 16.652173913043477)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 17.5)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.5, 3.4571428571428573)"
09-01-2023 11:03:09.348218,"(12.0, 19.0, 16.652173913043477)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 17.5)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.5, 3.4571428571428573)"
09-01-2023 11:03:10.260277,"(12.0, 19.0, 16.652173913043477)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.692307692307693)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.5, 3.4571428571428573)"
09-01-2023 11:03:11.211593,"(12.0, 19.0, 16.652173913043477)","(4.6, 5.2, 5.092307692307692)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.3)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.5, 3.4714285714285715)"
09-01-2023 11:03:12.337236,"(12.0, 19.0, 16.652173913043477)","(4.6, 5.3, 5.261764705882353)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.214285714285715)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.5, 3.4327586206896554)"
09-01-2023 11:03:13.470337,"(12.0, 19.0, 16.652173913043477)","(4.6, 5.5, 5.261764705882353)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.214285714285715)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.45, 3.410714285714286)"
09-01-2023 11:03:14.585832,"(12.0, 18.0, 17.5)","(4.6, 5.4, 5.300000000000001)","(3.2, 4.2, 4.142857142857143)","(11.0, 19.5, 18.214285714285715)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.45, 3.410714285714286)"
09-01-2023 11:03:15.655158,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.4, 5.293333333333334)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.029411764705884)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.4, 3.303157894736842)"
09-01-2023 11:03:16.645287,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.4, 5.293333333333334)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.029411764705884)","(5.0, 6.8, 6.746666666666666)","(2.8, 3.4, 3.303157894736842)"
09-01-2023 11:03:17.761985,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.4, 5.251851851851852)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.029411764705884)","(5.0, 6.8, 6.766666666666667)","(2.8, 3.4, 3.3123809523809524)"
09-01-2023 11:03:18.870367,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.4, 5.34)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.029411764705884)","(5.0, 6.8, 6.79047619047619)","(2.8, 3.4, 3.3178571428571426)"
09-01-2023 11:03:19.995163,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.3, 5.1499999999999995)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.029411764705884)","(5.0, 7.0, 6.742857142857143)","(2.8, 3.4, 3.3123809523809524)"
09-01-2023 11:03:21.050032,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.3, 5.1499999999999995)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.467741935483872)","(5.0, 7.0, 6.6869565217391305)","(2.8, 3.4, 3.3123809523809524)"
09-01-2023 11:03:22.135461,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.3, 5.225)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.29032258064516)","(5.0, 7.0, 6.6869565217391305)","(2.8, 3.4, 3.3123809523809524)"
09-01-2023 11:03:23.106070,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.3, 5.225)","(3.2, 4.2, 4.176470588235294)","(11.0, 18.0, 17.29032258064516)","(5.0, 7.0, 6.733333333333333)","(2.8, 3.4, 3.3379310344827586)"
09-01-2023 11:03:24.217450,"(12.0, 18.0, 16.642857142857142)","(4.6, 5.3, 5.225)","(3.2, 4.2, 4.1875)","(11.0, 18.0, 16.636363636363637)","(5.0, 7.0, 6.781818181818181)","(2.8, 3.35, 3.303448275862069)"
09-01-2023 11:03:25.313850,"(12.0, 18.0, 16.486486486486488)","(4.6, 5.3, 5.245454545454545)","(3.2, 4.2, 4.1875)","(11.0, 17.0, 16.565217391304348)","(5.0, 7.0, 6.781818181818181)","(2.8, 3.35, 3.2795454545454543)"
09-01-2023 11:03:26.433646,"(12.0, 18.0, 16.444444444444443)","(4.6, 5.5, 5.42)","(3.2, 4.2, 4.1875)","(11.0, 17.0, 16.272727272727273)","(5.0, 7.0, 6.885714285714285)","(2.8, 3.3, 3.2392857142857143)"
09-01-2023 11:03:27.453950,"(12.0, 18.0, 16.444444444444443)","(4.6, 5.5, 5.42)","(3.2, 4.2, 4.1875)","(11.0, 17.0, 16.272727272727273)","(5.0, 7.0, 6.885714285714285)","(2.8, 3.3, 3.2392857142857143)"
09-01-2023 11:03:28.340841,"(11.0, 17.0, 16.363636363636363)","(4.4, 5.6, 5.281818181818181)","(3.3, 4.2, 4.1875)","(11.0, 17.0, 16.272727272727273)","(5.0, 7.0, 6.885714285714285)","(2.9, 3.3, 3.2392857142857143)"
09-01-2023 11:03:29.406759,"(11.0, 17.0, 16.32)","(4.4, 5.6, 5.385714285714285)","(3.3, 4.2, 4.1875)","(11.0, 17.0, 16.272727272727273)","(5.0, 7.0, 6.885714285714285)","(2.9, 3.3, 3.2392857142857143)"
09-01-2023 11:03:30.493522,"(11.0, 17.0, 16.32)","(4.4, 5.6, 5.27391304347826)","(3.3, 4.2, 4.1875)","(11.0, 17.0, 16.272727272727273)","(5.0, 7.0, 6.885714285714285)","(2.9, 3.3, 3.2150000000000003)"
09-01-2023 11:03:31.662939,"(11.0, 17.0, 16.32)","(4.4, 5.6, 5.4)","(3.3, 4.2, 4.173913043478261)","(11.0, 17.0, 16.217391304347828)","(5.0, 7.0, 7.171428571428572)","(2.9, 3.3, 3.2125000000000004)"
09-01-2023 11:03:32.757893,"(11.0, 17.0, 16.19047619047619)","(4.4, 5.5, 5.328571428571428)","(3.3, 4.2, 4.173913043478261)","(11.0, 17.0, 16.235294117647058)","(5.0, 7.2, 7.300000000000001)","(2.9, 3.3, 3.2369999999999997)"
09-01-2023 11:03:33.748329,"(11.0, 17.0, 16.129032258064516)","(4.4, 5.5, 5.38)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 16.235294117647058)","(5.0, 7.4, 7.300000000000001)","(2.9, 3.3, 3.2369999999999997)"
09-01-2023 11:03:34.680849,"(11.0, 17.0, 16.125)","(4.4, 5.5, 5.38)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 16.125)","(5.0, 7.4, 7.443478260869565)","(2.9, 3.3, 3.2369999999999997)"
09-01-2023 11:03:35.697156,"(11.0, 17.0, 16.125)","(4.4, 5.5, 5.38)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.642857142857142)","(5.0, 7.6, 7.2727272727272725)","(2.9, 3.3, 3.2427272727272727)"
09-01-2023 11:03:36.836748,"(11.0, 16.0, 15.75)","(4.4, 5.2, 5.166666666666667)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.954545454545455)","(5.0, 7.6, 7.2727272727272725)","(2.9, 3.3, 3.2369999999999997)"
09-01-2023 11:03:37.909828,"(11.0, 16.0, 15.363636363636363)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 16.0)","(5.0, 7.6, 7.2727272727272725)","(2.9, 3.3, 3.2369999999999997)"
09-01-2023 11:03:38.861423,"(11.0, 16.0, 15.461538461538462)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 16.0)","(5.0, 7.6, 7.2727272727272725)","(2.9, 3.3, 3.2369999999999997)"
09-01-2023 11:03:39.861612,"(11.0, 16.0, 15.461538461538462)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 16.0)","(5.0, 7.6, 7.2727272727272725)","(2.9, 3.3, 3.234375)"
09-01-2023 11:03:40.816438,"(11.0, 16.0, 15.26086956521739)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.2727272727272725)","(2.9, 3.3, 3.2329787234042553)"
09-01-2023 11:03:41.920113,"(11.0, 16.0, 15.068965517241379)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.4363636363636365)","(2.9, 3.3, 3.2329787234042553)"
09-01-2023 11:03:43.052995,"(11.0, 16.0, 15.068965517241379)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.2329787234042553)"
09-01-2023 11:03:44.089731,"(11.0, 16.0, 15.068965517241379)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.2329787234042553)"
09-01-2023 11:03:45.043619,"(11.0, 16.0, 15.068965517241379)","(4.4, 5.5, 5.366666666666666)","(3.3, 4.2, 4.173913043478261)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.2466101694915253)"
09-01-2023 11:03:46.036233,"(11.0, 15.0, 14.8)","(4.4, 5.5, 5.436)","(3.3, 4.1, 4.029059829059829)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.255681818181818)"
09-01-2023 11:03:47.078106,"(11.0, 15.5, 14.545454545454545)","(4.4, 5.5, 5.328571428571428)","(3.3, 4.1, 4.029059829059829)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.255681818181818)"
09-01-2023 11:03:48.207301,"(11.0, 15.5, 14.545454545454545)","(4.4, 5.5, 5.390909090909091)","(3.3, 4.1, 4.029230769230769)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.255681818181818)"
09-01-2023 11:03:49.309439,"(11.0, 15.5, 14.272727272727273)","(4.4, 5.5, 5.390909090909091)","(3.4, 4.1, 4.029230769230769)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.473684210526316)","(2.9, 3.3, 3.2794117647058822)"
09-01-2023 11:03:50.323816,"(11.0, 15.5, 14.272727272727273)","(4.4, 5.6, 5.55)","(3.4, 4.1, 4.029230769230769)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.4363636363636365)","(2.9, 3.35, 3.2794117647058822)"
09-01-2023 11:03:51.276579,"(11.0, 15.5, 14.272727272727273)","(4.4, 5.6, 5.55)","(3.4, 4.1, 4.0147540983606556)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.4363636363636365)","(2.9, 3.35, 3.111576354679803)"
09-01-2023 11:03:52.257345,"(11.0, 15.5, 14.43421052631579)","(4.4, 5.6, 5.585714285714285)","(3.4, 4.1, 4.014473684210526)","(11.0, 16.5, 15.282608695652174)","(5.0, 7.6, 7.6875)","(2.9, 3.15, 3.247826086956522)"
09-01-2023 11:03:53.386393,"(11.0, 15.5, 14.308823529411764)","(4.4, 5.6, 5.555555555555555)","(3.4, 4.1, 4.0285714285714285)","(11.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.636363636363637)","(2.9, 3.3, 3.236666666666667)"
09-01-2023 11:03:54.754633,"(11.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.555555555555555)","(3.4, 4.1, 4.044444444444444)","(11.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.636363636363637)","(2.9, 3.3, 3.236666666666667)"
09-01-2023 11:03:55.992606,"(11.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.555555555555555)","(3.4, 4.1, 4.044444444444444)","(11.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.463157894736843)","(2.9, 3.3, 3.236666666666667)"
09-01-2023 11:03:57.093535,"(11.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.555555555555555)","(3.4, 4.1, 4.044444444444444)","(11.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.521739130434783)","(2.9, 3.3, 3.236666666666667)"
09-01-2023 11:03:58.105066,"(11.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.555555555555555)","(3.4, 4.1, 4.044444444444444)","(11.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.660869565217391)","(2.9, 3.3, 3.236666666666667)"
09-01-2023 11:03:59.256014,"(12.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.555555555555555)","(3.5, 4.1, 4.044444444444444)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.660869565217391)","(2.8, 3.3, 3.236666666666667)"
09-01-2023 11:04:00.471769,"(12.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.466666666666667)","(3.5, 4.1, 4.038095238095238)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.660869565217391)","(2.8, 3.3, 3.2578947368421054)"
09-01-2023 11:04:01.666323,"(12.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.446153846153846)","(3.5, 4.1, 4.038095238095238)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.660869565217391)","(2.8, 3.3, 3.2578947368421054)"
09-01-2023 11:04:02.808779,"(12.0, 15.5, 14.276315789473685)","(4.4, 5.6, 5.428571428571429)","(3.5, 4.1, 4.025714285714286)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.660869565217391)","(2.8, 3.3, 3.376923076923077)"
09-01-2023 11:04:03.753170,"(12.0, 15.0, 14.4375)","(4.4, 5.5, 5.428571428571429)","(3.5, 4.1, 4.025714285714286)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.660869565217391)","(2.8, 3.4, 3.3833333333333333)"
09-01-2023 11:04:04.801458,"(12.0, 14.5, 14.4375)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.1, 4.025925925925926)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.752941176470588)","(2.8, 3.4, 3.3323529411764707)"
09-01-2023 11:04:05.853609,"(11.0, 14.5, 14.4375)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.1, 4.025925925925926)","(9.0, 16.5, 15.785714285714285)","(5.0, 7.8, 7.76)","(2.8, 3.35, 3.322222222222222)"
09-01-2023 11:04:06.998944,"(11.0, 14.5, 14.48076923076923)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.1, 4.025925925925926)","(9.0, 16.5, 15.727272727272727)","(5.0, 7.8, 7.699999999999999)","(2.8, 3.35, 3.2636363636363637)"
09-01-2023 11:04:08.213782,"(11.0, 14.5, 14.48076923076923)","(4.4, 5.5, 5.347619047619047)","(3.5, 4.1, 4.046666666666667)","(9.0, 16.0, 15.85)","(5.0, 8.0, 7.699999999999999)","(2.8, 3.3, 3.2636363636363637)"
09-01-2023 11:04:09.290104,"(11.0, 14.5, 14.347222222222221)","(4.4, 5.5, 5.347619047619047)","(3.5, 4.1, 4.046666666666667)","(10.0, 16.0, 15.7)","(5.5, 8.0, 7.836363636363636)","(2.8, 3.3, 3.2636363636363637)"
09-01-2023 11:04:10.317223,"(11.0, 17.0, 16.1)","(4.4, 5.5, 5.316666666666666)","(3.5, 4.2, 4.088888888888889)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.836363636363636)","(2.8, 3.3, 3.2333333333333334)"
09-01-2023 11:04:11.535164,"(11.0, 16.5, 15.863636363636363)","(4.4, 5.5, 5.316666666666666)","(3.5, 4.2, 4.088888888888889)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.836363636363636)","(2.8, 3.3, 3.2266666666666666)"
09-01-2023 11:04:12.822546,"(11.0, 16.5, 15.863636363636363)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.088888888888889)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.859999999999999)","(2.8, 3.3, 3.2136363636363634)"
09-01-2023 11:04:14.180538,"(11.0, 16.5, 15.863636363636363)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.15)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.905882352941177)","(2.8, 3.25, 3.202)"
09-01-2023 11:04:15.267291,"(11.0, 16.5, 15.863636363636363)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.15)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.905882352941177)","(2.8, 3.25, 3.1914634146341463)"
09-01-2023 11:04:16.229014,"(11.0, 16.5, 15.863636363636363)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.13)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.905882352941177)","(2.8, 3.25, 3.1799999999999997)"
09-01-2023 11:04:17.276742,"(11.0, 16.5, 15.5)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.13)","(10.0, 16.5, 15.7)","(5.5, 8.0, 7.905882352941177)","(2.8, 3.25, 3.1799999999999997)"
09-01-2023 11:04:18.403417,"(11.0, 16.5, 15.676470588235293)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.15)","(10.0, 16.5, 15.785714285714285)","(5.5, 8.0, 7.6)","(2.8, 3.25, 3.175)"
09-01-2023 11:04:19.597372,"(11.0, 16.5, 15.1875)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.15)","(10.0, 16.5, 15.785714285714285)","(5.5, 8.0, 7.446153846153846)","(2.8, 3.25, 3.1676470588235293)"
09-01-2023 11:04:20.624171,"(11.0, 16.5, 15.1875)","(4.4, 5.5, 5.2555555555555555)","(3.5, 4.2, 4.15)","(10.0, 16.5, 15.785714285714285)","(5.5, 8.0, 7.478947368421053)","(2.8, 3.2, 3.1676470588235293)"
09-01-2023 11:04:21.557249,"(11.0, 16.5, 15.1875)","(4.4, 5.3, 5.136363636363637)","(3.5, 4.3, 4.126086956521739)","(10.0, 16.5, 15.785714285714285)","(5.5, 8.4, 7.8)","(2.8, 3.2, 3.1772727272727272)"
09-01-2023 11:04:22.579649,"(11.0, 16.5, 15.692307692307692)","(4.4, 5.3, 5.083333333333333)","(3.5, 4.3, 4.123076923076923)","(10.0, 16.5, 15.785714285714285)","(5.5, 8.2, 7.825)","(2.8, 3.2, 3.1772727272727272)"
09-01-2023 11:04:23.665744,"(11.0, 16.5, 15.692307692307692)","(4.4, 5.3, 5.17)","(3.5, 4.3, 4.137499999999999)","(10.0, 16.5, 15.785714285714285)","(5.5, 8.0, 7.825)","(2.8, 3.2, 3.1772727272727272)"
09-01-2023 11:04:24.814371,"(11.0, 16.5, 15.692307692307692)","(4.4, 5.3, 5.17)","(3.5, 4.3, 4.128571428571428)","(10.0, 16.5, 15.25)","(5.5, 8.0, 7.529411764705882)","(2.8, 3.2, 3.174736842105263)"
09-01-2023 11:04:25.947043,"(11.0, 16.5, 15.692307692307692)","(4.4, 5.2, 5.082926829268293)","(3.5, 4.3, 4.128571428571428)","(10.0, 16.5, 15.25)","(5.5, 8.0, 7.757575757575758)","(2.8, 3.2, 3.174736842105263)"
09-01-2023 11:04:26.859533,"(11.0, 17.0, 16.884615384615383)","(4.4, 5.2, 5.125)","(3.5, 4.3, 4.135294117647058)","(10.0, 16.5, 15.25)","(5.5, 8.0, 7.757575757575758)","(2.8, 3.2, 3.1625)"
09-01-2023 11:04:27.759834,"(11.0, 18.5, 17.944444444444443)","(4.4, 5.2, 5.125)","(3.5, 4.3, 4.128571428571428)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.5125)","(2.8, 3.2, 3.1625)"
09-01-2023 11:04:28.839550,"(11.0, 18.5, 17.944444444444443)","(4.4, 5.2, 5.121621621621621)","(3.5, 4.3, 4.146153846153846)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.647058823529412)","(2.8, 3.2, 3.1525)"
09-01-2023 11:04:29.941158,"(11.0, 18.5, 17.944444444444443)","(4.4, 5.2, 5.029411764705882)","(3.5, 4.3, 4.137499999999999)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.5636363636363635)","(2.8, 3.2, 3.1525)"
09-01-2023 11:04:31.017365,"(11.0, 18.5, 17.944444444444443)","(4.4, 5.2, 5.029411764705882)","(3.5, 4.3, 4.137499999999999)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.555555555555555)","(2.8, 3.2, 3.1525)"
09-01-2023 11:04:32.052914,"(11.0, 18.5, 17.86842105263158)","(4.4, 5.2, 5.029411764705882)","(3.5, 4.3, 4.137499999999999)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.555555555555555)","(2.8, 3.2, 3.261111111111111)"
09-01-2023 11:04:32.909178,"(12.0, 18.5, 17.86842105263158)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.137499999999999)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.555555555555555)","(2.8, 3.3, 3.2625)"
09-01-2023 11:04:33.920741,"(12.0, 18.5, 17.928571428571427)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.16)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.090909090909091)","(2.8, 3.3, 3.2666666666666666)"
09-01-2023 11:04:35.009787,"(12.0, 18.5, 17.928571428571427)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.155555555555555)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.090909090909091)","(2.8, 3.3, 3.2666666666666666)"
09-01-2023 11:04:36.061997,"(12.0, 18.5, 17.928571428571427)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.171428571428571)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.090909090909091)","(2.8, 3.3, 3.2558823529411764)"
09-01-2023 11:04:37.082944,"(12.0, 18.5, 17.928571428571427)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.171428571428571)","(10.0, 16.5, 15.0)","(5.5, 8.0, 7.053333333333334)","(2.8, 3.3, 3.262962962962963)"
09-01-2023 11:04:37.979009,"(12.0, 18.5, 17.928571428571427)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.171428571428571)","(10.0, 16.5, 15.0)","(5.5, 7.8, 7.044444444444444)","(2.8, 3.3, 3.2784615384615385)"
09-01-2023 11:04:38.950495,"(12.0, 18.5, 17.681818181818183)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.199999999999999)","(10.0, 16.5, 14.785714285714286)","(5.5, 7.8, 7.1)","(2.8, 3.3, 3.270833333333333)"
09-01-2023 11:04:40.044571,"(12.0, 18.5, 17.9375)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.155555555555555)","(10.0, 16.5, 15.1)","(5.5, 7.6, 7.06)","(2.8, 3.3, 3.270833333333333)"
09-01-2023 11:04:41.149577,"(12.0, 18.5, 17.9375)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.155555555555555)","(10.0, 16.5, 16.642857142857142)","(5.5, 7.6, 7.06)","(2.8, 3.3, 3.3403846153846155)"
09-01-2023 11:04:42.161633,"(12.0, 18.5, 17.9375)","(4.4, 5.1, 4.990909090909091)","(3.5, 4.3, 4.155555555555555)","(10.0, 17.0, 16.642857142857142)","(5.5, 7.6, 7.06)","(2.8, 3.35, 3.347413793103448)"
09-01-2023 11:04:43.052881,"(12.0, 18.5, 17.9375)","(4.4, 5.0, 4.96)","(3.5, 4.3, 4.111111111111111)","(10.0, 17.0, 16.642857142857142)","(5.5, 7.6, 7.06)","(2.8, 3.35, 3.3605769230769234)"
09-01-2023 11:04:44.004415,"(12.0, 18.5, 17.9375)","(4.4, 5.0, 4.96)","(3.5, 4.3, 4.111111111111111)","(10.0, 17.0, 16.642857142857142)","(5.5, 7.6, 7.044444444444444)","(2.8, 3.4, 3.355)"
