,Little Auckland,Writeaboutchelsea,Champagne Reactor,Datsinahurri,Three Machs,Always At Night,Bertils Firefox,Lesvos Lad,Lazy Blaze
11-01-2023 19:22:00.636744,"(61.0, 27.0, 24.26829268292683)","(101.0, 200.0, 160.0)","(4.2, 6.6, 5.64)","(6.5, 5.1, 3.361707317073171)","(3.9, 8.6, 7.444444444444445)","(26.0, 70.0, 62.0)","(6.0, 8.0, 7.2)","(6.5, 9.8, 7.327272727272727)","(5.0, 8.2, 6.4)"
11-01-2023 19:22:02.215515,"(61.0, 27.0, 76.17142857142858)","(101.0, 200.0, 160.0)","(4.2, 6.6, 6.279999999999999)","(6.5, 3.4, 4.05)","(3.9, 8.6, 6.8)","(26.0, 80.0, 58.666666666666664)","(6.0, 9.0, 5.890909090909091)","(6.5, 9.8, 5.773684210526316)","(5.0, 8.4, 6.828571428571429)"
11-01-2023 19:22:03.574880,"(61.0, 80.0, 76.17142857142858)","(101.0, 200.0, 160.0)","(4.2, 6.6, 6.588636363636363)","(6.5, 4.6, 4.324999999999999)","(3.9, 8.6, 6.68)","(26.0, 75.0, 39.0)","(6.0, 9.0, 6.48)","(6.5, 9.8, 6.541666666666667)","(5.0, 7.8, 7.066666666666666)"
11-01-2023 19:22:04.973515,"(61.0, 70.0, 64.81818181818181)","(101.0, 200.0, 160.0)","(4.2, 6.6, 6.588636363636363)","(6.5, 4.6, 4.9409090909090905)","(3.9, 8.4, 7.625)","(26.0, 75.0, 41.333333333333336)","(6.0, 9.0, 6.48)","(6.5, 9.8, 6.541666666666667)","(5.0, 7.6, 6.288888888888889)"
11-01-2023 19:22:06.281248,"(61.0, 70.0, 41.5)","(101.0, 200.0, 160.0)","(4.2, 6.6, 12.826923076923077)","(6.5, 5.1, 4.6640625)","(3.9, 8.8, 7.6000000000000005)","(26.0, 70.0, 37.75)","(6.0, 9.0, 5.5636363636363635)","(6.5, 9.8, 6.672000000000001)","(5.0, 7.8, 6.44)"
11-01-2023 19:22:07.608933,"(61.0, 65.0, 47.833333333333336)","(101.0, 200.0, 160.0)","(4.2, 13.0, 12.826923076923077)","(6.5, 4.8, 4.565789473684211)","(3.9, 8.8, 7.6000000000000005)","(26.0, 70.0, 43.5)","(6.0, 9.0, 5.5636363636363635)","(6.5, 9.8, 6.672000000000001)","(5.0, 7.8, 5.300000000000001)"
11-01-2023 19:22:08.896074,"(61.0, 65.0, 47.833333333333336)","(101.0, 200.0, 160.0)","(4.2, 13.0, 11.979166666666666)","(6.5, 5.0, 4.297058823529412)","(3.9, 8.8, 6.95)","(26.0, 60.0, 53.5)","(6.0, 9.0, 8.707142857142857)","(6.5, 9.8, 6.245454545454546)","(5.0, 8.0, 6.177777777777777)"
11-01-2023 19:22:10.270090,"(61.0, 65.0, 47.833333333333336)","(101.0, 200.0, 160.0)","(4.2, 12.0, 12.033333333333333)","(6.5, 4.5, 4.297058823529412)","(3.9, 8.8, 7.200000000000001)","(26.0, 80.0, 43.0)","(6.0, 8.8, 8.72)","(6.5, 9.8, 8.342857142857142)","(5.0, 7.6, 6.177777777777777)"
11-01-2023 19:22:11.590978,"(61.0, 65.0, 39.5)","(101.0, 200.0, 160.0)","(4.2, 13.0, 12.033333333333333)","(6.5, 4.5, 3.864705882352941)","(3.9, 8.8, 7.625)","(26.0, 75.0, 41.333333333333336)","(6.0, 8.8, 8.733333333333334)","(6.5, 9.6, 7.644444444444444)","(5.0, 7.6, 6.177777777777777)"
11-01-2023 19:22:13.069165,"(61.0, 65.0, 47.833333333333336)","(101.0, 200.0, 160.0)","(4.2, 13.0, 12.08695652173913)","(6.5, 4.6, 3.2526315789473683)","(3.9, 8.8, 7.133333333333333)","(26.0, 70.0, 44.66666666666667)","(6.0, 8.8, 8.733333333333334)","(6.5, 9.6, 5.941935483870968)","(5.0, 7.6, 5.775)"
