,Far Too Far,Solo Fernando,Astral Star,Chop And Drop,Mister Brockie,Russian Inn,Jet Keen,Brindle Bounty
09-01-2023 19:05:15.894107,"(1.6, 1.86, 1.8528358208955225)","(26.0, 38.0, 36.73684210526316)","(21.0, 34.0, 33.0)","(101.0, 240.0, 222.85714285714286)","(12.0, 18.5, 17.9375)","(101.0, 310.0, 295.0)","(3.0, 3.45, 3.427)","(13.0, 20.0, 18.764705882352942)"
09-01-2023 19:05:16.956899,"(1.6, 1.87, 1.8636507936507938)","(26.0, 38.0, 36.73684210526316)","(21.0, 34.0, 33.0)","(101.0, 240.0, 222.85714285714286)","(12.0, 18.5, 17.954545454545453)","(101.0, 340.0, 295.0)","(3.0, 3.45, 3.435593220338983)","(13.0, 19.0, 18.666666666666668)"
09-01-2023 19:05:18.042797,"(1.6, 1.87, 1.8645283018867926)","(26.0, 38.0, 37.56363636363636)","(21.0, 36.0, 34.095238095238095)","(101.0, 240.0, 228.0)","(12.0, 18.5, 19.4)","(101.0, 340.0, 325.7142857142857)","(3.0, 3.5, 3.4566176470588235)","(13.0, 19.0, 17.970588235294116)"
09-01-2023 19:05:19.092867,"(1.6, 1.87, 1.8629268292682928)","(26.0, 38.0, 37.529411764705884)","(21.0, 36.0, 34.095238095238095)","(101.0, 240.0, 228.0)","(12.0, 19.5, 20.066666666666666)","(101.0, 340.0, 300.0)","(3.0, 3.5, 3.4583333333333335)","(13.0, 18.5, 17.844827586206897)"
09-01-2023 19:05:20.122299,"(1.6, 1.86, 1.844)","(26.0, 38.0, 37.142857142857146)","(21.0, 36.0, 33.91304347826087)","(101.0, 240.0, 228.0)","(12.0, 21.0, 19.941176470588236)","(101.0, 310.0, 301.25)","(3.0, 3.5, 3.4493589743589745)","(13.0, 18.5, 17.375)"
09-01-2023 19:05:21.214116,"(1.6, 1.86, 1.8497727272727273)","(26.0, 38.0, 37.714285714285715)","(21.0, 36.0, 33.91304347826087)","(101.0, 240.0, 228.0)","(12.0, 21.0, 20.03448275862069)","(101.0, 310.0, 301.25)","(3.0, 3.45, 3.449264705882353)","(13.0, 17.5, 16.847826086956523)"
09-01-2023 19:05:22.302674,"(1.6, 1.86, 1.8564864864864865)","(26.0, 40.0, 38.333333333333336)","(21.0, 36.0, 33.91304347826087)","(101.0, 240.0, 228.0)","(12.0, 21.0, 19.833333333333332)","(101.0, 310.0, 301.25)","(3.0, 3.45, 3.448611111111111)","(13.0, 17.5, 16.46153846153846)"
09-01-2023 19:05:23.367828,"(1.6, 1.87, 1.8661111111111113)","(26.0, 40.0, 38.46153846153846)","(21.0, 36.0, 33.91304347826087)","(101.0, 240.0, 228.0)","(12.0, 22.0, 20.166666666666668)","(101.0, 310.0, 284.0)","(3.0, 3.45, 3.4390909090909094)","(13.0, 16.5, 16.875)"
09-01-2023 19:05:24.386533,"(1.6, 1.88, 1.860875)","(26.0, 40.0, 38.75)","(21.0, 36.0, 33.91304347826087)","(101.0, 240.0, 230.0)","(12.0, 21.0, 20.136363636363637)","(101.0, 350.0, 293.75)","(3.0, 3.45, 3.4347826086956523)","(13.0, 17.5, 16.875)"
09-01-2023 19:05:25.371560,"(1.6, 1.88, 1.8617977528089888)","(26.0, 40.0, 38.75)","(21.0, 36.0, 34.285714285714285)","(101.0, 250.0, 230.0)","(12.0, 21.0, 19.944444444444443)","(101.0, 350.0, 303.84615384615387)","(3.0, 3.45, 3.4444444444444446)","(13.0, 17.5, 16.821428571428573)"
09-01-2023 19:05:26.382755,"(1.6, 1.87, 1.8621428571428573)","(26.0, 40.0, 38.75)","(21.0, 36.0, 34.206896551724135)","(101.0, 250.0, 216.66666666666666)","(13.0, 21.0, 19.146341463414632)","(101.0, 350.0, 314.2857142857143)","(3.0, 3.45, 3.448529411764706)","(13.0, 17.0, 16.821428571428573)"
09-01-2023 19:05:27.403555,"(1.6, 1.87, 1.8611111111111112)","(26.0, 40.0, 38.75)","(21.0, 36.0, 34.206896551724135)","(101.0, 250.0, 216.66666666666666)","(13.0, 19.5, 19.146341463414632)","(101.0, 340.0, 314.2857142857143)","(3.0, 3.45, 3.4235714285714285)","(13.0, 17.0, 17.107142857142858)"
09-01-2023 19:05:28.457423,"(1.6, 1.86, 1.840924214417745)","(26.0, 40.0, 38.46153846153846)","(21.0, 36.0, 34.206896551724135)","(91.0, 250.0, 216.0)","(13.0, 19.0, 19.1046511627907)","(101.0, 340.0, 296.9230769230769)","(2.9, 3.5, 3.4725806451612904)","(13.0, 17.5, 17.058823529411764)"
09-01-2023 19:05:29.501846,"(1.6, 1.86, 1.8409328358208956)","(26.0, 40.0, 38.333333333333336)","(21.0, 36.0, 34.206896551724135)","(91.0, 240.0, 216.0)","(13.0, 19.5, 19.1046511627907)","(101.0, 340.0, 296.9230769230769)","(2.9, 3.5, 3.4725806451612904)","(13.0, 17.5, 17.32608695652174)"
09-01-2023 19:05:30.506752,"(1.6, 1.84, 1.8362337662337662)","(26.0, 40.0, 39.09090909090909)","(21.0, 36.0, 34.375)","(91.0, 240.0, 216.0)","(13.0, 19.5, 19.385714285714286)","(101.0, 340.0, 293.3333333333333)","(2.9, 3.5, 3.4824324324324323)","(13.0, 17.5, 17.61111111111111)"
09-01-2023 19:05:31.535707,"(1.6, 1.83, 1.8295689655172414)","(26.0, 42.0, 39.6)","(21.0, 36.0, 34.42424242424242)","(91.0, 240.0, 216.0)","(13.0, 19.5, 19.7)","(101.0, 340.0, 305.0)","(2.9, 3.5, 3.517948717948718)","(13.0, 18.0, 17.785714285714285)"
09-01-2023 19:05:32.513401,"(1.6, 1.83, 1.8235064935064935)","(26.0, 42.0, 41.0)","(21.0, 36.0, 34.42424242424242)","(91.0, 240.0, 216.0)","(13.0, 20.0, 19.785714285714285)","(101.0, 340.0, 299.1666666666667)","(2.9, 3.55, 3.539423076923077)","(13.0, 18.0, 17.863636363636363)"
09-01-2023 19:05:33.520378,"(1.6, 1.81, 1.802)","(26.0, 44.0, 43.0)","(21.0, 36.0, 34.758620689655174)","(91.0, 250.0, 230.0)","(13.0, 20.0, 19.95)","(101.0, 340.0, 307.6923076923077)","(2.9, 3.6, 3.5648936170212764)","(13.0, 18.5, 18.071428571428573)"
09-01-2023 19:05:34.545587,"(1.6, 1.8, 1.7970000000000002)","(26.0, 44.0, 41.84615384615385)","(21.0, 36.0, 34.0)","(91.0, 250.0, 248.125)","(13.0, 21.0, 20.61111111111111)","(101.0, 340.0, 261.25)","(2.9, 3.6, 3.5642201834862384)","(13.0, 18.5, 18.25)"
09-01-2023 19:05:35.585023,"(1.6, 1.79, 1.7888841201716739)","(26.0, 44.0, 42.4)","(21.0, 36.0, 34.285714285714285)","(91.0, 250.0, 208.33333333333334)","(13.0, 21.0, 20.596153846153847)","(101.0, 340.0, 260.0)","(2.9, 3.6, 3.5642201834862384)","(13.0, 18.5, 19.866666666666667)"
09-01-2023 19:05:36.611443,"(1.6, 1.78, 1.7771764705882354)","(26.0, 44.0, 43.333333333333336)","(21.0, 36.0, 34.285714285714285)","(91.0, 250.0, 206.25)","(13.0, 21.0, 20.75)","(101.0, 340.0, 297.5)","(2.9, 3.6, 3.580864197530864)","(13.0, 20.0, 19.1)"
09-01-2023 19:05:37.598866,"(1.6, 1.78, 1.7710344827586206)","(26.0, 46.0, 44.8)","(21.0, 36.0, 35.52)","(91.0, 240.0, 230.78947368421052)","(13.0, 21.0, 20.0)","(101.0, 320.0, 262.72727272727275)","(2.9, 3.6, 3.5801020408163264)","(13.0, 19.5, 19.4)"
09-01-2023 19:05:38.618261,"(1.6, 1.77, 1.7671830985915493)","(26.0, 46.0, 45.42857142857143)","(21.0, 36.0, 35.450980392156865)","(91.0, 240.0, 230.78947368421052)","(13.0, 21.0, 20.846153846153847)","(101.0, 320.0, 267.5)","(2.9, 3.6, 3.5760869565217392)","(13.0, 19.5, 19.375)"
09-01-2023 19:05:39.593879,"(1.6, 1.78, 1.7736666666666667)","(26.0, 46.0, 45.294117647058826)","(21.0, 36.0, 35.40425531914894)","(91.0, 240.0, 234.44444444444446)","(13.0, 21.0, 20.88888888888889)","(101.0, 320.0, 288.3333333333333)","(2.9, 3.6, 3.5604166666666663)","(13.0, 19.5, 19.375)"
09-01-2023 19:05:40.601719,"(1.6, 1.78, 1.7745833333333334)","(26.0, 46.0, 45.5)","(21.0, 36.0, 35.40425531914894)","(91.0, 230.0, 222.82051282051282)","(13.0, 21.0, 20.75)","(101.0, 300.0, 261.1111111111111)","(2.9, 3.6, 3.5625)","(13.0, 19.5, 19.375)"
09-01-2023 19:05:41.603712,"(1.6, 1.78, 1.772)","(26.0, 46.0, 45.111111111111114)","(21.0, 36.0, 34.857142857142854)","(91.0, 230.0, 222.6315789473684)","(13.0, 21.0, 20.541666666666668)","(101.0, 300.0, 261.1111111111111)","(2.9, 3.6, 3.5839622641509434)","(13.0, 19.5, 19.4375)"
09-01-2023 19:05:42.624096,"(1.6, 1.77, 1.76875)","(26.0, 46.0, 45.111111111111114)","(21.0, 36.0, 35.5)","(91.0, 230.0, 208.0)","(13.0, 22.0, 20.520408163265305)","(101.0, 300.0, 246.66666666666666)","(2.9, 3.6, 3.6305555555555555)","(13.0, 19.5, 20.5)"
09-01-2023 19:05:43.623672,"(1.6, 1.78, 1.7647619047619048)","(26.0, 46.0, 45.6)","(21.0, 36.0, 35.345454545454544)","(91.0, 210.0, 208.0)","(13.0, 22.0, 20.520408163265305)","(101.0, 250.0, 246.66666666666666)","(2.9, 3.65, 3.645801526717557)","(13.0, 21.0, 19.833333333333332)"
09-01-2023 19:05:44.619758,"(1.6, 1.77, 1.7627777777777778)","(26.0, 46.0, 45.6)","(21.0, 36.0, 35.294117647058826)","(91.0, 210.0, 208.0)","(13.0, 22.0, 20.795454545454547)","(101.0, 250.0, 255.0)","(2.9, 3.65, 3.6958333333333333)","(13.0, 21.0, 19.647058823529413)"
09-01-2023 19:05:45.582142,"(1.6, 1.77, 1.764468085106383)","(26.0, 46.0, 45.5)","(21.0, 36.0, 35.294117647058826)","(91.0, 210.0, 208.0)","(13.0, 21.0, 20.795454545454547)","(101.0, 290.0, 280.0)","(2.9, 3.7, 3.696)","(13.0, 21.0, 19.476190476190474)"
09-01-2023 19:05:46.540326,"(1.6, 1.79, 1.7825)","(26.0, 46.0, 45.5)","(21.0, 36.0, 35.294117647058826)","(91.0, 210.0, 208.0)","(13.0, 21.0, 20.363636363636363)","(101.0, 270.0, 246.0)","(2.9, 3.7, 3.735294117647059)","(13.0, 20.0, 19.7)"
09-01-2023 19:05:47.522753,"(1.6, 1.76, 1.751047619047619)","(26.0, 46.0, 45.5)","(21.0, 36.0, 35.294117647058826)","(91.0, 210.0, 208.0)","(13.0, 21.0, 20.363636363636363)","(101.0, 250.0, 246.66666666666666)","(2.9, 3.75, 3.730327868852459)","(13.0, 20.0, 19.8)"
09-01-2023 19:05:48.528619,"(1.6, 1.77, 1.7538095238095237)","(26.0, 46.0, 45.578947368421055)","(21.0, 36.0, 35.294117647058826)","(91.0, 210.0, 208.0)","(13.0, 21.0, 20.363636363636363)","(101.0, 250.0, 246.66666666666666)","(2.9, 3.75, 3.7439024390243905)","(13.0, 20.0, 19.666666666666668)"
09-01-2023 19:05:49.506348,"(1.6, 1.76, 1.7511627906976743)","(26.0, 46.0, 45.578947368421055)","(21.0, 36.0, 35.294117647058826)","(91.0, 220.0, 213.33333333333334)","(13.0, 21.0, 20.363636363636363)","(101.0, 250.0, 246.0)","(2.9, 3.75, 3.795)","(13.0, 21.0, 19.4)"
09-01-2023 19:05:50.493355,"(1.6, 1.75, 1.7474736842105263)","(26.0, 46.0, 45.578947368421055)","(21.0, 36.0, 35.294117647058826)","(91.0, 220.0, 212.0)","(13.0, 21.0, 20.363636363636363)","(101.0, 250.0, 246.0)","(2.9, 3.85, 3.7805555555555554)","(13.0, 20.0, 19.181818181818183)"
09-01-2023 19:05:51.482352,"(1.6, 1.75, 1.7428125)","(26.0, 46.0, 45.23809523809524)","(21.0, 36.0, 35.294117647058826)","(91.0, 220.0, 217.89473684210526)","(13.0, 21.0, 20.363636363636363)","(101.0, 250.0, 246.0)","(2.9, 3.85, 3.8175)","(13.0, 20.0, 19.307692307692307)"
09-01-2023 19:05:52.462010,"(1.6, 1.74, 1.7368)","(26.0, 46.0, 45.23809523809524)","(21.0, 36.0, 35.36)","(91.0, 220.0, 217.89473684210526)","(13.0, 21.0, 20.363636363636363)","(101.0, 250.0, 247.5)","(2.9, 3.85, 3.822972972972973)","(13.0, 20.0, 19.4)"
09-01-2023 19:05:53.500694,"(1.55, 1.74, 1.7370786516853933)","(26.0, 46.0, 43.91304347826087)","(21.0, 36.0, 35.36)","(101.0, 220.0, 218.0952380952381)","(14.0, 21.0, 20.363636363636363)","(101.0, 250.0, 247.5)","(3.0, 3.85, 3.7634328358208955)","(13.0, 20.0, 20.576923076923077)"
09-01-2023 19:05:54.501329,"(1.55, 1.7, 1.691716465352829)","(26.0, 46.0, 44.31578947368421)","(21.0, 36.0, 35.17460317460318)","(101.0, 220.0, 219.0)","(14.0, 21.0, 20.46153846153846)","(101.0, 270.0, 256.6666666666667)","(3.0, 3.9, 3.870379146919431)","(13.0, 21.0, 19.77777777777778)"
09-01-2023 19:05:55.522045,"(1.55, 1.7, 1.6948380129589633)","(26.0, 46.0, 44.61538461538461)","(21.0, 36.0, 34.52173913043478)","(101.0, 240.0, 225.0)","(14.0, 21.0, 20.767441860465116)","(101.0, 270.0, 240.0)","(3.0, 3.9, 3.870379146919431)","(13.0, 20.0, 19.72093023255814)"
09-01-2023 19:05:56.560510,"(1.55, 1.7, 1.6945604395604394)","(26.0, 46.0, 44.26086956521739)","(21.0, 36.0, 34.80701754385965)","(101.0, 240.0, 234.7826086956522)","(14.0, 22.0, 21.517241379310345)","(101.0, 270.0, 240.0)","(3.0, 3.9, 3.8685365853658538)","(13.0, 20.0, 19.61111111111111)"
09-01-2023 19:05:57.564242,"(1.55, 1.7, 1.6951131221719458)","(26.0, 46.0, 44.4)","(21.0, 36.0, 34.74074074074074)","(101.0, 240.0, 234.7826086956522)","(14.0, 22.0, 21.363636363636363)","(101.0, 270.0, 240.0)","(3.0, 3.9, 3.8637640449438204)","(13.0, 20.0, 19.5)"
09-01-2023 19:05:58.584006,"(1.55, 1.7, 1.697687074829932)","(26.0, 46.0, 44.4)","(21.0, 36.0, 34.72)","(101.0, 240.0, 234.7826086956522)","(14.0, 22.0, 22.0)","(101.0, 270.0, 240.0)","(3.0, 3.9, 3.8695945945945946)","(13.0, 20.0, 19.75)"
09-01-2023 19:05:59.610979,"(1.55, 1.69, 1.6812549019607843)","(26.0, 46.0, 44.72727272727273)","(21.0, 38.0, 37.142857142857146)","(101.0, 240.0, 234.54545454545456)","(14.0, 23.0, 22.0)","(101.0, 270.0, 251.42857142857142)","(3.0, 3.9, 3.93)","(13.0, 20.0, 20.5)"
09-01-2023 19:06:00.636100,"(1.55, 1.69, 1.6757097288676235)","(26.0, 46.0, 45.529411764705884)","(21.0, 40.0, 38.064516129032256)","(101.0, 240.0, 233.33333333333334)","(14.0, 22.0, 21.666666666666668)","(101.0, 260.0, 245.0)","(3.0, 3.95, 3.916666666666667)","(13.0, 21.0, 20.357142857142858)"
09-01-2023 19:06:01.687589,"(1.55, 1.69, 1.6757825751734772)","(26.0, 46.0, 45.38461538461539)","(21.0, 40.0, 37.75)","(101.0, 240.0, 233.33333333333334)","(14.0, 22.0, 21.333333333333332)","(101.0, 260.0, 245.0)","(3.0, 3.95, 3.9447058823529413)","(13.0, 21.0, 20.1)"
09-01-2023 19:06:02.724142,"(1.55, 1.68, 1.679425)","(26.0, 46.0, 45.38461538461539)","(21.0, 40.0, 37.67741935483871)","(101.0, 240.0, 227.14285714285714)","(14.0, 22.0, 21.333333333333332)","(101.0, 260.0, 245.0)","(3.0, 3.95, 3.9324324324324325)","(13.0, 21.0, 20.55)"
09-01-2023 19:06:03.779039,"(1.55, 1.68, 1.6795856353591159)","(26.0, 46.0, 45.111111111111114)","(21.0, 40.0, 37.48571428571429)","(101.0, 240.0, 240.0)","(14.0, 22.0, 21.333333333333332)","(101.0, 260.0, 243.63636363636363)","(3.0, 3.95, 3.9396341463414637)","(13.0, 21.0, 20.75)"
09-01-2023 19:06:04.844503,"(1.55, 1.68, 1.6787637362637362)","(26.0, 46.0, 45.111111111111114)","(21.0, 40.0, 37.48571428571429)","(101.0, 250.0, 242.0)","(14.0, 22.0, 21.3)","(101.0, 260.0, 243.63636363636363)","(3.0, 3.95, 3.9457142857142857)","(13.0, 21.0, 20.366666666666667)"
09-01-2023 19:06:05.883928,"(1.55, 1.68, 1.6788219895287957)","(26.0, 46.0, 41.578947368421055)","(21.0, 40.0, 37.48571428571429)","(101.0, 250.0, 242.0)","(14.0, 22.0, 21.541666666666668)","(101.0, 260.0, 245.0)","(3.0, 3.95, 3.919758064516129)","(13.0, 21.0, 19.90909090909091)"
09-01-2023 19:06:06.943390,"(1.55, 1.68, 1.678347338935574)","(26.0, 46.0, 42.18181818181818)","(21.0, 40.0, 37.48571428571429)","(101.0, 250.0, 243.33333333333334)","(14.0, 22.0, 21.842105263157894)","(101.0, 260.0, 242.0)","(3.0, 3.95, 3.905)","(13.0, 21.0, 19.95)"
09-01-2023 19:06:07.989700,"(1.55, 1.69, 1.6803497267759562)","(26.0, 46.0, 43.2)","(21.0, 40.0, 37.48571428571429)","(101.0, 250.0, 246.92307692307693)","(14.0, 22.0, 20.392857142857142)","(101.0, 260.0, 240.0)","(3.0, 3.95, 3.9590361445783135)","(13.0, 21.0, 20.275862068965516)"
09-01-2023 19:06:09.028628,"(1.55, 1.68, 1.6798101265822785)","(26.0, 44.0, 43.69230769230769)","(21.0, 40.0, 37.333333333333336)","(101.0, 250.0, 245.55555555555554)","(14.0, 21.0, 20.333333333333332)","(101.0, 260.0, 234.28571428571428)","(3.0, 4.0, 3.96046511627907)","(13.0, 21.0, 20.1)"
09-01-2023 19:06:10.058864,"(1.55, 1.68, 1.6784084084084083)","(26.0, 42.0, 41.84615384615385)","(21.0, 40.0, 37.333333333333336)","(101.0, 250.0, 245.55555555555554)","(14.0, 21.0, 21.5)","(101.0, 260.0, 234.28571428571428)","(3.0, 4.0, 3.96)","(13.0, 21.0, 20.1)"
09-01-2023 19:06:11.065350,"(1.55, 1.68, 1.674095238095238)","(26.0, 44.0, 43.91304347826087)","(21.0, 40.0, 37.333333333333336)","(101.0, 250.0, 245.55555555555554)","(14.0, 22.0, 21.5)","(101.0, 260.0, 234.28571428571428)","(3.0, 4.0, 3.96)","(13.0, 21.0, 20.1)"
09-01-2023 19:06:12.082073,"(1.5, 1.68, 1.6759402985074625)","(26.0, 44.0, 43.91304347826087)","(21.0, 40.0, 36.666666666666664)","(101.0, 250.0, 245.55555555555554)","(14.0, 22.0, 21.3)","(101.0, 260.0, 234.28571428571428)","(3.1, 4.0, 3.963265306122449)","(13.0, 21.0, 19.8)"
09-01-2023 19:06:13.102188,"(1.5, 1.68, 1.6733333333333333)","(26.0, 46.0, 44.38461538461539)","(21.0, 40.0, 36.75675675675676)","(101.0, 250.0, 234.6153846153846)","(14.0, 22.0, 21.944444444444443)","(101.0, 260.0, 234.28571428571428)","(3.1, 3.95, 3.9282608695652175)","(13.0, 21.0, 19.6875)"
09-01-2023 19:06:14.146039,"(1.5, 1.68, 1.6788331242158092)","(26.0, 46.0, 44.38461538461539)","(21.0, 40.0, 39.0)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.394736842105264)","(101.0, 260.0, 237.5)","(3.1, 3.95, 3.9162162162162164)","(13.0, 21.0, 20.015625)"
09-01-2023 19:06:15.132445,"(1.5, 1.69, 1.6815129151291512)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.5)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.394736842105264)","(101.0, 260.0, 237.5)","(3.1, 3.95, 3.9162162162162164)","(13.0, 21.0, 20.015625)"
09-01-2023 19:06:16.153424,"(1.5, 1.69, 1.681641791044776)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.78378378378378)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.394736842105264)","(101.0, 260.0, 248.0)","(3.1, 3.95, 3.93046875)","(13.0, 21.0, 20.015625)"
09-01-2023 19:06:17.174747,"(1.5, 1.69, 1.6817824773413896)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.80487804878049)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 248.0)","(3.1, 3.95, 3.9330508474576273)","(13.0, 21.0, 20.015625)"
09-01-2023 19:06:18.188367,"(1.5, 1.69, 1.6818501529051988)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.714285714285715)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 248.0)","(3.1, 3.95, 4.01010101010101)","(13.0, 21.0, 19.764705882352942)"
09-01-2023 19:06:19.200603,"(1.5, 1.69, 1.68167837626854)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.714285714285715)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 237.5)","(3.1, 4.1, 4.030769230769231)","(13.0, 21.0, 19.833333333333332)"
09-01-2023 19:06:20.205218,"(1.5, 1.68, 1.678695652173913)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.391304347826086)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 237.5)","(3.1, 4.1, 4.039130434782608)","(13.0, 21.0, 18.375)"
09-01-2023 19:06:21.227961,"(1.5, 1.68, 1.6785858585858586)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.333333333333336)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 234.28571428571428)","(3.1, 4.1, 4.089090909090909)","(13.0, 18.5, 17.916666666666668)"
09-01-2023 19:06:22.212056,"(1.5, 1.68, 1.678632707774799)","(26.0, 44.0, 43.8974358974359)","(21.0, 38.0, 37.714285714285715)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 234.28571428571428)","(3.1, 4.1, 4.089090909090909)","(13.0, 19.0, 18.0)"
09-01-2023 19:06:23.212831,"(1.5, 1.68, 1.6787397260273973)","(26.0, 44.0, 43.6)","(21.0, 38.0, 37.7)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 234.28571428571428)","(3.1, 4.1, 4.025735294117647)","(13.0, 18.5, 17.833333333333332)"
09-01-2023 19:06:24.196365,"(1.5, 1.68, 1.6788383838383838)","(26.0, 46.0, 43.142857142857146)","(21.0, 38.0, 37.67567567567568)","(101.0, 250.0, 245.55555555555554)","(14.0, 23.0, 22.352112676056336)","(101.0, 260.0, 234.28571428571428)","(3.1, 4.1, 4.098)","(13.0, 18.5, 17.789473684210527)"
09-01-2023 19:06:25.189791,"(1.5, 1.68, 1.6769333333333332)","(26.0, 46.0, 43.142857142857146)","(21.0, 38.0, 37.31707317073171)","(101.0, 250.0, 248.33333333333334)","(14.0, 23.0, 21.125)","(101.0, 260.0, 234.28571428571428)","(3.1, 4.1, 3.962537313432836)","(13.0, 18.0, 18.166666666666668)"
09-01-2023 19:06:26.204346,"(1.5, 1.68, 1.679078014184397)","(26.0, 46.0, 43.333333333333336)","(21.0, 38.0, 36.25)","(101.0, 250.0, 244.28571428571428)","(14.0, 23.0, 22.727272727272727)","(101.0, 260.0, 229.41176470588235)","(3.1, 4.0, 3.96165191740413)","(13.0, 18.5, 18.041666666666668)"
09-01-2023 19:06:27.201206,"(1.5, 1.69, 1.6807803468208091)","(26.0, 44.0, 42.64150943396226)","(21.0, 38.0, 36.526315789473685)","(101.0, 230.0, 228.4)","(14.0, 23.0, 22.865853658536587)","(101.0, 230.0, 233.91304347826087)","(3.1, 4.0, 3.9587628865979383)","(13.0, 18.5, 17.976190476190474)"
09-01-2023 19:06:28.228514,"(1.5, 1.69, 1.6819546027742749)","(26.0, 44.0, 42.64150943396226)","(21.0, 38.0, 36.47272727272727)","(101.0, 230.0, 228.4)","(14.0, 23.0, 22.73170731707317)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.0, 3.9814814814814814)","(13.0, 18.5, 17.944444444444443)"
09-01-2023 19:06:29.262354,"(1.5, 1.69, 1.6810014104372355)","(26.0, 44.0, 42.666666666666664)","(21.0, 38.0, 36.47272727272727)","(101.0, 230.0, 228.4)","(14.0, 23.0, 22.789473684210527)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.0, 4.129310344827586)","(13.0, 18.5, 18.01282051282051)"
09-01-2023 19:06:30.272697,"(1.5, 1.68, 1.6766863905325444)","(26.0, 44.0, 42.476190476190474)","(21.0, 38.0, 36.61538461538461)","(101.0, 230.0, 228.4)","(14.0, 23.0, 22.43661971830986)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.2, 4.124894514767933)","(13.0, 18.5, 18.01282051282051)"
09-01-2023 19:06:31.255537,"(1.5, 1.68, 1.6758208955223879)","(26.0, 44.0, 42.476190476190474)","(21.0, 38.0, 36.69090909090909)","(101.0, 230.0, 228.4)","(14.0, 23.0, 22.43661971830986)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.2, 4.115238095238095)","(13.0, 18.5, 17.866666666666667)"
09-01-2023 19:06:32.227485,"(1.5, 1.69, 1.673922261484099)","(26.0, 44.0, 42.476190476190474)","(21.0, 38.0, 36.61538461538461)","(101.0, 230.0, 228.4)","(14.0, 23.0, 22.43661971830986)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.2, 4.115238095238095)","(13.0, 18.5, 17.796296296296298)"
09-01-2023 19:06:33.235857,"(1.5, 1.69, 1.6742857142857142)","(26.0, 44.0, 42.476190476190474)","(21.0, 38.0, 36.61538461538461)","(101.0, 230.0, 228.4)","(14.0, 23.0, 21.728571428571428)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.2, 4.168666666666667)","(13.0, 18.5, 18.295698924731184)"
09-01-2023 19:06:34.228610,"(1.5, 1.68, 1.6755744680851063)","(26.0, 44.0, 42.41860465116279)","(21.0, 38.0, 36.61538461538461)","(101.0, 230.0, 228.4)","(14.0, 22.0, 21.71641791044776)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.2, 4.166187050359713)","(13.0, 18.5, 18.244897959183675)"
09-01-2023 19:06:35.242679,"(1.5, 1.69, 1.6736461126005362)","(26.0, 44.0, 42.41860465116279)","(21.0, 38.0, 36.69090909090909)","(101.0, 230.0, 228.4)","(15.0, 22.0, 21.71641791044776)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.2, 4.0796874999999995)","(13.0, 18.5, 18.29787234042553)"
09-01-2023 19:06:36.214116,"(1.5, 1.71, 1.7017283950617283)","(26.0, 44.0, 41.94871794871795)","(21.0, 38.0, 36.44444444444444)","(101.0, 230.0, 228.4)","(15.0, 22.0, 22.429906542056074)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.1, 3.984931506849315)","(13.0, 18.5, 18.2979797979798)"
09-01-2023 19:06:37.210789,"(1.5, 1.71, 1.7)","(26.0, 44.0, 41.94871794871795)","(21.0, 34.0, 32.8)","(101.0, 230.0, 228.75)","(15.0, 24.0, 22.854545454545455)","(101.0, 240.0, 233.91304347826087)","(3.1, 4.0, 3.991881918819188)","(13.0, 18.5, 18.29591836734694)"
