,Westar Commander,Incineration,Nehalem,Mr Beets,Gomez Bale,Orbital Bale,Lovaz Bale,Spaghetti Legs
07-01-2023 19:13:33.531420,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.74137931034483)","(21.0, 55.0, 32.083333333333336)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:34.630859,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.74137931034483)","(21.0, 55.0, 32.083333333333336)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:35.669761,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.74137931034483)","(21.0, 55.0, 40.11764705882353)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:36.833059,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.0)","(21.0, 55.0, 40.11764705882353)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:38.038693,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.0)","(21.0, 55.0, 40.11764705882353)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:39.304633,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.68181818181818)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:40.413373,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.75)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:41.467016,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.75)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:42.563573,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.75)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:43.655907,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.75)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:44.823028,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.75)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 38.0)"
07-01-2023 19:13:45.976600,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.75)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 37.27272727272727)"
07-01-2023 19:13:47.129722,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.35)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 40.0)"
07-01-2023 19:13:48.244463,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.35)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:49.410210,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 17.717391304347824)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:50.666788,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.0)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:51.802080,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 14.0)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:52.955228,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 12.4)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:54.135229,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 12.545454545454545)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:55.361212,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 37.75)","(7.5, 18.0, 12.545454545454545)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:56.539198,"(4.2, 7.8, 7.4)","(9.0, 18.0, 13.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 40.0, 34.25)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:57.643958,"(4.2, 7.8, 7.4)","(9.0, 18.0, 9.973333333333334)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:13:58.678249,"(4.2, 7.8, 7.4)","(9.0, 17.5, 13.45)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:00.082313,"(4.2, 7.8, 7.4)","(9.0, 16.5, 12.95)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:01.517528,"(4.2, 7.8, 7.4)","(9.0, 16.5, 13.2)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:02.935191,"(4.2, 7.8, 7.4)","(9.0, 17.0, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:04.289015,"(4.2, 7.8, 7.4)","(9.0, 16.0, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:05.653369,"(4.2, 7.8, 7.4)","(9.0, 17.0, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:06.816734,"(4.2, 7.8, 7.4)","(9.0, 16.0, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:08.044391,"(4.2, 7.8, 7.4)","(9.0, 16.5, 11.766666666666667)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:09.267398,"(4.2, 7.8, 7.4)","(9.0, 16.5, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:10.538139,"(4.2, 7.8, 7.4)","(9.0, 16.0, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 12.352941176470589)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:11.773031,"(4.2, 7.8, 7.4)","(9.0, 16.0, 11.766666666666667)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 18.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:13.007618,"(4.2, 7.8, 7.4)","(9.0, 16.5, 11.766666666666667)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:14.108610,"(4.2, 7.8, 7.4)","(9.0, 16.0, 12.7)","(4.8, 7.6, 6.25)","(2.25, 2.8, 2.5636363636363635)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 44.285714285714285)"
07-01-2023 19:14:15.201399,"(4.2, 7.8, 7.4)","(9.0, 17.0, 10.244444444444445)","(4.8, 7.6, 7.4312499999999995)","(2.25, 2.8, 2.4635294117647057)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 41.5)"
07-01-2023 19:14:16.448471,"(4.2, 7.8, 7.4)","(9.0, 16.0, 9.84)","(4.8, 7.6, 7.482608695652173)","(2.25, 2.8, 2.4635294117647057)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 41.5)"
07-01-2023 19:14:17.567442,"(4.2, 7.8, 7.4)","(9.0, 16.0, 9.84)","(4.8, 7.6, 7.482608695652173)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:18.742936,"(4.2, 7.8, 7.4)","(9.0, 16.0, 9.84)","(4.8, 7.6, 6.3)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:19.845570,"(4.2, 7.8, 7.1)","(9.0, 15.5, 12.45)","(4.8, 7.6, 6.3)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:20.979564,"(4.2, 7.8, 7.1)","(9.0, 15.5, 14.416666666666666)","(4.8, 7.6, 6.3)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:22.178663,"(4.2, 7.8, 7.1)","(9.0, 15.5, 14.416666666666666)","(4.8, 7.6, 6.3)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:23.397925,"(4.2, 7.8, 7.1)","(9.0, 15.5, 14.24)","(4.8, 7.6, 6.3)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:24.638265,"(4.2, 7.8, 7.4)","(9.0, 15.5, 14.628571428571428)","(4.8, 7.6, 7.455555555555556)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:25.897019,"(4.2, 7.8, 7.4)","(9.0, 15.5, 14.628571428571428)","(4.8, 7.6, 7.455555555555556)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:27.032970,"(4.2, 7.8, 7.1)","(9.0, 15.0, 13.6)","(4.8, 7.6, 7.551851851851851)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:28.223724,"(4.2, 7.8, 7.1)","(9.0, 15.0, 13.6)","(4.8, 7.6, 7.551851851851851)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:29.302220,"(4.2, 7.8, 7.4)","(9.0, 15.0, 13.6)","(4.8, 7.6, 7.551851851851851)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:30.390206,"(4.2, 7.8, 7.4)","(9.0, 15.0, 13.6)","(4.8, 7.6, 7.551851851851851)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:31.606998,"(4.2, 7.8, 7.4)","(9.0, 15.0, 13.6)","(4.8, 7.6, 7.552727272727273)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:32.872157,"(4.2, 7.8, 7.4)","(9.0, 15.0, 13.6)","(4.8, 7.6, 7.552727272727273)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:34.162046,"(4.2, 7.8, 7.4)","(9.0, 15.0, 10.52)","(4.8, 7.6, 7.495833333333334)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:35.417310,"(4.2, 7.8, 7.4)","(9.0, 15.0, 11.266666666666667)","(4.8, 7.6, 7.5609375)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 14.5)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:36.570950,"(4.2, 7.8, 7.4)","(9.0, 15.0, 11.266666666666667)","(4.8, 7.6, 7.5609375)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.416666666666666)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:37.640736,"(4.2, 7.8, 7.4)","(9.0, 14.5, 13.771428571428572)","(4.8, 7.6, 7.5609375)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.384615384615385)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:38.780465,"(4.2, 7.8, 7.4)","(9.0, 13.5, 12.914285714285715)","(4.8, 7.6, 7.5609375)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:40.015238,"(4.2, 7.8, 7.4)","(9.0, 13.5, 12.914285714285715)","(4.8, 7.6, 7.5609375)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:41.337378,"(4.2, 7.8, 7.4)","(9.0, 13.5, 12.914285714285715)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:42.669124,"(4.2, 7.8, 7.4)","(9.0, 13.5, 12.914285714285715)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:44.000887,"(4.2, 7.8, 7.4)","(9.0, 13.5, 12.914285714285715)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.453333333333333)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:45.425425,"(4.2, 7.8, 7.4)","(9.0, 13.5, 12.475)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:46.829541,"(4.2, 7.8, 7.1)","(9.0, 13.5, 11.86)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:48.257032,"(4.2, 7.8, 7.1)","(9.0, 13.5, 11.86)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:49.532221,"(4.2, 7.8, 7.1)","(9.0, 13.5, 11.86)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:50.820444,"(4.2, 7.8, 7.1)","(9.0, 13.5, 9.784375)","(4.8, 7.6, 7.561538461538461)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:52.096002,"(4.2, 7.8, 7.1)","(9.0, 13.5, 10.766666666666667)","(4.8, 7.6, 7.428571428571429)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:53.336550,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.45)","(4.8, 7.6, 7.428571428571429)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:54.475202,"(4.2, 7.8, 7.1)","(9.0, 13.0, 11.145454545454545)","(4.8, 7.6, 7.428571428571429)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:55.620044,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.072222222222221)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:56.874449,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.693023255813953)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(10.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:58.147931,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(11.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:14:59.387651,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(11.0, 36.0, 32.888888888888886)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:00.640237,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:01.803004,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:02.914078,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 6.449999999999999)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:04.045775,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 7.484999999999999)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:05.329562,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.264705882352942)","(4.8, 7.6, 7.2333333333333325)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 17.0, 12.277777777777779)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:06.631420,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.416666666666666)","(4.8, 7.6, 7.2333333333333325)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 17.0, 14.0)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:07.868413,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.416666666666666)","(4.8, 7.6, 7.2333333333333325)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:09.085642,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.416666666666666)","(4.8, 7.6, 7.416666666666666)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:10.334619,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.486486486486486)","(4.8, 7.6, 7.430769230769231)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:11.641664,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.486486486486486)","(4.8, 7.6, 7.430769230769231)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:12.817878,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.486486486486486)","(4.8, 7.6, 7.555102040816326)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:14.085436,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.486486486486486)","(4.8, 7.6, 6.55)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
07-01-2023 19:15:15.386010,"(4.2, 7.8, 7.1)","(9.0, 13.0, 10.486486486486486)","(4.8, 7.6, 7.489473684210526)","(2.25, 2.8, 2.384)","(11.0, 36.0, 33.84615384615385)","(7.5, 16.0, 15.8125)","(21.0, 55.0, 41.68421052631579)","(31.0, 70.0, 51.0)"
