,Big Time Hugo,Lar Grand Oaks,Wonder Women,Golden Logger,Big Time Bashful,Big Time Noise,Opawa Star
06-01-2023 16:40:38.817002,"(4.0, 4.6, 4.5)","(6.5, 9.2, 8.659459459459459)","(8.0, 12.5, 11.966666666666667)","(4.4, 5.6, 5.406451612903226)","(4.4, 5.6, 5.4799999999999995)","(10.0, 12.5, 11.214285714285714)","(6.0, 9.2, 8.623999999999999)"
06-01-2023 16:40:39.779775,"(4.0, 4.6, 4.5)","(6.5, 9.2, 8.659459459459459)","(8.0, 12.5, 11.642857142857142)","(4.4, 5.4, 5.334782608695653)","(4.4, 5.5, 5.403225806451613)","(10.0, 12.5, 11.214285714285714)","(6.0, 9.2, 8.623999999999999)"
06-01-2023 16:40:40.747816,"(4.0, 4.6, 4.489473684210526)","(6.5, 9.2, 8.659459459459459)","(8.0, 12.5, 11.642857142857142)","(4.4, 5.3, 5.263636363636364)","(4.4, 5.5, 5.428947368421053)","(10.0, 12.5, 11.214285714285714)","(6.0, 9.2, 8.623999999999999)"
06-01-2023 16:40:41.734761,"(4.0, 4.6, 4.502325581395349)","(6.5, 9.2, 8.683870967741935)","(8.0, 12.5, 11.642857142857142)","(4.4, 5.3, 5.205263157894737)","(4.4, 5.5, 5.428947368421053)","(10.0, 12.5, 11.214285714285714)","(6.0, 9.2, 8.623999999999999)"
06-01-2023 16:40:42.750623,"(4.0, 4.6, 4.492307692307692)","(6.5, 9.2, 8.683870967741935)","(8.0, 12.5, 11.75)","(4.4, 5.3, 5.181818181818182)","(4.4, 5.8, 5.546875)","(10.0, 12.5, 11.28125)","(6.0, 9.2, 8.975)"
06-01-2023 16:40:43.737255,"(4.0, 4.6, 4.50377358490566)","(6.5, 9.2, 8.719999999999999)","(8.0, 13.0, 12.327586206896552)","(4.4, 5.2, 5.0875)","(4.4, 5.8, 5.538461538461538)","(10.0, 12.5, 11.28125)","(6.0, 9.0, 8.8)"
06-01-2023 16:40:44.806832,"(4.0, 4.6, 4.50377358490566)","(6.5, 9.2, 8.654545454545454)","(8.0, 13.0, 12.85)","(4.4, 5.2, 5.036363636363636)","(4.4, 5.8, 5.538461538461538)","(10.0, 12.5, 11.613636363636363)","(6.0, 9.0, 8.125)"
06-01-2023 16:40:45.809527,"(4.0, 4.6, 4.554838709677419)","(6.5, 9.2, 8.670588235294117)","(8.0, 13.0, 12.85)","(4.4, 5.2, 5.036363636363636)","(4.4, 5.8, 5.5249999999999995)","(10.0, 12.5, 11.891304347826086)","(6.0, 9.0, 8.457142857142857)"
06-01-2023 16:40:46.825038,"(4.0, 4.6, 4.5771428571428565)","(6.5, 8.8, 8.685714285714287)","(8.0, 12.5, 12.375)","(4.4, 5.2, 5.1)","(4.4, 5.6, 5.456521739130435)","(10.0, 12.5, 11.714285714285714)","(6.0, 8.8, 8.285714285714285)"
06-01-2023 16:40:47.839489,"(4.0, 4.6, 4.533333333333333)","(6.5, 9.0, 8.94)","(8.0, 12.5, 12.375)","(4.4, 5.2, 5.075)","(4.4, 5.6, 5.456521739130435)","(10.0, 12.0, 11.476190476190476)","(6.0, 8.6, 8.292307692307691)"
06-01-2023 16:40:48.897937,"(4.0, 4.7, 4.624137931034483)","(6.5, 9.2, 9.008)","(8.0, 12.5, 12.375)","(4.4, 5.2, 5.114285714285715)","(4.4, 5.6, 5.5249999999999995)","(10.0, 12.0, 11.5)","(6.0, 8.6, 8.5)"
06-01-2023 16:40:49.995500,"(4.0, 4.8, 4.711111111111111)","(6.5, 9.2, 8.466666666666667)","(8.0, 12.0, 10.576470588235294)","(4.4, 5.2, 5.114285714285715)","(4.4, 5.6, 5.647826086956522)","(10.0, 12.5, 11.532258064516128)","(6.0, 8.6, 8.5)"
06-01-2023 16:40:51.109670,"(4.0, 4.8, 4.711111111111111)","(6.5, 9.0, 8.307692307692308)","(8.0, 12.0, 11.16)","(4.4, 5.2, 5.15)","(4.4, 5.7, 5.659090909090909)","(10.0, 12.5, 11.55)","(6.0, 8.6, 8.5)"
06-01-2023 16:40:52.085246,"(4.0, 4.8, 4.711111111111111)","(6.5, 9.0, 8.285714285714286)","(8.0, 11.5, 11.2)","(4.4, 5.2, 5.15)","(4.4, 5.7, 5.6)","(10.0, 12.5, 11.55)","(6.0, 8.6, 8.533333333333333)"
06-01-2023 16:40:53.048612,"(4.0, 4.8, 4.711111111111111)","(6.5, 9.0, 8.285714285714286)","(8.0, 11.5, 10.529411764705882)","(4.4, 5.2, 5.15)","(4.4, 5.7, 5.6)","(10.0, 12.5, 11.36)","(6.0, 8.6, 8.5)"
06-01-2023 16:40:54.096279,"(4.0, 4.8, 4.711111111111111)","(6.5, 9.0, 8.285714285714286)","(8.0, 11.5, 10.529411764705882)","(4.4, 5.2, 5.15)","(4.4, 5.7, 5.58)","(10.0, 12.5, 11.3)","(6.0, 8.6, 8.288888888888888)"
06-01-2023 16:40:55.069399,"(4.0, 4.9, 4.822222222222223)","(6.5, 9.0, 8.37037037037037)","(8.0, 11.0, 10.147826086956522)","(4.4, 5.3, 5.121428571428572)","(4.4, 5.8, 5.521428571428571)","(10.0, 12.5, 11.3)","(6.0, 8.6, 8.272727272727272)"
06-01-2023 16:40:56.108531,"(4.0, 4.9, 4.78)","(6.5, 9.0, 8.357142857142858)","(8.0, 11.0, 10.476190476190476)","(4.4, 5.2, 5.030769230769231)","(4.4, 5.8, 5.62)","(10.0, 12.5, 11.3)","(6.0, 8.6, 8.272727272727272)"
06-01-2023 16:40:57.074611,"(4.0, 4.9, 4.78)","(6.5, 9.0, 8.55)","(8.0, 11.0, 10.607142857142858)","(4.4, 5.2, 5.16)","(4.4, 5.8, 5.617857142857143)","(10.0, 12.5, 11.1875)","(6.0, 8.6, 8.228571428571428)"
06-01-2023 16:40:58.002690,"(4.0, 4.9, 4.78)","(6.5, 8.8, 8.457142857142857)","(8.0, 11.0, 9.947826086956521)","(4.4, 5.2, 5.16)","(4.4, 5.8, 5.617857142857143)","(10.0, 12.5, 11.1875)","(6.0, 8.6, 8.228571428571428)"
06-01-2023 16:40:59.066178,"(4.0, 5.0, 4.946666666666666)","(6.5, 8.8, 8.204166666666666)","(8.0, 11.0, 10.257142857142856)","(4.4, 5.2, 5.233333333333333)","(4.4, 5.8, 5.676086956521739)","(10.0, 12.5, 11.279069767441861)","(6.0, 8.6, 8.228571428571428)"
06-01-2023 16:41:00.145680,"(4.0, 5.2, 5.019230769230769)","(6.5, 8.6, 8.204166666666666)","(8.0, 10.5, 10.257142857142856)","(4.4, 5.3, 5.279999999999999)","(4.4, 5.8, 5.676086956521739)","(10.0, 12.5, 11.666666666666666)","(6.0, 8.6, 8.228571428571428)"
06-01-2023 16:41:01.148890,"(4.0, 5.2, 5.025)","(6.5, 8.6, 8.236363636363636)","(8.0, 10.5, 10.257142857142856)","(4.4, 5.3, 5.277777777777778)","(4.4, 5.8, 5.659574468085106)","(10.0, 12.0, 10.833333333333334)","(6.0, 8.6, 8.216)"
06-01-2023 16:41:02.126332,"(4.0, 5.2, 4.934615384615385)","(6.5, 8.6, 8.248148148148148)","(8.0, 10.5, 9.727272727272728)","(4.4, 5.3, 5.277777777777778)","(4.4, 5.8, 5.659574468085106)","(10.0, 11.5, 10.875)","(6.0, 8.6, 8.216)"
06-01-2023 16:41:03.084475,"(4.0, 5.2, 5.011627906976744)","(6.5, 8.4, 8.3)","(8.0, 10.5, 9.65)","(4.4, 5.4, 5.365384615384616)","(4.4, 5.8, 5.659574468085106)","(10.0, 11.5, 11.0)","(6.0, 8.6, 8.214814814814813)"
06-01-2023 16:41:04.080252,"(4.0, 5.2, 5.029629629629629)","(6.5, 8.4, 8.036363636363637)","(8.0, 10.5, 8.724050632911393)","(4.4, 5.4, 5.551724137931035)","(4.4, 5.8, 5.843333333333334)","(10.0, 11.5, 11.733333333333333)","(6.0, 8.6, 8.399999999999999)"
06-01-2023 16:41:05.069039,"(4.0, 5.3, 5.25)","(6.5, 7.2, 7.083221476510067)","(8.0, 8.2, 8.033734939759036)","(4.4, 5.6, 5.551724137931035)","(4.4, 5.9, 5.843333333333334)","(10.0, 12.0, 10.973684210526315)","(6.0, 8.6, 8.386666666666667)"
06-01-2023 16:41:06.096215,"(4.0, 5.2, 5.088888888888889)","(6.5, 8.0, 7.861538461538462)","(8.0, 10.0, 9.22857142857143)","(4.4, 5.7, 5.605882352941176)","(4.4, 5.9, 5.827272727272727)","(10.0, 11.5, 10.973684210526315)","(6.0, 8.6, 8.386666666666667)"
06-01-2023 16:41:07.125367,"(4.0, 5.2, 5.133333333333334)","(6.5, 8.0, 7.861538461538462)","(8.0, 9.8, 9.4)","(4.4, 5.7, 5.3)","(4.4, 5.9, 5.841176470588236)","(10.0, 11.5, 10.8)","(6.0, 8.6, 8.620000000000001)"
06-01-2023 16:41:08.135109,"(4.0, 5.2, 5.128571428571429)","(6.5, 7.8, 7.585714285714285)","(8.0, 9.8, 9.355555555555556)","(4.4, 5.3, 5.206666666666667)","(4.4, 5.9, 5.841176470588236)","(10.0, 11.5, 10.8)","(6.0, 8.8, 8.8)"
06-01-2023 16:41:09.102263,"(4.0, 5.2, 5.1)","(6.5, 7.8, 7.585714285714285)","(8.0, 9.6, 9.218181818181819)","(4.4, 5.3, 5.142622950819672)","(4.4, 5.9, 5.841176470588236)","(10.0, 11.5, 10.8)","(6.0, 9.2, 8.670588235294117)"
06-01-2023 16:41:10.112882,"(4.0, 5.2, 5.154545454545454)","(6.5, 7.8, 7.58)","(8.0, 9.6, 9.12)","(4.4, 5.3, 5.142622950819672)","(4.4, 5.9, 5.8500000000000005)","(10.0, 11.5, 10.8)","(6.0, 9.2, 8.755555555555555)"
06-01-2023 16:41:11.177777,"(4.0, 5.2, 5.17)","(6.5, 7.8, 7.676923076923077)","(8.0, 9.6, 9.092307692307692)","(4.4, 5.3, 5.142622950819672)","(4.4, 5.9, 5.855555555555556)","(10.0, 11.5, 10.8)","(6.0, 9.2, 8.82857142857143)"
06-01-2023 16:41:12.214959,"(4.0, 5.2, 5.17)","(6.5, 7.8, 7.733333333333333)","(8.0, 9.4, 9.092307692307692)","(4.4, 5.3, 5.142622950819672)","(4.4, 5.9, 5.776470588235294)","(10.0, 11.5, 10.8)","(6.0, 9.0, 8.82857142857143)"
06-01-2023 16:41:13.306995,"(4.0, 5.2, 5.16)","(6.5, 8.0, 7.888)","(8.0, 9.4, 9.06)","(4.4, 5.3, 5.142622950819672)","(4.4, 5.8, 5.776470588235294)","(10.0, 11.5, 11.125)","(6.0, 9.0, 8.82857142857143)"
06-01-2023 16:41:14.349309,"(4.0, 5.2, 5.16)","(6.5, 8.0, 7.818181818181818)","(8.0, 9.4, 9.075)","(4.4, 5.3, 5.142622950819672)","(4.4, 5.8, 5.776470588235294)","(10.0, 11.5, 11.125)","(6.0, 9.0, 8.82857142857143)"
06-01-2023 16:41:15.362639,"(4.0, 5.2, 5.16)","(6.5, 8.0, 7.818181818181818)","(8.0, 9.4, 9.075)","(4.4, 5.3, 5.1415999999999995)","(4.4, 5.8, 5.510891089108911)","(10.0, 11.5, 12.846938775510203)","(6.0, 9.0, 8.685714285714287)"
06-01-2023 16:41:16.389619,"(4.0, 5.2, 5.173913043478261)","(6.5, 8.0, 7.818181818181818)","(8.0, 9.8, 9.79622641509434)","(4.4, 5.3, 5.1415999999999995)","(4.4, 5.7, 5.510891089108911)","(10.0, 13.0, 12.82)","(6.0, 8.8, 8.733333333333334)"
06-01-2023 16:41:17.442642,"(4.0, 5.2, 5.177777777777778)","(6.5, 8.0, 7.818181818181818)","(8.0, 9.8, 9.725581395348838)","(4.4, 5.3, 5.1415999999999995)","(4.4, 5.7, 5.510891089108911)","(10.0, 13.0, 12.76923076923077)","(6.0, 9.0, 8.861538461538462)"
06-01-2023 16:41:18.514997,"(4.0, 5.2, 5.192)","(6.5, 8.0, 7.818181818181818)","(8.0, 10.0, 9.89090909090909)","(4.4, 5.3, 5.137704918032787)","(4.4, 5.7, 5.552941176470588)","(10.0, 13.0, 12.680327868852459)","(6.0, 9.0, 8.861538461538462)"
06-01-2023 16:41:19.430146,"(4.0, 5.2, 5.192)","(6.5, 8.0, 7.818181818181818)","(8.0, 10.0, 9.89090909090909)","(4.4, 5.3, 5.137704918032787)","(4.4, 5.6, 5.552941176470588)","(10.0, 13.0, 12.680327868852459)","(6.0, 9.0, 9.042105263157895)"
06-01-2023 16:41:20.518328,"(4.0, 5.2, 5.192)","(6.5, 7.6, 7.571428571428571)","(8.0, 10.0, 9.89090909090909)","(4.4, 5.3, 5.137704918032787)","(4.4, 5.6, 5.430434782608695)","(10.0, 13.0, 12.071428571428571)","(6.0, 9.2, 8.914285714285715)"
06-01-2023 16:41:21.619905,"(4.0, 5.2, 5.192)","(6.5, 7.6, 7.541176470588235)","(8.0, 10.0, 8.733333333333333)","(4.4, 5.3, 5.156)","(4.4, 5.5, 5.511111111111111)","(10.0, 13.0, 12.733333333333333)","(6.0, 9.2, 9.32)"
06-01-2023 16:41:22.672418,"(4.0, 5.5, 5.325)","(6.5, 6.8, 6.709090909090909)","(8.0, 9.8, 8.733333333333333)","(4.4, 5.3, 5.153846153846153)","(4.4, 5.6, 5.55)","(10.0, 13.0, 13.071428571428571)","(6.0, 9.4, 9.409090909090908)"
06-01-2023 16:41:23.711031,"(4.0, 5.6, 5.466666666666667)","(6.5, 7.4, 7.2)","(8.0, 9.2, 8.399999999999999)","(4.4, 5.3, 5.153846153846153)","(4.4, 5.6, 5.5)","(10.0, 13.5, 12.916666666666666)","(6.0, 9.6, 9.409090909090908)"
06-01-2023 16:41:24.789565,"(4.0, 5.6, 5.542857142857143)","(6.5, 7.6, 7.133333333333333)","(8.0, 8.8, 7.88235294117647)","(4.4, 5.3, 5.20952380952381)","(4.4, 5.6, 5.5058823529411764)","(10.0, 13.5, 12.916666666666666)","(6.0, 9.6, 9.409090909090908)"
06-01-2023 16:41:25.899973,"(4.2, 5.6, 5.542857142857143)","(6.5, 7.6, 7.133333333333333)","(8.0, 8.8, 7.88235294117647)","(4.4, 5.3, 5.219148936170213)","(4.4, 5.6, 5.44)","(9.0, 13.5, 13.0)","(6.5, 9.6, 9.49090909090909)"
06-01-2023 16:41:27.026261,"(4.2, 5.6, 5.542857142857143)","(6.5, 7.4, 6.9411764705882355)","(8.0, 8.8, 7.866666666666666)","(4.4, 5.3, 5.219148936170213)","(4.4, 5.6, 5.44)","(9.0, 13.5, 13.0)","(6.5, 9.6, 9.49090909090909)"
06-01-2023 16:41:28.212101,"(4.2, 5.6, 5.542857142857143)","(6.5, 7.4, 6.9411764705882355)","(8.0, 8.6, 7.707692307692308)","(4.4, 5.3, 5.219148936170213)","(4.4, 5.6, 5.542857142857143)","(9.0, 13.5, 13.0)","(6.5, 9.6, 9.6)"
06-01-2023 16:41:29.319094,"(4.2, 5.6, 5.542857142857143)","(6.5, 7.4, 6.9411764705882355)","(8.0, 8.4, 7.622222222222223)","(4.4, 5.3, 5.22)","(4.4, 5.6, 5.65)","(9.0, 13.5, 12.333333333333334)","(6.5, 9.8, 9.466666666666667)"
06-01-2023 16:41:30.373810,"(4.2, 5.8, 5.623529411764705)","(6.5, 7.4, 6.88)","(8.0, 8.4, 7.820689655172414)","(4.4, 5.3, 5.22)","(4.4, 5.7, 5.65)","(9.0, 14.0, 12.333333333333334)","(6.5, 10.0, 9.466666666666667)"
06-01-2023 16:41:31.464972,"(4.2, 5.7, 5.618181818181818)","(6.5, 7.4, 6.88)","(8.0, 8.4, 7.8)","(4.4, 5.3, 5.22)","(4.4, 5.7, 5.306435643564356)","(9.0, 14.0, 13.1)","(6.5, 10.0, 9.64)"
06-01-2023 16:41:32.446293,"(4.2, 5.8, 5.568181818181818)","(6.5, 7.4, 7.094117647058823)","(8.0, 8.2, 7.8)","(4.4, 5.3, 5.22)","(4.4, 5.4, 5.306435643564356)","(9.0, 13.5, 13.26923076923077)","(6.5, 9.8, 9.64)"
06-01-2023 16:41:33.416819,"(4.2, 5.8, 5.65)","(6.5, 7.4, 7.094117647058823)","(8.0, 8.2, 7.8)","(4.4, 5.3, 5.22)","(4.4, 5.4, 5.306435643564356)","(9.0, 13.5, 14.05)","(6.5, 9.8, 9.64)"
06-01-2023 16:41:34.422356,"(4.2, 5.8, 5.677272727272727)","(6.5, 7.4, 7.094117647058823)","(8.0, 8.0, 7.8)","(4.4, 5.3, 5.22)","(4.4, 5.4, 5.383333333333334)","(9.0, 14.5, 14.05)","(6.5, 9.8, 9.6)"
06-01-2023 16:41:35.431964,"(4.2, 5.8, 5.65)","(6.5, 7.4, 7.366666666666667)","(7.5, 8.6, 7.885714285714285)","(4.4, 5.3, 5.219101123595506)","(4.4, 5.4, 5.466666666666667)","(9.0, 14.5, 14.05)","(6.5, 9.8, 9.5)"
06-01-2023 16:41:36.436655,"(4.2, 5.8, 5.65)","(6.5, 7.4, 7.347368421052632)","(7.5, 8.8, 8.2)","(4.4, 5.3, 5.219101123595506)","(4.4, 5.6, 5.466666666666667)","(9.0, 14.5, 13.75)","(6.5, 9.8, 9.5)"
06-01-2023 16:41:37.427539,"(4.2, 5.8, 5.65)","(6.5, 7.4, 7.347368421052632)","(7.5, 8.6, 8.0)","(4.4, 5.3, 5.219101123595506)","(4.4, 5.6, 5.466666666666667)","(9.0, 14.5, 13.65625)","(6.5, 9.8, 9.452631578947368)"
06-01-2023 16:41:38.490000,"(4.2, 5.7, 5.654545454545454)","(6.5, 7.4, 7.314285714285715)","(7.5, 8.2, 7.96)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.8, 5.6692307692307695)","(9.0, 14.5, 13.28125)","(6.5, 9.8, 9.428571428571429)"
06-01-2023 16:41:39.588615,"(4.2, 5.8, 5.581818181818182)","(6.5, 7.4, 7.230769230769231)","(7.5, 8.4, 7.96)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.7, 5.672093023255814)","(9.0, 14.5, 13.28125)","(6.5, 9.6, 9.428571428571429)"
06-01-2023 16:41:40.724847,"(4.2, 5.8, 5.581818181818182)","(6.5, 7.4, 7.230769230769231)","(7.5, 8.4, 7.96)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.7, 5.5875)","(9.0, 14.5, 13.352941176470589)","(6.5, 9.6, 9.428571428571429)"
06-01-2023 16:41:41.768977,"(4.2, 5.8, 5.581818181818182)","(6.5, 7.4, 7.125)","(7.5, 8.4, 7.96)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.7, 5.647058823529412)","(9.0, 14.5, 13.352941176470589)","(6.5, 9.6, 9.428571428571429)"
06-01-2023 16:41:42.744088,"(4.2, 5.8, 5.673684210526316)","(6.5, 7.4, 7.125)","(7.5, 8.2, 7.945454545454545)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.7, 5.647058823529412)","(9.0, 14.5, 13.352941176470589)","(6.5, 9.6, 9.428571428571429)"
06-01-2023 16:41:43.687530,"(4.2, 5.8, 5.673684210526316)","(6.5, 7.4, 7.125)","(7.5, 8.2, 7.9230769230769225)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.7, 5.647058823529412)","(9.0, 14.0, 13.2)","(6.5, 9.6, 9.428571428571429)"
06-01-2023 16:41:44.677570,"(4.4, 5.8, 5.755)","(6.0, 7.4, 7.125)","(7.5, 8.2, 7.9230769230769225)","(4.4, 5.3, 5.2736220472440944)","(4.4, 5.7, 5.647058823529412)","(9.0, 14.0, 13.26923076923077)","(6.5, 9.6, 9.25)"
06-01-2023 16:41:45.706967,"(4.4, 5.8, 5.755)","(6.0, 7.4, 7.125)","(7.5, 8.2, 7.945454545454545)","(4.4, 5.3, 5.278902953586498)","(4.4, 5.7, 5.647058823529412)","(9.0, 13.5, 13.214285714285714)","(6.5, 9.6, 9.25)"
06-01-2023 16:41:46.865350,"(4.4, 5.8, 5.755)","(6.0, 7.4, 7.125)","(7.5, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278902953586498)","(4.4, 5.7, 5.680851063829787)","(9.0, 13.5, 13.214285714285714)","(6.5, 9.6, 9.25)"
06-01-2023 16:41:47.844296,"(4.4, 5.8, 5.755)","(6.0, 7.4, 7.125)","(7.5, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278902953586498)","(4.4, 5.7, 5.680851063829787)","(9.0, 13.5, 13.214285714285714)","(6.5, 9.6, 9.25)"
06-01-2023 16:41:48.838123,"(4.4, 5.8, 5.755)","(6.0, 7.4, 7.125)","(7.0, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278902953586498)","(4.6, 5.7, 5.680851063829787)","(9.0, 13.5, 13.214285714285714)","(6.5, 9.6, 9.25)"
06-01-2023 16:41:50.143580,"(4.4, 5.8, 5.755)","(6.0, 7.4, 7.18)","(7.0, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278902953586498)","(4.6, 5.7, 5.685714285714286)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.6, 9.285714285714286)"
06-01-2023 16:41:51.292988,"(4.4, 5.8, 5.704)","(6.0, 7.4, 7.2)","(7.0, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.685714285714286)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:52.386173,"(4.4, 5.7, 5.6)","(6.0, 7.4, 7.2)","(7.0, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.7172413793103445)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:53.455902,"(4.4, 5.8, 5.6)","(6.0, 7.4, 7.2)","(7.0, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.7172413793103445)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:54.474286,"(4.4, 5.8, 5.6)","(6.0, 7.4, 7.2)","(7.0, 8.0, 7.745454545454545)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.7172413793103445)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:55.459880,"(4.4, 5.8, 5.6)","(6.0, 7.4, 7.2)","(7.0, 8.0, 7.706666666666666)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.7956521739130435)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:56.471818,"(4.4, 5.7, 5.6)","(6.0, 7.4, 7.18)","(7.0, 8.0, 7.706666666666666)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.7956521739130435)","(9.0, 13.5, 12.772727272727273)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:57.457198,"(4.4, 5.7, 5.6)","(6.0, 7.4, 7.287179487179487)","(7.0, 8.0, 7.706666666666666)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.7956521739130435)","(9.0, 13.5, 12.6875)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:58.410614,"(4.4, 5.7, 5.6)","(6.0, 7.4, 7.287179487179487)","(7.0, 8.2, 7.866666666666666)","(4.4, 5.3, 5.278991596638655)","(4.6, 5.8, 5.780952380952381)","(9.0, 13.0, 12.5)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:41:59.343684,"(4.4, 5.7, 5.652941176470589)","(6.0, 7.4, 7.287179487179487)","(7.0, 8.2, 8.070967741935483)","(4.4, 5.3, 5.278165938864629)","(4.6, 5.8, 5.7)","(9.0, 13.0, 12.5)","(6.5, 9.4, 9.285714285714286)"
06-01-2023 16:42:00.320847,"(4.4, 5.8, 5.6)","(6.0, 7.4, 7.287179487179487)","(7.0, 8.0, 7.706666666666666)","(4.4, 5.3, 5.279910714285714)","(4.6, 5.7, 5.604790419161676)","(9.0, 13.0, 12.615384615384615)","(6.5, 9.4, 9.375)"
06-01-2023 16:42:01.283092,"(4.4, 5.7, 5.566666666666667)","(6.0, 7.4, 7.287179487179487)","(7.0, 8.0, 7.706666666666666)","(4.4, 5.3, 5.280349344978166)","(4.6, 5.7, 5.604790419161676)","(9.0, 13.0, 12.615384615384615)","(6.5, 9.6, 9.428571428571429)"
06-01-2023 16:42:02.296211,"(4.4, 5.7, 5.566666666666667)","(6.0, 7.4, 7.287179487179487)","(7.0, 8.0, 7.706666666666666)","(4.4, 5.3, 5.280349344978166)","(4.6, 5.7, 5.604188481675393)","(9.0, 13.0, 12.615384615384615)","(6.5, 9.6, 9.476923076923077)"
06-01-2023 16:42:03.331519,"(4.4, 5.5, 5.328571428571428)","(6.0, 7.4, 7.302702702702703)","(7.0, 8.0, 7.76)","(4.4, 5.3, 5.280349344978166)","(4.6, 5.7, 5.6049999999999995)","(9.0, 13.0, 12.375)","(6.5, 9.6, 9.476923076923077)"
06-01-2023 16:42:04.411128,"(4.4, 5.5, 5.328571428571428)","(6.0, 7.4, 7.302702702702703)","(7.0, 8.0, 7.76)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.7, 5.30987012987013)","(9.0, 13.0, 12.375)","(6.5, 9.6, 9.530434782608696)"
06-01-2023 16:42:05.424833,"(4.4, 5.5, 5.328571428571428)","(6.0, 7.4, 7.371428571428572)","(7.0, 8.0, 7.76)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.306788511749347)","(9.0, 13.0, 12.375)","(6.5, 10.0, 9.622222222222224)"
06-01-2023 16:42:06.420243,"(4.4, 5.5, 5.328571428571428)","(6.0, 7.6, 7.341176470588235)","(7.0, 8.0, 7.76)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.306666666666667)","(9.0, 13.0, 12.782608695652174)","(6.5, 9.8, 9.622222222222224)"
06-01-2023 16:42:07.439691,"(4.4, 5.5, 5.328571428571428)","(6.0, 7.6, 7.341176470588235)","(7.0, 8.0, 7.76)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.305208333333333)","(9.0, 13.0, 12.722222222222221)","(6.5, 9.8, 9.65)"
06-01-2023 16:42:08.558088,"(4.4, 5.5, 5.328571428571428)","(6.0, 7.6, 7.341176470588235)","(7.0, 8.0, 7.699999999999999)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.305208333333333)","(9.0, 13.0, 12.722222222222221)","(6.5, 9.8, 9.65)"
06-01-2023 16:42:09.604976,"(4.4, 5.5, 5.347058823529411)","(6.0, 7.6, 7.341176470588235)","(7.0, 8.0, 7.699999999999999)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.305208333333333)","(9.0, 13.0, 12.375)","(6.5, 9.8, 9.622222222222224)"
06-01-2023 16:42:10.628129,"(4.4, 5.5, 5.347058823529411)","(6.0, 7.6, 7.341176470588235)","(7.0, 8.0, 7.699999999999999)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.305208333333333)","(9.0, 13.0, 12.375)","(6.5, 9.8, 9.622222222222224)"
06-01-2023 16:42:11.712010,"(4.4, 5.5, 5.347058823529411)","(6.0, 7.6, 7.5)","(7.0, 8.0, 7.936842105263158)","(4.4, 5.3, 5.293877551020408)","(4.6, 5.5, 5.305208333333333)","(9.0, 13.0, 12.375)","(6.5, 9.8, 9.622222222222224)"
06-01-2023 16:42:12.716528,"(4.4, 5.5, 5.347058823529411)","(6.0, 7.6, 7.5)","(7.0, 8.4, 8.181818181818182)","(4.4, 5.3, 5.436842105263158)","(4.6, 5.5, 5.102266288951841)","(9.0, 13.0, 12.272727272727273)","(6.5, 9.8, 9.65)"
