,Opawa Barrel,Dembe,Opawa Chrissy,Carlos Jewel,Oberon Bale,Gitan,Opawa Conan,Quintessa Bale
08-12-2022 15:31:43.139004,"(4.6, 5.7, 5.472972972972974)","(8.5, 8.6, 8.333333333333332)","(7.0, 9.2, 8.986666666666666)","(12.0, 15.5, 15.0)","(18.0, 32.0, 31.823529411764707)","(3.4, 4.4, 4.333333333333334)","(7.5, 9.4, 9.040000000000001)","(4.2, 6.6, 6.359999999999999)"
08-12-2022 15:31:44.516768,"(4.6, 5.7, 5.472972972972974)","(8.5, 8.6, 8.35)","(7.0, 9.2, 8.986666666666666)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.823529411764707)","(3.4, 4.4, 4.2592592592592595)","(7.5, 9.4, 9.01818181818182)","(4.2, 6.6, 6.442424242424242)"
08-12-2022 15:31:45.803932,"(4.6, 5.7, 5.469230769230769)","(8.5, 8.4, 8.08)","(7.0, 9.2, 9.11578947368421)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.823529411764707)","(3.4, 4.4, 4.2592592592592595)","(7.5, 9.4, 9.01818181818182)","(4.2, 6.6, 6.442424242424242)"
08-12-2022 15:31:47.067907,"(4.6, 5.7, 5.469230769230769)","(8.5, 8.4, 8.048)","(7.0, 9.2, 9.11578947368421)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.823529411764707)","(3.4, 4.4, 4.223076923076923)","(7.5, 9.4, 9.01818181818182)","(4.2, 6.6, 6.476923076923077)"
08-12-2022 15:31:48.317349,"(4.6, 5.7, 5.469230769230769)","(8.5, 8.4, 8.03)","(7.0, 9.2, 10.0125)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.8125)","(3.4, 4.4, 4.22)","(7.5, 9.4, 9.25)","(4.2, 6.8, 6.653333333333333)"
08-12-2022 15:31:49.610217,"(4.6, 5.5, 5.428571428571429)","(8.5, 8.4, 8.085106382978724)","(7.0, 10.5, 10.0125)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.8125)","(3.4, 4.3, 4.242857142857143)","(7.5, 9.4, 9.209090909090909)","(4.2, 6.8, 7.04)"
08-12-2022 15:31:50.932045,"(4.6, 5.5, 5.381818181818182)","(8.5, 8.4, 8.085106382978724)","(7.0, 10.5, 9.60625)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.8125)","(3.4, 4.3, 4.205263157894737)","(7.5, 9.4, 9.209090909090909)","(4.2, 7.2, 6.866666666666666)"
08-12-2022 15:31:52.274044,"(4.6, 5.5, 5.413333333333334)","(8.5, 8.4, 8.085106382978724)","(7.0, 10.5, 9.60625)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.823529411764707)","(3.4, 4.3, 4.18)","(7.5, 9.4, 9.1)","(4.2, 7.0, 6.764444444444444)"
08-12-2022 15:31:53.522431,"(4.6, 5.5, 5.446153846153846)","(9.0, 8.4, 8.085106382978724)","(7.0, 10.5, 9.60625)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.8125)","(3.3, 4.3, 4.18)","(7.5, 9.2, 9.15)","(4.4, 6.8, 6.822222222222222)"
08-12-2022 15:31:54.802916,"(4.6, 5.7, 5.523529411764706)","(9.0, 8.4, 8.08842105263158)","(7.0, 10.5, 9.74736842105263)","(12.0, 15.5, 14.944444444444445)","(18.0, 32.0, 31.8125)","(3.3, 4.3, 4.155)","(7.5, 9.4, 9.15)","(4.4, 7.0, 7.057142857142857)"
08-12-2022 15:31:56.120917,"(4.6, 5.7, 5.584615384615385)","(7.5, 8.4, 8.08842105263158)","(7.0, 10.5, 9.60625)","(12.0, 15.5, 14.944444444444445)","(19.0, 32.0, 31.823529411764707)","(3.3, 4.2, 4.14375)","(7.5, 9.4, 9.15)","(4.4, 7.2, 6.9714285714285715)"
08-12-2022 15:31:57.461580,"(4.6, 5.7, 5.584615384615385)","(7.5, 8.4, 8.055813953488371)","(7.0, 10.5, 9.60625)","(12.0, 15.5, 14.944444444444445)","(19.0, 32.0, 31.823529411764707)","(3.3, 4.2, 3.9214285714285713)","(7.5, 9.4, 9.15)","(4.4, 7.2, 6.909090909090909)"
08-12-2022 15:31:58.755807,"(4.6, 5.7, 5.584615384615385)","(7.5, 8.4, 8.055813953488371)","(7.0, 10.5, 10.336363636363636)","(12.0, 15.5, 14.944444444444445)","(19.0, 32.0, 31.823529411764707)","(3.3, 4.1, 4.084375)","(7.5, 9.4, 9.15)","(4.4, 7.2, 6.923809523809524)"
08-12-2022 15:32:00.081854,"(4.6, 5.7, 5.584615384615385)","(7.5, 8.2, 8.104347826086956)","(7.0, 10.5, 10.49090909090909)","(12.0, 15.5, 14.944444444444445)","(19.0, 32.0, 31.2)","(3.3, 4.1, 4.084375)","(7.5, 9.4, 9.15)","(4.4, 7.0, 6.923809523809524)"
08-12-2022 15:32:01.342415,"(4.6, 5.7, 5.584615384615385)","(7.5, 7.8, 7.59047619047619)","(7.0, 11.0, 10.563636363636364)","(12.0, 15.5, 14.944444444444445)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.1, 4.089583333333333)","(7.5, 9.4, 9.2)","(4.4, 7.0, 6.923809523809524)"
08-12-2022 15:32:02.603258,"(4.6, 5.7, 5.557142857142857)","(7.0, 7.6, 7.423529411764706)","(7.5, 11.0, 10.723076923076924)","(13.0, 15.5, 14.944444444444445)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.1, 4.089583333333333)","(7.5, 9.4, 9.2)","(4.6, 7.0, 6.923809523809524)"
08-12-2022 15:32:03.963653,"(4.6, 5.7, 5.557142857142857)","(7.0, 7.6, 7.423529411764706)","(7.5, 11.0, 10.723076923076924)","(13.0, 15.5, 14.944444444444445)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.1, 4.083333333333333)","(7.5, 9.4, 9.333333333333334)","(4.6, 7.0, 6.923809523809524)"
08-12-2022 15:32:05.256378,"(4.6, 5.7, 5.557142857142857)","(7.0, 7.6, 7.423529411764706)","(7.5, 11.0, 10.723076923076924)","(13.0, 15.5, 14.944444444444445)","(19.0, 34.0, 32.6)","(3.3, 4.4, 4.203125)","(7.5, 9.4, 9.3)","(4.6, 7.0, 6.852631578947368)"
08-12-2022 15:32:06.600148,"(4.6, 5.7, 5.5181818181818185)","(7.0, 7.4, 7.262857142857143)","(7.5, 11.0, 10.785714285714286)","(13.0, 15.5, 14.944444444444445)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.260714285714286)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.852631578947368)"
08-12-2022 15:32:07.901412,"(4.6, 5.7, 5.5181818181818185)","(7.0, 7.4, 7.083333333333333)","(7.5, 11.0, 10.3)","(13.0, 15.5, 14.944444444444445)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.347368421052632)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.852631578947368)"
08-12-2022 15:32:09.157023,"(4.6, 5.7, 5.566666666666666)","(7.0, 7.4, 7.049230769230769)","(7.5, 11.0, 10.266666666666667)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.347368421052632)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.766666666666667)"
08-12-2022 15:32:10.442483,"(4.6, 5.7, 5.566666666666666)","(7.0, 7.2, 6.916129032258064)","(7.5, 11.0, 10.352941176470589)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.347368421052632)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.670588235294117)"
08-12-2022 15:32:11.649287,"(4.6, 5.7, 5.566666666666666)","(7.0, 7.2, 6.916129032258064)","(7.5, 11.0, 10.352941176470589)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.347368421052632)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.657142857142857)"
08-12-2022 15:32:12.900220,"(4.6, 5.7, 5.566666666666666)","(7.0, 7.2, 6.9)","(7.5, 11.0, 10.26086956521739)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.352380952380953)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.657142857142857)"
08-12-2022 15:32:14.218701,"(4.6, 5.7, 5.55)","(7.0, 7.2, 6.878260869565217)","(7.5, 11.0, 10.26086956521739)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.377777777777778)","(7.5, 9.4, 9.15)","(4.6, 7.0, 6.657142857142857)"
08-12-2022 15:32:15.519096,"(4.6, 5.7, 5.542105263157895)","(7.0, 7.2, 6.878260869565217)","(7.5, 11.0, 10.26086956521739)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.4, 4.317073170731708)","(7.5, 9.4, 9.054545454545455)","(4.6, 7.0, 6.657142857142857)"
08-12-2022 15:32:16.773262,"(4.6, 5.7, 5.557142857142857)","(7.0, 7.2, 6.875)","(7.5, 11.0, 10.26086956521739)","(13.0, 15.5, 15.0)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.5, 4.3969696969696965)","(7.5, 9.4, 9.054545454545455)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:18.033869,"(4.6, 5.7, 5.557142857142857)","(7.0, 7.2, 6.875)","(7.5, 11.0, 10.25)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.5, 4.525)","(7.5, 9.4, 9.054545454545455)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:19.350724,"(4.6, 5.7, 5.575)","(6.5, 7.2, 6.838938053097345)","(7.5, 11.0, 10.25)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.6, 4.511111111111111)","(7.5, 9.4, 9.054545454545455)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:20.737572,"(4.6, 5.7, 5.575)","(6.5, 7.2, 7.032835820895523)","(7.5, 11.0, 10.25)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.6, 4.546666666666667)","(7.5, 9.4, 9.054545454545455)","(4.6, 7.0, 6.657142857142857)"
08-12-2022 15:32:22.080136,"(4.6, 5.4, 5.109090909090909)","(6.5, 7.2, 7.381818181818182)","(7.5, 11.0, 10.25)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.6, 4.433333333333334)","(7.5, 9.4, 9.054545454545455)","(4.6, 7.0, 6.657142857142857)"
08-12-2022 15:32:23.365917,"(4.6, 5.3, 5.172727272727273)","(6.5, 7.6, 7.381818181818182)","(7.5, 11.0, 10.25)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.6, 4.46)","(7.5, 9.4, 9.08)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:24.596986,"(4.6, 5.3, 5.166666666666666)","(6.5, 8.0, 7.888888888888888)","(7.5, 11.0, 10.25)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 33.05882352941177)","(3.3, 4.5, 4.46)","(7.5, 9.2, 9.104761904761904)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:26.017405,"(4.6, 5.3, 5.042857142857143)","(6.5, 8.0, 7.810526315789474)","(7.5, 11.0, 10.217391304347826)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.5, 4.46)","(7.5, 9.2, 9.057142857142857)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:27.412819,"(4.6, 5.3, 5.207692307692308)","(6.5, 8.0, 7.781818181818181)","(7.5, 11.0, 10.217391304347826)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.5, 4.4523809523809526)","(7.5, 9.2, 9.057142857142857)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:28.778410,"(4.6, 5.3, 5.175675675675675)","(6.5, 7.8, 7.753846153846154)","(7.5, 11.0, 10.217391304347826)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.5, 4.4523809523809526)","(7.5, 9.2, 9.057142857142857)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:30.378734,"(4.6, 5.3, 5.185)","(6.5, 7.8, 7.619047619047619)","(7.5, 11.0, 10.333333333333334)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.5, 4.4523809523809526)","(7.5, 9.2, 9.057142857142857)","(4.6, 7.0, 6.6499999999999995)"
08-12-2022 15:32:31.582599,"(4.6, 5.3, 5.185)","(6.5, 7.8, 7.619047619047619)","(7.5, 11.0, 10.333333333333334)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.5, 4.4523809523809526)","(7.5, 9.2, 9.057142857142857)","(4.6, 7.0, 6.699999999999999)"
08-12-2022 15:32:33.132987,"(4.6, 5.3, 5.185)","(6.5, 7.8, 7.617391304347826)","(7.5, 11.0, 10.333333333333334)","(13.0, 15.5, 14.884615384615385)","(19.0, 34.0, 32.6)","(3.3, 4.5, 4.458333333333333)","(7.5, 9.2, 9.057142857142857)","(4.6, 7.0, 6.699999999999999)"
08-12-2022 15:32:34.479640,"(4.6, 5.3, 5.185)","(6.5, 7.8, 7.644444444444444)","(7.5, 11.0, 10.333333333333334)","(13.0, 15.5, 15.029411764705882)","(19.0, 34.0, 34.25)","(3.3, 4.5, 4.341176470588235)","(7.5, 9.2, 9.04)","(4.6, 7.0, 6.712)"
08-12-2022 15:32:35.914073,"(4.6, 5.3, 5.199999999999999)","(6.5, 7.8, 7.644444444444444)","(7.5, 11.0, 10.409090909090908)","(12.0, 15.5, 15.029411764705882)","(20.0, 36.0, 34.25)","(3.4, 4.5, 4.314285714285714)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.712)"
08-12-2022 15:32:37.207544,"(4.6, 5.3, 5.277358490566037)","(6.5, 7.8, 7.668749999999999)","(7.5, 11.0, 10.409090909090908)","(12.0, 15.5, 15.029411764705882)","(20.0, 36.0, 34.25)","(3.4, 4.5, 4.314285714285714)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.712)"
08-12-2022 15:32:38.493499,"(4.6, 5.2, 5.12)","(6.5, 7.8, 7.668749999999999)","(7.5, 11.0, 10.409090909090908)","(12.0, 15.5, 15.029411764705882)","(20.0, 36.0, 34.25)","(3.4, 4.5, 4.314285714285714)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.733333333333333)"
08-12-2022 15:32:39.778990,"(4.6, 5.2, 5.094736842105263)","(6.5, 7.8, 7.678571428571428)","(7.5, 11.0, 10.473684210526315)","(12.0, 15.5, 15.029411764705882)","(20.0, 36.0, 34.25)","(3.4, 4.5, 4.28)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.712)"
08-12-2022 15:32:41.088416,"(4.6, 5.2, 5.094736842105263)","(6.5, 7.8, 7.638095238095238)","(7.5, 11.0, 10.5625)","(12.0, 15.5, 14.772727272727273)","(20.0, 36.0, 34.25)","(3.4, 4.4, 4.28)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.712)"
08-12-2022 15:32:42.386888,"(4.6, 5.2, 5.094736842105263)","(6.5, 7.8, 7.638095238095238)","(7.5, 11.0, 10.636363636363637)","(12.0, 15.5, 14.772727272727273)","(20.0, 36.0, 34.25)","(3.4, 4.4, 4.339534883720931)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.733333333333333)"
08-12-2022 15:32:43.719806,"(4.6, 5.2, 5.057142857142857)","(6.5, 7.8, 7.638095238095238)","(7.5, 11.0, 10.636363636363637)","(12.0, 15.5, 14.772727272727273)","(20.0, 36.0, 34.25)","(3.4, 4.4, 4.340425531914894)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.747368421052632)"
08-12-2022 15:32:45.007375,"(4.6, 5.1, 5.066666666666666)","(6.5, 7.8, 7.638095238095238)","(7.5, 11.0, 10.636363636363637)","(12.0, 15.5, 14.772727272727273)","(20.0, 36.0, 34.25)","(3.4, 4.4, 4.3533333333333335)","(7.5, 9.2, 9.076923076923077)","(4.8, 7.0, 6.747368421052632)"
08-12-2022 15:32:46.276657,"(4.6, 5.1, 5.066666666666666)","(6.5, 7.8, 7.638095238095238)","(7.5, 11.0, 10.636363636363637)","(12.0, 15.5, 14.772727272727273)","(20.0, 36.0, 34.25)","(3.4, 4.4, 4.376190476190477)","(7.5, 9.2, 9.02)","(4.8, 7.0, 6.747368421052632)"
08-12-2022 15:32:47.515893,"(4.6, 5.1, 5.036363636363636)","(6.5, 7.8, 7.638095238095238)","(7.5, 11.0, 10.38888888888889)","(12.0, 15.5, 15.105263157894736)","(20.0, 36.0, 34.25)","(3.5, 4.4, 4.417241379310345)","(7.5, 9.4, 9.054545454545455)","(4.8, 7.0, 6.727272727272727)"
08-12-2022 15:32:48.837698,"(4.6, 5.1, 4.95)","(6.5, 7.8, 7.613793103448275)","(7.5, 11.0, 10.636363636363637)","(12.0, 15.5, 14.954545454545455)","(20.0, 36.0, 33.714285714285715)","(3.5, 4.5, 4.423076923076923)","(7.5, 9.4, 9.1)","(4.8, 7.0, 6.727272727272727)"
08-12-2022 15:32:50.256877,"(4.6, 5.1, 4.95)","(6.5, 8.0, 7.71)","(7.5, 11.0, 10.636363636363637)","(12.0, 15.5, 14.954545454545455)","(20.0, 34.0, 33.714285714285715)","(3.5, 4.5, 4.48)","(7.5, 9.2, 9.057142857142857)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:51.642441,"(4.6, 5.1, 4.95)","(6.5, 8.0, 7.71578947368421)","(7.5, 11.0, 10.5)","(12.0, 15.5, 14.954545454545455)","(20.0, 34.0, 33.73913043478261)","(3.5, 4.5, 4.48)","(7.5, 9.2, 9.04)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:52.982485,"(4.6, 5.1, 4.95)","(6.5, 8.0, 7.725714285714285)","(7.5, 11.0, 10.5)","(12.0, 15.5, 14.954545454545455)","(20.0, 34.0, 33.73913043478261)","(3.5, 4.5, 4.48)","(7.5, 9.2, 9.0)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:54.260395,"(4.6, 5.1, 4.95)","(6.5, 8.0, 7.725714285714285)","(7.5, 11.0, 10.5)","(12.0, 15.5, 14.777777777777779)","(20.0, 34.0, 33.73913043478261)","(3.5, 4.5, 4.5125)","(7.5, 9.2, 9.017391304347825)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:55.596212,"(4.6, 5.1, 4.95)","(6.5, 8.0, 7.847058823529411)","(7.5, 11.0, 10.5)","(12.0, 15.0, 14.666666666666666)","(20.0, 34.0, 33.73913043478261)","(3.5, 4.6, 4.4559999999999995)","(7.5, 9.2, 9.017391304347825)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:56.958553,"(4.6, 5.1, 5.053846153846154)","(6.5, 8.0, 7.844444444444444)","(7.5, 11.0, 10.5)","(12.0, 15.0, 14.666666666666666)","(20.0, 34.0, 33.73913043478261)","(3.5, 4.6, 4.45)","(7.5, 9.2, 9.017391304347825)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:58.321444,"(4.6, 5.1, 5.053846153846154)","(6.5, 8.0, 7.847058823529411)","(7.5, 11.0, 10.5)","(12.0, 15.0, 14.666666666666666)","(20.0, 34.0, 33.68421052631579)","(3.5, 4.6, 4.473684210526316)","(7.5, 9.2, 9.017391304347825)","(4.8, 7.0, 6.723076923076923)"
08-12-2022 15:32:59.573837,"(4.6, 5.1, 5.053846153846154)","(6.5, 8.0, 7.847058823529411)","(7.5, 11.0, 10.5)","(12.0, 15.0, 14.636363636363637)","(20.0, 34.0, 29.846153846153847)","(3.5, 4.6, 4.5)","(7.5, 9.2, 8.857142857142858)","(4.8, 7.0, 6.810526315789473)"
08-12-2022 15:33:00.849068,"(4.6, 5.4, 5.22)","(6.5, 8.0, 7.769230769230769)","(7.5, 11.0, 10.5)","(12.0, 15.0, 14.636363636363637)","(20.0, 32.0, 30.666666666666668)","(3.5, 4.6, 4.333333333333333)","(7.5, 9.0, 8.866666666666667)","(4.8, 7.0, 6.810526315789473)"
08-12-2022 15:33:02.162514,"(4.6, 5.3, 5.170588235294117)","(6.5, 8.2, 7.966666666666666)","(7.5, 11.0, 10.5)","(12.0, 15.0, 14.833333333333334)","(20.0, 32.0, 30.352941176470587)","(3.5, 4.4, 4.272340425531915)","(7.5, 9.0, 8.87)","(4.8, 7.0, 6.97)"
08-12-2022 15:33:03.592013,"(4.6, 5.2, 5.142857142857142)","(6.5, 8.2, 7.99047619047619)","(7.5, 11.0, 10.548387096774194)","(12.0, 15.0, 14.74074074074074)","(20.0, 32.0, 29.666666666666668)","(3.5, 4.4, 4.25909090909091)","(7.5, 9.2, 8.885714285714286)","(4.8, 7.2, 7.860869565217391)"
08-12-2022 15:33:05.007562,"(4.6, 5.1, 5.078181818181818)","(6.5, 8.2, 7.928571428571428)","(7.5, 11.0, 10.548387096774194)","(12.0, 15.0, 14.0)","(20.0, 30.0, 29.53846153846154)","(3.5, 4.4, 4.317241379310345)","(7.5, 9.0, 8.885714285714286)","(4.8, 8.0, 7.551724137931035)"
08-12-2022 15:33:06.389543,"(4.6, 5.1, 5.076470588235294)","(6.5, 8.2, 7.989473684210526)","(7.5, 11.0, 10.548387096774194)","(12.0, 14.5, 14.125)","(20.0, 30.0, 29.53846153846154)","(3.5, 4.4, 4.270175438596492)","(7.5, 9.0, 8.885714285714286)","(4.8, 7.8, 7.54)"
08-12-2022 15:33:07.709019,"(4.6, 5.1, 5.076470588235294)","(6.5, 8.2, 8.061538461538461)","(7.5, 11.0, 10.5)","(12.0, 14.5, 13.804347826086957)","(20.0, 30.0, 29.53846153846154)","(3.5, 4.4, 4.277192982456141)","(7.5, 9.0, 8.885714285714286)","(4.8, 7.6, 7.54)"
08-12-2022 15:33:09.257645,"(4.6, 5.1, 5.081538461538461)","(6.5, 8.2, 8.047058823529412)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 13.82)","(20.0, 30.0, 28.5)","(3.6, 4.4, 4.331578947368421)","(7.5, 9.0, 8.77142857142857)","(5.0, 7.6, 7.494736842105263)"
08-12-2022 15:33:10.800841,"(4.6, 5.1, 5.05)","(6.5, 8.2, 8.047058823529412)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 13.775862068965518)","(20.0, 30.0, 28.904761904761905)","(3.6, 4.4, 4.34)","(7.5, 9.0, 8.77142857142857)","(5.0, 7.6, 7.525925925925925)"
08-12-2022 15:33:12.121975,"(4.6, 5.1, 5.05)","(6.5, 8.2, 7.994871794871794)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 13.775862068965518)","(20.0, 32.0, 29.4)","(3.6, 4.4, 4.430434782608696)","(7.5, 9.0, 8.77142857142857)","(5.0, 7.6, 7.451428571428571)"
08-12-2022 15:33:13.548404,"(4.6, 5.1, 5.05)","(6.5, 8.2, 7.976744186046512)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 13.775862068965518)","(20.0, 30.0, 28.8)","(3.6, 4.5, 4.402439024390244)","(7.5, 9.0, 8.885714285714286)","(5.0, 7.6, 7.4)"
08-12-2022 15:33:14.892118,"(4.6, 5.1, 5.05)","(6.5, 8.2, 8.00952380952381)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 13.9)","(20.0, 30.0, 29.4)","(3.6, 4.5, 4.411764705882353)","(7.5, 9.0, 8.847619047619048)","(5.0, 7.6, 6.733333333333333)"
08-12-2022 15:33:16.176535,"(4.6, 5.4, 5.325)","(6.5, 8.2, 8.051428571428572)","(8.0, 11.0, 10.533333333333333)","(12.0, 14.5, 14.0)","(21.0, 30.0, 29.4)","(3.6, 4.5, 4.676623376623377)","(7.0, 9.0, 8.847619047619048)","(5.0, 7.0, 6.34)"
08-12-2022 15:33:17.317610,"(4.6, 5.5, 5.346153846153846)","(6.5, 8.2, 8.020689655172413)","(8.0, 11.0, 10.533333333333333)","(12.0, 14.5, 14.0)","(21.0, 30.0, 29.4)","(3.6, 4.7, 4.564285714285714)","(7.0, 9.0, 8.847619047619048)","(5.0, 6.4, 6.385365853658537)"
08-12-2022 15:33:18.610043,"(4.6, 5.5, 5.338461538461538)","(6.5, 8.2, 7.96)","(8.0, 11.0, 10.533333333333333)","(12.0, 14.5, 14.0)","(21.0, 30.0, 29.4)","(3.6, 4.6, 4.564285714285714)","(7.0, 9.0, 8.847619047619048)","(5.0, 6.6, 6.3304347826086955)"
08-12-2022 15:33:19.918617,"(4.6, 5.5, 5.386486486486486)","(6.5, 8.2, 7.96)","(8.0, 11.0, 10.533333333333333)","(12.0, 14.5, 14.0)","(21.0, 30.0, 29.4)","(3.6, 4.6, 4.564285714285714)","(7.0, 9.0, 8.847619047619048)","(5.0, 6.6, 6.3304347826086955)"
08-12-2022 15:33:21.106453,"(4.6, 5.5, 5.3969696969696965)","(6.5, 8.2, 7.949999999999999)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 14.076923076923077)","(21.0, 30.0, 29.4)","(3.6, 4.6, 4.535714285714286)","(7.0, 9.0, 8.666666666666666)","(5.0, 6.6, 6.35)"
08-12-2022 15:33:22.340714,"(4.6, 5.5, 5.3969696969696965)","(6.5, 8.2, 7.949999999999999)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 14.055555555555555)","(21.0, 30.0, 29.4)","(3.6, 4.6, 4.54)","(7.5, 9.0, 8.666666666666666)","(5.0, 6.6, 6.35)"
08-12-2022 15:33:23.732209,"(4.6, 5.5, 5.3969696969696965)","(6.5, 8.2, 8.032258064516128)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 14.071428571428571)","(21.0, 30.0, 29.4)","(3.6, 4.6, 4.54375)","(7.5, 9.0, 8.63529411764706)","(5.0, 6.6, 6.35)"
08-12-2022 15:33:25.089396,"(4.6, 5.5, 5.410344827586207)","(6.5, 8.2, 8.032258064516128)","(8.0, 11.0, 10.416666666666666)","(12.0, 14.5, 14.071428571428571)","(21.0, 30.0, 29.4)","(3.6, 4.6, 4.58)","(7.5, 8.8, 8.545454545454545)","(5.0, 6.6, 6.35)"
08-12-2022 15:33:26.437205,"(4.6, 5.5, 5.410344827586207)","(6.5, 8.2, 8.032258064516128)","(8.0, 11.0, 10.5625)","(12.0, 14.5, 14.071428571428571)","(21.0, 30.0, 28.625)","(3.6, 4.7, 4.59375)","(7.0, 8.6, 8.533333333333333)","(5.0, 6.6, 6.35)"
08-12-2022 15:33:27.736915,"(4.6, 5.5, 5.35)","(6.5, 8.2, 8.032258064516128)","(8.0, 11.0, 10.5625)","(12.0, 14.5, 14.016129032258064)","(21.0, 30.0, 28.545454545454547)","(3.6, 4.7, 4.610526315789474)","(7.0, 8.6, 8.533333333333333)","(5.0, 6.6, 6.4)"
08-12-2022 15:33:28.963608,"(4.6, 5.3, 5.275384615384615)","(6.5, 8.2, 8.076923076923077)","(8.0, 11.0, 10.5625)","(12.0, 14.5, 14.016129032258064)","(21.0, 30.0, 28.545454545454547)","(3.6, 4.7, 4.618181818181818)","(7.0, 8.6, 8.533333333333333)","(5.0, 6.6, 6.336842105263158)"
08-12-2022 15:33:30.255009,"(4.6, 5.3, 5.2844827586206895)","(6.5, 8.2, 8.1)","(8.0, 11.0, 10.921052631578947)","(12.0, 14.5, 13.972222222222221)","(21.0, 30.0, 27.0)","(3.6, 4.7, 4.712)","(7.0, 8.6, 8.533333333333333)","(5.0, 6.6, 6.368)"
