,The Milkybar Kid,Duke Of Buckingham,Baltic Coast,Rosovo,Tidal Creek,Karlstad,Lonely Rock
04-01-2023 15:33:46.845481,"(3.6, 4.3, 4.248648648648649)","(6.0, 7.6, 7.4975609756097565)","(6.5, 7.8, 7.703846153846154)","(3.8, 4.2, 4.1998376623376625)","(14.0, 16.5, 16.28769841269841)","(4.4, 5.2, 5.120833333333334)","(101.0, 330.0, 305.0)"
04-01-2023 15:33:48.237521,"(3.6, 4.3, 4.268702290076336)","(6.0, 7.6, 7.51699604743083)","(6.5, 7.8, 7.759183673469388)","(3.8, 4.2, 4.176724137931035)","(14.0, 16.5, 16.304744525547445)","(4.4, 5.2, 5.066850828729281)","(101.0, 330.0, 306.0)"
04-01-2023 15:33:49.611914,"(3.6, 4.3, 4.2815)","(6.0, 7.6, 7.521348314606741)","(6.5, 7.8, 7.759183673469388)","(3.8, 4.2, 4.157429718875502)","(14.0, 16.5, 16.277173913043477)","(4.4, 5.1, 4.990963855421687)","(101.0, 330.0, 307.5)"
04-01-2023 15:33:50.973209,"(3.6, 4.3, 4.281218274111675)","(6.0, 7.6, 7.519117647058824)","(6.5, 7.8, 7.699999999999999)","(3.8, 4.2, 4.146900826446281)","(14.0, 16.5, 16.324152542372882)","(4.4, 5.0, 4.992617449664429)","(101.0, 330.0, 307.5)"
04-01-2023 15:33:52.250023,"(3.6, 4.3, 4.241618497109827)","(6.0, 7.6, 7.24)","(6.5, 7.8, 7.764516129032258)","(3.8, 4.2, 4.168333333333333)","(14.0, 16.5, 16.207920792079207)","(4.4, 5.0, 5.030434782608696)","(101.0, 330.0, 303.3333333333333)"
04-01-2023 15:33:53.798749,"(3.6, 4.4, 4.324309392265193)","(6.0, 7.4, 7.231578947368421)","(6.5, 7.8, 7.780444444444444)","(3.8, 4.2, 4.184035476718404)","(14.0, 16.5, 16.22685185185185)","(4.4, 5.2, 5.052100840336134)","(101.0, 330.0, 296.6666666666667)"
04-01-2023 15:33:55.031629,"(3.6, 4.4, 4.324309392265193)","(6.0, 7.4, 7.231578947368421)","(6.5, 7.8, 7.744227353463588)","(3.8, 4.2, 4.191484184914842)","(14.0, 16.5, 16.23181818181818)","(4.4, 5.2, 5.135294117647058)","(101.0, 330.0, 296.25)"
04-01-2023 15:33:56.272410,"(3.6, 4.4, 4.315822784810127)","(6.0, 7.4, 7.220000000000001)","(6.5, 8.0, 7.6327176781002635)","(3.8, 4.2, 4.213888888888889)","(14.0, 16.5, 16.400793650793652)","(4.4, 5.2, 5.165979381443299)","(101.0, 340.0, 313.3333333333333)"
04-01-2023 15:33:57.541198,"(3.6, 4.4, 4.300380228136882)","(6.0, 7.4, 7.136585365853659)","(6.5, 8.0, 7.816358839050132)","(3.8, 4.3, 4.213888888888889)","(14.0, 16.5, 16.0)","(4.4, 5.2, 5.0346153846153845)","(101.0, 330.0, 292.5)"
04-01-2023 15:33:58.723906,"(3.6, 4.4, 4.298876404494382)","(6.0, 7.4, 6.96140350877193)","(6.5, 8.0, 7.816620498614959)","(3.8, 4.3, 4.202336448598131)","(14.0, 16.0, 15.851385390428211)","(4.4, 5.1, 5.091666666666667)","(101.0, 330.0, 284.70588235294116)"
04-01-2023 15:33:59.947949,"(3.6, 4.3, 4.258365758754864)","(6.0, 7.4, 6.9714285714285715)","(6.5, 8.0, 7.816620498614959)","(3.8, 4.3, 4.206935123042506)","(14.0, 16.0, 15.853598014888338)","(4.4, 5.1, 4.993877551020408)","(101.0, 320.0, 282.5)"
04-01-2023 15:34:01.106033,"(3.6, 4.3, 4.261510791366907)","(6.0, 7.4, 7.053333333333334)","(6.5, 7.8, 7.73841642228739)","(3.8, 4.3, 4.2068736141906875)","(14.0, 16.0, 15.84869976359338)","(4.4, 5.0, 5.084615384615384)","(101.0, 320.0, 286.6666666666667)"
04-01-2023 15:34:02.331042,"(3.6, 4.3, 4.257794676806084)","(6.0, 7.4, 7.218181818181819)","(6.5, 7.8, 7.751388888888888)","(3.8, 4.3, 4.20531453362256)","(14.0, 16.0, 15.84688995215311)","(4.4, 5.1, 5.0775280898876405)","(101.0, 320.0, 280.5263157894737)"
04-01-2023 15:34:03.539754,"(3.6, 4.3, 4.257794676806084)","(6.0, 7.4, 7.218181818181819)","(6.5, 7.8, 7.777545691906005)","(3.8, 4.3, 4.209940828402367)","(14.0, 16.0, 15.875634517766498)","(4.4, 5.1, 5.117021276595744)","(101.0, 320.0, 283.8888888888889)"
04-01-2023 15:34:04.653050,"(3.6, 4.4, 4.308441558441558)","(6.0, 7.4, 6.566666666666667)","(6.5, 7.8, 7.701342281879194)","(3.8, 4.3, 4.143862068965517)","(14.0, 16.0, 16.019736842105264)","(4.4, 5.3, 5.273737373737374)","(101.0, 320.0, 310.8333333333333)"
04-01-2023 15:34:05.841262,"(3.6, 4.4, 4.380871670702179)","(6.0, 7.0, 6.8133333333333335)","(6.5, 7.8, 7.709433962264151)","(3.8, 4.2, 4.141784702549575)","(14.0, 16.5, 16.278523489932887)","(4.4, 5.3, 5.277710843373494)","(101.0, 320.0, 310.8333333333333)"
04-01-2023 15:34:07.104157,"(3.6, 4.4, 4.380397022332507)","(6.0, 7.0, 6.852631578947368)","(6.5, 7.8, 7.709433962264151)","(3.8, 4.2, 4.141784702549575)","(14.0, 16.5, 16.330409356725145)","(4.4, 5.3, 5.294642857142857)","(101.0, 320.0, 310.8333333333333)"
04-01-2023 15:34:08.311640,"(3.6, 4.4, 4.386133333333333)","(6.0, 6.8, 6.783333333333333)","(6.5, 7.8, 7.639106145251397)","(3.8, 4.2, 4.137711864406779)","(14.0, 16.5, 16.411971830985916)","(4.4, 5.3, 5.302590673575129)","(101.0, 320.0, 310.625)"
04-01-2023 15:34:09.434639,"(3.6, 4.4, 4.386279683377309)","(6.0, 6.8, 6.868679245283019)","(6.5, 7.8, 7.642953020134228)","(3.8, 4.2, 4.007112970711297)","(14.0, 16.5, 16.46842105263158)","(4.4, 5.4, 5.313872832369942)","(101.0, 320.0, 269.6)"
04-01-2023 15:34:10.530539,"(3.6, 4.4, 4.399053627760253)","(6.0, 7.0, 6.743589743589744)","(6.5, 7.8, 7.672826086956522)","(3.8, 4.2, 4.019436345966958)","(14.0, 16.5, 16.471014492753625)","(4.4, 5.4, 5.341796875)","(101.0, 320.0, 260.0)"
04-01-2023 15:34:11.626313,"(3.6, 4.4, 4.399195710455764)","(6.0, 7.0, 6.88235294117647)","(6.5, 7.8, 7.68062015503876)","(3.8, 4.2, 4.04065180102916)","(14.0, 16.5, 16.429166666666667)","(4.4, 5.4, 5.343494423791822)","(101.0, 270.0, 260.90909090909093)"
04-01-2023 15:34:12.852311,"(3.6, 4.4, 4.396705882352942)","(6.0, 7.0, 6.9089430894308945)","(6.5, 7.8, 7.696644295302013)","(3.8, 4.2, 4.070746268656716)","(14.0, 16.5, 16.429166666666667)","(4.4, 5.4, 5.341538461538462)","(101.0, 270.0, 260.90909090909093)"
04-01-2023 15:34:14.108892,"(3.6, 4.4, 4.382608695652174)","(6.0, 7.0, 6.8925)","(6.5, 7.8, 7.709505703422053)","(3.8, 4.1, 4.069911504424779)","(14.0, 16.5, 16.429166666666667)","(4.4, 5.4, 5.3583783783783785)","(101.0, 270.0, 260.90909090909093)"
04-01-2023 15:34:15.289635,"(3.6, 4.4, 4.349789029535865)","(6.0, 7.0, 6.896103896103896)","(6.5, 7.8, 7.717543859649123)","(3.8, 4.1, 4.069911504424779)","(14.0, 16.5, 16.454761904761906)","(4.4, 5.4, 5.3583783783783785)","(101.0, 270.0, 280.0)"
04-01-2023 15:34:16.374386,"(3.6, 4.4, 4.340282685512368)","(6.0, 7.0, 6.818181818181818)","(6.5, 7.8, 7.7046874999999995)","(3.8, 4.1, 4.0811900191938575)","(14.0, 16.5, 16.385080645161292)","(4.4, 5.4, 5.364406779661017)","(101.0, 310.0, 256.6666666666667)"
04-01-2023 15:34:17.431733,"(3.6, 4.4, 4.301744186046512)","(6.0, 7.0, 6.935222672064778)","(6.5, 7.8, 7.7046874999999995)","(3.8, 4.1, 4.077672955974842)","(14.0, 16.5, 16.390384615384615)","(4.4, 5.4, 5.368181818181818)","(101.0, 310.0, 256.0)"
04-01-2023 15:34:18.649739,"(3.6, 4.5, 4.382492581602374)","(6.0, 7.2, 6.958441558441558)","(6.5, 7.8, 7.694202898550724)","(3.8, 4.1, 4.125333333333334)","(14.0, 16.5, 16.382231404958677)","(4.4, 5.4, 5.3730769230769235)","(101.0, 310.0, 252.4)"
04-01-2023 15:34:19.985811,"(3.6, 4.3, 4.273252279635258)","(6.0, 7.2, 7.065945945945946)","(6.5, 7.8, 7.69009900990099)","(3.8, 4.2, 4.099282296650717)","(14.0, 16.5, 16.4437984496124)","(4.4, 5.4, 5.3941441441441444)","(101.0, 310.0, 252.4)"
04-01-2023 15:34:21.306138,"(3.6, 4.3, 4.277491961414791)","(6.0, 7.2, 7.072164948453608)","(6.5, 7.8, 7.69009900990099)","(3.8, 4.1, 4.099396378269617)","(14.0, 16.5, 16.438818565400844)","(4.4, 5.4, 5.39406392694064)","(101.0, 310.0, 252.4)"
04-01-2023 15:34:22.450404,"(3.6, 4.3, 4.277491961414791)","(6.0, 7.2, 7.071604938271605)","(6.5, 7.8, 7.702212389380531)","(3.7, 4.1, 4.127272727272727)","(14.0, 16.5, 15.853174603174603)","(4.4, 5.4, 5.395260663507109)","(101.0, 310.0, 252.4)"
04-01-2023 15:34:23.572320,"(3.6, 4.3, 4.231343283582089)","(6.0, 7.2, 7.071604938271605)","(6.5, 7.8, 7.70242825607064)","(3.7, 4.2, 4.123475609756098)","(14.0, 16.0, 15.83969465648855)","(4.4, 5.4, 5.39672131147541)","(101.0, 310.0, 252.4)"
04-01-2023 15:34:24.612866,"(3.6, 4.4, 4.39738219895288)","(6.0, 7.0, 6.997266514806378)","(6.5, 7.8, 7.70242825607064)","(3.7, 4.2, 4.115202702702702)","(14.0, 16.0, 15.840673575129534)","(4.4, 5.4, 5.3987421383647805)","(101.0, 310.0, 252.5)"
04-01-2023 15:34:25.736620,"(3.6, 4.4, 4.397323340471092)","(6.0, 7.2, 6.998175598631699)","(6.5, 7.8, 7.686375321336761)","(3.7, 4.2, 4.144020797227037)","(14.0, 16.0, 15.84108527131783)","(4.4, 5.4, 5.408256880733945)","(101.0, 300.0, 260.0)"
04-01-2023 15:34:26.899126,"(3.6, 4.4, 4.379286926994907)","(6.0, 7.0, 6.998175598631699)","(6.5, 7.8, 7.686375321336761)","(3.7, 4.2, 4.143923611111111)","(14.0, 16.0, 15.809468822170901)","(4.4, 5.5, 5.417460317460318)","(101.0, 290.0, 254.44444444444446)"
04-01-2023 15:34:28.023165,"(3.6, 4.4, 4.383034111310593)","(6.0, 7.0, 6.998175598631699)","(6.5, 7.8, 7.686375321336761)","(3.7, 4.2, 4.143923611111111)","(14.0, 16.0, 15.8125)","(4.4, 5.5, 5.417460317460318)","(101.0, 290.0, 258.0)"
04-01-2023 15:34:29.175217,"(3.6, 4.4, 4.38191190253046)","(6.0, 7.0, 6.987553648068669)","(6.5, 7.8, 7.684895833333333)","(3.7, 4.2, 4.136571428571428)","(14.0, 16.0, 15.80195599022005)","(4.4, 5.5, 5.43020134228188)","(101.0, 290.0, 260.5263157894737)"
04-01-2023 15:34:30.314389,"(3.6, 4.4, 4.382326007326007)","(6.0, 7.0, 6.9993281075028)","(6.5, 7.8, 7.703493449781659)","(3.7, 4.1, 4.072791519434629)","(14.0, 16.0, 15.790865384615385)","(4.4, 5.5, 5.418103448275862)","(101.0, 300.0, 298.0)"
04-01-2023 15:34:31.461697,"(3.6, 4.4, 4.307798165137615)","(6.0, 7.2, 7.092452830188679)","(6.5, 7.8, 7.715811965811966)","(3.7, 4.1, 4.066803278688524)","(14.0, 16.0, 15.80576441102757)","(4.4, 5.5, 5.422115384615385)","(101.0, 310.0, 258.42105263157896)"
04-01-2023 15:34:32.738366,"(3.6, 4.4, 4.301917808219178)","(6.0, 7.2, 6.693442622950819)","(6.5, 7.8, 7.697695852534562)","(3.7, 4.1, 3.9289473684210527)","(14.0, 16.0, 15.802690582959642)","(4.4, 5.5, 5.4714285714285715)","(101.0, 290.0, 300.0)"
04-01-2023 15:34:33.933368,"(3.6, 4.6, 4.467652495378928)","(6.0, 7.0, 6.693442622950819)","(6.5, 7.8, 7.802730375426621)","(3.7, 4.0, 3.904301075268817)","(14.0, 16.0, 15.771097046413502)","(4.4, 5.5, 5.448387096774193)","(101.0, 310.0, 283.3333333333333)"
04-01-2023 15:34:35.086657,"(3.6, 4.7, 4.607070707070707)","(6.0, 7.0, 6.697230769230769)","(6.5, 8.0, 7.80169779286927)","(3.7, 4.0, 3.91038062283737)","(14.0, 16.0, 15.706756756756757)","(4.4, 5.5, 5.488636363636363)","(101.0, 310.0, 254.0)"
04-01-2023 15:34:36.228422,"(3.6, 4.6, 4.57037037037037)","(6.0, 7.0, 6.707118644067796)","(6.5, 8.0, 7.759027777777778)","(3.7, 4.0, 3.9026315789473682)","(14.0, 16.0, 15.159770114942528)","(4.4, 5.5, 5.465)","(101.0, 310.0, 284.4)"
04-01-2023 15:34:37.398051,"(3.6, 4.7, 4.600584795321637)","(6.0, 7.0, 6.80153452685422)","(6.5, 7.8, 7.773423423423424)","(3.7, 4.0, 3.913240418118467)","(14.0, 15.5, 15.123737373737374)","(4.4, 5.5, 5.4485294117647065)","(101.0, 310.0, 285.38461538461536)"
04-01-2023 15:34:38.496680,"(3.6, 4.7, 4.642372881355932)","(6.0, 7.0, 6.8121065375302665)","(6.5, 7.8, 7.773423423423424)","(3.7, 4.0, 3.913240418118467)","(14.0, 15.5, 15.126614987080103)","(4.4, 5.5, 5.444295302013423)","(101.0, 310.0, 256.6666666666667)"
04-01-2023 15:34:39.761342,"(3.8, 4.7, 4.642372881355932)","(6.0, 7.0, 6.806666666666667)","(6.5, 7.8, 7.832706222865412)","(3.7, 4.0, 3.94988344988345)","(14.0, 15.5, 15.086666666666666)","(4.4, 5.5, 5.440875912408759)","(101.0, 310.0, 256.6666666666667)"
04-01-2023 15:34:41.182701,"(3.8, 4.7, 4.63918918918919)","(6.0, 7.0, 6.8070080862533695)","(6.5, 8.0, 7.853101736972705)","(3.7, 4.0, 3.932389937106918)","(14.0, 15.5, 15.07703081232493)","(4.4, 5.5, 5.422115384615385)","(101.0, 310.0, 266.6666666666667)"
04-01-2023 15:34:42.358031,"(3.8, 4.5, 4.48739837398374)","(6.0, 7.0, 6.710344827586207)","(6.5, 8.0, 7.829010989010989)","(3.7, 4.0, 3.965909090909091)","(14.0, 15.5, 15.068452380952381)","(4.4, 5.5, 5.451595744680851)","(101.0, 300.0, 258.3333333333333)"
04-01-2023 15:34:43.670737,"(3.8, 4.6, 4.5928571428571425)","(6.0, 6.8, 6.6522144522144515)","(6.5, 8.0, 7.878599221789883)","(3.7, 4.0, 3.8903079710144928)","(14.0, 15.5, 15.223716381418093)","(4.4, 5.5, 5.496)","(101.0, 300.0, 292.5)"
04-01-2023 15:34:44.638278,"(3.8, 4.8, 4.75567867036011)","(6.0, 7.0, 6.6522144522144515)","(6.5, 8.0, 7.878599221789883)","(3.7, 3.9, 3.891744840525328)","(14.0, 15.5, 15.216911764705882)","(4.4, 5.5, 5.5477477477477475)","(101.0, 300.0, 292.5)"
04-01-2023 15:34:45.753229,"(3.8, 4.7, 4.697345132743363)","(6.0, 7.0, 6.659335038363171)","(6.5, 8.0, 7.851834862385321)","(3.6, 3.9, 3.8941721854304636)","(14.0, 15.5, 15.206106870229007)","(4.4, 5.6, 5.530909090909091)","(101.0, 300.0, 291.1111111111111)"
04-01-2023 15:34:46.880838,"(3.8, 4.7, 4.67843137254902)","(6.0, 7.0, 6.659335038363171)","(6.5, 8.0, 7.847181628392484)","(3.6, 3.9, 3.899917218543046)","(14.0, 15.5, 15.197127937336814)","(4.4, 5.6, 5.532110091743119)","(101.0, 300.0, 291.1111111111111)"
04-01-2023 15:34:48.026017,"(3.8, 4.7, 4.66120218579235)","(6.0, 6.8, 6.7094736842105265)","(6.5, 8.0, 7.863432835820896)","(3.6, 3.9, 3.9266315789473687)","(14.0, 15.5, 15.236619718309859)","(4.4, 5.6, 5.5375)","(101.0, 300.0, 291.1111111111111)"
04-01-2023 15:34:49.191326,"(3.8, 4.7, 4.63989898989899)","(6.0, 6.8, 6.618181818181818)","(6.5, 8.0, 7.84910394265233)","(3.6, 3.95, 3.946807151979566)","(14.0, 15.5, 15.206896551724139)","(4.4, 5.6, 5.4896)","(101.0, 300.0, 291.1111111111111)"
04-01-2023 15:34:50.338591,"(3.8, 4.7, 4.620493358633776)","(6.0, 6.8, 6.618181818181818)","(6.5, 8.0, 7.84910394265233)","(3.6, 3.95, 3.946807151979566)","(14.0, 15.5, 15.206896551724139)","(4.4, 5.5, 5.4896)","(101.0, 300.0, 291.1111111111111)"
04-01-2023 15:34:51.427349,"(3.8, 4.7, 4.606415929203539)","(6.0, 6.8, 6.550617283950618)","(6.5, 8.0, 7.851162790697674)","(3.6, 4.0, 3.9106060606060606)","(14.0, 15.5, 15.138783269961976)","(4.4, 5.5, 5.495238095238095)","(101.0, 300.0, 260.0)"
04-01-2023 15:34:52.555419,"(3.8, 4.7, 4.538857142857143)","(6.0, 6.6, 6.578494623655914)","(6.5, 8.0, 7.849624060150376)","(3.6, 4.0, 3.938317757009346)","(14.0, 15.5, 14.957264957264957)","(4.4, 5.5, 5.579885057471264)","(101.0, 300.0, 337.6923076923077)"
04-01-2023 15:34:53.769992,"(3.8, 4.6, 4.590070921985816)","(6.0, 6.6, 6.586538461538462)","(6.5, 8.0, 7.852941176470588)","(3.6, 4.0, 3.9728395061728397)","(14.0, 15.0, 14.957264957264957)","(4.4, 5.6, 5.579487179487179)","(101.0, 340.0, 337.6923076923077)"
04-01-2023 15:34:54.845017,"(3.8, 4.6, 4.593382352941176)","(6.0, 6.8, 6.744954128440367)","(6.5, 8.0, 7.865996649916248)","(3.6, 4.0, 3.96)","(14.0, 15.0, 14.729166666666666)","(4.4, 5.6, 5.579487179487179)","(101.0, 340.0, 337.6923076923077)"
04-01-2023 15:34:56.029645,"(3.8, 4.6, 4.590196078431372)","(6.0, 6.6, 6.597872340425532)","(6.5, 8.0, 7.868308702791461)","(3.6, 4.0, 3.94954128440367)","(14.0, 15.5, 14.786995515695068)","(4.4, 5.6, 5.584269662921348)","(101.0, 340.0, 332.0)"
04-01-2023 15:34:57.173541,"(3.8, 4.6, 4.586243386243386)","(6.0, 6.6, 6.5593220338983045)","(6.5, 8.0, 7.873301737756714)","(3.6, 3.95, 3.934246575342466)","(14.0, 15.5, 14.770642201834862)","(4.4, 5.6, 5.578125)","(101.0, 340.0, 360.0)"
04-01-2023 15:34:58.208161,"(3.8, 4.6, 4.5682008368200835)","(6.0, 6.6, 6.5593220338983045)","(6.5, 8.0, 7.873301737756714)","(3.6, 3.95, 3.9548979591836737)","(14.0, 15.5, 14.817596566523605)","(4.4, 5.6, 5.580416666666666)","(101.0, 380.0, 349.375)"
04-01-2023 15:34:59.241138,"(3.8, 4.7, 4.583160083160084)","(6.0, 6.6, 6.544927536231884)","(6.5, 8.0, 7.8792168674698795)","(3.6, 4.0, 3.958849557522124)","(14.0, 15.5, 14.937869822485208)","(4.4, 5.6, 5.590163934426229)","(101.0, 390.0, 349.375)"
04-01-2023 15:35:00.246895,"(3.8, 4.7, 4.552331606217616)","(6.0, 6.6, 6.56)","(6.5, 8.0, 7.884838709677419)","(3.6, 4.0, 3.958849557522124)","(14.0, 15.5, 14.937869822485208)","(4.4, 5.6, 5.596666666666667)","(101.0, 390.0, 357.5)"
04-01-2023 15:35:01.363400,"(3.8, 4.7, 4.587351778656126)","(6.0, 6.6, 6.571851851851852)","(6.5, 8.0, 7.896371552975326)","(3.6, 4.0, 3.9643988124690748)","(14.0, 15.5, 15.132352941176471)","(4.8, 5.6, 5.594565217391304)","(101.0, 390.0, 357.5)"
04-01-2023 15:35:02.436070,"(3.8, 4.7, 4.587128712871287)","(6.0, 6.6, 6.571851851851852)","(6.5, 8.0, 7.896371552975326)","(3.6, 4.1, 3.9605890944498543)","(14.0, 15.5, 15.136)","(4.8, 5.6, 5.628787878787879)","(101.0, 390.0, 346.6666666666667)"
04-01-2023 15:35:03.463880,"(3.8, 4.7, 4.573664122137405)","(6.0, 6.6, 6.571851851851852)","(6.5, 8.0, 7.896371552975326)","(3.6, 4.1, 3.9605890944498543)","(14.0, 15.5, 15.133064516129032)","(4.8, 5.7, 5.603)","(101.0, 390.0, 346.6666666666667)"
04-01-2023 15:35:04.544409,"(3.8, 4.7, 4.578980891719746)","(6.0, 6.6, 6.567164179104477)","(7.0, 8.0, 7.938593481989709)","(3.6, 4.1, 4.010338164251207)","(14.0, 15.5, 14.323529411764707)","(4.8, 5.7, 5.599438202247191)","(101.0, 390.0, 346.8181818181818)"
04-01-2023 15:35:05.555577,"(3.8, 4.7, 4.608064516129033)","(6.0, 6.6, 6.557281553398058)","(7.0, 8.0, 7.938593481989709)","(3.6, 4.1, 4.007696151924038)","(14.0, 14.5, 14.411764705882353)","(4.8, 5.6, 5.597252747252747)","(101.0, 390.0, 346.8181818181818)"
04-01-2023 15:35:06.596212,"(3.8, 4.8, 4.625506555423122)","(6.0, 6.6, 6.420408163265306)","(7.0, 8.0, 7.939115646258504)","(3.6, 4.1, 4.006676783004552)","(14.0, 14.5, 14.478260869565217)","(4.8, 5.6, 5.6306273062730625)","(101.0, 390.0, 346.8181818181818)"
04-01-2023 15:35:07.730457,"(3.8, 4.6, 4.587665198237885)","(6.0, 6.4, 6.337096774193549)","(7.0, 8.0, 7.939115646258504)","(3.6, 4.1, 4.017241379310345)","(13.0, 15.0, 13.977272727272727)","(4.6, 5.7, 5.663800904977376)","(101.0, 390.0, 346.8181818181818)"
04-01-2023 15:35:08.853644,"(3.8, 4.7, 4.66)","(6.0, 6.4, 6.339411764705883)","(7.0, 8.0, 7.940333333333333)","(3.6, 4.1, 4.0150943396226415)","(13.0, 15.0, 13.865384615384615)","(4.6, 5.7, 5.587864077669902)","(101.0, 390.0, 346.8181818181818)"
04-01-2023 15:35:09.904376,"(3.8, 4.8, 4.604651162790698)","(6.0, 6.4, 6.278823529411765)","(7.0, 8.0, 7.940333333333333)","(3.6, 4.1, 4.012305516265912)","(13.0, 15.0, 14.018867924528301)","(4.6, 5.6, 5.594642857142857)","(101.0, 390.0, 350.4166666666667)"
04-01-2023 15:35:10.863501,"(3.8, 4.8, 4.6492254733218585)","(6.0, 6.4, 6.205673758865248)","(7.0, 8.0, 7.957469244288225)","(3.7, 4.1, 4.012305516265912)","(13.0, 15.0, 14.018867924528301)","(4.8, 5.6, 5.596610169491525)","(101.0, 390.0, 352.0)"
04-01-2023 15:35:11.905887,"(3.8, 4.8, 4.618032786885245)","(6.0, 6.4, 6.280639431616342)","(7.0, 8.6, 8.1387012987013)","(3.7, 4.1, 4.0097383720930235)","(13.0, 15.0, 14.848837209302326)","(4.8, 5.6, 5.597798742138364)","(101.0, 390.0, 352.0)"
04-01-2023 15:35:12.882370,"(3.8, 4.7, 4.615555555555556)","(6.0, 6.4, 6.280639431616342)","(7.0, 8.4, 8.38)","(3.7, 4.0, 3.9585968379446643)","(13.0, 15.0, 14.848837209302326)","(4.8, 5.6, 5.671875)","(101.0, 390.0, 353.46153846153845)"
04-01-2023 15:35:13.912057,"(3.8, 4.7, 4.587864077669903)","(6.0, 6.4, 6.262857142857143)","(7.0, 8.4, 8.394827586206898)","(3.6, 4.0, 3.9334424083769632)","(13.0, 15.0, 14.875)","(4.8, 5.7, 5.671875)","(101.0, 390.0, 362.85714285714283)"
04-01-2023 15:35:14.977151,"(3.8, 4.6, 4.591176470588235)","(6.0, 6.4, 6.259223300970874)","(7.0, 8.2, 8.021857923497267)","(3.6, 4.0, 3.919682959048877)","(13.0, 15.0, 14.775100401606426)","(4.8, 5.6, 5.701754385964912)","(101.0, 390.0, 362.85714285714283)"
04-01-2023 15:35:15.958487,"(3.8, 4.6, 4.590624999999999)","(6.0, 6.4, 6.3096000000000005)","(7.0, 8.2, 8.021857923497267)","(3.6, 4.0, 3.9197930142302715)","(13.0, 15.0, 14.76968503937008)","(4.8, 5.8, 5.693548387096774)","(101.0, 390.0, 362.85714285714283)"
04-01-2023 15:35:16.913067,"(3.8, 4.7, 4.556481481481481)","(6.0, 6.4, 6.311836734693878)","(7.0, 8.2, 8.053424657534247)","(3.6, 4.0, 3.9703125)","(13.0, 15.0, 14.826855123674912)","(4.8, 5.8, 5.774233128834355)","(101.0, 390.0, 380.5)"
04-01-2023 15:35:17.935110,"(3.8, 4.7, 4.5451162790697675)","(6.0, 6.4, 6.356140350877193)","(7.0, 8.2, 8.09144385026738)","(3.6, 4.0, 3.987425149700599)","(13.0, 15.0, 14.83445945945946)","(4.8, 5.8, 5.778680203045685)","(101.0, 390.0, 380.5)"
04-01-2023 15:35:18.953214,"(3.8, 4.6, 4.594399999999999)","(6.0, 6.2, 6.186522911051213)","(7.0, 8.2, 8.09144385026738)","(3.6, 4.0, 3.99453125)","(13.0, 15.0, 14.83876811594203)","(4.8, 5.8, 5.780310880829015)","(101.0, 390.0, 382.5)"
04-01-2023 15:35:20.058502,"(3.8, 4.6, 4.594570135746606)","(6.0, 6.2, 6.337531486146096)","(7.0, 8.2, 8.087012987012987)","(3.6, 4.0, 4.008756097560975)","(13.0, 15.0, 14.866906474820144)","(4.8, 5.8, 5.86530612244898)","(101.0, 390.0, 382.60869565217394)"
04-01-2023 15:35:21.175152,"(3.8, 4.5, 4.48)","(6.0, 6.4, 6.312676056338028)","(7.0, 8.2, 8.106024096385541)","(3.6, 4.1, 4.024514563106796)","(13.0, 15.0, 14.928)","(4.8, 5.9, 5.89484126984127)","(101.0, 390.0, 383.2)"
04-01-2023 15:35:22.180846,"(3.8, 4.6, 4.520652173913043)","(6.0, 5.8, 5.791242362525458)","(7.0, 8.2, 8.106024096385541)","(3.6, 4.1, 4.104035874439462)","(13.0, 15.0, 15.32638888888889)","(4.8, 5.9, 6.101785714285715)","(101.0, 390.0, 383.6363636363636)"
04-01-2023 15:35:23.154717,"(3.8, 4.7, 4.559375)","(6.0, 5.5, 5.406006006006006)","(7.0, 8.2, 8.165826330532212)","(3.6, 4.2, 4.104035874439462)","(13.0, 15.5, 15.32638888888889)","(4.8, 6.2, 6.101785714285715)","(101.0, 390.0, 383.6363636363636)"
04-01-2023 15:35:24.123627,"(3.8, 4.5, 4.493805309734514)","(6.0, 5.5, 5.405432862190813)","(7.0, 9.2, 8.651428571428571)","(3.6, 4.2, 4.056556082148499)","(13.0, 16.0, 15.509225092250922)","(4.8, 6.4, 6.26890756302521)","(101.0, 390.0, 359.04761904761904)"
04-01-2023 15:35:25.035626,"(3.8, 5.1, 5.083505154639175)","(6.0, 6.4, 5.875)","(7.0, 10.5, 9.02948717948718)","(3.6, 4.2, 3.230769230769231)","(13.0, 16.0, 15.8)","(4.8, 8.8, 7.110714285714286)","(101.0, 1000.0, 713.3333333333334)"
04-01-2023 15:35:26.042477,"(3.8, 4.5, 4.446938775510204)","(6.0, 5.3, 4.3432432432432435)","(7.0, 10.5, 9.267857142857142)","(3.6, 4.2, 3.64)","(13.0, 16.0, 15.925)","(4.8, 6.8, 5.98989898989899)","(101.0, 1000.0, 570.0)"
04-01-2023 15:35:27.057316,"(3.8, 4.5, 4.175)","(6.0, 5.3, 4.818987341772152)","(7.0, 10.5, 8.844736842105263)","(3.6, 4.1, 3.971428571428571)","(13.0, 16.0, 15.8)","(4.8, 5.9, 5.313186813186813)","(101.0, 1000.0, 570.0)"
