,Oneloveonelife,Razor Sharp,The Dark Knight,Heritage,Bromac Hype,Sweet Nothings,Bobby Vinton,Sly Tricks,Major Bond,Ask Me Lou,Forty Wives,Blackjack Road,Call Me Sir
14-12-2022 12:33:45.929556,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.7, 4.754545454545455)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 22.125)","(51.0, 420.0, 326.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 29.0, 26.454545454545453)","(21.0, 90.0, 54.5)","(16.0, 32.0, 27.15625)","(71.0, 580.0, 155.0)","(8.0, 10.5, 10.105263157894736)"
14-12-2022 12:33:48.145101,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.7, 4.754545454545455)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 22.916666666666668)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 29.0, 26.454545454545453)","(21.0, 85.0, 54.5)","(16.0, 32.0, 27.15625)","(71.0, 580.0, 155.0)","(8.0, 10.5, 10.105263157894736)"
14-12-2022 12:33:50.062735,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.7, 5.12)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 29.0, 26.454545454545453)","(21.0, 85.0, 54.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:33:52.092701,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.6, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 29.0, 26.454545454545453)","(21.0, 85.0, 54.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:33:53.986099,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 29.0, 26.454545454545453)","(21.0, 85.0, 32.714285714285715)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:33:55.994578,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 29.0, 24.818181818181817)","(21.0, 85.0, 29.545454545454547)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:33:57.960957,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 27.0, 24.818181818181817)","(21.0, 85.0, 29.545454545454547)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:33:59.909658,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 27.0, 24.818181818181817)","(21.0, 85.0, 29.545454545454547)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:34:01.828649,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 27.0, 24.818181818181817)","(21.0, 85.0, 29.545454545454547)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:34:03.777033,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 580.0, 325.0)","(14.0, 27.0, 24.818181818181817)","(21.0, 85.0, 29.545454545454547)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 10.0, 9.666666666666666)"
14-12-2022 12:34:05.827374,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 222.4)","(71.0, 980.0, 405.0)","(14.0, 27.0, 24.818181818181817)","(21.0, 80.0, 38.0)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 12.0, 10.6)"
14-12-2022 12:34:07.805266,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 270.0, 146.0)","(71.0, 570.0, 446.25)","(14.0, 27.0, 24.818181818181817)","(21.0, 80.0, 49.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 12.0, 10.32)"
14-12-2022 12:34:09.939247,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.74)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 260.0, 146.0)","(71.0, 570.0, 446.25)","(14.0, 27.0, 24.818181818181817)","(21.0, 75.0, 49.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 12.0, 10.32)"
14-12-2022 12:34:11.981834,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.606829268292683)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 260.0, 146.0)","(71.0, 570.0, 446.25)","(14.0, 27.0, 24.818181818181817)","(21.0, 75.0, 49.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:14.160302,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.606829268292683)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 233.0)","(31.0, 260.0, 146.0)","(71.0, 570.0, 446.25)","(14.0, 27.0, 24.818181818181817)","(21.0, 75.0, 49.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 155.0)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:16.759112,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.606829268292683)","(4.0, 5.0, 4.58)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 420.0, 115.0)","(31.0, 260.0, 119.69230769230771)","(71.0, 570.0, 221.66666666666666)","(14.0, 27.0, 24.818181818181817)","(21.0, 75.0, 49.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 322.5)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:19.111644,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.606829268292683)","(4.0, 5.0, 4.550000000000001)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 460.0, 115.0)","(31.0, 260.0, 77.6)","(71.0, 980.0, 408.125)","(14.0, 27.0, 24.818181818181817)","(21.0, 75.0, 49.5)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 322.5)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:21.544975,"(10.0, 22.0, 17.25)","(2.35, 2.88, 2.606829268292683)","(4.0, 4.9, 4.550000000000001)","(26.0, 110.0, 49.285714285714285)","(13.0, 25.0, 23.285714285714285)","(51.0, 460.0, 115.0)","(31.0, 260.0, 77.6)","(71.0, 980.0, 408.125)","(14.0, 27.0, 19.333333333333332)","(21.0, 75.0, 50.5)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 222.85714285714286)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:23.642939,"(10.0, 22.0, 14.083333333333334)","(2.35, 2.88, 2.606829268292683)","(4.0, 4.9, 4.588888888888889)","(26.0, 110.0, 50.0)","(13.0, 25.0, 15.416666666666666)","(51.0, 430.0, 302.66666666666663)","(31.0, 260.0, 132.0)","(71.0, 570.0, 405.0)","(14.0, 27.0, 19.333333333333332)","(21.0, 75.0, 50.5)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 222.85714285714286)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:25.809757,"(10.0, 21.0, 13.444444444444445)","(2.35, 2.88, 2.606829268292683)","(4.0, 4.9, 4.684615384615385)","(26.0, 110.0, 50.0)","(13.0, 25.0, 15.416666666666666)","(51.0, 430.0, 302.66666666666663)","(31.0, 260.0, 132.0)","(71.0, 570.0, 405.0)","(14.0, 27.0, 20.1)","(21.0, 75.0, 58.666666666666664)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 222.85714285714286)","(8.0, 11.0, 9.649999999999999)"
14-12-2022 12:34:28.060493,"(10.0, 21.0, 13.444444444444445)","(2.35, 2.88, 2.606829268292683)","(4.0, 4.9, 4.684615384615385)","(26.0, 110.0, 50.0)","(13.0, 25.0, 15.416666666666666)","(51.0, 430.0, 302.66666666666663)","(31.0, 260.0, 132.0)","(71.0, 570.0, 405.0)","(14.0, 27.0, 23.57142857142857)","(21.0, 75.0, 58.666666666666664)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 222.85714285714286)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:30.333202,"(10.0, 21.0, 13.444444444444445)","(2.35, 2.88, 2.6133333333333333)","(4.0, 4.9, 4.684615384615385)","(26.0, 110.0, 50.0)","(13.0, 25.0, 15.416666666666666)","(51.0, 430.0, 353.2)","(31.0, 260.0, 132.0)","(71.0, 570.0, 405.0)","(14.0, 27.0, 23.57142857142857)","(21.0, 75.0, 58.666666666666664)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 222.85714285714286)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:32.522805,"(10.0, 21.0, 13.444444444444445)","(2.35, 2.88, 2.6325000000000003)","(4.0, 4.9, 4.684615384615385)","(26.0, 110.0, 50.0)","(13.0, 25.0, 19.25)","(51.0, 430.0, 252.0)","(31.0, 260.0, 132.0)","(71.0, 570.0, 217.5)","(14.0, 27.0, 21.25)","(21.0, 70.0, 48.0)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 406.6666666666667)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:34.692598,"(10.0, 21.0, 13.444444444444445)","(2.35, 2.86, 2.652)","(4.0, 4.9, 5.475)","(26.0, 110.0, 50.0)","(13.0, 25.0, 22.25)","(51.0, 460.0, 353.75)","(31.0, 260.0, 132.0)","(71.0, 980.0, 446.25)","(14.0, 27.0, 21.25)","(21.0, 70.0, 38.57142857142857)","(16.0, 32.0, 25.357142857142858)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:36.783564,"(10.0, 21.0, 18.6)","(2.35, 2.86, 2.6104000000000003)","(4.0, 5.8, 5.366666666666666)","(26.0, 110.0, 50.0)","(13.0, 25.0, 23.375)","(51.0, 450.0, 353.75)","(31.0, 260.0, 132.0)","(71.0, 570.0, 446.25)","(14.0, 27.0, 24.125)","(21.0, 70.0, 43.6)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:38.869962,"(10.0, 21.0, 17.785714285714285)","(2.35, 2.86, 2.6104000000000003)","(4.0, 5.8, 5.15)","(26.0, 110.0, 50.0)","(13.0, 24.0, 23.375)","(51.0, 450.0, 353.75)","(31.0, 260.0, 196.5)","(71.0, 570.0, 446.25)","(14.0, 27.0, 24.125)","(21.0, 70.0, 59.0)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:40.844852,"(10.0, 21.0, 17.785714285714285)","(2.35, 2.86, 2.6104000000000003)","(4.0, 5.7, 5.15)","(26.0, 110.0, 50.0)","(13.0, 24.0, 23.049999999999997)","(51.0, 450.0, 213.125)","(31.0, 250.0, 196.5)","(71.0, 570.0, 446.25)","(14.0, 27.0, 25.625)","(21.0, 70.0, 59.0)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:42.867563,"(10.0, 21.0, 17.785714285714285)","(2.35, 2.86, 2.6104000000000003)","(4.0, 5.7, 5.15)","(26.0, 110.0, 50.0)","(13.0, 24.0, 23.049999999999997)","(51.0, 460.0, 368.75)","(31.0, 250.0, 196.5)","(71.0, 570.0, 446.25)","(14.0, 29.0, 25.625)","(21.0, 70.0, 59.0)","(16.0, 32.0, 27.441176470588236)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.733333333333334)"
14-12-2022 12:34:44.835121,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.86, 2.668)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 24.0, 19.5)","(51.0, 470.0, 243.125)","(31.0, 250.0, 196.5)","(71.0, 570.0, 446.25)","(14.0, 29.0, 20.333333333333332)","(21.0, 70.0, 59.0)","(16.0, 32.0, 27.694444444444443)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.75)"
14-12-2022 12:34:46.745237,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.86, 2.6753846153846155)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 24.0, 19.5)","(51.0, 540.0, 243.125)","(31.0, 250.0, 196.5)","(71.0, 570.0, 446.25)","(14.0, 29.0, 20.333333333333332)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.75)"
14-12-2022 12:34:48.788427,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.86, 2.6753846153846155)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 24.0, 19.5)","(51.0, 540.0, 243.125)","(31.0, 250.0, 196.5)","(71.0, 570.0, 446.25)","(14.0, 29.0, 20.333333333333332)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.866666666666667)"
14-12-2022 12:34:50.807068,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.86, 2.6753846153846155)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 24.0, 19.5)","(51.0, 540.0, 243.125)","(31.0, 250.0, 189.0)","(71.0, 570.0, 446.25)","(14.0, 29.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.866666666666667)"
14-12-2022 12:34:52.799105,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.86, 2.6822222222222223)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 24.0, 20.0)","(51.0, 540.0, 243.125)","(31.0, 240.0, 189.0)","(71.0, 570.0, 446.25)","(14.0, 28.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.166666666666666)"
14-12-2022 12:34:54.856550,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.9, 2.6822222222222223)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 25.0, 20.0)","(51.0, 540.0, 243.125)","(31.0, 240.0, 189.0)","(71.0, 570.0, 446.25)","(14.0, 28.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.166666666666666)"
14-12-2022 12:34:56.857284,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.9, 2.6822222222222223)","(4.0, 5.7, 5.300000000000001)","(26.0, 110.0, 57.5)","(13.0, 25.0, 20.0)","(51.0, 540.0, 243.125)","(31.0, 240.0, 189.0)","(71.0, 570.0, 446.25)","(14.0, 28.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.166666666666666)"
14-12-2022 12:34:58.622095,"(10.0, 21.0, 13.916666666666666)","(2.35, 2.9, 2.6822222222222223)","(4.0, 5.7, 4.8500000000000005)","(26.0, 110.0, 57.5)","(13.0, 25.0, 20.0)","(51.0, 540.0, 243.125)","(31.0, 240.0, 189.0)","(71.0, 570.0, 446.25)","(14.0, 28.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.166666666666666)"
14-12-2022 12:35:01.151720,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.6822222222222223)","(4.0, 5.7, 5.15)","(26.0, 110.0, 57.5)","(13.0, 25.0, 20.0)","(51.0, 540.0, 243.125)","(31.0, 240.0, 189.0)","(71.0, 570.0, 446.25)","(14.0, 28.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 28.555555555555557)","(71.0, 580.0, 250.0)","(8.0, 12.0, 11.217391304347826)"
14-12-2022 12:35:03.376914,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.6, 4.876470588235295)","(26.0, 110.0, 81.5)","(13.0, 25.0, 20.0)","(51.0, 540.0, 391.14285714285717)","(31.0, 240.0, 180.0)","(71.0, 570.0, 357.5)","(14.0, 28.0, 20.0)","(21.0, 70.0, 59.0)","(16.0, 32.0, 29.5)","(71.0, 580.0, 485.0)","(8.0, 12.0, 11.217391304347826)"
14-12-2022 12:35:05.640357,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.7, 4.876470588235295)","(26.0, 100.0, 89.0)","(13.0, 25.0, 20.0)","(51.0, 530.0, 336.4)","(31.0, 230.0, 196.5)","(71.0, 970.0, 366.6666666666667)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 36.0, 29.5)","(71.0, 570.0, 485.0)","(8.0, 12.0, 11.217391304347826)"
14-12-2022 12:35:07.681939,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.7, 5.24)","(26.0, 100.0, 81.0)","(13.0, 25.0, 20.0)","(51.0, 530.0, 443.25)","(31.0, 230.0, 180.0)","(71.0, 970.0, 405.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 36.0, 29.5)","(71.0, 570.0, 405.0)","(8.0, 12.0, 11.217391304347826)"
14-12-2022 12:35:09.684102,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.6, 5.24)","(26.0, 100.0, 84.6)","(13.0, 25.0, 20.0)","(51.0, 500.0, 443.25)","(31.0, 230.0, 215.57142857142858)","(71.0, 570.0, 405.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 36.0, 29.5)","(71.0, 570.0, 405.0)","(8.5, 12.0, 11.217391304347826)"
14-12-2022 12:35:11.515267,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.652)","(4.0, 5.6, 5.24)","(26.0, 100.0, 84.6)","(13.0, 25.0, 19.5)","(51.0, 500.0, 443.25)","(31.0, 230.0, 166.21052631578948)","(71.0, 570.0, 405.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 405.0)","(8.5, 12.0, 11.217391304347826)"
14-12-2022 12:35:13.345002,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.88, 2.664761904761905)","(4.0, 5.6, 4.876470588235295)","(26.0, 100.0, 84.6)","(13.0, 24.0, 19.5)","(51.0, 500.0, 391.33333333333337)","(31.0, 230.0, 194.4)","(71.0, 570.0, 405.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 405.0)","(8.5, 12.0, 11.217391304347826)"
14-12-2022 12:35:15.625616,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.7, 4.876470588235295)","(26.0, 100.0, 84.6)","(13.0, 24.0, 19.5)","(51.0, 490.0, 417.0)","(31.0, 220.0, 185.73333333333332)","(71.0, 570.0, 325.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 405.0)","(8.5, 12.0, 11.217391304347826)"
14-12-2022 12:35:17.693583,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.7, 5.24)","(21.0, 100.0, 84.6)","(13.0, 24.0, 19.5)","(51.0, 470.0, 417.0)","(31.0, 210.0, 185.73333333333332)","(71.0, 570.0, 325.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 405.0)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:19.740410,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.6, 5.24)","(21.0, 100.0, 84.6)","(13.0, 24.0, 19.5)","(51.0, 470.0, 417.0)","(31.0, 210.0, 185.73333333333332)","(71.0, 570.0, 325.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 322.5)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:21.873626,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.6, 5.24)","(21.0, 100.0, 84.6)","(13.0, 24.0, 19.5)","(51.0, 470.0, 417.0)","(31.0, 210.0, 185.73333333333332)","(71.0, 570.0, 325.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 550.0, 312.5)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:23.573488,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.664761904761905)","(4.0, 5.6, 4.876470588235295)","(21.0, 100.0, 95.47058823529412)","(13.0, 24.0, 19.5)","(51.0, 470.0, 235.55555555555554)","(31.0, 210.0, 184.0)","(71.0, 570.0, 325.0)","(14.0, 28.0, 20.0)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 550.0, 378.3333333333333)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:25.270518,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.7176)","(4.0, 5.7, 5.24)","(21.0, 100.0, 95.47058823529412)","(13.0, 24.0, 19.0)","(51.0, 470.0, 357.0)","(31.0, 210.0, 119.5)","(71.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 530.0, 378.3333333333333)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:26.932492,"(10.0, 21.0, 18.166666666666664)","(2.35, 2.9, 2.69)","(4.0, 5.6, 5.24)","(21.0, 100.0, 95.47058823529412)","(13.0, 24.0, 19.0)","(51.0, 460.0, 369.6)","(31.0, 210.0, 137.60000000000002)","(71.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 530.0, 378.3333333333333)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:28.651074,"(11.0, 21.0, 18.166666666666664)","(2.35, 2.88, 2.69)","(4.0, 5.6, 5.24)","(21.0, 100.0, 95.47058823529412)","(13.0, 24.0, 19.0)","(51.0, 450.0, 249.0)","(31.0, 210.0, 137.60000000000002)","(61.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 530.0, 378.3333333333333)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:30.370204,"(11.0, 21.0, 18.166666666666664)","(2.35, 2.88, 2.69)","(4.0, 5.6, 4.876470588235295)","(21.0, 100.0, 95.47058823529412)","(13.0, 24.0, 19.0)","(51.0, 450.0, 374.66666666666663)","(31.0, 210.0, 176.90909090909093)","(61.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 530.0, 413.75)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:32.094074,"(11.0, 21.0, 18.166666666666664)","(2.35, 2.88, 2.69)","(4.0, 5.7, 4.876470588235295)","(21.0, 100.0, 101.33333333333333)","(13.0, 24.0, 19.0)","(51.0, 440.0, 244.0)","(31.0, 210.0, 176.90909090909093)","(61.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 58.5)","(16.0, 38.0, 30.833333333333336)","(71.0, 530.0, 334.2857142857143)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:33.858183,"(11.0, 21.0, 18.166666666666664)","(2.35, 2.88, 2.6757142857142857)","(4.0, 5.7, 5.24)","(21.0, 140.0, 101.66666666666667)","(13.0, 24.0, 19.0)","(51.0, 440.0, 239.0)","(31.0, 210.0, 176.90909090909093)","(61.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 66.46153846153845)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 405.0)","(8.5, 12.0, 10.615384615384615)"
14-12-2022 12:35:35.489326,"(11.0, 21.0, 18.166666666666664)","(2.35, 2.88, 2.6757142857142857)","(4.0, 5.6, 5.24)","(21.0, 140.0, 101.66666666666667)","(13.0, 24.0, 19.0)","(51.0, 430.0, 239.0)","(31.0, 210.0, 176.90909090909093)","(61.0, 570.0, 325.0)","(14.0, 28.0, 19.666666666666668)","(21.0, 70.0, 66.46153846153845)","(16.0, 38.0, 30.833333333333336)","(71.0, 570.0, 405.0)","(8.5, 12.0, 10.615384615384615)"
