,Tah Hanna,Buckle Up Havana,Ohana Pearl,Barrys Baby,Count Bingley,Tiny Turtle,Combat Mission
10-01-2023 12:29:34.556196,"(3.2, 10.0, 3.5793103448275865)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 402.64)","(10.0, 20.0, 17.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 494.22222222222223)","(11.0, 29.0, 19.299999999999997)"
10-01-2023 12:29:35.611481,"(3.2, 10.0, 3.5793103448275865)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 402.64)","(10.0, 20.0, 17.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 494.22222222222223)","(11.0, 29.0, 19.299999999999997)"
10-01-2023 12:29:36.651617,"(3.2, 10.0, 3.5793103448275865)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 402.64)","(10.0, 20.0, 17.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 494.22222222222223)","(11.0, 29.0, 19.299999999999997)"
10-01-2023 12:29:37.702923,"(3.2, 10.0, 3.5793103448275865)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 402.64)","(10.0, 20.0, 17.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 494.22222222222223)","(11.0, 29.0, 19.299999999999997)"
10-01-2023 12:29:38.777165,"(3.2, 10.0, 3.5793103448275865)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 402.64)","(10.0, 20.0, 17.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 494.22222222222223)","(11.0, 29.0, 19.299999999999997)"
10-01-2023 12:29:39.940602,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 402.64)","(10.0, 20.0, 17.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 494.22222222222223)","(11.0, 29.0, 19.299999999999997)"
10-01-2023 12:29:41.071310,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 1000.0, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 29.0, 22.866666666666667)"
10-01-2023 12:29:42.101590,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:43.121693,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:44.198779,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:45.315351,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:46.423715,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:47.598966,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:48.701159,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:29:49.767741,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:50.721575,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:51.704056,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:52.730742,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:53.796794,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:54.778490,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:55.806874,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:56.827215,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:57.924485,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:29:58.984047,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:00.097426,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:01.115350,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:02.190190,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:03.178247,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:04.221909,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:05.309353,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:06.439398,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:07.541191,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:08.624789,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:09.718351,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:10.742927,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:11.783704,"(3.2, 10.0, 4.929729729729729)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:12.749814,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:13.746702,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:14.734319,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:15.737615,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:16.738211,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:17.765792,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:18.837457,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:20.109587,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:21.318699,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:22.435070,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:23.462529,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:24.672630,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:25.745314,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:26.936654,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:28.106532,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:29.257333,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:30:30.347050,"(3.2, 10.0, 4.711111111111111)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:31.400965,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:32.461319,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:33.512542,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:34.576503,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:35.660913,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:36.712392,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:37.723233,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:38.735687,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:39.840478,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:40.978675,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:42.122073,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:43.286719,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:44.388772,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:45.402600,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:46.422474,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 21.520000000000003)"
10-01-2023 12:30:47.459825,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:48.559058,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:49.637891,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:50.759454,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 18.945454545454545)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:52.018093,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:53.254345,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:54.461477,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:55.786461,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:57.007404,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:58.259723,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:30:59.409242,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:31:00.464934,"(3.2, 10.0, 4.2727272727272725)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:31:01.535717,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:31:02.554461,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:31:03.635832,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 15.600000000000001)"
10-01-2023 12:31:04.705223,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:31:05.835265,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:31:06.902547,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:31:08.003226,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:31:09.146490,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:31:10.314866,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
10-01-2023 12:31:11.471505,"(3.2, 9.8, 5.76923076923077)","(4.8, 8.2, 5.533333333333333)","(26.0, 99998, 6667.466666666666)","(10.0, 20.0, 14.3)","(1.9, 2.64, 2.4872727272727273)","(51.0, 550.0, 449.6)","(11.0, 30.0, 22.866666666666667)"
