,Dr Julienne,Green La La,Dr Callie,My Dreamer,Gero Lads,Sweet Lola,Hustle Hustle,Jayville Crew
11-01-2023 18:35:24.627282,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:25.817060,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:26.992459,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:28.186102,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:29.352999,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:30.564406,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:31.907172,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.75)","(2.2, 3.6, 3.332)","(13.0, 29.0, 18.6875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:33.234659,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 25.25)","(2.2, 3.6, 3.332)","(13.0, 29.0, 18.6875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 529.5)"
11-01-2023 18:35:34.450354,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 29.0, 20.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 18.6875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 580.0, 448.5)"
11-01-2023 18:35:35.633318,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 36.0, 20.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 18.6875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:37.031000,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 36.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:38.407441,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:39.885271,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:41.219498,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 18.0)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:42.450248,"(14.0, 30.0, 15.333333333333334)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 23.375)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:43.568410,"(14.0, 29.0, 18.666666666666668)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:44.663010,"(14.0, 29.0, 18.666666666666668)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:45.773858,"(14.0, 30.0, 15.15)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:46.886335,"(14.0, 30.0, 15.15)","(2.6, 4.3, 2.795)","(17.0, 42.0, 16.4)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 133.85714285714286)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 448.5)"
11-01-2023 18:35:48.001136,"(14.0, 30.0, 15.15)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 420.83333333333337)"
11-01-2023 18:35:49.094934,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 420.83333333333337)"
11-01-2023 18:35:50.538216,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 490.0, 504.16666666666663)"
11-01-2023 18:35:51.679981,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:52.902688,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:54.154074,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 19.53846153846154)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:55.167356,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 19.53846153846154)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:56.260300,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 19.53846153846154)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:57.410860,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 19.53846153846154)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:58.560877,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 19.53846153846154)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 7.026315789473685)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:35:59.598613,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 19.53846153846154)","(2.2, 3.6, 3.332)","(13.0, 27.0, 23.375)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:00.686646,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 23.375)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:01.801543,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:02.846723,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 590.0, 287.5)"
11-01-2023 18:36:03.886033,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:04.879219,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:05.930550,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:06.972727,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:08.064640,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:09.112677,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:10.084700,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:11.140292,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:12.358251,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.8125)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:13.565333,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:14.624681,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:15.762531,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:17.055438,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:18.183880,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:19.229574,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:20.237288,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 38.0, 16.636363636363637)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 337.5)"
11-01-2023 18:36:21.266098,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 36.0, 17.1875)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:22.333238,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 34.0, 24.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:23.354126,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.795)","(17.0, 34.0, 15.71875)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:24.313451,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.1100000000000003)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 337.5)"
11-01-2023 18:36:25.400417,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 287.5)"
11-01-2023 18:36:26.538882,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:27.646242,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 287.5)"
11-01-2023 18:36:28.666180,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 423.33333333333337)"
11-01-2023 18:36:29.790499,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:30.850304,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:31.951205,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.45)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:32.986565,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:34.059229,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:35.268641,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:36.505703,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:37.644189,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:38.748939,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 30.0, 22.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:39.812578,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 29.0, 15.037037037037036)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:40.861866,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.2181818181818183)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 292.5)"
11-01-2023 18:36:41.942864,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 490.0, 342.5)"
11-01-2023 18:36:42.955291,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 20.0)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:44.028680,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:45.158947,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:46.242781,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:47.360292,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:48.370597,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:49.458603,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:50.579480,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:51.778875,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:52.935764,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:53.966192,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 21.25)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.0)","(91.0, 590.0, 342.5)"
11-01-2023 18:36:54.981432,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.124)","(17.0, 28.0, 14.864864864864865)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 5.8125)","(91.0, 590.0, 535.5555555555555)"
11-01-2023 18:36:56.010970,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.008888888888889)","(17.0, 27.0, 18.666666666666668)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.454545454545455)","(91.0, 590.0, 350.0)"
11-01-2023 18:36:57.061896,"(14.0, 30.0, 16.25)","(2.6, 4.3, 3.57375)","(17.0, 26.0, 14.89655172413793)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.583333333333333)","(91.0, 590.0, 350.0)"
11-01-2023 18:36:58.134723,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.865)","(17.0, 26.0, 14.89655172413793)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.583333333333333)","(91.0, 590.0, 350.0)"
11-01-2023 18:36:59.181851,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.865)","(17.0, 26.0, 14.89655172413793)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.583333333333333)","(91.0, 590.0, 350.0)"
11-01-2023 18:37:00.444026,"(14.0, 30.0, 16.25)","(2.6, 4.3, 2.865)","(17.0, 26.0, 16.0)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 17.666666666666668)","(41.0, 310.0, 83.33333333333334)","(4.2, 8.0, 6.583333333333333)","(91.0, 590.0, 350.0)"
11-01-2023 18:37:01.787492,"(14.0, 30.0, 15.5625)","(2.6, 4.3, 2.865)","(17.0, 26.0, 16.416666666666668)","(2.2, 3.6, 2.7199999999999998)","(13.0, 27.0, 23.5)","(41.0, 310.0, 174.0)","(4.2, 8.0, 6.583333333333333)","(91.0, 590.0, 300.0)"
