,Calculated Risk,Opawa Conan,Centurion,Gitan,Go Hazel,Goldstar Toby,Goldstar Gigi,Dembe
05-01-2023 16:07:34.383001,"(7.0, 10.0, 9.2)","(3.1, 4.3, 3.7333333333333334)","(14.0, 44.0, 37.125)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 21.549999999999997)","(19.0, 80.0, 47.42857142857143)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:35.472589,"(7.0, 10.0, 9.2)","(3.1, 4.3, 3.7333333333333334)","(14.0, 46.0, 38.625)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 21.549999999999997)","(19.0, 80.0, 47.42857142857143)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:36.554063,"(7.0, 10.0, 8.052173913043479)","(3.1, 4.3, 3.7333333333333334)","(14.0, 46.0, 38.625)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 21.549999999999997)","(19.0, 80.0, 47.42857142857143)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:37.639441,"(7.0, 9.8, 9.254545454545456)","(3.1, 4.3, 4.1692307692307695)","(14.0, 46.0, 38.625)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 21.549999999999997)","(19.0, 80.0, 47.42857142857143)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:38.737137,"(7.0, 9.8, 9.254545454545456)","(3.1, 4.3, 3.7666666666666666)","(14.0, 46.0, 43.89285714285714)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 21.549999999999997)","(19.0, 80.0, 47.42857142857143)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:39.906801,"(7.0, 9.8, 9.254545454545456)","(3.1, 4.3, 3.7666666666666666)","(14.0, 46.0, 38.75)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 16.183333333333334)","(19.0, 80.0, 61.0)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:41.068521,"(7.0, 9.8, 9.254545454545456)","(3.1, 4.3, 3.7666666666666666)","(14.0, 46.0, 38.75)","(2.5, 3.35, 3.277142857142857)","(14.0, 25.0, 16.183333333333334)","(19.0, 80.0, 66.58823529411765)","(31.0, 220.0, 96.0)","(4.8, 8.4, 7.653333333333334)"
05-01-2023 16:07:42.367553,"(7.0, 9.8, 8.72857142857143)","(3.1, 4.3, 3.5875)","(14.0, 46.0, 38.75)","(2.5, 3.35, 3.2800000000000002)","(14.0, 25.0, 16.183333333333334)","(19.0, 80.0, 64.8)","(31.0, 220.0, 120.8)","(4.8, 9.2, 7.199999999999999)"
05-01-2023 16:07:43.448835,"(7.0, 9.8, 8.72857142857143)","(3.1, 4.2, 3.5875)","(14.0, 46.0, 38.75)","(2.5, 3.35, 3.2800000000000002)","(14.0, 25.0, 16.183333333333334)","(19.0, 80.0, 64.8)","(31.0, 220.0, 120.8)","(4.8, 9.2, 6.96)"
05-01-2023 16:07:44.562043,"(7.0, 9.8, 8.72857142857143)","(3.1, 4.2, 3.5875)","(15.0, 46.0, 38.75)","(2.5, 3.35, 3.319375)","(13.0, 25.0, 16.183333333333334)","(20.0, 80.0, 64.8)","(31.0, 220.0, 120.8)","(4.8, 9.2, 5.92)"
05-01-2023 16:07:45.793236,"(7.0, 9.8, 8.72857142857143)","(3.1, 4.2, 3.577777777777778)","(15.0, 46.0, 38.75)","(2.5, 3.35, 3.319375)","(13.0, 25.0, 15.26923076923077)","(20.0, 80.0, 64.8)","(31.0, 220.0, 120.8)","(4.8, 8.4, 5.92)"
05-01-2023 16:07:46.863699,"(7.0, 9.8, 8.72857142857143)","(3.1, 4.2, 3.577777777777778)","(15.0, 46.0, 38.75)","(2.5, 3.35, 3.301)","(13.0, 25.0, 18.285714285714285)","(20.0, 80.0, 64.8)","(31.0, 220.0, 120.8)","(4.8, 8.4, 5.92)"
05-01-2023 16:07:47.999501,"(7.0, 8.0, 7.52)","(3.1, 4.2, 3.905263157894737)","(15.0, 46.0, 38.75)","(2.5, 3.35, 3.301)","(13.0, 24.0, 18.285714285714285)","(20.0, 80.0, 64.8)","(31.0, 220.0, 120.8)","(4.8, 8.4, 5.92)"
05-01-2023 16:07:49.158851,"(7.0, 8.0, 7.232)","(3.1, 4.2, 3.905263157894737)","(15.0, 46.0, 38.75)","(2.5, 3.35, 3.301)","(13.0, 24.0, 18.285714285714285)","(20.0, 80.0, 64.8)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.4, 6.266666666666667)"
05-01-2023 16:07:50.309699,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 38.875)","(2.5, 3.35, 3.265)","(13.0, 23.0, 18.5)","(20.0, 80.0, 64.8)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.266666666666667)"
05-01-2023 16:07:51.449408,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 38.875)","(2.5, 3.35, 3.310769230769231)","(13.0, 23.0, 18.5)","(20.0, 80.0, 64.8)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 7.293749999999999)"
05-01-2023 16:07:52.556549,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 38.875)","(2.5, 3.35, 3.310769230769231)","(13.0, 23.0, 18.5)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.2)"
05-01-2023 16:07:53.589185,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 39.0)","(2.5, 3.35, 3.2933333333333334)","(13.0, 23.0, 18.5)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.2)"
05-01-2023 16:07:54.605603,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 39.0)","(2.5, 3.35, 3.2683333333333335)","(13.0, 23.0, 18.5)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.2)"
05-01-2023 16:07:55.685267,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 39.0)","(2.5, 3.35, 3.2683333333333335)","(13.0, 23.0, 18.8)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.2)"
05-01-2023 16:07:56.779484,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 39.0)","(2.5, 3.35, 3.2683333333333335)","(13.0, 22.0, 18.2)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.52)"
05-01-2023 16:07:57.963379,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 42.888888888888886)","(2.5, 3.35, 3.2683333333333335)","(13.0, 21.0, 16.625)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.52)"
05-01-2023 16:07:59.176684,"(7.0, 8.0, 7.232)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 45.03448275862069)","(2.5, 3.35, 3.2683333333333335)","(13.0, 21.0, 16.625)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.52)"
05-01-2023 16:08:00.328176,"(7.0, 8.0, 7.1)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 44.833333333333336)","(2.5, 3.35, 3.2683333333333335)","(13.0, 21.0, 15.166666666666666)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.52)"
05-01-2023 16:08:01.398772,"(7.0, 8.0, 7.1)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 44.833333333333336)","(2.5, 3.35, 3.2912500000000002)","(13.0, 21.0, 14.84)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 7.834782608695651)"
05-01-2023 16:08:02.411086,"(7.0, 7.8, 7.3625)","(3.1, 4.2, 4.006896551724138)","(15.0, 46.0, 40.5)","(2.5, 3.35, 3.2912500000000002)","(13.0, 21.0, 14.84)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 7.834782608695651)"
05-01-2023 16:08:03.433058,"(7.0, 7.8, 7.2)","(3.1, 4.3, 4.263636363636364)","(15.0, 44.0, 35.5)","(2.5, 3.35, 3.125)","(13.0, 21.0, 14.807692307692308)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.58)"
05-01-2023 16:08:04.513075,"(7.0, 7.8, 7.2)","(3.1, 3.8, 3.5887323943661973)","(15.0, 42.0, 34.166666666666664)","(2.5, 3.35, 3.3333333333333335)","(13.0, 21.0, 14.807692307692308)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.2, 6.328571428571428)"
05-01-2023 16:08:05.621682,"(7.0, 7.8, 7.2)","(3.1, 3.8, 3.5875)","(15.0, 38.0, 20.20731707317073)","(2.5, 3.35, 3.3320833333333333)","(13.0, 21.0, 14.91304347826087)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.4, 6.328571428571428)"
05-01-2023 16:08:06.789464,"(7.0, 7.8, 7.2)","(3.1, 3.8, 3.5875)","(15.0, 36.0, 20.20731707317073)","(2.5, 3.35, 3.3320833333333333)","(13.0, 21.0, 14.91304347826087)","(20.0, 80.0, 66.58823529411765)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.4, 6.328571428571428)"
05-01-2023 16:08:07.974559,"(7.0, 7.8, 7.2)","(3.1, 3.8, 3.5875)","(15.0, 32.0, 20.75)","(2.5, 3.35, 3.145)","(13.0, 21.0, 14.91304347826087)","(20.0, 80.0, 83.06896551724138)","(31.0, 220.0, 84.72727272727273)","(4.8, 8.4, 7.284615384615385)"
05-01-2023 16:08:09.095503,"(7.0, 7.8, 7.2)","(3.2, 3.8, 3.5875)","(15.0, 32.0, 20.75)","(2.6, 3.35, 3.145)","(13.0, 21.0, 14.91304347826087)","(21.0, 90.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.284615384615385)"
05-01-2023 16:08:10.166421,"(7.0, 7.8, 6.9714285714285715)","(3.2, 3.8, 3.5875)","(15.0, 32.0, 22.9)","(2.6, 3.35, 3.145)","(13.0, 21.0, 14.91304347826087)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.284615384615385)"
05-01-2023 16:08:11.154965,"(7.0, 7.8, 6.9714285714285715)","(3.2, 3.8, 3.5875)","(15.0, 32.0, 23.727272727272727)","(2.6, 3.35, 3.145)","(13.0, 21.0, 14.91304347826087)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.769565217391305)"
05-01-2023 16:08:12.194350,"(7.0, 7.8, 6.9714285714285715)","(3.2, 3.8, 3.5875)","(15.0, 32.0, 23.727272727272727)","(2.6, 3.35, 3.338611111111111)","(13.0, 21.0, 14.91304347826087)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.916666666666667)"
05-01-2023 16:08:13.310171,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5875)","(15.0, 32.0, 23.727272727272727)","(2.6, 3.35, 3.1550000000000002)","(13.0, 21.0, 14.91304347826087)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.916666666666667)"
05-01-2023 16:08:14.413810,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5875)","(15.0, 32.0, 24.77777777777778)","(2.6, 3.35, 3.1550000000000002)","(13.0, 21.0, 14.91304347826087)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.916666666666667)"
05-01-2023 16:08:15.578009,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5904109589041093)","(16.0, 32.0, 24.77777777777778)","(2.6, 3.35, 3.3394594594594595)","(13.0, 21.0, 17.0)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 6.844444444444444)"
05-01-2023 16:08:16.707550,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5904109589041093)","(16.0, 32.0, 24.77777777777778)","(2.6, 3.35, 3.3394594594594595)","(13.0, 20.0, 17.0)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 6.844444444444444)"
05-01-2023 16:08:17.787550,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5904109589041093)","(16.0, 32.0, 24.77777777777778)","(2.6, 3.35, 3.3394594594594595)","(13.0, 20.0, 17.0)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 6.844444444444444)"
05-01-2023 16:08:18.794784,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5904109589041093)","(16.0, 32.0, 28.578947368421055)","(2.6, 3.35, 3.3394594594594595)","(13.0, 20.0, 17.0)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 6.844444444444444)"
05-01-2023 16:08:19.848395,"(7.0, 7.8, 6.942857142857143)","(3.2, 3.8, 3.5904109589041093)","(16.0, 32.0, 22.76923076923077)","(2.6, 3.35, 3.337241379310345)","(13.0, 20.0, 17.0)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.763636363636364)"
05-01-2023 16:08:20.901397,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.8, 3.589189189189189)","(15.0, 30.0, 26.0)","(2.6, 3.35, 3.175)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.763636363636364)"
05-01-2023 16:08:22.038713,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.8, 3.589189189189189)","(15.0, 30.0, 26.0)","(2.6, 3.35, 3.175)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.9625)"
05-01-2023 16:08:23.186437,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.8, 3.589189189189189)","(15.0, 30.0, 26.0)","(2.6, 3.35, 3.175)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 8.020689655172413)"
05-01-2023 16:08:24.298907,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.7115384615384617)","(15.0, 30.0, 25.333333333333332)","(2.6, 3.35, 3.175)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.2, 8.020689655172413)"
05-01-2023 16:08:25.393969,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 25.333333333333332)","(2.6, 3.35, 3.175)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.2, 8.020689655172413)"
05-01-2023 16:08:26.379921,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 25.333333333333332)","(2.6, 3.35, 3.175)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.2, 8.020689655172413)"
05-01-2023 16:08:27.368314,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 25.333333333333332)","(2.6, 3.35, 3.338888888888889)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 83.66666666666667)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.2, 7.9625)"
05-01-2023 16:08:28.499018,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 28.0)","(2.6, 3.35, 3.338888888888889)","(13.0, 20.0, 14.692307692307692)","(21.0, 100.0, 78.54285714285714)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.9625)"
05-01-2023 16:08:29.572204,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 28.0)","(2.6, 3.35, 3.338888888888889)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 78.54285714285714)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.9625)"
05-01-2023 16:08:30.677977,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 29.200000000000003)","(2.6, 3.35, 3.338888888888889)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 78.54285714285714)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.9625)"
05-01-2023 16:08:31.660833,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 28.51851851851852)","(2.6, 3.35, 3.338636363636364)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 78.54285714285714)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.9625)"
05-01-2023 16:08:32.644744,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(15.0, 30.0, 28.51851851851852)","(2.6, 3.35, 3.338636363636364)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 78.54285714285714)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.9625)"
05-01-2023 16:08:33.716997,"(7.0, 7.8, 6.942857142857143)","(3.1, 3.75, 3.6964285714285716)","(16.0, 30.0, 28.51851851851852)","(2.6, 3.35, 3.3333333333333335)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.4, 7.314285714285714)"
05-01-2023 16:08:34.853396,"(7.0, 7.6, 7.199999999999999)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 27.666666666666664)","(2.6, 3.35, 3.3333333333333335)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 7.6, 7.314285714285714)"
05-01-2023 16:08:35.962156,"(7.0, 7.6, 7.199999999999999)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 27.666666666666664)","(2.6, 3.35, 3.3333333333333335)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 7.6, 7.314285714285714)"
05-01-2023 16:08:37.056706,"(7.0, 7.6, 7.018181818181818)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 27.407407407407405)","(2.6, 3.35, 3.3333333333333335)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.586206896551724)"
05-01-2023 16:08:38.162553,"(7.0, 7.6, 7.018181818181818)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 27.407407407407405)","(2.6, 3.35, 3.3333333333333335)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.586206896551724)"
05-01-2023 16:08:39.205640,"(7.0, 7.4, 7.16)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 27.407407407407405)","(2.6, 3.35, 3.3333333333333335)","(13.0, 20.0, 14.692307692307692)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.586206896551724)"
05-01-2023 16:08:40.199011,"(7.0, 7.4, 6.98)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 22.8125)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 19.357142857142858)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.586206896551724)"
05-01-2023 16:08:41.342539,"(7.0, 7.4, 6.98)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 24.25)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 19.166666666666668)","(21.0, 95.0, 72.84615384615384)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:42.444834,"(7.0, 7.4, 6.98)","(3.1, 3.75, 3.6923076923076925)","(16.0, 30.0, 24.2)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 19.166666666666668)","(21.0, 95.0, 29.46153846153846)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:43.604429,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(16.0, 28.0, 21.35)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 18.68181818181818)","(21.0, 95.0, 29.46153846153846)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:44.752281,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(16.0, 28.0, 21.35)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 18.68181818181818)","(21.0, 95.0, 29.46153846153846)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:45.862829,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(16.0, 28.0, 18.2)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 18.346153846153847)","(21.0, 95.0, 29.46153846153846)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:46.942935,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(16.0, 28.0, 24.666666666666664)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 18.346153846153847)","(21.0, 95.0, 43.57142857142857)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:48.026328,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(16.0, 28.0, 24.666666666666664)","(2.6, 3.35, 3.3333333333333335)","(13.0, 19.5, 18.346153846153847)","(21.0, 90.0, 43.57142857142857)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.52)"
05-01-2023 16:08:49.051252,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(16.0, 28.0, 25.9)","(2.6, 3.35, 3.3285714285714287)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 43.57142857142857)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.041666666666667)"
05-01-2023 16:08:50.160958,"(7.0, 7.4, 6.92)","(3.1, 3.8, 3.5833333333333335)","(16.0, 28.0, 23.916666666666668)","(2.6, 3.35, 3.3285714285714287)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 70.88235294117646)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.041666666666667)"
05-01-2023 16:08:51.231324,"(7.0, 7.4, 6.92)","(3.1, 3.8, 3.5833333333333335)","(16.0, 28.0, 18.55)","(2.6, 3.35, 3.3285714285714287)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 70.88235294117646)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.041666666666667)"
05-01-2023 16:08:52.374428,"(7.0, 7.4, 6.92)","(3.1, 3.8, 3.5833333333333335)","(15.0, 28.0, 18.55)","(2.6, 3.35, 3.3285714285714287)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 57.5)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.041666666666667)"
05-01-2023 16:08:53.582369,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.7)","(15.0, 28.0, 18.9)","(2.6, 3.35, 3.3425000000000002)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 74.3103448275862)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 7.333333333333333)"
05-01-2023 16:08:54.704188,"(7.0, 7.4, 6.92)","(3.1, 3.75, 3.6923076923076925)","(15.0, 28.0, 21.0)","(2.6, 3.35, 3.3425000000000002)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 74.3103448275862)","(31.0, 220.0, 84.72727272727273)","(5.0, 7.8, 7.333333333333333)"
05-01-2023 16:08:55.834764,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 28.0, 19.25)","(2.6, 3.35, 3.3425000000000002)","(13.0, 19.5, 18.404761904761905)","(21.0, 90.0, 82.2)","(31.0, 220.0, 84.72727272727273)","(5.0, 7.8, 6.35)"
05-01-2023 16:08:56.944331,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 28.0, 19.25)","(2.6, 3.35, 3.5454545454545454)","(13.0, 19.5, 18.772727272727273)","(21.0, 90.0, 78.10344827586206)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 6.947826086956521)"
05-01-2023 16:08:58.020130,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 28.0, 19.25)","(2.6, 3.6, 3.5454545454545454)","(13.0, 19.0, 18.627659574468083)","(21.0, 95.0, 78.10344827586206)","(31.0, 220.0, 84.72727272727273)","(5.0, 8.0, 6.947826086956521)"
05-01-2023 16:08:59.028221,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 28.0, 19.25)","(2.6, 3.6, 3.3375)","(13.0, 19.0, 18.627659574468083)","(21.0, 95.0, 78.10344827586206)","(31.0, 220.0, 94.66666666666666)","(5.0, 8.0, 6.947826086956521)"
05-01-2023 16:09:00.081181,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 28.0, 18.55)","(2.6, 3.6, 3.3375)","(13.0, 19.0, 18.627659574468083)","(21.0, 95.0, 78.10344827586206)","(31.0, 220.0, 119.73333333333333)","(5.0, 8.0, 6.947826086956521)"
05-01-2023 16:09:01.134497,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 26.0, 22.944444444444443)","(2.6, 3.6, 3.3375)","(13.0, 19.0, 18.627659574468083)","(21.0, 95.0, 78.10344827586206)","(31.0, 220.0, 119.73333333333333)","(5.0, 8.0, 7.0)"
05-01-2023 16:09:02.262340,"(7.0, 7.4, 6.894736842105263)","(3.1, 3.75, 3.6923076923076925)","(15.0, 26.0, 22.944444444444443)","(2.6, 3.6, 3.3375)","(13.0, 19.0, 18.627659574468083)","(21.0, 95.0, 78.10344827586206)","(31.0, 220.0, 90.21052631578948)","(5.0, 7.6, 6.925)"
