,Burrum Betty,Comical Rose,Petite Blitzen,Lethal Violet,Top Trip Pam,Shian Ricky,Caesars Corner,Lady Mcbeth
07-12-2022 14:02:00.604018,"(4.2, 5.3, 5.25)","(4.0, 4.5, 4.3533333333333335)","(13.0, 17.0, 16.555555555555557)","(26.0, 36.0, 32.1025641025641)","(81.0, 190.0, 125.0)","(2.5, 3.05, 2.86)","(6.0, 8.2, 8.377777777777776)","(18.0, 38.0, 36.97959183673469)"
07-12-2022 14:02:01.645423,"(4.0, 5.4, 5.28)","(3.9, 4.6, 4.5)","(13.0, 18.0, 17.857142857142858)","(26.0, 36.0, 36.8)","(81.0, 190.0, 125.0)","(2.6, 2.88, 2.9782608695652173)","(6.0, 8.6, 8.333333333333332)","(18.0, 42.0, 38.96551724137931)"
07-12-2022 14:02:02.733169,"(4.0, 5.3, 5.275)","(3.9, 4.6, 4.476923076923077)","(13.0, 18.0, 17.285714285714285)","(26.0, 38.0, 36.714285714285715)","(81.0, 190.0, 125.0)","(2.6, 2.98, 2.958095238095238)","(6.0, 8.6, 8.444444444444445)","(18.0, 40.0, 37.857142857142854)"
07-12-2022 14:02:03.870399,"(4.0, 5.3, 5.213333333333333)","(3.9, 4.6, 4.4324324324324325)","(13.0, 17.5, 17.03846153846154)","(26.0, 38.0, 36.17391304347826)","(81.0, 190.0, 125.0)","(2.6, 3.0, 2.9563636363636365)","(6.0, 8.6, 8.444444444444445)","(18.0, 38.0, 37.857142857142854)"
07-12-2022 14:02:05.048904,"(4.0, 5.3, 5.2214285714285715)","(3.9, 4.6, 4.476)","(13.0, 17.5, 17.03846153846154)","(26.0, 38.0, 36.17391304347826)","(81.0, 190.0, 125.0)","(2.6, 2.96, 2.915)","(6.0, 8.6, 8.58)","(18.0, 38.0, 37.857142857142854)"
07-12-2022 14:02:06.185812,"(4.0, 5.3, 5.213333333333333)","(3.9, 4.6, 4.470370370370371)","(13.0, 17.5, 16.93103448275862)","(26.0, 38.0, 35.666666666666664)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.96, 2.9351724137931035)","(6.0, 8.8, 8.428571428571429)","(18.0, 38.0, 37.84)"
07-12-2022 14:02:07.343541,"(4.0, 5.3, 5.137499999999999)","(3.9, 4.6, 4.470370370370371)","(13.0, 17.5, 16.84)","(26.0, 38.0, 35.666666666666664)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.96, 2.944)","(6.0, 8.8, 8.468421052631578)","(18.0, 38.0, 37.84)"
07-12-2022 14:02:08.526700,"(4.0, 5.3, 5.144)","(3.9, 4.6, 4.470370370370371)","(13.0, 17.5, 16.84)","(26.0, 38.0, 35.666666666666664)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.96, 2.9392592592592592)","(6.0, 8.8, 8.5)","(18.0, 38.0, 37.84)"
07-12-2022 14:02:09.694376,"(4.0, 5.3, 5.152830188679245)","(3.9, 4.6, 4.454545454545455)","(13.0, 17.5, 16.93103448275862)","(26.0, 38.0, 37.05263157894737)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.96, 2.91)","(6.0, 8.8, 8.53191489361702)","(18.0, 38.0, 37.23076923076923)"
07-12-2022 14:02:10.878881,"(4.0, 5.3, 5.112903225806451)","(3.9, 4.5, 4.454545454545455)","(13.0, 17.5, 17.02857142857143)","(26.0, 38.0, 36.17391304347826)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.98, 2.9361290322580644)","(6.0, 8.8, 8.53191489361702)","(18.0, 40.0, 37.23076923076923)"
07-12-2022 14:02:12.027354,"(4.0, 5.3, 5.1358490566037736)","(3.9, 4.5, 4.454545454545455)","(13.0, 17.5, 17.02857142857143)","(26.0, 38.0, 36.17391304347826)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.98, 2.9361290322580644)","(6.0, 8.8, 8.53191489361702)","(18.0, 40.0, 37.23076923076923)"
07-12-2022 14:02:13.194801,"(4.0, 5.3, 5.1358490566037736)","(3.9, 4.5, 4.469230769230769)","(13.0, 17.5, 16.967741935483872)","(26.0, 38.0, 36.714285714285715)","(81.0, 190.0, 139.44444444444446)","(2.6, 2.98, 2.974285714285714)","(6.0, 8.8, 8.5)","(18.0, 40.0, 36.72727272727273)"
07-12-2022 14:02:14.318266,"(4.0, 5.2, 5.066666666666666)","(3.9, 4.5, 4.438461538461539)","(13.0, 17.5, 16.857142857142858)","(26.0, 38.0, 36.714285714285715)","(81.0, 190.0, 144.7826086956522)","(2.6, 2.98, 2.997674418604651)","(6.0, 8.8, 8.5)","(18.0, 40.0, 36.72727272727273)"
07-12-2022 14:02:15.374692,"(4.0, 5.2, 5.038888888888889)","(3.9, 4.5, 4.426984126984127)","(13.0, 17.5, 16.724137931034484)","(26.0, 38.0, 36.714285714285715)","(81.0, 190.0, 144.7826086956522)","(2.6, 3.05, 3.0229032258064517)","(6.0, 8.8, 8.5)","(18.0, 40.0, 36.72727272727273)"
07-12-2022 14:02:16.405197,"(4.0, 5.2, 5.034285714285715)","(3.9, 4.5, 4.396153846153846)","(13.0, 17.5, 16.5625)","(26.0, 38.0, 35.666666666666664)","(81.0, 190.0, 156.4516129032258)","(2.6, 3.05, 3.017777777777778)","(6.0, 8.8, 8.53191489361702)","(18.0, 40.0, 36.666666666666664)"
07-12-2022 14:02:17.452676,"(4.0, 5.2, 5.0473684210526315)","(3.9, 4.4, 4.375)","(13.0, 16.5, 16.458333333333332)","(26.0, 38.0, 36.25)","(81.0, 190.0, 156.4516129032258)","(2.6, 3.1, 2.999591836734694)","(6.0, 8.8, 8.53191489361702)","(18.0, 40.0, 36.666666666666664)"
07-12-2022 14:02:18.537576,"(4.0, 5.1, 5.074999999999999)","(3.9, 4.4, 4.349367088607595)","(13.0, 16.5, 16.458333333333332)","(26.0, 38.0, 36.25)","(81.0, 190.0, 156.4516129032258)","(2.6, 3.0, 3.03015873015873)","(6.0, 8.8, 8.539130434782608)","(18.0, 40.0, 36.666666666666664)"
07-12-2022 14:02:19.667968,"(3.8, 5.1, 5.066666666666666)","(3.9, 4.4, 4.3545454545454545)","(13.0, 16.5, 16.4)","(26.0, 38.0, 36.714285714285715)","(81.0, 190.0, 156.4516129032258)","(2.6, 3.1, 3.058)","(6.5, 8.8, 8.493023255813954)","(19.0, 40.0, 37.69230769230769)"
07-12-2022 14:02:20.763107,"(3.8, 5.1, 5.066666666666666)","(3.9, 4.3, 4.241549295774648)","(13.0, 16.5, 16.4)","(26.0, 38.0, 36.714285714285715)","(81.0, 190.0, 156.4516129032258)","(2.6, 3.1, 3.0604651162790697)","(6.5, 8.8, 8.493023255813954)","(19.0, 40.0, 37.69230769230769)"
07-12-2022 14:02:21.860125,"(3.8, 5.1, 5.031578947368421)","(3.9, 4.3, 4.226633165829146)","(13.0, 19.0, 18.0625)","(26.0, 38.0, 35.666666666666664)","(81.0, 190.0, 139.44444444444446)","(2.6, 3.1, 3.0634146341463415)","(6.5, 8.8, 8.493023255813954)","(19.0, 40.0, 37.69230769230769)"
07-12-2022 14:02:22.977911,"(3.8, 5.0, 4.863636363636363)","(3.9, 4.3, 4.229468599033816)","(13.0, 19.0, 18.423076923076923)","(26.0, 38.0, 37.1)","(81.0, 190.0, 139.44444444444446)","(2.6, 3.1, 3.047727272727273)","(6.5, 8.8, 8.525)","(19.0, 40.0, 37.906976744186046)"
07-12-2022 14:02:24.086698,"(3.8, 5.0, 4.985714285714286)","(3.9, 4.3, 4.22877358490566)","(13.0, 19.0, 18.423076923076923)","(26.0, 38.0, 37.1)","(81.0, 190.0, 144.7826086956522)","(2.6, 3.1, 3.0558139534883724)","(6.5, 8.8, 8.525)","(19.0, 40.0, 37.906976744186046)"
07-12-2022 14:02:25.144090,"(3.8, 5.0, 4.969565217391304)","(3.9, 4.3, 4.22877358490566)","(13.0, 19.0, 18.423076923076923)","(26.0, 38.0, 37.1)","(81.0, 190.0, 144.7826086956522)","(2.6, 3.1, 3.0558139534883724)","(6.5, 8.8, 8.525)","(19.0, 40.0, 37.906976744186046)"
07-12-2022 14:02:26.139454,"(3.8, 5.0, 4.946938775510204)","(3.9, 4.3, 4.22093023255814)","(13.0, 19.0, 18.423076923076923)","(26.0, 38.0, 37.1)","(81.0, 190.0, 144.5)","(2.6, 3.1, 3.078888888888889)","(6.5, 8.8, 8.570588235294117)","(19.0, 40.0, 37.75)"
07-12-2022 14:02:27.186905,"(3.8, 5.0, 4.929032258064516)","(3.9, 4.2, 4.112987012987013)","(13.0, 19.0, 18.88888888888889)","(26.0, 40.0, 34.51428571428571)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.0782608695652174)","(6.5, 8.8, 8.570588235294117)","(19.0, 40.0, 37.75)"
07-12-2022 14:02:28.255545,"(3.8, 5.0, 4.923076923076923)","(3.9, 4.2, 4.105633802816901)","(13.0, 19.0, 18.88888888888889)","(26.0, 40.0, 34.51428571428571)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.09)","(6.5, 8.8, 8.570588235294117)","(19.0, 40.0, 37.75)"
07-12-2022 14:02:29.319232,"(3.8, 5.0, 4.9311475409836065)","(3.9, 4.2, 4.105633802816901)","(13.0, 19.0, 18.88888888888889)","(26.0, 40.0, 33.806451612903224)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.09)","(6.5, 8.8, 8.645714285714286)","(19.0, 40.0, 38.421052631578945)"
07-12-2022 14:02:30.414527,"(3.8, 5.0, 4.923076923076923)","(3.9, 4.2, 4.105405405405405)","(13.0, 19.0, 18.444444444444443)","(26.0, 40.0, 34.810810810810814)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.099122807017544)","(6.5, 8.8, 8.68)","(19.0, 40.0, 38.421052631578945)"
07-12-2022 14:02:31.431916,"(3.8, 5.0, 4.915942028985508)","(3.9, 4.2, 4.105405405405405)","(13.0, 18.5, 18.444444444444443)","(26.0, 40.0, 34.810810810810814)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.095901639344262)","(6.5, 8.8, 8.694117647058825)","(19.0, 40.0, 36.666666666666664)"
07-12-2022 14:02:32.456748,"(3.8, 5.0, 4.915942028985508)","(3.8, 4.2, 4.105405405405405)","(13.0, 18.5, 18.444444444444443)","(26.0, 40.0, 34.333333333333336)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.078865979381443)","(6.5, 8.8, 8.733333333333334)","(19.0, 40.0, 36.666666666666664)"
07-12-2022 14:02:33.608613,"(3.8, 5.0, 4.91764705882353)","(3.8, 4.2, 4.108163265306122)","(13.0, 18.5, 18.227272727272727)","(26.0, 38.0, 35.0)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.0795238095238093)","(6.5, 8.8, 8.636363636363637)","(19.0, 40.0, 38.285714285714285)"
07-12-2022 14:02:34.658279,"(3.8, 5.0, 4.923076923076923)","(3.8, 4.2, 4.125)","(13.0, 18.5, 18.227272727272727)","(26.0, 38.0, 35.0)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.1107594936708862)","(6.5, 9.0, 8.76470588235294)","(19.0, 40.0, 38.285714285714285)"
07-12-2022 14:02:35.740804,"(3.8, 5.0, 4.859999999999999)","(3.8, 4.2, 4.121052631578947)","(13.0, 17.0, 16.75)","(26.0, 38.0, 35.0)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.1085937500000003)","(6.5, 9.0, 8.851162790697675)","(19.0, 40.0, 38.421052631578945)"
07-12-2022 14:02:36.827704,"(3.8, 5.0, 4.852173913043478)","(3.8, 4.2, 4.123076923076923)","(13.0, 17.0, 16.71875)","(26.0, 38.0, 35.9)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.1085937500000003)","(6.5, 9.0, 8.851162790697675)","(19.0, 40.0, 39.25)"
07-12-2022 14:02:37.926417,"(3.8, 5.0, 4.852173913043478)","(3.8, 4.2, 4.116666666666666)","(13.0, 17.0, 16.71875)","(26.0, 38.0, 36.0)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.1125)","(6.5, 9.0, 8.851162790697675)","(19.0, 40.0, 39.14285714285714)"
07-12-2022 14:02:39.034641,"(3.8, 5.0, 4.852173913043478)","(3.8, 4.2, 4.114814814814815)","(14.0, 17.0, 16.0)","(26.0, 38.0, 35.2)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.1125)","(6.5, 9.0, 8.83157894736842)","(19.0, 40.0, 39.04)"
07-12-2022 14:02:40.045908,"(3.8, 5.0, 4.852173913043478)","(3.8, 4.2, 4.121052631578947)","(14.0, 16.0, 15.75)","(26.0, 38.0, 35.2)","(81.0, 190.0, 144.5)","(2.6, 3.15, 3.155172413793103)","(6.5, 9.0, 8.850000000000001)","(19.0, 40.0, 37.333333333333336)"
07-12-2022 14:02:41.191843,"(3.8, 5.0, 4.875)","(3.8, 4.3, 4.174193548387096)","(14.0, 15.5, 15.203703703703704)","(26.0, 38.0, 35.2)","(81.0, 190.0, 144.5)","(2.6, 3.2, 3.1329113924050636)","(6.5, 9.0, 8.9)","(19.0, 40.0, 37.333333333333336)"
07-12-2022 14:02:42.250702,"(3.8, 5.0, 4.866666666666666)","(3.8, 4.3, 4.2375)","(14.0, 15.5, 15.203703703703704)","(26.0, 38.0, 35.2)","(81.0, 190.0, 144.5)","(2.6, 3.2, 3.136111111111111)","(6.5, 9.0, 8.945454545454545)","(19.0, 40.0, 38.0)"
07-12-2022 14:02:43.311166,"(3.8, 5.0, 4.862857142857143)","(3.8, 4.3, 4.233333333333333)","(14.0, 15.5, 15.241935483870968)","(26.0, 38.0, 35.9)","(81.0, 190.0, 143.33333333333334)","(2.6, 3.2, 3.135211267605634)","(6.5, 9.0, 8.945454545454545)","(19.0, 40.0, 38.0)"
07-12-2022 14:02:44.420024,"(3.8, 5.0, 4.862857142857143)","(3.8, 4.3, 4.233333333333333)","(14.0, 15.5, 15.3)","(26.0, 38.0, 35.9)","(81.0, 190.0, 143.33333333333334)","(2.7, 3.2, 3.1666666666666665)","(6.5, 9.0, 8.945454545454545)","(19.0, 40.0, 38.0)"
07-12-2022 14:02:45.471375,"(3.8, 4.9, 4.86)","(3.8, 4.3, 4.226315789473684)","(14.0, 15.0, 14.833333333333334)","(26.0, 38.0, 35.9)","(81.0, 190.0, 143.33333333333334)","(2.7, 3.2, 3.18203125)","(6.5, 9.0, 8.9)","(19.0, 40.0, 39.0)"
07-12-2022 14:02:46.508899,"(3.8, 4.9, 4.790909090909091)","(3.8, 4.3, 4.229411764705882)","(14.0, 15.0, 14.814814814814815)","(26.0, 38.0, 35.2)","(81.0, 190.0, 140.41666666666666)","(2.7, 3.2, 3.1953846153846155)","(6.5, 9.0, 8.95)","(19.0, 40.0, 39.0)"
07-12-2022 14:02:47.590471,"(3.8, 4.9, 4.8122807017543865)","(3.8, 4.3, 4.228571428571429)","(14.0, 15.0, 14.46808510638298)","(26.0, 38.0, 35.2)","(81.0, 190.0, 136.66666666666666)","(2.7, 3.2, 3.2214285714285715)","(6.5, 9.0, 8.985714285714286)","(19.0, 40.0, 39.0)"
07-12-2022 14:02:48.688318,"(3.8, 4.9, 4.837704918032787)","(3.8, 4.3, 4.19655172413793)","(14.0, 14.5, 14.383561643835616)","(26.0, 38.0, 35.0)","(81.0, 170.0, 136.4)","(2.7, 3.25, 3.2659574468085104)","(6.5, 9.0, 8.584615384615384)","(19.0, 40.0, 37.94285714285714)"
07-12-2022 14:02:49.816443,"(3.8, 4.9, 4.837704918032787)","(3.8, 4.3, 4.19655172413793)","(14.0, 14.5, 14.358333333333333)","(26.0, 38.0, 35.5)","(81.0, 170.0, 137.69230769230768)","(2.7, 3.3, 3.2945945945945945)","(6.5, 8.6, 7.367741935483871)","(19.0, 40.0, 38.457142857142856)"
07-12-2022 14:02:50.933474,"(3.8, 5.1, 5.0019607843137255)","(3.8, 4.4, 4.341176470588235)","(14.0, 15.0, 14.727272727272727)","(26.0, 38.0, 36.125)","(81.0, 170.0, 137.69230769230768)","(2.7, 3.3, 3.2945945945945945)","(6.5, 7.4, 7.367741935483871)","(19.0, 40.0, 38.457142857142856)"
07-12-2022 14:02:51.970413,"(3.8, 5.1, 5.0019607843137255)","(3.8, 4.4, 4.341176470588235)","(14.0, 15.0, 14.678571428571429)","(26.0, 38.0, 36.666666666666664)","(81.0, 170.0, 133.1578947368421)","(2.7, 3.3, 3.286111111111111)","(6.5, 7.4, 7.666666666666667)","(19.0, 40.0, 38.457142857142856)"
07-12-2022 14:02:53.070808,"(3.8, 5.1, 4.973913043478261)","(3.8, 4.4, 4.341176470588235)","(14.0, 15.0, 14.859375)","(26.0, 38.0, 36.285714285714285)","(81.0, 170.0, 135.625)","(2.7, 3.35, 3.2854166666666664)","(6.5, 7.8, 7.738888888888889)","(19.0, 40.0, 37.833333333333336)"
07-12-2022 14:02:54.229759,"(3.7, 5.1, 5.035)","(3.8, 4.4, 4.342424242424243)","(13.0, 15.0, 14.554455445544555)","(26.0, 38.0, 37.45454545454545)","(81.0, 170.0, 135.26315789473685)","(2.7, 3.3, 3.2886363636363636)","(6.5, 7.8, 7.895652173913043)","(19.0, 40.0, 38.92857142857143)"
07-12-2022 14:02:55.369976,"(3.7, 5.2, 5.137931034482759)","(3.8, 4.3, 4.273684210526316)","(13.0, 15.0, 14.94915254237288)","(26.0, 38.0, 37.75)","(81.0, 170.0, 134.0)","(2.7, 3.3, 3.3150793650793653)","(6.5, 8.0, 7.588888888888889)","(19.0, 40.0, 39.0)"
07-12-2022 14:02:56.501315,"(3.7, 5.2, 5.1066666666666665)","(3.8, 4.3, 4.257627118644068)","(13.0, 14.5, 14.954545454545455)","(26.0, 38.0, 35.935483870967744)","(81.0, 170.0, 130.8695652173913)","(2.7, 3.35, 3.3194444444444446)","(6.5, 7.8, 7.578947368421053)","(19.0, 40.0, 39.25)"
07-12-2022 14:02:57.568043,"(3.7, 5.2, 5.11764705882353)","(3.8, 4.3, 4.253846153846154)","(13.0, 15.5, 15.318181818181818)","(26.0, 38.0, 35.714285714285715)","(81.0, 170.0, 130.8695652173913)","(2.7, 3.35, 3.3194444444444446)","(6.5, 7.8, 7.366666666666667)","(19.0, 40.0, 39.25)"
07-12-2022 14:02:58.657849,"(3.7, 5.2, 5.127659574468085)","(3.8, 4.3, 4.2518518518518515)","(13.0, 15.5, 15.4)","(26.0, 38.0, 35.21739130434783)","(81.0, 170.0, 130.8695652173913)","(2.7, 3.35, 3.3194444444444446)","(6.5, 7.4, 7.37)","(19.0, 40.0, 38.17391304347826)"
07-12-2022 14:02:59.755207,"(3.7, 5.2, 5.115384615384616)","(3.8, 4.3, 4.259090909090909)","(13.0, 15.5, 15.4)","(26.0, 38.0, 35.21739130434783)","(81.0, 170.0, 130.8695652173913)","(2.7, 3.35, 3.2875)","(6.0, 7.4, 7.366666666666667)","(19.0, 40.0, 38.17391304347826)"
07-12-2022 14:03:00.890054,"(3.7, 5.2, 5.136363636363637)","(3.8, 4.3, 4.258139534883721)","(13.0, 15.5, 15.4)","(26.0, 38.0, 35.21739130434783)","(81.0, 170.0, 130.8695652173913)","(2.7, 3.35, 3.268)","(6.0, 7.4, 7.373913043478261)","(19.0, 40.0, 38.17391304347826)"
07-12-2022 14:03:01.924740,"(3.7, 5.0, 4.965625)","(3.8, 4.4, 4.338709677419355)","(13.0, 15.5, 15.4)","(26.0, 38.0, 35.21739130434783)","(81.0, 170.0, 130.8695652173913)","(2.7, 3.3, 3.24)","(6.0, 7.4, 7.47741935483871)","(19.0, 40.0, 38.285714285714285)"
07-12-2022 14:03:02.977410,"(3.8, 5.3, 5.259016393442623)","(3.8, 4.4, 4.334482758620689)","(13.0, 16.0, 15.61111111111111)","(26.0, 38.0, 35.714285714285715)","(81.0, 170.0, 149.06976744186045)","(2.7, 3.25, 3.2147058823529413)","(6.0, 7.6, 7.429411764705883)","(19.0, 40.0, 38.285714285714285)"
07-12-2022 14:03:04.078540,"(3.8, 5.3, 5.286206896551724)","(3.8, 4.3, 4.259615384615385)","(13.0, 15.5, 15.428571428571429)","(26.0, 38.0, 35.53846153846154)","(81.0, 170.0, 149.06976744186045)","(2.7, 3.25, 3.092857142857143)","(6.0, 7.6, 7.429411764705883)","(19.0, 40.0, 38.333333333333336)"
07-12-2022 14:03:05.150963,"(3.8, 5.4, 5.38421052631579)","(3.8, 4.4, 4.3304347826086955)","(13.0, 16.0, 15.898305084745763)","(26.0, 38.0, 35.4054054054054)","(81.0, 170.0, 149.06976744186045)","(2.7, 3.1, 3.056)","(6.0, 7.6, 7.394444444444444)","(19.0, 40.0, 37.0)"
07-12-2022 14:03:06.258630,"(3.8, 5.4, 5.389655172413794)","(3.8, 4.4, 4.375555555555556)","(13.0, 16.0, 15.734375)","(26.0, 38.0, 34.57142857142857)","(81.0, 170.0, 149.06976744186045)","(2.7, 3.1, 2.994772727272727)","(6.0, 7.6, 7.412121212121212)","(19.0, 40.0, 37.0)"
07-12-2022 14:03:07.303777,"(3.8, 5.5, 5.47)","(3.8, 4.5, 4.458139534883721)","(13.0, 16.0, 15.630434782608695)","(26.0, 36.0, 35.05882352941177)","(81.0, 170.0, 149.06976744186045)","(2.7, 3.05, 2.9848275862068965)","(6.0, 7.6, 7.4228571428571435)","(19.0, 40.0, 37.0)"
07-12-2022 14:03:08.339774,"(3.8, 5.6, 5.527272727272727)","(3.8, 4.6, 4.566101694915254)","(13.0, 16.0, 15.734375)","(26.0, 36.0, 34.11764705882353)","(81.0, 170.0, 150.0)","(2.7, 3.0, 2.9851851851851854)","(6.0, 7.6, 7.105)","(19.0, 40.0, 37.27272727272727)"
07-12-2022 14:03:09.398817,"(3.9, 5.6, 5.58695652173913)","(3.8, 4.6, 4.555555555555555)","(13.0, 16.0, 15.734375)","(26.0, 36.0, 34.434782608695656)","(81.0, 170.0, 150.0)","(2.7, 3.0, 2.9909090909090907)","(6.0, 7.2, 7.066666666666666)","(19.0, 40.0, 37.27272727272727)"
07-12-2022 14:03:10.473166,"(3.9, 5.7, 5.6190476190476195)","(3.8, 4.6, 4.444444444444445)","(13.0, 16.0, 15.734375)","(26.0, 36.0, 34.434782608695656)","(81.0, 170.0, 150.0)","(2.7, 3.0, 2.9909090909090907)","(6.0, 7.2, 7.066666666666666)","(19.0, 40.0, 37.27272727272727)"
07-12-2022 14:03:11.578698,"(3.9, 5.7, 5.641818181818182)","(3.8, 4.4, 4.3637500000000005)","(13.0, 16.5, 16.0)","(26.0, 36.0, 33.42857142857143)","(81.0, 170.0, 173.63636363636363)","(2.7, 3.05, 2.9945283018867923)","(6.0, 7.2, 7.105263157894737)","(19.0, 40.0, 37.0)"
07-12-2022 14:03:12.719640,"(3.9, 5.7, 5.641818181818182)","(3.8, 4.4, 4.343518518518518)","(13.0, 16.0, 15.65)","(26.0, 36.0, 34.61538461538461)","(81.0, 180.0, 140.0)","(2.7, 3.05, 2.9945283018867923)","(6.0, 7.2, 7.105263157894737)","(19.0, 40.0, 37.84)"
07-12-2022 14:03:13.799718,"(3.9, 5.8, 5.721739130434782)","(3.8, 4.4, 4.312711864406779)","(13.0, 16.0, 15.722222222222221)","(26.0, 36.0, 34.61538461538461)","(81.0, 180.0, 140.0)","(2.7, 3.05, 2.9928333333333335)","(6.0, 7.2, 7.285714285714286)","(19.0, 40.0, 37.84)"
07-12-2022 14:03:14.990023,"(3.9, 5.8, 5.73125)","(3.8, 4.4, 4.259493670886076)","(13.0, 15.5, 15.7012987012987)","(26.0, 36.0, 35.125)","(81.0, 180.0, 142.5)","(2.7, 3.05, 2.9928333333333335)","(6.0, 7.4, 7.311627906976744)","(19.0, 40.0, 37.9622641509434)"
07-12-2022 14:03:16.039424,"(3.9, 5.8, 5.757692307692308)","(3.8, 4.4, 4.257692307692308)","(13.0, 16.0, 15.7012987012987)","(26.0, 36.0, 35.125)","(81.0, 180.0, 142.5)","(2.7, 3.05, 3.015909090909091)","(6.0, 7.6, 7.323076923076924)","(19.0, 40.0, 37.58974358974359)"
07-12-2022 14:03:17.255966,"(3.9, 5.8, 5.78)","(3.8, 4.4, 4.281132075471698)","(13.0, 16.0, 15.411764705882353)","(26.0, 36.0, 35.125)","(81.0, 180.0, 158.57142857142856)","(2.7, 3.1, 3.015)","(6.0, 7.4, 7.300000000000001)","(19.0, 38.0, 37.58974358974359)"
07-12-2022 14:03:18.250937,"(3.9, 5.8, 5.78)","(3.8, 4.3, 4.281132075471698)","(13.0, 15.5, 15.411764705882353)","(26.0, 36.0, 35.125)","(81.0, 180.0, 158.57142857142856)","(2.7, 3.1, 3.015)","(6.0, 7.4, 7.290909090909091)","(19.0, 38.0, 38.054054054054056)"
07-12-2022 14:03:19.407630,"(3.9, 5.8, 5.796428571428571)","(3.8, 4.3, 4.2625)","(13.0, 15.5, 15.295454545454545)","(26.0, 36.0, 34.6)","(81.0, 180.0, 169.0909090909091)","(2.7, 3.1, 2.948541666666667)","(6.0, 7.4, 7.300000000000001)","(19.0, 40.0, 38.96296296296296)"
07-12-2022 14:03:20.518037,"(3.9, 5.9, 5.873684210526316)","(3.8, 4.3, 4.264444444444444)","(13.0, 15.5, 15.326923076923077)","(26.0, 36.0, 34.6)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.96, 2.965294117647059)","(6.0, 7.4, 7.286363636363637)","(19.0, 40.0, 37.932203389830505)"
07-12-2022 14:03:21.634146,"(3.9, 6.2, 6.031404958677686)","(3.8, 4.3, 4.247540983606557)","(13.0, 15.5, 15.295454545454545)","(26.0, 36.0, 35.125)","(81.0, 180.0, 169.0909090909091)","(2.7, 3.0, 2.9095652173913042)","(6.0, 7.4, 7.3090909090909095)","(19.0, 42.0, 38.09756097560975)"
07-12-2022 14:03:22.733798,"(3.9, 6.2, 6.06875)","(3.8, 4.3, 4.273469387755102)","(13.0, 15.5, 15.36111111111111)","(26.0, 36.0, 35.125)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.94, 2.919111111111111)","(6.0, 7.4, 7.3090909090909095)","(19.0, 42.0, 38.44444444444444)"
07-12-2022 14:03:23.919419,"(3.9, 6.2, 6.066666666666666)","(3.8, 4.3, 4.273469387755102)","(13.0, 16.0, 15.444444444444445)","(26.0, 36.0, 35.5)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.96, 2.841846153846154)","(6.0, 7.4, 7.330232558139535)","(19.0, 42.0, 38.44444444444444)"
07-12-2022 14:03:25.011125,"(4.0, 6.2, 6.070967741935484)","(3.8, 4.4, 4.324390243902439)","(13.0, 16.0, 15.628571428571428)","(26.0, 36.0, 35.5)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.86, 2.8499999999999996)","(6.0, 7.4, 7.292857142857143)","(19.0, 42.0, 38.44444444444444)"
07-12-2022 14:03:26.083780,"(4.0, 6.2, 6.102439024390244)","(3.8, 4.4, 4.324590163934426)","(13.0, 16.0, 15.551724137931034)","(26.0, 36.0, 35.0)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.88, 2.845090909090909)","(6.0, 7.4, 7.292857142857143)","(19.0, 42.0, 38.44444444444444)"
07-12-2022 14:03:27.198258,"(4.0, 6.2, 6.0636363636363635)","(3.8, 4.4, 4.318023255813953)","(13.0, 16.0, 15.551724137931034)","(26.0, 36.0, 35.0)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.88, 2.8541463414634145)","(6.0, 7.4, 7.286666666666667)","(19.0, 42.0, 38.30769230769231)"
07-12-2022 14:03:28.253470,"(4.0, 6.2, 6.0636363636363635)","(3.7, 4.4, 4.3132947976878615)","(13.0, 16.0, 15.628571428571428)","(26.0, 36.0, 35.0)","(81.0, 180.0, 169.0909090909091)","(2.7, 2.86, 2.818461538461538)","(6.0, 7.4, 7.4363636363636365)","(19.0, 42.0, 38.628571428571426)"
