,Blue Scotch Boy,Juke Box Blues,Graceland Boy,Sore Loser,Lachlans Miss,Mepunga Roz,Brutal Power
11-01-2023 11:16:16.784273,"(7.0, 10.5, 10.42)","(3.4, 4.4, 4.351851851851852)","(8.0, 10.5, 10.088571428571429)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.325)","(8.0, 10.5, 10.1)","(2.5, 2.74, 2.7150000000000003)"
11-01-2023 11:16:17.769273,"(7.0, 10.5, 10.425925925925926)","(3.4, 4.4, 4.3805555555555555)","(8.0, 10.5, 10.017073170731708)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.325)","(8.0, 10.5, 10.263157894736842)","(2.5, 2.72, 2.705)"
11-01-2023 11:16:18.716814,"(7.0, 10.5, 10.441176470588236)","(3.4, 4.5, 4.410638297872341)","(8.0, 10.5, 10.017073170731708)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.325)","(8.0, 10.5, 10.263157894736842)","(2.5, 2.72, 2.6900000000000004)"
11-01-2023 11:16:19.728945,"(7.0, 11.5, 11.334586466165414)","(3.4, 4.5, 4.389473684210526)","(8.0, 9.8, 9.722222222222223)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.435897435897436)","(8.0, 10.5, 10.033333333333333)","(2.5, 2.7, 2.6894736842105265)"
11-01-2023 11:16:20.749190,"(7.0, 11.0, 10.9625)","(3.4, 4.5, 4.389473684210526)","(8.0, 9.8, 9.722222222222223)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.435897435897436)","(8.0, 10.5, 10.033333333333333)","(2.5, 2.7, 2.6961290322580647)"
11-01-2023 11:16:21.786749,"(7.0, 11.0, 10.982608695652173)","(3.4, 4.5, 4.410638297872341)","(8.0, 9.8, 9.757142857142858)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.435897435897436)","(8.0, 10.5, 10.033333333333333)","(2.5, 2.7, 2.688)"
11-01-2023 11:16:22.851718,"(7.0, 11.5, 11.402439024390244)","(3.4, 4.5, 4.410638297872341)","(8.0, 9.8, 9.757142857142858)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.435897435897436)","(8.0, 10.5, 10.195652173913043)","(2.5, 2.7, 2.683809523809524)"
11-01-2023 11:16:23.919994,"(7.0, 11.5, 11.192307692307692)","(3.4, 4.5, 4.410638297872341)","(8.0, 9.6, 9.56)","(41.0, 60.0, 56.666666666666664)","(8.5, 12.0, 11.435897435897436)","(8.0, 10.5, 10.214285714285715)","(2.5, 2.7, 2.6671794871794874)"
11-01-2023 11:16:24.989568,"(7.0, 11.5, 11.192307692307692)","(3.4, 4.5, 4.386486486486486)","(8.0, 9.6, 9.51578947368421)","(41.0, 60.0, 45.0)","(8.5, 12.0, 11.5)","(8.0, 10.5, 10.285714285714286)","(2.5, 2.7, 2.6514285714285717)"
11-01-2023 11:16:26.029044,"(7.0, 11.5, 11.052631578947368)","(3.4, 4.5, 4.40625)","(8.0, 9.6, 9.524324324324324)","(41.0, 60.0, 49.5)","(8.5, 12.0, 11.511111111111111)","(8.0, 10.5, 10.483333333333333)","(2.5, 2.68, 2.6563636363636367)"
11-01-2023 11:16:27.032169,"(7.0, 11.5, 11.417355371900827)","(3.4, 4.5, 4.421052631578947)","(8.0, 9.6, 9.485714285714286)","(41.0, 60.0, 49.5)","(8.5, 12.0, 11.511111111111111)","(8.0, 10.5, 10.534883720930232)","(2.5, 2.68, 2.6614285714285715)"
11-01-2023 11:16:28.011026,"(7.0, 11.5, 11.459090909090909)","(3.4, 4.5, 4.421052631578947)","(8.0, 9.6, 9.522222222222222)","(41.0, 60.0, 53.0)","(8.5, 12.0, 11.511111111111111)","(8.0, 11.0, 10.62962962962963)","(2.5, 2.68, 2.6612500000000003)"
11-01-2023 11:16:28.975566,"(7.0, 11.5, 11.463302752293577)","(3.4, 4.4, 4.3319148936170215)","(8.0, 10.0, 9.815384615384616)","(41.0, 60.0, 48.8)","(8.5, 12.0, 11.511111111111111)","(8.0, 11.0, 10.661016949152543)","(2.5, 2.68, 2.6476190476190475)"
11-01-2023 11:16:29.879896,"(7.5, 11.5, 11.45945945945946)","(3.4, 4.3, 4.285185185185185)","(8.0, 10.5, 10.115384615384615)","(41.0, 60.0, 53.0)","(8.5, 12.0, 11.511111111111111)","(8.0, 11.0, 10.65)","(2.45, 2.68, 2.6550000000000002)"
11-01-2023 11:16:30.803195,"(7.5, 11.0, 10.530303030303031)","(3.4, 4.4, 4.328888888888889)","(8.0, 10.5, 10.265625)","(41.0, 60.0, 53.0)","(8.5, 12.0, 11.541666666666666)","(8.0, 11.0, 10.543478260869565)","(2.45, 2.68, 2.6514285714285717)"
11-01-2023 11:16:31.761923,"(7.5, 10.5, 10.385714285714286)","(3.4, 4.4, 4.328888888888889)","(8.0, 10.5, 10.306451612903226)","(41.0, 60.0, 50.666666666666664)","(8.5, 12.0, 11.53061224489796)","(8.0, 11.0, 10.736842105263158)","(2.45, 2.68, 2.7125000000000004)"
11-01-2023 11:16:32.766945,"(7.5, 10.5, 10.380952380952381)","(3.4, 4.3, 4.264444444444444)","(8.0, 10.5, 10.305555555555555)","(41.0, 60.0, 53.0)","(8.5, 12.0, 11.488888888888889)","(8.0, 11.0, 10.736842105263158)","(2.45, 2.72, 2.7070967741935488)"
11-01-2023 11:16:33.782498,"(7.5, 10.5, 10.432432432432432)","(3.4, 4.3, 4.264285714285714)","(8.0, 10.5, 10.444444444444445)","(41.0, 60.0, 53.0)","(8.5, 12.0, 11.54)","(8.0, 11.0, 10.764705882352942)","(2.45, 2.72, 2.7054545454545456)"
11-01-2023 11:16:34.762333,"(7.5, 10.5, 10.432432432432432)","(3.4, 4.2, 4.188235294117647)","(8.0, 10.5, 10.444444444444445)","(41.0, 60.0, 53.0)","(8.5, 12.0, 11.54)","(8.0, 11.0, 10.757142857142856)","(2.45, 2.72, 2.7022222222222223)"
11-01-2023 11:16:35.775569,"(7.5, 10.5, 10.432432432432432)","(3.4, 4.3, 4.214942528735632)","(8.0, 10.5, 10.307692307692308)","(41.0, 60.0, 45.8)","(8.5, 12.0, 11.5625)","(8.0, 11.0, 10.869047619047619)","(2.45, 2.72, 2.702857142857143)"
11-01-2023 11:16:36.770351,"(7.5, 11.0, 10.61)","(3.4, 4.3, 4.214942528735632)","(8.0, 10.5, 10.333333333333334)","(41.0, 50.0, 45.8)","(8.5, 12.0, 11.5625)","(8.0, 11.0, 10.878048780487806)","(2.45, 2.72, 2.702857142857143)"
11-01-2023 11:16:37.752355,"(7.5, 11.0, 10.61)","(3.4, 4.3, 4.196703296703296)","(8.0, 10.5, 10.32)","(41.0, 50.0, 45.5)","(8.5, 12.0, 11.613636363636363)","(8.0, 11.0, 10.878048780487806)","(2.45, 2.72, 2.696716417910448)"
11-01-2023 11:16:38.705829,"(7.5, 11.0, 10.61)","(3.4, 4.3, 4.196703296703296)","(8.0, 10.5, 10.32)","(41.0, 50.0, 44.666666666666664)","(8.5, 12.0, 11.613636363636363)","(8.0, 11.0, 10.855263157894736)","(2.45, 2.72, 2.6993103448275866)"
11-01-2023 11:16:39.656687,"(7.5, 11.0, 10.61)","(3.4, 4.3, 4.204166666666667)","(8.0, 10.5, 10.285714285714286)","(41.0, 50.0, 44.18181818181818)","(8.5, 12.0, 11.613636363636363)","(8.0, 11.0, 10.869047619047619)","(2.45, 2.72, 2.6993103448275866)"
11-01-2023 11:16:40.572305,"(7.5, 11.0, 10.61)","(3.4, 4.3, 4.220430107526881)","(8.0, 10.0, 9.91764705882353)","(41.0, 48.0, 47.25)","(8.5, 12.0, 11.613636363636363)","(8.0, 11.0, 10.869047619047619)","(2.45, 2.72, 2.6993103448275866)"
11-01-2023 11:16:41.547439,"(7.5, 11.0, 10.61)","(3.4, 4.3, 4.224489795918367)","(8.0, 10.5, 9.891304347826088)","(41.0, 48.0, 43.82608695652174)","(8.5, 12.0, 11.595238095238095)","(8.0, 11.0, 10.96808510638298)","(2.45, 2.72, 2.7133333333333334)"
11-01-2023 11:16:42.515590,"(7.5, 11.0, 10.625)","(3.4, 4.3, 4.218421052631578)","(8.0, 10.5, 9.95217391304348)","(41.0, 48.0, 43.82608695652174)","(8.5, 12.0, 11.595238095238095)","(8.0, 11.0, 10.96808510638298)","(2.45, 2.72, 2.7247058823529415)"
11-01-2023 11:16:43.519933,"(7.5, 11.0, 10.625)","(3.4, 4.3, 4.0181818181818185)","(8.0, 10.5, 9.9)","(41.0, 38.0, 45.75)","(8.5, 12.0, 11.595238095238095)","(8.0, 11.0, 10.967391304347826)","(2.45, 2.76, 2.748108108108108)"
11-01-2023 11:16:44.549678,"(7.5, 11.0, 10.618181818181819)","(3.4, 4.2, 4.1066666666666665)","(8.0, 10.5, 10.030434782608696)","(41.0, 46.0, 45.333333333333336)","(8.5, 12.0, 11.595238095238095)","(8.0, 11.0, 11.024390243902438)","(2.45, 2.76, 2.74375)"
11-01-2023 11:16:45.578083,"(7.5, 11.0, 10.546511627906977)","(3.4, 4.1, 4.096666666666667)","(8.0, 10.5, 9.916666666666668)","(41.0, 46.0, 44.666666666666664)","(8.5, 12.0, 11.578947368421053)","(8.0, 11.5, 11.152892561983471)","(2.45, 2.76, 2.7496)"
11-01-2023 11:16:46.639879,"(7.5, 11.0, 10.609756097560975)","(3.4, 4.1, 4.09047619047619)","(8.0, 10.5, 10.153846153846153)","(41.0, 46.0, 44.666666666666664)","(8.5, 12.0, 11.619047619047619)","(8.0, 11.5, 11.169491525423728)","(2.45, 2.76, 2.7455555555555553)"
11-01-2023 11:16:47.777211,"(7.5, 11.0, 10.666666666666666)","(3.4, 4.2, 4.06551724137931)","(8.0, 10.5, 9.891304347826088)","(41.0, 46.0, 44.666666666666664)","(8.5, 12.0, 11.565217391304348)","(8.0, 11.5, 11.147540983606557)","(2.45, 2.76, 2.7282352941176473)"
11-01-2023 11:16:48.851844,"(7.5, 11.0, 10.666666666666666)","(3.4, 4.2, 4.076190476190476)","(8.0, 10.5, 9.891304347826088)","(41.0, 46.0, 44.666666666666664)","(8.5, 12.0, 11.565217391304348)","(8.0, 11.5, 11.158730158730158)","(2.45, 2.74, 2.731666666666667)"
11-01-2023 11:16:49.880094,"(7.5, 11.5, 11.052631578947368)","(3.4, 4.2, 4.090140845070422)","(8.0, 10.5, 9.877777777777778)","(41.0, 46.0, 44.666666666666664)","(8.5, 12.0, 11.565217391304348)","(8.0, 11.5, 11.138461538461538)","(2.45, 2.74, 2.7060000000000004)"
11-01-2023 11:16:50.895878,"(7.5, 11.5, 11.035714285714286)","(3.4, 4.2, 4.106172839506173)","(8.0, 10.5, 10.005882352941176)","(41.0, 46.0, 43.333333333333336)","(8.5, 12.0, 11.634146341463415)","(8.0, 11.5, 11.164)","(2.4, 2.74, 2.706666666666667)"
11-01-2023 11:16:51.822448,"(7.5, 11.5, 11.035714285714286)","(3.4, 4.2, 4.1000000000000005)","(8.0, 10.5, 10.041379310344828)","(41.0, 46.0, 45.0)","(8.5, 12.0, 11.634146341463415)","(8.0, 11.5, 11.152892561983471)","(2.4, 2.72, 2.7074285714285717)"
11-01-2023 11:16:52.723092,"(7.5, 11.5, 10.886363636363637)","(3.4, 4.2, 4.041666666666667)","(8.0, 10.5, 10.05)","(41.0, 46.0, 45.6)","(8.5, 12.0, 11.634146341463415)","(8.0, 11.5, 11.158333333333333)","(2.4, 2.72, 2.70875)"
11-01-2023 11:16:53.713665,"(7.5, 11.5, 10.77027027027027)","(3.4, 4.2, 4.111475409836066)","(8.0, 10.5, 10.083333333333334)","(41.0, 44.0, 46.6530612244898)","(8.5, 12.0, 11.757575757575758)","(8.0, 11.5, 11.13716814159292)","(2.4, 2.72, 2.7163636363636368)"
11-01-2023 11:16:54.706183,"(7.5, 11.5, 10.777777777777779)","(3.4, 4.1, 4.029591836734694)","(8.0, 10.5, 10.3)","(41.0, 48.0, 43.91428571428571)","(8.5, 12.0, 11.709090909090909)","(8.5, 11.5, 11.144628099173554)","(2.4, 2.72, 2.7342857142857144)"
11-01-2023 11:16:55.735496,"(7.5, 11.5, 10.80952380952381)","(3.4, 4.1, 4.002631578947368)","(8.0, 10.5, 10.2375)","(41.0, 44.0, 44.75)","(8.5, 12.5, 11.672413793103448)","(8.5, 11.5, 11.095419847328245)","(2.4, 2.74, 2.7342857142857144)"
11-01-2023 11:16:56.743468,"(7.5, 11.0, 10.964285714285714)","(3.4, 4.1, 3.9875)","(8.0, 11.0, 10.46)","(41.0, 48.0, 44.6)","(8.5, 12.5, 11.928571428571429)","(8.5, 11.5, 11.086466165413533)","(2.4, 2.76, 2.7293333333333334)"
11-01-2023 11:16:57.765573,"(7.5, 11.0, 10.964285714285714)","(3.4, 4.1, 4.004)","(8.0, 11.0, 10.46)","(41.0, 48.0, 45.0)","(8.5, 12.0, 11.7)","(8.5, 11.5, 11.315315315315315)","(2.4, 2.76, 2.6970149253731344)"
11-01-2023 11:16:58.817163,"(7.5, 11.5, 10.928571428571429)","(3.4, 4.1, 4.0562499999999995)","(8.0, 11.0, 10.46)","(41.0, 48.0, 45.0)","(8.5, 12.5, 11.928571428571429)","(8.5, 11.5, 11.348958333333334)","(2.4, 2.7, 2.686666666666667)"
11-01-2023 11:16:59.843289,"(7.5, 11.5, 10.939024390243903)","(3.4, 4.1, 4.033333333333333)","(8.0, 11.0, 10.541666666666666)","(41.0, 48.0, 45.0)","(8.5, 12.5, 11.928571428571429)","(8.5, 11.5, 11.352631578947369)","(2.4, 2.7, 2.6949333333333336)"
11-01-2023 11:17:00.907630,"(7.5, 11.0, 10.238095238095237)","(3.4, 4.1, 4.010576923076923)","(8.0, 11.0, 10.619047619047619)","(41.0, 46.0, 45.5)","(8.5, 12.5, 11.863636363636363)","(8.5, 11.5, 11.347826086956522)","(2.4, 2.72, 2.682105263157895)"
11-01-2023 11:17:01.877534,"(7.5, 11.0, 10.628571428571428)","(3.4, 4.1, 4.011428571428572)","(8.0, 11.0, 10.439024390243903)","(41.0, 46.0, 45.5)","(8.5, 12.5, 11.73125)","(8.5, 11.5, 11.30373831775701)","(2.4, 2.72, 2.690588235294118)"
11-01-2023 11:17:02.870185,"(7.5, 11.0, 10.555555555555555)","(3.4, 4.1, 4.009090909090909)","(8.0, 11.0, 10.352941176470589)","(41.0, 46.0, 47.74285714285714)","(8.5, 12.5, 11.696428571428571)","(8.5, 11.5, 10.818181818181818)","(2.4, 2.7, 2.6971428571428575)"
11-01-2023 11:17:03.848574,"(7.5, 11.0, 10.41304347826087)","(3.4, 4.2, 4.036734693877551)","(8.0, 11.0, 10.352941176470589)","(41.0, 48.0, 47.74285714285714)","(8.5, 12.5, 11.696428571428571)","(8.5, 11.0, 10.818181818181818)","(2.4, 2.7, 2.6971428571428575)"
11-01-2023 11:17:04.861767,"(7.5, 10.5, 10.09375)","(3.4, 4.2, 4.047058823529412)","(8.0, 11.0, 10.4)","(41.0, 48.0, 47.75675675675676)","(8.5, 12.5, 11.73125)","(8.5, 11.0, 10.7875)","(2.4, 2.72, 2.6894117647058824)"
11-01-2023 11:17:05.885611,"(7.5, 10.5, 9.910526315789474)","(3.4, 4.2, 4.182191780821918)","(8.0, 11.0, 10.486486486486486)","(41.0, 48.0, 47.75675675675676)","(8.5, 12.5, 11.741379310344827)","(8.5, 11.0, 10.808510638297872)","(2.4, 2.72, 2.685)"
11-01-2023 11:17:06.956128,"(7.5, 10.5, 10.08)","(3.4, 4.2, 4.1686046511627906)","(8.0, 11.0, 10.418604651162791)","(41.0, 48.0, 47.76)","(8.5, 12.5, 11.741379310344827)","(8.5, 11.0, 10.808510638297872)","(2.4, 2.72, 2.6838709677419357)"
11-01-2023 11:17:07.995423,"(7.5, 10.5, 10.08)","(3.4, 4.2, 4.1686046511627906)","(8.0, 11.0, 10.418604651162791)","(41.0, 48.0, 47.76)","(8.5, 12.5, 11.741379310344827)","(8.5, 11.0, 10.808510638297872)","(2.4, 2.72, 2.7031372549019608)"
11-01-2023 11:17:09.061484,"(7.5, 10.5, 10.045)","(3.4, 4.2, 4.188405797101449)","(8.0, 11.0, 10.409090909090908)","(41.0, 48.0, 45.75)","(8.5, 12.5, 11.767857142857142)","(8.5, 11.0, 10.815217391304348)","(2.4, 2.74, 2.706153846153846)"
11-01-2023 11:17:10.157854,"(7.5, 10.5, 10.045)","(3.4, 4.2, 4.1875)","(8.0, 11.0, 10.461538461538462)","(41.0, 46.0, 45.333333333333336)","(8.5, 12.5, 11.68)","(8.5, 11.0, 10.853658536585366)","(2.4, 2.72, 2.671515151515152)"
11-01-2023 11:17:11.254707,"(7.5, 10.5, 10.045)","(3.4, 4.2, 4.190322580645161)","(8.0, 11.0, 10.461538461538462)","(41.0, 46.0, 45.333333333333336)","(8.5, 12.5, 11.68)","(8.5, 11.0, 10.845238095238095)","(2.4, 2.72, 2.6874285714285717)"
11-01-2023 11:17:12.431936,"(7.5, 10.5, 10.045)","(3.4, 4.3, 4.223728813559322)","(8.0, 11.0, 10.439024390243903)","(41.0, 46.0, 45.333333333333336)","(8.5, 12.5, 12.03191489361702)","(8.5, 11.0, 10.845238095238095)","(2.4, 2.7, 2.679047619047619)"
11-01-2023 11:17:13.531598,"(7.5, 10.5, 10.051724137931034)","(3.4, 4.3, 4.22741935483871)","(8.0, 11.0, 10.439024390243903)","(41.0, 46.0, 45.333333333333336)","(8.5, 12.5, 11.78)","(8.5, 11.0, 10.853658536585366)","(2.4, 2.68, 2.667792207792208)"
11-01-2023 11:17:14.559550,"(7.5, 10.5, 10.051724137931034)","(3.4, 4.3, 4.233333333333333)","(8.0, 11.0, 10.486486486486486)","(41.0, 46.0, 48.54545454545455)","(8.5, 12.0, 10.966666666666667)","(8.5, 11.0, 11.571428571428571)","(2.4, 2.7, 2.6546153846153846)"
11-01-2023 11:17:15.572624,"(7.5, 10.5, 9.96279069767442)","(3.4, 4.3, 4.24)","(8.0, 11.0, 10.728571428571428)","(41.0, 50.0, 48.54545454545455)","(8.5, 11.0, 11.0)","(8.5, 12.0, 11.666666666666666)","(2.4, 2.68, 2.6536)"
11-01-2023 11:17:16.562312,"(7.5, 10.5, 9.96279069767442)","(3.4, 4.3, 4.242608695652174)","(8.0, 11.0, 10.722222222222221)","(41.0, 50.0, 49.05882352941177)","(8.5, 11.5, 10.898963730569948)","(8.5, 12.0, 12.185185185185185)","(2.4, 2.66, 2.6500000000000004)"
11-01-2023 11:17:17.488515,"(7.5, 10.5, 9.96279069767442)","(3.4, 4.3, 4.24)","(8.0, 11.0, 10.722222222222221)","(41.0, 50.0, 49.05882352941177)","(8.5, 11.5, 10.928571428571429)","(8.5, 12.5, 12.192307692307692)","(2.4, 2.66, 2.6494117647058824)"
11-01-2023 11:17:18.488444,"(7.5, 10.5, 9.96279069767442)","(3.4, 4.3, 4.224137931034482)","(8.0, 11.0, 10.82)","(41.0, 50.0, 49.05882352941177)","(8.5, 11.5, 10.930693069306932)","(8.5, 12.5, 12.055555555555555)","(2.4, 2.66, 2.714603174603175)"
11-01-2023 11:17:19.464550,"(7.5, 10.5, 9.809302325581395)","(3.4, 4.2, 4.168181818181818)","(8.0, 11.0, 10.82)","(41.0, 50.0, 49.05882352941177)","(8.5, 11.5, 10.930693069306932)","(8.5, 12.5, 11.825)","(2.4, 2.72, 2.7163333333333335)"
11-01-2023 11:17:20.493452,"(7.5, 10.0, 9.78)","(3.4, 4.2, 4.17037037037037)","(8.0, 11.0, 10.796296296296296)","(41.0, 50.0, 49.05882352941177)","(8.5, 11.5, 10.983333333333333)","(8.5, 12.0, 11.854166666666666)","(2.4, 2.72, 2.7144554455445546)"
11-01-2023 11:17:21.513677,"(7.5, 10.0, 9.642857142857142)","(3.4, 4.3, 4.208571428571428)","(8.0, 11.0, 10.796296296296296)","(41.0, 50.0, 46.0)","(8.5, 11.0, 10.983516483516484)","(8.5, 12.0, 11.854166666666666)","(2.4, 2.72, 2.7150537634408605)"
11-01-2023 11:17:22.581439,"(7.5, 10.0, 9.664516129032258)","(3.4, 4.3, 4.206666666666666)","(8.0, 11.0, 10.758064516129032)","(41.0, 50.0, 47.6)","(8.5, 11.0, 10.983695652173912)","(8.5, 12.0, 11.854166666666666)","(2.4, 2.72, 2.6935885167464115)"
11-01-2023 11:17:23.628233,"(7.5, 10.0, 9.666666666666666)","(3.4, 4.3, 4.202608695652174)","(8.0, 11.0, 10.857142857142858)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.983695652173912)","(8.5, 12.0, 11.833333333333334)","(2.4, 2.7, 2.686086956521739)"
11-01-2023 11:17:24.666588,"(7.5, 10.0, 9.748148148148148)","(3.4, 4.3, 4.202608695652174)","(8.0, 11.0, 10.857142857142858)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.946969696969697)","(8.5, 12.0, 11.886363636363637)","(2.4, 2.74, 2.7035714285714287)"
11-01-2023 11:17:25.695038,"(7.5, 10.5, 10.11111111111111)","(3.4, 4.3, 4.205084745762711)","(8.0, 11.0, 10.706896551724139)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.991666666666667)","(8.5, 12.0, 11.886363636363637)","(2.4, 2.72, 2.6924528301886794)"
11-01-2023 11:17:26.760497,"(7.5, 10.5, 10.227272727272727)","(3.4, 4.3, 4.205084745762711)","(8.0, 11.0, 10.44927536231884)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.963235294117647)","(8.5, 12.0, 11.782608695652174)","(2.4, 2.7, 2.6924528301886794)"
11-01-2023 11:17:27.723431,"(7.5, 10.5, 10.227272727272727)","(3.4, 4.3, 4.178873239436619)","(8.0, 11.0, 10.25974025974026)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.9921875)","(8.5, 12.0, 11.736842105263158)","(2.4, 2.7, 2.6994117647058826)"
11-01-2023 11:17:28.662103,"(7.5, 10.5, 10.392857142857142)","(3.4, 4.2, 4.130909090909091)","(8.0, 11.0, 10.25974025974026)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.991379310344827)","(8.5, 12.0, 12.414285714285715)","(2.4, 2.7, 2.693529411764706)"
11-01-2023 11:17:29.616710,"(7.5, 10.5, 10.392857142857142)","(3.4, 4.2, 4.1125)","(8.0, 11.0, 10.708333333333334)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.991935483870968)","(8.5, 12.5, 12.767441860465116)","(2.4, 2.7, 2.6631578947368424)"
11-01-2023 11:17:30.685652,"(7.5, 10.5, 10.392857142857142)","(3.4, 4.2, 4.1125)","(8.0, 11.0, 10.725118483412322)","(41.0, 50.0, 49.111111111111114)","(8.5, 11.0, 10.991935483870968)","(8.5, 13.0, 12.288461538461538)","(2.4, 2.68, 2.6683636363636367)"
11-01-2023 11:17:31.691899,"(7.5, 10.5, 10.384615384615385)","(3.4, 4.2, 4.077192982456141)","(8.0, 10.5, 10.490384615384615)","(41.0, 50.0, 56.5)","(8.5, 11.0, 11.119565217391305)","(8.5, 12.5, 12.152173913043478)","(2.4, 2.68, 2.6904761904761907)"
11-01-2023 11:17:32.746036,"(7.5, 9.8, 9.725000000000001)","(3.4, 4.2, 4.065384615384615)","(8.0, 11.0, 10.659090909090908)","(41.0, 65.0, 62.16666666666667)","(8.5, 11.5, 11.119565217391305)","(8.5, 12.5, 12.91025641025641)","(2.4, 2.7, 2.68)"
11-01-2023 11:17:33.754935,"(7.5, 9.8, 9.75)","(3.4, 4.2, 4.046428571428572)","(8.0, 11.0, 10.659090909090908)","(41.0, 65.0, 62.16666666666667)","(8.5, 11.5, 11.119565217391305)","(8.5, 13.0, 13.142857142857142)","(2.4, 2.7, 2.67)"
11-01-2023 11:17:34.834714,"(7.5, 9.8, 9.681481481481482)","(3.4, 4.2, 4.117543859649123)","(8.0, 11.0, 10.641891891891891)","(41.0, 65.0, 62.16666666666667)","(8.5, 11.5, 11.135416666666666)","(8.5, 13.5, 13.355072463768115)","(2.4, 2.68, 2.6784615384615384)"
11-01-2023 11:17:35.855178,"(7.5, 9.8, 9.617142857142857)","(3.4, 4.2, 4.0495575221238935)","(8.0, 11.0, 10.641891891891891)","(41.0, 65.0, 62.16666666666667)","(8.5, 11.5, 11.22)","(8.5, 13.5, 13.363013698630137)","(2.4, 2.7, 2.6933333333333334)"
11-01-2023 11:17:36.835058,"(7.5, 9.6, 9.485714285714286)","(3.4, 4.2, 4.0495575221238935)","(8.0, 11.0, 10.631147540983607)","(41.0, 50.0, 48.4)","(8.5, 11.5, 11.22)","(9.0, 13.5, 13.363013698630137)","(2.4, 2.7, 2.6933333333333334)"
11-01-2023 11:17:37.796701,"(7.5, 9.6, 9.52)","(3.4, 4.2, 4.061788617886179)","(8.0, 11.0, 10.659090909090908)","(41.0, 50.0, 48.0)","(8.5, 11.5, 11.23)","(9.0, 12.5, 12.383333333333333)","(2.4, 2.7, 2.6836363636363636)"
11-01-2023 11:17:38.748115,"(7.5, 9.8, 9.588235294117647)","(3.4, 4.2, 4.0547008547008545)","(8.0, 11.0, 10.669354838709678)","(41.0, 50.0, 48.5)","(8.5, 12.0, 11.411764705882353)","(9.0, 12.5, 12.6)","(2.4, 2.7, 2.6750000000000003)"
11-01-2023 11:17:39.774429,"(7.5, 9.8, 9.588235294117647)","(3.4, 4.2, 4.058181818181819)","(8.0, 11.0, 10.669354838709678)","(41.0, 50.0, 48.5)","(8.5, 12.0, 11.411764705882353)","(9.0, 13.0, 12.6)","(2.4, 2.7, 2.676)"
11-01-2023 11:17:40.773281,"(7.5, 9.8, 9.56842105263158)","(3.4, 4.2, 4.058181818181819)","(8.0, 11.0, 10.669354838709678)","(41.0, 50.0, 48.810810810810814)","(8.5, 11.5, 11.404255319148936)","(9.0, 13.0, 12.605263157894736)","(2.4, 2.7, 2.695161290322581)"
11-01-2023 11:17:41.959425,"(7.5, 9.8, 9.782608695652174)","(3.4, 4.2, 4.064646464646465)","(8.0, 11.5, 10.849397590361447)","(41.0, 60.0, 49.46666666666667)","(8.5, 12.0, 11.404255319148936)","(9.0, 13.0, 12.605263157894736)","(2.4, 2.7, 2.6736)"
11-01-2023 11:17:43.224603,"(7.5, 9.8, 9.94)","(3.4, 4.2, 4.064646464646465)","(8.0, 11.5, 11.0859375)","(41.0, 50.0, 49.42857142857143)","(8.5, 12.0, 11.3125)","(9.0, 13.0, 12.642857142857142)","(2.4, 2.68, 2.664)"
11-01-2023 11:17:44.386032,"(7.5, 10.0, 9.994202898550725)","(3.4, 4.2, 9998.5)","(8.0, 11.5, 9998.5)","(31.0, 50.0, 9998.5)","(8.5, 11.5, 9998.5)","(9.0, 13.0, 9998.5)","(2.4, 2.68, 9998.5)"
11-01-2023 11:17:45.514070,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:46.589857,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:47.760061,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:48.892450,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
