,Flat Biccy,Susieq Shannon,Its A Lottery,Selmun Place,Aquababe,Shandiin Beach,Ourplaceoryours
07-12-2022 20:52:59.643902,"(2.9, 3.5, 3.415)","(2.6, 3.15, 3.126865671641791)","(6.0, 9.2, 8.977777777777778)","(19.0, 30.0, 28.0)","(8.0, 8.8, 8.420253164556962)","(7.0, 9.2, 9.036363636363635)","(61.0, 130.0, 99.23076923076923)"
07-12-2022 20:53:00.627211,"(2.9, 3.35, 3.3082446808510637)","(2.6, 3.3, 3.223076923076923)","(6.0, 8.4, 8.366666666666667)","(19.0, 34.0, 28.705882352941178)","(8.0, 8.8, 8.332631578947368)","(7.0, 9.2, 9.036363636363635)","(61.0, 120.0, 99.23076923076923)"
07-12-2022 20:53:01.715630,"(2.9, 3.35, 3.3066298342541436)","(2.6, 3.3, 3.270833333333333)","(6.0, 8.4, 8.366666666666667)","(17.0, 32.0, 23.0)","(8.0, 8.8, 8.332631578947368)","(7.0, 9.4, 9.092307692307692)","(61.0, 120.0, 102.0)"
07-12-2022 20:53:02.754901,"(2.9, 3.4, 3.3144444444444443)","(2.6, 3.4, 3.370394736842105)","(6.0, 8.4, 8.3)","(17.0, 32.0, 30.615384615384617)","(8.0, 8.8, 8.289655172413793)","(7.0, 9.8, 9.08)","(61.0, 120.0, 95.0)"
07-12-2022 20:53:03.923319,"(2.9, 3.35, 3.3141304347826086)","(2.6, 3.4, 3.3857142857142857)","(6.0, 8.4, 8.45)","(17.0, 32.0, 27.0)","(8.0, 8.8, 8.284374999999999)","(7.0, 9.2, 9.08)","(61.0, 110.0, 95.0)"
07-12-2022 20:53:04.910454,"(2.9, 3.35, 3.3141304347826086)","(2.6, 3.4, 3.3857142857142857)","(6.0, 9.2, 8.45)","(18.0, 32.0, 27.0)","(8.0, 8.8, 8.221052631578946)","(7.0, 9.2, 9.08)","(61.0, 110.0, 100.0)"
07-12-2022 20:53:06.073651,"(2.9, 3.35, 3.3141304347826086)","(2.6, 3.4, 3.355)","(6.0, 8.8, 8.266666666666666)","(18.0, 32.0, 29.8)","(8.0, 8.8, 8.417391304347827)","(7.0, 9.2, 9.346666666666666)","(61.0, 110.0, 100.0)"
07-12-2022 20:53:07.220782,"(2.9, 3.35, 3.292105263157895)","(2.6, 3.4, 3.355)","(6.0, 8.4, 8.266666666666666)","(18.0, 32.0, 24.0)","(8.0, 8.8, 8.417391304347827)","(7.0, 10.0, 9.346666666666666)","(61.0, 110.0, 100.0)"
07-12-2022 20:53:08.183164,"(2.9, 3.35, 3.2782608695652176)","(2.6, 3.4, 3.3727272727272726)","(6.0, 7.6, 7.446511627906977)","(20.0, 30.0, 24.0)","(7.5, 8.8, 8.417391304347827)","(7.0, 10.0, 9.56)","(51.0, 110.0, 100.0)"
07-12-2022 20:53:09.085486,"(2.9, 3.35, 3.2782608695652176)","(2.6, 3.4, 3.3727272727272726)","(6.0, 8.0, 7.963636363636364)","(20.0, 30.0, 24.0)","(7.5, 8.8, 8.417391304347827)","(7.0, 9.8, 9.56)","(51.0, 110.0, 101.66666666666667)"
07-12-2022 20:53:10.049675,"(2.9, 3.3, 3.2864406779661017)","(2.6, 3.4, 3.3727272727272726)","(6.0, 8.2, 8.177011494252874)","(20.0, 30.0, 25.384615384615387)","(7.5, 8.8, 8.34639175257732)","(7.0, 9.8, 9.571428571428571)","(51.0, 110.0, 103.33333333333333)"
07-12-2022 20:53:11.031179,"(2.9, 3.25, 3.2354166666666666)","(2.6, 3.4, 3.3727272727272726)","(6.0, 8.2, 8.11578947368421)","(20.0, 30.0, 23.88235294117647)","(7.5, 8.8, 8.364356435643565)","(7.0, 9.8, 8.9)","(51.0, 110.0, 103.33333333333333)"
07-12-2022 20:53:12.073618,"(2.9, 3.3, 3.288235294117647)","(2.6, 3.4, 3.3727272727272726)","(6.0, 8.2, 8.09090909090909)","(20.0, 30.0, 23.88235294117647)","(7.5, 8.8, 8.36)","(7.0, 9.2, 9.3)","(51.0, 110.0, 103.33333333333333)"
07-12-2022 20:53:13.115514,"(2.9, 3.3, 3.287301587301587)","(2.6, 3.4, 3.34)","(6.0, 10.0, 8.24)","(20.0, 30.0, 20.61111111111111)","(7.5, 9.2, 8.885714285714286)","(7.0, 9.8, 9.4)","(51.0, 110.0, 103.33333333333333)"
07-12-2022 20:53:14.170706,"(2.9, 3.3, 3.285185185185185)","(2.6, 3.4, 3.367857142857143)","(6.0, 10.0, 8.576470588235294)","(20.0, 30.0, 26.285714285714285)","(7.5, 9.0, 8.97)","(7.0, 9.8, 9.4)","(51.0, 110.0, 107.85714285714286)"
07-12-2022 20:53:15.202911,"(2.9, 3.3, 3.285185185185185)","(2.6, 3.4, 3.364)","(6.0, 8.0, 7.82)","(18.0, 28.0, 23.0)","(7.5, 9.0, 8.97)","(7.0, 9.8, 9.4)","(51.0, 110.0, 128.0)"
07-12-2022 20:53:16.226010,"(2.9, 3.25, 3.248936170212766)","(2.6, 3.35, 3.340588235294118)","(6.0, 9.4, 9.123076923076923)","(18.0, 28.0, 23.25)","(7.5, 9.0, 8.97)","(7.0, 9.8, 9.17142857142857)","(51.0, 130.0, 128.0)"
07-12-2022 20:53:17.262430,"(2.9, 3.3, 3.285185185185185)","(2.6, 3.35, 3.340588235294118)","(6.0, 9.4, 9.2)","(18.0, 28.0, 23.25)","(7.5, 9.0, 8.97)","(7.0, 9.6, 9.17142857142857)","(51.0, 130.0, 127.91666666666667)"
07-12-2022 20:53:18.218064,"(2.9, 3.3, 3.270769230769231)","(2.6, 3.4, 3.379775280898876)","(6.0, 9.4, 8.6)","(18.0, 27.0, 22.75)","(7.5, 9.2, 9.086792452830188)","(7.0, 9.6, 9.17142857142857)","(51.0, 130.0, 116.80000000000001)"
07-12-2022 20:53:19.229360,"(2.9, 3.3, 3.2660714285714283)","(2.6, 3.4, 3.3684210526315788)","(6.0, 9.6, 8.959999999999999)","(18.0, 27.0, 24.166666666666668)","(7.5, 9.2, 8.390476190476189)","(7.0, 9.6, 9.504761904761905)","(51.0, 120.0, 116.80000000000001)"
07-12-2022 20:53:20.317902,"(2.9, 3.2, 3.1544843049327356)","(2.6, 3.5, 3.343243243243243)","(6.0, 9.6, 8.533333333333333)","(17.0, 30.0, 20.22222222222222)","(7.5, 9.2, 8.613793103448275)","(7.0, 9.6, 9.504761904761905)","(51.0, 120.0, 116.80000000000001)"
07-12-2022 20:53:21.310016,"(2.9, 3.2, 3.1514285714285712)","(2.6, 3.45, 3.327272727272727)","(6.0, 9.6, 8.533333333333333)","(17.0, 30.0, 20.22222222222222)","(7.5, 9.2, 8.613793103448275)","(7.0, 9.6, 9.314285714285715)","(51.0, 120.0, 116.80000000000001)"
07-12-2022 20:53:22.296116,"(2.9, 3.2, 3.1515384615384616)","(2.6, 3.45, 3.335714285714286)","(6.0, 9.6, 8.533333333333333)","(17.0, 30.0, 20.22222222222222)","(7.5, 9.2, 8.491666666666665)","(7.0, 9.4, 9.342857142857143)","(51.0, 120.0, 108.33333333333333)"
07-12-2022 20:53:23.395410,"(2.9, 3.15, 3.0630681818181817)","(2.6, 3.45, 3.3535714285714286)","(6.0, 9.6, 8.666666666666666)","(17.0, 30.0, 23.0)","(7.5, 9.2, 8.552380952380952)","(7.0, 9.4, 9.342857142857143)","(51.0, 120.0, 108.33333333333333)"
07-12-2022 20:53:24.391072,"(2.8, 3.15, 3.0594674556213017)","(2.7, 3.45, 3.3535714285714286)","(6.0, 9.6, 8.959999999999999)","(16.0, 30.0, 23.0)","(7.5, 9.2, 8.742857142857144)","(7.0, 9.4, 9.342857142857143)","(51.0, 120.0, 100.0)"
07-12-2022 20:53:25.418923,"(2.8, 3.1, 3.031578947368421)","(2.7, 3.45, 3.3807692307692307)","(6.0, 9.6, 8.666666666666666)","(16.0, 30.0, 23.0)","(7.5, 9.0, 8.64)","(7.0, 9.4, 9.285714285714286)","(51.0, 110.0, 100.0)"
07-12-2022 20:53:26.437399,"(2.8, 3.1, 3.008235294117647)","(2.7, 3.45, 3.3807692307692307)","(6.0, 9.4, 8.84)","(16.0, 30.0, 23.0)","(7.5, 9.0, 8.571428571428571)","(7.0, 9.4, 9.342857142857143)","(51.0, 110.0, 100.0)"
07-12-2022 20:53:27.543291,"(2.8, 3.1, 3.008235294117647)","(2.7, 3.45, 3.3807692307692307)","(6.0, 9.4, 9.0)","(16.0, 30.0, 23.846153846153847)","(7.5, 9.0, 8.89090909090909)","(7.0, 9.4, 9.761904761904763)","(51.0, 110.0, 100.0)"
07-12-2022 20:53:28.556339,"(2.8, 3.2, 3.1727707006369426)","(2.7, 3.45, 3.3807692307692307)","(6.0, 9.4, 8.7)","(16.0, 30.0, 23.846153846153847)","(7.5, 9.0, 8.89090909090909)","(7.0, 10.0, 9.39)","(51.0, 110.0, 107.0)"
07-12-2022 20:53:29.514663,"(2.8, 3.2, 3.1727707006369426)","(2.7, 3.45, 3.4081395348837207)","(6.0, 9.2, 8.666666666666666)","(16.0, 30.0, 23.846153846153847)","(7.5, 9.0, 8.89090909090909)","(7.0, 9.6, 9.354545454545454)","(51.0, 110.0, 97.5)"
07-12-2022 20:53:30.451267,"(2.7, 3.2, 3.1633771929824563)","(2.7, 3.4, 3.3936170212765955)","(6.0, 9.0, 8.714285714285714)","(16.0, 29.0, 26.42857142857143)","(7.5, 9.0, 8.85)","(7.0, 9.6, 9.395121951219512)","(51.0, 110.0, 92.5)"
07-12-2022 20:53:31.393582,"(2.7, 3.2, 3.1633771929824563)","(2.7, 3.4, 3.375)","(6.0, 9.0, 8.6)","(16.0, 29.0, 26.42857142857143)","(7.5, 9.0, 8.82857142857143)","(7.0, 9.6, 9.395121951219512)","(51.0, 100.0, 92.5)"
07-12-2022 20:53:32.543993,"(2.7, 3.2, 3.1685975609756096)","(2.7, 3.4, 3.3777777777777778)","(6.0, 9.0, 8.4)","(16.0, 29.0, 28.142857142857142)","(7.5, 9.0, 8.76)","(7.0, 9.6, 9.370588235294118)","(51.0, 100.0, 92.5)"
07-12-2022 20:53:33.626592,"(2.7, 3.2, 3.124087591240876)","(2.7, 3.4, 3.3777777777777778)","(6.0, 8.8, 8.3)","(16.0, 29.0, 28.55)","(7.5, 9.0, 8.876190476190477)","(7.0, 9.6, 9.294117647058822)","(51.0, 100.0, 97.33333333333333)"
07-12-2022 20:53:34.693937,"(2.7, 3.2, 3.1297297297297297)","(2.7, 3.4, 3.3777777777777778)","(6.0, 8.8, 8.3)","(16.0, 30.0, 28.875)","(7.5, 9.2, 8.876190476190477)","(7.0, 9.6, 9.294117647058822)","(51.0, 100.0, 97.33333333333333)"
07-12-2022 20:53:35.863039,"(2.7, 3.2, 3.1297297297297297)","(2.7, 3.4, 3.3368421052631576)","(6.0, 8.8, 8.55)","(16.0, 30.0, 28.363636363636363)","(7.5, 9.2, 8.848275862068965)","(7.0, 9.6, 9.352380952380951)","(51.0, 100.0, 97.33333333333333)"
07-12-2022 20:53:36.899571,"(2.7, 3.2, 3.1350000000000002)","(2.7, 3.4, 3.3454545454545452)","(6.0, 8.8, 8.533333333333333)","(16.0, 30.0, 28.363636363636363)","(7.5, 9.2, 8.848275862068965)","(7.0, 9.6, 9.352380952380951)","(51.0, 100.0, 92.38095238095238)"
07-12-2022 20:53:37.977377,"(2.7, 3.2, 3.111111111111111)","(2.7, 3.4, 3.34375)","(6.0, 8.8, 8.363636363636363)","(16.0, 30.0, 26.5)","(7.5, 9.2, 8.876190476190477)","(7.0, 9.6, 9.34)","(51.0, 100.0, 90.0)"
07-12-2022 20:53:39.107487,"(2.7, 3.15, 3.114)","(2.7, 3.4, 3.3454545454545452)","(6.0, 10.0, 8.690909090909091)","(17.0, 30.0, 33.0)","(7.0, 9.2, 12.375)","(7.0, 9.6, 11.773584905660378)","(61.0, 95.0, 92.5)"
07-12-2022 20:53:40.137565,"(2.7, 4.9, 2.8232)","(2.7, 4.4, 4.297297297297297)","(6.0, 13.0, 10.225)","(17.0, 38.0, 32.5)","(7.0, 12.5, 12.375)","(7.0, 12.0, 9.959999999999999)","(61.0, 130.0, 92.5)"
07-12-2022 20:53:41.214477,"(2.7, 4.9, 2.670666666666667)","(2.7, 4.4, 4.297297297297297)","(6.0, 13.0, 10.5)","(17.0, 38.0, 32.5)","(7.0, 12.5, 12.375)","(7.0, 12.0, 11.773584905660378)","(61.0, 130.0, 55.892857142857146)"
07-12-2022 20:53:42.217563,"(2.7, 3.0, 2.548141592920354)","(2.7, 4.3, 3.7224999999999997)","(6.0, 10.0, 6.178947368421053)","(17.0, 36.0, 31.0)","(7.0, 12.5, 12.375)","(7.0, 12.0, 11.773584905660378)","(61.0, 80.0, 55.925925925925924)"
07-12-2022 20:53:43.220045,"(2.7, 3.0, 2.8811650485436893)","(2.7, 3.15, 3.126923076923077)","(6.0, 10.0, 8.254545454545454)","(17.0, 36.0, 26.75)","(7.0, 13.0, 10.440000000000001)","(7.0, 9.4, 9.296296296296296)","(61.0, 80.0, 65.0)"
07-12-2022 20:53:44.185540,"(2.7, 4.3, 4.046666666666667)","(2.7, 4.3, 4.01875)","(6.0, 9.0, 7.68)","(17.0, 36.0, 27.0)","(7.0, 13.0, 10.066666666666666)","(7.0, 12.0, 8.259259259259258)","(61.0, 75.0, 56.041666666666664)"
07-12-2022 20:53:45.351005,"(2.7, 4.8, 4.728082191780821)","(2.7, 3.25, 3.1892857142857145)","(6.0, 10.0, 6.0685714285714285)","(17.0, 20.0, 18.095238095238095)","(7.0, 13.0, 9.799999999999999)","(7.0, 9.0, 8.285714285714285)","(61.0, 80.0, 65.0)"
07-12-2022 20:53:46.477394,"(2.7, 4.6, 4.516216216216216)","(2.7, 3.25, 2.8600000000000003)","(6.0, 10.0, 6.194594594594594)","(17.0, 20.0, 16.52173913043478)","(7.0, 13.0, 10.8125)","(7.0, 9.0, 8.23076923076923)","(61.0, 75.0, 61.6)"
07-12-2022 20:53:47.627168,"(2.7, 4.6, 3.742857142857143)","(2.7, 3.2, 2.8114285714285714)","(6.0, 10.0, 6.194594594594594)","(17.0, 20.0, 16.52173913043478)","(7.0, 11.0, 10.8125)","(7.0, 9.0, 8.23076923076923)","(61.0, 80.0, 61.6)"
07-12-2022 20:53:48.868980,"(2.7, 4.5, 3.94)","(2.7, 3.55, 3.21625)","(6.0, 10.0, 5.952941176470588)","(17.0, 20.0, 16.52173913043478)","(7.0, 11.0, 11.947368421052632)","(7.0, 9.0, 8.23076923076923)","(61.0, 80.0, 29.875)"
07-12-2022 20:53:49.966678,"(2.7, 4.5, 3.925)","(2.7, 2.98, 2.7905882352941176)","(6.0, 10.0, 5.952941176470588)","(17.0, 20.0, 16.52173913043478)","(7.0, 13.0, 11.947368421052632)","(7.0, 9.0, 8.666666666666666)","(61.0, 36.0, 52.0)"
07-12-2022 20:53:50.959684,"(2.7, 4.5, 3.85)","(2.7, 2.98, 2.7905882352941176)","(6.0, 10.0, 6.194594594594594)","(17.0, 20.0, 16.52173913043478)","(7.0, 13.0, 11.399999999999999)","(7.0, 9.0, 8.746268656716417)","(61.0, 75.0, 34.0)"
