,Trixie Kade,Bogan Valley,Hillys Howler,Hestons Mate,Betty Birdcage
10-01-2023 13:10:00.052653,"(1.3, 1.43, 1.422037037037037)","(13.0, 17.5, 17.34)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.580645161290324)","(5.0, 6.4, 6.30344827586207)"
10-01-2023 13:10:00.949324,"(1.3, 1.43, 1.422037037037037)","(13.0, 17.5, 17.307692307692307)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.315789473684211)"
10-01-2023 13:10:01.794500,"(1.3, 1.43, 1.420238095238095)","(13.0, 17.5, 17.338709677419356)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.315789473684211)"
10-01-2023 13:10:02.750464,"(1.3, 1.43, 1.4283216783216783)","(13.0, 17.5, 17.34375)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:03.681114,"(1.3, 1.43, 1.429964539007092)","(13.0, 17.5, 17.192307692307693)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:04.525754,"(1.3, 1.43, 1.428815331010453)","(13.0, 17.5, 17.192307692307693)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:05.388562,"(1.3, 1.43, 1.4290357142857142)","(13.0, 17.5, 17.175675675675677)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:06.290768,"(1.3, 1.43, 1.4299606299212597)","(13.0, 17.5, 17.192307692307693)","(19.0, 30.0, 29.785714285714285)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:07.178984,"(1.3, 1.43, 1.4299604743083003)","(13.0, 17.5, 17.192307692307693)","(19.0, 30.0, 29.166666666666668)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:08.032688,"(1.3, 1.43, 1.4299601593625497)","(13.0, 17.5, 17.184210526315788)","(19.0, 30.0, 28.846153846153847)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.31219512195122)"
10-01-2023 13:10:08.943939,"(1.3, 1.43, 1.4299601593625497)","(13.0, 17.5, 17.192307692307693)","(19.0, 30.0, 28.714285714285715)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.300000000000001)"
10-01-2023 13:10:09.803022,"(1.3, 1.43, 1.4299601593625497)","(13.0, 17.5, 17.192307692307693)","(19.0, 30.0, 28.714285714285715)","(15.0, 22.0, 20.529411764705884)","(5.0, 6.4, 6.302325581395349)"
10-01-2023 13:10:10.630832,"(1.3, 1.43, 1.4299601593625497)","(13.0, 17.5, 17.055555555555557)","(19.0, 30.0, 28.714285714285715)","(15.0, 22.0, 21.193548387096776)","(5.0, 6.4, 6.302325581395349)"
10-01-2023 13:10:11.543244,"(1.3, 1.44, 1.4372194304857622)","(13.0, 17.5, 17.055555555555557)","(19.0, 30.0, 28.714285714285715)","(15.0, 22.0, 21.193548387096776)","(5.0, 6.4, 6.3047619047619055)"
10-01-2023 13:10:12.468190,"(1.3, 1.44, 1.436797385620915)","(13.0, 17.5, 17.03846153846154)","(19.0, 30.0, 28.615384615384617)","(15.0, 22.0, 21.12121212121212)","(5.0, 6.4, 6.3047619047619055)"
10-01-2023 13:10:13.381077,"(1.3, 1.44, 1.436616415410385)","(13.0, 17.5, 17.071428571428573)","(19.0, 30.0, 28.615384615384617)","(15.0, 22.0, 21.12121212121212)","(5.0, 6.4, 6.3047619047619055)"
10-01-2023 13:10:14.158696,"(1.3, 1.44, 1.436616415410385)","(13.0, 17.5, 17.055555555555557)","(19.0, 30.0, 28.615384615384617)","(15.0, 22.0, 21.12121212121212)","(5.0, 6.4, 6.3047619047619055)"
10-01-2023 13:10:15.099707,"(1.3, 1.42, 1.4184758364312267)","(13.0, 17.5, 17.086206896551722)","(19.0, 30.0, 28.8)","(15.0, 22.0, 21.166666666666668)","(5.0, 6.4, 6.3244444444444445)"
10-01-2023 13:10:16.066591,"(1.3, 1.42, 1.4199350649350648)","(13.0, 17.5, 17.1)","(19.0, 30.0, 29.88235294117647)","(15.0, 22.0, 21.166666666666668)","(5.0, 6.4, 6.3244444444444445)"
10-01-2023 13:10:17.000302,"(1.3, 1.42, 1.4199122807017543)","(13.0, 17.5, 17.071428571428573)","(19.0, 32.0, 29.6)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.355555555555556)"
10-01-2023 13:10:17.783195,"(1.3, 1.42, 1.4187619047619047)","(13.0, 17.5, 17.1)","(19.0, 32.0, 29.41176470588235)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.355555555555556)"
10-01-2023 13:10:18.682720,"(1.3, 1.42, 1.4187128712871286)","(13.0, 17.5, 17.071428571428573)","(20.0, 32.0, 29.142857142857142)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.355555555555556)"
10-01-2023 13:10:19.614254,"(1.3, 1.42, 1.4169607843137255)","(13.0, 17.5, 17.071428571428573)","(20.0, 30.0, 29.428571428571427)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.365957446808511)"
10-01-2023 13:10:20.588114,"(1.3, 1.42, 1.4129999999999998)","(13.0, 17.5, 17.1)","(20.0, 32.0, 31.304347826086957)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.354285714285715)"
10-01-2023 13:10:21.499243,"(1.3, 1.42, 1.4129999999999998)","(13.0, 17.5, 17.1)","(20.0, 32.0, 31.2)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.330612244897959)"
10-01-2023 13:10:22.496579,"(1.3, 1.42, 1.4129999999999998)","(13.0, 17.5, 17.1)","(20.0, 32.0, 31.23076923076923)","(15.0, 22.0, 21.285714285714285)","(5.0, 6.4, 6.330612244897959)"
10-01-2023 13:10:23.435484,"(1.3, 1.42, 1.4129999999999998)","(13.0, 17.5, 17.071428571428573)","(20.0, 32.0, 31.23076923076923)","(15.0, 22.0, 21.342105263157894)","(5.0, 6.4, 6.330612244897959)"
10-01-2023 13:10:24.464289,"(1.3, 1.42, 1.4129999999999998)","(13.0, 17.5, 17.071428571428573)","(20.0, 32.0, 31.35483870967742)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.336170212765958)"
10-01-2023 13:10:25.536166,"(1.3, 1.42, 1.4121576763485477)","(13.0, 17.5, 17.166666666666668)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:26.576255,"(1.3, 1.42, 1.416126878130217)","(13.0, 17.5, 17.192307692307693)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:27.419385,"(1.3, 1.42, 1.4109022556390978)","(13.0, 17.5, 17.029411764705884)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:28.386301,"(1.3, 1.42, 1.4109022556390978)","(13.0, 17.5, 17.029411764705884)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:29.349482,"(1.3, 1.42, 1.4125373134328358)","(13.0, 17.5, 17.029411764705884)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:30.231699,"(1.3, 1.42, 1.4161142857142857)","(13.0, 17.5, 17.029411764705884)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:31.045838,"(1.3, 1.42, 1.4161142857142857)","(13.0, 17.5, 17.029411764705884)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.242424242424242)","(5.0, 6.4, 6.325581395348838)"
10-01-2023 13:10:32.014842,"(1.3, 1.42, 1.4159288537549406)","(13.0, 17.5, 17.029411764705884)","(20.0, 32.0, 31.333333333333332)","(15.0, 22.0, 21.074074074074073)","(5.0, 6.4, 6.342857142857143)"
10-01-2023 13:10:32.872221,"(1.3, 1.42, 1.4159288537549406)","(13.0, 17.5, 16.966666666666665)","(20.0, 32.0, 31.310344827586206)","(15.0, 22.0, 21.074074074074073)","(5.0, 6.4, 6.35)"
10-01-2023 13:10:33.671569,"(1.3, 1.42, 1.4161475409836064)","(13.0, 17.0, 16.681818181818183)","(20.0, 32.0, 31.166666666666668)","(15.0, 22.0, 21.130434782608695)","(5.0, 6.6, 6.452941176470588)"
10-01-2023 13:10:34.594700,"(1.3, 1.42, 1.4157272727272727)","(13.0, 17.0, 16.725490196078432)","(20.0, 32.0, 31.166666666666668)","(15.0, 22.0, 21.471698113207548)","(5.0, 6.6, 6.502941176470588)"
10-01-2023 13:10:35.509712,"(1.3, 1.42, 1.4176470588235293)","(13.0, 17.0, 16.79245283018868)","(20.0, 32.0, 31.166666666666668)","(15.0, 22.0, 21.916666666666668)","(5.0, 6.6, 6.493333333333333)"
10-01-2023 13:10:36.352840,"(1.3, 1.42, 1.416)","(13.0, 17.0, 16.641025641025642)","(20.0, 32.0, 31.555555555555557)","(15.0, 22.0, 21.916666666666668)","(5.0, 6.6, 6.493333333333333)"
10-01-2023 13:10:37.316325,"(1.3, 1.42, 1.4150847457627118)","(13.0, 17.0, 16.62162162162162)","(20.0, 32.0, 31.75)","(15.0, 22.0, 21.916666666666668)","(5.0, 6.6, 6.482191780821918)"
10-01-2023 13:10:38.328206,"(1.3, 1.42, 1.4150847457627118)","(13.0, 17.0, 16.62162162162162)","(20.0, 32.0, 32.58064516129032)","(15.0, 22.0, 21.941176470588236)","(5.0, 6.6, 6.482191780821918)"
10-01-2023 13:10:39.145337,"(1.3, 1.42, 1.414344262295082)","(13.0, 17.0, 16.615384615384617)","(20.0, 34.0, 32.58064516129032)","(15.0, 22.0, 21.941176470588236)","(5.0, 6.6, 6.482191780821918)"
10-01-2023 13:10:40.021598,"(1.3, 1.42, 1.414344262295082)","(13.0, 17.0, 16.615384615384617)","(20.0, 34.0, 32.42424242424242)","(15.0, 22.0, 21.941176470588236)","(5.0, 6.6, 6.482191780821918)"
10-01-2023 13:10:40.992343,"(1.3, 1.42, 1.4156935817805383)","(13.0, 17.0, 16.615384615384617)","(20.0, 34.0, 32.42424242424242)","(15.0, 23.0, 22.894736842105264)","(5.0, 6.6, 6.480645161290322)"
10-01-2023 13:10:41.899767,"(1.3, 1.42, 1.4156853932584268)","(13.0, 17.0, 16.571428571428573)","(20.0, 34.0, 32.72727272727273)","(15.0, 23.0, 22.653846153846153)","(5.0, 6.6, 6.651851851851852)"
10-01-2023 13:10:42.711066,"(1.26, 1.41, 1.4076772616136919)","(13.0, 17.0, 16.76)","(21.0, 34.0, 33.30434782608695)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.651851851851852)"
10-01-2023 13:10:43.613309,"(1.26, 1.41, 1.4074393530997305)","(13.0, 17.0, 16.764705882352942)","(21.0, 34.0, 33.30434782608695)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.658536585365853)"
10-01-2023 13:10:44.547794,"(1.26, 1.42, 1.4119238095238094)","(13.0, 17.0, 16.62962962962963)","(21.0, 34.0, 33.30434782608695)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.6475)"
10-01-2023 13:10:45.410688,"(1.26, 1.42, 1.4122131147540984)","(13.0, 17.0, 16.62962962962963)","(21.0, 34.0, 33.1578947368421)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.6475)"
10-01-2023 13:10:46.262019,"(1.26, 1.41, 1.4093092105263156)","(13.0, 17.0, 16.56896551724138)","(21.0, 34.0, 33.6)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.6204081632653065)"
10-01-2023 13:10:47.174298,"(1.26, 1.41, 1.4080392156862744)","(13.0, 17.0, 16.56896551724138)","(21.0, 34.0, 33.88235294117647)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.582113821138211)"
10-01-2023 13:10:48.014023,"(1.26, 1.41, 1.4049046321525884)","(13.0, 17.0, 16.576271186440678)","(21.0, 34.0, 33.88235294117647)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.582113821138211)"
10-01-2023 13:10:48.915202,"(1.26, 1.41, 1.4035483870967742)","(13.0, 17.0, 16.576271186440678)","(21.0, 34.0, 33.875)","(16.0, 23.0, 22.625)","(5.5, 6.8, 6.654347826086957)"
10-01-2023 13:10:49.803472,"(1.26, 1.41, 1.401329479768786)","(13.0, 17.0, 16.576271186440678)","(21.0, 34.0, 33.875)","(16.0, 23.0, 22.75)","(5.5, 6.8, 6.654347826086957)"
10-01-2023 13:10:50.701900,"(1.26, 1.41, 1.4010714285714285)","(13.0, 17.0, 16.57894736842105)","(21.0, 34.0, 33.875)","(16.0, 23.0, 22.75)","(5.5, 6.8, 6.649504950495049)"
10-01-2023 13:10:51.536991,"(1.26, 1.41, 1.401044776119403)","(13.0, 17.0, 16.57894736842105)","(21.0, 34.0, 33.875)","(16.0, 23.0, 22.88235294117647)","(5.5, 6.8, 6.649504950495049)"
10-01-2023 13:10:52.386167,"(1.26, 1.41, 1.4031203007518795)","(13.0, 17.0, 16.586206896551722)","(21.0, 34.0, 33.88235294117647)","(16.0, 24.0, 23.36)","(5.5, 6.6, 6.561904761904762)"
10-01-2023 13:10:53.299549,"(1.26, 1.41, 1.400497512437811)","(13.0, 17.0, 16.5)","(21.0, 36.0, 35.53846153846154)","(16.0, 24.0, 22.076923076923077)","(5.5, 6.6, 6.654545454545454)"
10-01-2023 13:10:54.162944,"(1.26, 1.41, 1.4064165103189492)","(13.0, 17.0, 16.717391304347824)","(21.0, 36.0, 33.2)","(16.0, 24.0, 22.076923076923077)","(5.5, 6.8, 6.662983425414365)"
10-01-2023 13:10:54.977845,"(1.26, 1.41, 1.4073630831643)","(13.0, 17.5, 17.205882352941178)","(21.0, 34.0, 33.75)","(16.0, 23.0, 22.333333333333332)","(5.5, 6.8, 6.641025641025641)"
10-01-2023 13:10:55.823169,"(1.26, 1.42, 1.4162237762237762)","(13.0, 18.0, 17.77777777777778)","(21.0, 34.0, 33.09090909090909)","(16.0, 22.0, 21.5625)","(5.5, 6.6, 6.538095238095238)"
10-01-2023 13:10:56.699423,"(1.26, 1.42, 1.416135135135135)","(13.0, 18.5, 17.77777777777778)","(21.0, 34.0, 32.89655172413793)","(16.0, 22.0, 21.166666666666668)","(5.5, 6.6, 6.541463414634146)"
10-01-2023 13:10:57.567115,"(1.26, 1.42, 1.4168787878787878)","(13.0, 18.0, 17.857142857142858)","(21.0, 34.0, 32.54545454545455)","(16.0, 22.0, 21.166666666666668)","(5.5, 6.6, 6.533884297520661)"
10-01-2023 13:10:58.355627,"(1.26, 1.42, 1.4182620320855615)","(13.0, 18.0, 17.6)","(21.0, 34.0, 31.916666666666668)","(16.0, 22.0, 21.323529411764707)","(5.5, 6.6, 6.533884297520661)"
10-01-2023 13:10:59.171510,"(1.26, 1.42, 1.4188188976377951)","(13.0, 17.0, 16.76923076923077)","(21.0, 34.0, 31.916666666666668)","(16.0, 22.0, 21.323529411764707)","(5.5, 6.6, 6.533884297520661)"
10-01-2023 13:11:00.107724,"(1.26, 1.43, 1.4204575163398692)","(13.0, 17.0, 16.772727272727273)","(21.0, 34.0, 31.959183673469386)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.533333333333333)"
10-01-2023 13:11:00.943921,"(1.26, 1.43, 1.4225148514851484)","(13.0, 17.0, 16.6875)","(21.0, 34.0, 31.77777777777778)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.532773109243697)"
10-01-2023 13:11:01.770896,"(1.26, 1.42, 1.417912087912088)","(13.0, 17.0, 16.807692307692307)","(21.0, 34.0, 31.82608695652174)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.532203389830508)"
10-01-2023 13:11:02.617873,"(1.26, 1.42, 1.4178260869565216)","(13.0, 17.0, 16.863636363636363)","(21.0, 34.0, 31.82608695652174)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.532203389830508)"
10-01-2023 13:11:03.436133,"(1.26, 1.42, 1.4153820598006643)","(13.0, 17.5, 17.05)","(21.0, 34.0, 31.82608695652174)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.532203389830508)"
10-01-2023 13:11:04.265661,"(1.26, 1.42, 1.4153820598006643)","(13.0, 17.5, 17.05)","(21.0, 34.0, 31.82608695652174)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.532203389830508)"
10-01-2023 13:11:05.131904,"(1.26, 1.42, 1.4136518771331057)","(13.0, 17.5, 17.295454545454547)","(21.0, 34.0, 31.82608695652174)","(16.0, 22.0, 21.083333333333332)","(5.5, 6.6, 6.532203389830508)"
10-01-2023 13:11:06.009760,"(1.26, 1.42, 1.4135416666666667)","(13.0, 17.0, 16.757142857142856)","(21.0, 34.0, 31.61904761904762)","(16.0, 22.0, 21.026315789473685)","(5.5, 6.6, 6.574)"
10-01-2023 13:11:06.905624,"(1.26, 1.42, 1.4135416666666667)","(13.0, 17.0, 16.625)","(21.0, 34.0, 31.5609756097561)","(16.0, 22.0, 21.026315789473685)","(5.5, 6.6, 6.5438016528925615)"
10-01-2023 13:11:07.693029,"(1.26, 1.42, 1.4135416666666667)","(13.0, 17.0, 16.5625)","(21.0, 34.0, 31.727272727272727)","(16.0, 22.0, 21.07894736842105)","(5.5, 6.6, 6.5438016528925615)"
10-01-2023 13:11:08.537595,"(1.26, 1.42, 1.415095785440613)","(13.0, 17.0, 16.5625)","(21.0, 34.0, 31.727272727272727)","(16.0, 22.0, 21.13888888888889)","(5.5, 6.6, 6.546428571428572)"
10-01-2023 13:11:09.425074,"(1.26, 1.42, 1.4134146341463414)","(13.0, 17.0, 16.5625)","(21.0, 34.0, 31.727272727272727)","(16.0, 22.0, 21.13888888888889)","(5.5, 6.8, 6.673214285714286)"
10-01-2023 13:11:10.345246,"(1.26, 1.42, 1.4132978723404255)","(13.0, 17.0, 16.5625)","(21.0, 32.0, 31.05263157894737)","(16.0, 21.0, 20.91111111111111)","(5.5, 6.8, 6.621333333333333)"
10-01-2023 13:11:11.180735,"(1.26, 1.42, 1.4128015564202334)","(13.0, 17.0, 16.5625)","(21.0, 32.0, 30.6)","(16.0, 22.0, 21.13888888888889)","(5.5, 6.8, 6.621333333333333)"
10-01-2023 13:11:11.986148,"(1.26, 1.42, 1.4128015564202334)","(13.0, 17.0, 16.5625)","(21.0, 32.0, 30.6)","(16.0, 22.0, 21.07894736842105)","(5.5, 6.8, 6.621333333333333)"
10-01-2023 13:11:12.874050,"(1.26, 1.42, 1.4128015564202334)","(13.0, 17.0, 16.5625)","(21.0, 32.0, 30.52173913043478)","(16.0, 22.0, 21.07894736842105)","(5.5, 6.8, 6.621333333333333)"
10-01-2023 13:11:13.758348,"(1.26, 1.42, 1.4128015564202334)","(13.0, 17.0, 16.5625)","(21.0, 32.0, 30.6)","(16.0, 22.0, 21.07894736842105)","(5.5, 6.8, 6.621333333333333)"
10-01-2023 13:11:14.648451,"(1.26, 1.42, 1.4133971291866028)","(13.0, 17.0, 16.524193548387096)","(21.0, 32.0, 30.46153846153846)","(16.0, 22.0, 20.987951807228917)","(5.5, 6.8, 6.614414414414414)"
10-01-2023 13:11:15.536483,"(1.26, 1.42, 1.4162730627306273)","(13.0, 17.0, 16.385416666666668)","(21.0, 32.0, 30.46153846153846)","(16.0, 22.0, 20.987951807228917)","(5.5, 6.8, 6.6)"
10-01-2023 13:11:16.402324,"(1.26, 1.42, 1.4178189300411521)","(13.0, 17.0, 16.363636363636363)","(21.0, 32.0, 30.666666666666668)","(16.0, 22.0, 20.987951807228917)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:17.311975,"(1.26, 1.42, 1.4178189300411521)","(13.0, 17.0, 16.378947368421052)","(21.0, 32.0, 30.666666666666668)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.541605839416058)"
10-01-2023 13:11:18.173197,"(1.26, 1.43, 1.414561824729892)","(13.0, 17.0, 16.378947368421052)","(21.0, 32.0, 30.666666666666668)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:19.069403,"(1.26, 1.42, 1.4182738095238094)","(13.0, 17.0, 16.378947368421052)","(21.0, 32.0, 30.714285714285715)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:19.974224,"(1.26, 1.42, 1.4181249999999999)","(13.0, 17.0, 16.59027777777778)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:20.873357,"(1.26, 1.42, 1.4178431372549019)","(13.0, 17.0, 16.59027777777778)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:21.756311,"(1.26, 1.42, 1.41464)","(13.0, 17.0, 16.71951219512195)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:22.591152,"(1.26, 1.42, 1.4137179487179485)","(13.0, 17.0, 16.71951219512195)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:23.538803,"(1.26, 1.42, 1.4137179487179485)","(13.0, 17.0, 16.7012987012987)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:24.396402,"(1.26, 1.42, 1.4155454545454544)","(13.0, 17.0, 16.65625)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:25.290849,"(1.26, 1.42, 1.4155454545454544)","(13.0, 17.0, 16.58955223880597)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.544776119402985)"
10-01-2023 13:11:26.141017,"(1.26, 1.42, 1.4155454545454544)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.550387596899225)"
10-01-2023 13:11:27.058973,"(1.26, 1.42, 1.4164550264550264)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.550387596899225)"
10-01-2023 13:11:28.041015,"(1.26, 1.42, 1.4164550264550264)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.5488)"
10-01-2023 13:11:28.863939,"(1.26, 1.42, 1.415509259259259)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.025)","(5.5, 6.6, 6.5488)"
10-01-2023 13:11:29.693100,"(1.26, 1.42, 1.415509259259259)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.0)","(5.5, 6.6, 6.587878787878788)"
10-01-2023 13:11:30.564837,"(1.26, 1.42, 1.4147567567567567)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.0)","(5.5, 6.6, 6.587878787878788)"
10-01-2023 13:11:31.400855,"(1.26, 1.42, 1.4147567567567567)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.0)","(5.5, 6.6, 6.587878787878788)"
10-01-2023 13:11:32.307725,"(1.26, 1.42, 1.4165402124430955)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.0)","(5.5, 6.6, 6.587878787878788)"
10-01-2023 13:11:33.182400,"(1.26, 1.42, 1.4165402124430955)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.0)","(5.5, 6.6, 6.587878787878788)"
10-01-2023 13:11:33.996705,"(1.26, 1.42, 1.4165402124430955)","(13.0, 17.0, 16.563492063492063)","(21.0, 32.0, 30.8)","(16.0, 22.0, 21.0)","(5.5, 6.6, 6.587878787878788)"
10-01-2023 13:11:34.819317,"(1.26, 1.42, 1.4114499999999999)","(13.0, 17.0, 16.58695652173913)","(21.0, 32.0, 31.142857142857142)","(16.0, 22.0, 21.2)","(5.5, 6.8, 6.64635761589404)"
10-01-2023 13:11:35.712929,"(1.26, 1.4, 1.3936708860759492)","(13.0, 18.0, 17.416666666666668)","(21.0, 34.0, 31.548387096774192)","(16.0, 22.0, 21.423076923076923)","(5.5, 6.8, 6.734265734265734)"
10-01-2023 13:11:36.606045,"(1.26, 1.4, 1.3914012738853503)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.684210526315788)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.734265734265734)"
10-01-2023 13:11:37.408279,"(1.26, 1.4, 1.395111111111111)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.684210526315788)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.734265734265734)"
10-01-2023 13:11:38.276899,"(1.26, 1.4, 1.395111111111111)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.684210526315788)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.741176470588235)"
10-01-2023 13:11:39.182789,"(1.26, 1.4, 1.39535192563081)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.684210526315788)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.741176470588235)"
10-01-2023 13:11:40.083580,"(1.26, 1.4, 1.39535192563081)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.684210526315788)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.741176470588235)"
10-01-2023 13:11:40.965455,"(1.26, 1.4, 1.395345744680851)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.8)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.741176470588235)"
10-01-2023 13:11:41.825794,"(1.26, 1.4, 1.395345744680851)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.8)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.741176470588235)"
10-01-2023 13:11:42.673798,"(1.26, 1.4, 1.3953145917001337)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.8)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.744360902255639)"
10-01-2023 13:11:43.582770,"(1.26, 1.4, 1.3953145917001337)","(13.0, 18.0, 17.365384615384617)","(21.0, 34.0, 31.8)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.753846153846154)"
10-01-2023 13:11:44.486662,"(1.26, 1.4, 1.3952830188679244)","(13.0, 18.0, 17.475)","(21.0, 34.0, 31.8)","(16.0, 22.0, 21.423076923076923)","(5.5, 7.0, 6.6617977528089884)"
10-01-2023 13:11:45.377500,"(1.24, 1.41, 1.4058883248730965)","(13.0, 18.0, 17.28813559322034)","(21.0, 32.0, 30.818181818181817)","(16.0, 22.0, 21.727272727272727)","(5.5, 6.8, 6.578231292517007)"
