,Loved By You,Happy Hopetoun,Inside Out,Cruising Cloe,Donnington Girl,Miss Frozen
16-12-2022 15:37:21.345091,"(8.5, 11.0, 10.885714285714286)","(20.0, 29.0, 27.7)","(81.0, 200.0, 185.33333333333334)","(26.0, 42.0, 41.76470588235294)","(7.5, 9.0, 8.89271523178808)","(1.18, 1.38, 1.3705084745762712)"
16-12-2022 15:37:22.177300,"(8.5, 11.5, 10.99090909090909)","(20.0, 29.0, 28.0)","(81.0, 200.0, 186.25)","(26.0, 42.0, 41.8)","(7.5, 9.0, 8.910828025477707)","(1.18, 1.38, 1.3773544973544973)"
16-12-2022 15:37:23.026544,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:23.873313,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:24.696527,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:25.512406,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:26.323923,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:27.136135,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:27.985742,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:28.797441,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:29.603468,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:30.408412,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:31.274428,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:32.088874,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:32.911581,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:33.727088,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
16-12-2022 15:37:34.577291,"(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.18, 99998, 9998.5)"
