,Black Tuxedo,Spring Casper,Lady Dior,Rico Eclipse,Balbina Bale,Pierre Bale
04-01-2023 13:20:16.813985,"(26.0, 48.0, 45.333333333333336)","(2.15, 2.38, 2.3649999999999998)","(4.4, 5.4, 5.347368421052632)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.137931034482759)","(5.0, 8.4, 8.066666666666666)"
04-01-2023 13:20:17.989394,"(26.0, 48.0, 45.333333333333336)","(2.15, 2.38, 2.3783333333333334)","(4.4, 5.4, 5.347368421052632)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.075675675675676)","(5.0, 8.2, 8.066666666666666)"
04-01-2023 13:20:19.079352,"(26.0, 60.0, 47.75)","(2.15, 2.38, 2.3783333333333334)","(4.4, 5.4, 5.3)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.1)","(5.0, 8.2, 7.930769230769231)"
04-01-2023 13:20:20.170912,"(26.0, 55.0, 50.5)","(2.15, 2.38, 2.3775999999999997)","(4.4, 5.5, 5.4)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.105555555555555)","(5.0, 8.0, 7.828571428571428)"
04-01-2023 13:20:21.279250,"(26.0, 55.0, 50.5)","(2.15, 2.4, 2.3873684210526314)","(4.4, 5.4, 5.2)","(13.0, 22.0, 20.25)","(4.4, 5.2, 5.102857142857143)","(5.0, 8.0, 7.810526315789473)"
04-01-2023 13:20:22.336552,"(26.0, 55.0, 50.5)","(2.15, 2.4, 2.396470588235294)","(4.4, 5.2, 5.052631578947368)","(13.0, 22.0, 20.352941176470587)","(4.4, 5.2, 5.173333333333334)","(5.0, 8.0, 7.810526315789473)"
04-01-2023 13:20:23.379351,"(26.0, 55.0, 50.5)","(2.15, 2.42, 2.407906976744186)","(4.4, 5.2, 5.0)","(13.0, 22.0, 19.3)","(4.4, 5.2, 5.24)","(5.0, 8.0, 7.809523809523809)"
04-01-2023 13:20:24.486288,"(31.0, 55.0, 50.5)","(2.15, 2.48, 2.4638095238095237)","(4.4, 5.0, 4.951851851851852)","(15.0, 22.0, 19.333333333333332)","(4.4, 5.3, 5.2625)","(5.5, 8.0, 7.8374999999999995)"
04-01-2023 13:20:25.503062,"(31.0, 55.0, 50.5)","(2.15, 2.44, 2.4378571428571427)","(4.4, 5.0, 4.833333333333333)","(15.0, 22.0, 19.333333333333332)","(4.4, 5.3, 5.314285714285715)","(5.5, 8.0, 7.847058823529411)"
04-01-2023 13:20:26.485777,"(31.0, 55.0, 50.5)","(2.15, 2.46, 2.442222222222222)","(4.4, 4.9, 4.7444444444444445)","(15.0, 22.0, 19.333333333333332)","(4.4, 5.4, 5.311111111111111)","(5.5, 8.0, 7.847058823529411)"
04-01-2023 13:20:27.543285,"(31.0, 55.0, 50.5)","(2.15, 2.44, 2.4385185185185185)","(4.4, 4.9, 4.803448275862069)","(15.0, 22.0, 19.333333333333332)","(4.4, 5.4, 5.333333333333333)","(5.5, 8.0, 7.834482758620689)"
04-01-2023 13:20:28.571904,"(31.0, 55.0, 51.5)","(2.15, 2.44, 2.4385185185185185)","(4.4, 4.9, 4.803448275862069)","(15.0, 22.0, 19.333333333333332)","(4.4, 5.4, 5.403448275862069)","(5.5, 8.0, 7.792)"
04-01-2023 13:20:29.559020,"(31.0, 55.0, 51.5)","(2.15, 2.44, 2.4385185185185185)","(4.4, 4.9, 4.738095238095238)","(15.0, 22.0, 19.333333333333332)","(4.4, 5.5, 5.390909090909091)","(5.5, 8.0, 7.84375)"
04-01-2023 13:20:30.492758,"(31.0, 55.0, 51.5)","(2.15, 2.44, 2.4387499999999998)","(4.4, 4.9, 4.738095238095238)","(15.0, 22.0, 19.3)","(4.4, 5.5, 5.390909090909091)","(5.5, 8.0, 7.84375)"
04-01-2023 13:20:31.480014,"(31.0, 55.0, 51.5)","(2.15, 2.44, 2.4387499999999998)","(4.4, 4.9, 4.752173913043478)","(15.0, 22.0, 19.3)","(4.4, 5.5, 5.383333333333333)","(5.5, 8.0, 7.88235294117647)"
04-01-2023 13:20:32.599653,"(31.0, 55.0, 51.5)","(2.15, 2.44, 2.4352941176470586)","(4.4, 4.8, 4.763636363636364)","(15.0, 22.0, 19.3)","(4.4, 5.5, 5.366666666666666)","(5.5, 8.0, 8.02608695652174)"
04-01-2023 13:20:33.651673,"(31.0, 55.0, 54.59090909090909)","(2.15, 2.42, 2.418181818181818)","(4.4, 4.8, 4.74375)","(15.0, 22.0, 19.3)","(4.4, 5.5, 5.41)","(6.0, 8.2, 7.917241379310345)"
04-01-2023 13:20:34.667713,"(31.0, 55.0, 54.72)","(2.15, 2.44, 2.4308571428571426)","(4.4, 4.8, 4.74)","(15.0, 22.0, 19.3)","(4.4, 5.5, 5.451724137931034)","(6.0, 8.0, 7.917241379310345)"
04-01-2023 13:20:35.722682,"(31.0, 60.0, 57.0)","(2.15, 2.42, 2.4186206896551723)","(4.4, 4.8, 4.74)","(15.0, 22.0, 19.3)","(4.4, 5.5, 5.451724137931034)","(6.0, 8.0, 7.917241379310345)"
04-01-2023 13:20:36.892356,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.42, 2.4026666666666667)","(4.4, 4.8, 4.710344827586207)","(15.0, 22.0, 20.2)","(4.4, 5.5, 5.451724137931034)","(6.0, 8.0, 7.917241379310345)"
04-01-2023 13:20:38.008952,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.44, 2.4214285714285713)","(4.4, 4.8, 4.75)","(15.0, 22.0, 20.58823529411765)","(4.4, 5.5, 5.395652173913044)","(6.0, 8.0, 7.917241379310345)"
04-01-2023 13:20:39.176863,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.44, 2.417391304347826)","(4.4, 4.8, 4.7439024390243905)","(15.0, 22.0, 21.873417721518987)","(4.4, 5.4, 5.395652173913044)","(6.0, 8.0, 7.914285714285715)"
04-01-2023 13:20:40.252025,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.44, 2.417391304347826)","(4.4, 4.9, 4.75)","(15.0, 22.0, 21.890243902439025)","(4.4, 5.4, 5.395652173913044)","(6.0, 8.0, 7.89375)"
04-01-2023 13:20:41.320550,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.42, 2.412)","(4.4, 4.8, 4.76)","(15.0, 22.0, 22.42105263157895)","(4.4, 5.4, 5.395833333333334)","(6.0, 8.0, 7.903030303030303)"
04-01-2023 13:20:42.384108,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.42, 2.412)","(4.4, 4.8, 4.72)","(15.0, 24.0, 23.65625)","(4.4, 5.4, 5.395833333333334)","(6.0, 8.0, 7.89375)"
04-01-2023 13:20:43.358020,"(31.0, 60.0, 56.44444444444444)","(2.15, 2.42, 2.412)","(4.4, 4.8, 4.69375)","(15.0, 24.0, 23.75)","(4.4, 5.4, 5.395833333333334)","(6.0, 8.0, 7.9)"
04-01-2023 13:20:44.467280,"(31.0, 60.0, 57.83783783783784)","(2.15, 2.42, 2.412)","(4.4, 4.8, 4.7105263157894735)","(15.0, 24.0, 22.625)","(4.4, 5.4, 5.406976744186046)","(6.0, 8.0, 7.95)"
04-01-2023 13:20:45.574699,"(31.0, 60.0, 57.94871794871795)","(2.15, 2.42, 2.412)","(4.4, 4.8, 4.6866666666666665)","(15.0, 23.0, 22.92105263157895)","(4.4, 5.5, 5.47)","(6.0, 8.0, 7.954545454545454)"
04-01-2023 13:20:46.619489,"(31.0, 60.0, 57.64705882352941)","(2.15, 2.42, 2.412)","(4.4, 4.8, 4.6866666666666665)","(15.0, 23.0, 22.80246913580247)","(4.4, 5.5, 5.518518518518518)","(6.0, 8.0, 7.965853658536585)"
04-01-2023 13:20:47.736119,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.41)","(4.4, 4.8, 4.699999999999999)","(15.0, 23.0, 22.92105263157895)","(4.4, 5.6, 5.518518518518518)","(6.0, 8.2, 7.9837837837837835)"
04-01-2023 13:20:48.789990,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.4074285714285715)","(4.4, 4.8, 4.676923076923076)","(15.0, 23.0, 22.80246913580247)","(4.4, 5.6, 5.518518518518518)","(6.0, 8.2, 7.9837837837837835)"
04-01-2023 13:20:49.860503,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.4074285714285715)","(4.4, 4.8, 4.669767441860465)","(15.0, 23.0, 22.92105263157895)","(4.4, 5.6, 5.530434782608696)","(6.0, 8.2, 7.9837837837837835)"
04-01-2023 13:20:50.928661,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.41)","(4.4, 4.8, 4.63)","(15.0, 23.0, 22.92105263157895)","(4.4, 5.6, 5.5285714285714285)","(6.0, 8.2, 7.965853658536585)"
04-01-2023 13:20:51.996471,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.41)","(4.4, 4.7, 4.63)","(15.0, 23.0, 22.92105263157895)","(4.4, 5.6, 5.5285714285714285)","(6.0, 8.2, 7.965853658536585)"
04-01-2023 13:20:52.981065,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.41)","(4.4, 4.7, 4.63)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.6, 5.5285714285714285)","(6.0, 8.2, 7.965853658536585)"
04-01-2023 13:20:53.982999,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.41)","(4.4, 4.7, 4.63)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.6, 5.55)","(6.0, 8.2, 7.965853658536585)"
04-01-2023 13:20:55.029808,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.4096774193548387)","(4.4, 4.7, 4.63)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.6, 5.52)","(6.0, 8.2, 7.965853658536585)"
04-01-2023 13:20:55.994490,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.4096774193548387)","(4.4, 4.7, 4.63)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.6, 5.514285714285714)","(6.0, 8.2, 7.965853658536585)"
04-01-2023 13:20:57.018339,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.4096774193548387)","(4.4, 4.7, 4.6125)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.6, 5.542857142857143)","(6.0, 8.2, 7.471028037383178)"
04-01-2023 13:20:57.974942,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.44, 2.4317241379310346)","(4.4, 4.8, 4.67027027027027)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.6, 5.52)","(6.0, 7.8, 7.503030303030303)"
04-01-2023 13:20:58.975898,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.44, 2.4270967741935485)","(4.4, 4.8, 4.67027027027027)","(15.0, 23.0, 22.759036144578314)","(4.4, 5.7, 5.575)","(6.0, 7.6, 7.581818181818181)"
04-01-2023 13:20:59.935029,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.4059999999999997)","(4.4, 4.8, 4.665)","(15.0, 24.0, 22.94736842105263)","(4.4, 5.7, 5.5440000000000005)","(6.0, 7.6, 7.561290322580645)"
04-01-2023 13:21:00.941226,"(31.0, 60.0, 57.03703703703704)","(2.15, 2.42, 2.412857142857143)","(4.4, 4.8, 4.819148936170213)","(15.0, 24.0, 22.94736842105263)","(4.4, 5.7, 5.550000000000001)","(6.0, 7.6, 7.528205128205128)"
04-01-2023 13:21:01.886066,"(31.0, 60.0, 56.333333333333336)","(2.15, 2.42, 2.4056603773584904)","(4.4, 4.9, 4.819148936170213)","(15.0, 24.0, 22.94736842105263)","(4.4, 5.7, 5.553488372093024)","(6.0, 7.6, 7.558333333333334)"
04-01-2023 13:21:02.882722,"(31.0, 60.0, 56.25)","(2.15, 2.46, 2.417966101694915)","(4.4, 4.9, 4.787272727272727)","(15.0, 23.0, 22.772727272727273)","(4.4, 5.7, 5.533333333333333)","(6.0, 7.6, 7.504761904761905)"
04-01-2023 13:21:03.948620,"(31.0, 60.0, 56.25)","(2.15, 2.42, 2.4187096774193546)","(4.0, 4.9, 4.787272727272727)","(15.0, 23.0, 22.772727272727273)","(4.6, 5.6, 5.518918918918919)","(6.0, 7.6, 7.308333333333334)"
04-01-2023 13:21:04.960255,"(31.0, 60.0, 56.25)","(2.15, 2.44, 2.438181818181818)","(4.0, 4.9, 4.813888888888889)","(15.0, 23.0, 19.615384615384617)","(4.6, 5.6, 5.523076923076923)","(6.0, 7.4, 7.478947368421053)"
04-01-2023 13:21:05.977954,"(31.0, 60.0, 56.12903225806451)","(2.15, 2.44, 2.4393103448275864)","(4.0, 4.9, 4.787272727272727)","(15.0, 20.0, 19.45)","(4.6, 5.6, 5.521052631578947)","(6.0, 7.6, 7.551724137931035)"
04-01-2023 13:21:07.080973,"(31.0, 60.0, 56.12903225806451)","(2.15, 2.44, 2.4355555555555557)","(4.0, 4.9, 4.787272727272727)","(15.0, 19.5, 19.25)","(4.6, 5.6, 5.521052631578947)","(6.0, 7.8, 7.635)"
04-01-2023 13:21:08.021534,"(31.0, 60.0, 56.12903225806451)","(2.15, 2.44, 2.4355555555555557)","(4.0, 4.9, 4.787272727272727)","(15.0, 19.5, 19.25)","(4.6, 5.6, 5.521052631578947)","(6.0, 7.8, 7.675)"
04-01-2023 13:21:08.954134,"(31.0, 50.0, 49.333333333333336)","(2.15, 2.44, 2.4355555555555557)","(4.0, 4.9, 4.791228070175439)","(15.0, 19.5, 19.25)","(4.6, 5.6, 5.521052631578947)","(6.0, 7.8, 7.779999999999999)"
04-01-2023 13:21:09.931461,"(31.0, 50.0, 48.0)","(2.15, 2.46, 2.4343589743589744)","(4.0, 4.9, 4.787272727272727)","(15.0, 19.5, 19.25)","(4.6, 5.6, 5.521052631578947)","(6.0, 7.8, 7.744)"
04-01-2023 13:21:10.849667,"(31.0, 50.0, 48.0)","(2.15, 2.46, 2.4359036144578314)","(4.0, 4.9, 4.787272727272727)","(15.0, 19.5, 19.1)","(4.6, 5.6, 5.521052631578947)","(6.0, 7.8, 7.784)"
04-01-2023 13:21:11.819211,"(31.0, 50.0, 49.333333333333336)","(2.15, 2.46, 2.4343589743589744)","(4.0, 4.9, 4.789285714285715)","(15.0, 19.5, 19.1)","(4.6, 5.6, 5.305940594059406)","(6.0, 7.8, 7.790909090909091)"
04-01-2023 13:21:12.787674,"(31.0, 50.0, 49.0)","(2.15, 2.46, 2.441333333333333)","(4.0, 4.9, 4.831250000000001)","(15.0, 19.5, 19.253521126760564)","(4.6, 5.4, 5.282258064516129)","(6.0, 7.8, 7.775438596491228)"
04-01-2023 13:21:13.683995,"(31.0, 50.0, 49.6)","(2.15, 2.46, 2.4502941176470587)","(4.0, 4.9, 4.870909090909091)","(15.0, 20.0, 19.253521126760564)","(4.6, 5.3, 5.282258064516129)","(6.0, 7.8, 7.962264150943396)"
04-01-2023 13:21:14.664428,"(31.0, 50.0, 49.6)","(2.15, 2.46, 2.437627118644068)","(4.0, 5.0, 4.93125)","(15.0, 20.0, 19.369565217391305)","(4.6, 5.3, 5.28135593220339)","(6.0, 8.0, 7.989473684210527)"
04-01-2023 13:21:15.601861,"(31.0, 50.0, 49.666666666666664)","(2.15, 2.46, 2.4427692307692306)","(4.0, 5.0, 4.93125)","(15.0, 19.5, 19.23913043478261)","(4.6, 5.3, 5.28135593220339)","(6.0, 8.0, 7.974193548387097)"
04-01-2023 13:21:16.513605,"(31.0, 55.0, 49.666666666666664)","(2.15, 2.5, 2.468421052631579)","(4.0, 4.8, 4.779411764705882)","(15.0, 20.0, 18.866666666666667)","(4.6, 5.4, 5.265333333333333)","(6.0, 8.0, 7.972881355932204)"
04-01-2023 13:21:17.466481,"(31.0, 55.0, 49.666666666666664)","(2.15, 2.5, 2.4683720930232558)","(4.0, 4.7, 4.6875)","(15.0, 19.5, 19.0)","(4.6, 5.4, 5.324418604651163)","(6.0, 8.0, 7.989473684210527)"
04-01-2023 13:21:18.390053,"(31.0, 55.0, 49.8421052631579)","(2.15, 2.48, 2.4457142857142857)","(4.0, 4.8, 4.7727272727272725)","(15.0, 19.5, 19.25)","(4.6, 5.4, 5.452941176470588)","(6.0, 8.0, 8.066666666666666)"
04-01-2023 13:21:19.354769,"(31.0, 55.0, 49.55555555555556)","(2.15, 2.42, 2.4178571428571427)","(4.0, 4.9, 4.778260869565218)","(15.0, 19.5, 19.464285714285715)","(4.6, 5.5, 5.3533333333333335)","(6.0, 8.2, 7.995454545454545)"
04-01-2023 13:21:20.282111,"(31.0, 55.0, 49.55555555555556)","(2.15, 2.44, 2.4296296296296296)","(4.0, 4.9, 4.8087719298245615)","(15.0, 19.5, 19.428571428571427)","(4.6, 5.5, 5.344444444444444)","(6.0, 8.0, 7.962264150943396)"
04-01-2023 13:21:21.473711,"(31.0, 55.0, 50.73913043478261)","(2.15, 2.44, 2.440449438202247)","(4.0, 4.9, 4.886956521739131)","(15.0, 19.5, 19.166666666666668)","(4.6, 5.4, 5.3090909090909095)","(6.0, 8.0, 7.978125)"
04-01-2023 13:21:22.622486,"(31.0, 55.0, 50.0)","(2.15, 2.46, 2.4363934426229505)","(4.0, 4.9, 4.868539325842697)","(15.0, 19.5, 18.9)","(4.6, 5.4, 5.325806451612903)","(6.0, 8.0, 8.112328767123287)"
04-01-2023 13:21:23.677417,"(31.0, 55.0, 50.21052631578947)","(2.15, 2.46, 2.4363934426229505)","(4.0, 4.9, 4.824752475247525)","(15.0, 19.5, 18.657894736842106)","(4.6, 5.5, 5.473333333333334)","(6.0, 8.2, 8.044444444444444)"
04-01-2023 13:21:24.689653,"(31.0, 55.0, 50.357142857142854)","(2.15, 2.44, 2.4303125)","(4.0, 4.7, 4.6648148148148145)","(15.0, 19.5, 18.657894736842106)","(4.6, 5.5, 5.536842105263157)","(6.0, 8.2, 8.093023255813954)"
04-01-2023 13:21:25.672237,"(31.0, 55.0, 50.357142857142854)","(2.15, 2.42, 2.413968253968254)","(4.0, 4.7, 4.726984126984127)","(15.0, 19.5, 18.966666666666665)","(4.6, 5.6, 5.542857142857143)","(6.0, 8.2, 8.093023255813954)"
04-01-2023 13:21:26.729672,"(31.0, 55.0, 49.68181818181818)","(2.15, 2.42, 2.4163636363636365)","(4.0, 4.8, 4.768055555555556)","(15.0, 19.5, 18.93548387096774)","(4.6, 5.6, 5.491428571428571)","(6.0, 8.2, 8.093023255813954)"
04-01-2023 13:21:27.710397,"(31.0, 55.0, 50.5)","(2.15, 2.42, 2.4156363636363634)","(4.0, 4.8, 4.766666666666667)","(15.0, 19.0, 18.93548387096774)","(4.6, 5.6, 5.491428571428571)","(6.0, 8.2, 8.11320754716981)"
04-01-2023 13:21:28.611141,"(31.0, 55.0, 50.82142857142857)","(2.15, 2.42, 2.4161290322580644)","(4.0, 4.8, 4.766666666666667)","(15.0, 19.0, 18.852941176470587)","(4.6, 5.6, 5.515555555555555)","(6.0, 8.2, 8.11320754716981)"
04-01-2023 13:21:29.567283,"(31.0, 55.0, 53.24324324324324)","(2.15, 2.44, 2.421149425287356)","(4.0, 4.8, 4.704)","(15.0, 19.0, 18.8)","(4.6, 5.6, 5.506122448979592)","(6.0, 8.2, 8.141666666666666)"
04-01-2023 13:21:30.483967,"(31.0, 55.0, 53.24324324324324)","(2.15, 2.44, 2.421149425287356)","(4.0, 4.8, 4.693103448275862)","(15.0, 19.0, 18.86111111111111)","(4.6, 5.6, 5.506122448979592)","(6.0, 8.2, 8.141666666666666)"
04-01-2023 13:21:31.524731,"(31.0, 55.0, 53.24324324324324)","(2.15, 2.44, 2.420909090909091)","(4.0, 4.8, 4.690625)","(15.0, 19.0, 18.91176470588235)","(4.6, 5.6, 5.574999999999999)","(6.0, 8.2, 8.074418604651163)"
04-01-2023 13:21:32.552528,"(31.0, 55.0, 53.24324324324324)","(2.15, 2.42, 2.4098924731182794)","(4.0, 4.8, 4.682608695652173)","(15.0, 19.0, 18.848484848484848)","(4.6, 5.6, 5.510526315789473)","(6.0, 8.2, 8.045714285714286)"
04-01-2023 13:21:33.492527,"(31.0, 55.0, 53.19444444444444)","(2.15, 2.42, 2.4098924731182794)","(4.0, 4.8, 4.682608695652173)","(15.0, 19.0, 18.848484848484848)","(4.6, 5.7, 5.538461538461538)","(6.0, 8.2, 8.03125)"
04-01-2023 13:21:34.507829,"(31.0, 55.0, 53.19444444444444)","(2.15, 2.42, 2.403179487179487)","(4.0, 4.8, 4.7)","(15.0, 19.0, 19.055555555555557)","(4.6, 5.7, 5.641666666666667)","(6.0, 8.2, 8.23030303030303)"
04-01-2023 13:21:35.560147,"(31.0, 60.0, 57.14285714285714)","(2.15, 2.36, 2.35578947368421)","(4.0, 4.9, 4.777272727272727)","(15.0, 19.5, 18.923076923076923)","(4.6, 5.8, 5.637142857142857)","(6.0, 8.4, 8.321495327102804)"
04-01-2023 13:21:36.503669,"(31.0, 60.0, 54.3859649122807)","(2.15, 2.38, 2.3701234567901235)","(4.0, 4.8, 4.777272727272727)","(15.0, 19.5, 18.923076923076923)","(4.6, 5.7, 5.673684210526316)","(6.0, 8.4, 8.35)"
04-01-2023 13:21:37.501448,"(31.0, 60.0, 54.56140350877193)","(2.15, 2.3, 2.2897202797202794)","(4.0, 5.0, 4.964516129032258)","(15.0, 19.5, 19.189655172413794)","(4.6, 5.7, 5.675675675675675)","(6.0, 8.4, 7.9875)"
04-01-2023 13:21:38.584287,"(31.0, 60.0, 55.0)","(2.15, 2.34, 2.327272727272727)","(4.0, 5.0, 4.9714285714285715)","(15.0, 19.5, 18.848837209302324)","(4.6, 5.8, 5.7124999999999995)","(6.0, 8.0, 8.062068965517241)"
04-01-2023 13:21:39.654872,"(31.0, 60.0, 54.130434782608695)","(2.15, 2.34, 2.3225)","(4.0, 5.0, 4.957142857142857)","(15.0, 20.0, 19.125)","(4.6, 5.8, 5.752)","(6.0, 8.2, 8.08235294117647)"
04-01-2023 13:21:40.665617,"(31.0, 60.0, 53.57142857142857)","(2.15, 2.3, 2.2905882352941176)","(4.0, 5.1, 4.957142857142857)","(15.0, 20.0, 19.164383561643834)","(4.6, 5.8, 5.731034482758621)","(6.0, 8.2, 8.1)"
04-01-2023 13:21:41.970297,"(31.0, 60.0, 54.0)","(2.15, 2.3, 2.2768421052631576)","(4.0, 5.1, 5.033333333333333)","(15.0, 20.0, 19.17142857142857)","(4.6, 5.8, 5.718604651162791)","(6.0, 8.2, 8.152941176470588)"
04-01-2023 13:21:43.042411,"(31.0, 60.0, 54.0)","(2.15, 2.3, 2.2768421052631576)","(4.0, 5.1, 5.076923076923077)","(15.0, 20.0, 19.176470588235293)","(4.6, 5.9, 5.708571428571428)","(6.0, 8.2, 8.325714285714286)"
04-01-2023 13:21:44.226068,"(31.0, 55.0, 53.70967741935484)","(2.15, 2.28, 2.275652173913043)","(4.0, 5.2, 5.127272727272727)","(15.0, 20.0, 19.096774193548388)","(4.6, 5.8, 5.752)","(6.0, 8.4, 8.33157894736842)"
04-01-2023 13:21:45.234740,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.28, 2.275652173913043)","(4.0, 5.2, 5.155555555555556)","(15.0, 20.0, 19.160714285714285)","(4.6, 5.8, 5.83939393939394)","(6.0, 8.4, 8.39076923076923)"
04-01-2023 13:21:46.131889,"(31.0, 55.0, 53.91304347826087)","(2.15, 2.28, 2.2674999999999996)","(4.0, 5.0, 4.94)","(15.0, 20.0, 19.160714285714285)","(4.6, 5.9, 5.791428571428571)","(6.0, 8.6, 8.382352941176471)"
04-01-2023 13:21:47.144103,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.3, 2.2803636363636364)","(4.0, 5.0, 4.970731707317073)","(15.0, 19.5, 19.454545454545453)","(4.6, 5.8, 5.790322580645161)","(6.0, 8.4, 8.338983050847459)"
04-01-2023 13:21:48.097444,"(31.0, 55.0, 53.57142857142857)","(2.15, 2.26, 2.2579310344827586)","(4.0, 5.1, 5.014285714285714)","(15.0, 19.5, 19.470588235294116)","(4.6, 5.8, 5.788888888888889)","(6.0, 8.4, 8.318181818181818)"
04-01-2023 13:21:49.088552,"(31.0, 55.0, 53.51851851851852)","(2.15, 2.28, 2.263478260869565)","(4.0, 5.1, 5.025)","(15.0, 19.5, 19.470588235294116)","(4.6, 5.8, 5.788888888888889)","(6.0, 8.4, 8.43448275862069)"
04-01-2023 13:21:50.154643,"(31.0, 55.0, 53.51851851851852)","(2.15, 2.28, 2.2545454545454544)","(4.0, 5.1, 5.11764705882353)","(15.0, 19.5, 18.944444444444443)","(4.6, 5.8, 5.788888888888889)","(6.0, 8.6, 8.427777777777777)"
04-01-2023 13:21:51.142551,"(31.0, 55.0, 53.51851851851852)","(2.15, 2.28, 2.2545454545454544)","(4.0, 5.2, 5.11764705882353)","(15.0, 19.0, 19.195652173913043)","(4.6, 5.8, 5.788888888888889)","(6.0, 8.6, 8.381818181818181)"
04-01-2023 13:21:52.109259,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.28, 2.254117647058824)","(4.0, 5.2, 5.11219512195122)","(15.0, 19.5, 19.3)","(4.6, 5.8, 5.79795918367347)","(6.0, 8.6, 8.431999999999999)"
04-01-2023 13:21:53.103061,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.28, 2.250485436893204)","(4.0, 5.2, 5.146938775510204)","(15.0, 19.5, 18.70689655172414)","(4.6, 5.9, 5.764285714285714)","(6.0, 8.6, 8.464516129032258)"
04-01-2023 13:21:54.080269,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.26, 2.2574193548387096)","(4.0, 5.2, 5.145762711864407)","(15.0, 19.0, 18.8)","(4.6, 5.8, 5.764285714285714)","(6.0, 8.6, 8.559090909090909)"
04-01-2023 13:21:55.009321,"(31.0, 55.0, 53.064516129032256)","(2.15, 2.28, 2.265892857142857)","(4.0, 5.2, 5.11578947368421)","(15.0, 19.0, 18.8)","(4.6, 5.8, 5.733333333333333)","(6.0, 8.6, 8.49655172413793)"
04-01-2023 13:21:55.996213,"(31.0, 55.0, 53.51851851851852)","(2.15, 2.28, 2.269145728643216)","(4.0, 5.2, 5.127777777777777)","(15.0, 18.5, 18.3)","(4.6, 5.8, 5.726923076923077)","(6.0, 8.6, 8.49655172413793)"
04-01-2023 13:21:57.045944,"(31.0, 55.0, 53.51851851851852)","(2.15, 2.28, 2.2694949494949492)","(4.0, 5.2, 5.116666666666666)","(15.0, 18.5, 18.112903225806452)","(4.6, 5.8, 5.713636363636364)","(6.0, 8.6, 8.443076923076923)"
04-01-2023 13:21:57.928293,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.28, 2.273333333333333)","(4.0, 5.2, 5.116129032258065)","(15.0, 18.5, 18.015151515151516)","(4.6, 5.8, 5.633333333333333)","(6.0, 8.6, 8.354216867469878)"
04-01-2023 13:21:58.921298,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.3, 2.264255319148936)","(4.0, 5.2, 5.129729729729729)","(15.0, 18.5, 18.025)","(4.6, 5.8, 5.70921052631579)","(6.0, 8.6, 8.417021276595746)"
04-01-2023 13:21:59.873834,"(31.0, 55.0, 53.46153846153846)","(2.15, 2.28, 2.267179487179487)","(4.0, 5.2, 5.145714285714286)","(15.0, 18.5, 18.025)","(4.6, 5.8, 5.725)","(6.0, 8.6, 8.32258064516129)"
04-01-2023 13:22:00.843952,"(31.0, 55.0, 53.51851851851852)","(2.15, 2.32, 2.3141035856573704)","(4.0, 5.2, 5.095522388059702)","(15.0, 18.5, 18.06)","(4.6, 5.7, 5.627586206896551)","(6.0, 8.4, 8.32258064516129)"
04-01-2023 13:22:01.825948,"(31.0, 55.0, 53.888888888888886)","(2.1, 2.32, 2.3084)","(4.2, 5.2, 5.1)","(14.0, 18.5, 18.076923076923077)","(4.8, 5.6, 5.58)","(6.0, 8.4, 8.317241379310344)"
