,Miss Fab Focus,Barelys Era,Helmet Giblet,Yuna Bale,Off Switch,Magical Doll,Dolly Quokka,Aston Audrey
14-12-2022 12:32:34.089692,"(12.0, 19.5, 18.818181818181817)","(2.5, 2.82, 2.8056790123456787)","(4.6, 5.7, 5.266666666666667)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.8)","(8.5, 12.5, 12.0)","(3.2, 4.2, 4.15483870967742)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:35.614473,"(12.0, 19.5, 18.818181818181817)","(2.5, 2.82, 2.804736842105263)","(4.6, 5.7, 5.322222222222222)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.8)","(8.5, 12.5, 12.0)","(3.2, 4.2, 4.15483870967742)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:37.035279,"(12.0, 19.5, 19.235294117647058)","(2.5, 2.82, 2.804736842105263)","(4.6, 5.7, 5.449999999999999)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.8)","(8.5, 12.5, 12.0)","(3.2, 4.2, 4.121212121212121)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:38.431463,"(12.0, 19.5, 18.551724137931036)","(2.5, 2.82, 2.816923076923077)","(4.6, 5.6, 5.26)","(31.0, 65.0, 63.888888888888886)","(17.0, 23.0, 24.941176470588236)","(8.5, 12.5, 12.0)","(3.2, 4.2, 4.12972972972973)","(31.0, 80.0, 70.45454545454545)"
14-12-2022 12:32:39.970696,"(12.0, 20.0, 18.551724137931036)","(2.5, 2.84, 2.7982142857142853)","(4.6, 5.5, 5.26)","(31.0, 65.0, 63.888888888888886)","(17.0, 26.0, 22.8)","(8.5, 12.5, 12.227272727272727)","(3.2, 4.2, 4.090909090909091)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:41.511542,"(12.0, 20.0, 18.551724137931036)","(2.5, 2.84, 2.8266666666666667)","(4.6, 5.5, 5.26)","(31.0, 65.0, 63.888888888888886)","(17.0, 23.0, 22.8)","(8.5, 12.5, 12.227272727272727)","(3.3, 4.1, 4.090909090909091)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:42.947266,"(12.0, 20.0, 18.551724137931036)","(2.5, 2.84, 2.806206896551724)","(4.6, 5.5, 5.26)","(31.0, 65.0, 63.888888888888886)","(17.0, 23.0, 22.8)","(8.5, 12.5, 12.227272727272727)","(3.3, 4.1, 4.083333333333333)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:44.309462,"(12.0, 20.0, 18.551724137931036)","(2.5, 2.82, 2.8018181818181818)","(4.6, 5.5, 5.223076923076923)","(31.0, 65.0, 63.888888888888886)","(17.0, 23.0, 24.941176470588236)","(8.5, 12.5, 12.0)","(3.3, 4.1, 4.083333333333333)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:45.693371,"(12.0, 20.0, 18.551724137931036)","(2.5, 2.82, 2.8469767441860463)","(4.6, 5.5, 5.344444444444444)","(31.0, 65.0, 63.888888888888886)","(17.0, 26.0, 24.941176470588236)","(8.5, 12.5, 11.666666666666666)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:47.133197,"(12.0, 20.0, 18.95)","(2.5, 2.86, 2.8556756756756756)","(4.6, 5.5, 5.278947368421052)","(31.0, 65.0, 63.888888888888886)","(17.0, 26.0, 24.941176470588236)","(8.5, 12.0, 11.782608695652174)","(3.3, 4.1, 4.0625)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:48.489122,"(12.0, 20.0, 18.95)","(2.5, 2.86, 2.843076923076923)","(4.6, 5.5, 5.278947368421052)","(31.0, 65.0, 63.421052631578945)","(17.0, 26.0, 22.727272727272727)","(8.5, 12.0, 11.642857142857142)","(3.3, 4.1, 4.0625)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:49.879884,"(12.0, 20.0, 18.95)","(2.5, 2.88, 2.8423529411764705)","(4.6, 5.5, 5.2625)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.727272727272727)","(8.5, 12.0, 11.642857142857142)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:51.288505,"(12.0, 20.0, 18.91860465116279)","(2.5, 2.88, 2.846315789473684)","(4.6, 5.5, 5.2625)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.5)","(8.5, 12.0, 11.642857142857142)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 72.22222222222223)"
14-12-2022 12:32:52.626800,"(12.0, 20.0, 18.91860465116279)","(2.5, 2.88, 2.857142857142857)","(4.6, 5.5, 5.323076923076923)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.5)","(8.5, 12.0, 11.642857142857142)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 68.75)"
14-12-2022 12:32:53.914958,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.8666666666666667)","(4.6, 5.6, 5.323076923076923)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.5)","(8.5, 12.0, 11.642857142857142)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 68.75)"
14-12-2022 12:32:55.323007,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.8666666666666667)","(4.6, 5.6, 5.323076923076923)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.5)","(8.5, 12.0, 11.696969696969697)","(3.3, 4.1, 4.052631578947368)","(31.0, 80.0, 68.75)"
14-12-2022 12:32:56.793101,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.869090909090909)","(4.6, 5.5, 5.275)","(31.0, 65.0, 63.421052631578945)","(17.0, 23.0, 22.5)","(8.5, 12.0, 11.696969696969697)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 63.33333333333333)"
14-12-2022 12:32:58.149127,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.87)","(4.6, 5.5, 5.275)","(31.0, 65.0, 63.75)","(17.0, 23.0, 22.625)","(8.5, 12.0, 11.696969696969697)","(3.3, 4.1, 4.0625)","(31.0, 80.0, 70.0)"
14-12-2022 12:32:59.560910,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.8727272727272726)","(4.6, 5.5, 5.275)","(31.0, 65.0, 63.75)","(17.0, 23.0, 22.76923076923077)","(8.5, 12.0, 11.92)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 73.0)"
14-12-2022 12:33:00.979890,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.8727272727272726)","(4.6, 5.5, 5.265217391304348)","(31.0, 65.0, 63.75)","(17.0, 23.0, 22.76923076923077)","(8.5, 12.0, 11.92)","(3.3, 4.1, 4.045454545454545)","(31.0, 80.0, 73.0)"
14-12-2022 12:33:02.443818,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.8706666666666667)","(4.6, 5.5, 5.294736842105263)","(31.0, 65.0, 67.6)","(17.0, 23.0, 22.76923076923077)","(8.5, 12.0, 11.644444444444444)","(3.3, 4.1, 4.0807692307692305)","(31.0, 80.0, 75.0)"
14-12-2022 12:33:03.807607,"(12.0, 20.0, 18.90909090909091)","(2.5, 2.88, 2.869333333333333)","(4.6, 5.5, 5.341176470588236)","(31.0, 70.0, 67.6)","(17.0, 23.0, 22.76923076923077)","(8.5, 12.0, 11.644444444444444)","(3.3, 4.1, 4.0807692307692305)","(31.0, 80.0, 75.0)"
14-12-2022 12:33:05.252720,"(12.0, 20.0, 18.923076923076923)","(2.5, 2.88, 2.881)","(4.6, 5.4, 5.308333333333334)","(31.0, 70.0, 67.6)","(17.0, 23.0, 22.76923076923077)","(8.5, 12.0, 11.644444444444444)","(3.3, 4.1, 3.897727272727273)","(31.0, 80.0, 75.58823529411765)"
14-12-2022 12:33:06.565617,"(12.0, 20.0, 18.95)","(2.5, 2.92, 2.886315789473684)","(4.6, 5.4, 5.308333333333334)","(31.0, 70.0, 67.6)","(17.0, 23.0, 22.76923076923077)","(8.5, 12.0, 11.725)","(3.3, 3.95, 3.901219512195122)","(31.0, 80.0, 75.58823529411765)"
14-12-2022 12:33:08.036952,"(12.0, 20.0, 18.91860465116279)","(2.5, 2.92, 2.9028571428571426)","(4.6, 5.4, 5.315384615384616)","(31.0, 70.0, 67.6)","(17.0, 23.0, 22.77777777777778)","(8.5, 12.0, 11.857142857142858)","(3.3, 3.95, 3.8461538461538463)","(31.0, 80.0, 75.58823529411765)"
14-12-2022 12:33:09.386125,"(12.0, 20.0, 18.71951219512195)","(2.5, 2.92, 2.905)","(4.6, 5.4, 5.308333333333334)","(31.0, 70.0, 67.6)","(17.0, 23.0, 22.923076923076923)","(8.5, 12.0, 11.743589743589745)","(3.3, 3.85, 3.890625)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:10.768803,"(12.0, 20.0, 18.743243243243242)","(2.5, 2.92, 2.9028571428571426)","(4.6, 5.4, 5.304347826086957)","(31.0, 70.0, 67.6)","(17.0, 23.0, 22.923076923076923)","(8.5, 12.0, 11.761904761904763)","(3.3, 3.9, 3.8904761904761904)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:12.193560,"(12.0, 20.0, 18.546875)","(2.5, 2.92, 2.908)","(4.6, 5.4, 5.304347826086957)","(31.0, 70.0, 68.69565217391305)","(17.0, 23.0, 22.928571428571427)","(8.5, 12.0, 11.761904761904763)","(3.3, 3.9, 3.876)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:13.554613,"(12.0, 20.0, 18.546875)","(2.5, 2.92, 2.9047058823529412)","(4.6, 5.4, 5.288888888888889)","(31.0, 70.0, 69.48275862068965)","(17.0, 23.0, 22.928571428571427)","(8.5, 12.0, 11.842105263157894)","(3.3, 3.9, 3.8625)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:15.108535,"(12.0, 20.0, 18.75)","(2.5, 2.92, 2.943265306122449)","(4.6, 5.4, 5.268571428571429)","(31.0, 75.0, 69.48275862068965)","(17.0, 23.0, 22.928571428571427)","(8.5, 12.0, 11.666666666666666)","(3.3, 3.9, 3.8555555555555556)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:16.561296,"(12.0, 19.5, 19.083333333333332)","(2.5, 2.98, 2.96258064516129)","(4.6, 5.4, 5.268571428571429)","(31.0, 75.0, 69.48275862068965)","(17.0, 23.0, 22.928571428571427)","(8.5, 12.0, 11.666666666666666)","(3.3, 3.9, 3.8555555555555556)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:18.056496,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.0, 2.980983606557377)","(4.6, 5.4, 5.2615384615384615)","(31.0, 75.0, 67.5)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.666666666666666)","(3.3, 3.9, 3.8727272727272726)","(31.0, 80.0, 76.09375)"
14-12-2022 12:33:19.461663,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.0, 2.96258064516129)","(4.6, 5.4, 5.2457142857142856)","(31.0, 75.0, 66.42857142857143)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.627450980392156)","(3.3, 3.9, 3.855813953488372)","(31.0, 80.0, 70.0)"
14-12-2022 12:33:20.977486,"(12.0, 19.5, 18.5625)","(2.5, 3.0, 2.96258064516129)","(4.6, 5.4, 5.2457142857142856)","(31.0, 75.0, 66.42857142857143)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.627450980392156)","(3.3, 3.9, 3.855813953488372)","(31.0, 80.0, 70.0)"
14-12-2022 12:33:22.341345,"(12.0, 19.5, 18.583333333333332)","(2.5, 3.05, 3.003125)","(4.6, 5.3, 5.153333333333333)","(31.0, 75.0, 70.5)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.627450980392156)","(3.3, 3.9, 3.8540540540540538)","(31.0, 80.0, 74.78260869565217)"
14-12-2022 12:33:23.851578,"(12.0, 19.5, 18.5625)","(2.5, 3.05, 3.0136363636363637)","(4.6, 5.2, 5.107317073170732)","(31.0, 75.0, 70.5)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.627450980392156)","(3.3, 3.9, 3.796666666666667)","(31.0, 80.0, 75.45454545454545)"
14-12-2022 12:33:25.461911,"(12.0, 19.5, 18.5625)","(2.5, 3.05, 3.013888888888889)","(4.6, 5.2, 5.135135135135135)","(31.0, 75.0, 70.2)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.627450980392156)","(3.3, 3.85, 3.7803571428571425)","(31.0, 80.0, 75.45454545454545)"
14-12-2022 12:33:27.196397,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.05, 3.0233333333333334)","(4.6, 5.2, 5.135135135135135)","(31.0, 75.0, 70.2)","(17.0, 23.0, 22.95)","(8.5, 12.0, 11.761904761904763)","(3.3, 3.8, 3.8131578947368423)","(31.0, 80.0, 75.45454545454545)"
14-12-2022 12:33:28.655335,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.1, 3.028125)","(4.4, 5.2, 5.111111111111112)","(31.0, 75.0, 70.2)","(18.0, 23.0, 22.95)","(8.5, 12.0, 11.761904761904763)","(3.3, 3.85, 3.8131578947368423)","(31.0, 80.0, 75.45454545454545)"
14-12-2022 12:33:30.214012,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.1, 3.0214285714285714)","(4.4, 5.2, 5.102127659574468)","(31.0, 75.0, 70.0)","(18.0, 23.0, 22.95)","(8.5, 12.0, 11.9)","(3.3, 3.85, 3.786111111111111)","(31.0, 80.0, 75.58823529411765)"
14-12-2022 12:33:31.631361,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.05, 3.0304347826086957)","(4.4, 5.2, 5.094117647058823)","(31.0, 75.0, 69.375)","(18.0, 23.0, 22.95)","(8.5, 12.0, 12.03125)","(3.3, 3.85, 3.77)","(31.0, 80.0, 75.58823529411765)"
14-12-2022 12:33:33.003276,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.1, 3.023943661971831)","(4.4, 5.2, 5.054054054054054)","(31.0, 75.0, 69.78260869565217)","(18.0, 23.0, 22.95)","(8.5, 12.5, 11.947368421052632)","(3.3, 3.85, 3.783333333333333)","(31.0, 80.0, 75.58823529411765)"
14-12-2022 12:33:34.309207,"(12.0, 19.5, 18.785714285714285)","(2.5, 3.1, 3.0236111111111112)","(4.4, 5.2, 5.05)","(31.0, 75.0, 69.375)","(18.0, 23.0, 22.95)","(8.5, 12.5, 11.95945945945946)","(3.3, 3.85, 3.7676470588235293)","(31.0, 80.0, 75.0)"
14-12-2022 12:33:35.705517,"(12.0, 19.5, 18.666666666666668)","(2.5, 3.1, 3.0214285714285714)","(4.4, 5.2, 5.055555555555555)","(31.0, 75.0, 69.375)","(18.0, 23.0, 22.95)","(8.5, 12.5, 11.95945945945946)","(3.3, 3.85, 3.769230769230769)","(31.0, 80.0, 75.0)"
14-12-2022 12:33:36.963220,"(12.0, 19.5, 18.666666666666668)","(2.5, 3.1, 3.0214285714285714)","(4.4, 5.2, 5.055555555555555)","(31.0, 75.0, 70.38461538461539)","(18.0, 23.0, 22.941176470588236)","(8.5, 12.5, 12.012195121951219)","(3.3, 3.85, 3.7735849056603774)","(31.0, 80.0, 67.5)"
14-12-2022 12:33:38.302818,"(12.0, 19.5, 18.847826086956523)","(2.5, 3.05, 3.0326923076923076)","(4.4, 5.2, 5.055555555555555)","(31.0, 75.0, 70.0)","(18.0, 23.0, 22.941176470588236)","(8.5, 12.5, 12.012195121951219)","(3.3, 3.85, 3.7735849056603774)","(31.0, 80.0, 73.18181818181819)"
14-12-2022 12:33:39.966823,"(12.0, 19.5, 18.714285714285715)","(2.5, 3.05, 3.011111111111111)","(4.4, 5.2, 5.055555555555555)","(31.0, 75.0, 70.0)","(18.0, 23.0, 23.8)","(8.5, 12.5, 12.045454545454545)","(3.3, 3.85, 3.773529411764706)","(31.0, 80.0, 76.73913043478261)"
14-12-2022 12:33:41.336976,"(12.0, 19.5, 18.714285714285715)","(2.5, 3.05, 3.011111111111111)","(4.4, 5.2, 5.055555555555555)","(31.0, 75.0, 70.0)","(18.0, 24.0, 23.8)","(8.5, 12.5, 12.045454545454545)","(3.3, 3.85, 3.773529411764706)","(31.0, 80.0, 76.73913043478261)"
14-12-2022 12:33:42.760070,"(12.0, 19.5, 18.875)","(2.5, 3.05, 3.010294117647059)","(4.4, 5.2, 5.064516129032258)","(31.0, 75.0, 69.28571428571429)","(18.0, 25.0, 24.8)","(8.5, 12.5, 12.012195121951219)","(3.3, 3.85, 3.780357142857143)","(31.0, 80.0, 76.42857142857143)"
14-12-2022 12:33:44.192921,"(12.0, 19.5, 18.833333333333332)","(2.5, 3.05, 3.006666666666667)","(4.4, 5.2, 5.022222222222222)","(31.0, 75.0, 68.86363636363636)","(18.0, 26.0, 25.304347826086957)","(8.5, 12.5, 12.055555555555555)","(3.3, 3.85, 3.767857142857143)","(31.0, 80.0, 75.0)"
14-12-2022 12:33:45.753798,"(12.0, 19.5, 18.833333333333332)","(2.5, 3.05, 2.9724528301886792)","(4.4, 5.2, 5.107142857142858)","(31.0, 75.0, 69.28571428571429)","(18.0, 26.0, 25.25)","(8.5, 12.5, 12.0)","(3.3, 3.85, 3.787931034482759)","(31.0, 80.0, 74.75)"
14-12-2022 12:33:47.475818,"(12.0, 19.5, 18.833333333333332)","(2.5, 3.05, 2.972941176470588)","(4.4, 5.2, 5.07)","(41.0, 75.0, 66.0)","(18.0, 26.0, 25.25)","(9.0, 12.5, 11.983870967741936)","(3.3, 3.85, 3.820588235294118)","(41.0, 75.0, 72.6923076923077)"
14-12-2022 12:33:48.850601,"(12.0, 19.5, 18.833333333333332)","(2.5, 3.05, 2.984148148148148)","(4.4, 5.2, 5.08235294117647)","(41.0, 70.0, 68.75)","(18.0, 26.0, 24.6)","(9.0, 12.5, 12.0)","(3.3, 3.85, 3.8266666666666667)","(41.0, 75.0, 72.14285714285714)"
14-12-2022 12:33:50.223449,"(12.0, 19.5, 18.8)","(2.5, 3.05, 2.9821472392638038)","(4.4, 5.2, 5.066666666666666)","(41.0, 75.0, 67.0)","(18.0, 26.0, 23.76923076923077)","(9.0, 12.5, 12.0)","(3.3, 3.85, 3.8266666666666667)","(41.0, 75.0, 73.33333333333333)"
14-12-2022 12:33:51.698613,"(12.0, 19.5, 18.8)","(2.5, 3.05, 2.944444444444444)","(4.4, 5.2, 5.042105263157895)","(41.0, 75.0, 65.4)","(18.0, 24.0, 23.833333333333332)","(9.0, 12.5, 12.0)","(3.3, 3.85, 3.875)","(41.0, 75.0, 72.85714285714286)"
14-12-2022 12:33:53.042977,"(12.0, 19.5, 18.8)","(2.5, 3.0, 2.941333333333333)","(4.4, 5.2, 5.02)","(41.0, 75.0, 61.875)","(18.0, 24.0, 23.555555555555557)","(9.0, 12.5, 12.28125)","(3.3, 3.95, 3.864912280701754)","(41.0, 80.0, 74.0)"
14-12-2022 12:33:54.382533,"(12.0, 19.5, 19.136363636363637)","(2.5, 3.05, 2.9994285714285716)","(4.4, 5.2, 5.096)","(41.0, 75.0, 59.03846153846154)","(18.0, 24.0, 23.571428571428573)","(9.0, 12.5, 12.217948717948717)","(3.3, 3.9, 3.8655172413793104)","(41.0, 80.0, 72.14285714285714)"
14-12-2022 12:33:55.831421,"(12.0, 19.5, 18.96153846153846)","(2.5, 3.0, 2.9994285714285716)","(4.4, 5.2, 5.096)","(41.0, 70.0, 58.10344827586207)","(18.0, 24.0, 22.8)","(9.0, 12.5, 12.3)","(3.3, 3.9, 3.875)","(41.0, 75.0, 66.81818181818181)"
14-12-2022 12:33:57.233025,"(12.0, 19.5, 18.96153846153846)","(2.5, 3.0, 2.977297297297297)","(4.4, 5.2, 5.156000000000001)","(41.0, 70.0, 58.10344827586207)","(18.0, 23.0, 22.5)","(9.0, 12.5, 12.236842105263158)","(3.3, 3.9, 3.86)","(41.0, 75.0, 74.16666666666667)"
14-12-2022 12:33:58.650628,"(12.0, 19.5, 19.1)","(2.5, 3.0, 2.993793103448276)","(4.4, 5.2, 5.156000000000001)","(41.0, 70.0, 60.0)","(18.0, 23.0, 22.5)","(9.0, 12.5, 12.236842105263158)","(3.3, 3.95, 3.8536585365853657)","(41.0, 75.0, 74.54545454545455)"
14-12-2022 12:34:00.036528,"(12.0, 19.5, 19.1)","(2.5, 3.0, 2.993793103448276)","(4.4, 5.2, 5.154166666666667)","(41.0, 70.0, 60.0)","(18.0, 23.0, 22.666666666666668)","(9.0, 12.5, 12.166666666666666)","(3.3, 3.9, 3.8627450980392157)","(41.0, 80.0, 74.54545454545455)"
14-12-2022 12:34:01.468552,"(12.0, 19.5, 19.1)","(2.5, 3.0, 2.9907692307692306)","(4.4, 5.2, 5.154166666666667)","(41.0, 70.0, 60.0)","(18.0, 23.0, 22.666666666666668)","(9.0, 12.5, 12.166666666666666)","(3.3, 3.9, 3.8627450980392157)","(41.0, 80.0, 74.54545454545455)"
14-12-2022 12:34:02.826149,"(12.0, 19.5, 19.1)","(2.5, 3.0, 2.99)","(4.4, 5.2, 5.183333333333334)","(41.0, 70.0, 60.0)","(18.0, 23.0, 22.272727272727273)","(9.0, 12.5, 12.217391304347826)","(3.3, 3.85, 3.8466666666666667)","(41.0, 80.0, 74.54545454545455)"
14-12-2022 12:34:04.348293,"(12.0, 19.5, 19.1)","(2.5, 3.0, 2.996923076923077)","(4.4, 5.2, 5.256756756756756)","(41.0, 70.0, 60.0)","(18.0, 23.0, 22.076923076923077)","(9.0, 12.5, 12.21111111111111)","(3.3, 3.85, 3.7666666666666666)","(41.0, 80.0, 75.0)"
14-12-2022 12:34:05.860502,"(12.0, 19.5, 19.4375)","(2.5, 3.0, 2.9968421052631578)","(4.4, 5.3, 5.284)","(41.0, 70.0, 60.0)","(18.0, 23.0, 21.933333333333334)","(9.0, 12.5, 12.025)","(3.3, 3.8, 3.8627450980392157)","(41.0, 80.0, 73.33333333333333)"
14-12-2022 12:34:07.382217,"(12.0, 19.5, 19.4375)","(2.5, 3.0, 2.9961290322580645)","(4.4, 5.3, 5.294366197183098)","(41.0, 70.0, 60.0)","(18.0, 22.0, 20.444444444444443)","(9.0, 12.5, 11.844827586206897)","(3.3, 3.9, 3.858695652173913)","(41.0, 80.0, 73.33333333333333)"
14-12-2022 12:34:08.907168,"(12.0, 19.5, 18.545454545454547)","(2.5, 3.0, 2.985310344827586)","(4.4, 5.3, 5.294366197183098)","(41.0, 70.0, 60.0)","(18.0, 22.0, 20.615384615384617)","(9.0, 12.5, 11.708333333333334)","(3.3, 3.9, 3.858695652173913)","(41.0, 80.0, 73.57142857142857)"
14-12-2022 12:34:10.450512,"(12.0, 18.5, 18.583333333333332)","(2.5, 3.05, 2.9668275862068967)","(4.4, 5.3, 5.251724137931034)","(41.0, 70.0, 59.166666666666664)","(18.0, 22.0, 20.70967741935484)","(9.0, 12.5, 11.59433962264151)","(3.3, 3.9, 3.89375)","(41.0, 80.0, 70.9090909090909)"
14-12-2022 12:34:11.946766,"(12.0, 19.0, 18.333333333333332)","(2.5, 3.05, 2.9668275862068967)","(4.4, 5.3, 5.239130434782608)","(41.0, 70.0, 59.166666666666664)","(18.0, 22.0, 20.70967741935484)","(9.0, 12.5, 11.75)","(3.3, 3.9, 3.89375)","(41.0, 80.0, 69.0)"
14-12-2022 12:34:13.445606,"(12.0, 19.0, 18.25)","(2.5, 3.05, 2.9305)","(4.4, 5.3, 5.479274611398964)","(41.0, 70.0, 59.166666666666664)","(18.0, 22.0, 20.733333333333334)","(9.0, 12.0, 11.75)","(3.3, 3.9, 3.964926470588235)","(41.0, 70.0, 69.0)"
14-12-2022 12:34:15.391244,"(12.0, 19.0, 18.25)","(2.5, 2.94, 2.9179310344827587)","(4.4, 5.5, 5.495979899497487)","(41.0, 70.0, 61.666666666666664)","(18.0, 22.0, 20.142857142857142)","(9.0, 12.0, 11.553191489361701)","(3.3, 4.0, 3.9547572815533982)","(41.0, 70.0, 68.75)"
14-12-2022 12:34:17.165675,"(12.0, 19.0, 17.9)","(2.5, 2.94, 2.9153846153846152)","(4.4, 5.5, 5.469230769230769)","(41.0, 65.0, 58.75)","(18.0, 21.0, 20.125)","(9.0, 12.0, 11.481481481481481)","(3.3, 4.0, 3.9547572815533982)","(41.0, 70.0, 68.75)"
14-12-2022 12:34:18.840953,"(12.0, 18.0, 17.9)","(2.5, 2.94, 2.921276595744681)","(4.4, 5.5, 5.448571428571428)","(41.0, 65.0, 59.0)","(18.0, 21.0, 20.125)","(9.0, 12.0, 11.481481481481481)","(3.3, 4.0, 3.9547945205479453)","(41.0, 75.0, 70.71428571428571)"
14-12-2022 12:34:20.481961,"(12.0, 18.0, 17.9)","(2.5, 2.94, 2.921276595744681)","(4.4, 5.5, 5.448571428571428)","(41.0, 65.0, 59.0)","(18.0, 21.0, 20.125)","(9.0, 12.0, 11.481481481481481)","(3.3, 4.0, 3.9547945205479453)","(41.0, 75.0, 70.71428571428571)"
14-12-2022 12:34:22.284112,"(12.0, 18.0, 17.958333333333332)","(2.5, 2.94, 2.9154166666666668)","(4.4, 5.5, 5.448571428571428)","(41.0, 65.0, 59.0)","(17.0, 21.0, 20.14814814814815)","(9.0, 12.0, 11.481481481481481)","(3.3, 4.0, 3.954347826086957)","(41.0, 75.0, 69.0)"
14-12-2022 12:34:23.782769,"(12.0, 18.5, 18.11111111111111)","(2.5, 2.9, 2.8948653793853683)","(4.4, 5.5, 5.485)","(41.0, 65.0, 59.0)","(17.0, 21.0, 20.2)","(9.0, 12.0, 11.481481481481481)","(3.3, 4.0, 3.9547058823529415)","(41.0, 75.0, 69.0)"
14-12-2022 12:34:25.335914,"(12.0, 18.5, 18.37037037037037)","(2.5, 2.9, 2.8974759417102005)","(4.4, 5.5, 5.4875)","(41.0, 65.0, 57.5)","(17.0, 21.0, 20.181818181818183)","(9.0, 12.0, 11.481481481481481)","(3.3, 4.0, 3.9541666666666666)","(41.0, 75.0, 69.0)"
14-12-2022 12:34:26.884404,"(12.0, 18.5, 18.339285714285715)","(2.5, 2.9, 2.894926775352307)","(4.4, 5.5, 5.696428571428571)","(41.0, 65.0, 57.5)","(17.0, 21.0, 20.2)","(9.0, 12.0, 11.517241379310345)","(3.3, 4.0, 3.863756613756614)","(41.0, 75.0, 71.25)"
14-12-2022 12:34:28.462697,"(12.0, 18.5, 18.21875)","(2.5, 2.9, 2.8949141274238226)","(4.4, 5.7, 5.764)","(41.0, 65.0, 57.5)","(17.0, 21.0, 21.783783783783782)","(9.0, 12.0, 11.517241379310345)","(3.3, 3.95, 3.8607692307692307)","(41.0, 75.0, 73.33333333333333)"
14-12-2022 12:34:30.019625,"(12.0, 18.5, 17.7)","(2.5, 2.9, 2.860936170212766)","(4.4, 5.9, 5.7727272727272725)","(41.0, 65.0, 57.916666666666664)","(17.0, 22.0, 21.842105263157894)","(9.0, 12.0, 11.631578947368421)","(3.3, 3.95, 3.860791366906475)","(41.0, 75.0, 72.85714285714286)"
14-12-2022 12:34:31.595548,"(12.0, 18.0, 17.38888888888889)","(2.5, 2.9, 2.8907692307692305)","(4.4, 5.8, 5.825)","(41.0, 60.0, 57.5)","(17.0, 22.0, 21.083333333333332)","(9.0, 12.0, 11.61111111111111)","(3.3, 3.95, 3.857575757575758)","(41.0, 80.0, 67.5)"
14-12-2022 12:34:33.030755,"(12.0, 17.5, 17.375)","(2.5, 2.9, 2.8958730158730157)","(4.4, 5.9, 5.83125)","(41.0, 60.0, 58.5)","(17.0, 22.0, 20.838709677419356)","(9.0, 12.0, 11.61111111111111)","(3.3, 3.95, 3.8681034482758623)","(41.0, 75.0, 70.71428571428571)"
