,Summers Lost,Im Glad Too,Miss Sassy,Spitfire Sammy,Pollys Jester,Downpipe
08-01-2023 14:37:01.291891,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.16, 2.1011111111111114)"
08-01-2023 14:37:02.304202,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.4736842105263155)","(4.2, 10.5, 9.625)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1011111111111114)"
08-01-2023 14:37:03.168764,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 9.625)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1011111111111114)"
08-01-2023 14:37:04.205464,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.573809523809524)","(4.2, 10.5, 8.65)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:05.298959,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:06.339994,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 9.883333333333333)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:07.382817,"(41.0, 380.0, 230.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 10.0375)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:08.332699,"(41.0, 400.0, 295.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 10.088888888888889)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:09.331223,"(41.0, 400.0, 295.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 9.266666666666666)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:10.298481,"(41.0, 400.0, 295.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 9.266666666666666)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:11.339991,"(41.0, 400.0, 300.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 8.52)","(17.0, 30.0, 21.11111111111111)","(1.9, 2.14, 2.1025742574257427)"
08-01-2023 14:37:12.416510,"(41.0, 400.0, 300.0)","(8.5, 15.5, 14.558823529411764)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 8.52)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.14, 2.1025742574257427)"
08-01-2023 14:37:13.518444,"(41.0, 400.0, 300.0)","(8.5, 15.5, 14.966666666666667)","(3.4, 4.1, 3.7161290322580642)","(4.2, 10.5, 8.52)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.14, 2.0942268041237115)"
08-01-2023 14:37:14.554769,"(41.0, 400.0, 300.0)","(8.5, 24.0, 21.5)","(3.4, 4.0, 3.8421052631578947)","(4.2, 11.5, 10.821052631578947)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 2.0942268041237115)"
08-01-2023 14:37:15.657948,"(41.0, 400.0, 300.0)","(8.5, 23.0, 20.25)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.5, 9.040000000000001)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 2.0942268041237115)"
08-01-2023 14:37:16.750337,"(41.0, 400.0, 305.0)","(8.5, 22.0, 19.857142857142858)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.5, 9.040000000000001)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 2.0942268041237115)"
08-01-2023 14:37:17.999510,"(41.0, 400.0, 305.0)","(8.5, 21.0, 18.875)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.5, 9.040000000000001)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 2.0314285714285716)"
08-01-2023 14:37:19.080985,"(41.0, 400.0, 305.0)","(8.5, 21.0, 13.807692307692308)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.5, 9.040000000000001)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 2.0314285714285716)"
08-01-2023 14:37:20.073376,"(41.0, 500.0, 355.0)","(8.5, 21.0, 15.15625)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.5, 9.040000000000001)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 2.0314285714285716)"
08-01-2023 14:37:21.106815,"(41.0, 500.0, 355.0)","(8.5, 21.0, 15.0)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.5, 7.914285714285715)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.12, 1.9960377358490566)"
08-01-2023 14:37:22.123501,"(41.0, 500.0, 355.0)","(8.5, 20.0, 16.911764705882355)","(3.4, 4.0, 3.571428571428571)","(4.2, 11.0, 7.914285714285715)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.1, 1.9682758620689655)"
08-01-2023 14:37:23.055925,"(41.0, 500.0, 355.0)","(8.5, 20.0, 18.055555555555557)","(3.4, 3.95, 3.557142857142857)","(4.2, 11.0, 7.914285714285715)","(17.0, 30.0, 21.11111111111111)","(1.95, 2.08, 1.9682758620689655)"
08-01-2023 14:37:24.014979,"(41.0, 500.0, 355.0)","(8.5, 20.0, 18.055555555555557)","(3.4, 3.95, 3.816666666666667)","(4.2, 11.0, 7.914285714285715)","(17.0, 30.0, 23.846153846153847)","(1.95, 2.06, 1.942542372881356)"
08-01-2023 14:37:25.029188,"(41.0, 500.0, 355.0)","(8.5, 20.0, 16.15853658536585)","(3.4, 3.95, 3.816666666666667)","(4.2, 11.0, 8.866666666666667)","(17.0, 30.0, 26.52173913043478)","(1.95, 2.04, 2.0044444444444443)"
08-01-2023 14:37:26.016615,"(41.0, 490.0, 350.0)","(8.5, 20.0, 16.15853658536585)","(3.4, 3.95, 3.816666666666667)","(4.2, 11.0, 8.866666666666667)","(17.0, 30.0, 26.52173913043478)","(1.95, 2.02, 2.0044444444444443)"
08-01-2023 14:37:27.014609,"(41.0, 490.0, 350.0)","(8.5, 20.0, 16.15853658536585)","(3.4, 3.95, 3.816666666666667)","(4.2, 11.0, 8.23076923076923)","(17.0, 30.0, 26.52173913043478)","(1.95, 2.02, 2.0044444444444443)"
08-01-2023 14:37:27.930183,"(41.0, 490.0, 350.0)","(8.5, 20.0, 16.15853658536585)","(3.4, 3.95, 3.816666666666667)","(4.2, 11.0, 8.23076923076923)","(17.0, 30.0, 26.52173913043478)","(1.95, 2.02, 2.0076470588235296)"
08-01-2023 14:37:28.942111,"(41.0, 490.0, 350.0)","(8.5, 20.0, 16.25)","(3.4, 3.95, 3.85)","(4.2, 11.0, 8.6)","(17.0, 30.0, 25.5)","(1.95, 2.02, 1.9630275229357799)"
08-01-2023 14:37:30.023868,"(41.0, 490.0, 350.0)","(8.5, 20.0, 16.25)","(3.4, 3.95, 3.85)","(4.2, 11.0, 9.472727272727273)","(17.0, 30.0, 23.454545454545453)","(1.95, 2.0, 1.9630275229357799)"
08-01-2023 14:37:31.079006,"(41.0, 490.0, 355.0)","(8.5, 20.0, 16.25)","(3.4, 3.95, 3.85)","(4.2, 11.0, 9.472727272727273)","(17.0, 30.0, 23.454545454545453)","(1.95, 2.0, 1.9630275229357799)"
08-01-2023 14:37:32.130164,"(41.0, 500.0, 355.0)","(8.5, 20.0, 14.75)","(3.4, 3.95, 3.85)","(4.2, 11.0, 9.95)","(17.0, 30.0, 26.0)","(1.95, 2.0, 1.9630275229357799)"
08-01-2023 14:37:33.150737,"(41.0, 400.0, 310.0)","(8.5, 20.0, 13.777777777777779)","(3.4, 3.95, 3.85)","(4.2, 11.0, 8.92)","(17.0, 30.0, 24.18181818181818)","(1.95, 2.0, 1.9630275229357799)"
08-01-2023 14:37:34.166957,"(41.0, 400.0, 315.0)","(8.5, 20.0, 15.333333333333334)","(3.4, 3.95, 3.85)","(4.2, 11.0, 8.92)","(17.0, 30.0, 24.18181818181818)","(1.9, 2.0, 1.9630275229357799)"
08-01-2023 14:37:35.194233,"(41.0, 400.0, 315.0)","(8.5, 20.0, 15.333333333333334)","(3.4, 3.95, 3.85)","(4.2, 11.0, 9.690909090909091)","(17.0, 30.0, 24.18181818181818)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:36.146537,"(41.0, 400.0, 315.0)","(8.5, 20.0, 15.125)","(3.4, 3.95, 3.85)","(4.2, 11.0, 9.892307692307693)","(17.0, 30.0, 25.076923076923077)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:37.012397,"(41.0, 400.0, 315.0)","(8.5, 20.0, 14.666666666666666)","(3.4, 3.95, 3.85)","(4.2, 12.5, 10.65)","(17.0, 30.0, 26.869565217391305)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:38.010964,"(51.0, 400.0, 315.0)","(8.5, 20.0, 15.5)","(3.4, 3.95, 3.85)","(4.4, 12.5, 10.166666666666666)","(17.0, 30.0, 26.869565217391305)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:39.050780,"(51.0, 400.0, 315.0)","(8.5, 20.0, 15.5)","(3.4, 3.95, 3.85)","(4.4, 12.5, 10.166666666666666)","(17.0, 30.0, 26.869565217391305)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:40.049593,"(51.0, 400.0, 315.0)","(8.5, 20.0, 14.620689655172413)","(3.4, 3.95, 3.85)","(4.4, 12.5, 11.227272727272727)","(17.0, 30.0, 26.869565217391305)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:41.049830,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.307692307692307)","(3.4, 3.95, 3.85)","(4.4, 12.5, 9.7)","(17.0, 29.0, 25.8)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:42.023478,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.307692307692307)","(3.4, 3.95, 3.8000000000000003)","(4.4, 12.5, 11.625)","(17.0, 29.0, 25.8)","(1.9, 1.99, 1.9695744680851064)"
08-01-2023 14:37:43.008779,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.77)","(4.4, 13.5, 13.026315789473685)","(17.0, 29.0, 25.8)","(1.9, 1.99, 1.96)"
08-01-2023 14:37:43.965908,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.59)","(4.4, 13.5, 10.633333333333333)","(17.0, 29.0, 25.8)","(1.9, 1.99, 1.96)"
08-01-2023 14:37:44.929324,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.59)","(4.4, 13.5, 11.78)","(17.0, 29.0, 25.8)","(1.9, 1.99, 1.96)"
08-01-2023 14:37:45.891231,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.59)","(4.4, 13.5, 11.78)","(17.0, 29.0, 25.8)","(1.9, 1.99, 1.96)"
08-01-2023 14:37:46.920348,"(51.0, 400.0, 315.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.59)","(4.4, 13.5, 12.32857142857143)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.9263855421686746)"
08-01-2023 14:37:47.942500,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.59)","(4.4, 13.5, 12.816666666666666)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.9263855421686746)"
08-01-2023 14:37:48.877501,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.59)","(4.4, 13.5, 12.816666666666666)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.923181818181818)"
08-01-2023 14:37:49.818259,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.83)","(4.4, 13.5, 12.32857142857143)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.9263855421686746)"
08-01-2023 14:37:50.873357,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.8600000000000003)","(4.4, 13.5, 10.9)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.923181818181818)"
08-01-2023 14:37:52.056917,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.8600000000000003)","(4.4, 13.5, 11.7)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.9177551020408163)"
08-01-2023 14:37:53.112580,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.8600000000000003)","(4.4, 13.5, 10.575)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.9177551020408163)"
08-01-2023 14:37:54.223703,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.8600000000000003)","(4.4, 13.5, 11.7)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.9177551020408163)"
08-01-2023 14:37:55.370861,"(51.0, 490.0, 355.0)","(8.5, 20.0, 16.5)","(3.4, 3.95, 3.826923076923077)","(4.4, 13.5, 11.481818181818182)","(17.0, 29.0, 25.8)","(1.9, 1.93, 1.7696969696969695)"
08-01-2023 14:37:56.358230,"(51.0, 990.0, 308.1818181818182)","(9.0, 20.0, 16.5)","(3.4, 3.95, 3.826923076923077)","(5.0, 13.5, 11.481818181818182)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.8442372881355933)"
08-01-2023 14:37:57.234531,"(51.0, 990.0, 308.1818181818182)","(9.0, 20.0, 16.5)","(3.4, 3.95, 3.8433333333333333)","(5.0, 13.5, 11.82857142857143)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.8442372881355933)"
08-01-2023 14:37:58.308399,"(51.0, 490.0, 365.0)","(9.0, 19.5, 18.583333333333336)","(3.4, 3.95, 3.886)","(5.0, 13.5, 12.677777777777777)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.8566666666666667)"
08-01-2023 14:37:59.295756,"(51.0, 490.0, 365.0)","(9.0, 19.5, 19.15625)","(3.4, 3.95, 3.886)","(5.0, 13.5, 12.677777777777777)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.8566666666666667)"
08-01-2023 14:38:00.298408,"(51.0, 490.0, 365.0)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.95, 3.886)","(5.0, 13.5, 12.677777777777777)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.838)"
08-01-2023 14:38:01.230884,"(51.0, 490.0, 365.0)","(9.0, 19.0, 17.846153846153847)","(3.4, 3.95, 3.886)","(5.0, 13.5, 12.677777777777777)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.838)"
08-01-2023 14:38:02.219237,"(51.0, 490.0, 365.0)","(9.0, 19.0, 17.846153846153847)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.677777777777777)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.838)"
08-01-2023 14:38:03.254346,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 11.884615384615385)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.838)"
08-01-2023 14:38:04.150708,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 11.166666666666666)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.838)"
08-01-2023 14:38:05.030747,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.0)","(17.0, 29.0, 25.8)","(1.8, 1.93, 1.838)"
08-01-2023 14:38:06.066771,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.642857142857142)","(17.0, 29.0, 25.0)","(1.8, 1.93, 1.7432631578947368)"
08-01-2023 14:38:07.082214,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.642857142857142)","(17.0, 29.0, 25.8)","(1.8, 1.87, 1.803125)"
08-01-2023 14:38:08.071009,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.642857142857142)","(17.0, 29.0, 25.8)","(1.8, 1.86, 1.7962264150943397)"
08-01-2023 14:38:09.056989,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.083333333333332)","(3.3, 3.95, 3.886)","(5.0, 13.5, 11.625)","(17.0, 29.0, 25.8)","(1.8, 1.86, 1.7962264150943397)"
08-01-2023 14:38:10.014863,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.38095238095238)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.25)","(17.0, 29.0, 25.8)","(1.8, 1.86, 1.7962264150943397)"
08-01-2023 14:38:11.047375,"(51.0, 500.0, 370.0)","(9.0, 19.0, 16.38095238095238)","(3.3, 3.95, 3.886)","(5.0, 13.5, 12.944444444444445)","(17.0, 29.0, 25.8)","(1.8, 1.86, 1.7962264150943397)"
08-01-2023 14:38:11.978258,"(41.0, 500.0, 365.0)","(9.0, 19.0, 16.38095238095238)","(3.3, 3.95, 3.886)","(5.5, 13.5, 12.25)","(16.0, 29.0, 25.8)","(1.8, 1.86, 1.7962264150943397)"
08-01-2023 14:38:12.825044,"(41.0, 500.0, 365.0)","(9.0, 19.0, 17.225806451612904)","(3.3, 3.95, 3.886)","(5.5, 13.5, 13.264705882352942)","(16.0, 29.0, 25.8)","(1.8, 1.86, 1.7962264150943397)"
08-01-2023 14:38:13.883404,"(41.0, 500.0, 365.0)","(9.0, 19.0, 15.464285714285715)","(3.3, 3.95, 3.9042857142857144)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 25.8)","(1.8, 1.85, 1.8036363636363637)"
08-01-2023 14:38:14.908383,"(41.0, 500.0, 365.0)","(9.0, 19.0, 16.394736842105264)","(3.3, 3.95, 3.9042857142857144)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.85, 1.8036363636363637)"
08-01-2023 14:38:15.884351,"(41.0, 590.0, 302.0)","(9.0, 19.0, 15.464285714285715)","(3.3, 3.95, 3.9042857142857144)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.85, 1.8036363636363637)"
08-01-2023 14:38:16.854489,"(41.0, 970.0, 415.0)","(9.0, 19.0, 15.464285714285715)","(3.3, 3.95, 3.9042857142857144)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.85, 1.8036363636363637)"
08-01-2023 14:38:17.878680,"(41.0, 450.0, 340.0)","(9.0, 19.0, 16.394736842105264)","(3.3, 3.95, 3.9042857142857144)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.85, 1.8025581395348838)"
08-01-2023 14:38:18.887592,"(41.0, 450.0, 345.0)","(9.0, 19.0, 15.464285714285715)","(3.3, 4.1, 3.905208333333333)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.85, 1.7776666666666667)"
08-01-2023 14:38:19.857573,"(41.0, 450.0, 345.0)","(9.0, 19.0, 17.29310344827586)","(3.3, 4.1, 3.8166666666666664)","(5.5, 13.5, 13.351851851851851)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.84, 1.7776666666666667)"
08-01-2023 14:38:20.870593,"(41.0, 350.0, 285.0)","(9.0, 19.0, 17.29310344827586)","(3.3, 4.1, 3.8166666666666664)","(5.5, 13.5, 13.375)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.84, 1.770857142857143)"
08-01-2023 14:38:21.913391,"(41.0, 350.0, 285.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8166666666666664)","(5.5, 13.5, 13.375)","(16.0, 29.0, 26.714285714285715)","(1.8, 1.84, 1.770857142857143)"
08-01-2023 14:38:22.969463,"(41.0, 350.0, 280.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8267857142857142)","(5.5, 13.5, 13.375)","(16.0, 29.0, 27.25)","(1.8, 1.84, 1.770857142857143)"
08-01-2023 14:38:24.033174,"(41.0, 350.0, 295.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8267857142857142)","(5.5, 13.5, 13.375)","(16.0, 29.0, 27.25)","(1.8, 1.84, 1.76575)"
08-01-2023 14:38:25.058890,"(41.0, 350.0, 280.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8267857142857142)","(5.5, 13.5, 13.375)","(16.0, 29.0, 25.733333333333334)","(1.8, 1.84, 1.76575)"
08-01-2023 14:38:26.070130,"(41.0, 350.0, 270.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8267857142857142)","(5.5, 13.5, 13.375)","(16.0, 29.0, 24.8)","(1.8, 1.84, 1.76575)"
08-01-2023 14:38:27.064694,"(41.0, 350.0, 270.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8267857142857142)","(5.5, 13.5, 13.375)","(16.0, 29.0, 24.8)","(1.8, 1.84, 1.76575)"
08-01-2023 14:38:28.124084,"(41.0, 350.0, 265.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8986842105263158)","(5.5, 13.5, 13.375)","(16.0, 29.0, 27.32)","(1.8, 1.84, 1.76575)"
08-01-2023 14:38:29.046747,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.8986842105263158)","(5.5, 13.5, 13.375)","(16.0, 29.0, 27.32)","(1.8, 1.84, 1.76575)"
08-01-2023 14:38:30.035754,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.940625)","(5.5, 13.5, 13.375)","(16.0, 29.0, 26.666666666666668)","(1.8, 1.84, 1.789090909090909)"
08-01-2023 14:38:31.099413,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.940625)","(5.5, 13.5, 13.375)","(16.0, 29.0, 25.5)","(1.8, 1.83, 1.789090909090909)"
08-01-2023 14:38:32.162174,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.940625)","(5.5, 13.5, 13.375)","(16.0, 29.0, 25.5)","(1.8, 1.83, 1.789090909090909)"
08-01-2023 14:38:33.166819,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.940625)","(5.5, 13.5, 13.078947368421053)","(16.0, 29.0, 26.666666666666668)","(1.8, 1.83, 1.7781481481481483)"
08-01-2023 14:38:34.102684,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.913207547169811)","(5.5, 15.0, 14.282051282051281)","(16.0, 29.0, 25.5)","(1.8, 1.83, 1.7781481481481483)"
08-01-2023 14:38:35.055795,"(41.0, 350.0, 275.0)","(9.0, 19.0, 17.544117647058822)","(3.3, 4.1, 3.913207547169811)","(5.5, 15.0, 13.8)","(16.0, 29.0, 26.666666666666668)","(1.8, 1.83, 1.7781481481481483)"
08-01-2023 14:38:36.188067,"(41.0, 450.0, 325.0)","(10.0, 19.0, 17.403225806451612)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 14.04)","(17.0, 29.0, 27.25)","(1.7, 1.83, 1.7781481481481483)"
08-01-2023 14:38:37.349909,"(41.0, 450.0, 325.0)","(10.0, 19.0, 17.403225806451612)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 14.04)","(17.0, 29.0, 27.6)","(1.7, 1.83, 1.7706250000000001)"
08-01-2023 14:38:38.436879,"(41.0, 450.0, 325.0)","(10.0, 19.0, 17.403225806451612)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 14.04)","(17.0, 29.0, 27.6)","(1.7, 1.83, 1.7706250000000001)"
08-01-2023 14:38:39.616960,"(41.0, 970.0, 560.0)","(10.0, 19.0, 16.25)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 14.130434782608695)","(17.0, 29.0, 27.6)","(1.7, 1.83, 1.7706250000000001)"
08-01-2023 14:38:40.830574,"(41.0, 970.0, 560.0)","(10.0, 18.0, 15.958333333333334)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 13.222222222222221)","(17.0, 29.0, 27.833333333333332)","(1.7, 1.83, 1.7706250000000001)"
08-01-2023 14:38:41.953999,"(41.0, 500.0, 282.5)","(10.0, 18.0, 15.958333333333334)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 13.222222222222221)","(17.0, 29.0, 27.833333333333332)","(1.7, 1.83, 1.7706250000000001)"
08-01-2023 14:38:42.826878,"(41.0, 500.0, 285.0)","(10.0, 18.0, 15.958333333333334)","(3.3, 4.1, 3.913207547169811)","(6.0, 15.0, 13.222222222222221)","(17.0, 29.0, 27.833333333333332)","(1.7, 1.83, 1.758888888888889)"
08-01-2023 14:38:43.742102,"(41.0, 500.0, 310.0)","(10.0, 18.0, 17.09090909090909)","(3.3, 4.1, 3.92)","(6.0, 15.0, 14.294117647058824)","(17.0, 29.0, 27.833333333333332)","(1.7, 1.76, 1.7589285714285714)"
08-01-2023 14:38:44.730643,"(41.0, 500.0, 315.0)","(10.0, 18.0, 17.096774193548388)","(3.3, 4.1, 3.9166666666666665)","(6.0, 15.0, 14.555555555555555)","(17.0, 29.0, 27.833333333333332)","(1.7, 1.76, 1.7589285714285714)"
08-01-2023 14:38:45.694818,"(41.0, 500.0, 373.33333333333337)","(10.0, 18.0, 17.096774193548388)","(3.3, 4.1, 3.9166666666666665)","(6.0, 15.0, 14.555555555555555)","(17.0, 29.0, 27.833333333333332)","(1.7, 1.76, 1.7589285714285714)"
08-01-2023 14:38:46.703628,"(41.0, 500.0, 315.0)","(10.0, 18.0, 17.096774193548388)","(3.3, 4.1, 3.8679687499999997)","(6.0, 17.0, 16.454545454545453)","(17.0, 29.0, 27.96551724137931)","(1.7, 1.76, 1.7492592592592593)"
08-01-2023 14:38:47.655800,"(41.0, 400.0, 330.0)","(10.0, 18.0, 17.333333333333332)","(3.3, 4.1, 3.8679687499999997)","(6.0, 17.0, 16.454545454545453)","(17.0, 29.0, 27.96551724137931)","(1.7, 1.75, 1.7492592592592593)"
08-01-2023 14:38:48.629695,"(41.0, 400.0, 306.66666666666663)","(10.0, 18.0, 17.333333333333332)","(3.3, 4.1, 3.8679687499999997)","(6.0, 17.0, 16.5)","(17.0, 29.0, 27.96551724137931)","(1.7, 1.75, 1.72)"
08-01-2023 14:38:49.637517,"(41.0, 400.0, 265.0)","(10.0, 18.0, 17.263157894736842)","(3.3, 4.1, 3.913207547169811)","(6.0, 17.0, 15.578947368421053)","(17.0, 29.0, 27.96551724137931)","(1.7, 1.75, 1.726923076923077)"
