,Clarenden Envoy,Sir Lucas,Culture King,Im Jimmy James Nz,Regal Scribe,Assassinator
12-01-2023 14:18:44.809911,"(2.45, 2.78, 2.7544827586206897)","(3.4, 3.75, 3.67)","(9.0, 10.5, 10.418181818181818)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.399999999999999)"
12-01-2023 14:18:45.922320,"(2.45, 2.74, 2.7222222222222223)","(3.4, 3.7, 3.67)","(9.0, 10.5, 10.418181818181818)","(10.0, 99999, 99990)","(8.0, 13.5, 12.61111111111111)","(6.0, 8.6, 8.452631578947368)"
12-01-2023 14:18:47.051778,"(2.4, 2.74, 2.7222222222222223)","(3.3, 3.7, 3.682)","(9.0, 10.5, 10.63013698630137)","(10.0, 99999, 99990)","(9.0, 13.5, 12.833333333333334)","(6.0, 8.6, 8.460869565217392)"
12-01-2023 14:18:48.198428,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.7, 3.6307692307692307)","(9.0, 11.0, 10.63013698630137)","(10.0, 99999, 99990)","(9.0, 13.5, 12.833333333333334)","(6.0, 8.6, 8.460869565217392)"
12-01-2023 14:18:49.371200,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.7, 3.6307692307692307)","(9.0, 11.0, 10.740384615384615)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.0, 8.6, 8.460869565217392)"
12-01-2023 14:18:50.512750,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.7, 3.6307692307692307)","(9.0, 11.0, 10.740384615384615)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.0, 8.6, 8.392)"
12-01-2023 14:18:51.687901,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.65, 3.6166666666666667)","(9.0, 11.0, 10.740384615384615)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.0, 8.4, 8.44)"
12-01-2023 14:18:52.841331,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.65, 3.631818181818182)","(9.0, 11.0, 10.740384615384615)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.0, 8.6, 8.44)"
12-01-2023 14:18:53.939691,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.65, 3.6166666666666667)","(9.0, 11.0, 10.740384615384615)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.0, 8.6, 8.419354838709676)"
12-01-2023 14:18:55.024478,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.65, 3.6166666666666667)","(9.0, 11.0, 10.740384615384615)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.0, 8.6, 8.32)"
12-01-2023 14:18:56.122012,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.65, 3.6166666666666667)","(8.5, 11.0, 10.916666666666666)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.483333333333334)"
12-01-2023 14:18:57.216251,"(2.4, 2.74, 2.7271428571428573)","(3.3, 3.65, 3.6166666666666667)","(8.5, 11.0, 10.705882352941176)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.32)"
12-01-2023 14:18:58.309517,"(2.4, 2.74, 2.7270270270270274)","(3.3, 3.65, 3.6166666666666667)","(8.5, 11.0, 10.705882352941176)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.32)"
12-01-2023 14:18:59.592870,"(2.4, 2.76, 2.696046511627907)","(3.3, 3.65, 3.6166666666666667)","(8.5, 11.0, 10.705882352941176)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.32)"
12-01-2023 14:19:00.793745,"(2.4, 2.74, 2.7013333333333334)","(3.3, 3.65, 3.621212121212121)","(8.5, 11.0, 10.62280701754386)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.25)"
12-01-2023 14:19:01.974923,"(2.4, 2.74, 2.6838709677419357)","(3.3, 3.75, 3.7)","(8.5, 11.5, 10.62280701754386)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.32)"
12-01-2023 14:19:03.262195,"(2.4, 2.74, 2.725254237288136)","(3.3, 3.7, 3.6500000000000004)","(8.5, 11.5, 10.62280701754386)","(10.0, 99999, 99990)","(9.0, 13.5, 13.029411764705882)","(6.5, 8.6, 8.32)"
12-01-2023 14:19:04.418363,"(2.4, 2.74, 2.7154237288135596)","(3.3, 3.7, 3.710526315789474)","(8.5, 11.5, 10.625)","(10.0, 99999, 99990)","(9.0, 13.5, 13.0625)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 14:19:05.590898,"(2.4, 2.74, 2.6459459459459462)","(3.3, 3.75, 4.4625)","(8.5, 11.5, 11.3)","(10.0, 99999, 99990)","(9.0, 13.5, 12.76)","(6.5, 8.6, 10.536363636363635)"
12-01-2023 14:19:06.862339,"(2.4, 2.86, 2.2007407407407404)","(3.3, 5.4, 5.390755467196819)","(8.5, 17.0, 11.3)","(10.0, 99999, 99990)","(9.0, 22.0, 11.733333333333334)","(6.5, 12.5, 6.64054054054054)"
12-01-2023 14:19:08.018854,"(2.4, 2.54, 2.02955223880597)","(3.3, 5.4, 16.4)","(8.5, 17.0, 10.666666666666668)","(10.0, 99999, 99990)","(9.0, 22.0, 11.733333333333334)","(6.5, 11.5, 10.536363636363635)"
12-01-2023 14:19:09.217531,"(2.4, 1.92, 1.916936936936937)","(3.3, 17.0, 4.9)","(8.5, 17.0, 12.5)","(10.0, 99999, 99990)","(9.0, 22.0, 9.733333333333333)","(6.5, 12.5, 9.95)"
12-01-2023 14:19:10.392208,"(2.4, 1.99, 1.9573913043478262)","(3.3, 5.3, 4.9)","(8.5, 17.0, 16.2)","(10.0, 99999, 99990)","(9.0, 12.0, 11.733333333333334)","(6.5, 11.5, 10.466666666666667)"
12-01-2023 14:19:11.456079,"(2.4, 1.59, 1.5323076923076924)","(3.3, 17.0, 10.466666666666667)","(8.5, 23.0, 17.700000000000003)","(10.0, 99999, 99990)","(9.0, 22.0, 13.0)","(6.5, 17.0, 14.4)"
12-01-2023 14:19:12.603995,"(2.4, 1.56, 1.548)","(3.3, 14.0, 11.3)","(8.5, 26.0, 16.9)","(10.0, 99999, 99990)","(9.0, 22.0, 13.649999999999999)","(6.5, 17.0, 12.575)"
