,Only You,Fake,Teskey,Little Joe,Cartwheel,Pattaya Pete,Charlie Bender
04-01-2023 16:30:37.563299,"(10.0, 11.5, 11.15625)","(4.6, 6.2, 6.088)","(2.45, 2.74, 2.7203076923076925)","(8.0, 12.0, 11.379310344827585)","(14.0, 19.5, 18.166666666666668)","(7.5, 9.8, 9.656)","(6.0, 7.6, 7.515789473684211)"
04-01-2023 16:30:38.612670,"(10.0, 11.5, 11.185714285714285)","(4.6, 6.2, 6.088)","(2.45, 2.74, 2.7225)","(8.0, 11.5, 11.375)","(14.0, 19.5, 18.166666666666668)","(7.5, 9.8, 9.567741935483872)","(6.0, 7.6, 7.416666666666667)"
04-01-2023 16:30:39.674119,"(10.0, 11.5, 11.194444444444445)","(4.6, 6.2, 6.092307692307692)","(2.45, 2.74, 2.7098924731182796)","(8.0, 11.5, 11.375)","(14.0, 19.5, 18.166666666666668)","(7.5, 9.8, 9.666666666666668)","(6.0, 7.6, 7.431578947368421)"
04-01-2023 16:30:40.707476,"(10.0, 11.5, 11.194444444444445)","(4.6, 6.2, 6.096)","(2.45, 2.74, 2.7106976744186047)","(8.0, 11.5, 11.423076923076923)","(14.0, 19.5, 18.166666666666668)","(7.5, 9.8, 9.666666666666668)","(6.0, 7.6, 7.431578947368421)"
04-01-2023 16:30:41.793956,"(10.0, 11.0, 10.916666666666666)","(4.6, 6.2, 6.096)","(2.45, 2.74, 2.768292682926829)","(8.0, 11.5, 11.625)","(14.0, 19.0, 18.166666666666668)","(7.5, 9.8, 9.685714285714287)","(6.0, 7.6, 7.032432432432432)"
04-01-2023 16:30:42.872441,"(10.0, 11.0, 10.871794871794872)","(4.6, 6.2, 6.096)","(2.4, 2.8, 2.7873170731707315)","(8.0, 12.0, 11.621951219512194)","(14.0, 19.0, 18.166666666666668)","(7.5, 9.8, 9.654545454545454)","(6.0, 7.2, 7.052173913043478)"
04-01-2023 16:30:43.891326,"(10.0, 11.0, 10.871794871794872)","(4.6, 6.2, 6.096)","(2.4, 2.8, 2.7826666666666666)","(8.0, 12.0, 11.621951219512194)","(14.0, 19.0, 18.166666666666668)","(7.5, 9.8, 9.512)","(6.0, 7.2, 7.415384615384616)"
04-01-2023 16:30:44.784543,"(10.0, 11.0, 10.871794871794872)","(4.6, 6.2, 6.047058823529412)","(2.4, 2.78, 2.7699999999999996)","(8.0, 12.0, 11.569444444444445)","(14.0, 19.0, 18.166666666666668)","(7.5, 9.8, 9.512)","(6.0, 7.6, 7.258064516129032)"
04-01-2023 16:30:45.810780,"(10.0, 11.0, 10.894736842105264)","(4.6, 6.2, 6.047058823529412)","(2.4, 2.8, 2.78625)","(8.0, 12.0, 11.6875)","(14.0, 19.0, 18.11111111111111)","(7.5, 9.8, 9.442105263157895)","(6.0, 7.4, 7.25)"
04-01-2023 16:30:46.785041,"(10.0, 11.0, 10.894736842105264)","(4.6, 6.4, 6.12)","(2.4, 2.8, 2.784)","(8.0, 12.0, 11.642857142857142)","(14.0, 19.0, 18.125)","(7.5, 9.6, 9.442105263157895)","(6.0, 7.4, 7.13)"
04-01-2023 16:30:47.742328,"(10.0, 11.0, 10.894736842105264)","(4.6, 6.4, 6.12972972972973)","(2.4, 2.8, 2.7859999999999996)","(8.0, 12.0, 11.642857142857142)","(14.0, 19.0, 18.136363636363637)","(7.5, 9.6, 9.442105263157895)","(6.0, 7.2, 7.076923076923077)"
04-01-2023 16:30:48.803053,"(10.0, 11.5, 11.202702702702704)","(4.6, 6.4, 6.147826086956522)","(2.4, 2.8, 2.7946153846153843)","(8.0, 12.0, 11.642857142857142)","(14.0, 18.5, 18.375)","(7.5, 9.6, 9.351020408163265)","(6.0, 7.2, 7.0)"
04-01-2023 16:30:49.849467,"(10.0, 11.5, 11.15)","(4.6, 6.4, 6.147826086956522)","(2.4, 2.82, 2.7777272727272724)","(8.0, 12.0, 11.670212765957446)","(14.0, 18.5, 21.045454545454547)","(7.5, 9.4, 9.444444444444445)","(6.0, 7.2, 7.0588235294117645)"
04-01-2023 16:30:50.868099,"(10.0, 11.0, 10.933333333333334)","(4.6, 6.4, 6.123809523809524)","(2.4, 2.78, 2.7777272727272724)","(8.0, 12.0, 11.670212765957446)","(14.0, 22.0, 21.045454545454547)","(7.5, 9.6, 9.444444444444445)","(6.0, 7.2, 7.095652173913043)"
04-01-2023 16:30:51.855305,"(10.0, 11.0, 10.8125)","(4.6, 6.4, 6.123809523809524)","(2.4, 2.78, 2.7688888888888887)","(8.0, 12.0, 11.705882352941176)","(14.0, 22.0, 21.045454545454547)","(7.5, 9.6, 9.488)","(6.0, 7.2, 7.125)"
04-01-2023 16:30:52.820899,"(10.0, 11.0, 10.8125)","(4.6, 6.4, 6.147826086956522)","(2.4, 2.78, 2.769767441860465)","(8.0, 12.0, 11.705882352941176)","(14.0, 22.0, 19.541666666666668)","(7.5, 9.6, 9.506666666666668)","(6.0, 7.2, 7.3090909090909095)"
04-01-2023 16:30:53.800344,"(10.0, 11.0, 10.785714285714286)","(4.6, 6.4, 6.147826086956522)","(2.4, 2.76, 2.7556521739130435)","(8.0, 12.0, 11.741379310344827)","(14.0, 21.0, 18.2)","(7.5, 9.8, 9.56842105263158)","(6.0, 7.4, 7.214285714285714)"
04-01-2023 16:30:54.743080,"(10.0, 11.0, 10.758064516129032)","(4.8, 6.4, 6.123809523809524)","(2.4, 2.78, 2.7562962962962962)","(8.0, 12.0, 11.765625)","(14.0, 21.0, 18.2)","(7.5, 9.8, 9.56842105263158)","(6.0, 7.4, 7.228571428571429)"
04-01-2023 16:30:55.658693,"(10.0, 11.0, 10.758064516129032)","(4.8, 6.4, 6.123809523809524)","(2.4, 2.78, 2.7586666666666666)","(8.0, 12.0, 11.765625)","(14.0, 21.0, 19.0)","(7.5, 9.8, 9.616666666666667)","(6.0, 7.4, 7.24)"
04-01-2023 16:30:56.632902,"(10.0, 11.0, 10.807692307692308)","(4.8, 6.4, 6.123809523809524)","(2.4, 2.78, 2.76)","(8.0, 12.0, 11.741379310344827)","(14.0, 21.0, 18.666666666666668)","(7.5, 9.8, 9.616666666666667)","(6.0, 7.4, 7.12)"
04-01-2023 16:30:57.655934,"(10.0, 11.0, 10.807692307692308)","(4.8, 6.4, 6.11)","(2.4, 2.74, 2.726086956521739)","(8.0, 12.5, 12.379310344827585)","(14.0, 21.0, 21.708333333333332)","(7.5, 9.8, 9.685714285714287)","(6.0, 7.2, 7.25)"
04-01-2023 16:30:58.648259,"(10.0, 11.0, 10.958333333333334)","(4.8, 6.4, 6.107317073170732)","(2.4, 2.76, 2.7472)","(8.0, 12.5, 12.402777777777779)","(14.0, 22.0, 19.333333333333332)","(7.5, 9.8, 9.685714285714287)","(6.0, 7.4, 7.25)"
04-01-2023 16:30:59.636087,"(10.0, 11.0, 10.8)","(4.8, 6.2, 6.104347826086957)","(2.4, 2.76, 2.7216)","(8.0, 12.5, 12.402777777777779)","(14.0, 21.0, 19.333333333333332)","(7.5, 9.8, 9.685714285714287)","(6.0, 7.4, 7.285714285714286)"
04-01-2023 16:31:00.735434,"(10.0, 11.0, 10.74074074074074)","(4.8, 6.2, 6.033333333333333)","(2.4, 2.76, 2.723809523809524)","(8.0, 12.5, 12.763636363636364)","(14.0, 21.0, 19.181818181818183)","(7.5, 9.8, 9.622222222222224)","(6.0, 7.4, 7.325)"
04-01-2023 16:31:01.772623,"(10.0, 11.0, 10.695652173913043)","(4.8, 6.2, 6.033333333333333)","(2.4, 2.76, 2.7242105263157894)","(8.0, 13.0, 12.813559322033898)","(14.0, 21.0, 19.26086956521739)","(7.5, 9.8, 9.647619047619049)","(6.0, 7.4, 7.442857142857142)"
04-01-2023 16:31:02.828367,"(10.0, 11.0, 10.643835616438356)","(4.8, 6.2, 6.045454545454546)","(2.4, 2.76, 2.72)","(8.0, 13.0, 12.695652173913043)","(14.0, 21.0, 19.551724137931036)","(7.5, 9.8, 9.592592592592593)","(6.0, 7.6, 7.381818181818182)"
04-01-2023 16:31:03.827780,"(10.0, 11.0, 10.681159420289855)","(4.8, 6.2, 6.045454545454546)","(2.4, 2.72, 2.7)","(8.5, 13.0, 12.55)","(14.0, 21.0, 19.42105263157895)","(7.5, 9.8, 9.592592592592593)","(6.0, 7.4, 7.5375)"
04-01-2023 16:31:04.790859,"(10.0, 11.0, 10.666666666666666)","(4.8, 6.2, 6.045454545454546)","(2.4, 2.72, 2.7045714285714286)","(8.5, 13.0, 12.55)","(14.0, 21.0, 19.615384615384617)","(7.5, 9.8, 9.567741935483872)","(6.0, 7.6, 7.55)"
04-01-2023 16:31:05.845677,"(10.0, 11.0, 10.714285714285714)","(4.8, 6.2, 6.057142857142857)","(2.4, 2.7, 2.685714285714286)","(8.5, 13.0, 12.555555555555555)","(14.0, 21.0, 20.166666666666668)","(7.5, 9.8, 9.608)","(6.0, 7.6, 7.5777777777777775)"
04-01-2023 16:31:06.819944,"(10.0, 11.0, 10.714285714285714)","(4.8, 6.2, 6.057142857142857)","(2.4, 2.72, 2.68421052631579)","(8.5, 13.0, 12.555555555555555)","(14.0, 21.0, 20.166666666666668)","(7.5, 9.8, 9.608)","(6.0, 7.6, 7.578947368421053)"
04-01-2023 16:31:07.755290,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.068421052631579)","(2.4, 2.72, 2.683764705882353)","(8.5, 13.0, 12.944444444444445)","(14.0, 21.0, 19.863636363636363)","(7.5, 9.6, 9.386046511627907)","(6.0, 7.8, 7.557142857142857)"
04-01-2023 16:31:08.653230,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.068965517241379)","(2.4, 2.72, 2.683764705882353)","(8.5, 13.5, 12.99056603773585)","(14.0, 21.0, 19.986486486486488)","(7.5, 9.6, 9.386046511627907)","(6.0, 7.6, 7.557142857142857)"
04-01-2023 16:31:09.699200,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.097297297297297)","(2.4, 2.72, 2.6831168831168832)","(8.5, 13.5, 13.025)","(14.0, 21.0, 20.217391304347824)","(7.5, 9.4, 9.343859649122807)","(6.0, 7.6, 7.547826086956522)"
04-01-2023 16:31:10.656330,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.097297297297297)","(2.4, 2.72, 2.6831168831168832)","(8.5, 13.5, 13.025)","(14.0, 21.0, 20.25)","(7.5, 9.4, 9.259649122807017)","(6.0, 7.6, 7.581818181818181)"
04-01-2023 16:31:11.662275,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.097297297297297)","(2.4, 2.72, 2.6846753246753248)","(8.5, 13.5, 13.172413793103448)","(14.0, 21.0, 20.089285714285715)","(7.5, 9.4, 9.259649122807017)","(6.0, 7.6, 7.585714285714285)"
04-01-2023 16:31:12.783552,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.068965517241379)","(2.4, 2.72, 2.724615384615385)","(8.5, 13.5, 13.172413793103448)","(14.0, 21.0, 20.089285714285715)","(7.5, 9.4, 9.242857142857144)","(6.0, 7.6, 7.557142857142857)"
04-01-2023 16:31:13.882817,"(10.0, 10.5, 10.490196078431373)","(4.8, 6.2, 6.068965517241379)","(2.4, 2.74, 2.73625)","(8.5, 13.5, 13.141509433962264)","(14.0, 21.0, 19.7)","(7.5, 9.4, 8.255737704918033)","(6.0, 7.6, 7.428571428571429)"
04-01-2023 16:31:14.938791,"(10.0, 10.5, 10.48913043478261)","(4.8, 6.2, 6.026315789473684)","(2.4, 2.74, 2.748)","(8.5, 13.5, 13.127450980392156)","(14.0, 22.0, 20.953488372093023)","(7.5, 8.4, 8.64186046511628)","(6.0, 7.6, 7.536842105263158)"
04-01-2023 16:31:16.028611,"(9.0, 10.5, 10.4375)","(4.8, 6.2, 6.11764705882353)","(2.4, 2.78, 2.748)","(8.5, 13.5, 13.160714285714286)","(14.0, 22.0, 20.083333333333332)","(7.5, 8.8, 8.64186046511628)","(6.0, 7.6, 7.558620689655172)"
04-01-2023 16:31:16.976744,"(9.0, 10.5, 10.338709677419354)","(4.8, 6.2, 6.11764705882353)","(2.4, 2.76, 2.7463157894736843)","(8.5, 13.5, 13.160714285714286)","(14.0, 22.0, 20.076923076923077)","(7.5, 8.8, 8.579310344827586)","(6.0, 7.6, 7.586206896551724)"
04-01-2023 16:31:17.925273,"(9.0, 10.5, 10.338709677419354)","(4.8, 6.2, 6.11923076923077)","(2.4, 2.76, 2.7463157894736843)","(8.5, 13.5, 13.160714285714286)","(14.0, 22.0, 20.22222222222222)","(7.5, 8.6, 8.557575757575757)","(6.0, 7.6, 7.582608695652174)"
04-01-2023 16:31:18.914016,"(9.0, 10.5, 10.366071428571429)","(4.8, 6.2, 6.11923076923077)","(2.4, 2.76, 2.7590243902439022)","(8.5, 13.5, 13.127450980392156)","(14.0, 22.0, 21.76)","(7.5, 8.6, 8.567741935483872)","(6.0, 7.6, 7.582608695652174)"
04-01-2023 16:31:19.821158,"(9.0, 10.5, 10.21551724137931)","(4.8, 6.0, 5.911020408163266)","(2.4, 2.76, 2.7590476190476187)","(8.5, 13.5, 13.127450980392156)","(14.0, 22.0, 21.466666666666665)","(7.5, 8.6, 8.548387096774194)","(6.0, 7.6, 7.586206896551724)"
04-01-2023 16:31:20.775438,"(9.0, 10.5, 10.1953125)","(4.8, 5.9, 5.811428571428571)","(2.4, 2.84, 2.8014925373134325)","(8.5, 13.5, 13.147058823529411)","(14.0, 22.0, 21.210526315789473)","(7.5, 8.6, 8.645454545454545)","(6.0, 7.6, 7.5928571428571425)"
04-01-2023 16:31:21.809458,"(9.0, 10.5, 10.1953125)","(4.8, 5.8, 5.7905213270142175)","(2.4, 2.84, 2.819047619047619)","(8.5, 13.5, 13.277777777777779)","(14.0, 22.0, 21.210526315789473)","(7.5, 8.8, 8.538461538461538)","(6.0, 7.6, 7.552380952380952)"
04-01-2023 16:31:22.872377,"(9.0, 10.5, 10.19047619047619)","(4.8, 5.9, 5.864285714285715)","(2.4, 2.86, 2.8348571428571425)","(8.5, 13.5, 13.285714285714286)","(14.0, 22.0, 21.393939393939394)","(7.5, 8.6, 8.540740740740741)","(6.0, 7.6, 7.561538461538461)"
04-01-2023 16:31:23.860644,"(9.0, 10.5, 10.210526315789474)","(4.8, 5.9, 5.864285714285715)","(2.4, 2.86, 2.833684210526316)","(8.5, 13.5, 12.954545454545455)","(14.0, 22.0, 20.8)","(7.5, 8.6, 8.313513513513513)","(6.0, 7.6, 7.608333333333333)"
04-01-2023 16:31:24.918804,"(9.0, 10.5, 10.16326530612245)","(4.8, 6.0, 5.82127659574468)","(2.4, 2.86, 2.842142857142857)","(8.5, 13.0, 12.857142857142858)","(14.0, 22.0, 20.682926829268293)","(7.5, 8.4, 8.08421052631579)","(6.0, 7.8, 7.635714285714286)"
04-01-2023 16:31:25.970272,"(9.0, 10.5, 10.145454545454545)","(4.8, 6.0, 5.825622775800712)","(2.4, 2.86, 2.8466666666666667)","(8.5, 13.0, 12.865384615384615)","(14.0, 22.0, 20.96153846153846)","(7.5, 8.2, 8.0375)","(6.0, 7.8, 7.627586206896551)"
04-01-2023 16:31:27.059063,"(9.0, 10.5, 10.145454545454545)","(4.8, 6.0, 5.8108108108108105)","(2.4, 2.86, 2.8466666666666667)","(8.5, 13.0, 12.865384615384615)","(14.0, 22.0, 21.05263157894737)","(7.5, 8.2, 8.066666666666666)","(6.0, 7.8, 7.607692307692308)"
04-01-2023 16:31:28.088187,"(9.0, 10.5, 10.16326530612245)","(4.8, 6.0, 5.821167883211679)","(2.4, 2.86, 2.844444444444444)","(8.5, 13.0, 12.865384615384615)","(14.0, 22.0, 21.16)","(7.5, 8.2, 7.875)","(6.0, 7.8, 7.587234042553192)"
04-01-2023 16:31:29.085168,"(9.0, 10.5, 10.108474576271187)","(4.8, 6.0, 5.821167883211679)","(2.4, 2.88, 2.8625)","(8.5, 13.0, 12.865384615384615)","(14.0, 22.0, 20.941176470588236)","(7.5, 8.0, 8.0)","(6.0, 7.8, 7.624390243902439)"
04-01-2023 16:31:30.073559,"(9.0, 10.0, 9.955555555555556)","(4.8, 6.0, 5.826855123674911)","(2.4, 2.88, 2.8684210526315788)","(8.5, 13.0, 12.914634146341463)","(14.0, 22.0, 20.941176470588236)","(7.5, 8.2, 7.957575757575757)","(6.0, 7.8, 7.7384615384615385)"
04-01-2023 16:31:31.038374,"(9.0, 10.0, 9.786046511627907)","(4.8, 5.9, 5.874137931034483)","(2.4, 2.9, 2.897777777777778)","(8.5, 13.5, 13.104166666666666)","(14.0, 22.0, 20.87719298245614)","(7.5, 8.2, 8.311688311688313)","(6.0, 7.8, 7.7625)"
04-01-2023 16:31:31.950461,"(9.0, 10.0, 9.980952380952381)","(4.8, 5.8, 5.791943127962085)","(2.4, 2.9, 2.891111111111111)","(8.5, 13.5, 13.096491228070175)","(14.0, 22.0, 20.79245283018868)","(7.5, 8.4, 8.147368421052631)","(6.0, 7.8, 7.635897435897436)"
04-01-2023 16:31:32.897433,"(9.0, 10.5, 9.920689655172414)","(4.8, 5.9, 5.870175438596491)","(2.4, 2.9, 2.8876923076923076)","(8.5, 13.0, 12.788461538461538)","(14.0, 22.0, 20.761904761904763)","(7.5, 8.4, 8.273684210526316)","(6.0, 7.8, 7.628571428571429)"
04-01-2023 16:31:33.920576,"(9.0, 10.5, 9.920689655172414)","(4.8, 5.9, 5.879534883720931)","(2.4, 2.92, 2.8963636363636365)","(8.5, 13.0, 12.423076923076923)","(14.0, 22.0, 19.96153846153846)","(7.5, 8.4, 8.27027027027027)","(6.0, 7.8, 7.646808510638298)"
04-01-2023 16:31:34.974455,"(9.0, 10.5, 9.96231884057971)","(4.8, 5.9, 5.855102040816327)","(2.4, 2.9, 2.8963636363636365)","(9.0, 12.5, 12.423076923076923)","(14.0, 20.0, 19.8)","(7.5, 8.4, 8.27027027027027)","(6.0, 7.8, 7.657777777777778)"
04-01-2023 16:31:36.032359,"(9.0, 10.5, 9.96231884057971)","(4.8, 5.9, 5.889583333333333)","(2.4, 2.9, 2.88125)","(9.0, 12.5, 12.402439024390244)","(14.0, 20.0, 19.8)","(7.5, 8.4, 8.27027027027027)","(6.0, 7.8, 7.64)"
04-01-2023 16:31:37.037619,"(9.0, 10.5, 9.975000000000001)","(4.8, 5.9, 5.888372093023256)","(2.4, 2.9, 2.88125)","(9.0, 12.5, 12.43421052631579)","(14.0, 20.0, 19.84090909090909)","(7.5, 8.4, 8.27027027027027)","(6.0, 7.8, 7.742857142857143)"
04-01-2023 16:31:38.089355,"(9.0, 10.5, 9.990909090909092)","(4.8, 5.8, 5.797422680412371)","(2.4, 2.86, 2.8518181818181816)","(9.0, 12.5, 12.438271604938272)","(14.0, 21.0, 20.384615384615383)","(7.5, 8.4, 8.28)","(6.0, 7.8, 7.696)"
04-01-2023 16:31:39.134850,"(9.0, 10.5, 10.03625)","(4.8, 5.9, 5.829032258064516)","(2.4, 2.86, 2.8419999999999996)","(9.0, 12.5, 12.44375)","(14.0, 21.0, 20.384615384615383)","(7.5, 8.4, 8.28)","(6.0, 7.8, 7.709090909090909)"
04-01-2023 16:31:40.161655,"(9.0, 10.5, 10.039240506329115)","(4.8, 5.9, 5.87914691943128)","(2.4, 2.86, 2.847462686567164)","(9.0, 12.5, 12.492537313432836)","(14.0, 21.0, 19.895833333333332)","(7.5, 8.4, 8.28)","(6.0, 7.8, 7.683333333333334)"
04-01-2023 16:31:41.087543,"(9.0, 10.5, 10.033333333333333)","(4.8, 5.9, 5.838888888888889)","(2.4, 2.86, 2.8492537313432833)","(9.0, 13.0, 12.746268656716419)","(14.0, 20.0, 19.895833333333332)","(7.5, 8.4, 8.28)","(6.0, 7.8, 7.66)"
04-01-2023 16:31:42.041702,"(9.0, 10.5, 10.12295081967213)","(4.8, 5.9, 5.87914691943128)","(2.4, 2.86, 2.842222222222222)","(9.0, 13.0, 12.780303030303031)","(14.0, 20.0, 19.886363636363637)","(7.5, 8.4, 8.272)","(6.0, 7.8, 7.647058823529411)"
04-01-2023 16:31:42.962699,"(9.0, 10.5, 10.205479452054794)","(4.8, 5.9, 5.879166666666667)","(2.4, 2.82, 2.8066666666666666)","(9.0, 13.0, 12.855)","(14.0, 20.0, 19.886363636363637)","(7.5, 8.4, 8.275)","(6.0, 7.8, 7.75)"
04-01-2023 16:31:43.939577,"(9.0, 10.5, 10.2)","(4.8, 5.9, 5.862264150943396)","(2.4, 2.84, 2.8250746268656717)","(9.0, 13.0, 12.861904761904762)","(14.0, 20.0, 19.5)","(7.5, 8.4, 8.275)","(6.0, 7.8, 7.920930232558139)"
04-01-2023 16:31:45.002018,"(9.0, 10.5, 10.159722222222221)","(4.8, 5.9, 5.862264150943396)","(2.4, 2.84, 2.826842105263158)","(9.0, 13.0, 12.853535353535353)","(14.0, 19.5, 19.833333333333332)","(7.5, 8.4, 8.275)","(6.0, 8.0, 7.699999999999999)"
04-01-2023 16:31:46.023742,"(9.0, 10.5, 10.143939393939394)","(4.8, 5.9, 5.862264150943396)","(2.4, 2.84, 2.826842105263158)","(9.0, 13.0, 12.853535353535353)","(14.0, 20.0, 19.807692307692307)","(7.5, 8.4, 8.278260869565218)","(6.0, 7.8, 7.7124999999999995)"
04-01-2023 16:31:47.107839,"(9.0, 10.5, 10.135714285714286)","(4.8, 5.9, 5.862264150943396)","(2.4, 2.84, 2.8257777777777777)","(9.0, 13.0, 12.853535353535353)","(14.0, 20.0, 19.772727272727273)","(7.5, 8.4, 8.278260869565218)","(6.0, 7.8, 7.736363636363636)"
04-01-2023 16:31:48.115907,"(9.0, 10.5, 10.125)","(4.8, 5.9, 5.8578947368421055)","(2.4, 2.84, 2.839090909090909)","(9.0, 13.0, 12.861904761904762)","(14.0, 21.0, 19.772727272727273)","(7.5, 8.4, 8.29)","(6.0, 7.8, 7.772413793103448)"
04-01-2023 16:31:49.127328,"(9.0, 10.5, 10.125)","(4.8, 5.9, 5.8578947368421055)","(2.4, 2.84, 2.8318918918918916)","(9.0, 13.0, 12.861904761904762)","(14.0, 21.0, 20.092105263157894)","(7.5, 8.4, 8.29)","(6.0, 7.8, 7.74)"
04-01-2023 16:31:50.174315,"(9.0, 10.5, 10.145569620253164)","(4.8, 5.9, 5.8578947368421055)","(2.4, 2.86, 2.8377777777777777)","(9.0, 13.0, 12.857142857142858)","(14.0, 21.0, 20.089285714285715)","(7.5, 8.4, 8.269230769230768)","(6.0, 7.8, 7.662068965517241)"
04-01-2023 16:31:51.199379,"(9.0, 10.5, 10.119402985074627)","(4.8, 5.9, 5.856140350877193)","(2.4, 2.86, 2.8377777777777777)","(9.0, 13.0, 12.87037037037037)","(14.0, 21.0, 20.089285714285715)","(7.5, 8.4, 8.269230769230768)","(6.0, 7.8, 7.633333333333333)"
04-01-2023 16:31:52.188174,"(9.0, 10.5, 10.168831168831169)","(4.8, 5.9, 5.856363636363636)","(2.4, 2.86, 2.8466666666666667)","(9.0, 13.0, 12.87037037037037)","(14.0, 21.0, 20.089285714285715)","(7.5, 8.4, 8.272)","(6.0, 7.8, 7.664516129032258)"
04-01-2023 16:31:53.165953,"(9.0, 10.5, 10.194117647058823)","(4.8, 5.9, 5.867213114754098)","(2.4, 2.86, 2.844864864864865)","(9.0, 13.0, 12.848360655737705)","(14.0, 21.0, 20.041666666666668)","(7.5, 8.4, 8.344444444444445)","(6.0, 7.8, 7.625)"
04-01-2023 16:31:54.146748,"(9.0, 10.5, 10.1875)","(4.8, 5.9, 5.844117647058823)","(2.4, 2.86, 2.8269841269841267)","(9.0, 13.0, 12.848360655737705)","(14.0, 21.0, 19.84375)","(7.5, 8.4, 8.316666666666666)","(6.0, 7.8, 7.576470588235294)"
04-01-2023 16:31:55.173298,"(9.0, 10.5, 10.246268656716419)","(4.8, 5.9, 5.873214285714286)","(2.4, 2.84, 2.8264864864864863)","(9.0, 13.0, 12.852678571428571)","(14.0, 20.0, 19.82758620689655)","(7.5, 8.4, 8.3)","(6.0, 7.6, 7.886567164179104)"
04-01-2023 16:31:56.165306,"(9.0, 10.5, 10.20625)","(4.8, 6.0, 5.912318840579711)","(2.4, 2.84, 2.82)","(9.0, 13.0, 12.852678571428571)","(14.0, 20.0, 19.724137931034484)","(7.0, 8.4, 8.31891891891892)","(6.0, 8.0, 7.87027027027027)"
04-01-2023 16:31:57.164583,"(9.0, 10.5, 10.196428571428571)","(4.8, 6.0, 5.913432835820895)","(2.4, 2.82, 2.8049504950495048)","(9.0, 13.0, 12.854166666666666)","(14.0, 20.0, 19.724137931034484)","(7.0, 8.4, 8.31891891891892)","(6.0, 8.0, 7.868493150684931)"
04-01-2023 16:31:58.231771,"(9.0, 10.5, 10.205128205128204)","(4.8, 5.9, 5.873214285714286)","(2.4, 2.82, 2.835111111111111)","(9.0, 13.5, 13.305555555555555)","(14.0, 20.0, 19.46153846153846)","(7.0, 8.4, 8.184810126582278)","(6.0, 8.0, 7.74)"
04-01-2023 16:31:59.305119,"(9.0, 10.5, 10.150943396226415)","(4.8, 5.9, 5.866666666666667)","(2.4, 2.86, 2.8603571428571426)","(9.0, 13.5, 13.808823529411764)","(14.0, 19.5, 19.372549019607842)","(7.0, 8.2, 8.212903225806452)","(6.0, 7.8, 7.7299999999999995)"
04-01-2023 16:32:00.322567,"(9.0, 10.5, 10.134408602150538)","(4.8, 5.9, 5.866666666666667)","(2.4, 2.88, 2.827659574468085)","(9.0, 14.0, 13.837837837837839)","(14.0, 19.5, 19.37)","(7.0, 8.4, 8.212499999999999)","(6.0, 7.8, 7.715999999999999)"
04-01-2023 16:32:01.489885,"(9.0, 10.5, 10.104938271604938)","(4.8, 5.9, 5.818518518518519)","(2.4, 2.86, 2.8395555555555556)","(9.0, 14.0, 13.91025641025641)","(14.0, 19.5, 19.132653061224488)","(7.0, 8.4, 8.212499999999999)","(6.0, 7.8, 7.732307692307692)"
04-01-2023 16:32:02.612872,"(9.0, 10.5, 10.094444444444445)","(4.8, 5.9, 5.85686274509804)","(2.4, 2.86, 2.8415999999999997)","(9.0, 14.0, 13.7109375)","(14.0, 19.5, 18.46153846153846)","(7.0, 8.4, 8.209523809523809)","(6.0, 7.8, 7.736231884057971)"
04-01-2023 16:32:03.707040,"(9.0, 10.5, 10.070588235294117)","(4.8, 5.9, 5.85686274509804)","(2.4, 2.86, 2.8415999999999997)","(9.0, 14.0, 13.7625)","(14.0, 19.0, 17.9)","(7.0, 8.4, 8.209523809523809)","(6.0, 7.8, 7.73015873015873)"
04-01-2023 16:32:04.665538,"(9.0, 10.5, 10.075)","(4.8, 5.9, 5.870588235294118)","(2.4, 2.86, 2.8426666666666667)","(9.0, 14.0, 13.7625)","(14.0, 18.0, 17.95)","(7.0, 8.4, 8.209375)","(6.0, 7.8, 7.73015873015873)"
04-01-2023 16:32:05.657977,"(9.0, 10.5, 10.078947368421053)","(4.8, 5.9, 5.865454545454545)","(2.4, 2.86, 2.8318918918918916)","(9.0, 14.0, 13.777777777777779)","(14.0, 18.0, 17.95)","(7.0, 8.4, 8.145454545454545)","(6.0, 7.8, 7.757575757575758)"
04-01-2023 16:32:06.678906,"(9.0, 10.5, 10.073170731707316)","(4.8, 5.9, 5.865454545454545)","(2.4, 2.86, 2.8575757575757574)","(9.0, 14.0, 13.75)","(14.0, 18.0, 17.95)","(7.0, 8.2, 8.139999999999999)","(6.0, 7.8, 7.770491803278689)"
04-01-2023 16:32:07.641590,"(9.0, 10.5, 10.073170731707316)","(4.8, 5.9, 5.865454545454545)","(2.4, 2.86, 2.856)","(9.0, 14.0, 13.75)","(14.0, 18.0, 17.95)","(7.0, 8.2, 7.93)","(6.0, 7.8, 7.817857142857143)"
