,Tiger Mum,Loveless,Little Hercules,From The Shire,Swerve,Lone Hunter,More Peaches,Rosas Dance
11-01-2023 19:13:28.149703,"(3.1, 4.1, 4.0451718494271685)","(11.0, 17.0, 16.5)","(91.0, 190.0, 212.0)","(71.0, 160.0, 98.75)","(18.0, 25.0, 23.5)","(4.8, 6.0, 6.323809523809524)","(1.95, 2.42, 2.3415384615384616)","(21.0, 38.0, 34.8)"
11-01-2023 19:13:29.255540,"(3.1, 4.1, 4.043327556325823)","(11.0, 16.0, 15.8)","(91.0, 220.0, 212.0)","(71.0, 160.0, 98.75)","(18.0, 25.0, 22.09090909090909)","(4.8, 6.4, 5.984615384615385)","(1.95, 2.36, 2.353684210526316)","(21.0, 36.0, 36.666666666666664)"
11-01-2023 19:13:30.381499,"(3.1, 4.1, 4.038740458015267)","(11.0, 16.5, 16.071428571428573)","(91.0, 200.0, 180.0)","(71.0, 160.0, 128.33333333333334)","(18.0, 23.0, 21.48)","(4.8, 6.2, 5.894117647058823)","(1.95, 2.36, 2.3535999999999997)","(21.0, 38.0, 31.875)"
11-01-2023 19:13:31.538189,"(3.1, 4.0, 3.9454545454545453)","(11.0, 16.5, 16.071428571428573)","(91.0, 210.0, 180.0)","(71.0, 150.0, 128.33333333333334)","(18.0, 23.0, 21.48)","(4.8, 6.0, 5.9714285714285715)","(1.95, 2.36, 2.3535999999999997)","(21.0, 36.0, 31.875)"
11-01-2023 19:13:32.662414,"(3.1, 3.95, 3.9214285714285713)","(11.0, 16.5, 16.071428571428573)","(91.0, 210.0, 180.0)","(71.0, 150.0, 128.33333333333334)","(18.0, 23.0, 21.48)","(4.8, 6.2, 5.996)","(1.95, 2.36, 2.3377777777777777)","(21.0, 36.0, 31.764705882352942)"
11-01-2023 19:13:33.745731,"(3.1, 4.0, 3.955263157894737)","(11.0, 16.5, 16.071428571428573)","(91.0, 210.0, 180.0)","(71.0, 150.0, 128.33333333333334)","(18.0, 23.0, 21.48)","(4.8, 6.2, 5.996)","(1.95, 2.34, 2.3377777777777777)","(21.0, 36.0, 31.764705882352942)"
11-01-2023 19:13:34.830901,"(3.2, 4.0, 3.9675000000000002)","(11.0, 16.5, 16.071428571428573)","(91.0, 240.0, 172.5)","(71.0, 150.0, 128.33333333333334)","(18.0, 23.0, 21.48)","(4.8, 6.2, 5.996)","(1.95, 2.34, 2.354705882352941)","(21.0, 36.0, 30.666666666666668)"
11-01-2023 19:13:35.933191,"(3.2, 4.0, 3.9615384615384617)","(11.0, 16.5, 15.863636363636363)","(91.0, 230.0, 163.33333333333334)","(71.0, 150.0, 128.33333333333334)","(18.0, 23.0, 21.48)","(4.8, 6.2, 5.996)","(1.95, 2.36, 2.355909090909091)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 19:13:37.063453,"(3.2, 4.0, 3.9650000000000003)","(11.0, 16.5, 15.863636363636363)","(91.0, 220.0, 164.0)","(71.0, 150.0, 106.66666666666667)","(18.0, 23.0, 21.48)","(4.8, 6.2, 5.996)","(1.95, 2.36, 2.3693877551020406)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 19:13:38.459491,"(3.2, 4.0, 3.9650000000000003)","(11.0, 16.5, 15.785714285714286)","(91.0, 210.0, 180.0)","(71.0, 140.0, 112.5)","(18.0, 23.0, 21.48)","(4.8, 6.2, 6.122222222222223)","(1.95, 2.38, 2.356)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 19:13:39.590763,"(3.2, 4.0, 3.9615384615384617)","(11.0, 16.5, 15.785714285714286)","(91.0, 210.0, 180.0)","(71.0, 140.0, 112.5)","(18.0, 23.0, 21.48)","(4.8, 6.2, 6.122222222222223)","(1.95, 2.36, 2.349333333333333)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 19:13:40.679234,"(3.2, 4.0, 3.9615384615384617)","(11.0, 16.5, 15.785714285714286)","(91.0, 210.0, 180.0)","(71.0, 140.0, 112.5)","(18.0, 23.0, 21.48)","(4.8, 6.2, 6.122222222222223)","(1.95, 2.36, 2.3454545454545452)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 19:13:41.787602,"(3.2, 4.0, 3.965909090909091)","(11.0, 16.5, 15.785714285714286)","(91.0, 210.0, 180.0)","(71.0, 140.0, 112.5)","(18.0, 23.0, 21.625)","(4.8, 6.2, 6.133333333333334)","(1.95, 2.36, 2.3454545454545452)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 19:13:42.955489,"(3.2, 4.0, 3.9583333333333335)","(11.0, 16.5, 15.785714285714286)","(91.0, 210.0, 180.0)","(71.0, 140.0, 112.5)","(18.0, 23.0, 22.05263157894737)","(4.8, 6.2, 5.8545454545454545)","(1.95, 2.36, 2.2736842105263158)","(21.0, 32.0, 28.833333333333332)"
11-01-2023 19:13:44.183831,"(3.2, 4.7, 4.4)","(11.0, 15.5, 15.25)","(91.0, 210.0, 201.25)","(71.0, 140.0, 116.0)","(18.0, 23.0, 24.6)","(4.8, 6.0, 5.8875)","(1.95, 2.28, 2.2945454545454544)","(21.0, 29.0, 28.894736842105264)"
11-01-2023 19:13:45.378154,"(3.2, 4.4, 4.290909090909091)","(11.0, 15.0, 14.8125)","(91.0, 210.0, 189.0)","(71.0, 120.0, 110.0)","(18.0, 25.0, 24.692307692307693)","(4.8, 6.0, 5.895238095238095)","(1.95, 2.3, 2.3172413793103446)","(21.0, 29.0, 30.10344827586207)"
11-01-2023 19:13:46.511136,"(3.2, 4.3, 4.22)","(11.0, 15.0, 14.8125)","(91.0, 210.0, 189.0)","(71.0, 120.0, 110.0)","(18.0, 25.0, 24.714285714285715)","(4.8, 6.0, 5.877777777777777)","(1.95, 2.32, 2.315)","(21.0, 32.0, 29.38095238095238)"
11-01-2023 19:13:47.756273,"(3.3, 4.3, 4.22)","(10.0, 15.0, 14.375)","(91.0, 210.0, 177.69230769230768)","(71.0, 120.0, 116.0)","(17.0, 25.0, 26.333333333333332)","(4.8, 6.0, 5.8307692307692305)","(2.0, 2.32, 2.313333333333333)","(21.0, 32.0, 29.38095238095238)"
11-01-2023 19:13:48.861836,"(3.3, 4.2, 4.183333333333334)","(10.0, 15.0, 14.375)","(91.0, 210.0, 177.69230769230768)","(71.0, 120.0, 116.0)","(17.0, 27.0, 26.333333333333332)","(4.8, 6.0, 5.8307692307692305)","(2.0, 2.34, 2.316153846153846)","(21.0, 32.0, 29.38095238095238)"
11-01-2023 19:13:50.016139,"(3.3, 4.3, 4.22)","(10.0, 14.5, 14.318181818181818)","(91.0, 210.0, 177.69230769230768)","(71.0, 120.0, 118.87096774193549)","(17.0, 28.0, 27.7)","(4.8, 6.0, 5.8307692307692305)","(2.0, 2.32, 2.3249999999999997)","(21.0, 32.0, 28.42105263157895)"
11-01-2023 19:13:51.140769,"(3.4, 4.3, 4.2368421052631575)","(10.0, 14.5, 14.333333333333334)","(91.0, 200.0, 182.0)","(71.0, 120.0, 118.87096774193549)","(17.0, 28.0, 27.7)","(4.8, 6.0, 5.756521739130434)","(1.95, 2.34, 2.3275757575757576)","(21.0, 30.0, 28.35)"
11-01-2023 19:13:52.351478,"(3.4, 4.3, 4.2368421052631575)","(10.0, 14.5, 14.2)","(91.0, 200.0, 182.0)","(71.0, 120.0, 118.87096774193549)","(17.0, 28.0, 27.7)","(4.8, 5.9, 5.738095238095238)","(1.95, 2.34, 2.3310843373493975)","(21.0, 30.0, 28.8)"
11-01-2023 19:13:53.462629,"(3.4, 4.3, 4.2368421052631575)","(10.0, 14.5, 14.2)","(91.0, 200.0, 182.0)","(71.0, 120.0, 110.0)","(17.0, 28.0, 27.7)","(4.8, 5.9, 5.758333333333334)","(1.95, 2.34, 2.3451851851851853)","(21.0, 29.0, 28.8)"
11-01-2023 19:13:54.609806,"(3.4, 4.3, 4.2368421052631575)","(10.0, 14.0, 13.875)","(91.0, 200.0, 182.0)","(71.0, 120.0, 110.0)","(17.0, 28.0, 27.7)","(4.8, 5.9, 5.758333333333334)","(1.95, 2.36, 2.351320754716981)","(21.0, 29.0, 27.9)"
11-01-2023 19:13:55.704708,"(3.4, 4.3, 4.233333333333333)","(10.0, 14.0, 13.846153846153847)","(91.0, 200.0, 182.0)","(71.0, 120.0, 118.87096774193549)","(17.0, 28.0, 27.7)","(4.8, 5.9, 5.758333333333334)","(1.95, 2.36, 2.349285714285714)","(21.0, 29.0, 27.9)"
11-01-2023 19:13:56.728342,"(3.4, 4.3, 4.233333333333333)","(10.0, 14.0, 13.95)","(91.0, 200.0, 182.0)","(71.0, 120.0, 118.87096774193549)","(18.0, 28.0, 27.7)","(4.8, 5.9, 5.758333333333334)","(1.95, 2.36, 2.349285714285714)","(21.0, 29.0, 28.0)"
11-01-2023 19:13:57.836741,"(3.4, 4.3, 4.24)","(10.0, 14.0, 13.75)","(91.0, 200.0, 182.0)","(71.0, 120.0, 117.6923076923077)","(18.0, 28.0, 27.25)","(4.8, 5.9, 5.758333333333334)","(1.95, 2.36, 2.3495798319327728)","(21.0, 29.0, 28.0)"
11-01-2023 19:13:58.961740,"(3.4, 4.3, 4.24)","(10.0, 14.0, 13.692307692307692)","(91.0, 200.0, 182.0)","(71.0, 120.0, 116.42857142857143)","(18.0, 28.0, 27.25)","(4.8, 5.9, 5.758333333333334)","(1.95, 2.36, 2.3507438016528925)","(21.0, 29.0, 28.0)"
11-01-2023 19:14:00.269529,"(3.4, 4.3, 4.248936170212766)","(10.0, 14.0, 13.5)","(91.0, 200.0, 177.5)","(71.0, 120.0, 113.75)","(18.0, 28.0, 23.666666666666668)","(4.8, 5.9, 5.526666666666666)","(1.95, 2.36, 2.3706586826347302)","(21.0, 29.0, 25.363636363636363)"
11-01-2023 19:14:01.485596,"(3.4, 5.0, 4.688888888888888)","(10.0, 13.5, 13.03125)","(91.0, 200.0, 177.5)","(71.0, 120.0, 114.0)","(18.0, 27.0, 24.0625)","(4.8, 5.6, 5.478260869565218)","(1.95, 2.38, 2.3499999999999996)","(21.0, 29.0, 25.0)"
11-01-2023 19:14:02.608818,"(3.4, 4.9, 4.718181818181819)","(10.0, 13.0, 12.55)","(91.0, 200.0, 190.0)","(71.0, 120.0, 114.0)","(18.0, 25.0, 23.833333333333332)","(4.8, 5.6, 5.472)","(1.95, 2.36, 2.3537777777777777)","(21.0, 26.0, 25.636363636363637)"
11-01-2023 19:14:03.775494,"(3.4, 4.7, 4.606832298136646)","(10.0, 12.5, 12.461538461538462)","(91.0, 200.0, 190.0)","(71.0, 120.0, 114.0)","(18.0, 24.0, 23.833333333333332)","(4.8, 5.6, 5.447368421052632)","(1.95, 2.36, 2.360952380952381)","(21.0, 27.0, 25.636363636363637)"
11-01-2023 19:14:04.967053,"(3.4, 4.7, 4.538297872340426)","(10.0, 12.5, 12.261904761904763)","(91.0, 200.0, 190.0)","(71.0, 120.0, 114.0)","(18.0, 24.0, 24.0625)","(4.8, 5.6, 5.420512820512821)","(1.95, 2.38, 2.3995238095238096)","(21.0, 27.0, 25.636363636363637)"
11-01-2023 19:14:06.162552,"(3.5, 4.6, 4.597619047619047)","(10.0, 12.5, 12.1875)","(91.0, 200.0, 190.0)","(71.0, 120.0, 114.0)","(18.0, 25.0, 24.0625)","(4.8, 5.6, 5.406060606060606)","(1.95, 2.4, 2.3023318385650224)","(21.0, 27.0, 25.636363636363637)"
11-01-2023 19:14:07.237606,"(3.5, 4.7, 4.601492537313432)","(10.0, 12.5, 12.1875)","(91.0, 200.0, 190.0)","(71.0, 120.0, 114.0)","(18.0, 25.0, 23.571428571428573)","(4.8, 5.6, 5.950877192982456)","(1.95, 2.32, 2.2646153846153845)","(21.0, 27.0, 25.75)"
11-01-2023 19:14:08.300736,"(3.5, 4.7, 4.631884057971014)","(10.0, 12.5, 12.333333333333334)","(91.0, 240.0, 223.33333333333331)","(71.0, 120.0, 114.0)","(18.0, 25.0, 23.571428571428573)","(4.8, 6.0, 5.871428571428572)","(1.95, 2.28, 2.2645508982035927)","(21.0, 27.0, 25.75)"
11-01-2023 19:14:09.468787,"(3.5, 4.7, 4.631884057971014)","(10.0, 12.5, 12.340909090909092)","(91.0, 220.0, 207.36842105263156)","(71.0, 120.0, 114.0)","(18.0, 25.0, 23.571428571428573)","(4.8, 5.9, 6.084745762711864)","(1.95, 2.3, 2.26)","(21.0, 27.0, 25.75)"
11-01-2023 19:14:10.624880,"(3.5, 4.7, 4.621666666666666)","(10.0, 12.5, 12.428571428571429)","(91.0, 210.0, 202.22222222222223)","(71.0, 120.0, 114.0)","(18.0, 25.0, 23.571428571428573)","(4.8, 6.2, 6.098039215686274)","(1.95, 2.28, 2.26)","(21.0, 27.0, 25.75)"
11-01-2023 19:14:11.829893,"(3.5, 4.7, 4.6171428571428565)","(10.0, 12.5, 12.416666666666666)","(91.0, 210.0, 205.88235294117646)","(71.0, 120.0, 117.0)","(18.0, 25.0, 25.852941176470587)","(4.8, 6.2, 6.096)","(1.95, 2.28, 2.261449275362319)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:13.041996,"(3.5, 4.7, 4.595798319327731)","(10.0, 12.5, 12.428571428571429)","(91.0, 210.0, 205.88235294117646)","(71.0, 120.0, 117.0)","(18.0, 26.0, 25.285714285714285)","(4.8, 6.2, 6.051428571428572)","(1.95, 2.28, 2.263125)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:14.545846,"(3.5, 4.6, 4.598360655737705)","(10.0, 12.5, 12.424242424242424)","(91.0, 210.0, 205.625)","(71.0, 120.0, 117.0)","(18.0, 26.0, 25.318181818181817)","(4.8, 6.2, 6.108108108108108)","(1.95, 2.28, 2.253)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:15.842332,"(3.5, 4.7, 4.598360655737705)","(10.0, 13.0, 12.518518518518519)","(91.0, 210.0, 201.76470588235293)","(71.0, 120.0, 117.0)","(18.0, 26.0, 25.529411764705884)","(4.8, 6.2, 5.994736842105263)","(1.95, 2.28, 2.2413333333333334)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:17.021475,"(3.5, 4.7, 4.614062499999999)","(10.0, 13.0, 12.63888888888889)","(91.0, 210.0, 201.76470588235293)","(71.0, 120.0, 105.0)","(18.0, 26.0, 25.529411764705884)","(4.8, 6.2, 5.952)","(1.95, 2.28, 2.2501818181818183)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:18.254615,"(3.5, 4.7, 4.606349206349207)","(10.0, 13.0, 12.75)","(91.0, 210.0, 202.22222222222223)","(71.0, 120.0, 107.5)","(18.0, 26.0, 25.636363636363637)","(4.8, 6.0, 5.9399999999999995)","(1.95, 2.28, 2.2551515151515154)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:19.487239,"(3.5, 4.7, 4.60327868852459)","(10.0, 13.0, 12.6)","(91.0, 210.0, 202.22222222222223)","(71.0, 120.0, 116.66666666666667)","(18.0, 26.0, 25.636363636363637)","(4.8, 6.0, 5.936)","(1.95, 2.28, 2.2573493975903616)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:20.621585,"(3.5, 4.7, 4.616901408450704)","(10.0, 13.0, 12.6)","(91.0, 210.0, 202.22222222222223)","(71.0, 120.0, 117.0)","(18.0, 26.0, 25.636363636363637)","(4.8, 6.0, 5.8604651162790695)","(1.95, 2.28, 2.2549333333333332)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:21.719059,"(3.5, 4.7, 4.614492753623188)","(10.0, 13.0, 13.166666666666666)","(91.0, 210.0, 203.91304347826087)","(71.0, 120.0, 117.0)","(18.0, 26.0, 25.636363636363637)","(4.8, 6.0, 5.828571428571428)","(1.95, 2.28, 2.2549333333333332)","(20.0, 27.0, 25.75)"
11-01-2023 19:14:22.921564,"(3.7, 4.7, 4.614492753623188)","(9.0, 13.5, 13.785714285714286)","(91.0, 210.0, 206.8181818181818)","(71.0, 120.0, 120.0)","(18.0, 26.0, 28.6)","(4.8, 6.0, 6.027272727272727)","(1.95, 2.28, 2.1783333333333337)","(20.0, 27.0, 26.875)"
11-01-2023 19:14:24.142326,"(3.7, 4.8, 4.7384615384615385)","(9.0, 14.0, 13.863636363636363)","(91.0, 210.0, 180.0)","(71.0, 130.0, 120.0)","(18.0, 29.0, 28.76923076923077)","(4.8, 6.2, 6.037142857142857)","(1.95, 2.18, 2.1542857142857144)","(20.0, 28.0, 26.5)"
11-01-2023 19:14:25.385633,"(3.7, 4.8, 4.7727272727272725)","(9.0, 14.0, 13.863636363636363)","(91.0, 210.0, 180.0)","(71.0, 140.0, 119.16666666666667)","(18.0, 29.0, 28.785714285714285)","(4.8, 6.2, 6.0575)","(1.95, 2.16, 2.142857142857143)","(20.0, 28.0, 26.94736842105263)"
11-01-2023 19:14:26.630458,"(3.7, 4.8, 4.776923076923077)","(9.0, 14.0, 13.863636363636363)","(91.0, 210.0, 180.0)","(71.0, 140.0, 123.33333333333334)","(18.0, 29.0, 28.8)","(4.8, 6.2, 6.0575)","(1.95, 2.16, 2.1283333333333334)","(20.0, 28.0, 27.42105263157895)"
11-01-2023 19:14:27.795533,"(3.7, 4.9, 4.80625)","(9.0, 14.0, 13.863636363636363)","(91.0, 210.0, 180.0)","(71.0, 140.0, 118.57142857142857)","(18.0, 29.0, 28.8)","(4.8, 6.2, 6.0575)","(1.95, 2.14, 2.1326315789473687)","(20.0, 29.0, 27.5)"
11-01-2023 19:14:28.872682,"(3.7, 4.9, 4.80625)","(9.0, 14.0, 13.785714285714286)","(91.0, 210.0, 172.85714285714286)","(71.0, 140.0, 117.5)","(18.0, 29.0, 34.11764705882353)","(4.8, 6.2, 6.31764705882353)","(1.95, 2.14, 1.9758907363420428)","(20.0, 29.0, 30.095238095238095)"
11-01-2023 19:14:30.045056,"(3.7, 5.0, 4.940909090909091)","(9.0, 15.0, 14.6)","(91.0, 230.0, 190.0)","(71.0, 140.0, 113.0)","(18.0, 36.0, 31.666666666666668)","(4.8, 6.4, 6.459259259259259)","(1.95, 1.98, 2.0193333333333334)","(20.0, 32.0, 29.846153846153847)"
11-01-2023 19:14:31.182584,"(3.7, 5.0, 4.926666666666667)","(9.0, 15.0, 15.2)","(91.0, 230.0, 188.0)","(71.0, 140.0, 117.5)","(19.0, 34.0, 30.5)","(4.8, 6.6, 6.533333333333333)","(1.9, 2.04, 1.9990566037735849)","(20.0, 32.0, 30.894736842105264)"
11-01-2023 19:14:32.236032,"(3.7, 5.0, 4.937931034482759)","(9.0, 15.5, 15.25)","(91.0, 230.0, 188.0)","(71.0, 140.0, 117.5)","(19.0, 34.0, 31.0)","(4.8, 6.6, 6.682926829268292)","(1.9, 2.02, 1.9818181818181817)","(20.0, 32.0, 31.0)"
11-01-2023 19:14:33.400812,"(3.7, 5.0, 4.944444444444445)","(9.0, 15.5, 15.227272727272727)","(91.0, 230.0, 188.0)","(71.0, 140.0, 117.5)","(19.0, 34.0, 33.31818181818182)","(4.8, 6.8, 6.676923076923077)","(1.9, 2.0, 1.9864356435643564)","(20.0, 32.0, 30.894736842105264)"
11-01-2023 19:14:34.682513,"(3.7, 5.2, 5.294106090373281)","(9.0, 15.5, 14.9375)","(91.0, 230.0, 195.0)","(71.0, 140.0, 117.5)","(19.0, 34.0, 33.31818181818182)","(4.8, 6.8, 6.688888888888889)","(1.9, 1.99, 1.979683257918552)","(20.0, 32.0, 31.11764705882353)"
11-01-2023 19:14:35.914828,"(3.7, 5.3, 5.254545454545454)","(9.0, 15.0, 15.25)","(91.0, 230.0, 195.0)","(71.0, 140.0, 122.0)","(19.0, 34.0, 33.166666666666664)","(4.8, 6.8, 6.6971428571428575)","(1.9, 1.98, 1.9441632653061225)","(20.0, 32.0, 31.11764705882353)"
11-01-2023 19:14:37.160561,"(3.7, 5.4, 5.289655172413793)","(9.0, 15.5, 15.25)","(91.0, 230.0, 183.33333333333334)","(71.0, 140.0, 122.0)","(19.0, 34.0, 33.11764705882353)","(4.8, 6.8, 6.715151515151515)","(1.85, 1.96, 1.939430894308943)","(20.0, 32.0, 31.11764705882353)"
11-01-2023 19:14:38.359014,"(3.7, 5.4, 5.335714285714285)","(9.0, 15.5, 15.333333333333334)","(91.0, 230.0, 171.66666666666666)","(71.0, 140.0, 117.5)","(19.0, 34.0, 33.11764705882353)","(4.8, 6.8, 6.725)","(1.85, 1.95, 1.9395714285714285)","(20.0, 32.0, 31.166666666666668)"
11-01-2023 19:14:39.511372,"(3.7, 5.4, 5.357142857142858)","(9.0, 15.5, 15.333333333333334)","(91.0, 230.0, 171.66666666666666)","(71.0, 140.0, 117.5)","(19.0, 34.0, 33.11764705882353)","(4.8, 6.8, 6.735483870967742)","(1.85, 1.95, 1.9417293233082706)","(20.0, 32.0, 31.166666666666668)"
11-01-2023 19:14:40.693216,"(3.7, 5.4, 5.382758620689655)","(9.0, 15.5, 15.333333333333334)","(91.0, 230.0, 183.33333333333334)","(71.0, 140.0, 117.5)","(20.0, 34.0, 33.11764705882353)","(5.0, 6.8, 6.746666666666666)","(1.85, 1.95, 1.9347727272727273)","(20.0, 32.0, 31.166666666666668)"
11-01-2023 19:14:41.820993,"(3.7, 5.6, 5.47)","(9.0, 15.5, 15.333333333333334)","(91.0, 230.0, 183.33333333333334)","(71.0, 140.0, 117.5)","(20.0, 34.0, 33.11764705882353)","(5.0, 6.8, 6.746666666666666)","(1.85, 1.94, 1.9281)","(20.0, 32.0, 31.210526315789473)"
11-01-2023 19:14:42.933641,"(3.7, 5.5, 5.427272727272728)","(9.0, 15.5, 15.323529411764707)","(91.0, 230.0, 171.66666666666666)","(71.0, 140.0, 117.5)","(20.0, 34.0, 33.11764705882353)","(5.0, 6.8, 6.733333333333333)","(1.85, 1.93, 1.9157894736842105)","(20.0, 32.0, 31.41176470588235)"
11-01-2023 19:14:43.990082,"(3.7, 5.5, 5.427272727272728)","(9.0, 15.5, 15.323529411764707)","(91.0, 230.0, 200.0)","(71.0, 140.0, 117.5)","(20.0, 34.0, 33.11764705882353)","(5.0, 6.8, 6.7555555555555555)","(1.85, 1.93, 1.928507462686567)","(20.0, 32.0, 31.375)"
11-01-2023 19:14:45.157524,"(3.7, 5.5, 5.411111111111111)","(9.0, 15.5, 15.375)","(91.0, 230.0, 187.14285714285714)","(71.0, 140.0, 130.0)","(20.0, 34.0, 33.166666666666664)","(5.0, 6.8, 6.907692307692308)","(1.85, 1.93, 1.9183636363636363)","(20.0, 32.0, 31.375)"
11-01-2023 19:14:46.381151,"(3.7, 5.5, 5.4135135135135135)","(9.0, 15.5, 15.375)","(91.0, 230.0, 187.14285714285714)","(71.0, 140.0, 130.0)","(20.0, 34.0, 33.166666666666664)","(5.0, 7.0, 6.907692307692308)","(1.85, 1.94, 1.9226315789473682)","(20.0, 32.0, 31.375)"
11-01-2023 19:14:47.562218,"(3.9, 5.5, 5.426923076923077)","(9.0, 15.5, 15.375)","(91.0, 230.0, 200.0)","(71.0, 140.0, 130.0)","(20.0, 34.0, 33.166666666666664)","(5.0, 7.0, 6.907692307692308)","(1.8, 1.94, 1.9246808510638298)","(20.0, 32.0, 31.375)"
11-01-2023 19:14:48.691905,"(3.9, 5.5, 5.407317073170732)","(9.0, 15.5, 15.375)","(91.0, 230.0, 180.0)","(71.0, 140.0, 130.0)","(20.0, 34.0, 33.166666666666664)","(5.0, 7.0, 6.907692307692308)","(1.8, 1.93, 1.9152)","(20.0, 32.0, 31.375)"
11-01-2023 19:14:49.928536,"(3.9, 5.5, 5.427272727272728)","(9.0, 15.5, 15.394736842105264)","(91.0, 230.0, 190.0)","(71.0, 140.0, 130.0)","(20.0, 34.0, 33.166666666666664)","(5.0, 7.0, 6.922580645161291)","(1.8, 1.92, 1.921860465116279)","(20.0, 32.0, 31.375)"
11-01-2023 19:14:51.145943,"(3.9, 5.5, 5.424324324324324)","(9.0, 15.5, 14.5)","(91.0, 230.0, 163.33333333333334)","(71.0, 140.0, 131.0)","(20.0, 34.0, 28.4)","(5.0, 7.0, 6.393548387096774)","(1.8, 1.93, 2.0381564245810058)","(20.0, 32.0, 28.5)"
11-01-2023 19:14:52.287365,"(3.9, 5.3, 5.214285714285714)","(9.0, 14.5, 14.322222222222223)","(91.0, 230.0, 163.33333333333334)","(71.0, 140.0, 120.0)","(20.0, 29.0, 26.46153846153846)","(5.0, 6.4, 6.325)","(1.8, 2.04, 2.035)","(20.0, 30.0, 29.0)"
11-01-2023 19:14:53.315110,"(3.9, 5.3, 5.186486486486486)","(9.0, 14.5, 13.961538461538462)","(91.0, 230.0, 163.33333333333334)","(71.0, 140.0, 120.0)","(20.0, 28.0, 26.0)","(5.0, 6.4, 6.377777777777777)","(1.8, 2.04, 2.0745454545454547)","(20.0, 30.0, 29.0)"
11-01-2023 19:14:54.424194,"(3.9, 5.3, 5.169767441860465)","(9.0, 14.0, 13.25)","(91.0, 230.0, 180.0)","(71.0, 140.0, 127.5)","(20.0, 26.0, 24.666666666666668)","(5.0, 6.6, 6.4148148148148145)","(1.8, 2.08, 2.0705555555555555)","(20.0, 30.0, 27.3125)"
11-01-2023 19:14:55.575684,"(3.9, 5.3, 5.156410256410256)","(9.0, 13.5, 13.261904761904763)","(91.0, 230.0, 180.0)","(71.0, 140.0, 106.66666666666666)","(20.0, 25.0, 24.8)","(5.0, 6.6, 6.443478260869565)","(1.8, 2.08, 2.0763636363636366)","(20.0, 29.0, 27.3125)"
11-01-2023 19:14:56.787419,"(4.2, 5.3, 5.154545454545454)","(9.0, 13.5, 13.416666666666666)","(101.0, 230.0, 180.0)","(71.0, 140.0, 111.42857142857143)","(21.0, 25.0, 24.8)","(5.0, 6.6, 6.481081081081081)","(1.7, 2.08, 2.106153846153846)","(21.0, 29.0, 27.8)"
11-01-2023 19:14:57.955480,"(4.2, 5.1, 5.011111111111111)","(9.0, 13.5, 13.325)","(101.0, 240.0, 180.0)","(71.0, 140.0, 127.5)","(21.0, 25.0, 24.8)","(5.0, 6.6, 6.488235294117647)","(1.7, 2.12, 2.0924444444444443)","(21.0, 29.0, 27.8)"
11-01-2023 19:14:59.080598,"(4.2, 5.1, 5.0025)","(9.0, 13.5, 13.325)","(101.0, 240.0, 180.0)","(71.0, 140.0, 111.42857142857143)","(21.0, 25.0, 24.875)","(5.0, 6.6, 6.4528735632183905)","(1.7, 2.1, 2.103768115942029)","(21.0, 29.0, 27.125)"
11-01-2023 19:15:00.314571,"(4.2, 5.1, 5.023076923076923)","(9.0, 13.5, 13.18918918918919)","(101.0, 240.0, 200.0)","(71.0, 140.0, 114.0)","(21.0, 25.0, 24.0)","(5.0, 6.6, 6.238709677419355)","(1.7, 2.12, 2.1078026905829597)","(21.0, 29.0, 27.41176470588235)"
11-01-2023 19:15:01.512624,"(4.2, 5.2, 5.002409638554217)","(9.0, 13.5, 13.18918918918919)","(101.0, 230.0, 200.0)","(71.0, 130.0, 106.0)","(21.0, 25.0, 24.17241379310345)","(5.0, 6.4, 6.266666666666667)","(1.7, 2.12, 2.103809523809524)","(21.0, 28.0, 27.5)"
11-01-2023 19:15:02.637519,"(4.2, 5.2, 5.138888888888889)","(9.0, 13.5, 13.35)","(101.0, 230.0, 200.0)","(71.0, 130.0, 106.0)","(21.0, 25.0, 23.96551724137931)","(5.0, 6.4, 6.218604651162791)","(1.7, 2.12, 2.1086666666666667)","(21.0, 28.0, 25.454545454545453)"
11-01-2023 19:15:03.605605,"(4.2, 5.2, 5.12987012987013)","(9.0, 13.5, 13.35)","(101.0, 230.0, 200.0)","(71.0, 130.0, 106.0)","(21.0, 25.0, 23.96551724137931)","(5.0, 6.4, 6.218604651162791)","(1.7, 2.12, 2.107891891891892)","(21.0, 26.0, 25.5)"
