,Manson,Pandoras Raptor,Ten Pineapples,Just A Brew,Storm Shelter,Yeah Sweetie,Disorder,Aston Mead
09-01-2023 17:02:49.766565,"(3.3, 4.3, 4.277981651376146)","(5.5, 6.8, 6.702958579881657)","(15.0, 23.0, 21.782608695652172)","(10.0, 15.0, 13.96875)","(71.0, 210.0, 194.28571428571428)","(10.0, 14.0, 13.625)","(21.0, 44.0, 42.8)","(2.15, 2.62, 2.611111111111111)"
09-01-2023 17:02:50.951643,"(3.3, 4.3, 4.233333333333333)","(5.5, 6.8, 6.702958579881657)","(15.0, 23.0, 22.285714285714285)","(10.0, 15.0, 14.333333333333334)","(71.0, 200.0, 188.8)","(10.0, 14.0, 13.267857142857142)","(21.0, 44.0, 40.625)","(2.15, 2.62, 2.561627906976744)"
09-01-2023 17:02:52.107869,"(3.4, 4.2, 4.166666666666667)","(5.0, 6.8, 6.702958579881657)","(16.0, 23.0, 22.285714285714285)","(10.0, 15.0, 14.333333333333334)","(71.0, 200.0, 192.72727272727272)","(11.0, 13.5, 13.555555555555555)","(26.0, 44.0, 40.57142857142857)","(2.2, 2.58, 2.5358677685950415)"
09-01-2023 17:02:53.276788,"(3.4, 4.3, 4.256756756756756)","(5.0, 6.8, 6.702958579881657)","(16.0, 24.0, 23.2)","(10.0, 15.0, 14.052631578947368)","(71.0, 200.0, 185.71428571428572)","(11.0, 14.0, 13.555555555555555)","(26.0, 44.0, 39.2)","(2.2, 2.58, 2.5407407407407407)"
09-01-2023 17:02:54.450815,"(3.4, 4.3, 4.203571428571428)","(5.0, 6.8, 6.702958579881657)","(16.0, 24.0, 23.583333333333332)","(10.0, 15.0, 14.052631578947368)","(71.0, 190.0, 202.85714285714286)","(11.0, 14.0, 13.555555555555555)","(26.0, 44.0, 39.09090909090909)","(2.2, 2.56, 2.55)"
09-01-2023 17:02:55.512305,"(3.4, 4.3, 4.203571428571428)","(5.0, 6.8, 6.712195121951219)","(16.0, 24.0, 23.285714285714285)","(10.0, 15.0, 14.052631578947368)","(71.0, 210.0, 202.85714285714286)","(11.0, 14.0, 13.555555555555555)","(26.0, 44.0, 39.09090909090909)","(2.2, 2.56, 2.55)"
09-01-2023 17:02:56.603263,"(3.4, 4.3, 4.203571428571428)","(5.0, 6.8, 6.712195121951219)","(16.0, 24.0, 23.285714285714285)","(10.0, 15.0, 14.052631578947368)","(71.0, 210.0, 202.85714285714286)","(11.0, 14.0, 13.555555555555555)","(26.0, 44.0, 39.09090909090909)","(2.2, 2.56, 2.55)"
09-01-2023 17:02:57.694704,"(3.4, 4.2, 4.171052631578948)","(5.0, 6.8, 6.712195121951219)","(16.0, 25.0, 23.5)","(10.0, 15.0, 13.88888888888889)","(71.0, 210.0, 195.71428571428572)","(11.0, 14.0, 13.666666666666666)","(26.0, 42.0, 42.857142857142854)","(2.2, 2.6, 2.5873684210526315)"
09-01-2023 17:02:58.805448,"(3.4, 4.2, 4.160714285714286)","(5.0, 6.8, 6.712195121951219)","(16.0, 25.0, 24.38235294117647)","(10.0, 14.5, 13.818181818181818)","(71.0, 210.0, 190.0)","(11.0, 14.0, 13.666666666666666)","(26.0, 44.0, 41.333333333333336)","(2.2, 2.6, 2.5858333333333334)"
09-01-2023 17:02:59.897776,"(3.4, 4.2, 4.129166666666666)","(5.0, 6.8, 6.702958579881657)","(16.0, 25.0, 24.38235294117647)","(10.0, 14.5, 13.868421052631579)","(71.0, 200.0, 186.66666666666666)","(11.0, 14.0, 13.615384615384615)","(26.0, 44.0, 41.0)","(2.2, 2.6, 2.5858333333333334)"
09-01-2023 17:03:00.978688,"(3.4, 4.2, 4.140909090909091)","(5.0, 6.8, 6.702958579881657)","(16.0, 25.0, 24.38235294117647)","(10.0, 14.5, 13.868421052631579)","(71.0, 200.0, 190.0)","(11.0, 14.0, 13.615384615384615)","(26.0, 44.0, 41.0)","(2.2, 2.6, 2.5870588235294116)"
09-01-2023 17:03:02.018184,"(3.4, 4.2, 4.140909090909091)","(5.0, 6.8, 6.702958579881657)","(16.0, 25.0, 23.482758620689655)","(10.0, 14.5, 13.868421052631579)","(71.0, 200.0, 185.71428571428572)","(11.0, 14.0, 13.615384615384615)","(26.0, 44.0, 41.0)","(2.2, 2.6, 2.5984615384615384)"
09-01-2023 17:03:03.091295,"(3.4, 4.1, 4.08611111111111)","(5.0, 6.8, 6.702958579881657)","(16.0, 25.0, 23.666666666666668)","(10.0, 14.5, 13.78)","(71.0, 190.0, 185.71428571428572)","(11.0, 14.0, 13.571428571428571)","(26.0, 44.0, 41.0)","(2.2, 2.62, 2.608235294117647)"
09-01-2023 17:03:04.146413,"(3.4, 4.1, 4.085714285714285)","(5.0, 6.8, 6.6892655367231635)","(16.0, 25.0, 23.666666666666668)","(10.0, 14.5, 13.78)","(71.0, 190.0, 191.30434782608697)","(11.0, 14.0, 13.533333333333333)","(26.0, 44.0, 41.0)","(2.2, 2.62, 2.613623188405797)"
09-01-2023 17:03:05.176110,"(3.4, 4.1, 4.087755102040816)","(5.0, 6.8, 6.692896174863388)","(16.0, 25.0, 23.666666666666668)","(10.0, 14.5, 13.78)","(71.0, 200.0, 187.69230769230768)","(11.0, 14.0, 13.533333333333333)","(26.0, 44.0, 40.72727272727273)","(2.2, 2.62, 2.613623188405797)"
09-01-2023 17:03:06.380659,"(3.4, 4.2, 4.175)","(5.0, 6.8, 6.692896174863388)","(16.0, 25.0, 23.666666666666668)","(10.0, 14.5, 13.741379310344827)","(71.0, 200.0, 187.69230769230768)","(11.0, 14.0, 13.571428571428571)","(26.0, 44.0, 40.0)","(2.2, 2.62, 2.5780000000000003)"
09-01-2023 17:03:07.511492,"(3.4, 4.2, 4.186792452830189)","(5.0, 6.8, 6.6892655367231635)","(16.0, 24.0, 23.785714285714285)","(10.0, 14.5, 13.84375)","(71.0, 200.0, 185.71428571428572)","(11.0, 14.0, 13.375)","(26.0, 44.0, 40.0)","(2.2, 2.58, 2.5934883720930233)"
09-01-2023 17:03:08.757904,"(3.4, 4.2, 4.1938775510204085)","(5.0, 6.8, 6.580281690140845)","(16.0, 24.0, 23.77777777777778)","(10.0, 14.5, 13.473684210526315)","(71.0, 190.0, 181.6)","(11.0, 13.5, 13.18)","(26.0, 44.0, 40.0)","(2.2, 2.6, 2.677432712215321)"
09-01-2023 17:03:10.066219,"(3.4, 4.2, 4.161016949152542)","(5.0, 6.6, 6.580281690140845)","(16.0, 24.0, 23.5)","(10.0, 14.0, 13.45945945945946)","(71.0, 190.0, 188.42105263157896)","(11.0, 13.5, 13.18)","(26.0, 44.0, 39.5)","(2.2, 2.68, 2.67687374749499)"
09-01-2023 17:03:11.308528,"(3.4, 4.2, 4.161016949152542)","(5.0, 6.6, 6.580281690140845)","(16.0, 24.0, 23.5)","(10.0, 14.0, 13.512195121951219)","(71.0, 190.0, 185.71428571428572)","(11.0, 13.5, 12.910714285714286)","(26.0, 44.0, 39.5)","(2.2, 2.68, 2.6770101010101013)"
09-01-2023 17:03:12.666016,"(3.4, 4.2, 4.15438596491228)","(5.0, 6.6, 6.581159420289855)","(16.0, 24.0, 23.40740740740741)","(10.0, 14.0, 13.523809523809524)","(71.0, 190.0, 185.71428571428572)","(11.0, 13.0, 12.878571428571428)","(26.0, 44.0, 41.81818181818182)","(2.2, 2.68, 2.698057395143488)"
09-01-2023 17:03:13.898092,"(3.4, 4.2, 4.15438596491228)","(5.0, 6.6, 6.581818181818181)","(16.0, 24.0, 23.1875)","(10.0, 14.0, 13.523809523809524)","(71.0, 190.0, 184.6153846153846)","(11.0, 13.0, 12.867647058823529)","(26.0, 44.0, 40.125)","(2.2, 2.7, 2.6888)"
09-01-2023 17:03:15.095857,"(3.4, 4.2, 4.15438596491228)","(5.0, 6.6, 6.581818181818181)","(16.0, 24.0, 21.763157894736842)","(10.0, 14.0, 13.0)","(71.0, 200.0, 152.94117647058823)","(11.0, 13.0, 12.666666666666666)","(26.0, 42.0, 38.4)","(2.2, 2.7, 2.773722627737226)"
09-01-2023 17:03:16.228479,"(3.4, 4.1, 4.064935064935065)","(5.0, 6.6, 6.574576271186441)","(16.0, 22.0, 21.763157894736842)","(10.0, 13.5, 13.1875)","(71.0, 200.0, 155.71428571428572)","(11.0, 13.0, 12.732394366197184)","(26.0, 42.0, 36.6)","(2.2, 2.78, 2.7739033457249067)"
09-01-2023 17:03:17.374126,"(3.4, 4.1, 4.069999999999999)","(5.0, 6.6, 6.576068376068376)","(16.0, 22.0, 20.97142857142857)","(10.0, 13.0, 12.891304347826086)","(71.0, 190.0, 154.28571428571428)","(11.0, 13.0, 12.574074074074074)","(26.0, 42.0, 36.6)","(2.2, 2.78, 2.774964539007092)"
09-01-2023 17:03:18.510329,"(3.4, 4.1, 4.069999999999999)","(5.0, 6.6, 6.576068376068376)","(16.0, 22.0, 20.97142857142857)","(10.0, 13.0, 12.891304347826086)","(71.0, 180.0, 154.28571428571428)","(11.0, 13.0, 12.835714285714285)","(26.0, 42.0, 38.0)","(2.2, 2.78, 2.772581818181818)"
09-01-2023 17:03:19.571922,"(3.4, 4.1, 4.061290322580645)","(5.0, 6.6, 6.576068376068376)","(16.0, 22.0, 21.162790697674417)","(10.0, 13.5, 13.045454545454545)","(71.0, 180.0, 154.28571428571428)","(11.0, 13.0, 12.67142857142857)","(26.0, 40.0, 38.0)","(2.2, 2.78, 2.772581818181818)"
09-01-2023 17:03:20.634266,"(3.4, 4.1, 4.061290322580645)","(5.0, 6.6, 6.574999999999999)","(16.0, 21.0, 20.892857142857142)","(10.0, 13.5, 13.029411764705882)","(71.0, 170.0, 155.0)","(11.0, 13.0, 12.698412698412698)","(26.0, 40.0, 38.0)","(2.25, 2.78, 2.774826254826255)"
09-01-2023 17:03:21.737904,"(3.4, 4.1, 4.061290322580645)","(5.0, 6.6, 6.574999999999999)","(16.0, 21.0, 20.892857142857142)","(10.0, 13.5, 13.029411764705882)","(71.0, 170.0, 155.0)","(11.0, 13.0, 12.698412698412698)","(26.0, 40.0, 38.0)","(2.25, 2.78, 2.7883999999999998)"
09-01-2023 17:03:22.892830,"(3.4, 4.1, 4.056626506024096)","(5.0, 6.6, 6.574999999999999)","(16.0, 21.0, 20.892857142857142)","(10.0, 13.5, 12.973684210526315)","(71.0, 170.0, 155.45454545454547)","(11.0, 13.0, 12.50909090909091)","(26.0, 40.0, 36.333333333333336)","(2.25, 2.8, 2.784)"
09-01-2023 17:03:23.949567,"(3.4, 4.1, 4.037096774193548)","(5.0, 6.6, 6.576068376068376)","(16.0, 21.0, 20.842105263157894)","(10.0, 13.5, 12.973684210526315)","(71.0, 170.0, 165.0)","(11.0, 13.0, 12.678571428571429)","(26.0, 42.0, 38.608695652173914)","(2.25, 2.8, 2.7838095238095235)"
09-01-2023 17:03:24.991465,"(3.4, 4.1, 4.037096774193548)","(5.0, 6.6, 6.576068376068376)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 170.0, 165.0)","(11.0, 13.0, 12.697368421052632)","(26.0, 42.0, 38.608695652173914)","(2.25, 2.8, 2.7842857142857143)"
09-01-2023 17:03:26.064946,"(3.4, 4.1, 4.037096774193548)","(5.0, 6.6, 6.569565217391304)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 190.0, 180.0)","(11.0, 13.0, 12.697368421052632)","(26.0, 42.0, 38.608695652173914)","(2.25, 2.8, 2.7867924528301886)"
09-01-2023 17:03:27.158775,"(3.4, 4.1, 4.049295774647887)","(5.0, 6.6, 6.547169811320755)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 166.66666666666666)","(11.0, 13.0, 12.705128205128204)","(26.0, 40.0, 38.54545454545455)","(2.25, 2.8, 2.786101694915254)"
09-01-2023 17:03:28.215784,"(3.4, 4.1, 4.055)","(5.0, 6.6, 6.552136752136752)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 166.66666666666666)","(11.0, 13.0, 12.705128205128204)","(26.0, 40.0, 38.54545454545455)","(2.25, 2.8, 2.7861538461538458)"
09-01-2023 17:03:29.248027,"(3.4, 4.1, 4.052380952380952)","(5.0, 6.6, 6.552136752136752)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 166.66666666666666)","(11.0, 13.0, 12.78888888888889)","(26.0, 40.0, 38.54545454545455)","(2.25, 2.8, 2.7860377358490562)"
09-01-2023 17:03:30.461389,"(3.4, 4.1, 4.042307692307692)","(5.0, 6.6, 6.55)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 166.66666666666666)","(11.0, 13.0, 12.78888888888889)","(26.0, 40.0, 38.54545454545455)","(2.25, 2.8, 2.7860377358490562)"
09-01-2023 17:03:31.610647,"(3.4, 4.1, 4.042307692307692)","(5.0, 6.6, 6.55)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 166.66666666666666)","(11.0, 13.0, 12.76530612244898)","(26.0, 40.0, 38.54545454545455)","(2.25, 2.8, 2.7717241379310344)"
09-01-2023 17:03:32.655320,"(3.4, 4.1, 4.031666666666666)","(5.0, 6.6, 6.572815533980583)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 166.66666666666666)","(11.0, 13.0, 12.80952380952381)","(26.0, 40.0, 38.54545454545455)","(2.25, 2.78, 2.7725)"
09-01-2023 17:03:33.726907,"(3.4, 4.1, 4.043055555555555)","(5.0, 6.6, 6.573584905660377)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.973684210526315)","(71.0, 200.0, 170.0)","(11.0, 13.0, 12.90625)","(26.0, 40.0, 39.42857142857143)","(2.25, 2.78, 2.7740206185567007)"
09-01-2023 17:03:34.878381,"(3.4, 4.1, 4.004651162790697)","(5.0, 6.6, 6.572277227722772)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.986486486486486)","(71.0, 200.0, 170.0)","(11.0, 13.0, 12.90625)","(26.0, 40.0, 39.42857142857143)","(2.25, 2.8, 2.77247311827957)"
09-01-2023 17:03:35.977859,"(3.4, 4.1, 4.010416666666667)","(5.0, 6.6, 6.5711340206185564)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.986486486486486)","(71.0, 200.0, 170.0)","(11.0, 13.0, 12.76595744680851)","(26.0, 40.0, 39.42857142857143)","(2.25, 2.8, 2.767222222222222)"
09-01-2023 17:03:37.169820,"(3.4, 4.1, 4.009154929577464)","(5.0, 6.6, 6.573584905660377)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.972222222222221)","(71.0, 200.0, 182.0)","(11.0, 13.0, 12.76086956521739)","(26.0, 40.0, 38.21621621621622)","(2.25, 2.78, 2.7657142857142856)"
09-01-2023 17:03:38.320054,"(3.4, 4.1, 4.009154929577464)","(5.0, 6.6, 6.573584905660377)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 12.972222222222221)","(71.0, 190.0, 182.0)","(11.0, 13.0, 12.779069767441861)","(26.0, 40.0, 38.0)","(2.25, 2.78, 2.768148148148148)"
09-01-2023 17:03:39.482580,"(3.4, 4.1, 4.010416666666667)","(5.0, 6.6, 6.572)","(16.0, 21.0, 20.615384615384617)","(10.0, 13.5, 13.025)","(71.0, 190.0, 163.33333333333334)","(11.0, 13.0, 12.75)","(26.0, 40.0, 38.0)","(2.25, 2.78, 2.768148148148148)"
09-01-2023 17:03:40.579264,"(3.4, 4.1, 4.02265625)","(5.0, 6.6, 6.572)","(16.0, 21.0, 20.6)","(10.0, 13.5, 12.986486486486486)","(71.0, 200.0, 163.33333333333334)","(11.0, 13.0, 12.740384615384615)","(26.0, 40.0, 38.0)","(2.25, 2.78, 2.7041269841269844)"
09-01-2023 17:03:41.708334,"(3.4, 4.1, 4.027205882352941)","(5.0, 6.8, 6.628571428571429)","(16.0, 21.0, 21.027027027027028)","(10.0, 13.5, 13.264705882352942)","(71.0, 200.0, 167.64705882352942)","(11.0, 13.0, 12.863636363636363)","(26.0, 40.0, 38.285714285714285)","(2.25, 2.72, 2.6989743589743593)"
09-01-2023 17:03:42.740967,"(3.4, 4.1, 4.064150943396227)","(5.0, 6.8, 6.6453608247422675)","(16.0, 22.0, 21.027027027027028)","(10.0, 13.5, 13.30952380952381)","(71.0, 200.0, 172.5)","(11.0, 13.0, 12.9)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.7, 2.6984615384615385)"
09-01-2023 17:03:43.826327,"(3.4, 4.1, 4.060416666666667)","(5.0, 6.8, 6.640860215053763)","(16.0, 22.0, 20.3)","(10.0, 13.5, 13.464285714285714)","(71.0, 200.0, 172.5)","(11.0, 13.0, 12.9)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.7, 2.6995744680851064)"
09-01-2023 17:03:44.905319,"(3.4, 4.1, 4.061702127659574)","(5.0, 6.8, 6.640860215053763)","(16.0, 22.0, 21.15)","(10.0, 14.0, 13.464285714285714)","(71.0, 200.0, 167.64705882352942)","(11.0, 13.0, 12.863636363636363)","(26.0, 40.0, 38.15384615384615)","(2.25, 2.7, 2.6941176470588237)"
09-01-2023 17:03:45.944986,"(3.4, 4.1, 4.061702127659574)","(5.0, 6.8, 6.620689655172414)","(16.0, 22.0, 20.944444444444443)","(10.0, 14.0, 13.4375)","(71.0, 200.0, 167.64705882352942)","(11.0, 13.0, 12.863636363636363)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.7, 2.6788679245283022)"
09-01-2023 17:03:47.002964,"(3.4, 4.1, 4.089795918367346)","(5.0, 6.8, 6.716981132075471)","(16.0, 21.0, 20.95)","(10.0, 14.0, 13.4375)","(71.0, 200.0, 167.64705882352942)","(11.0, 13.0, 12.89655172413793)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.68, 2.677777777777778)"
09-01-2023 17:03:47.996555,"(3.4, 4.1, 4.08611111111111)","(5.0, 6.8, 6.712)","(16.0, 22.0, 21.151515151515152)","(10.0, 14.0, 13.4375)","(71.0, 200.0, 167.64705882352942)","(11.0, 13.0, 12.89655172413793)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.68, 2.677777777777778)"
09-01-2023 17:03:49.036239,"(3.4, 4.1, 4.088571428571428)","(5.0, 6.8, 6.712)","(16.0, 22.0, 21.055555555555557)","(10.0, 14.0, 14.11111111111111)","(71.0, 190.0, 183.33333333333334)","(11.0, 13.0, 12.882352941176471)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.68, 2.680909090909091)"
09-01-2023 17:03:50.064281,"(3.4, 4.1, 4.088571428571428)","(5.0, 6.8, 6.691428571428571)","(16.0, 22.0, 21.128205128205128)","(10.0, 14.5, 14.2)","(71.0, 190.0, 183.33333333333334)","(11.0, 13.0, 12.825)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.7, 2.6733333333333333)"
09-01-2023 17:03:51.072350,"(3.4, 4.1, 4.058139534883721)","(5.0, 6.8, 6.7106382978723405)","(16.0, 22.0, 21.128205128205128)","(10.0, 14.5, 14.1875)","(71.0, 190.0, 183.33333333333334)","(11.0, 13.0, 12.825)","(26.0, 40.0, 37.333333333333336)","(2.25, 2.68, 2.64969696969697)"
09-01-2023 17:03:52.072549,"(3.4, 4.1, 4.059523809523809)","(5.0, 7.0, 6.748148148148148)","(16.0, 22.0, 21.105263157894736)","(10.0, 14.5, 14.2)","(71.0, 190.0, 183.33333333333334)","(11.0, 13.0, 12.589285714285714)","(26.0, 40.0, 36.93333333333333)","(2.25, 2.68, 2.631764705882353)"
09-01-2023 17:03:53.102399,"(3.4, 4.2, 4.164341085271317)","(5.0, 7.0, 6.826086956521739)","(16.0, 21.0, 20.818181818181817)","(10.0, 14.5, 14.2)","(71.0, 190.0, 184.28571428571428)","(11.0, 13.0, 12.589285714285714)","(26.0, 38.0, 36.93333333333333)","(2.25, 2.66, 2.631764705882353)"
09-01-2023 17:03:54.114678,"(3.4, 4.2, 4.159210526315789)","(5.0, 7.0, 6.851428571428571)","(16.0, 21.0, 20.75)","(10.0, 15.0, 14.62)","(71.0, 190.0, 176.66666666666666)","(11.0, 13.0, 12.520833333333334)","(26.0, 38.0, 36.72)","(2.25, 2.66, 2.637377049180328)"
09-01-2023 17:03:55.130668,"(3.4, 4.2, 4.159210526315789)","(5.0, 7.0, 6.816326530612245)","(16.0, 21.0, 20.294117647058822)","(10.0, 15.0, 14.728571428571428)","(71.0, 190.0, 161.42857142857144)","(11.0, 13.0, 12.520833333333334)","(26.0, 36.0, 35.75)","(2.25, 2.66, 2.6346875)"
09-01-2023 17:03:56.146455,"(3.4, 4.2, 4.160810810810811)","(5.0, 7.0, 6.816326530612245)","(16.0, 21.0, 20.294117647058822)","(10.0, 15.0, 14.424242424242424)","(71.0, 190.0, 158.0)","(11.0, 13.0, 12.666666666666666)","(26.0, 36.0, 35.666666666666664)","(2.25, 2.66, 2.6346875)"
09-01-2023 17:03:57.173385,"(3.4, 4.2, 4.160810810810811)","(5.0, 7.0, 6.816326530612245)","(16.0, 21.0, 20.294117647058822)","(10.0, 15.0, 14.424242424242424)","(71.0, 190.0, 158.0)","(11.0, 13.0, 12.666666666666666)","(26.0, 36.0, 35.666666666666664)","(2.25, 2.66, 2.6346875)"
09-01-2023 17:03:58.236373,"(3.4, 4.2, 4.185416666666667)","(5.0, 7.0, 6.817777777777778)","(16.0, 21.0, 20.63157894736842)","(10.0, 13.5, 13.38888888888889)","(71.0, 190.0, 155.71428571428572)","(11.0, 13.0, 12.65)","(26.0, 38.0, 36.46153846153846)","(2.25, 2.66, 2.6342857142857143)"
09-01-2023 17:03:59.347015,"(3.4, 4.2, 4.193181818181818)","(5.0, 7.0, 6.817777777777778)","(16.0, 21.0, 20.63157894736842)","(10.0, 13.5, 13.409090909090908)","(71.0, 190.0, 155.71428571428572)","(11.0, 13.0, 12.5)","(26.0, 38.0, 35.88235294117647)","(2.25, 2.66, 2.6175)"
09-01-2023 17:04:00.474102,"(3.4, 4.3, 4.212643678160919)","(5.0, 7.0, 6.75045871559633)","(16.0, 21.0, 20.29268292682927)","(10.0, 14.0, 13.733333333333333)","(71.0, 190.0, 156.66666666666666)","(11.0, 13.0, 12.529411764705882)","(26.0, 38.0, 34.8)","(2.25, 2.66, 2.6353846153846154)"
09-01-2023 17:04:01.546004,"(3.4, 4.3, 4.199999999999999)","(5.0, 7.0, 6.73781512605042)","(16.0, 21.0, 20.0)","(10.0, 14.5, 13.766666666666667)","(71.0, 190.0, 165.0)","(11.0, 13.0, 12.48936170212766)","(26.0, 38.0, 35.67741935483871)","(2.25, 2.66, 2.6452173913043477)"
09-01-2023 17:04:02.666125,"(3.4, 4.3, 4.215942028985507)","(5.0, 7.0, 6.726315789473684)","(16.0, 20.0, 19.776315789473685)","(10.0, 14.5, 13.766666666666667)","(71.0, 180.0, 176.92307692307693)","(11.0, 13.0, 12.505494505494505)","(26.0, 38.0, 35.8)","(2.25, 2.68, 2.6703846153846156)"
09-01-2023 17:04:03.762984,"(3.4, 4.3, 4.21076923076923)","(5.0, 7.0, 6.733333333333333)","(16.0, 21.0, 19.776315789473685)","(10.0, 14.5, 14.047619047619047)","(71.0, 180.0, 172.5)","(11.0, 13.0, 12.505494505494505)","(26.0, 38.0, 35.529411764705884)","(2.25, 2.68, 2.66943661971831)"
09-01-2023 17:04:04.848991,"(3.4, 4.3, 4.210077519379845)","(5.0, 7.0, 6.726495726495727)","(16.0, 21.0, 19.865853658536587)","(10.0, 14.5, 13.716216216216216)","(71.0, 180.0, 172.5)","(11.0, 13.0, 13.09375)","(26.0, 38.0, 35.1578947368421)","(2.25, 2.68, 2.66943661971831)"
09-01-2023 17:04:05.919609,"(3.4, 4.3, 4.201694915254237)","(5.0, 7.0, 6.726495726495727)","(16.0, 21.0, 19.865853658536587)","(10.0, 14.5, 13.673913043478262)","(71.0, 180.0, 176.42857142857144)","(11.0, 13.5, 12.892156862745098)","(26.0, 36.0, 34.4)","(2.25, 2.68, 2.669305555555556)"
09-01-2023 17:04:06.976835,"(3.4, 4.3, 4.198333333333333)","(5.0, 7.0, 6.713868613138686)","(16.0, 21.0, 19.666666666666668)","(10.0, 14.5, 13.673913043478262)","(71.0, 190.0, 175.96491228070175)","(11.0, 13.5, 12.884615384615385)","(26.0, 36.0, 34.0)","(2.25, 2.68, 2.6751724137931037)"
09-01-2023 17:04:08.041141,"(3.4, 4.3, 4.201724137931034)","(5.0, 7.0, 6.717293233082707)","(16.0, 20.0, 19.333333333333332)","(10.0, 14.5, 13.673913043478262)","(71.0, 190.0, 174.6153846153846)","(11.0, 13.5, 13.0125)","(26.0, 36.0, 32.75)","(2.25, 2.68, 2.677608695652174)"
09-01-2023 17:04:09.043918,"(3.4, 4.2, 4.191139240506329)","(5.0, 7.0, 6.717293233082707)","(16.0, 19.5, 19.333333333333332)","(10.0, 14.5, 13.673913043478262)","(71.0, 190.0, 174.6153846153846)","(11.0, 13.5, 12.803571428571429)","(26.0, 36.0, 33.714285714285715)","(2.25, 2.68, 2.677608695652174)"
09-01-2023 17:04:10.048582,"(3.4, 4.3, 4.205109489051095)","(5.0, 7.0, 6.717293233082707)","(16.0, 19.5, 19.214285714285715)","(10.0, 14.5, 14.0)","(71.0, 190.0, 176.66666666666666)","(11.0, 13.0, 12.788135593220339)","(26.0, 34.0, 33.2)","(2.25, 2.68, 2.677608695652174)"
09-01-2023 17:04:11.056600,"(3.4, 4.3, 4.205109489051095)","(5.0, 7.0, 6.717293233082707)","(16.0, 19.5, 19.214285714285715)","(10.0, 14.0, 13.555555555555555)","(71.0, 190.0, 177.54098360655738)","(11.0, 13.5, 12.651515151515152)","(26.0, 36.0, 33.2)","(2.25, 2.68, 2.6659459459459462)"
09-01-2023 17:04:12.074184,"(3.4, 4.5, 4.492521994134897)","(5.0, 6.8, 6.7172413793103445)","(16.0, 19.5, 19.166666666666668)","(10.0, 13.5, 13.195652173913043)","(71.0, 190.0, 181.11111111111111)","(11.0, 13.0, 12.571428571428571)","(26.0, 34.0, 34.5)","(2.25, 2.68, 2.611940298507463)"
09-01-2023 17:04:13.104024,"(3.4, 4.6, 4.531428571428571)","(5.0, 6.8, 6.699999999999999)","(16.0, 19.5, 19.02)","(10.0, 13.5, 13.25)","(71.0, 190.0, 181.11111111111111)","(11.0, 13.0, 12.571428571428571)","(26.0, 36.0, 35.666666666666664)","(2.25, 2.62, 2.598666666666667)"
09-01-2023 17:04:14.141321,"(3.4, 4.6, 4.545238095238095)","(5.0, 6.8, 6.694444444444444)","(16.0, 19.0, 18.95)","(10.0, 13.5, 13.0)","(71.0, 190.0, 181.11111111111111)","(11.0, 13.0, 12.574074074074074)","(26.0, 36.0, 38.15384615384615)","(2.25, 2.62, 2.5717241379310347)"
09-01-2023 17:04:15.182739,"(3.4, 4.6, 4.588636363636363)","(5.0, 6.8, 6.694444444444444)","(16.0, 19.0, 18.955882352941178)","(10.0, 13.5, 12.8)","(71.0, 190.0, 181.11111111111111)","(11.0, 13.0, 13.339449541284404)","(26.0, 40.0, 38.76923076923077)","(2.25, 2.58, 2.569130434782609)"
09-01-2023 17:04:16.246857,"(3.4, 4.5, 4.493002257336343)","(5.0, 6.8, 6.694444444444444)","(16.0, 21.0, 20.06451612903226)","(10.0, 14.0, 13.323529411764707)","(71.0, 190.0, 181.11111111111111)","(11.0, 13.5, 13.37378640776699)","(26.0, 40.0, 39.0)","(2.25, 2.58, 2.5300000000000002)"
