,Alfie Solomon,Unique Mundine,Shared Colour,Never Sweet,Pleasure Cruise,Opal Key,Sugar Hit Lenny
07-12-2022 21:02:07.361324,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.340909090909091)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 5.9, 4.557142857142857)","(7.0, 15.5, 10.475000000000001)","(18.0, 65.0, 34.333333333333336)"
07-12-2022 21:02:08.435155,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.340909090909091)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.56)","(3.6, 5.9, 4.625)","(7.0, 15.5, 10.475000000000001)","(18.0, 65.0, 44.77777777777778)"
07-12-2022 21:02:09.628533,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.075)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.125)","(3.6, 5.7, 4.9125)","(7.0, 15.5, 10.475000000000001)","(18.0, 65.0, 52.0)"
07-12-2022 21:02:10.811645,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 3.7800000000000002)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.7, 4.877777777777778)","(7.0, 15.5, 10.475000000000001)","(18.0, 65.0, 52.0)"
07-12-2022 21:02:12.093668,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.9, 4.877777777777778)","(7.0, 15.5, 10.475000000000001)","(18.0, 65.0, 44.77777777777778)"
07-12-2022 21:02:13.338408,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.9, 4.557142857142857)","(7.0, 15.5, 10.475000000000001)","(18.0, 65.0, 44.77777777777778)"
07-12-2022 21:02:14.510537,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.9, 5.3500000000000005)","(7.0, 15.5, 10.4)","(18.0, 65.0, 34.0)"
07-12-2022 21:02:15.750302,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.7, 4.9125)","(7.0, 15.5, 9.425)","(18.0, 65.0, 44.55555555555556)"
07-12-2022 21:02:16.850666,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.7, 4.9125)","(7.0, 15.5, 9.425)","(18.0, 65.0, 44.55555555555556)"
07-12-2022 21:02:18.026925,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 8.34)","(3.6, 5.7, 4.614285714285715)","(7.0, 15.5, 9.425)","(18.0, 65.0, 44.55555555555556)"
07-12-2022 21:02:19.221931,"(4.0, 7.4, 5.3375)","(3.9, 4.4, 3.9200000000000004)","(9.0, 17.5, 13.75)","(4.8, 9.2, 7.3999999999999995)","(3.6, 5.9, 4.725)","(7.0, 15.5, 12.8)","(18.0, 65.0, 39.0)"
07-12-2022 21:02:20.298834,"(4.0, 7.4, 5.622222222222223)","(3.9, 4.7, 4.04)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 5.8, 4.95)","(7.0, 15.5, 12.8)","(18.0, 65.0, 39.0)"
07-12-2022 21:02:21.223996,"(4.0, 7.4, 5.622222222222223)","(3.9, 4.6, 4.0)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 5.7, 4.95)","(7.0, 15.5, 12.8)","(18.0, 65.0, 45.0)"
07-12-2022 21:02:22.228185,"(4.0, 7.2, 5.17)","(3.9, 4.8, 4.0)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 5.7, 4.95)","(7.0, 15.5, 12.8)","(18.0, 65.0, 45.0)"
07-12-2022 21:02:23.309161,"(4.0, 7.0, 5.65)","(3.9, 4.6, 4.0)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.2142857142857135)","(3.6, 5.7, 5.1875)","(7.0, 15.5, 12.8)","(18.0, 65.0, 52.142857142857146)"
07-12-2022 21:02:24.470172,"(4.0, 7.0, 5.65)","(3.9, 4.6, 4.333333333333334)","(9.0, 17.5, 13.75)","(4.8, 9.0, 6.58)","(3.6, 5.7, 5.262499999999999)","(7.0, 15.5, 12.8)","(18.0, 65.0, 52.142857142857146)"
07-12-2022 21:02:25.669102,"(4.0, 7.0, 5.55)","(3.9, 4.7, 4.333333333333334)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.8, 4.430769230769231)","(7.0, 15.5, 12.8)","(18.0, 65.0, 45.0)"
07-12-2022 21:02:26.878379,"(4.0, 7.0, 5.55)","(3.9, 4.7, 4.333333333333334)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.6, 4.825)","(7.0, 15.5, 12.8)","(18.0, 65.0, 46.2)"
07-12-2022 21:02:27.983923,"(4.0, 7.0, 6.16)","(3.9, 4.5, 3.96)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.5, 4.825)","(7.0, 15.5, 12.8)","(18.0, 65.0, 34.0)"
07-12-2022 21:02:29.201597,"(4.0, 7.0, 6.5058823529411764)","(3.9, 4.5, 3.783333333333333)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.739999999999999)","(3.6, 5.5, 3.977586206896552)","(7.0, 15.5, 12.8)","(18.0, 65.0, 48.09090909090909)"
07-12-2022 21:02:30.398586,"(4.0, 7.4, 6.066666666666666)","(3.9, 4.7, 3.783333333333333)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 6.0, 3.977586206896552)","(7.0, 15.5, 11.55)","(18.0, 65.0, 44.55555555555556)"
07-12-2022 21:02:31.531674,"(4.0, 7.4, 5.4625)","(3.9, 4.7, 4.04)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 5.9, 5.335294117647059)","(7.0, 15.5, 11.55)","(18.0, 65.0, 44.55555555555556)"
07-12-2022 21:02:32.615624,"(4.0, 7.4, 5.4625)","(3.9, 4.6, 3.7666666666666666)","(9.0, 17.5, 13.75)","(4.8, 9.2, 6.739999999999999)","(3.6, 5.9, 4.557142857142857)","(7.0, 15.5, 9.425)","(18.0, 65.0, 46.2)"
07-12-2022 21:02:33.717300,"(4.0, 7.0, 5.036363636363636)","(3.9, 4.5, 4.2)","(9.0, 17.5, 13.75)","(4.8, 8.8, 7.566666666666666)","(3.6, 5.9, 4.557142857142857)","(7.0, 15.5, 9.425)","(18.0, 65.0, 42.83333333333333)"
07-12-2022 21:02:34.841404,"(4.0, 6.8, 6.175)","(3.9, 4.7, 4.583333333333334)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.9, 5.3500000000000005)","(7.0, 15.5, 9.425)","(18.0, 55.0, 50.4375)"
07-12-2022 21:02:36.119343,"(4.0, 6.8, 6.457142857142857)","(3.9, 4.5, 4.405555555555556)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.7, 4.9125)","(7.0, 15.5, 9.425)","(18.0, 55.0, 41.5)"
07-12-2022 21:02:37.326389,"(4.0, 6.8, 6.457142857142857)","(3.9, 4.5, 3.96)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.7, 4.9125)","(7.0, 15.5, 9.425)","(18.0, 55.0, 41.5)"
07-12-2022 21:02:38.512492,"(4.0, 6.8, 6.457142857142857)","(3.9, 4.5, 4.2681818181818185)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.7, 5.3500000000000005)","(7.0, 15.5, 9.425)","(18.0, 55.0, 41.5)"
07-12-2022 21:02:39.705051,"(4.0, 6.8, 6.554545454545455)","(3.9, 4.5, 4.405555555555556)","(9.0, 17.5, 13.75)","(4.8, 8.8, 6.58)","(3.6, 5.7, 5.433333333333334)","(7.0, 15.5, 9.425)","(18.0, 55.0, 49.95454545454545)"
07-12-2022 21:02:40.836315,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.15)","(9.0, 17.5, 13.75)","(4.8, 9.0, 6.66)","(3.6, 5.8, 5.2375)","(7.0, 15.5, 9.425)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:41.827789,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.15)","(9.0, 17.5, 13.75)","(4.8, 9.0, 6.66)","(3.6, 5.8, 4.1125)","(7.0, 15.5, 9.425)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:42.869752,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.15)","(9.0, 17.5, 13.75)","(4.8, 9.0, 6.157142857142857)","(3.6, 5.8, 3.8874999999999997)","(7.0, 15.5, 9.425)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:44.019355,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.15)","(9.0, 17.5, 13.75)","(4.8, 8.8, 7.433333333333334)","(3.6, 5.8, 3.8874999999999997)","(7.0, 15.5, 9.425)","(18.0, 55.0, 33.4)"
07-12-2022 21:02:45.104643,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.375)","(9.0, 17.5, 13.75)","(4.8, 8.6, 7.433333333333334)","(3.6, 5.8, 4.1125)","(7.0, 15.5, 9.425)","(18.0, 55.0, 33.4)"
07-12-2022 21:02:46.157645,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.375)","(9.0, 18.0, 12.0)","(4.8, 8.6, 7.433333333333334)","(3.6, 5.8, 5.3500000000000005)","(7.0, 15.5, 9.425)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:47.209995,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 3.9076923076923076)","(9.0, 18.0, 12.0)","(4.8, 8.6, 8.033333333333333)","(3.6, 5.7, 5.3500000000000005)","(7.0, 15.5, 11.2)","(18.0, 55.0, 33.4)"
07-12-2022 21:02:48.242987,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.457142857142857)","(9.0, 16.5, 12.166666666666666)","(4.8, 9.0, 7.575)","(3.6, 5.8, 4.1875)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:49.297812,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.457142857142857)","(9.0, 17.0, 12.333333333333334)","(4.8, 9.0, 7.575)","(3.6, 5.8, 5.1875)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:50.381308,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.266666666666667)","(9.0, 17.5, 12.5)","(4.8, 9.0, 6.48)","(3.6, 5.7, 5.366666666666667)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:51.595605,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.266666666666667)","(9.0, 17.5, 12.5)","(4.8, 9.0, 6.54)","(3.6, 5.7, 5.2125)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:52.825464,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.266666666666667)","(9.0, 17.5, 12.5)","(4.8, 9.0, 6.54)","(3.6, 5.7, 4.671428571428572)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:53.945880,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.266666666666667)","(9.0, 17.5, 12.5)","(4.8, 9.0, 6.54)","(3.6, 5.9, 4.825)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:54.937272,"(4.0, 7.4, 5.3375)","(3.9, 4.8, 4.32)","(9.0, 17.5, 12.5)","(4.8, 9.2, 6.62)","(3.6, 5.6, 4.675)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:55.994646,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.0125)","(9.0, 17.5, 12.5)","(4.8, 9.2, 6.62)","(3.6, 5.6, 4.90625)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:57.115301,"(4.0, 7.4, 5.3375)","(3.9, 4.8, 4.153846153846153)","(9.0, 17.0, 12.0)","(4.8, 9.2, 6.62)","(3.6, 5.6, 5.3)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:58.250918,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 3.975)","(9.0, 16.0, 12.0)","(4.8, 9.2, 6.62)","(3.6, 5.6, 5.383333333333333)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:02:59.391272,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.542857142857143)","(9.0, 17.0, 15.44)","(4.8, 9.2, 6.62)","(3.6, 5.7, 4.671428571428572)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:03:00.478402,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.333333333333334)","(9.0, 17.0, 16.05)","(4.8, 9.2, 6.62)","(3.6, 5.9, 4.875)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:03:01.471240,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.0125)","(9.0, 17.0, 16.05)","(4.8, 9.2, 6.62)","(3.6, 5.7, 4.6)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:03:02.520569,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.0125)","(9.0, 17.0, 16.05)","(4.8, 9.2, 6.62)","(3.6, 5.7, 4.625)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:03:03.715796,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.542857142857143)","(9.0, 17.0, 14.72)","(4.8, 9.2, 6.62)","(3.6, 5.7, 4.557142857142857)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:03:04.897267,"(4.0, 7.4, 5.3375)","(3.9, 4.9, 4.457142857142857)","(9.0, 17.0, 12.95)","(4.8, 9.2, 6.62)","(3.6, 5.9, 4.816666666666666)","(7.0, 15.0, 11.2)","(18.0, 55.0, 37.0)"
07-12-2022 21:03:06.015802,"(4.0, 7.4, 5.3375)","(3.9, 4.6, 4.457142857142857)","(9.0, 16.5, 12.95)","(4.8, 9.2, 6.62)","(3.6, 5.5, 4.75)","(7.0, 15.0, 13.05)","(18.0, 55.0, 34.5)"
07-12-2022 21:03:07.109368,"(4.0, 7.4, 5.3375)","(3.9, 4.7, 4.071428571428571)","(9.0, 17.0, 11.088888888888889)","(4.8, 9.2, 8.42)","(3.6, 5.5, 4.525)","(7.0, 15.0, 12.775)","(18.0, 50.0, 44.83333333333333)"
07-12-2022 21:03:08.216711,"(4.0, 7.4, 5.622222222222223)","(3.9, 4.5, 4.371428571428572)","(9.0, 16.5, 13.272727272727273)","(4.8, 8.8, 8.149999999999999)","(3.6, 5.5, 4.525)","(7.0, 14.5, 12.04)","(18.0, 48.0, 40.22727272727273)"
07-12-2022 21:03:09.305096,"(4.0, 7.4, 5.4625)","(3.9, 4.6, 4.457142857142857)","(9.0, 16.0, 14.17142857142857)","(4.8, 9.2, 7.699999999999999)","(3.6, 5.5, 4.625)","(7.0, 15.0, 12.775)","(18.0, 48.0, 40.22727272727273)"
07-12-2022 21:03:10.547618,"(4.0, 7.4, 5.4625)","(3.9, 4.6, 4.457142857142857)","(9.0, 16.0, 14.836363636363636)","(4.8, 9.0, 7.571428571428571)","(3.6, 5.7, 4.557142857142857)","(7.0, 14.5, 12.775)","(18.0, 48.0, 40.22727272727273)"
07-12-2022 21:03:11.783215,"(4.0, 7.4, 5.4625)","(3.9, 4.7, 4.2)","(9.0, 16.5, 14.025)","(4.8, 8.8, 8.022727272727273)","(3.6, 5.9, 5.14375)","(7.0, 14.5, 12.875)","(18.0, 48.0, 35.0)"
07-12-2022 21:03:13.177183,"(4.0, 7.2, 5.65)","(3.9, 4.5, 3.975)","(9.0, 15.5, 14.025)","(4.8, 8.8, 8.022727272727273)","(3.6, 5.5, 4.629166666666666)","(7.0, 14.5, 13.6375)","(18.0, 44.0, 38.46153846153847)"
07-12-2022 21:03:14.541967,"(4.0, 7.0, 5.65)","(3.9, 4.6, 3.975)","(9.0, 15.5, 14.025)","(4.8, 8.8, 8.5)","(3.6, 5.5, 4.629166666666666)","(7.0, 14.5, 13.542857142857143)","(18.0, 44.0, 34.14285714285714)"
07-12-2022 21:03:15.721591,"(4.0, 7.0, 6.0)","(3.9, 4.7, 4.333333333333334)","(9.0, 16.0, 14.03076923076923)","(4.8, 8.8, 8.5)","(3.6, 5.5, 4.629166666666666)","(7.0, 14.5, 12.266666666666666)","(18.0, 44.0, 31.36842105263158)"
07-12-2022 21:03:16.804854,"(4.0, 7.4, 6.036363636363637)","(3.9, 4.5, 4.2)","(9.0, 14.5, 13.275)","(4.8, 8.6, 8.31578947368421)","(3.6, 5.5, 4.796296296296296)","(7.0, 14.5, 12.266666666666666)","(18.0, 44.0, 31.36842105263158)"
07-12-2022 21:03:17.967297,"(4.0, 7.4, 6.036363636363637)","(3.9, 4.5, 4.2)","(9.0, 14.5, 13.338461538461537)","(4.8, 8.6, 8.31578947368421)","(3.6, 5.5, 4.39)","(7.0, 14.5, 11.25)","(18.0, 40.0, 31.42857142857143)"
07-12-2022 21:03:19.140787,"(4.0, 7.4, 6.036363636363637)","(3.9, 4.5, 4.2)","(9.0, 15.0, 13.338461538461537)","(4.8, 8.6, 7.433333333333334)","(3.6, 5.5, 4.39)","(7.0, 14.5, 12.727272727272727)","(18.0, 40.0, 32.875)"
07-12-2022 21:03:20.304482,"(4.0, 7.4, 6.300000000000001)","(3.9, 4.5, 4.2)","(9.0, 15.0, 13.338461538461537)","(4.8, 8.6, 7.433333333333334)","(3.6, 5.5, 4.39)","(7.0, 14.5, 14.222222222222221)","(18.0, 40.0, 26.9375)"
07-12-2022 21:03:21.306529,"(4.0, 7.2, 5.133333333333333)","(3.9, 4.5, 4.2)","(9.0, 14.5, 13.275)","(4.8, 8.6, 7.645454545454545)","(3.6, 5.5, 4.02)","(7.0, 15.0, 14.222222222222221)","(18.0, 40.0, 26.9375)"
07-12-2022 21:03:22.346892,"(4.0, 7.0, 6.16)","(3.9, 4.5, 4.2)","(9.0, 14.5, 13.275)","(4.8, 8.6, 7.324999999999999)","(3.6, 5.5, 4.229411764705882)","(7.0, 15.5, 11.75)","(18.0, 40.0, 27.5)"
07-12-2022 21:03:23.537548,"(4.0, 7.0, 6.16)","(3.9, 4.5, 4.2)","(9.0, 14.5, 11.022580645161291)","(4.8, 8.6, 7.324999999999999)","(3.6, 5.5, 4.229411764705882)","(7.0, 15.5, 10.038461538461538)","(18.0, 36.0, 31.125)"
07-12-2022 21:03:24.879444,"(4.0, 7.0, 6.16)","(3.9, 4.5, 4.2)","(9.0, 14.5, 12.9)","(4.8, 8.6, 8.308333333333334)","(3.6, 5.5, 4.02)","(7.0, 15.5, 11.45)","(18.0, 36.0, 31.125)"
07-12-2022 21:03:26.093800,"(4.0, 7.0, 5.55)","(3.9, 4.5, 4.2)","(9.0, 14.0, 12.9)","(4.8, 8.6, 8.308333333333334)","(3.6, 5.5, 4.02)","(7.0, 14.5, 11.45)","(18.0, 36.0, 31.125)"
07-12-2022 21:03:27.213353,"(4.0, 7.0, 6.275)","(3.9, 4.5, 4.2)","(9.0, 14.0, 12.9)","(4.8, 8.6, 8.308333333333334)","(3.6, 5.5, 4.229411764705882)","(7.0, 14.5, 11.45)","(18.0, 36.0, 25.6)"
07-12-2022 21:03:28.330839,"(4.0, 7.0, 6.275)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.7)","(4.8, 8.6, 7.815384615384615)","(3.6, 5.5, 4.229411764705882)","(7.0, 14.5, 11.442857142857143)","(18.0, 36.0, 25.6)"
07-12-2022 21:03:29.463236,"(4.0, 7.0, 5.55)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.7)","(4.8, 8.6, 7.815384615384615)","(3.6, 5.5, 4.229411764705882)","(7.0, 15.5, 11.442857142857143)","(18.0, 36.0, 27.529411764705884)"
07-12-2022 21:03:30.654933,"(4.0, 7.0, 6.16)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.7)","(4.8, 8.6, 7.324999999999999)","(3.6, 5.5, 4.02)","(7.0, 15.5, 11.442857142857143)","(18.0, 36.0, 27.529411764705884)"
07-12-2022 21:03:31.817162,"(4.0, 7.0, 6.16)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.7)","(4.8, 8.6, 7.324999999999999)","(3.6, 5.5, 4.02)","(7.0, 15.5, 11.7)","(18.0, 36.0, 25.6)"
07-12-2022 21:03:33.050716,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.7)","(4.8, 8.6, 7.3625)","(3.6, 5.5, 4.229411764705882)","(7.0, 15.0, 11.45)","(18.0, 36.0, 24.333333333333332)"
07-12-2022 21:03:34.276942,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.516129032258064)","(4.8, 8.6, 7.3625)","(3.6, 5.5, 4.1)","(7.0, 14.5, 12.6)","(18.0, 36.0, 27.529411764705884)"
07-12-2022 21:03:35.368403,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.516129032258064)","(4.8, 8.6, 7.3625)","(3.6, 5.5, 4.1)","(7.0, 15.0, 13.14)","(18.0, 36.0, 27.529411764705884)"
07-12-2022 21:03:36.462324,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.516129032258064)","(4.8, 8.6, 8.270967741935484)","(3.6, 5.5, 4.1)","(7.0, 15.0, 13.14)","(18.0, 36.0, 27.529411764705884)"
07-12-2022 21:03:37.509580,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.516129032258064)","(4.8, 8.6, 8.270967741935484)","(3.6, 5.5, 4.1)","(7.0, 15.0, 13.14)","(18.0, 36.0, 22.875)"
07-12-2022 21:03:38.650254,"(4.0, 7.4, 5.3375)","(3.9, 4.5, 4.2)","(9.0, 14.0, 11.234146341463415)","(4.8, 8.6, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 15.0, 11.644444444444446)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:39.852019,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 11.234146341463415)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 11.644444444444446)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:41.062018,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 11.234146341463415)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 11.644444444444446)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:42.115436,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 11.234146341463415)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 10.875)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:43.245093,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 11.234146341463415)","(4.8, 7.4, 7.187096774193549)","(3.6, 5.5, 4.1)","(7.0, 12.0, 10.875)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:44.378101,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 9.717241379310344)","(4.8, 7.4, 7.187096774193549)","(3.6, 5.5, 4.264705882352941)","(7.0, 12.0, 10.875)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:45.539818,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 9.717241379310344)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 10.4)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:46.692512,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 9.717241379310344)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 11.666666666666666)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:47.863052,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.734883720930233)","(4.8, 7.4, 7.187096774193549)","(3.6, 5.5, 4.1)","(7.0, 12.0, 11.666666666666666)","(18.0, 36.0, 21.428571428571427)"
07-12-2022 21:03:49.071709,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.734883720930233)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 11.666666666666666)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:50.238187,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 11.59090909090909)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:51.273386,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.3)","(7.0, 12.0, 11.59090909090909)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:52.364530,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 7.187096774193549)","(3.6, 5.5, 4.18)","(7.0, 12.0, 10.95)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:53.457470,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 7.187096774193549)","(3.6, 5.5, 4.02)","(7.0, 12.0, 10.95)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:54.655345,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.229411764705882)","(7.0, 12.0, 11.6)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:55.827592,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.229411764705882)","(7.0, 12.0, 11.6)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:57.051469,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.229411764705882)","(7.0, 12.0, 11.025)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:58.315560,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 7.187096774193549)","(3.6, 5.5, 4.02)","(7.0, 12.0, 11.025)","(18.0, 36.0, 22.4)"
07-12-2022 21:03:59.494940,"(4.0, 7.4, 6.025)","(3.9, 4.5, 4.2)","(9.0, 14.0, 10.029411764705882)","(4.8, 7.4, 6.612500000000001)","(3.6, 5.5, 4.1)","(7.0, 12.0, 11.675)","(18.0, 36.0, 22.4)"
