,Counterfeit,Taken Back,Rock On Cowboy,Liam Skye,Bodee Bodee,Mind On My Money,Muffin Nuts
16-12-2022 11:10:50.271528,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.4, 9.0)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:51.196177,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.4, 9.0)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:52.130800,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.4, 9.0)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:53.082539,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.4, 8.66)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:54.004024,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.2, 8.66)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:54.942501,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.2, 8.66)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:55.844787,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.2, 8.66)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:56.760003,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 25.666666666666668)","(7.0, 9.2, 8.66)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:57.690679,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(15.0, 26.0, 20.0)","(17.0, 38.0, 30.2)","(7.0, 9.2, 9.0)","(7.0, 8.6, 8.527272727272727)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:58.642994,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(14.0, 26.0, 20.0)","(17.0, 38.0, 28.25)","(7.0, 9.0, 8.927272727272728)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.81)"
16-12-2022 11:10:59.559686,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(14.0, 26.0, 20.0)","(17.0, 38.0, 26.3)","(7.0, 9.0, 8.927272727272728)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.8272727272727274)"
16-12-2022 11:11:00.501984,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(14.0, 26.0, 20.0)","(17.0, 38.0, 28.25)","(7.0, 9.0, 8.92)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.8272727272727274)"
16-12-2022 11:11:01.403645,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(14.0, 26.0, 18.5)","(17.0, 38.0, 26.3)","(7.0, 9.0, 8.92)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.8272727272727274)"
16-12-2022 11:11:02.333020,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(14.0, 26.0, 22.714285714285715)","(17.0, 38.0, 26.3)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.8272727272727274)"
16-12-2022 11:11:03.246721,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 19.0)","(17.0, 38.0, 32.42857142857143)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.8272727272727274)"
16-12-2022 11:11:04.215964,"(13.0, 20.0, 17.75)","(13.0, 23.0, 17.375)","(14.0, 26.0, 22.875)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.5)","(1.55, 1.83, 1.8276923076923077)"
16-12-2022 11:11:05.149508,"(13.0, 20.0, 17.75)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.35)","(1.55, 1.83, 1.8276000000000001)"
16-12-2022 11:11:06.074062,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.35)","(1.55, 1.83, 1.8276923076923077)"
16-12-2022 11:11:06.995914,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.35)","(1.55, 1.83, 1.785625)"
16-12-2022 11:11:07.881137,"(13.0, 20.0, 17.75)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.35)","(1.55, 1.81, 1.785625)"
16-12-2022 11:11:08.820211,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 38.0, 32.42857142857143)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.35)","(1.55, 1.81, 1.785625)"
16-12-2022 11:11:09.758503,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.35)","(1.55, 1.81, 1.785625)"
16-12-2022 11:11:10.684649,"(13.0, 20.0, 17.75)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 38.0, 33.666666666666664)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.81, 1.785625)"
16-12-2022 11:11:11.622436,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 20.5)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.81, 1.785625)"
16-12-2022 11:11:12.551106,"(13.0, 20.0, 17.75)","(13.0, 23.0, 17.375)","(14.0, 26.0, 19.4)","(17.0, 38.0, 33.666666666666664)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.81, 1.785625)"
16-12-2022 11:11:13.476261,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(14.0, 26.0, 19.4)","(17.0, 36.0, 31.285714285714285)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.81, 1.7878571428571428)"
16-12-2022 11:11:14.423792,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(13.0, 26.0, 19.4)","(17.0, 38.0, 33.666666666666664)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.79, 1.786)"
16-12-2022 11:11:15.343904,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 17.375)","(13.0, 26.0, 19.4)","(17.0, 38.0, 33.666666666666664)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.81, 1.786)"
16-12-2022 11:11:16.282619,"(13.0, 20.0, 17.75)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 33.666666666666664)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.81, 1.8181481481481483)"
16-12-2022 11:11:17.214906,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 36.0, 28.5)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.82, 1.7966666666666666)"
16-12-2022 11:11:18.142204,"(13.0, 21.0, 19.666666666666668)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.82, 1.77)"
16-12-2022 11:11:19.062929,"(13.0, 21.0, 19.0)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.77)"
16-12-2022 11:11:19.980151,"(13.0, 21.0, 19.0)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.7757142857142858)"
16-12-2022 11:11:20.931951,"(13.0, 21.0, 19.0)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.77)"
16-12-2022 11:11:21.862333,"(13.0, 21.0, 19.0)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.68)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:22.837632,"(13.0, 21.0, 19.0)","(13.0, 23.0, 18.0)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:23.807688,"(13.0, 21.0, 19.0)","(13.0, 23.0, 20.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:24.721790,"(13.0, 21.0, 19.0)","(13.0, 23.0, 20.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:25.639714,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:26.547003,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:27.469344,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.333333333333332)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:28.412916,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:29.339393,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:30.282308,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:31.200976,"(13.0, 21.0, 19.0)","(13.0, 23.0, 19.5)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 30.0)","(7.0, 9.0, 8.44)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:32.117439,"(13.0, 21.0, 17.333333333333332)","(13.0, 23.0, 18.8)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.778695652173913)"
16-12-2022 11:11:33.067550,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.7785714285714287)"
16-12-2022 11:11:33.995343,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.7785714285714287)"
16-12-2022 11:11:34.940553,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 18.666666666666668)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.7785714285714287)"
16-12-2022 11:11:35.848810,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.7785714285714287)"
16-12-2022 11:11:36.756050,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:37.661547,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:38.602617,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:39.545097,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:40.490785,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:41.418396,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:42.379295,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:43.301529,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:44.249182,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:45.239513,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:46.187599,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:47.110981,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:48.020177,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.8)","(13.0, 25.0, 19.0)","(17.0, 38.0, 29.333333333333332)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:48.919026,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 75.0, 50.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.776)"
16-12-2022 11:11:49.814225,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 85.0, 45.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.77)"
16-12-2022 11:11:50.708452,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 85.0, 45.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:51.646676,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 85.0, 55.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:52.563750,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 90.0, 57.5)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:53.501428,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:54.419410,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:55.342642,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:56.342657,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:57.307921,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:58.268951,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:11:59.192294,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:12:00.104445,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 95.0, 60.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:12:01.012198,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 19.0)","(17.0, 140.0, 82.5)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.775)"
16-12-2022 11:12:01.930756,"(13.0, 21.0, 17.0)","(13.0, 23.0, 18.5)","(13.0, 25.0, 17.5)","(17.0, 150.0, 87.5)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.78, 1.7681818181818183)"
16-12-2022 11:12:02.850992,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 150.0, 87.5)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.77, 1.7681818181818183)"
16-12-2022 11:12:03.834466,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.2)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:04.789484,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.8)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:05.718109,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.85)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:06.646431,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.85)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:07.584511,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.85)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:08.518887,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.85)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:09.491686,"(13.0, 21.0, 17.0)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 56.0)","(7.0, 9.0, 8.3)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:10.462027,"(13.0, 21.0, 20.363636363636363)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 117.77777777777777)","(7.0, 9.0, 8.022222222222222)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.7633333333333334)"
16-12-2022 11:12:11.366383,"(13.0, 21.0, 20.363636363636363)","(13.0, 23.0, 17.375)","(13.0, 26.0, 18.666666666666668)","(17.0, 180.0, 117.77777777777777)","(7.0, 8.8, 8.022222222222222)","(6.5, 8.6, 8.44)","(1.55, 1.77, 1.758846153846154)"
16-12-2022 11:12:12.288682,"(13.0, 21.0, 20.363636363636363)","(13.0, 23.0, 18.8)","(13.0, 26.0, 18.666666666666668)","(17.0, 170.0, 132.85714285714286)","(7.0, 9.0, 7.9714285714285715)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.7547058823529411)"
16-12-2022 11:12:13.208317,"(13.0, 21.0, 20.363636363636363)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.5)","(17.0, 170.0, 132.85714285714286)","(7.0, 9.0, 8.066666666666666)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.7547058823529411)"
16-12-2022 11:12:14.106159,"(13.0, 21.0, 20.363636363636363)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.5)","(17.0, 170.0, 132.85714285714286)","(7.0, 8.8, 8.275)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.7547058823529411)"
16-12-2022 11:12:15.014724,"(13.0, 21.0, 20.363636363636363)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.5)","(17.0, 170.0, 132.85714285714286)","(7.0, 8.8, 8.24)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.7547058823529411)"
16-12-2022 11:12:15.935290,"(13.0, 21.0, 19.428571428571427)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.5)","(17.0, 170.0, 132.85714285714286)","(7.0, 8.6, 8.3)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.7547058823529411)"
16-12-2022 11:12:16.884273,"(13.0, 21.0, 18.5)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.3)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.7547058823529411)"
16-12-2022 11:12:17.807632,"(13.0, 20.0, 17.6)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.3)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.73)"
16-12-2022 11:12:18.705945,"(13.0, 20.0, 17.6)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.3)","(6.5, 8.6, 8.44)","(1.55, 1.76, 1.755)"
16-12-2022 11:12:19.700833,"(13.0, 22.0, 20.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.2)","(6.5, 8.6, 8.44)","(1.6, 1.76, 1.724)"
16-12-2022 11:12:20.672483,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.2)","(6.5, 8.6, 8.44)","(1.6, 1.76, 1.72)"
16-12-2022 11:12:21.643207,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.2)","(6.5, 8.6, 8.44)","(1.6, 1.76, 1.72)"
16-12-2022 11:12:22.598892,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.2)","(6.5, 8.6, 8.44)","(1.6, 1.76, 1.72)"
16-12-2022 11:12:23.546059,"(13.0, 21.0, 18.0)","(13.0, 23.0, 18.8)","(13.0, 26.0, 20.75)","(17.0, 170.0, 74.0)","(7.0, 8.6, 8.2)","(6.5, 8.6, 8.44)","(1.6, 1.76, 1.7428571428571429)"
