,Only One Don,Brilliant Art,Whata Terror,Royal Princess,Goldies A Delight,Vanity Bay,Melton Beach Nz,Holdingno Currency,Aqua Cruiser,Studleigh Sonny,Arts Peregrine,Major Mischief
16-12-2022 15:38:32.376559,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 35.25)","(11.0, 18.0, 14.5)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 136.0)","(3.6, 5.6, 4.785185185185185)","(16.0, 28.0, 27.57142857142857)","(20.0, 24.0, 21.42857142857143)"
16-12-2022 15:38:33.496583,"(6.5, 8.6, 8.339130434782609)","(21.0, 38.0, 33.6)","(11.0, 18.0, 14.5)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 136.0)","(3.6, 5.6, 4.753846153846154)","(16.0, 28.0, 27.57142857142857)","(20.0, 24.0, 21.42857142857143)"
16-12-2022 15:38:34.622973,"(6.5, 8.6, 8.339130434782609)","(21.0, 36.0, 32.4)","(11.0, 17.5, 17.0)","(26.0, 46.0, 34.333333333333336)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 136.0)","(3.6, 5.6, 4.785185185185185)","(16.0, 28.0, 27.57142857142857)","(20.0, 24.0, 20.85)"
16-12-2022 15:38:35.742902,"(6.5, 8.6, 8.339130434782609)","(21.0, 36.0, 29.454545454545453)","(11.0, 17.5, 16.5)","(26.0, 40.0, 32.15384615384615)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 144.0)","(3.6, 5.6, 5.2)","(16.0, 28.0, 27.57142857142857)","(20.0, 24.0, 20.85)"
16-12-2022 15:38:36.868428,"(6.5, 8.6, 8.339130434782609)","(21.0, 36.0, 28.92857142857143)","(11.0, 18.0, 16.333333333333332)","(26.0, 40.0, 32.15384615384615)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 200.0, 142.0)","(3.6, 5.5, 5.13)","(16.0, 28.0, 27.57142857142857)","(20.0, 24.0, 21.6)"
16-12-2022 15:38:37.982153,"(6.5, 8.6, 8.339130434782609)","(21.0, 34.0, 31.2)","(11.0, 17.5, 16.5)","(26.0, 38.0, 34.0)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 190.0, 142.0)","(3.6, 5.4, 4.95)","(16.0, 28.0, 27.57142857142857)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:39.099512,"(6.5, 8.6, 8.339130434782609)","(21.0, 34.0, 31.2)","(11.0, 17.5, 16.5)","(26.0, 38.0, 34.0)","(4.6, 5.5, 5.28)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 190.0, 136.25)","(3.6, 5.4, 5.0600000000000005)","(16.0, 28.0, 27.0)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:40.234848,"(6.5, 8.6, 8.339130434782609)","(21.0, 34.0, 31.2)","(11.0, 17.5, 16.5)","(26.0, 32.0, 31.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 180.0, 143.33333333333334)","(3.6, 5.2, 5.0600000000000005)","(16.0, 28.0, 26.666666666666668)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:41.344829,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 17.5, 16.5)","(26.0, 38.0, 28.375)","(4.6, 5.5, 5.3090909090909095)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 170.0, 145.0)","(3.6, 5.2, 4.957142857142857)","(16.0, 28.0, 27.428571428571427)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:42.467035,"(6.5, 8.6, 8.339130434782609)","(21.0, 34.0, 31.2)","(11.0, 17.5, 15.166666666666666)","(26.0, 36.0, 28.5)","(4.6, 5.5, 5.3090909090909095)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 145.0)","(3.6, 5.3, 4.957142857142857)","(16.0, 28.0, 27.428571428571427)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:43.594807,"(6.5, 8.6, 8.339130434782609)","(21.0, 34.0, 31.2)","(11.0, 18.5, 15.125)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.91304347826087)","(81.0, 160.0, 143.33333333333334)","(3.6, 5.3, 4.957142857142857)","(16.0, 28.0, 27.428571428571427)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:44.714824,"(6.5, 8.6, 8.339130434782609)","(21.0, 34.0, 31.2)","(11.0, 18.0, 14.444444444444445)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 30.0, 24.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.3, 4.957142857142857)","(16.0, 28.0, 27.4)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:45.836096,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 18.0, 14.444444444444445)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 30.0, 25.666666666666668)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 170.0, 143.33333333333334)","(3.6, 5.3, 4.957142857142857)","(16.0, 28.0, 27.555555555555557)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:46.968084,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 17.5, 14.583333333333334)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 29.0, 25.666666666666668)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 170.0, 138.0)","(3.6, 5.3, 5.14)","(16.0, 28.0, 27.625)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:48.085520,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 17.5, 14.583333333333334)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 29.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 170.0, 145.0)","(3.6, 5.3, 5.14)","(16.0, 28.0, 27.625)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:49.209841,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 17.0, 14.428571428571429)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 145.0)","(3.6, 5.3, 5.1)","(16.0, 28.0, 27.727272727272727)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:50.344815,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 15.5, 13.785714285714285)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 5.14)","(17.0, 28.0, 27.5)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:51.457695,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.3)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 5.2)","(17.0, 28.0, 27.666666666666668)","(20.0, 23.0, 21.6)"
16-12-2022 15:38:52.575960,"(6.5, 8.6, 8.36)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.576923076923077)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 5.066666666666666)","(17.0, 28.0, 27.333333333333332)","(20.0, 23.0, 21.42857142857143)"
16-12-2022 15:38:53.705910,"(6.5, 8.6, 7.511111111111111)","(21.0, 34.0, 31.2)","(11.0, 15.5, 13.833333333333334)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 5.1)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:54.825435,"(6.5, 8.4, 7.800000000000001)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 145.0)","(3.7, 5.3, 5.214285714285714)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:55.948119,"(6.5, 8.4, 7.9)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 145.0)","(3.7, 5.3, 4.871428571428572)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:57.067430,"(6.5, 8.2, 8.158333333333333)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 145.0)","(3.7, 5.3, 4.9363636363636365)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:58.196875,"(6.5, 8.2, 8.143243243243242)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 145.0)","(3.7, 5.3, 5.089473684210526)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.2)"
16-12-2022 15:38:59.324394,"(6.5, 8.2, 8.174285714285714)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 140.0)","(3.7, 5.3, 4.8)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 24.375)"
16-12-2022 15:39:00.453295,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 140.0)","(3.7, 5.3, 4.8)","(17.0, 28.0, 27.333333333333332)","(20.0, 26.0, 21.9375)"
16-12-2022 15:39:01.570916,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 28.166666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 134.28571428571428)","(3.7, 5.3, 5.094117647058823)","(17.0, 28.0, 27.333333333333332)","(20.0, 26.0, 22.8)"
16-12-2022 15:39:02.692819,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 34.0, 27.636363636363637)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 4.871428571428572)","(17.0, 28.0, 27.333333333333332)","(20.0, 25.0, 22.0)"
16-12-2022 15:39:03.812832,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 32.0, 29.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 4.871428571428572)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:04.933852,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 32.0, 29.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 136.0)","(3.7, 5.3, 4.871428571428572)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:06.049145,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 32.0, 29.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 160.0, 138.33333333333334)","(3.7, 5.3, 4.871428571428572)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:07.174715,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 32.0, 27.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 180.0, 143.33333333333334)","(3.7, 5.3, 4.94)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:08.303534,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 30.0, 29.285714285714285)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 4.94)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:09.424112,"(6.5, 8.2, 8.19090909090909)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 22.925925925925927)","(81.0, 170.0, 150.0)","(3.7, 5.3, 5.1875)","(17.0, 28.0, 27.333333333333332)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:10.547833,"(6.5, 8.2, 8.149999999999999)","(21.0, 34.0, 31.2)","(11.0, 15.5, 14.5)","(26.0, 30.0, 28.333333333333332)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 23.0, 26.870967741935484)","(81.0, 190.0, 146.66666666666666)","(3.7, 5.3, 5.1875)","(17.0, 28.0, 43.14285714285714)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:11.675332,"(6.5, 8.8, 8.285714285714286)","(21.0, 34.0, 31.2)","(11.0, 13.0, 12.4)","(26.0, 32.0, 29.5)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 28.0, 24.5)","(81.0, 180.0, 146.66666666666666)","(3.7, 5.3, 5.0)","(17.0, 46.0, 31.384615384615383)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:12.819297,"(6.5, 8.6, 8.3)","(21.0, 34.0, 31.2)","(11.0, 15.5, 13.5)","(26.0, 32.0, 29.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 27.0, 24.5)","(81.0, 180.0, 137.14285714285714)","(3.7, 5.3, 5.0)","(17.0, 46.0, 31.384615384615383)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:13.933706,"(6.5, 8.6, 8.428571428571429)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 32.0, 30.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 26.0, 23.75)","(81.0, 180.0, 140.0)","(3.7, 5.3, 5.0)","(17.0, 46.0, 31.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:15.051812,"(6.5, 8.6, 8.428571428571429)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 28.666666666666668)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 26.0, 23.75)","(81.0, 180.0, 143.33333333333334)","(3.7, 5.3, 5.0)","(17.0, 46.0, 31.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:16.169770,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 26.0, 23.75)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.0)","(17.0, 46.0, 32.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:17.297785,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 26.0, 24.0)","(81.0, 170.0, 140.0)","(3.7, 5.3, 5.0)","(17.0, 46.0, 32.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:18.413326,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 26.0, 23.5)","(81.0, 160.0, 140.0)","(3.7, 5.3, 5.0)","(17.0, 42.0, 32.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:19.530502,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.5)","(81.0, 160.0, 140.0)","(3.7, 5.3, 5.0)","(17.0, 42.0, 34.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:20.652075,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.5)","(81.0, 160.0, 146.66666666666666)","(3.7, 5.3, 5.0)","(17.0, 40.0, 31.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:21.782484,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 24.40740740740741)","(81.0, 180.0, 146.66666666666666)","(3.7, 5.3, 5.0)","(17.0, 40.0, 33.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:22.898481,"(6.5, 8.8, 8.126315789473685)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 30.0, 27.6)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 24.40740740740741)","(81.0, 180.0, 146.66666666666666)","(3.7, 5.3, 5.0)","(17.0, 38.0, 32.0)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:24.012403,"(6.5, 8.8, 8.19047619047619)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 29.0, 28.0)","(4.6, 5.5, 5.3090909090909095)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 180.0, 146.0)","(3.7, 5.3, 5.0)","(17.0, 38.0, 30.285714285714285)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:25.145278,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 12.5)","(26.0, 32.0, 29.5)","(4.6, 5.5, 5.125)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 210.0, 144.0)","(3.7, 5.3, 5.0)","(17.0, 36.0, 31.2)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:26.266118,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 13.5)","(26.0, 32.0, 29.0)","(4.6, 5.2, 5.071428571428571)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 200.0, 150.0)","(3.7, 5.3, 5.0)","(17.0, 36.0, 31.2)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:27.382628,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.3, 5.071428571428571)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 190.0, 150.0)","(3.7, 5.3, 5.0)","(17.0, 36.0, 31.2)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:28.514472,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.3, 5.193333333333333)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 190.0, 143.33333333333334)","(3.7, 5.3, 5.0)","(17.0, 36.0, 31.2)","(20.0, 24.0, 22.0)"
16-12-2022 15:39:29.627567,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.3, 5.193333333333333)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.0)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:30.746763,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.3, 5.193333333333333)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.0)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:31.881187,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.3, 5.193333333333333)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:33.000989,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.3, 5.0)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:34.116432,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 32.0, 29.6)","(4.6, 5.2, 5.266666666666667)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:35.261102,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 30.0, 28.571428571428573)","(4.6, 5.3, 4.921212121212122)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 143.33333333333334)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:36.368678,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 30.0, 28.571428571428573)","(4.6, 5.0, 4.921212121212122)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 138.0)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:37.490712,"(6.5, 8.8, 8.627027027027028)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 30.0, 28.571428571428573)","(4.6, 5.0, 4.917460317460318)","(18.0, 28.0, 23.5)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 138.0)","(3.7, 5.3, 5.192857142857143)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:38.622488,"(6.5, 9.0, 8.819607843137256)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 30.0, 28.571428571428573)","(4.6, 5.0, 5.153846153846154)","(18.0, 28.0, 25.125)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 138.0)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
16-12-2022 15:39:39.736843,"(6.5, 8.4, 8.019889502762432)","(21.0, 34.0, 31.2)","(11.0, 15.0, 14.0)","(26.0, 30.0, 28.571428571428573)","(4.6, 5.2, 4.811111111111111)","(18.0, 27.0, 26.416666666666668)","(4.2, 99999, 99990)","(20.0, 25.0, 23.0)","(81.0, 170.0, 138.0)","(3.7, 5.3, 5.2)","(17.0, 36.0, 31.2)","(20.0, 24.0, 23.5)"
