,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 10:05:35.091402,"(21.0, 42.0, 39.6)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.343478260869565)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(15.0, 34.0, 30.0)","(2.6, 3.1, 3.036)","(6.5, 8.4, 8.064)","(4.0, 4.5, 4.4818181818181815)","(10.0, 15.0, 13.875)","(41.0, 210.0, 160.0)"
09-01-2023 10:05:36.508089,"(21.0, 42.0, 39.6)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(15.0, 34.0, 32.4)","(2.6, 3.1, 3.036)","(6.5, 8.4, 8.064)","(4.0, 4.5, 4.45)","(10.0, 15.0, 13.875)","(41.0, 210.0, 130.0)"
09-01-2023 10:05:37.905175,"(21.0, 42.0, 39.6)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(15.0, 34.0, 32.4)","(2.6, 3.1, 3.036)","(6.5, 8.4, 8.064)","(4.0, 4.5, 4.425)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:39.411072,"(21.0, 42.0, 36.0)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(15.0, 34.0, 32.4)","(2.6, 3.1, 3.0157894736842104)","(6.5, 8.4, 8.22857142857143)","(4.0, 4.5, 4.425)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:40.925565,"(21.0, 42.0, 36.0)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(15.0, 34.0, 32.4)","(2.6, 3.1, 3.0157894736842104)","(6.5, 8.4, 8.4)","(4.0, 4.5, 4.425)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:42.386935,"(21.0, 42.0, 36.0)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(16.0, 34.0, 32.4)","(2.6, 3.1, 3.0157894736842104)","(6.5, 8.6, 8.533333333333333)","(4.0, 4.5, 4.425)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:43.791209,"(21.0, 42.0, 36.0)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(16.0, 34.0, 32.4)","(2.6, 3.1, 3.0157894736842104)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.425)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:45.229464,"(21.0, 42.0, 36.0)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(16.0, 34.0, 32.4)","(2.6, 3.1, 3.0157894736842104)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.425)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:46.724823,"(21.0, 42.0, 36.0)","(41.0, 200.0, 120.0)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 113.0)","(16.0, 34.0, 32.4)","(2.6, 3.1, 3.0157894736842104)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.571428571428571)","(10.0, 15.0, 13.875)","(41.0, 200.0, 130.0)"
09-01-2023 10:05:48.142149,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.1, 3.015)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 15.0, 13.875)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:49.641315,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.833333333333334)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.1, 3.015)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 15.0, 13.875)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:51.062902,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.7)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.1, 3.015)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 15.0, 13.875)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:52.602532,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.361538461538462)","(10.0, 15.5, 14.7)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.1, 3.1029411764705883)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 15.0, 13.875)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:54.082794,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.26)","(10.0, 15.5, 14.7)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.15, 3.207894736842105)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 15.0, 13.8)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:55.551300,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.26)","(10.0, 15.5, 14.7)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.3, 3.2125)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 15.0, 13.5)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:57.335396,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.26)","(10.0, 15.5, 14.7)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.3, 3.2125)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 14.5, 13.5)","(41.0, 200.0, 144.0)"
09-01-2023 10:05:58.982164,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.26)","(10.0, 15.5, 13.9)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.3, 3.2125)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 14.5, 13.5)","(41.0, 200.0, 153.33333333333331)"
09-01-2023 10:06:00.618490,"(21.0, 42.0, 36.0)","(41.0, 200.0, 154.28571428571428)","(8.0, 10.5, 10.26)","(10.0, 14.5, 13.9)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.3, 3.2125)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 14.5, 13.5)","(41.0, 200.0, 153.33333333333331)"
09-01-2023 10:06:02.209397,"(21.0, 42.0, 36.0)","(41.0, 200.0, 160.0)","(8.0, 10.5, 10.26)","(10.0, 14.5, 14.166666666666666)","(31.0, 190.0, 152.0)","(16.0, 34.0, 30.5)","(2.6, 3.3, 3.2125)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.571428571428571)","(10.0, 14.5, 13.5)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:03.770492,"(21.0, 42.0, 36.0)","(41.0, 200.0, 160.0)","(8.0, 10.5, 10.26)","(10.0, 14.5, 14.166666666666666)","(31.0, 190.0, 152.0)","(16.0, 34.0, 31.666666666666668)","(2.6, 3.3, 3.2411764705882353)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.5777777777777775)","(10.0, 14.5, 13.7)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:05.376029,"(21.0, 42.0, 38.0)","(41.0, 200.0, 160.0)","(8.0, 10.5, 9.75)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 152.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2384615384615385)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.5777777777777775)","(10.0, 14.5, 13.7)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:06.806891,"(21.0, 42.0, 38.0)","(41.0, 200.0, 146.66666666666669)","(8.0, 10.5, 9.891304347826088)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 152.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2466666666666666)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.5777777777777775)","(10.0, 14.5, 13.8)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:08.311837,"(21.0, 42.0, 38.0)","(41.0, 200.0, 146.66666666666669)","(8.0, 10.5, 9.891304347826088)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 152.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.5777777777777775)","(10.0, 15.0, 13.8)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:10.035942,"(21.0, 42.0, 37.0)","(41.0, 200.0, 160.0)","(8.0, 10.5, 9.891304347826088)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 159.6)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.56)","(10.0, 15.0, 13.8)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:11.821207,"(21.0, 40.0, 37.0)","(41.0, 200.0, 160.0)","(8.0, 10.5, 9.891304347826088)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 159.6)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.6, 4.56)","(10.0, 15.0, 13.666666666666666)","(41.0, 200.0, 110.0)"
09-01-2023 10:06:13.487459,"(21.0, 40.0, 37.0)","(41.0, 200.0, 160.0)","(8.0, 10.5, 9.865625000000001)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.8, 8.4)","(4.0, 4.6, 4.56)","(10.0, 15.0, 13.666666666666666)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:15.097312,"(21.0, 40.0, 37.0)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.865625000000001)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2466666666666666)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 15.0, 13.666666666666666)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:16.800102,"(21.0, 40.0, 37.0)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.865625000000001)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2466666666666666)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 15.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:18.450694,"(21.0, 40.0, 33.5)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.820588235294117)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.8)","(2.6, 3.3, 3.2466666666666666)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:19.979883,"(21.0, 38.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.820588235294117)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.8)","(2.6, 3.3, 3.2466666666666666)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:21.493770,"(21.0, 38.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.75483870967742)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.8)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:23.027430,"(21.0, 38.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.75483870967742)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:24.575685,"(21.0, 38.0, 32.5)","(41.0, 200.0, 135.0)","(8.0, 10.5, 9.82857142857143)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2529411764705882)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:26.124656,"(21.0, 36.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:27.651503,"(21.0, 36.0, 30.75)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.672727272727274)","(10.0, 14.5, 13.3)","(31.0, 190.0, 140.0)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:29.180105,"(21.0, 36.0, 30.75)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.672727272727274)","(10.0, 14.5, 13.3)","(31.0, 190.0, 103.33333333333334)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:30.688128,"(21.0, 36.0, 30.75)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.672727272727274)","(10.0, 14.5, 13.3)","(31.0, 190.0, 103.33333333333334)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:32.192058,"(21.0, 36.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.3)","(31.0, 190.0, 103.33333333333334)","(16.0, 34.0, 32.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.56)","(10.0, 14.0, 13.4)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:33.637619,"(21.0, 36.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 91.33333333333334)","(16.0, 34.0, 30.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.571428571428571)","(10.0, 14.0, 13.973684210526315)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:35.170961,"(21.0, 36.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 130.8)","(16.0, 34.0, 30.0)","(2.6, 3.3, 3.2642857142857142)","(6.5, 8.6, 8.4)","(4.0, 4.6, 4.414285714285715)","(10.0, 14.5, 13.973684210526315)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:36.709193,"(21.0, 36.0, 31.2)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 91.33333333333334)","(16.0, 34.0, 30.0)","(2.6, 3.3, 3.327777777777778)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.973684210526315)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:38.250509,"(21.0, 36.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 91.33333333333334)","(16.0, 34.0, 30.0)","(2.6, 3.35, 3.4000000000000004)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.5)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:39.784297,"(21.0, 36.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 92.66666666666666)","(16.0, 34.0, 30.0)","(2.6, 3.45, 3.353846153846154)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.5)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:41.317558,"(21.0, 36.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 92.66666666666666)","(16.0, 34.0, 30.0)","(2.6, 3.4, 3.353846153846154)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.5)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:42.765606,"(21.0, 36.0, 32.0)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 92.66666666666666)","(17.0, 34.0, 30.0)","(2.6, 3.4, 3.28)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.75)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:44.238875,"(21.0, 36.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 118.0)","(17.0, 34.0, 30.0)","(2.6, 3.4, 3.28)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.666666666666666)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:45.782021,"(21.0, 34.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 154.0)","(17.0, 34.0, 31.333333333333332)","(2.6, 3.4, 3.28)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.461538461538462)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:47.356692,"(21.0, 34.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 154.0)","(17.0, 34.0, 31.333333333333332)","(2.6, 3.4, 3.28)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.461538461538462)","(41.0, 200.0, 150.0)"
09-01-2023 10:06:48.872126,"(21.0, 34.0, 31.333333333333332)","(41.0, 200.0, 135.0)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 95.33333333333334)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.28)","(6.5, 8.6, 8.4)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.461538461538462)","(41.0, 200.0, 80.0)"
09-01-2023 10:06:50.344656,"(21.0, 34.0, 33.166666666666664)","(41.0, 200.0, 137.6)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 158.44444444444446)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.353846153846154)","(6.5, 8.6, 8.426666666666668)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.115384615384615)","(41.0, 100.0, 93.33333333333334)"
09-01-2023 10:06:52.021694,"(21.0, 34.0, 33.166666666666664)","(41.0, 200.0, 137.6)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 120.0)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.353846153846154)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.5, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:06:53.705185,"(21.0, 36.0, 33.2)","(41.0, 200.0, 137.6)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 120.0)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.353846153846154)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:06:55.382369,"(21.0, 36.0, 33.2)","(41.0, 200.0, 137.6)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 155.0)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.3714285714285714)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:06:57.079140,"(21.0, 36.0, 33.2)","(41.0, 200.0, 137.6)","(8.0, 10.0, 9.733333333333334)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 158.88888888888889)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.3714285714285714)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.414285714285715)","(10.0, 14.0, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:06:58.802430,"(21.0, 36.0, 32.0)","(41.0, 200.0, 63.5)","(8.0, 10.0, 9.68)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 158.88888888888889)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.3714285714285714)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.321428571428571)","(10.0, 14.0, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:07:00.371549,"(21.0, 34.0, 32.0)","(41.0, 70.0, 96.0)","(8.0, 10.0, 9.68)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 158.88888888888889)","(17.0, 34.0, 32.0)","(2.6, 3.4, 3.40625)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.321428571428571)","(10.0, 14.5, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:07:01.851155,"(21.0, 34.0, 32.0)","(41.0, 200.0, 96.0)","(8.0, 10.0, 9.68)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 158.88888888888889)","(17.0, 34.0, 32.0)","(2.6, 3.45, 3.40625)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.321428571428571)","(10.0, 14.5, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:07:03.397710,"(21.0, 34.0, 32.0)","(41.0, 200.0, 121.0)","(8.0, 10.0, 9.68)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 158.88888888888889)","(17.0, 34.0, 31.333333333333332)","(2.6, 3.45, 3.40625)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.321428571428571)","(10.0, 14.5, 13.5)","(41.0, 100.0, 88.33333333333333)"
09-01-2023 10:07:04.875481,"(21.0, 34.0, 30.8)","(41.0, 200.0, 94.66666666666666)","(8.0, 10.0, 9.68)","(10.0, 14.5, 13.833333333333334)","(31.0, 190.0, 122.5)","(17.0, 34.0, 31.333333333333332)","(2.6, 3.45, 3.40625)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.321428571428571)","(10.0, 14.5, 13.5)","(41.0, 100.0, 116.66666666666666)"
09-01-2023 10:07:06.541946,"(21.0, 32.0, 30.8)","(41.0, 200.0, 94.66666666666666)","(8.0, 10.0, 10.136363636363637)","(10.0, 14.5, 13.3)","(31.0, 190.0, 122.5)","(17.0, 34.0, 31.0)","(2.6, 3.45, 3.4161290322580644)","(6.5, 8.8, 8.533333333333333)","(4.0, 4.5, 4.321428571428571)","(10.0, 14.0, 13.5)","(41.0, 220.0, 113.33333333333334)"
09-01-2023 10:07:08.261573,"(21.0, 32.0, 30.8)","(41.0, 200.0, 94.66666666666666)","(8.0, 10.5, 10.136363636363637)","(10.0, 14.5, 13.3)","(31.0, 190.0, 122.5)","(17.0, 34.0, 32.5)","(2.6, 3.45, 3.4161290322580644)","(6.5, 8.8, 8.533333333333333)","(3.9, 4.5, 4.321428571428571)","(10.0, 14.0, 13.7)","(41.0, 220.0, 113.33333333333334)"
09-01-2023 10:07:10.117420,"(21.0, 32.0, 30.8)","(41.0, 200.0, 94.66666666666666)","(8.0, 10.5, 10.136363636363637)","(10.0, 14.5, 13.3)","(31.0, 190.0, 122.5)","(17.0, 34.0, 32.5)","(2.6, 3.45, 3.4161290322580644)","(6.5, 8.8, 8.533333333333333)","(3.9, 4.5, 4.321428571428571)","(10.0, 14.0, 13.7)","(41.0, 220.0, 113.33333333333334)"
09-01-2023 10:07:11.915222,"(21.0, 32.0, 35.6)","(41.0, 200.0, 146.0)","(8.0, 10.5, 9.735)","(10.0, 14.5, 14.038461538461538)","(31.0, 190.0, 135.0)","(17.0, 34.0, 47.5)","(2.6, 3.45, 3.4214285714285717)","(6.5, 8.8, 8.4)","(3.9, 4.5, 4.321428571428571)","(10.0, 14.0, 13.441176470588236)","(41.0, 220.0, 155.0)"
09-01-2023 10:07:13.518173,"(21.0, 40.0, 35.6)","(41.0, 200.0, 146.0)","(8.0, 10.5, 9.735)","(10.0, 14.5, 14.038461538461538)","(31.0, 190.0, 135.0)","(17.0, 70.0, 51.66666666666667)","(2.6, 3.45, 3.2545454545454544)","(6.5, 8.6, 8.4)","(3.9, 4.5, 4.321428571428571)","(10.0, 14.5, 13.5)","(41.0, 220.0, 155.0)"
09-01-2023 10:07:15.063146,"(21.0, 40.0, 35.6)","(41.0, 200.0, 146.0)","(8.0, 10.5, 9.735)","(10.0, 14.5, 14.038461538461538)","(31.0, 190.0, 135.0)","(17.0, 65.0, 51.66666666666667)","(2.6, 3.3, 3.22)","(6.5, 8.6, 8.4)","(3.9, 4.5, 4.321428571428571)","(10.0, 14.0, 13.5)","(41.0, 220.0, 155.0)"
