,Kanga Lights,Mr Ticket,Blaze Maker,Swinging Forts,Didelis
04-01-2023 12:30:22.354275,"(20.0, 36.0, 32.285714285714285)","(1.16, 1.29, 1.2836842105263158)","(26.0, 80.0, 73.75)","(10.0, 14.5, 14.02)","(6.0, 9.8, 9.274999999999999)"
04-01-2023 12:30:23.243762,"(20.0, 36.0, 32.285714285714285)","(1.16, 1.29, 1.2820754716981133)","(26.0, 80.0, 73.75)","(10.0, 14.5, 14.02)","(6.0, 9.8, 9.274999999999999)"
04-01-2023 12:30:24.200358,"(20.0, 36.0, 32.285714285714285)","(1.16, 1.3, 1.2970171673819744)","(26.0, 80.0, 73.75)","(10.0, 14.5, 14.02)","(6.0, 9.6, 9.415384615384616)"
04-01-2023 12:30:25.237557,"(20.0, 36.0, 32.285714285714285)","(1.16, 1.3, 1.2970588235294118)","(26.0, 60.0, 59.61538461538461)","(10.0, 14.0, 13.583333333333334)","(6.0, 9.2, 9.08)"
04-01-2023 12:30:26.371020,"(20.0, 36.0, 32.88)","(1.16, 1.3, 1.2968602150537636)","(26.0, 80.0, 72.14285714285714)","(10.0, 14.0, 13.583333333333334)","(6.0, 9.2, 9.028571428571428)"
04-01-2023 12:30:27.428538,"(20.0, 36.0, 33.214285714285715)","(1.16, 1.3, 1.2968602150537636)","(26.0, 75.0, 68.84615384615384)","(10.0, 14.0, 13.541666666666666)","(6.5, 9.2, 8.977777777777778)"
04-01-2023 12:30:28.500339,"(20.0, 36.0, 33.214285714285715)","(1.16, 1.3, 1.2968602150537636)","(26.0, 75.0, 68.84615384615384)","(10.0, 14.0, 13.541666666666666)","(6.5, 9.2, 8.941176470588236)"
04-01-2023 12:30:29.548181,"(20.0, 36.0, 33.214285714285715)","(1.16, 1.3, 1.297359855334539)","(26.0, 75.0, 68.84615384615384)","(10.0, 14.0, 13.541666666666666)","(6.5, 9.2, 8.945454545454545)"
04-01-2023 12:30:30.494377,"(20.0, 36.0, 33.214285714285715)","(1.16, 1.3, 1.297359855334539)","(26.0, 75.0, 68.84615384615384)","(10.0, 14.0, 13.36111111111111)","(6.5, 9.2, 8.96551724137931)"
04-01-2023 12:30:31.588188,"(20.0, 36.0, 33.666666666666664)","(1.16, 1.3, 1.295330396475771)","(26.0, 75.0, 68.84615384615384)","(10.0, 13.5, 13.411764705882353)","(6.5, 9.2, 8.964705882352941)"
04-01-2023 12:30:32.701668,"(20.0, 36.0, 34.13333333333333)","(1.16, 1.3, 1.294829268292683)","(26.0, 75.0, 68.5)","(10.0, 13.5, 13.411764705882353)","(6.5, 9.2, 8.955555555555556)"
04-01-2023 12:30:33.791195,"(20.0, 36.0, 34.303030303030305)","(1.16, 1.3, 1.2956016597510374)","(26.0, 70.0, 66.05263157894737)","(10.0, 13.5, 13.411764705882353)","(6.5, 9.2, 8.964705882352941)"
04-01-2023 12:30:34.727699,"(20.0, 36.0, 34.303030303030305)","(1.16, 1.3, 1.2954112554112553)","(26.0, 70.0, 66.05263157894737)","(10.0, 13.5, 13.411764705882353)","(6.5, 9.2, 8.980645161290322)"
04-01-2023 12:30:35.858030,"(20.0, 36.0, 34.303030303030305)","(1.16, 1.3, 1.2955833333333333)","(26.0, 70.0, 66.05263157894737)","(10.0, 13.5, 13.411764705882353)","(6.5, 9.2, 9.034782608695652)"
04-01-2023 12:30:36.949860,"(20.0, 36.0, 34.303030303030305)","(1.16, 1.3, 1.2955833333333333)","(26.0, 70.0, 67.35294117647058)","(10.0, 13.5, 13.40625)","(6.5, 9.2, 9.07857142857143)"
04-01-2023 12:30:37.873841,"(20.0, 36.0, 34.303030303030305)","(1.16, 1.3, 1.2955833333333333)","(26.0, 70.0, 67.35294117647058)","(10.0, 13.5, 13.40625)","(6.5, 9.2, 8.96969696969697)"
04-01-2023 12:30:38.880140,"(20.0, 36.0, 34.32258064516129)","(1.16, 1.3, 1.2944144144144145)","(26.0, 70.0, 67.35294117647058)","(10.0, 14.0, 13.705882352941176)","(6.5, 9.2, 8.96969696969697)"
04-01-2023 12:30:39.974385,"(20.0, 36.0, 34.25)","(1.16, 1.3, 1.295923076923077)","(26.0, 70.0, 67.35294117647058)","(10.0, 14.0, 13.4)","(6.5, 9.2, 8.980645161290322)"
04-01-2023 12:30:41.044278,"(20.0, 36.0, 34.25)","(1.16, 1.3, 1.295923076923077)","(26.0, 70.0, 67.35294117647058)","(10.0, 13.5, 13.4)","(6.5, 9.2, 8.980645161290322)"
04-01-2023 12:30:42.042168,"(20.0, 36.0, 34.25)","(1.16, 1.3, 1.295923076923077)","(26.0, 70.0, 67.35294117647058)","(10.0, 13.5, 14.4875)","(6.5, 9.2, 8.947368421052632)"
04-01-2023 12:30:42.920509,"(20.0, 36.0, 34.25)","(1.16, 1.3, 1.2935789473684212)","(26.0, 70.0, 67.35294117647058)","(10.0, 14.5, 14.4875)","(6.5, 9.2, 9.0)"
04-01-2023 12:30:44.028671,"(20.0, 36.0, 34.72727272727273)","(1.16, 1.28, 1.273659420289855)","(26.0, 70.0, 74.54545454545455)","(10.0, 15.0, 15.1875)","(6.5, 9.4, 9.278260869565218)"
04-01-2023 12:30:45.089504,"(21.0, 36.0, 34.62068965517241)","(1.18, 1.29, 1.274)","(31.0, 80.0, 73.0)","(10.0, 15.5, 14.964285714285714)","(7.0, 9.4, 9.25)"
04-01-2023 12:30:46.199856,"(21.0, 36.0, 34.97435897435898)","(1.18, 1.28, 1.2756923076923077)","(31.0, 75.0, 73.0)","(10.0, 15.0, 14.333333333333334)","(7.0, 9.4, 9.418181818181818)"
04-01-2023 12:30:47.270597,"(21.0, 36.0, 34.97435897435898)","(1.18, 1.28, 1.2756923076923077)","(31.0, 75.0, 72.1875)","(10.0, 14.5, 13.866666666666667)","(7.0, 9.6, 9.566666666666666)"
04-01-2023 12:30:48.441657,"(21.0, 36.0, 35.02439024390244)","(1.18, 1.28, 1.27424)","(31.0, 75.0, 72.35294117647058)","(10.0, 14.0, 13.880952380952381)","(7.0, 9.6, 10.36)"
04-01-2023 12:30:49.425782,"(21.0, 36.0, 35.0)","(1.18, 1.28, 1.27424)","(31.0, 75.0, 75.0)","(10.0, 14.0, 13.880952380952381)","(7.0, 10.5, 10.042857142857143)"
04-01-2023 12:30:50.604871,"(21.0, 36.0, 35.07692307692308)","(1.18, 1.28, 1.2779545454545456)","(31.0, 90.0, 77.5)","(10.0, 14.0, 13.666666666666666)","(7.0, 10.5, 9.741666666666667)"
04-01-2023 12:30:51.642779,"(21.0, 36.0, 35.07692307692308)","(1.18, 1.28, 1.2779545454545456)","(31.0, 90.0, 67.14285714285714)","(10.0, 14.0, 13.697916666666666)","(7.0, 9.8, 9.333333333333334)"
04-01-2023 12:30:52.670593,"(21.0, 36.0, 35.07692307692308)","(1.18, 1.29, 1.2804527559055119)","(31.0, 95.0, 71.66666666666667)","(10.0, 14.0, 13.75609756097561)","(7.0, 9.4, 9.454545454545455)"
04-01-2023 12:30:53.610746,"(21.0, 36.0, 35.1578947368421)","(1.18, 1.28, 1.2748850574712645)","(31.0, 95.0, 71.66666666666667)","(10.0, 14.0, 13.75609756097561)","(7.0, 9.6, 9.454545454545455)"
04-01-2023 12:30:54.571993,"(21.0, 36.0, 35.1578947368421)","(1.18, 1.28, 1.2748850574712645)","(31.0, 95.0, 86.25)","(10.0, 14.0, 13.75)","(7.0, 9.6, 9.511111111111111)"
04-01-2023 12:30:55.616337,"(21.0, 36.0, 35.1578947368421)","(1.18, 1.28, 1.2748850574712645)","(31.0, 90.0, 82.0)","(10.0, 14.0, 13.727272727272727)","(7.0, 9.6, 9.431578947368422)"
04-01-2023 12:30:56.640851,"(21.0, 36.0, 34.22222222222222)","(1.18, 1.28, 1.2773030303030304)","(31.0, 85.0, 82.14285714285714)","(10.0, 14.0, 13.727272727272727)","(7.0, 9.6, 9.42)"
04-01-2023 12:30:57.555359,"(21.0, 36.0, 34.22222222222222)","(1.18, 1.28, 1.2799375)","(31.0, 85.0, 78.91304347826087)","(10.0, 13.5, 13.378787878787879)","(7.0, 9.6, 9.388235294117646)"
04-01-2023 12:30:58.609532,"(21.0, 36.0, 35.17948717948718)","(1.18, 1.28, 1.2791566265060241)","(31.0, 80.0, 78.42105263157895)","(10.0, 14.0, 13.5)","(7.0, 9.6, 9.471428571428572)"
04-01-2023 12:30:59.687477,"(21.0, 36.0, 35.23809523809524)","(1.18, 1.28, 1.2776712328767124)","(31.0, 80.0, 78.42105263157895)","(10.0, 14.0, 13.483333333333333)","(7.0, 9.6, 9.443478260869565)"
04-01-2023 12:31:00.597600,"(21.0, 36.0, 35.23809523809524)","(1.18, 1.28, 1.2776712328767124)","(31.0, 80.0, 78.42105263157895)","(10.0, 14.0, 13.483333333333333)","(7.0, 9.6, 9.466666666666667)"
04-01-2023 12:31:01.548227,"(21.0, 36.0, 35.21951219512195)","(1.18, 1.29, 1.288272921108742)","(31.0, 80.0, 72.5)","(10.0, 13.5, 13.5)","(7.0, 9.2, 9.142857142857142)"
04-01-2023 12:31:02.632158,"(21.0, 36.0, 35.022222222222226)","(1.18, 1.3, 1.2858874458874459)","(31.0, 90.0, 88.52941176470588)","(10.0, 14.0, 13.520547945205479)","(7.0, 9.2, 9.186046511627907)"
04-01-2023 12:31:03.735562,"(21.0, 34.0, 33.94117647058823)","(1.18, 1.29, 1.2847552447552448)","(31.0, 90.0, 88.52941176470588)","(10.0, 14.0, 13.657894736842104)","(7.0, 9.4, 9.213333333333333)"
04-01-2023 12:31:04.795738,"(21.0, 36.0, 35.285714285714285)","(1.18, 1.29, 1.2814772727272727)","(31.0, 90.0, 88.4375)","(10.0, 14.0, 13.708333333333334)","(7.0, 9.4, 9.167441860465116)"
04-01-2023 12:31:05.667686,"(21.0, 36.0, 35.166666666666664)","(1.18, 1.29, 1.2811702127659574)","(31.0, 90.0, 88.4375)","(10.0, 14.0, 13.708333333333334)","(7.0, 9.4, 9.167441860465116)"
04-01-2023 12:31:06.667365,"(21.0, 36.0, 34.714285714285715)","(1.18, 1.29, 1.2811702127659574)","(31.0, 90.0, 88.4375)","(10.0, 14.0, 13.6875)","(7.0, 9.4, 9.19591836734694)"
04-01-2023 12:31:07.726369,"(21.0, 36.0, 34.875)","(1.18, 1.29, 1.2801714285714285)","(31.0, 90.0, 88.52941176470588)","(10.0, 14.0, 13.708333333333334)","(7.0, 9.4, 9.181132075471698)"
04-01-2023 12:31:08.646239,"(21.0, 36.0, 34.875)","(1.18, 1.29, 1.2801714285714285)","(31.0, 90.0, 88.52941176470588)","(10.0, 14.0, 13.708333333333334)","(7.0, 9.4, 9.181132075471698)"
04-01-2023 12:31:09.573943,"(21.0, 36.0, 34.714285714285715)","(1.18, 1.29, 1.281090909090909)","(31.0, 90.0, 88.4375)","(10.0, 14.0, 14.071428571428571)","(7.0, 9.4, 9.17142857142857)"
04-01-2023 12:31:10.614422,"(21.0, 36.0, 34.714285714285715)","(1.18, 1.29, 1.281090909090909)","(31.0, 90.0, 88.4375)","(10.0, 14.5, 14.125)","(7.0, 9.4, 9.2)"
04-01-2023 12:31:11.663046,"(21.0, 36.0, 34.875)","(1.18, 1.29, 1.2809473684210526)","(31.0, 90.0, 88.75)","(10.0, 14.5, 14.1)","(7.0, 9.4, 9.218181818181817)"
04-01-2023 12:31:12.651671,"(21.0, 36.0, 35.225806451612904)","(1.18, 1.28, 1.2775294117647058)","(31.0, 90.0, 88.75)","(10.0, 14.5, 14.220930232558139)","(7.0, 9.4, 9.290909090909091)"
04-01-2023 12:31:13.531966,"(21.0, 36.0, 34.94117647058823)","(1.18, 1.28, 1.2745121951219511)","(31.0, 90.0, 88.82352941176471)","(10.0, 14.5, 14.220930232558139)","(7.0, 9.4, 9.283870967741935)"
04-01-2023 12:31:14.532712,"(21.0, 36.0, 34.714285714285715)","(1.18, 1.28, 1.2731336405529954)","(31.0, 90.0, 88.33333333333334)","(10.0, 15.0, 14.48936170212766)","(7.0, 9.4, 9.3)"
04-01-2023 12:31:15.586679,"(21.0, 36.0, 34.714285714285715)","(1.18, 1.28, 1.2728451882845189)","(31.0, 90.0, 88.46153846153847)","(10.0, 15.0, 14.5)","(7.0, 9.4, 9.35)"
04-01-2023 12:31:16.620259,"(21.0, 36.0, 34.875)","(1.18, 1.28, 1.2724)","(31.0, 90.0, 85.78947368421052)","(10.0, 15.0, 14.51063829787234)","(7.0, 9.4, 9.36)"
04-01-2023 12:31:17.573182,"(21.0, 36.0, 35.285714285714285)","(1.18, 1.28, 1.27145)","(31.0, 95.0, 85.78947368421052)","(10.0, 15.0, 14.51063829787234)","(7.0, 9.4, 9.371428571428572)"
04-01-2023 12:31:18.563276,"(21.0, 36.0, 35.166666666666664)","(1.18, 1.28, 1.2721818181818183)","(31.0, 90.0, 81.84210526315789)","(10.0, 15.0, 14.549019607843137)","(7.0, 9.4, 9.338181818181818)"
04-01-2023 12:31:19.568050,"(21.0, 36.0, 35.166666666666664)","(1.18, 1.28, 1.2710416666666666)","(31.0, 85.0, 81.25)","(10.0, 15.0, 14.647058823529411)","(7.0, 9.6, 9.299999999999999)"
04-01-2023 12:31:20.599624,"(21.0, 36.0, 35.285714285714285)","(1.18, 1.28, 1.275065502183406)","(31.0, 85.0, 82.0)","(10.0, 15.0, 14.545454545454545)","(7.0, 9.6, 9.30566037735849)"
04-01-2023 12:31:21.723350,"(21.0, 36.0, 35.285714285714285)","(1.18, 1.28, 1.2761111111111112)","(31.0, 85.0, 82.0)","(10.0, 15.0, 14.5)","(7.0, 9.6, 9.30566037735849)"
04-01-2023 12:31:22.771358,"(21.0, 36.0, 34.875)","(1.18, 1.28, 1.2761111111111112)","(31.0, 85.0, 82.0)","(10.0, 15.0, 13.925925925925926)","(7.0, 9.6, 9.257142857142858)"
04-01-2023 12:31:23.810962,"(21.0, 36.0, 34.61538461538461)","(1.18, 1.3, 1.2983096366508688)","(31.0, 85.0, 80.0)","(10.0, 14.0, 13.541666666666666)","(7.0, 9.4, 8.954545454545455)"
04-01-2023 12:31:24.910833,"(21.0, 36.0, 34.61538461538461)","(1.18, 1.3, 1.2983720930232558)","(31.0, 85.0, 79.16666666666667)","(10.0, 14.0, 13.636363636363637)","(7.0, 9.0, 8.952380952380953)"
04-01-2023 12:31:25.989436,"(21.0, 36.0, 34.70967741935484)","(1.18, 1.3, 1.298545994065282)","(31.0, 85.0, 79.16666666666667)","(10.0, 14.0, 13.35135135135135)","(7.0, 9.0, 8.91904761904762)"
04-01-2023 12:31:27.003551,"(21.0, 36.0, 34.94736842105263)","(1.18, 1.3, 1.2986845637583893)","(31.0, 85.0, 76.25)","(10.0, 13.5, 13.328125)","(7.0, 9.0, 8.917073170731708)"
04-01-2023 12:31:28.024667,"(21.0, 36.0, 34.888888888888886)","(1.18, 1.3, 1.2988979591836736)","(31.0, 85.0, 76.25)","(10.0, 13.5, 13.232142857142858)","(7.0, 9.0, 8.832835820895522)"
04-01-2023 12:31:29.069384,"(21.0, 36.0, 35.130434782608695)","(1.18, 1.31, 1.303)","(31.0, 85.0, 76.92307692307692)","(10.0, 13.5, 13.162162162162161)","(7.0, 9.0, 8.842424242424244)"
04-01-2023 12:31:30.139433,"(21.0, 36.0, 35.23076923076923)","(1.18, 1.31, 1.3048907103825138)","(31.0, 85.0, 76.92307692307692)","(10.0, 13.5, 13.162162162162161)","(7.0, 9.0, 8.85945945945946)"
04-01-2023 12:31:31.184833,"(21.0, 36.0, 35.42857142857143)","(1.16, 1.31, 1.3045663265306122)","(31.0, 85.0, 82.5)","(10.0, 13.5, 13.162162162162161)","(7.0, 9.0, 8.777777777777777)"
04-01-2023 12:31:32.283426,"(21.0, 36.0, 35.333333333333336)","(1.16, 1.31, 1.3058629441624365)","(31.0, 85.0, 82.5)","(10.0, 13.5, 13.109375)","(7.0, 9.0, 8.926530612244898)"
04-01-2023 12:31:33.235740,"(21.0, 36.0, 35.294117647058826)","(1.16, 1.31, 1.3054976303317536)","(31.0, 85.0, 82.5)","(10.0, 13.5, 13.073529411764707)","(7.0, 8.8, 8.74)"
04-01-2023 12:31:34.170528,"(21.0, 36.0, 35.4)","(1.16, 1.31, 1.3055238095238095)","(31.0, 85.0, 82.5)","(10.0, 13.5, 13.073529411764707)","(7.0, 8.8, 8.72)"
04-01-2023 12:31:35.186003,"(21.0, 36.0, 35.4)","(1.16, 1.31, 1.3075906432748539)","(31.0, 85.0, 82.63157894736842)","(10.0, 13.5, 13.086206896551724)","(7.0, 8.8, 8.636144578313253)"
04-01-2023 12:31:36.260475,"(21.0, 36.0, 35.55555555555556)","(1.16, 1.31, 1.3057894736842106)","(31.0, 85.0, 82.5)","(10.0, 13.5, 13.010204081632653)","(7.0, 8.8, 8.557575757575757)"
04-01-2023 12:31:37.249161,"(21.0, 36.0, 35.46666666666667)","(1.16, 1.31, 1.3057894736842106)","(31.0, 85.0, 82.5)","(10.0, 13.5, 12.992857142857142)","(7.0, 8.6, 8.552941176470588)"
04-01-2023 12:31:38.210077,"(21.0, 36.0, 35.46666666666667)","(1.16, 1.31, 1.305981941309255)","(31.0, 85.0, 82.5)","(10.0, 13.0, 12.992857142857142)","(7.0, 8.6, 8.552941176470588)"
04-01-2023 12:31:39.236373,"(21.0, 36.0, 35.55555555555556)","(1.16, 1.31, 1.3059550561797753)","(31.0, 85.0, 82.5)","(10.0, 13.0, 12.993975903614459)","(7.0, 8.6, 8.552941176470588)"
04-01-2023 12:31:40.302098,"(21.0, 36.0, 35.55555555555556)","(1.16, 1.31, 1.306)","(31.0, 85.0, 82.5)","(10.0, 13.0, 12.993506493506494)","(7.0, 8.6, 8.55151515151515)"
04-01-2023 12:31:41.370574,"(21.0, 36.0, 35.46666666666667)","(1.16, 1.31, 1.3064705882352943)","(31.0, 85.0, 84.11764705882354)","(10.0, 13.0, 13.092592592592593)","(7.0, 8.6, 8.530434782608696)"
04-01-2023 12:31:42.481849,"(21.0, 36.0, 35.09090909090909)","(1.16, 1.31, 1.3153691275167785)","(31.0, 85.0, 86.92307692307692)","(10.0, 13.5, 13.241176470588236)","(7.0, 8.6, 8.386666666666667)"
04-01-2023 12:31:43.612507,"(21.0, 36.0, 35.6)","(1.16, 1.32, 1.3185032537960955)","(31.0, 90.0, 86.92307692307692)","(10.0, 13.5, 13.196551724137931)","(7.0, 8.4, 8.333333333333334)"
04-01-2023 12:31:44.812109,"(21.0, 34.0, 33.94444444444444)","(1.16, 1.32, 1.317840670859539)","(31.0, 90.0, 86.92307692307692)","(10.0, 13.5, 13.196551724137931)","(7.0, 8.4, 8.316666666666666)"
04-01-2023 12:31:45.783406,"(21.0, 34.0, 33.88235294117647)","(1.16, 1.32, 1.317840670859539)","(31.0, 90.0, 86.92307692307692)","(10.0, 13.5, 13.181159420289855)","(7.0, 8.4, 8.316666666666666)"
04-01-2023 12:31:46.761208,"(21.0, 34.0, 33.77777777777778)","(1.16, 1.32, 1.317924944812362)","(31.0, 80.0, 78.75)","(10.0, 13.5, 13.298387096774194)","(7.0, 8.4, 8.305882352941177)"
04-01-2023 12:31:47.742083,"(21.0, 34.0, 33.77777777777778)","(1.16, 1.32, 1.3180941176470589)","(31.0, 80.0, 78.75)","(10.0, 13.5, 13.289473684210526)","(7.0, 8.4, 8.32)"
04-01-2023 12:31:48.702620,"(21.0, 34.0, 33.77777777777778)","(1.16, 1.32, 1.3179791666666667)","(31.0, 70.0, 71.66666666666667)","(10.0, 13.5, 13.279527559055119)","(7.0, 8.4, 8.32)"
04-01-2023 12:31:49.647729,"(21.0, 34.0, 33.93939393939394)","(1.16, 1.32, 1.3180213903743316)","(31.0, 80.0, 68.88888888888889)","(10.0, 13.5, 12.666666666666666)","(7.0, 8.4, 8.433333333333334)"
04-01-2023 12:31:50.675255,"(21.0, 34.0, 33.93939393939394)","(1.16, 1.32, 1.3180508474576271)","(31.0, 80.0, 68.33333333333333)","(10.0, 13.0, 12.416666666666666)","(7.0, 8.6, 8.460869565217392)"
04-01-2023 12:31:51.732294,"(21.0, 36.0, 34.92307692307692)","(1.16, 1.32, 1.3256288659793816)","(31.0, 75.0, 66.66666666666667)","(10.0, 12.5, 12.305825242718447)","(7.0, 8.6, 8.553623188405798)"
04-01-2023 12:31:52.721035,"(21.0, 34.0, 33.5)","(1.18, 1.33, 1.3279732313575527)","(31.0, 75.0, 66.66666666666667)","(10.0, 12.5, 11.907894736842104)","(7.0, 8.6, 8.421052631578947)"
04-01-2023 12:31:53.580743,"(21.0, 32.0, 31.0)","(1.18, 1.34, 1.3333333333333335)","(31.0, 75.0, 67.5)","(10.0, 12.0, 11.907894736842104)","(7.0, 8.6, 8.421052631578947)"
04-01-2023 12:31:54.567221,"(21.0, 32.0, 30.90909090909091)","(1.18, 1.34, 1.3374000000000001)","(31.0, 75.0, 63.75)","(10.0, 12.0, 11.659574468085106)","(7.0, 8.6, 8.395918367346939)"
04-01-2023 12:31:55.545369,"(21.0, 32.0, 31.0)","(1.18, 1.34, 1.3381560283687943)","(31.0, 75.0, 69.375)","(10.0, 12.0, 11.621794871794872)","(7.0, 8.6, 8.395918367346939)"
04-01-2023 12:31:56.530580,"(21.0, 32.0, 30.75)","(1.18, 1.34, 1.336122448979592)","(31.0, 75.0, 69.375)","(10.0, 12.0, 11.620253164556962)","(7.0, 8.6, 8.384615384615385)"
04-01-2023 12:31:57.501657,"(21.0, 32.0, 30.5)","(1.18, 1.34, 1.3350526315789475)","(31.0, 75.0, 72.5)","(10.0, 12.0, 11.673913043478262)","(7.0, 8.4, 8.384615384615385)"
04-01-2023 12:31:58.495505,"(21.0, 32.0, 30.32)","(1.18, 1.34, 1.3357077625570777)","(31.0, 75.0, 72.3913043478261)","(10.0, 12.0, 11.68131868131868)","(7.0, 8.4, 8.385714285714286)"
04-01-2023 12:31:59.503298,"(21.0, 32.0, 30.285714285714285)","(1.18, 1.33, 1.329779005524862)","(31.0, 75.0, 72.3913043478261)","(10.0, 12.0, 11.713333333333333)","(7.0, 8.4, 8.511111111111111)"
04-01-2023 12:32:00.433995,"(21.0, 32.0, 30.533333333333335)","(1.18, 1.33, 1.3270731707317074)","(31.0, 75.0, 72.93103448275862)","(10.0, 12.0, 11.91025641025641)","(7.0, 8.8, 8.65625)"
04-01-2023 12:32:01.305693,"(21.0, 32.0, 30.551724137931036)","(1.18, 1.32, 1.3179715302491104)","(31.0, 70.0, 68.84615384615384)","(10.0, 12.5, 12.057692307692308)","(7.0, 8.8, 8.683333333333334)"
04-01-2023 12:32:02.267746,"(21.0, 32.0, 30.615384615384617)","(1.18, 1.32, 1.3183862433862434)","(31.0, 70.0, 68.2)","(10.0, 12.5, 12.151515151515152)","(7.0, 8.8, 8.67906976744186)"
04-01-2023 12:32:03.249237,"(21.0, 32.0, 30.8)","(1.18, 1.32, 1.3175984251968504)","(31.0, 70.0, 68.33333333333333)","(10.0, 12.5, 12.166666666666666)","(7.0, 9.0, 8.78888888888889)"
04-01-2023 12:32:04.262262,"(21.0, 32.0, 30.88888888888889)","(1.18, 1.32, 1.3180689655172415)","(31.0, 70.0, 69.0625)","(10.0, 12.5, 12.175)","(7.0, 8.8, 8.757142857142858)"
04-01-2023 12:32:05.181725,"(21.0, 34.0, 32.4)","(1.18, 1.32, 1.316421052631579)","(31.0, 70.0, 69.0625)","(10.0, 12.5, 12.077777777777778)","(7.0, 8.8, 8.733333333333333)"
04-01-2023 12:32:06.066313,"(21.0, 34.0, 32.25)","(1.18, 1.32, 1.3123376623376624)","(31.0, 90.0, 86.11111111111111)","(10.0, 12.5, 12.077777777777778)","(7.0, 9.0, 8.964285714285714)"
04-01-2023 12:32:06.971308,"(21.0, 34.0, 32.25)","(1.18, 1.31, 1.3070454545454546)","(31.0, 90.0, 85.75757575757575)","(10.0, 12.5, 12.0703125)","(7.0, 9.2, 9.263157894736842)"
04-01-2023 12:32:07.897578,"(21.0, 34.0, 32.25)","(1.18, 1.31, 1.302087912087912)","(31.0, 85.0, 77.89473684210526)","(10.0, 12.5, 12.083333333333334)","(7.0, 9.4, 9.242424242424242)"
04-01-2023 12:32:08.848668,"(21.0, 34.0, 32.24)","(1.18, 1.31, 1.3015533980582525)","(31.0, 85.0, 77.89473684210526)","(10.0, 12.5, 12.083333333333334)","(7.0, 9.4, 9.242424242424242)"
04-01-2023 12:32:09.817836,"(21.0, 34.0, 32.25)","(1.18, 1.31, 1.3011678832116789)","(31.0, 85.0, 76.29032258064515)","(10.0, 12.5, 12.086466165413533)","(7.0, 9.4, 9.429032258064517)"
04-01-2023 12:32:10.742962,"(21.0, 34.0, 32.25)","(1.18, 1.3, 1.2996740994854203)","(31.0, 85.0, 76.29032258064515)","(10.0, 12.5, 12.086466165413533)","(7.0, 9.6, 9.431111111111111)"
04-01-2023 12:32:11.688500,"(21.0, 34.0, 32.25)","(1.18, 1.3, 1.2995468277945619)","(31.0, 85.0, 75.86956521739131)","(10.0, 12.5, 12.086466165413533)","(7.0, 9.6, 9.431111111111111)"
04-01-2023 12:32:12.611212,"(21.0, 34.0, 32.24)","(1.18, 1.3, 1.2995468277945619)","(31.0, 85.0, 75.86956521739131)","(10.0, 12.5, 12.086466165413533)","(7.0, 9.6, 9.431111111111111)"
04-01-2023 12:32:13.519573,"(21.0, 34.0, 32.25)","(1.18, 1.31, 1.301917808219178)","(31.0, 85.0, 75.45454545454545)","(10.0, 12.5, 12.0)","(7.0, 9.6, 9.373333333333333)"
04-01-2023 12:32:14.444584,"(21.0, 34.0, 32.25)","(1.18, 1.31, 1.3027225130890052)","(31.0, 85.0, 75.86956521739131)","(10.0, 12.0, 11.8717277486911)","(7.0, 9.4, 9.11111111111111)"
04-01-2023 12:32:15.340445,"(21.0, 34.0, 32.26086956521739)","(1.18, 1.31, 1.3019553072625698)","(31.0, 85.0, 74.56521739130434)","(10.0, 12.5, 11.879679144385026)","(7.0, 9.2, 9.434782608695652)"
04-01-2023 12:32:16.228325,"(21.0, 34.0, 32.3)","(1.18, 1.31, 1.3019420289855073)","(31.0, 85.0, 74.56521739130434)","(10.0, 12.5, 11.855555555555556)","(7.0, 9.6, 9.434782608695652)"
04-01-2023 12:32:17.126002,"(21.0, 34.0, 32.3)","(1.18, 1.31, 1.3033161953727508)","(31.0, 85.0, 74.56521739130434)","(10.0, 12.5, 11.85195530726257)","(7.0, 9.6, 9.431111111111111)"
04-01-2023 12:32:18.122064,"(21.0, 34.0, 32.285714285714285)","(1.18, 1.31, 1.303298969072165)","(31.0, 85.0, 73.63636363636364)","(10.0, 12.5, 11.844262295081966)","(7.0, 9.6, 9.444897959183672)"
04-01-2023 12:32:19.076563,"(21.0, 34.0, 32.285714285714285)","(1.18, 1.31, 1.3023076923076924)","(31.0, 85.0, 75.38461538461539)","(10.0, 12.5, 11.855555555555556)","(7.0, 9.6, 9.441666666666666)"
04-01-2023 12:32:19.869336,"(21.0, 34.0, 32.3)","(1.18, 1.31, 1.3042372881355933)","(31.0, 85.0, 75.38461538461539)","(10.0, 12.5, 11.855555555555556)","(7.0, 9.6, 9.441666666666666)"
04-01-2023 12:32:20.762387,"(21.0, 34.0, 32.3)","(1.18, 1.31, 1.3024444444444445)","(31.0, 85.0, 75.38461538461539)","(10.0, 12.5, 11.855555555555556)","(7.0, 9.6, 9.505263157894737)"
04-01-2023 12:32:21.765299,"(21.0, 34.0, 32.4)","(1.18, 1.31, 1.302528735632184)","(31.0, 90.0, 79.0909090909091)","(10.0, 12.5, 12.027777777777779)","(7.0, 9.6, 9.689655172413794)"
04-01-2023 12:32:22.710422,"(21.0, 34.0, 32.333333333333336)","(1.18, 1.31, 1.3011262798634813)","(31.0, 90.0, 79.0909090909091)","(10.0, 12.5, 11.917582417582418)","(7.0, 9.8, 9.694117647058825)"
