,Trappe The Gold,Preachingtothewire,Stunning Hero,Brilliantbenny,Jack Of All Trades,Enough Ice,Blaziano
583,"[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 1.8, 1.9]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 10, 168302), 4.8, 7.2]"
584,"[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 1.8, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 11, 279451), 4.8, 6.8]"
585,"[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 1.8, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 12, 400789), 4.8, 6.8]"
586,"[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 1.8, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 13, 511369), 4.8, 6.8]"
587,"[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 1.8, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 14, 636840), 4.8, 6.8]"
588,"[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 1.8, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 15, 746551), 4.8, 7.0]"
589,"[datetime.datetime(2022, 11, 28, 10, 1, 16, 858540), 1.8, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 859539), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 859539), 51.0, 240.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 859539), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 859539), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 859539), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 16, 859539), 4.8, 6.8]"
590,"[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 1.8, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 18, 31008), 4.8, 7.0]"
591,"[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 19, 149530), 5.0, 6.6]"
592,"[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 51.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 20, 268394), 5.0, 6.6]"
593,"[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 21, 379497), 5.0, 6.8]"
594,"[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 22, 493301), 5.0, 6.8]"
595,"[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 1.75, 1.87]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 23, 608234), 5.0, 7.0]"
596,"[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 1.75, 1.87]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 10, 1, 24, 722246), 5.0, 7.0]"
597,"[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 25, 844600), 5.0, 7.0]"
598,"[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 26, 955348), 5.0, 7.0]"
599,"[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 1.75, 1.91]","[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 28, 65585), 5.0, 7.0]"
600,"[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 51.0, 260.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 29, 184465), 5.0, 7.0]"
601,"[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 51.0, 290.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 30, 300651), 5.0, 6.8]"
602,"[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 51.0, 320.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 31, 426606), 5.0, 6.8]"
603,"[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 51.0, 320.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 32, 537227), 5.0, 6.8]"
604,"[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 33, 665206), 5.0, 6.8]"
605,"[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 1.75, 1.99]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 34, 789415), 5.0, 6.8]"
606,"[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 1.75, 2.0]","[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 35, 897895), 5.0, 6.8]"
607,"[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 3.6, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 37, 11235), 5.0, 6.8]"
608,"[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 38, 122423), 5.0, 6.8]"
609,"[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 39, 239369), 5.0, 6.8]"
610,"[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 1.75, 1.97]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 51.0, 310.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 40, 350724), 5.0, 6.8]"
611,"[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 41, 465229), 5.0, 6.8]"
612,"[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 42, 576639), 5.0, 6.8]"
613,"[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 688725), 5.0, 6.8]"
614,"[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 806655), 5.0, 6.8]"
615,"[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 51.0, 760.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 918015), 5.0, 6.8]"
616,"[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 36596), 5.0, 6.8]"
617,"[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 1.75, 1.92]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 51.0, 400.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 149437), 5.0, 6.8]"
618,"[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 3.6, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 262975), 5.0, 6.8]"
619,"[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 51.0, 430.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 393723), 5.0, 6.8]"
620,"[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 51.0, 460.0]","[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 51, 506602), 5.0, 6.6]"
621,"[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 51.0, 460.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 626997), 5.0, 6.6]"
622,"[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 1.75, 1.96]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 51.0, 490.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 3.7, 4.7]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 743505), 5.0, 6.6]"
623,"[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 51.0, 490.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 855200), 5.0, 6.6]"
624,"[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 51.0, 520.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 970533), 5.0, 6.6]"
625,"[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 51.0, 520.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 88761), 5.0, 6.6]"
626,"[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 51.0, 510.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 230196), 5.0, 6.6]"
627,"[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 51.0, 510.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 344669), 5.0, 6.6]"
628,"[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 1.75, 1.98]","[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 51.0, 510.0]","[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 2, 0, 458970), 5.0, 6.6]"
