,Misdemeanor,Miss Verstappen Nz,Dancintothebeat,Speed Dating,Okinawa Beach,Bettor Romance,Eva Mateo,Molliesmaryelle,Marianna Bromac Nz
07-01-2023 20:11:42.747354,"(1.9, 2.3, 2.222962962962963)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.29375)","(41.0, 55.0, 45.0)","(31.0, 46.0, 40.0)","(21.0, 40.0, 37.5)","(5.0, 8.4, 7.3500000000000005)","(26.0, 99999, 99990)"
07-01-2023 20:11:43.972933,"(1.9, 2.3, 2.222962962962963)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.3328125)","(41.0, 55.0, 45.0)","(31.0, 46.0, 40.0)","(21.0, 40.0, 37.5)","(5.0, 8.4, 7.3500000000000005)","(26.0, 99999, 99990)"
07-01-2023 20:11:45.197049,"(1.9, 2.3, 2.222962962962963)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.45, 3.232142857142857)","(41.0, 55.0, 47.5)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 38.0)","(5.0, 8.4, 8.088888888888889)","(26.0, 99999, 99990)"
07-01-2023 20:11:46.373620,"(1.9, 2.3, 2.274)","(31.0, 99999, 99990)","(21.0, 50.0, 43.333333333333336)","(2.8, 3.25, 3.232142857142857)","(41.0, 55.0, 47.5)","(31.0, 46.0, 40.857142857142854)","(21.0, 40.0, 38.0)","(5.0, 8.4, 8.072727272727272)","(26.0, 99999, 99990)"
07-01-2023 20:11:47.540758,"(1.9, 2.3, 2.222962962962963)","(31.0, 99999, 99990)","(21.0, 50.0, 43.333333333333336)","(2.8, 3.4, 3.2195652173913043)","(41.0, 55.0, 47.5)","(31.0, 46.0, 42.4)","(21.0, 40.0, 38.75)","(5.0, 8.4, 8.6)","(26.0, 99999, 99990)"
07-01-2023 20:11:48.737118,"(1.9, 2.3, 2.2233333333333336)","(31.0, 99999, 99990)","(21.0, 50.0, 43.333333333333336)","(2.8, 3.35, 3.1576923076923076)","(41.0, 55.0, 72.0)","(31.0, 46.0, 55.33333333333333)","(21.0, 40.0, 38.75)","(5.0, 9.0, 7.933333333333334)","(26.0, 99999, 99990)"
07-01-2023 20:11:49.933565,"(1.9, 2.3, 2.2233333333333336)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.35, 3.183333333333333)","(41.0, 80.0, 66.66666666666667)","(31.0, 65.0, 51.42857142857143)","(21.0, 40.0, 38.75)","(5.0, 9.0, 7.933333333333334)","(26.0, 99999, 99990)"
07-01-2023 20:11:51.106798,"(1.9, 2.3, 2.2233333333333336)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.35, 3.183333333333333)","(41.0, 70.0, 58.75)","(31.0, 60.0, 52.0)","(21.0, 40.0, 38.75)","(5.0, 9.0, 8.2)","(26.0, 99999, 99990)"
07-01-2023 20:11:52.309097,"(1.9, 2.3, 2.2233333333333336)","(31.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.8, 3.3, 3.2791666666666663)","(41.0, 70.0, 46.25)","(31.0, 60.0, 52.0)","(21.0, 40.0, 39.111111111111114)","(5.0, 9.0, 7.933333333333334)","(26.0, 99999, 99990)"
07-01-2023 20:11:53.548415,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 50.0, 48.5)","(2.9, 3.3, 3.275)","(31.0, 65.0, 52.5)","(31.0, 60.0, 51.0)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 8.542857142857143)","(31.0, 99999, 99990)"
07-01-2023 20:11:54.806606,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 50.0, 49.0)","(2.9, 3.3, 3.2666666666666666)","(31.0, 55.0, 50.0)","(31.0, 60.0, 41.0)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.933333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:11:56.028868,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 50.0, 49.1578947368421)","(2.9, 3.3, 3.2666666666666666)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.0)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.933333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:11:57.326268,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 50.0, 54.666666666666664)","(2.9, 3.3, 3.272222222222222)","(31.0, 60.0, 51.111111111111114)","(31.0, 46.0, 41.0)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.933333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:11:58.675603,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 60.0, 76.0)","(2.9, 3.3, 3.175)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.0)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.933333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:12:00.006417,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 80.0, 71.33333333333333)","(2.9, 3.3, 3.175)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.0)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.933333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:12:01.339586,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 85.0, 89.33333333333334)","(2.9, 3.3, 3.175)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.933333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:12:02.627670,"(1.9, 2.3, 2.2233333333333336)","(26.0, 99999, 99990)","(21.0, 95.0, 79.875)","(2.9, 3.3, 3.275)","(31.0, 60.0, 51.111111111111114)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 39.111111111111114)","(5.5, 9.0, 7.490909090909091)","(31.0, 99999, 99990)"
07-01-2023 20:12:03.942637,"(1.9, 2.3, 2.3066666666666666)","(26.0, 99999, 99990)","(21.0, 85.0, 72.8)","(2.9, 3.3, 3.225)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 39.111111111111114)","(5.5, 8.4, 7.04)","(31.0, 99999, 99990)"
07-01-2023 20:12:05.242963,"(1.9, 2.34, 2.3066666666666666)","(26.0, 99999, 99990)","(21.0, 80.0, 72.0)","(2.9, 3.25, 3.175)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 39.111111111111114)","(5.5, 8.0, 7.0)","(31.0, 99999, 99990)"
07-01-2023 20:12:06.537990,"(1.9, 2.34, 2.313333333333333)","(26.0, 99999, 99990)","(21.0, 80.0, 72.0)","(2.9, 3.25, 3.15)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 39.111111111111114)","(5.5, 7.8, 7.166666666666667)","(31.0, 99999, 99990)"
07-01-2023 20:12:07.836605,"(1.9, 2.34, 2.3066666666666666)","(26.0, 99999, 99990)","(21.0, 80.0, 72.0)","(2.9, 3.25, 3.15)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 39.111111111111114)","(5.5, 8.0, 7.285714285714286)","(31.0, 99999, 99990)"
07-01-2023 20:12:09.107345,"(1.9, 2.34, 2.3066666666666666)","(26.0, 99999, 99990)","(21.0, 80.0, 72.8)","(2.9, 3.25, 3.275)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 30.8)","(5.5, 8.0, 7.133333333333334)","(31.0, 99999, 99990)"
07-01-2023 20:12:10.301604,"(1.9, 2.36, 2.3099999999999996)","(26.0, 99999, 99990)","(21.0, 80.0, 72.8)","(2.9, 3.3, 3.2083333333333335)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 32.0, 34.5)","(5.5, 7.4, 7.285714285714286)","(31.0, 99999, 99990)"
07-01-2023 20:12:11.494315,"(1.9, 2.36, 2.26375)","(26.0, 99999, 99990)","(21.0, 80.0, 72.8)","(2.9, 3.25, 3.2083333333333335)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 40.0, 30.8)","(5.5, 8.0, 7.2592592592592595)","(31.0, 99999, 99990)"
07-01-2023 20:12:12.644783,"(1.9, 2.36, 2.2600000000000002)","(26.0, 99999, 99990)","(21.0, 80.0, 72.8)","(2.9, 3.25, 3.2222222222222223)","(31.0, 60.0, 50.0)","(31.0, 46.0, 41.23809523809524)","(21.0, 38.0, 30.125)","(5.5, 8.0, 7.2592592592592595)","(31.0, 99999, 99990)"
07-01-2023 20:12:13.807454,"(1.9, 2.36, 2.2600000000000002)","(26.0, 99999, 99990)","(21.0, 80.0, 68.66666666666667)","(2.9, 3.25, 3.2346153846153847)","(31.0, 60.0, 50.714285714285715)","(31.0, 46.0, 41.23809523809524)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.2592592592592595)","(31.0, 99999, 99990)"
07-01-2023 20:12:15.048120,"(1.9, 2.36, 2.2766666666666664)","(26.0, 99999, 99990)","(21.0, 80.0, 68.66666666666667)","(2.9, 3.25, 3.2346153846153847)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.23809523809524)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.2592592592592595)","(31.0, 99999, 99990)"
07-01-2023 20:12:16.293937,"(1.9, 2.36, 2.2766666666666664)","(26.0, 99999, 99990)","(21.0, 80.0, 58.666666666666664)","(2.9, 3.25, 3.21)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.23809523809524)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.285714285714286)","(31.0, 99999, 99990)"
07-01-2023 20:12:17.579442,"(1.9, 2.36, 2.283076923076923)","(26.0, 99999, 99990)","(21.0, 80.0, 74.66666666666666)","(2.9, 3.25, 3.227777777777778)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.23809523809524)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.45945945945946)","(31.0, 99999, 99990)"
07-01-2023 20:12:18.910339,"(1.9, 2.36, 2.2766666666666664)","(26.0, 99999, 99990)","(21.0, 80.0, 74.66666666666666)","(2.9, 3.25, 3.227777777777778)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 38.72727272727273)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.45945945945946)","(31.0, 99999, 99990)"
07-01-2023 20:12:20.253730,"(1.9, 2.36, 2.2766666666666664)","(26.0, 99999, 99990)","(21.0, 80.0, 74.66666666666666)","(2.9, 3.25, 3.227777777777778)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.23809523809524)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.45945945945946)","(31.0, 99999, 99990)"
07-01-2023 20:12:21.573445,"(1.9, 2.36, 2.2766666666666664)","(26.0, 99999, 99990)","(21.0, 80.0, 74.66666666666666)","(2.9, 3.25, 3.227777777777778)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 40.44444444444444)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.45945945945946)","(31.0, 99999, 99990)"
07-01-2023 20:12:23.014823,"(1.9, 2.36, 2.2766666666666664)","(26.0, 99999, 99990)","(21.0, 80.0, 60.0)","(2.9, 3.25, 3.227777777777778)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 31.333333333333332)","(5.5, 8.0, 7.472222222222222)","(31.0, 99999, 99990)"
07-01-2023 20:12:24.436322,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 66.36363636363636)","(2.9, 3.25, 3.225)","(31.0, 55.0, 52.5)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:25.760511,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 70.0)","(2.9, 3.25, 3.225)","(31.0, 55.0, 52.5)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 32.0)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:27.066799,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 59.166666666666664)","(2.9, 3.25, 3.225)","(31.0, 55.0, 52.5)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:28.365840,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 59.166666666666664)","(2.9, 3.25, 3.225)","(31.0, 55.0, 52.5)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:29.703053,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 75.45454545454545)","(2.9, 3.25, 3.225)","(31.0, 55.0, 52.5)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:30.987306,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 76.66666666666667)","(2.9, 3.25, 3.225)","(31.0, 55.0, 52.5)","(31.0, 46.0, 40.73684210526316)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:32.189374,"(1.9, 2.36, 2.278181818181818)","(26.0, 99999, 99990)","(21.0, 80.0, 76.66666666666667)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 39.84615384615385)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.40625)","(31.0, 99999, 99990)"
07-01-2023 20:12:33.389133,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 41.38461538461539)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.40625)","(31.0, 99999, 99990)"
07-01-2023 20:12:34.556925,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 41.38461538461539)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.40625)","(31.0, 99999, 99990)"
07-01-2023 20:12:35.766900,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 41.38461538461539)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.386666666666667)","(31.0, 99999, 99990)"
07-01-2023 20:12:37.019361,"(1.9, 2.36, 2.3253846153846154)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 41.38461538461539)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.415384615384616)","(31.0, 99999, 99990)"
07-01-2023 20:12:38.289418,"(1.9, 2.36, 2.288)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.415384615384616)","(31.0, 99999, 99990)"
07-01-2023 20:12:39.619408,"(1.9, 2.36, 2.288)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 55.0, 52.5)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.415384615384616)","(31.0, 99999, 99990)"
07-01-2023 20:12:40.928434,"(1.9, 2.36, 2.288)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 49.09090909090909)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 31.25)","(5.5, 8.0, 7.178571428571429)","(31.0, 99999, 99990)"
07-01-2023 20:12:42.540476,"(1.9, 2.36, 2.288)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.178571428571429)","(31.0, 99999, 99990)"
07-01-2023 20:12:44.115288,"(1.9, 2.36, 2.301176470588235)","(26.0, 99999, 99990)","(21.0, 80.0, 72.10526315789474)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 30.5)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:45.671816,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 71.66666666666666)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.366666666666666)","(31.0, 99999, 99990)"
07-01-2023 20:12:47.125651,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.323529411764706)","(31.0, 99999, 99990)"
07-01-2023 20:12:48.724791,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 76.42857142857143)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.323529411764706)","(31.0, 99999, 99990)"
07-01-2023 20:12:50.559770,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 72.64705882352942)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.323529411764706)","(31.0, 99999, 99990)"
07-01-2023 20:12:51.861433,"(1.9, 2.36, 2.30375)","(26.0, 99999, 99990)","(21.0, 80.0, 72.64705882352942)","(2.9, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.323529411764706)","(31.0, 99999, 99990)"
07-01-2023 20:12:53.154668,"(1.9, 2.36, 2.30375)","(31.0, 99999, 99990)","(26.0, 80.0, 72.64705882352942)","(2.8, 3.25, 3.1666666666666665)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.323529411764706)","(31.0, 99999, 99990)"
07-01-2023 20:12:54.406781,"(1.9, 2.36, 2.30375)","(31.0, 99999, 99990)","(26.0, 80.0, 76.66666666666667)","(2.8, 3.25, 3.1812500000000004)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 36.90909090909091)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.424242424242424)","(31.0, 99999, 99990)"
07-01-2023 20:12:55.698960,"(1.9, 2.36, 2.3165217391304345)","(31.0, 99999, 99990)","(26.0, 80.0, 76.66666666666667)","(2.8, 3.2, 3.227777777777778)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 40.285714285714285)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.472222222222222)","(31.0, 99999, 99990)"
07-01-2023 20:12:56.964649,"(1.9, 2.36, 2.3165217391304345)","(31.0, 99999, 99990)","(26.0, 80.0, 76.42857142857143)","(2.8, 3.25, 3.164285714285714)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.486486486486487)","(31.0, 99999, 99990)"
07-01-2023 20:12:58.286459,"(1.9, 2.36, 2.304444444444444)","(31.0, 99999, 99990)","(26.0, 80.0, 76.42857142857143)","(2.8, 3.25, 3.164285714285714)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.486486486486487)","(31.0, 99999, 99990)"
07-01-2023 20:12:59.610325,"(1.9, 2.36, 2.293333333333333)","(31.0, 99999, 99990)","(26.0, 80.0, 72.64705882352942)","(2.8, 3.2, 3.1833333333333336)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.472222222222222)","(31.0, 99999, 99990)"
07-01-2023 20:13:01.088832,"(1.9, 2.36, 2.283076923076923)","(31.0, 99999, 99990)","(26.0, 80.0, 76.66666666666667)","(2.8, 3.25, 3.225)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.472222222222222)","(31.0, 99999, 99990)"
07-01-2023 20:13:02.442867,"(1.9, 2.36, 2.278181818181818)","(31.0, 99999, 99990)","(26.0, 80.0, 76.66666666666667)","(2.8, 3.25, 3.225)","(31.0, 60.0, 54.285714285714285)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.472222222222222)","(31.0, 99999, 99990)"
07-01-2023 20:13:03.809807,"(1.9, 2.36, 2.301176470588235)","(31.0, 99999, 99990)","(26.0, 80.0, 76.66666666666667)","(2.8, 3.25, 3.191176470588235)","(31.0, 60.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:05.152939,"(1.9, 2.36, 2.3073684210526313)","(31.0, 99999, 99990)","(26.0, 80.0, 76.66666666666667)","(2.8, 3.25, 3.191176470588235)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:06.467208,"(1.9, 2.36, 2.3099999999999996)","(31.0, 99999, 99990)","(26.0, 80.0, 73.05555555555556)","(2.8, 3.25, 3.191176470588235)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(26.0, 38.0, 30.8)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:07.807409,"(1.95, 2.36, 2.3099999999999996)","(31.0, 99999, 99990)","(31.0, 80.0, 73.05555555555556)","(2.7, 3.25, 3.191176470588235)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:09.170754,"(1.95, 2.36, 2.3073684210526313)","(31.0, 99999, 99990)","(31.0, 80.0, 76.66666666666667)","(2.7, 3.25, 3.191176470588235)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:10.635569,"(1.95, 2.36, 2.3215384615384616)","(31.0, 99999, 99990)","(31.0, 80.0, 76.66666666666667)","(2.7, 3.25, 3.191176470588235)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(21.0, 38.0, 30.8)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:12.131957,"(1.95, 2.36, 2.3085714285714283)","(31.0, 99999, 99990)","(31.0, 80.0, 76.66666666666667)","(2.7, 3.25, 3.142857142857143)","(31.0, 55.0, 50.714285714285715)","(31.0, 46.0, 41.294117647058826)","(21.0, 38.0, 30.166666666666668)","(5.5, 8.0, 7.4411764705882355)","(31.0, 99999, 99990)"
07-01-2023 20:13:13.495792,"(1.95, 2.36, 2.2928)","(31.0, 99999, 99990)","(31.0, 80.0, 72.10526315789474)","(2.7, 3.25, 3.276829268292683)","(31.0, 55.0, 52.5)","(31.0, 46.0, 41.733333333333334)","(21.0, 36.0, 27.875)","(5.5, 8.0, 7.484848484848484)","(31.0, 99999, 99990)"
07-01-2023 20:13:14.847638,"(1.95, 2.36, 2.3)","(31.0, 99999, 99990)","(31.0, 80.0, 62.857142857142854)","(2.7, 3.35, 3.263793103448276)","(31.0, 55.0, 48.5)","(31.0, 46.0, 41.25)","(21.0, 34.0, 28.166666666666668)","(5.5, 8.0, 7.476923076923077)","(31.0, 99999, 99990)"
07-01-2023 20:13:16.235654,"(1.95, 2.34, 2.2680000000000002)","(31.0, 99999, 99990)","(31.0, 80.0, 70.0)","(2.7, 3.35, 3.213157894736842)","(31.0, 55.0, 48.5)","(31.0, 60.0, 43.0)","(21.0, 34.0, 28.75)","(5.5, 8.0, 7.408695652173913)","(31.0, 99999, 99990)"
07-01-2023 20:13:17.489568,"(1.95, 2.34, 2.316)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(2.7, 3.35, 3.285483870967742)","(31.0, 55.0, 48.5)","(31.0, 55.0, 41.666666666666664)","(21.0, 34.0, 30.25)","(5.5, 8.0, 7.408695652173913)","(31.0, 99999, 99990)"
07-01-2023 20:13:18.809515,"(1.95, 2.34, 2.316)","(31.0, 99999, 99990)","(31.0, 80.0, 74.28571428571429)","(2.7, 3.35, 3.285483870967742)","(31.0, 55.0, 48.5)","(31.0, 55.0, 41.5)","(21.0, 34.0, 30.25)","(5.5, 8.0, 7.408695652173913)","(31.0, 99999, 99990)"
07-01-2023 20:13:20.140854,"(1.95, 2.34, 2.3236363636363637)","(31.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(2.7, 3.35, 3.285483870967742)","(31.0, 55.0, 48.5)","(31.0, 55.0, 42.72727272727273)","(21.0, 34.0, 30.25)","(5.5, 8.0, 7.408695652173913)","(31.0, 99999, 99990)"
07-01-2023 20:13:21.468534,"(1.95, 2.36, 2.2843243243243245)","(31.0, 99999, 99990)","(31.0, 80.0, 80.625)","(2.7, 3.35, 3.213157894736842)","(31.0, 55.0, 48.5)","(31.0, 55.0, 43.625)","(21.0, 38.0, 32.0)","(5.5, 8.0, 7.408695652173913)","(31.0, 99999, 99990)"
07-01-2023 20:13:22.770109,"(1.95, 2.34, 2.3284615384615384)","(31.0, 99999, 99990)","(31.0, 90.0, 79.28571428571429)","(2.7, 3.35, 3.21)","(31.0, 55.0, 48.5)","(31.0, 55.0, 43.625)","(21.0, 38.0, 36.0)","(5.5, 8.0, 7.408695652173913)","(31.0, 99999, 99990)"
07-01-2023 20:13:24.112467,"(1.95, 2.34, 2.29)","(31.0, 99999, 99990)","(31.0, 85.0, 78.33333333333333)","(2.7, 3.35, 3.213157894736842)","(31.0, 55.0, 48.5)","(31.0, 55.0, 43.625)","(21.0, 38.0, 35.81818181818182)","(5.5, 8.0, 7.456)","(31.0, 99999, 99990)"
