,Happy Charlie,Run To Daylight,Spunman,Hot Fudge Sonde,Noid,Humpty Grumpty,Allen Can Do It,Debit Card
07-01-2023 13:42:49.159541,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 30.0, 28.0)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 20.75)","(13.0, 21.0, 20.444444444444443)","(10.0, 12.0, 11.310344827586206)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:42:50.360141,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 20.75)","(13.0, 21.0, 20.444444444444443)","(10.0, 12.0, 11.310344827586206)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:42:51.538679,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 20.75)","(13.0, 21.0, 20.444444444444443)","(10.0, 12.0, 11.310344827586206)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:42:52.611832,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 20.75)","(13.0, 21.0, 20.444444444444443)","(10.0, 12.0, 11.473684210526315)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:42:53.827241,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.7823529411764705)","(19.0, 24.0, 21.25)","(13.0, 21.0, 19.666666666666668)","(10.0, 12.0, 11.473684210526315)","(1.7, 2.02, 1.9974074074074073)"
07-01-2023 13:42:55.381581,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.038461538461538)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.7823529411764705)","(19.0, 24.0, 21.25)","(13.0, 20.0, 19.666666666666668)","(10.0, 12.0, 11.473684210526315)","(1.7, 2.02, 1.9974074074074073)"
07-01-2023 13:42:56.775943,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.038461538461538)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.7823529411764705)","(19.0, 24.0, 21.25)","(13.0, 20.0, 19.666666666666668)","(10.0, 12.0, 11.473684210526315)","(1.7, 2.02, 1.9974074074074073)"
07-01-2023 13:42:57.970979,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.038461538461538)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 22.035714285714285)","(10.0, 12.0, 11.625)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:42:59.127004,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.035714285714285)","(10.0, 12.0, 11.560975609756097)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:00.215493,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.035714285714285)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.990483870967742)"
07-01-2023 13:43:01.304822,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 30.0, 27.5)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.035714285714285)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:02.361393,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 22.035714285714285)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:03.491818,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 21.916666666666668)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:04.645368,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 21.916666666666668)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:05.720519,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 21.916666666666668)","(10.0, 12.0, 11.575)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:06.893163,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 22.75)","(10.0, 12.0, 11.575)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:08.015415,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 22.75)","(10.0, 12.0, 11.575)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:09.236595,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 22.75)","(10.0, 12.0, 11.575)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:10.235133,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 27.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.0)","(13.0, 24.0, 22.75)","(10.0, 12.0, 11.575)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:11.363129,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 29.0, 26.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 19.833333333333332)","(10.0, 12.0, 11.585365853658537)","(1.7, 2.02, 1.9974074074074073)"
07-01-2023 13:43:12.394033,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 28.0, 26.5)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 21.666666666666668)","(13.0, 24.0, 22.035714285714285)","(10.0, 12.0, 11.585365853658537)","(1.7, 2.02, 1.9974074074074073)"
07-01-2023 13:43:13.488112,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 28.0, 26.0)","(4.4, 4.9, 4.766666666666667)","(19.0, 24.0, 22.444444444444443)","(13.0, 23.0, 22.035714285714285)","(10.0, 12.0, 11.75)","(1.7, 2.02, 1.9974074074074073)"
07-01-2023 13:43:14.681143,"(31.0, 220.0, 70.0)","(11.0, 13.5, 13.0)","(12.0, 28.0, 44.66666666666667)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.96153846153846)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:15.822286,"(31.0, 220.0, 70.0)","(11.0, 13.5, 13.0)","(12.0, 55.0, 44.66666666666667)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.96153846153846)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:16.992011,"(31.0, 220.0, 70.0)","(11.0, 13.5, 13.0)","(12.0, 55.0, 44.66666666666667)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 22.1)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:18.047431,"(31.0, 220.0, 70.0)","(11.0, 13.5, 13.0)","(12.0, 55.0, 44.66666666666667)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.772727272727273)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:19.087942,"(31.0, 220.0, 70.0)","(11.0, 13.5, 13.0)","(12.0, 55.0, 44.66666666666667)","(4.4, 4.9, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.772727272727273)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:20.159185,"(31.0, 220.0, 70.0)","(11.0, 13.5, 13.0)","(12.0, 55.0, 44.66666666666667)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.285714285714285)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:21.234933,"(31.0, 220.0, 70.0)","(11.0, 13.0, 12.8)","(12.0, 50.0, 37.5)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:22.324214,"(31.0, 220.0, 70.0)","(11.0, 13.0, 12.8)","(12.0, 50.0, 35.6)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:23.632621,"(31.0, 220.0, 70.0)","(11.0, 13.0, 12.8)","(12.0, 50.0, 30.363636363636363)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:24.792156,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.0, 12.8)","(12.0, 50.0, 30.363636363636363)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:26.122525,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.0, 12.8)","(12.0, 50.0, 37.0)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:27.447900,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.0, 12.8)","(12.0, 48.0, 37.0)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:28.837580,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.0, 12.8)","(12.0, 48.0, 37.0)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.0)","(10.0, 12.0, 11.741935483870968)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:30.165274,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.0, 12.8)","(12.0, 48.0, 37.0)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.25)","(10.0, 12.0, 11.657142857142857)","(1.7, 2.02, 1.9968354430379747)"
07-01-2023 13:43:31.441419,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.5, 13.0)","(12.0, 48.0, 43.0)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 21.25)","(10.0, 12.0, 11.657142857142857)","(1.7, 2.02, 1.990483870967742)"
07-01-2023 13:43:32.736923,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.5, 13.0)","(12.0, 48.0, 37.0)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.5)","(10.0, 12.0, 11.657142857142857)","(1.7, 2.02, 1.990483870967742)"
07-01-2023 13:43:34.041201,"(31.0, 220.0, 73.33333333333333)","(11.0, 13.5, 13.0)","(12.0, 48.0, 30.88888888888889)","(4.4, 5.0, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.285714285714285)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:35.088645,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.5, 13.0)","(12.0, 48.0, 30.88888888888889)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.333333333333332)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:36.155717,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.5, 13.0)","(12.0, 48.0, 30.88888888888889)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.333333333333332)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:37.286833,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.5, 13.0)","(12.0, 48.0, 32.285714285714285)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.25)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:38.459683,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.5, 13.0)","(12.0, 48.0, 32.285714285714285)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 19.75)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:39.491718,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.0, 12.8)","(12.0, 48.0, 32.285714285714285)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 19.75)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:40.584416,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.0, 12.8)","(12.0, 46.0, 39.333333333333336)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 19.25)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:41.830244,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.0, 12.8)","(12.0, 46.0, 39.333333333333336)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:42.846421,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.0, 12.8)","(12.0, 46.0, 39.333333333333336)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:44.042717,"(31.0, 220.0, 67.61904761904762)","(11.0, 13.0, 12.8)","(12.0, 46.0, 39.333333333333336)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:45.274614,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 46.0, 39.333333333333336)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:46.363077,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 46.0, 39.333333333333336)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 21.5)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:47.687080,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.5)","(10.0, 12.0, 11.793103448275861)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:48.903880,"(31.0, 220.0, 92.0)","(11.0, 13.0, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:50.047177,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:51.133479,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:52.156076,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:53.212870,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:54.251379,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:55.267381,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 21.875)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:56.499497,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:57.652796,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.2)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:58.776299,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:43:59.788701,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:00.889424,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:02.008539,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:03.153096,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.6)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:04.191476,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 22.0, 20.0)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:05.293580,"(31.0, 220.0, 76.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.25)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:06.421837,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 4.9, 4.757142857142857)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.25)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:07.491263,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.25)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:08.590276,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 20.25)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:09.693031,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 21.0, 19.5)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:10.856387,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.5)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:11.936713,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.5)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:12.910574,"(31.0, 220.0, 76.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.5)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.997125)"
07-01-2023 13:44:13.937765,"(31.0, 220.0, 92.0)","(11.0, 13.5, 13.0)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.5)","(10.0, 12.0, 11.92)","(1.7, 2.02, 1.9972151898734176)"
07-01-2023 13:44:14.994077,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.92)","(1.7, 2.1, 2.0007731958762887)"
07-01-2023 13:44:16.002158,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0263829787234044)"
07-01-2023 13:44:17.106414,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0263829787234044)"
07-01-2023 13:44:18.248246,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 19.25)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0263829787234044)"
07-01-2023 13:44:19.326688,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.734285714285715)","(19.0, 24.0, 21.666666666666668)","(13.0, 20.0, 20.0)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0472727272727274)"
07-01-2023 13:44:20.339854,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.734285714285715)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 20.0)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0472727272727274)"
07-01-2023 13:44:21.371474,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.734285714285715)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 20.0)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0472727272727274)"
07-01-2023 13:44:22.448295,"(31.0, 220.0, 92.0)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.734285714285715)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 20.0)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0472727272727274)"
07-01-2023 13:44:23.484394,"(31.0, 220.0, 106.66666666666666)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 20.0)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0472727272727274)"
07-01-2023 13:44:24.484922,"(31.0, 220.0, 71.5)","(11.0, 13.0, 12.8)","(12.0, 48.0, 40.666666666666664)","(4.4, 5.0, 4.752173913043478)","(19.0, 24.0, 21.666666666666668)","(13.0, 23.0, 20.42857142857143)","(10.0, 12.0, 11.894736842105264)","(1.7, 2.08, 2.0472727272727274)"
