,Buckle Up Kenzie,Classy Lady,Cape Fernando,Quick Joey Small,Buckle Up Elise,Quest For More,Vintage Fame
316,"[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 31, 495461), 4.6, 8.0]"
317,"[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 32, 613601), 4.6, 8.0]"
318,"[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 33, 731878), 4.6, 8.0]"
319,"[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 34, 859617), 4.6, 8.0]"
320,"[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 35, 974574), 4.6, 8.0]"
321,"[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 37, 94198), 4.6, 8.0]"
322,"[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 38, 210408), 4.6, 8.0]"
323,"[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 39, 333054), 4.6, 8.0]"
324,"[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 40, 443583), 4.6, 8.0]"
325,"[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 41, 564083), 4.6, 8.0]"
326,"[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 42, 678843), 4.6, 8.0]"
327,"[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 43, 805874), 4.6, 8.0]"
328,"[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 44, 928345), 4.6, 8.0]"
329,"[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 46, 44376), 4.6, 8.0]"
330,"[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 47, 173299), 4.6, 8.0]"
331,"[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 48, 290006), 4.6, 8.0]"
332,"[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 49, 415487), 4.6, 8.0]"
333,"[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 50, 534331), 4.6, 8.0]"
334,"[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 51, 671890), 4.6, 8.0]"
335,"[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 52, 795003), 4.6, 8.0]"
336,"[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 53, 928988), 4.6, 8.0]"
337,"[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 55, 45891), 4.6, 8.0]"
338,"[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 56, 167006), 4.6, 8.0]"
339,"[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 57, 284274), 4.6, 8.0]"
340,"[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 58, 416673), 4.6, 8.0]"
341,"[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 19, 59, 543466), 4.6, 8.0]"
342,"[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 0, 664319), 4.6, 8.0]"
343,"[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 1, 774998), 4.6, 8.0]"
344,"[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 2, 888367), 4.6, 8.0]"
345,"[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 4, 52666), 4.6, 8.0]"
346,"[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 5, 176454), 4.6, 8.0]"
347,"[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 6, 293998), 4.6, 8.0]"
348,"[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 7, 426064), 4.6, 8.0]"
349,"[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 8, 561726), 4.6, 8.0]"
350,"[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 9, 695230), 4.6, 8.0]"
351,"[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 10, 829547), 4.6, 8.0]"
352,"[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 11, 947686), 4.6, 8.0]"
353,"[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 13, 65325), 4.6, 8.0]"
354,"[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 14, 179483), 4.6, 8.0]"
355,"[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 15, 306062), 4.6, 8.0]"
356,"[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 16, 437182), 4.6, 8.0]"
357,"[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 17, 549587), 4.6, 8.0]"
358,"[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 18, 702195), 4.6, 8.0]"
359,"[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 19, 858657), 4.6, 8.0]"
360,"[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 21, 27425), 4.6, 8.0]"
361,"[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 4.0, 7.4]","[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 61.0, 570.0]","[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 7.5, 14.5]","[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 3.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 20, 22, 184451), 4.6, 8.0]"
