,Krafty Boy,The Dancer,Tom The Curious,Mach Daddy,Smooth Overarm Nz,Pippo Nien,Dark Terror,Dukkah,Terryrama,Eagle Commander
07-12-2022 19:14:00.691683,"(61.0, 270.0, 167.5)","(71.0, 210.0, 160.0)","(15.0, 24.0, 19.5)","(4.4, 8.6, 7.4)","(2.5, 99999, 99990)","(21.0, 44.0, 30.25)","(15.0, 26.0, 19.666666666666668)","(10.0, 14.5, 12.75)","(4.2, 5.8, 4.65)","(8.0, 9.6, 8.742857142857144)"
07-12-2022 19:14:02.299015,"(61.0, 270.0, 167.5)","(71.0, 210.0, 160.0)","(15.0, 23.0, 17.75)","(4.4, 8.4, 8.366666666666667)","(2.5, 99999, 99990)","(21.0, 42.0, 25.0)","(15.0, 25.0, 21.666666666666664)","(10.0, 14.0, 12.5)","(4.2, 5.7, 4.65)","(8.0, 9.6, 8.742857142857144)"
07-12-2022 19:14:04.009282,"(61.0, 270.0, 200.0)","(71.0, 210.0, 168.33333333333331)","(15.0, 21.0, 18.666666666666668)","(4.4, 8.8, 8.366666666666667)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 23.0, 21.42857142857143)","(10.0, 14.5, 12.5)","(4.2, 5.7, 4.730769230769231)","(8.0, 9.6, 8.742857142857144)"
07-12-2022 19:14:05.595051,"(61.0, 270.0, 188.0)","(71.0, 210.0, 170.0)","(15.0, 27.0, 21.6)","(4.4, 8.8, 8.5)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 22.692307692307693)","(10.0, 14.5, 12.5)","(4.2, 5.1, 4.663636363636363)","(8.0, 9.6, 8.6)"
07-12-2022 19:14:07.127282,"(61.0, 270.0, 188.0)","(71.0, 270.0, 178.57142857142856)","(15.0, 26.0, 15.9375)","(4.4, 8.8, 7.640000000000001)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 19.75)","(10.0, 14.5, 12.5)","(4.2, 5.1, 4.86)","(8.0, 9.6, 8.6)"
07-12-2022 19:14:08.627323,"(61.0, 270.0, 224.44444444444446)","(71.0, 260.0, 183.33333333333331)","(15.0, 26.0, 16.8)","(4.4, 8.8, 7.640000000000001)","(2.5, 99999, 99990)","(21.0, 40.0, 33.85714285714286)","(15.0, 24.0, 22.363636363636363)","(10.0, 14.5, 12.5)","(4.2, 6.2, 5.133333333333333)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:10.046770,"(61.0, 270.0, 212.85714285714286)","(71.0, 240.0, 206.36363636363635)","(15.0, 26.0, 16.8)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 40.0, 33.85714285714286)","(15.0, 24.0, 21.57142857142857)","(10.0, 14.5, 12.5)","(4.2, 6.2, 5.133333333333333)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:11.550257,"(61.0, 270.0, 212.85714285714286)","(71.0, 240.0, 192.85714285714286)","(15.0, 26.0, 16.8)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 21.57142857142857)","(10.0, 14.5, 12.5)","(4.2, 6.2, 4.949999999999999)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:13.051940,"(61.0, 270.0, 212.85714285714286)","(71.0, 240.0, 192.85714285714286)","(15.0, 26.0, 16.8)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 22.363636363636363)","(10.0, 14.5, 12.5)","(4.2, 6.0, 4.762499999999999)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:14.586381,"(61.0, 270.0, 130.0)","(71.0, 240.0, 192.85714285714286)","(15.0, 26.0, 16.8)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 21.57142857142857)","(10.0, 14.5, 12.5)","(4.2, 5.9, 4.762499999999999)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:16.056310,"(61.0, 270.0, 217.5)","(71.0, 240.0, 190.0)","(15.0, 26.0, 16.8)","(4.4, 8.8, 7.3500000000000005)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 21.57142857142857)","(10.0, 14.5, 12.5)","(4.2, 5.9, 4.762499999999999)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:17.523625,"(61.0, 270.0, 217.5)","(71.0, 240.0, 175.0)","(15.0, 26.0, 16.416666666666668)","(4.4, 8.8, 7.557142857142858)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 18.666666666666668)","(10.0, 14.5, 12.5)","(4.2, 5.9, 4.954545454545454)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:18.951539,"(61.0, 270.0, 201.66666666666666)","(71.0, 230.0, 157.5)","(15.0, 26.0, 16.416666666666668)","(4.4, 8.8, 7.966666666666667)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 18.666666666666668)","(10.0, 14.5, 12.5)","(4.2, 5.9, 4.954545454545454)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:20.483736,"(61.0, 270.0, 201.66666666666666)","(71.0, 250.0, 167.5)","(15.0, 26.0, 16.416666666666668)","(4.4, 9.0, 7.566666666666667)","(2.5, 99999, 99990)","(21.0, 40.0, 25.0)","(15.0, 24.0, 22.0)","(10.0, 14.5, 12.5)","(4.2, 5.9, 5.05)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:21.914808,"(61.0, 270.0, 236.66666666666669)","(71.0, 270.0, 126.66666666666666)","(15.0, 26.0, 16.416666666666668)","(4.4, 8.4, 7.15)","(2.5, 99999, 99990)","(21.0, 40.0, 24.333333333333332)","(15.0, 24.0, 22.666666666666668)","(10.0, 14.5, 12.5)","(4.2, 6.4, 5.25)","(8.0, 9.4, 8.9)"
07-12-2022 19:14:23.514957,"(61.0, 270.0, 236.66666666666669)","(71.0, 250.0, 152.5)","(15.0, 26.0, 15.777777777777779)","(4.4, 8.4, 7.15)","(2.5, 99999, 99990)","(21.0, 38.0, 23.666666666666668)","(15.0, 26.0, 23.714285714285715)","(10.0, 14.5, 12.5)","(4.2, 5.8, 4.8)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:25.080970,"(61.0, 270.0, 192.0)","(71.0, 240.0, 120.0)","(15.0, 26.0, 16.6)","(4.4, 8.4, 8.1)","(2.5, 99999, 99990)","(21.0, 36.0, 23.666666666666668)","(15.0, 25.0, 18.666666666666668)","(10.0, 14.5, 12.5)","(4.2, 5.8, 4.8)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:26.592994,"(61.0, 270.0, 192.0)","(71.0, 230.0, 120.0)","(15.0, 25.0, 16.083333333333332)","(4.4, 9.2, 7.833333333333334)","(2.5, 99999, 99990)","(21.0, 36.0, 23.666666666666668)","(15.0, 24.0, 19.5)","(10.0, 14.5, 12.5)","(4.2, 5.2, 4.8)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:28.142566,"(61.0, 270.0, 192.0)","(71.0, 230.0, 120.0)","(15.0, 24.0, 18.25)","(4.4, 8.8, 6.866666666666667)","(2.5, 99999, 99990)","(21.0, 36.0, 23.666666666666668)","(15.0, 23.0, 22.0)","(10.0, 14.5, 12.5)","(4.2, 5.2, 4.8)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:29.594643,"(61.0, 270.0, 136.66666666666669)","(71.0, 230.0, 186.66666666666666)","(15.0, 22.0, 23.25)","(4.4, 8.8, 7.82608695652174)","(2.5, 99999, 99990)","(21.0, 36.0, 30.857142857142858)","(15.0, 24.0, 26.357142857142858)","(10.0, 14.5, 12.5)","(4.2, 5.2, 4.6113207547169806)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:31.051814,"(61.0, 270.0, 136.66666666666669)","(71.0, 210.0, 132.5)","(15.0, 26.0, 22.714285714285715)","(4.4, 8.8, 7.82608695652174)","(2.5, 99999, 99990)","(21.0, 36.0, 31.375)","(15.0, 28.0, 26.357142857142858)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.6113207547169806)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:32.445680,"(61.0, 270.0, 192.0)","(71.0, 200.0, 164.28571428571428)","(15.0, 24.0, 19.666666666666668)","(4.4, 8.8, 7.283333333333333)","(2.5, 99999, 99990)","(21.0, 36.0, 31.375)","(15.0, 28.0, 20.0)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:34.043557,"(61.0, 270.0, 143.33333333333334)","(71.0, 200.0, 207.14285714285714)","(15.0, 30.0, 17.6)","(4.4, 8.8, 8.125925925925927)","(2.5, 99999, 99990)","(21.0, 36.0, 30.0)","(15.0, 29.0, 17.428571428571427)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:35.784802,"(61.0, 270.0, 205.0)","(71.0, 260.0, 186.66666666666669)","(15.0, 30.0, 16.22222222222222)","(4.4, 8.8, 7.283333333333333)","(2.5, 99999, 99990)","(21.0, 36.0, 30.0)","(15.0, 29.0, 24.875)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:37.384807,"(61.0, 270.0, 205.0)","(71.0, 250.0, 186.66666666666669)","(15.0, 30.0, 17.6)","(4.4, 8.8, 7.283333333333333)","(2.5, 99999, 99990)","(21.0, 36.0, 23.666666666666668)","(15.0, 28.0, 24.125)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.5)"
07-12-2022 19:14:39.068317,"(61.0, 270.0, 215.71428571428572)","(71.0, 250.0, 190.0)","(15.0, 30.0, 18.666666666666668)","(4.4, 8.8, 8.266666666666667)","(2.5, 99999, 99990)","(21.0, 36.0, 30.857142857142858)","(15.0, 27.0, 24.25)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.511111111111111)"
07-12-2022 19:14:40.766726,"(61.0, 270.0, 215.71428571428572)","(71.0, 250.0, 133.33333333333334)","(15.0, 27.0, 24.42857142857143)","(4.4, 8.4, 7.975)","(2.5, 99999, 99990)","(21.0, 36.0, 30.857142857142858)","(15.0, 27.0, 24.7)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.511111111111111)"
07-12-2022 19:14:42.383207,"(61.0, 270.0, 194.28571428571428)","(71.0, 250.0, 137.5)","(15.0, 26.0, 20.2)","(4.4, 8.2, 6.366666666666666)","(2.5, 99999, 99990)","(21.0, 36.0, 23.666666666666668)","(15.0, 27.0, 23.857142857142858)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.511111111111111)"
07-12-2022 19:14:43.952434,"(61.0, 240.0, 185.55555555555554)","(71.0, 250.0, 143.75)","(15.0, 28.0, 23.75)","(4.4, 8.2, 6.5)","(2.5, 99999, 99990)","(21.0, 36.0, 30.166666666666664)","(15.0, 27.0, 24.375)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.618181818181818)","(8.0, 9.4, 8.511111111111111)"
07-12-2022 19:14:45.455558,"(61.0, 220.0, 113.33333333333334)","(71.0, 240.0, 192.0)","(15.0, 25.0, 20.5)","(4.4, 8.0, 6.25)","(2.5, 99999, 99990)","(21.0, 36.0, 31.142857142857142)","(15.0, 27.0, 23.333333333333332)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.511111111111111)"
07-12-2022 19:14:46.937175,"(61.0, 210.0, 116.66666666666666)","(71.0, 220.0, 147.5)","(15.0, 23.0, 19.8)","(4.4, 8.0, 7.3)","(2.5, 99999, 99990)","(21.0, 36.0, 26.1)","(15.0, 27.0, 19.875)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.603921568627451)","(8.0, 9.4, 8.511111111111111)"
07-12-2022 19:14:48.425252,"(61.0, 210.0, 124.16666666666667)","(71.0, 210.0, 94.58333333333333)","(15.0, 23.0, 17.666666666666668)","(4.4, 7.8, 7.155555555555555)","(2.5, 99999, 99990)","(21.0, 36.0, 31.92857142857143)","(15.0, 27.0, 25.227272727272727)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.1269230769230765)","(8.0, 9.4, 8.533333333333333)"
07-12-2022 19:14:49.925775,"(61.0, 200.0, 127.5)","(71.0, 200.0, 94.58333333333333)","(15.0, 22.0, 15.777777777777779)","(4.4, 7.6, 6.6)","(2.5, 99999, 99990)","(21.0, 34.0, 28.0)","(15.0, 26.0, 23.0)","(10.0, 14.5, 12.5)","(4.2, 4.8, 4.1454545454545455)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:14:51.375850,"(61.0, 180.0, 118.75)","(71.0, 200.0, 94.58333333333333)","(15.0, 22.0, 16.0)","(4.4, 7.6, 7.175)","(2.5, 99999, 99990)","(21.0, 32.0, 28.0)","(15.0, 25.0, 24.25)","(10.0, 14.5, 12.5)","(4.2, 4.6, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:14:52.841250,"(61.0, 180.0, 95.0)","(71.0, 200.0, 94.58333333333333)","(15.0, 22.0, 18.1)","(4.4, 7.6, 7.3)","(2.5, 99999, 99990)","(21.0, 32.0, 28.0)","(15.0, 28.0, 23.625)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:14:54.321163,"(61.0, 170.0, 103.33333333333333)","(71.0, 200.0, 100.83333333333333)","(15.0, 22.0, 18.1)","(4.4, 7.6, 7.166666666666667)","(2.5, 99999, 99990)","(21.0, 32.0, 18.625)","(15.0, 27.0, 22.25)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:14:55.812727,"(61.0, 150.0, 84.375)","(71.0, 180.0, 99.16666666666667)","(15.0, 22.0, 16.714285714285715)","(4.4, 7.4, 8.68888888888889)","(2.5, 99999, 99990)","(21.0, 19.5, 18.0)","(15.0, 26.0, 20.666666666666668)","(10.0, 14.5, 13.642857142857142)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:14:57.222207,"(61.0, 150.0, 84.375)","(71.0, 170.0, 99.16666666666667)","(15.0, 21.0, 16.11111111111111)","(4.4, 9.0, 7.64)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 25.0, 26.1)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:14:58.641365,"(61.0, 140.0, 88.0)","(71.0, 170.0, 97.5)","(15.0, 20.0, 16.11111111111111)","(4.4, 8.6, 7.768421052631579)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 23.0)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:00.022167,"(61.0, 130.0, 102.22222222222223)","(71.0, 160.0, 97.5)","(15.0, 20.0, 16.11111111111111)","(4.4, 8.4, 7.768421052631579)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 23.0)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:01.605877,"(61.0, 120.0, 97.77777777777777)","(71.0, 160.0, 97.5)","(15.0, 20.0, 16.11111111111111)","(4.4, 8.4, 7.0)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 23.0)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:03.118047,"(61.0, 120.0, 102.85714285714286)","(71.0, 160.0, 117.5)","(15.0, 20.0, 18.0)","(4.4, 8.0, 6.571428571428571)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 23.5)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:04.685759,"(61.0, 120.0, 90.0)","(71.0, 160.0, 136.66666666666669)","(15.0, 19.5, 15.833333333333334)","(4.4, 8.0, 6.857142857142858)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 24.0)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:06.198160,"(61.0, 110.0, 78.125)","(71.0, 150.0, 136.66666666666669)","(15.0, 18.5, 16.25)","(4.4, 8.0, 6.857142857142858)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 24.0)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:07.737180,"(61.0, 100.0, 84.375)","(71.0, 150.0, 105.0)","(15.0, 18.0, 14.592105263157896)","(4.4, 8.0, 7.578947368421053)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 24.0)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:09.277609,"(61.0, 100.0, 85.0)","(71.0, 140.0, 100.0)","(15.0, 18.0, 15.333333333333334)","(4.4, 8.0, 7.5625)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 28.0, 28.285714285714285)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.385714285714285)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:10.869944,"(61.0, 100.0, 85.0)","(71.0, 130.0, 103.33333333333334)","(15.0, 17.0, 15.333333333333334)","(4.4, 8.0, 7.425)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 32.0, 26.857142857142858)","(10.0, 14.5, 13.944444444444445)","(4.2, 4.5, 4.473913043478261)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:12.485459,"(61.0, 100.0, 85.0)","(71.0, 110.0, 96.11111111111111)","(15.0, 17.0, 14.9)","(4.4, 7.8, 6.586666666666667)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 30.0, 26.857142857142858)","(10.0, 14.5, 12.5)","(4.2, 4.5, 4.222641509433962)","(8.0, 9.2, 8.533333333333333)"
07-12-2022 19:15:13.877664,"(61.0, 100.0, 85.0)","(71.0, 110.0, 96.11111111111111)","(15.0, 16.5, 14.9)","(4.4, 7.8, 6.742857142857143)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(15.0, 30.0, 26.857142857142858)","(10.0, 14.5, 12.5)","(4.2, 4.6, 4.222641509433962)","(8.0, 9.2, 8.52)"
07-12-2022 19:15:15.303396,"(61.0, 100.0, 90.0)","(71.0, 110.0, 81.42857142857143)","(15.0, 16.5, 14.9)","(4.4, 7.6, 6.88)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(16.0, 30.0, 25.11111111111111)","(10.0, 14.5, 13.944444444444445)","(4.0, 4.6, 4.388732394366197)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:16.691065,"(71.0, 100.0, 85.0)","(71.0, 110.0, 90.0)","(15.0, 16.5, 15.571428571428571)","(4.6, 7.6, 6.88)","(2.5, 99999, 99990)","(21.0, 19.5, 18.3)","(16.0, 30.0, 25.833333333333332)","(10.0, 14.5, 12.5)","(4.0, 4.6, 4.073684210526316)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:18.103115,"(71.0, 95.0, 80.0)","(71.0, 110.0, 85.0)","(15.0, 16.0, 15.571428571428571)","(4.6, 7.6, 7.066666666666667)","(2.5, 99999, 99990)","(21.0, 19.5, 18.576923076923077)","(16.0, 29.0, 25.833333333333332)","(10.0, 14.5, 13.75)","(4.0, 4.6, 4.451515151515151)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:19.559977,"(71.0, 95.0, 83.75)","(71.0, 110.0, 85.0)","(15.0, 16.0, 15.571428571428571)","(4.6, 7.4, 7.775)","(2.5, 99999, 99990)","(19.0, 19.5, 18.576923076923077)","(17.0, 29.0, 25.833333333333332)","(10.0, 14.0, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.600000000000001)"
07-12-2022 19:15:21.181260,"(71.0, 95.0, 83.0)","(71.0, 110.0, 85.0)","(15.0, 16.0, 16.0)","(4.6, 8.6, 6.84)","(2.5, 99999, 99990)","(19.0, 19.5, 18.794117647058822)","(17.0, 29.0, 24.0)","(10.0, 14.5, 12.75)","(4.0, 4.5, 4.3545454545454545)","(8.0, 8.8, 8.52)"
07-12-2022 19:15:22.811327,"(71.0, 95.0, 82.5)","(71.0, 110.0, 85.0)","(15.0, 17.5, 16.285714285714285)","(4.6, 8.6, 7.246153846153846)","(2.5, 99999, 99990)","(19.0, 19.5, 18.794117647058822)","(17.0, 30.0, 24.0)","(10.0, 14.0, 11.857142857142858)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.600000000000001)"
07-12-2022 19:15:24.712198,"(71.0, 95.0, 85.0)","(71.0, 110.0, 85.0)","(15.0, 17.0, 15.928571428571429)","(4.6, 8.6, 7.246153846153846)","(2.5, 99999, 99990)","(19.0, 19.5, 18.794117647058822)","(17.0, 30.0, 24.0)","(10.0, 14.0, 11.857142857142858)","(4.0, 4.5, 4.3545454545454545)","(8.0, 8.8, 8.600000000000001)"
07-12-2022 19:15:26.426989,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 94.61538461538461)","(15.0, 16.5, 15.928571428571429)","(4.6, 8.6, 7.71111111111111)","(2.5, 99999, 99990)","(19.0, 19.5, 18.470588235294116)","(17.0, 30.0, 25.714285714285715)","(10.0, 14.0, 12.75)","(4.0, 4.5, 4.3545454545454545)","(8.0, 8.8, 8.52)"
07-12-2022 19:15:28.091386,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 93.33333333333334)","(15.0, 16.5, 15.928571428571429)","(4.6, 8.6, 7.933333333333333)","(2.5, 99999, 99990)","(19.0, 19.0, 23.0)","(17.0, 30.0, 22.125)","(10.0, 14.0, 11.857142857142858)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.466666666666667)"
07-12-2022 19:15:29.698434,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 93.33333333333334)","(15.0, 16.5, 15.928571428571429)","(4.6, 8.2, 7.6)","(2.5, 99999, 99990)","(19.0, 24.0, 20.5)","(17.0, 30.0, 26.625)","(10.0, 14.0, 11.857142857142858)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:31.346828,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 93.33333333333334)","(15.0, 16.5, 15.928571428571429)","(4.6, 8.2, 7.64)","(2.5, 99999, 99990)","(19.0, 23.0, 20.5)","(17.0, 29.0, 25.875)","(10.0, 14.0, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:33.002609,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 93.33333333333334)","(15.0, 16.5, 15.928571428571429)","(4.6, 8.2, 7.564705882352941)","(2.5, 99999, 99990)","(19.0, 22.0, 20.5)","(17.0, 28.0, 25.57142857142857)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:34.696580,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 93.33333333333334)","(15.0, 16.5, 15.928571428571429)","(4.6, 8.2, 7.8428571428571425)","(2.5, 99999, 99990)","(19.0, 22.0, 20.5)","(17.0, 28.0, 24.8)","(10.0, 14.5, 13.944444444444445)","(4.0, 4.5, 4.452)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:36.300125,"(71.0, 90.0, 81.42857142857143)","(71.0, 110.0, 93.33333333333334)","(15.0, 16.5, 14.597222222222221)","(4.6, 8.2, 7.8307692307692305)","(2.5, 99999, 99990)","(19.0, 22.0, 20.5)","(17.0, 28.0, 25.666666666666668)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.452)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:37.973112,"(71.0, 90.0, 78.75)","(71.0, 110.0, 93.33333333333334)","(15.0, 18.0, 16.6)","(4.6, 8.2, 7.125)","(2.5, 99999, 99990)","(19.0, 22.0, 20.5)","(17.0, 28.0, 25.666666666666668)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.328571428571428)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:39.486568,"(71.0, 90.0, 83.18181818181819)","(71.0, 110.0, 93.33333333333334)","(15.0, 17.0, 15.0)","(4.6, 8.0, 8.45)","(2.5, 99999, 99990)","(19.0, 22.0, 20.5)","(17.0, 28.0, 25.666666666666668)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.328571428571428)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:41.072485,"(61.0, 90.0, 203.46153846153845)","(71.0, 110.0, 105.0)","(14.0, 16.5, 15.0)","(4.8, 9.0, 7.46)","(2.6, 99999, 99990)","(18.0, 22.0, 20.5)","(17.0, 28.0, 21.666666666666668)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:42.710368,"(61.0, 290.0, 184.0)","(71.0, 110.0, 172.5)","(14.0, 16.5, 15.166666666666666)","(4.8, 9.0, 8.384615384615385)","(2.6, 99999, 99990)","(18.0, 22.0, 20.0)","(17.0, 28.0, 21.666666666666668)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:44.284473,"(61.0, 260.0, 178.0)","(71.0, 270.0, 112.0)","(14.0, 16.5, 15.166666666666666)","(4.8, 9.0, 8.446153846153846)","(2.6, 99999, 99990)","(18.0, 22.0, 20.0)","(17.0, 28.0, 21.666666666666668)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.52)"
07-12-2022 19:15:45.882298,"(61.0, 250.0, 207.0)","(71.0, 260.0, 130.0)","(14.0, 16.5, 15.0)","(4.8, 9.0, 8.266666666666666)","(2.6, 99999, 99990)","(18.0, 22.0, 20.0)","(17.0, 28.0, 24.333333333333332)","(10.0, 14.5, 12.5)","(4.0, 4.5, 4.3545454545454545)","(8.0, 9.0, 8.466666666666667)"
07-12-2022 19:15:47.451944,"(61.0, 240.0, 150.0)","(71.0, 240.0, 152.5)","(14.0, 16.0, 15.166666666666666)","(4.8, 8.6, 7.8)","(2.6, 99999, 99990)","(18.0, 22.0, 20.65)","(17.0, 28.0, 25.8125)","(10.0, 14.5, 13.3)","(4.0, 4.5, 4.245454545454545)","(8.0, 9.0, 8.466666666666667)"
07-12-2022 19:15:49.052418,"(61.0, 220.0, 140.0)","(71.0, 230.0, 150.0)","(14.0, 16.5, 14.8)","(4.8, 8.6, 7.6000000000000005)","(2.6, 99999, 99990)","(18.0, 22.0, 20.65)","(17.0, 27.0, 20.666666666666668)","(10.0, 14.5, 13.0)","(4.0, 4.5, 4.3)","(8.0, 9.0, 8.466666666666667)"
