,Big Time Brielle,Allegro Smudge,Adobe Don,Big Time Ring,Big Time May,Elite Bubble
16-12-2022 13:59:09.471092,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 46.05555555555556)","(6.5, 11.0, 8.25)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 36.21052631578947)"
16-12-2022 13:59:10.407184,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 40.333333333333336)","(6.5, 11.0, 8.25)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 43.25)"
16-12-2022 13:59:11.399946,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 42.69230769230769)","(6.5, 11.0, 8.25)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 44.79166666666667)"
16-12-2022 13:59:12.261169,"(3.3, 9.2, 8.266666666666666)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 42.69230769230769)","(6.5, 11.0, 8.25)","(21.0, 110.0, 78.58333333333333)","(17.0, 65.0, 44.79166666666667)"
16-12-2022 13:59:13.203397,"(3.3, 9.2, 8.266666666666666)","(1.7, 2.02, 1.7838095238095237)","(10.0, 48.0, 44.16666666666667)","(6.5, 11.0, 8.25)","(21.0, 110.0, 78.58333333333333)","(17.0, 65.0, 44.79166666666667)"
16-12-2022 13:59:14.125901,"(3.3, 9.2, 8.266666666666666)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 8.25)","(21.0, 110.0, 39.3125)","(17.0, 65.0, 44.79166666666667)"
16-12-2022 13:59:15.143259,"(3.3, 9.4, 7.3419354838709685)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 40.125)","(17.0, 65.0, 50.73529411764706)"
16-12-2022 13:59:16.117226,"(3.3, 9.4, 7.3419354838709685)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 47.888888888888886)","(17.0, 65.0, 40.75)"
16-12-2022 13:59:17.051152,"(3.3, 9.4, 7.3419354838709685)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 47.888888888888886)","(17.0, 65.0, 40.75)"
16-12-2022 13:59:17.988311,"(3.3, 9.4, 7.3419354838709685)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 47.888888888888886)","(17.0, 65.0, 40.75)"
16-12-2022 13:59:18.885093,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 47.888888888888886)","(17.0, 65.0, 40.75)"
16-12-2022 13:59:19.853518,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.02, 1.8133333333333332)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 51.1578947368421)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:20.764889,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.02, 1.8133333333333332)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 31.07142857142857)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:21.688397,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.02, 1.8133333333333332)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.104166666666666)","(21.0, 110.0, 57.38095238095238)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:22.716873,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.02, 1.8133333333333332)","(10.0, 48.0, 45.0)","(6.5, 11.0, 6.827272727272727)","(21.0, 110.0, 83.04878048780488)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:23.733525,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.02, 1.8133333333333332)","(10.0, 48.0, 45.0)","(6.5, 11.0, 6.827272727272727)","(21.0, 110.0, 32.0)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:24.668144,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 6.827272727272727)","(21.0, 110.0, 32.0)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:25.552696,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.834482758620689)","(21.0, 110.0, 42.5625)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:26.535782,"(3.3, 9.4, 7.742857142857144)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.834482758620689)","(21.0, 110.0, 42.5625)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:27.436788,"(3.3, 9.4, 8.405714285714286)","(1.7, 2.0, 1.855)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.834482758620689)","(21.0, 110.0, 42.5625)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:28.401891,"(3.3, 9.4, 7.104166666666668)","(1.7, 2.0, 1.8066666666666666)","(10.0, 48.0, 45.0)","(6.5, 11.0, 7.834482758620689)","(21.0, 110.0, 58.61904761904762)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:29.418273,"(3.4, 9.2, 8.376470588235295)","(1.7, 2.0, 1.7825)","(10.0, 48.0, 45.0)","(6.0, 11.0, 7.834482758620689)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:30.383555,"(3.4, 9.2, 7.989189189189188)","(1.7, 2.0, 1.7825)","(10.0, 48.0, 45.0)","(6.0, 11.0, 8.192)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:31.419535,"(3.4, 9.2, 7.989189189189188)","(1.7, 2.0, 1.7825)","(10.0, 48.0, 45.0)","(6.0, 11.0, 8.192)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:32.480398,"(3.4, 9.2, 6.424999999999999)","(1.7, 2.0, 1.7825)","(10.0, 48.0, 39.625)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:33.400034,"(3.4, 9.2, 7.4923076923076914)","(1.7, 2.0, 1.7825)","(10.0, 48.0, 39.625)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:34.392781,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.99, 1.8372727272727272)","(10.0, 48.0, 42.84615384615385)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:35.339726,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.99, 1.8372727272727272)","(10.0, 48.0, 42.84615384615385)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 65.0, 42.61538461538461)"
16-12-2022 13:59:36.318821,"(3.4, 9.2, 7.767741935483869)","(1.7, 1.99, 1.8372727272727272)","(10.0, 48.0, 42.84615384615385)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 65.0, 48.83333333333333)"
16-12-2022 13:59:37.258946,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.99, 1.8372727272727272)","(10.0, 48.0, 42.84615384615385)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 65.0, 39.92307692307692)"
16-12-2022 13:59:38.208865,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.99, 1.7255555555555555)","(10.0, 48.0, 44.27777777777778)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 60.0, 39.92307692307692)"
16-12-2022 13:59:39.246917,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.99, 1.7255555555555555)","(10.0, 48.0, 44.27777777777778)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 60.0, 39.92307692307692)"
16-12-2022 13:59:40.245567,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.98, 1.7774999999999999)","(10.0, 48.0, 45.08695652173913)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 68.5)","(17.0, 60.0, 39.92307692307692)"
16-12-2022 13:59:41.223394,"(3.4, 9.2, 7.4923076923076914)","(1.7, 1.98, 1.7774999999999999)","(10.0, 48.0, 45.08695652173913)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 58.75)","(17.0, 60.0, 28.727272727272727)"
16-12-2022 13:59:42.139578,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.7774999999999999)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 58.75)","(17.0, 60.0, 33.53846153846153)"
16-12-2022 13:59:43.118359,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.7774999999999999)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 64.44444444444444)","(17.0, 60.0, 32.35714285714286)"
16-12-2022 13:59:44.166106,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.7774999999999999)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 64.44444444444444)","(17.0, 60.0, 32.35714285714286)"
16-12-2022 13:59:45.200781,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.7774999999999999)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 64.44444444444444)","(17.0, 60.0, 32.35714285714286)"
16-12-2022 13:59:46.172743,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.7774999999999999)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 53.230769230769226)","(17.0, 60.0, 32.35714285714286)"
16-12-2022 13:59:47.085888,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.74)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.1722222222222225)","(21.0, 110.0, 53.230769230769226)","(17.0, 60.0, 32.35714285714286)"
16-12-2022 13:59:48.074568,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.74)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.49)","(21.0, 110.0, 73.1)","(17.0, 60.0, 32.35714285714286)"
16-12-2022 13:59:49.007258,"(3.4, 8.6, 7.699999999999999)","(1.7, 1.98, 1.7292857142857143)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.49)","(21.0, 110.0, 73.1)","(17.0, 60.0, 43.875)"
16-12-2022 13:59:49.909522,"(3.4, 8.6, 7.2)","(1.7, 1.98, 1.7292857142857143)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.49)","(21.0, 110.0, 73.1)","(17.0, 60.0, 43.875)"
16-12-2022 13:59:50.896472,"(3.4, 8.6, 5.482142857142858)","(1.7, 1.98, 1.7292857142857143)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.49)","(21.0, 110.0, 73.1)","(17.0, 60.0, 54.857142857142854)"
16-12-2022 13:59:51.845680,"(3.4, 8.6, 5.615384615384615)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.49)","(21.0, 110.0, 49.25)","(17.0, 70.0, 53.55172413793104)"
16-12-2022 13:59:52.880216,"(3.4, 8.6, 7.107692307692307)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.49)","(21.0, 110.0, 49.25)","(17.0, 70.0, 53.55172413793104)"
16-12-2022 13:59:53.873256,"(3.4, 8.6, 7.107692307692307)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 11.0, 7.381818181818182)","(21.0, 110.0, 53.92307692307692)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 13:59:54.839138,"(3.4, 8.6, 7.107692307692307)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.318181818181818)","(21.0, 110.0, 53.92307692307692)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 13:59:55.763856,"(3.4, 8.6, 7.107692307692307)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 53.92307692307692)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 13:59:56.764646,"(3.4, 8.6, 7.470588235294118)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 53.92307692307692)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 13:59:57.765484,"(3.4, 8.6, 7.470588235294118)","(1.7, 1.97, 1.72625)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 53.92307692307692)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 13:59:58.717985,"(3.4, 8.4, 5.67)","(1.7, 1.97, 1.7223809523809523)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.375)","(21.0, 110.0, 53.92307692307692)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 13:59:59.688077,"(3.4, 8.4, 6.546296296296297)","(1.7, 1.97, 1.72)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 73.55)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:00.735438,"(3.4, 8.4, 6.546296296296297)","(1.7, 1.97, 1.72)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 73.55)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:01.735628,"(3.4, 8.4, 7.186666666666667)","(1.7, 1.96, 1.7725)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 73.55)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:02.676785,"(3.4, 8.4, 7.186666666666667)","(1.7, 1.96, 1.7725)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 73.55)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:03.630907,"(3.4, 8.4, 7.114285714285714)","(1.7, 1.96, 1.7725)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 7.642857142857142)","(21.0, 110.0, 50.0)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:04.645421,"(3.4, 8.4, 7.68)","(1.7, 1.96, 1.7725)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 6.58)","(21.0, 110.0, 50.0)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:05.641418,"(3.4, 8.4, 7.68)","(1.7, 1.97, 1.7336363636363636)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 6.58)","(21.0, 110.0, 54.61538461538461)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:06.638830,"(3.4, 8.4, 7.8)","(1.7, 1.97, 1.7336363636363636)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 6.58)","(21.0, 110.0, 54.61538461538461)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:07.540818,"(3.4, 8.4, 7.8)","(1.7, 1.97, 1.7063636363636363)","(10.0, 55.0, 47.21153846153846)","(6.0, 10.5, 6.58)","(21.0, 110.0, 54.61538461538461)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:08.503248,"(3.4, 8.4, 7.885714285714285)","(1.7, 1.97, 1.7966666666666666)","(10.0, 55.0, 27.142857142857142)","(6.0, 10.5, 7.233333333333333)","(21.0, 110.0, 70.0)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:09.462205,"(3.4, 8.4, 7.885714285714285)","(1.7, 1.97, 1.7776923076923077)","(10.0, 55.0, 35.5)","(6.0, 10.5, 7.233333333333333)","(21.0, 110.0, 70.0)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:10.413234,"(3.4, 8.4, 7.860606060606061)","(1.7, 1.96, 1.792)","(11.0, 55.0, 35.5)","(6.0, 10.5, 7.233333333333333)","(21.0, 110.0, 70.0)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:11.386651,"(3.4, 8.4, 7.860606060606061)","(1.7, 1.96, 1.76)","(11.0, 55.0, 35.5)","(6.0, 10.5, 6.58)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:12.373208,"(3.4, 8.4, 7.860606060606061)","(1.7, 1.96, 1.76)","(11.0, 55.0, 35.5)","(6.0, 10.5, 6.58)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:13.390897,"(3.4, 8.4, 7.860606060606061)","(1.7, 1.96, 1.76)","(11.0, 55.0, 35.5)","(6.0, 10.5, 6.58)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:14.308805,"(3.4, 8.4, 7.860606060606061)","(1.7, 1.96, 1.78)","(11.0, 55.0, 35.5)","(6.0, 10.5, 6.58)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:15.323986,"(3.4, 8.4, 7.931578947368422)","(1.7, 1.96, 1.78)","(11.0, 55.0, 35.5)","(6.0, 10.5, 6.58)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:16.321430,"(3.4, 8.4, 7.931578947368422)","(1.7, 1.96, 1.78)","(11.0, 55.0, 35.5)","(6.0, 10.5, 6.58)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:17.404374,"(3.4, 8.4, 7.931578947368422)","(1.7, 1.89, 1.7908333333333333)","(11.0, 55.0, 42.0)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:18.447465,"(3.4, 8.4, 7.986046511627907)","(1.7, 1.96, 1.768)","(11.0, 55.0, 42.0)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:19.423555,"(3.4, 8.4, 7.986046511627907)","(1.7, 1.89, 1.805)","(11.0, 55.0, 42.0)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:20.416782,"(3.4, 8.4, 7.986046511627907)","(1.7, 1.89, 1.805)","(11.0, 55.0, 45.25)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:21.457299,"(3.4, 8.4, 7.352941176470589)","(1.7, 1.89, 1.7149999999999999)","(11.0, 55.0, 45.25)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:22.409031,"(3.4, 8.4, 7.352941176470589)","(1.7, 1.89, 1.7149999999999999)","(11.0, 55.0, 45.25)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:23.356414,"(3.4, 8.4, 7.352941176470589)","(1.7, 1.89, 1.7149999999999999)","(11.0, 55.0, 45.25)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:24.383429,"(3.4, 8.4, 7.352941176470589)","(1.7, 1.89, 1.699090909090909)","(11.0, 55.0, 45.25)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:25.576205,"(3.4, 8.4, 6.0)","(1.7, 1.89, 1.7833333333333332)","(11.0, 55.0, 45.25)","(6.0, 10.5, 6.796296296296296)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:26.806246,"(3.4, 8.4, 6.75)","(1.7, 1.89, 1.7833333333333332)","(11.0, 55.0, 45.25)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:27.887245,"(3.4, 7.4, 7.26923076923077)","(1.7, 1.89, 1.7833333333333332)","(11.0, 55.0, 45.25)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:29.032133,"(3.4, 7.2, 6.941666666666666)","(1.7, 1.89, 1.79)","(11.0, 55.0, 41.25)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:30.168919,"(3.4, 7.2, 7.093103448275862)","(1.7, 1.89, 1.7935714285714286)","(11.0, 55.0, 43.67647058823529)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:31.290920,"(3.4, 7.2, 5.7)","(1.7, 1.89, 1.7935714285714286)","(11.0, 55.0, 38.958333333333336)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:32.377460,"(3.4, 8.2, 6.6)","(1.7, 1.89, 1.7009999999999998)","(11.0, 55.0, 38.958333333333336)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:33.446842,"(3.4, 6.8, 6.655555555555555)","(1.7, 1.89, 1.816875)","(11.0, 55.0, 38.958333333333336)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:34.536320,"(3.4, 6.8, 6.6869565217391305)","(1.7, 1.89, 1.816875)","(11.0, 55.0, 41.875)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:35.544388,"(3.4, 6.8, 6.6869565217391305)","(1.7, 1.89, 1.816875)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:36.575872,"(3.4, 6.8, 6.6869565217391305)","(1.7, 1.89, 1.816875)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:37.622009,"(3.4, 6.8, 6.655555555555555)","(1.7, 1.89, 1.816875)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:38.744448,"(3.4, 6.8, 6.583333333333334)","(1.7, 1.88, 1.8246153846153845)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:39.823886,"(3.5, 6.8, 6.67)","(1.7, 1.88, 1.8246153846153845)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:40.934286,"(3.5, 6.8, 6.445454545454545)","(1.7, 1.88, 1.8092857142857142)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:42.494114,"(3.5, 6.8, 6.583333333333334)","(1.7, 1.89, 1.8128571428571427)","(11.0, 60.0, 47.205882352941174)","(6.0, 10.5, 8.083333333333332)","(21.0, 110.0, 77.27272727272728)","(17.0, 70.0, 51.56521739130435)"
16-12-2022 14:00:43.839649,"(3.5, 6.8, 6.333333333333333)","(1.7, 1.89, 1.8166666666666667)","(11.0, 60.0, 50.11363636363637)","(6.0, 10.5, 8.02962962962963)","(21.0, 110.0, 80.0)","(17.0, 70.0, 53.55172413793104)"
16-12-2022 14:00:44.948191,"(3.5, 6.6, 6.333333333333333)","(1.7, 1.89, 1.828125)","(11.0, 60.0, 50.11363636363637)","(6.0, 10.5, 8.02962962962963)","(21.0, 110.0, 80.0)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:45.976160,"(3.5, 6.6, 6.333333333333333)","(1.7, 1.89, 1.828125)","(11.0, 60.0, 50.11363636363637)","(6.0, 10.5, 8.02962962962963)","(21.0, 110.0, 80.0)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:47.144182,"(3.5, 6.6, 6.333333333333333)","(1.7, 1.89, 1.828125)","(11.0, 60.0, 50.11363636363637)","(6.0, 10.5, 8.48)","(21.0, 110.0, 80.0)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:48.233496,"(3.5, 6.6, 6.3809523809523805)","(1.65, 1.89, 1.828125)","(11.0, 60.0, 50.11363636363637)","(6.5, 9.8, 8.6)","(21.0, 110.0, 80.0)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:49.472817,"(3.5, 8.2, 7.136363636363636)","(1.65, 1.89, 1.8058823529411765)","(11.0, 60.0, 50.11363636363637)","(6.5, 9.6, 6.461538461538462)","(21.0, 110.0, 80.0)","(17.0, 70.0, 54.857142857142854)"
16-12-2022 14:00:50.504955,"(3.5, 8.2, 8.043999999999999)","(1.65, 1.89, 1.8058823529411765)","(11.0, 60.0, 50.11363636363637)","(6.5, 9.6, 6.388888888888889)","(21.0, 110.0, 80.0)","(17.0, 70.0, 63.08695652173913)"
16-12-2022 14:00:51.599620,"(3.5, 8.2, 7.854545454545454)","(1.65, 1.89, 1.7941935483870968)","(11.0, 60.0, 33.125)","(6.5, 9.6, 6.84)","(21.0, 110.0, 80.0)","(17.0, 70.0, 60.44827586206897)"
16-12-2022 14:00:52.698374,"(3.5, 8.0, 7.82)","(1.65, 1.88, 1.83)","(11.0, 60.0, 33.125)","(6.5, 9.4, 6.84)","(21.0, 110.0, 80.0)","(17.0, 80.0, 60.44827586206897)"
16-12-2022 14:00:53.765740,"(3.5, 9.2, 6.38)","(1.65, 1.76, 1.71)","(11.0, 60.0, 45.66666666666667)","(6.5, 9.4, 6.466666666666667)","(21.0, 110.0, 80.0)","(17.0, 80.0, 60.44827586206897)"
16-12-2022 14:00:54.788675,"(3.5, 9.2, 7.185714285714285)","(1.65, 1.88, 1.79)","(11.0, 60.0, 38.5)","(6.5, 9.4, 6.466666666666667)","(21.0, 110.0, 80.0)","(17.0, 80.0, 47.03125)"
16-12-2022 14:00:55.922760,"(3.5, 9.2, 7.573076923076922)","(1.65, 1.88, 1.8233333333333333)","(11.0, 60.0, 44.82142857142857)","(6.5, 9.4, 6.466666666666667)","(21.0, 110.0, 80.0)","(17.0, 70.0, 29.944444444444443)"
