,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:42:08.538630,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 30.0, 22.6)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:09.745001,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 30.0, 22.6)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:10.887878,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 30.0, 22.6)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:12.040247,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 30.0, 22.6)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:13.146620,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(4.0, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:14.255371,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:15.500911,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.247368421052632)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:16.836480,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.247368421052632)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:18.155845,"(19.0, 150.0, 96.80000000000001)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:19.461215,"(19.0, 150.0, 112.0)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:20.698309,"(19.0, 150.0, 112.0)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:21.840530,"(19.0, 150.0, 112.0)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:23.103741,"(19.0, 150.0, 112.0)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 16.25)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:24.378562,"(19.0, 150.0, 112.0)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 21.0, 14.333333333333334)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:25.553974,"(19.0, 150.0, 112.0)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:26.748406,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:27.888091,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:29.014058,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:30.164480,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:31.271934,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:32.422184,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:33.625019,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.266666666666666)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:34.838192,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:36.045618,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:37.521730,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:38.751805,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:39.916976,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:41.326356,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:42.601318,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:43.892523,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:45.143477,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:46.349257,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:47.548785,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:48.748024,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:50.045424,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:51.345832,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:52.764561,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:54.102742,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:55.405878,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:56.683470,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.1)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.6)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:57.962768,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.888235294117647)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:42:59.355661,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.1, 3.8352941176470585)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:00.722815,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.0, 3.8083333333333336)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:01.979333,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.85, 3.730769230769231)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:03.220850,"(19.0, 150.0, 39.58333333333333)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 79.66666666666667)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.730769230769231)","(7.0, 30.0, 17.666666666666668)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:04.478083,"(19.0, 150.0, 67.1875)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.730769230769231)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.2)","(10.0, 20.0, 12.916666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:05.806120,"(19.0, 150.0, 67.1875)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.7533333333333334)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.2)","(10.0, 20.0, 15.277777777777779)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:07.083982,"(19.0, 150.0, 89.77272727272727)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.7533333333333334)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.2)","(10.0, 20.0, 15.0)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:08.307875,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.7533333333333334)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.2)","(10.0, 20.0, 15.0)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:09.546424,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.6875)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.6142857142857143)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 20.0, 15.0)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:10.815068,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.8842105263157896)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 20.0, 14.166666666666666)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:12.182532,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.0, 3.7555555555555555)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:13.472544,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.0, 3.5714285714285716)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 59.166666666666664)"
12-01-2023 10:43:14.786934,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 4.0, 3.68)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:16.086423,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.8175)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:17.384033,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.756521739130435)","(7.0, 30.0, 20.5)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:18.644291,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.756521739130435)","(7.0, 30.0, 28.774193548387096)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:19.944483,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.756521739130435)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:21.292586,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.71)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:22.551395,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 144.66666666666666)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:23.812969,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 166.44444444444446)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:25.154033,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 166.44444444444446)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:26.487958,"(19.0, 150.0, 55.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.815)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:27.836234,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.815)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:29.073017,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.815)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:30.438711,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 82.14285714285714)"
12-01-2023 10:43:31.808005,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 160.3125)"
12-01-2023 10:43:33.164682,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 15.7)","(31.0, 220.0, 74.0)"
12-01-2023 10:43:34.514902,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 19.5, 14.8)","(31.0, 140.0, 64.66666666666666)"
12-01-2023 10:43:36.096295,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.815)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 18.0, 14.8)","(31.0, 130.0, 81.0)"
