,Sozins Princess,Goldstar Ange,Free For All,Sapporo Bale,Homebush Sparkle,Champagne,Mitcham Zorro,Mysterious Lady
12-01-2023 14:24:59.079168,"(12.0, 34.0, 30.5)","(3.0, 3.4, 3.323076923076923)","(8.0, 99999, 99990)","(9.0, 13.5, 13.112903225806452)","(12.0, 19.5, 19.115384615384617)","(4.2, 5.3, 5.233333333333333)","(6.0, 8.2, 7.8)","(8.0, 11.5, 11.224137931034482)"
12-01-2023 14:25:00.331572,"(12.0, 34.0, 30.5)","(3.0, 3.4, 3.323076923076923)","(8.0, 99999, 99990)","(9.0, 13.5, 13.112903225806452)","(12.0, 19.5, 19.115384615384617)","(4.2, 5.3, 5.257142857142857)","(6.0, 8.2, 7.8)","(8.0, 11.5, 11.34)"
12-01-2023 14:25:01.565431,"(12.0, 34.0, 30.5)","(3.0, 3.4, 3.323076923076923)","(8.0, 99999, 99990)","(9.0, 13.5, 13.112903225806452)","(12.0, 19.5, 19.115384615384617)","(4.2, 5.3, 5.2368421052631575)","(6.0, 8.2, 7.514285714285714)","(8.0, 11.5, 11.34)"
12-01-2023 14:25:02.692167,"(12.0, 34.0, 30.5)","(3.0, 3.4, 3.323076923076923)","(8.0, 99999, 99990)","(9.0, 13.5, 12.75)","(12.0, 19.5, 19.115384615384617)","(4.2, 5.3, 5.118181818181818)","(6.0, 8.2, 7.3428571428571425)","(8.0, 11.5, 11.34)"
12-01-2023 14:25:03.851701,"(12.0, 34.0, 30.5)","(3.0, 3.4, 3.254545454545455)","(8.0, 99999, 99990)","(9.0, 13.0, 12.6625)","(12.0, 19.5, 19.25)","(4.2, 5.3, 5.1571428571428575)","(6.0, 8.2, 7.708333333333333)","(8.0, 11.5, 11.25)"
12-01-2023 14:25:04.921794,"(12.0, 34.0, 30.5)","(3.0, 3.3, 3.2575757575757573)","(8.0, 99999, 99990)","(9.0, 13.0, 12.6625)","(12.0, 19.5, 19.25)","(4.2, 5.3, 5.166666666666667)","(6.0, 8.0, 7.521739130434782)","(8.0, 11.5, 11.080645161290322)"
12-01-2023 14:25:06.126359,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.3, 3.2575757575757573)","(8.0, 99999, 99990)","(9.0, 13.0, 12.625)","(12.0, 19.5, 19.32608695652174)","(4.2, 5.3, 5.1571428571428575)","(6.0, 8.0, 7.685714285714285)","(8.0, 11.5, 11.461538461538462)"
12-01-2023 14:25:07.229182,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.35, 3.3411764705882354)","(8.0, 99999, 99990)","(9.0, 14.0, 12.666666666666666)","(12.0, 19.5, 19.25)","(4.2, 5.3, 5.1571428571428575)","(6.0, 7.8, 7.515789473684211)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:08.440009,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.35, 3.3142857142857145)","(8.0, 99999, 99990)","(9.0, 14.0, 13.142857142857142)","(12.0, 19.5, 19.25)","(4.2, 5.3, 5.133333333333334)","(6.0, 7.8, 7.430769230769231)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:09.891475,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.2, 3.1839285714285714)","(8.0, 99999, 99990)","(9.0, 14.0, 13.666666666666666)","(12.0, 19.5, 19.32608695652174)","(4.2, 5.3, 5.133333333333334)","(6.0, 7.8, 7.472727272727273)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:11.219515,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.2, 3.182692307692308)","(8.0, 99999, 99990)","(9.0, 14.0, 13.666666666666666)","(12.0, 19.5, 19.32608695652174)","(4.2, 5.3, 5.1)","(6.0, 7.8, 7.472727272727273)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:12.408459,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.2, 3.1795454545454547)","(8.0, 99999, 99990)","(9.0, 14.0, 13.666666666666666)","(12.0, 19.5, 19.25)","(4.2, 5.3, 5.1)","(6.0, 7.8, 7.472727272727273)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:13.720464,"(12.0, 34.0, 30.733333333333334)","(3.0, 3.2, 3.1782608695652175)","(8.0, 99999, 99990)","(9.0, 14.0, 13.666666666666666)","(12.0, 19.5, 19.0)","(4.2, 5.3, 5.125)","(6.0, 7.8, 7.472727272727273)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:15.126297,"(12.0, 34.0, 29.1)","(3.0, 3.2, 3.1565217391304348)","(8.0, 99999, 99990)","(9.0, 14.0, 13.666666666666666)","(12.0, 19.5, 19.0)","(4.2, 5.3, 5.125)","(6.0, 7.8, 7.472727272727273)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:16.529639,"(12.0, 32.0, 31.200000000000003)","(3.0, 3.2, 3.2026315789473685)","(8.0, 99999, 99990)","(9.0, 14.0, 13.666666666666666)","(12.0, 19.5, 19.0)","(4.2, 5.3, 5.151162790697675)","(6.0, 7.8, 7.7)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:17.724755,"(12.0, 32.0, 31.200000000000003)","(3.0, 3.25, 3.2473684210526317)","(8.0, 99999, 99990)","(9.0, 14.0, 13.764705882352942)","(12.0, 19.5, 18.833333333333332)","(4.2, 5.2, 5.0636363636363635)","(6.0, 7.8, 7.547826086956522)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:18.917334,"(12.0, 32.0, 31.200000000000003)","(3.0, 3.3, 3.2473684210526317)","(8.0, 99999, 99990)","(9.0, 14.0, 13.764705882352942)","(12.0, 19.5, 16.55)","(4.2, 5.1, 4.945161290322581)","(6.0, 8.0, 7.6454545454545455)","(8.0, 12.0, 11.392857142857142)"
12-01-2023 14:25:20.132103,"(12.0, 32.0, 28.0)","(3.0, 3.3, 3.2375)","(8.0, 99999, 99990)","(9.0, 14.0, 13.692307692307692)","(12.0, 17.0, 16.75)","(4.2, 5.1, 4.958823529411765)","(6.0, 8.0, 7.705882352941177)","(8.0, 12.0, 11.25)"
12-01-2023 14:25:21.334662,"(12.0, 32.0, 28.0)","(3.0, 3.25, 3.127586206896552)","(8.0, 99999, 99990)","(9.0, 14.0, 13.81578947368421)","(12.0, 17.0, 16.75)","(4.2, 5.1, 5.0)","(6.0, 7.8, 7.673684210526316)","(8.0, 11.5, 11.481481481481481)"
12-01-2023 14:25:22.561557,"(12.0, 32.0, 28.0)","(3.0, 3.2, 3.127586206896552)","(8.0, 99999, 99990)","(9.0, 14.0, 14.404761904761905)","(12.0, 17.0, 14.625)","(4.2, 5.1, 5.02)","(6.0, 7.8, 7.766666666666667)","(8.0, 12.0, 11.517241379310345)"
12-01-2023 14:25:23.764722,"(12.0, 32.0, 27.833333333333336)","(3.0, 3.25, 3.164)","(8.0, 99999, 99990)","(9.0, 14.5, 14.382352941176471)","(12.0, 15.0, 14.634146341463415)","(4.2, 5.1, 5.0058823529411764)","(6.0, 8.0, 7.872727272727272)","(8.0, 12.0, 11.44)"
12-01-2023 14:25:24.841786,"(13.0, 32.0, 27.3125)","(2.9, 3.2, 3.164)","(8.0, 99999, 99990)","(9.0, 14.5, 14.382352941176471)","(12.0, 16.0, 11.785714285714286)","(4.2, 5.1, 5.22)","(6.0, 8.2, 7.81)","(8.0, 12.0, 11.652173913043478)"
12-01-2023 14:25:26.017807,"(13.0, 32.0, 25.333333333333332)","(2.9, 3.15, 3.09)","(8.0, 99999, 99990)","(9.0, 14.5, 14.435483870967742)","(12.0, 12.0, 12.954545454545455)","(4.2, 5.3, 5.140000000000001)","(6.0, 8.2, 8.166666666666666)","(8.0, 12.0, 11.833333333333334)"
12-01-2023 14:25:27.106345,"(13.0, 32.0, 26.31818181818182)","(2.9, 3.2, 3.1454545454545455)","(8.0, 99999, 99990)","(9.0, 14.5, 14.435483870967742)","(12.0, 13.5, 12.7)","(4.2, 5.2, 5.140000000000001)","(6.0, 8.2, 8.347826086956522)","(8.0, 12.0, 11.892857142857142)"
12-01-2023 14:25:28.384795,"(13.0, 32.0, 26.31818181818182)","(2.9, 3.2, 3.1454545454545455)","(8.0, 99999, 99990)","(9.0, 14.5, 14.357142857142858)","(12.0, 13.5, 13.05)","(4.2, 5.2, 5.125)","(6.0, 8.8, 8.32)","(8.0, 12.0, 11.892857142857142)"
12-01-2023 14:25:29.626964,"(13.0, 32.0, 26.31818181818182)","(2.9, 3.2, 3.1296875)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.5, 13.0)","(4.2, 5.2, 5.125)","(6.0, 8.8, 8.32)","(8.0, 12.0, 11.892857142857142)"
12-01-2023 14:25:30.706543,"(13.0, 32.0, 26.31818181818182)","(2.9, 3.2, 3.092857142857143)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.5, 12.928571428571429)","(4.2, 5.2, 5.102702702702703)","(6.0, 8.8, 8.32)","(8.0, 12.0, 11.892857142857142)"
12-01-2023 14:25:32.133634,"(13.0, 32.0, 26.140625)","(2.9, 3.2, 3.1454545454545455)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.5, 12.7)","(4.2, 5.2, 5.050000000000001)","(6.0, 8.8, 8.32)","(8.0, 12.0, 11.892857142857142)"
12-01-2023 14:25:33.464980,"(13.0, 32.0, 24.151162790697676)","(2.9, 3.2, 3.146666666666667)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.5, 11.833333333333334)","(4.2, 5.2, 5.125)","(6.0, 8.8, 8.32)","(8.0, 12.5, 12.0)"
12-01-2023 14:25:34.846238,"(13.0, 32.0, 24.151162790697676)","(2.9, 3.2, 3.146666666666667)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.5, 11.933333333333334)","(4.2, 5.2, 5.1571428571428575)","(6.0, 8.8, 8.553846153846154)","(8.0, 12.5, 12.181818181818182)"
12-01-2023 14:25:36.117122,"(13.0, 30.0, 29.411764705882355)","(2.9, 3.2, 3.146666666666667)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.0, 11.933333333333334)","(4.2, 5.2, 5.166666666666667)","(6.0, 8.8, 8.553846153846154)","(8.0, 12.5, 11.676470588235293)"
12-01-2023 14:25:37.238611,"(13.0, 30.0, 29.0)","(2.9, 3.2, 3.1333333333333333)","(8.5, 99999, 99990)","(10.0, 14.5, 14.357142857142858)","(11.0, 13.0, 11.909090909090908)","(4.2, 5.2, 5.166666666666667)","(6.0, 8.8, 8.51764705882353)","(8.0, 12.5, 11.666666666666666)"
12-01-2023 14:25:38.427270,"(13.0, 30.0, 29.18181818181818)","(2.9, 3.2, 3.1083333333333334)","(8.5, 99999, 99990)","(10.0, 14.5, 14.333333333333334)","(11.0, 13.0, 11.909090909090908)","(4.2, 5.2, 5.08)","(6.0, 8.8, 8.585714285714285)","(8.0, 12.0, 11.352941176470589)"
12-01-2023 14:25:39.640299,"(13.0, 30.0, 29.357142857142858)","(2.9, 3.2, 3.128260869565217)","(8.5, 99999, 99990)","(10.0, 14.5, 14.333333333333334)","(11.0, 13.0, 12.272727272727273)","(4.2, 5.2, 5.056521739130435)","(6.0, 8.8, 8.553846153846154)","(8.0, 12.0, 11.4)"
12-01-2023 14:25:40.798014,"(13.0, 30.0, 29.357142857142858)","(2.9, 3.2, 3.1633333333333336)","(8.5, 99999, 99990)","(10.0, 14.5, 14.282608695652174)","(11.0, 13.0, 12.35)","(4.2, 5.2, 4.894285714285714)","(6.0, 8.8, 8.682352941176472)","(8.0, 12.0, 11.476190476190476)"
12-01-2023 14:25:41.948963,"(13.0, 30.0, 29.357142857142858)","(2.9, 3.2, 3.1725000000000003)","(8.5, 99999, 99990)","(10.0, 14.5, 14.25)","(11.0, 13.0, 12.35)","(4.2, 5.1, 4.866666666666667)","(6.0, 8.8, 8.65263157894737)","(8.0, 12.0, 11.5)"
12-01-2023 14:25:43.108056,"(13.0, 30.0, 29.357142857142858)","(2.9, 3.2, 3.1694444444444447)","(8.5, 99999, 99990)","(10.0, 14.5, 14.375)","(11.0, 13.0, 12.5)","(4.2, 5.0, 4.866666666666667)","(6.0, 8.8, 8.584615384615384)","(8.0, 12.0, 11.5)"
12-01-2023 14:25:44.352924,"(13.0, 30.0, 29.357142857142858)","(2.9, 3.2, 3.1694444444444447)","(8.5, 99999, 99990)","(10.0, 14.5, 14.375)","(11.0, 13.0, 12.578947368421053)","(4.2, 5.0, 4.82)","(6.0, 8.8, 8.666666666666668)","(8.0, 12.0, 11.423076923076923)"
12-01-2023 14:25:45.484862,"(13.0, 30.0, 27.157894736842106)","(2.9, 3.25, 3.191666666666667)","(8.5, 99999, 99990)","(10.0, 14.5, 14.375)","(11.0, 13.0, 12.61111111111111)","(4.2, 4.9, 4.82)","(6.0, 8.8, 8.666666666666668)","(8.0, 12.0, 11.423076923076923)"
12-01-2023 14:25:46.699525,"(13.0, 30.0, 27.3)","(2.9, 3.25, 3.212820512820513)","(8.5, 99999, 99990)","(10.0, 14.5, 14.454545454545455)","(11.0, 13.0, 12.5)","(4.2, 4.9, 4.791666666666667)","(6.0, 8.8, 8.450000000000001)","(8.0, 12.0, 11.423076923076923)"
12-01-2023 14:25:47.937656,"(13.0, 30.0, 26.04)","(2.9, 3.3, 3.2534883720930234)","(8.5, 99999, 99990)","(10.0, 14.5, 14.34)","(11.0, 13.0, 12.92)","(4.2, 4.9, 4.7631578947368425)","(6.0, 8.8, 8.5)","(8.0, 12.0, 11.4)"
12-01-2023 14:25:49.101198,"(13.0, 30.0, 26.04)","(2.9, 3.3, 3.2534883720930234)","(8.5, 99999, 99990)","(10.0, 14.5, 14.416666666666666)","(11.0, 13.0, 12.92)","(4.2, 4.9, 4.791666666666667)","(6.0, 8.8, 8.683333333333334)","(8.0, 12.0, 11.476190476190476)"
12-01-2023 14:25:50.369492,"(13.0, 30.0, 25.6)","(2.9, 3.3, 3.2928571428571427)","(8.5, 99999, 99990)","(10.0, 15.0, 14.416666666666666)","(11.0, 13.0, 12.931034482758621)","(4.2, 4.9, 4.807142857142858)","(6.0, 8.8, 8.683333333333334)","(8.0, 12.0, 11.5)"
12-01-2023 14:25:51.551802,"(13.0, 30.0, 25.666666666666668)","(2.9, 3.3, 3.2928571428571427)","(8.5, 99999, 99990)","(10.0, 15.0, 14.416666666666666)","(11.0, 13.0, 12.931034482758621)","(4.2, 4.9, 4.807142857142858)","(6.0, 8.8, 8.95)","(8.0, 12.0, 11.5)"
12-01-2023 14:25:52.790200,"(13.0, 30.0, 24.8)","(2.9, 3.3, 3.3071428571428574)","(8.5, 99999, 99990)","(10.0, 15.0, 14.8)","(11.0, 13.0, 12.931034482758621)","(4.2, 4.9, 4.816129032258065)","(6.0, 9.2, 8.866666666666665)","(8.0, 12.0, 11.423076923076923)"
12-01-2023 14:25:53.955901,"(14.0, 30.0, 24.866666666666667)","(2.9, 3.35, 3.3071428571428574)","(8.5, 99999, 99990)","(10.0, 15.0, 14.714285714285714)","(11.0, 13.0, 12.933333333333334)","(4.2, 4.9, 4.871428571428572)","(6.0, 9.2, 8.736842105263158)","(8.0, 12.0, 11.423076923076923)"
12-01-2023 14:25:55.023249,"(14.0, 30.0, 27.5)","(2.9, 3.35, 3.3295454545454546)","(8.5, 99999, 99990)","(10.0, 15.0, 14.714285714285714)","(11.0, 13.0, 13.34)","(4.2, 4.9, 4.983333333333333)","(6.0, 9.0, 8.442105263157895)","(8.0, 12.0, 11.4)"
12-01-2023 14:25:56.245526,"(14.0, 30.0, 27.5)","(2.9, 3.35, 3.3290697674418603)","(8.5, 99999, 99990)","(10.0, 15.0, 14.882352941176471)","(11.0, 13.5, 13.29245283018868)","(4.2, 5.1, 4.996774193548387)","(6.0, 8.6, 8.12)","(8.0, 12.0, 11.4)"
12-01-2023 14:25:57.502508,"(14.0, 32.0, 30.96551724137931)","(2.9, 3.35, 3.3290697674418603)","(8.5, 99999, 99990)","(10.0, 15.0, 14.882352941176471)","(11.0, 13.5, 13.29245283018868)","(4.2, 5.1, 5.038888888888889)","(6.0, 8.6, 8.088888888888889)","(8.0, 12.0, 11.375)"
12-01-2023 14:25:58.724637,"(14.0, 32.0, 30.96551724137931)","(2.9, 3.35, 3.3290697674418603)","(8.5, 99999, 99990)","(10.0, 15.0, 14.875)","(11.0, 13.5, 13.285714285714286)","(4.2, 5.1, 5.048387096774193)","(6.0, 8.4, 7.881481481481481)","(8.0, 12.0, 11.375)"
12-01-2023 14:25:59.698020,"(14.0, 34.0, 30.11111111111111)","(2.9, 3.35, 3.2978260869565217)","(8.5, 99999, 99990)","(10.0, 15.0, 14.875)","(11.0, 13.5, 13.285714285714286)","(4.2, 5.1, 5.054285714285714)","(6.0, 8.0, 7.7749999999999995)","(8.0, 12.0, 11.4)"
12-01-2023 14:26:00.845081,"(14.0, 34.0, 29.666666666666668)","(2.9, 3.35, 3.2954545454545454)","(8.5, 99999, 99990)","(10.0, 15.0, 14.763157894736842)","(11.0, 13.5, 13.08695652173913)","(4.2, 5.1, 5.033333333333333)","(6.0, 8.0, 7.786666666666666)","(8.0, 12.0, 11.555555555555555)"
12-01-2023 14:26:02.087473,"(14.0, 34.0, 32.09090909090909)","(2.9, 3.35, 3.2875)","(8.5, 99999, 99990)","(10.0, 15.0, 14.805555555555555)","(11.0, 13.5, 13.08695652173913)","(4.2, 5.1, 5.079310344827586)","(6.0, 8.0, 7.7749999999999995)","(8.0, 12.0, 11.0)"
12-01-2023 14:26:03.271193,"(14.0, 34.0, 32.09090909090909)","(2.9, 3.35, 3.2875)","(8.5, 99999, 99990)","(10.0, 15.0, 14.90625)","(11.0, 13.5, 13.127906976744185)","(4.2, 5.1, 5.050000000000001)","(6.0, 8.0, 7.703703703703703)","(8.0, 11.5, 11.73076923076923)"
12-01-2023 14:26:04.402128,"(14.0, 34.0, 31.428571428571427)","(2.9, 3.35, 3.3173913043478263)","(8.5, 99999, 99990)","(10.0, 15.0, 14.805555555555555)","(11.0, 13.5, 13.159574468085106)","(4.2, 5.2, 5.084615384615385)","(6.0, 8.0, 7.807407407407407)","(8.0, 12.0, 11.764705882352942)"
12-01-2023 14:26:05.536995,"(15.0, 34.0, 32.36363636363636)","(2.9, 3.35, 3.3193877551020408)","(8.5, 99999, 99990)","(10.0, 15.0, 14.829268292682928)","(11.0, 13.5, 13.129032258064516)","(4.2, 5.2, 5.084615384615385)","(6.0, 8.0, 7.815384615384615)","(8.0, 12.0, 11.8125)"
12-01-2023 14:26:06.756668,"(15.0, 34.0, 31.0)","(2.9, 3.35, 3.3115384615384618)","(8.5, 99999, 99990)","(10.0, 15.0, 14.829268292682928)","(11.0, 13.5, 13.129032258064516)","(4.2, 5.2, 5.0636363636363635)","(6.0, 8.0, 7.815384615384615)","(8.0, 12.0, 11.8125)"
12-01-2023 14:26:07.898411,"(15.0, 32.0, 29.714285714285715)","(2.9, 3.35, 3.3115384615384618)","(8.5, 99999, 99990)","(10.0, 15.0, 14.829268292682928)","(11.0, 13.5, 13.129032258064516)","(4.2, 5.2, 5.084615384615385)","(6.0, 8.0, 7.815384615384615)","(8.0, 12.0, 11.85)"
12-01-2023 14:26:09.171889,"(15.0, 32.0, 29.714285714285715)","(2.9, 3.35, 3.3021276595744684)","(8.5, 99999, 99990)","(10.0, 15.0, 14.80952380952381)","(11.0, 13.5, 13.181818181818182)","(4.2, 5.2, 4.988888888888889)","(6.0, 8.0, 7.76)","(8.0, 12.0, 11.80952380952381)"
12-01-2023 14:26:10.382818,"(15.0, 32.0, 29.714285714285715)","(2.9, 3.35, 3.3021276595744684)","(8.5, 99999, 99990)","(10.0, 15.0, 14.871794871794872)","(11.0, 13.5, 13.23076923076923)","(4.2, 5.2, 4.988888888888889)","(6.0, 8.0, 7.527272727272727)","(8.0, 12.0, 11.80952380952381)"
12-01-2023 14:26:11.604744,"(15.0, 32.0, 31.058823529411764)","(2.9, 3.35, 3.2982758620689654)","(8.5, 99999, 99990)","(10.0, 15.0, 14.871794871794872)","(11.0, 13.5, 13.40625)","(4.2, 5.2, 4.988888888888889)","(6.0, 7.6, 7.542857142857143)","(8.0, 12.0, 11.789473684210526)"
12-01-2023 14:26:12.653302,"(15.0, 32.0, 31.058823529411764)","(2.9, 3.35, 3.2982758620689654)","(8.5, 99999, 99990)","(10.0, 15.0, 14.871794871794872)","(11.0, 13.5, 13.1328125)","(4.2, 5.2, 4.988888888888889)","(6.0, 7.6, 7.525)","(8.0, 12.0, 11.789473684210526)"
12-01-2023 14:26:13.766185,"(15.0, 32.0, 31.058823529411764)","(2.9, 3.35, 3.2982758620689654)","(8.5, 99999, 99990)","(10.0, 15.0, 14.871794871794872)","(11.0, 14.0, 13.128787878787879)","(4.2, 5.2, 5.006666666666667)","(6.0, 7.6, 7.555555555555555)","(8.0, 12.0, 11.789473684210526)"
12-01-2023 14:26:14.973184,"(15.0, 32.0, 30.5)","(2.9, 3.35, 3.279787234042553)","(8.5, 99999, 99990)","(10.0, 15.0, 14.790697674418604)","(11.0, 14.0, 13.342105263157894)","(4.2, 5.1, 4.93076923076923)","(6.0, 7.6, 7.546666666666666)","(8.0, 12.0, 11.789473684210526)"
12-01-2023 14:26:16.193124,"(15.0, 32.0, 30.5)","(2.9, 3.4, 3.39775)","(8.5, 99999, 99990)","(10.0, 15.0, 14.790697674418604)","(11.0, 13.5, 13.342105263157894)","(4.2, 5.1, 4.946511627906976)","(6.0, 7.6, 7.55)","(8.0, 12.0, 11.789473684210526)"
12-01-2023 14:26:17.289731,"(15.0, 32.0, 30.5)","(2.9, 3.4, 3.39775)","(8.5, 99999, 99990)","(10.0, 15.0, 14.790697674418604)","(11.0, 13.5, 13.658536585365853)","(4.2, 5.1, 4.905882352941176)","(6.0, 7.6, 7.466666666666667)","(8.0, 12.0, 11.789473684210526)"
12-01-2023 14:26:18.364665,"(15.0, 32.0, 30.285714285714285)","(2.9, 3.4, 3.3960352422907487)","(8.5, 99999, 99990)","(10.0, 15.0, 14.790697674418604)","(11.0, 14.5, 14.125)","(4.2, 5.1, 4.873684210526315)","(6.0, 7.6, 7.6)","(8.0, 12.0, 11.8)"
12-01-2023 14:26:19.550798,"(15.0, 32.0, 31.294117647058822)","(2.9, 3.4, 3.396)","(8.5, 99999, 99990)","(10.0, 15.0, 14.790697674418604)","(11.0, 14.5, 13.666666666666666)","(4.2, 5.0, 4.8315789473684205)","(6.0, 7.8, 7.515789473684211)","(8.0, 12.0, 11.837209302325581)"
12-01-2023 14:26:20.738546,"(15.0, 32.0, 31.294117647058822)","(2.9, 3.4, 3.396)","(8.5, 99999, 99990)","(10.0, 15.0, 14.756756756756756)","(11.0, 14.5, 13.804347826086957)","(4.2, 5.0, 4.825)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.805555555555555)"
12-01-2023 14:26:21.786855,"(16.0, 29.0, 26.25)","(2.9, 3.4, 3.396244131455399)","(8.0, 99999, 99990)","(10.0, 15.0, 14.756756756756756)","(11.0, 14.5, 14.0)","(4.2, 5.0, 4.8463414634146345)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.805555555555555)"
12-01-2023 14:26:22.934044,"(16.0, 29.0, 26.338709677419356)","(2.9, 3.4, 3.381818181818182)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 14.5, 14.25)","(4.2, 5.0, 4.8297297297297295)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.805555555555555)"
12-01-2023 14:26:24.144943,"(16.0, 29.0, 26.338709677419356)","(2.9, 3.4, 3.3777777777777778)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 14.5, 14.25)","(4.2, 5.0, 4.8297297297297295)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.805555555555555)"
12-01-2023 14:26:25.319150,"(16.0, 29.0, 26.56756756756757)","(2.9, 3.4, 3.396190476190476)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 14.5, 14.166666666666666)","(4.2, 5.0, 4.8297297297297295)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.805555555555555)"
12-01-2023 14:26:26.478630,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.4, 3.396190476190476)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 14.5, 14.208333333333334)","(4.2, 5.0, 4.8297297297297295)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.805555555555555)"
12-01-2023 14:26:27.635219,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.4, 3.396190476190476)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 14.5, 14.602941176470589)","(4.2, 5.0, 4.871428571428572)","(6.0, 7.8, 7.565217391304348)","(8.0, 12.0, 11.758620689655173)"
12-01-2023 14:26:28.831421,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.45, 3.4364864864864866)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 15.0, 14.602941176470589)","(4.2, 5.0, 4.838461538461538)","(6.0, 7.8, 7.523076923076923)","(8.0, 12.0, 11.61111111111111)"
12-01-2023 14:26:30.154027,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.45, 3.4364864864864866)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 15.0, 14.602941176470589)","(4.2, 5.0, 4.838461538461538)","(6.0, 7.8, 7.523076923076923)","(8.0, 12.0, 11.61111111111111)"
12-01-2023 14:26:31.320872,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.45, 3.4364864864864866)","(8.0, 99999, 99990)","(10.0, 15.0, 14.848484848484848)","(11.0, 15.0, 14.602941176470589)","(4.2, 5.0, 4.838461538461538)","(6.0, 7.8, 7.523076923076923)","(8.0, 12.0, 11.61111111111111)"
12-01-2023 14:26:32.522173,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.45, 3.436238532110092)","(8.0, 99999, 99990)","(10.0, 15.0, 15.772727272727273)","(11.0, 15.0, 14.486842105263158)","(4.2, 5.0, 4.933333333333334)","(6.0, 7.8, 7.430769230769231)","(8.0, 12.0, 11.64102564102564)"
12-01-2023 14:26:33.692660,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.4, 3.3473684210526318)","(8.0, 99999, 99990)","(10.0, 16.5, 15.833333333333334)","(11.0, 15.0, 14.357142857142858)","(4.2, 5.0, 4.946153846153846)","(6.0, 7.8, 7.506666666666667)","(8.0, 12.0, 11.55)"
12-01-2023 14:26:34.762042,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.35, 3.3473684210526318)","(8.0, 99999, 99990)","(10.0, 16.5, 16.666666666666668)","(11.0, 14.5, 14.357142857142858)","(4.2, 5.0, 4.946153846153846)","(6.0, 7.6, 7.506666666666667)","(8.0, 12.0, 11.407407407407407)"
12-01-2023 14:26:35.856762,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.35, 3.3480582524271845)","(8.0, 99999, 99990)","(10.0, 17.0, 16.166666666666668)","(11.0, 14.5, 14.357142857142858)","(4.2, 5.0, 4.946153846153846)","(6.0, 7.6, 7.506666666666667)","(8.0, 11.5, 11.423076923076923)"
12-01-2023 14:26:37.073367,"(16.0, 29.0, 27.91566265060241)","(2.9, 3.35, 3.3480582524271845)","(8.0, 99999, 99990)","(10.0, 16.5, 15.833333333333334)","(11.0, 14.5, 14.357142857142858)","(4.2, 5.0, 4.966666666666667)","(6.0, 7.6, 7.506666666666667)","(8.0, 11.5, 11.423076923076923)"
