,Clares Fool,Teachers Pet,Schooby,Galvarino,Fortes In Fide,Make Mine Joe,Studleigh Will,Betting Baron,Delightful Rainbow
08-12-2022 13:46:24.101783,"(2.6, 3.55, 3.0733333333333333)","(5.0, 7.2, 5.6000000000000005)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.8, 4.0181818181818185)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.318181818181817)"
08-12-2022 13:46:25.491895,"(2.6, 3.5, 3.2866666666666666)","(5.0, 7.2, 5.866666666666667)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.7, 4.0181818181818185)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.318181818181817)"
08-12-2022 13:46:26.844689,"(2.6, 3.4, 3.2199999999999998)","(5.0, 7.2, 5.866666666666667)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.7, 4.342857142857143)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.318181818181817)"
08-12-2022 13:46:28.190155,"(2.6, 3.4, 3.2199999999999998)","(5.0, 7.2, 5.6000000000000005)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.7, 4.726086956521739)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.0)"
08-12-2022 13:46:29.557837,"(2.6, 3.6, 3.145)","(5.0, 7.2, 5.6000000000000005)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.8, 4.356521739130435)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.318181818181817)"
08-12-2022 13:46:30.872540,"(2.6, 3.45, 2.9924999999999997)","(5.0, 7.2, 6.666666666666667)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.356521739130435)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.318181818181817)"
08-12-2022 13:46:32.182391,"(2.6, 3.45, 3.0433333333333334)","(5.0, 7.2, 6.509090909090909)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 15.75)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.6)","(7.5, 10.5, 9.9)","(18.0, 26.0, 25.0)"
08-12-2022 13:46:33.510300,"(2.6, 3.15, 2.995)","(5.0, 7.2, 5.875)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 5.1, 4.26)","(7.5, 10.5, 9.9)","(18.0, 26.0, 24.22222222222222)"
08-12-2022 13:46:34.828176,"(2.6, 3.15, 3.026)","(5.0, 7.0, 6.1)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.9, 4.254545454545455)","(7.5, 10.5, 9.636363636363637)","(18.0, 26.0, 24.75)"
08-12-2022 13:46:36.118784,"(2.6, 3.15, 2.9833333333333334)","(5.0, 7.0, 6.175000000000001)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.254545454545455)","(7.5, 10.0, 8.8)","(18.0, 26.0, 23.5)"
08-12-2022 13:46:37.376937,"(2.6, 3.15, 2.9966666666666666)","(5.0, 7.0, 6.175000000000001)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.254545454545455)","(7.5, 9.8, 8.8)","(18.0, 25.0, 23.5)"
08-12-2022 13:46:38.642893,"(2.6, 3.15, 2.9966666666666666)","(5.0, 7.0, 6.175000000000001)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.34)","(7.5, 9.8, 9.8)","(18.0, 25.0, 22.0)"
08-12-2022 13:46:39.961665,"(2.6, 3.15, 2.9699999999999998)","(5.0, 7.0, 6.025)","(11.0, 18.5, 16.0)","(10.0, 17.5, 16.1)","(20.0, 28.0, 26.142857142857142)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.9, 4.430769230769231)","(7.5, 10.0, 9.0)","(18.0, 25.0, 21.785714285714285)"
08-12-2022 13:46:41.305627,"(2.6, 3.05, 2.9749999999999996)","(5.0, 7.0, 6.25)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 30.0, 26.142857142857142)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.430769230769231)","(7.5, 10.0, 9.0)","(18.0, 25.0, 21.785714285714285)"
08-12-2022 13:46:42.642580,"(2.6, 3.05, 2.9749999999999996)","(5.0, 7.0, 6.16)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 30.0, 26.142857142857142)","(61.0, 130.0, 125.21739130434783)","(4.0, 4.8, 4.338461538461538)","(7.5, 10.0, 9.0)","(18.0, 25.0, 21.785714285714285)"
08-12-2022 13:46:43.975437,"(2.6, 3.05, 2.965)","(5.0, 7.6, 6.514285714285714)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 30.0, 26.142857142857142)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.322222222222222)","(7.5, 10.0, 9.4)","(18.0, 25.0, 19.0)"
08-12-2022 13:46:45.332870,"(2.6, 3.15, 2.8889473684210527)","(5.0, 7.2, 6.0)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 30.0, 26.142857142857142)","(61.0, 130.0, 93.33333333333333)","(4.0, 5.1, 4.233333333333333)","(7.5, 10.0, 9.8625)","(18.0, 25.0, 21.0)"
08-12-2022 13:46:46.836048,"(2.6, 3.15, 2.8958823529411766)","(5.0, 7.2, 6.08)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 30.0, 25.666666666666668)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.9, 4.333333333333333)","(7.5, 10.0, 9.0)","(18.0, 25.0, 23.269230769230766)"
08-12-2022 13:46:48.422647,"(2.6, 3.15, 2.9699999999999998)","(5.0, 7.2, 6.0)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.333333333333333)","(7.5, 10.0, 9.6)","(18.0, 25.0, 24.5)"
08-12-2022 13:46:49.915984,"(2.6, 3.15, 2.9699999999999998)","(5.0, 7.2, 5.818181818181818)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.333333333333333)","(7.5, 10.0, 9.6)","(18.0, 25.0, 21.333333333333332)"
08-12-2022 13:46:51.372026,"(2.6, 3.15, 3.0)","(5.0, 7.0, 6.090909090909091)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 28.0, 25.666666666666668)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.8, 4.336363636363636)","(7.5, 10.0, 9.6)","(18.0, 25.0, 21.333333333333332)"
08-12-2022 13:46:52.746259,"(2.6, 3.05, 2.965)","(5.0, 7.0, 6.24)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 28.0, 26.142857142857142)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.7, 4.245454545454546)","(7.5, 10.0, 9.0)","(18.0, 25.0, 21.333333333333332)"
08-12-2022 13:46:54.010007,"(2.6, 3.05, 3.108461538461538)","(5.0, 7.2, 6.228571428571429)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 30.0, 26.142857142857142)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.7, 4.104313725490195)","(7.5, 10.0, 8.9)","(18.0, 25.0, 24.153846153846153)"
08-12-2022 13:46:55.359163,"(2.6, 3.15, 3.0324999999999998)","(5.0, 7.2, 5.727272727272727)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 30.0, 26.333333333333332)","(61.0, 130.0, 121.53846153846155)","(4.0, 5.2, 4.34375)","(7.5, 10.0, 9.830769230769231)","(18.0, 25.0, 27.291666666666668)"
08-12-2022 13:46:56.644482,"(2.6, 3.05, 3.0324999999999998)","(5.0, 7.0, 5.846153846153846)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 29.0, 26.333333333333332)","(61.0, 130.0, 93.33333333333333)","(4.0, 5.0, 4.25)","(7.5, 10.0, 9.816666666666666)","(18.0, 28.0, 21.625)"
08-12-2022 13:46:57.913953,"(2.6, 3.05, 3.0324999999999998)","(5.0, 7.0, 6.0)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 29.0, 22.11111111111111)","(61.0, 130.0, 93.33333333333333)","(4.0, 5.0, 4.34375)","(7.5, 10.0, 9.816666666666666)","(18.0, 28.0, 26.153846153846153)"
08-12-2022 13:46:59.192116,"(2.6, 3.05, 3.0324999999999998)","(5.0, 7.0, 5.92)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 26.0, 22.125)","(61.0, 130.0, 93.33333333333333)","(4.0, 5.0, 4.223076923076923)","(7.5, 10.0, 8.9)","(18.0, 28.0, 26.153846153846153)"
08-12-2022 13:47:00.531966,"(2.6, 3.15, 3.0324999999999998)","(5.0, 7.2, 6.08)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 24.0, 22.125)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.9, 4.326086956521739)","(7.5, 10.0, 9.830769230769231)","(18.0, 28.0, 21.625)"
08-12-2022 13:47:01.864234,"(2.6, 3.05, 3.0324999999999998)","(5.0, 7.2, 6.52)","(11.0, 18.5, 16.833333333333332)","(10.0, 17.5, 16.1)","(20.0, 24.0, 22.125)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.9, 4.325)","(7.5, 10.0, 9.0)","(18.0, 28.0, 26.178571428571427)"
08-12-2022 13:47:03.225244,"(2.6, 3.05, 3.0349999999999997)","(5.0, 7.6, 6.183333333333334)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 24.0, 22.125)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.8, 4.42)","(7.5, 10.0, 9.6)","(18.0, 28.0, 26.178571428571427)"
08-12-2022 13:47:04.517456,"(2.6, 2.98, 2.9699999999999998)","(5.0, 7.4, 6.4)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 24.0, 22.125)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.8, 4.42)","(7.5, 10.0, 9.6)","(18.0, 28.0, 21.625)"
08-12-2022 13:47:05.803140,"(2.6, 2.98, 2.91)","(5.0, 7.4, 6.490909090909091)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 24.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.8, 4.427272727272728)","(7.5, 10.0, 9.55)","(18.0, 28.0, 21.625)"
08-12-2022 13:47:07.073671,"(2.6, 2.98, 2.9299999999999997)","(5.0, 7.4, 6.65)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.7, 4.427272727272728)","(7.5, 10.0, 9.333333333333334)","(18.0, 28.0, 26.583333333333332)"
08-12-2022 13:47:08.323921,"(2.6, 2.98, 2.9299999999999997)","(5.0, 7.6, 6.7)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.7, 4.419047619047619)","(7.5, 10.0, 9.333333333333334)","(18.0, 28.0, 26.153846153846153)"
08-12-2022 13:47:09.585323,"(2.6, 2.98, 2.9299999999999997)","(5.0, 7.4, 6.3090909090909095)","(11.0, 18.5, 16.25)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.8, 4.419047619047619)","(7.5, 10.0, 9.333333333333334)","(18.0, 28.0, 26.153846153846153)"
08-12-2022 13:47:10.860480,"(2.6, 2.98, 2.9299999999999997)","(5.0, 7.4, 6.3090909090909095)","(11.0, 18.5, 17.0)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.8, 4.427272727272728)","(7.5, 10.0, 9.2)","(18.0, 28.0, 26.153846153846153)"
08-12-2022 13:47:12.105993,"(2.6, 2.94, 2.877391304347826)","(5.0, 7.4, 6.566666666666667)","(11.0, 20.0, 17.25)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.7, 4.427272727272728)","(7.5, 10.0, 9.1)","(18.0, 28.0, 21.0)"
08-12-2022 13:47:13.433159,"(2.6, 2.94, 2.877391304347826)","(5.0, 7.6, 6.88)","(11.0, 20.0, 18.0)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.7, 4.427272727272728)","(7.5, 10.0, 9.55)","(18.0, 28.0, 22.333333333333332)"
08-12-2022 13:47:14.721800,"(2.6, 2.94, 2.877391304347826)","(5.0, 7.6, 6.88)","(11.0, 20.0, 15.833333333333334)","(10.0, 17.5, 16.1)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.7, 4.419047619047619)","(7.5, 10.0, 9.7)","(18.0, 27.0, 25.923076923076923)"
08-12-2022 13:47:16.135242,"(2.6, 2.94, 2.877391304347826)","(5.0, 7.4, 6.630769230769231)","(11.0, 19.5, 16.5)","(10.0, 17.5, 20.6)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.8, 4.154545454545454)","(7.5, 10.0, 9.266666666666666)","(18.0, 27.0, 25.833333333333336)"
08-12-2022 13:47:17.499723,"(2.6, 2.94, 2.877391304347826)","(5.0, 7.4, 7.199999999999999)","(11.0, 19.5, 18.545454545454547)","(10.0, 25.0, 20.875)","(20.0, 25.0, 23.0)","(61.0, 130.0, 96.66666666666667)","(4.0, 4.7, 4.128571428571428)","(7.5, 10.0, 9.266666666666666)","(18.0, 27.0, 25.125)"
08-12-2022 13:47:18.849429,"(2.6, 2.94, 2.877391304347826)","(5.0, 7.6, 7.175)","(11.0, 19.0, 17.75)","(10.0, 23.0, 20.875)","(20.0, 25.0, 23.0)","(61.0, 130.0, 113.33333333333334)","(4.0, 4.7, 4.1)","(7.5, 10.0, 9.266666666666666)","(18.0, 27.0, 25.0)"
08-12-2022 13:47:20.192229,"(2.6, 2.98, 2.96)","(5.0, 7.6, 7.175)","(11.0, 18.5, 16.0)","(10.0, 23.0, 20.333333333333332)","(20.0, 25.0, 23.0)","(61.0, 130.0, 113.33333333333334)","(4.0, 4.7, 4.35)","(7.5, 10.0, 9.266666666666666)","(18.0, 26.0, 25.0)"
08-12-2022 13:47:21.537621,"(2.6, 2.98, 2.96)","(5.0, 7.6, 6.5375)","(11.0, 18.5, 16.0)","(10.0, 23.0, 20.333333333333332)","(20.0, 25.0, 23.0)","(61.0, 130.0, 113.33333333333334)","(4.0, 4.7, 4.388888888888889)","(7.5, 10.0, 9.266666666666666)","(18.0, 26.0, 24.375)"
08-12-2022 13:47:22.945494,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.6, 6.6)","(11.0, 18.5, 16.0)","(10.0, 23.0, 18.5)","(20.0, 25.0, 23.0)","(61.0, 130.0, 113.33333333333334)","(4.0, 4.7, 4.578260869565217)","(7.5, 10.0, 9.266666666666666)","(18.0, 26.0, 25.0)"
08-12-2022 13:47:24.300096,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.6, 6.16)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(61.0, 130.0, 93.33333333333333)","(4.0, 4.7, 4.141176470588235)","(7.5, 10.0, 9.266666666666666)","(18.0, 26.0, 24.333333333333332)"
08-12-2022 13:47:25.590745,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.6, 6.183333333333334)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(61.0, 130.0, 121.53846153846155)","(4.0, 4.8, 4.440740740740741)","(7.5, 10.0, 9.266666666666666)","(18.0, 26.0, 26.333333333333332)"
08-12-2022 13:47:26.926218,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.6, 6.183333333333334)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(71.0, 130.0, 121.53846153846155)","(4.0, 4.7, 4.466666666666667)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 23.333333333333332)"
08-12-2022 13:47:28.221429,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.6, 6.35)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(71.0, 130.0, 121.53846153846155)","(4.0, 4.7, 4.154545454545454)","(7.5, 10.0, 9.266666666666666)","(18.0, 28.0, 23.333333333333332)"
08-12-2022 13:47:29.538925,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.4, 6.35)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(71.0, 130.0, 93.33333333333333)","(4.0, 4.7, 4.239999999999999)","(7.5, 10.0, 9.266666666666666)","(18.0, 28.0, 25.6)"
08-12-2022 13:47:30.875283,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.4, 6.2)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(71.0, 130.0, 88.75)","(4.0, 4.8, 4.239999999999999)","(7.5, 10.0, 9.266666666666666)","(18.0, 28.0, 27.25)"
08-12-2022 13:47:32.309634,"(2.6, 2.98, 2.9566666666666666)","(5.0, 7.4, 6.44)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 25.0, 22.8)","(71.0, 130.0, 88.75)","(4.0, 4.8, 4.46)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 27.25)"
08-12-2022 13:47:33.671925,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 7.033333333333333)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 130.0, 118.21428571428572)","(4.0, 4.7, 4.4375)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:35.042762,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.6, 7.175)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 130.0, 176.66666666666666)","(4.0, 4.7, 4.3)","(7.5, 10.0, 9.333333333333334)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:36.770848,"(2.6, 2.86, 2.8971428571428572)","(5.0, 7.6, 6.125)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 230.0, 176.66666666666666)","(4.0, 4.7, 4.626315789473685)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:38.146436,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.125)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 230.0, 165.55555555555554)","(4.0, 4.7, 4.626315789473685)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:39.367377,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.550000000000001)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 220.0, 165.55555555555554)","(4.0, 4.7, 4.626315789473685)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:40.592840,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.550000000000001)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 220.0, 165.55555555555554)","(4.0, 4.7, 4.626315789473685)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:41.861348,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 7.1)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 220.0, 165.55555555555554)","(4.0, 4.7, 4.2105263157894735)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:43.106180,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.6, 6.428571428571429)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 23.0)","(71.0, 220.0, 180.0)","(4.0, 4.8, 4.410344827586207)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:44.411819,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.428571428571429)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 25.0, 23.0)","(71.0, 210.0, 164.28571428571428)","(4.0, 4.7, 4.536842105263157)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:45.607329,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.4)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.285714285714285)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.6, 4.536842105263157)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:46.916589,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.2, 6.2250000000000005)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.285714285714285)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.6, 4.533333333333333)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:48.258186,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.2, 6.075)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.314285714285714)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:49.622403,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.2, 6.3875)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.6, 4.314285714285714)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:50.998103,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.800000000000001)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.6, 4.266666666666667)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 26.333333333333332)"
08-12-2022 13:47:52.387572,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.266666666666667)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.6, 4.45)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 25.0)"
08-12-2022 13:47:53.755451,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.266666666666667)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.45)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 25.0)"
08-12-2022 13:47:55.103521,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.720000000000001)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.271428571428571)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 25.0)"
08-12-2022 13:47:56.398590,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.3375)","(11.0, 18.5, 16.0)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.271428571428571)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 25.0)"
08-12-2022 13:47:57.733527,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.125)","(11.0, 18.5, 17.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.229411764705882)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 25.0)"
08-12-2022 13:47:59.054953,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.266666666666667)","(11.0, 18.5, 18.09090909090909)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.241666666666667)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 25.0)"
08-12-2022 13:48:00.353595,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 5.857142857142857)","(11.0, 18.5, 16.5)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.45)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 28.333333333333332)"
08-12-2022 13:48:01.596786,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 5.857142857142857)","(11.0, 19.5, 15.928571428571429)","(10.0, 22.0, 18.5)","(20.0, 24.0, 22.8)","(71.0, 200.0, 164.28571428571428)","(4.0, 4.7, 4.45)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 28.333333333333332)"
08-12-2022 13:48:02.864648,"(2.6, 3.0, 2.8971428571428572)","(5.0, 7.4, 6.68)","(11.0, 19.5, 16.75)","(10.0, 22.0, 18.5)","(20.0, 24.0, 21.857142857142858)","(71.0, 200.0, 170.0)","(4.0, 4.7, 4.271428571428571)","(7.5, 10.0, 9.266666666666666)","(18.0, 29.0, 28.333333333333332)"
