,Disagreeable Miss,Street Culture,Wheels,Kyshaka,Red Sequoia,Dont Dismiss,Lord Wonder,Aussie Sojourn,Staying Strong
07-01-2023 14:48:00.869352,"(2.9, 3.35, 3.3471947194719474)","(11.0, 14.5, 14.066666666666666)","(5.0, 6.2, 6.04453781512605)","(8.5, 10.5, 10.160087719298245)","(19.0, 24.0, 23.580645161290324)","(31.0, 42.0, 41.06666666666667)","(7.0, 9.0, 8.822047244094488)","(5.0, 5.6, 5.532478632478632)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:01.992815,"(2.9, 3.35, 3.3488486842105263)","(11.0, 14.5, 14.066666666666666)","(5.0, 6.2, 6.0451882845188285)","(8.5, 10.5, 10.160087719298245)","(19.0, 24.0, 23.767857142857142)","(31.0, 42.0, 41.06666666666667)","(7.0, 9.0, 8.847682119205299)","(5.0, 5.6, 5.532478632478632)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:03.164659,"(2.9, 3.35, 3.3488486842105263)","(11.0, 14.5, 14.023809523809524)","(5.0, 6.2, 6.0451882845188285)","(8.5, 10.5, 10.16594827586207)","(19.0, 24.0, 23.767857142857142)","(31.0, 42.0, 41.06666666666667)","(7.0, 9.0, 8.847682119205299)","(5.0, 5.6, 5.532478632478632)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:04.511617,"(2.9, 3.35, 3.347596153846154)","(11.0, 14.0, 13.88255033557047)","(5.0, 6.2, 6.0451882845188285)","(8.5, 10.5, 10.16594827586207)","(19.0, 24.0, 23.767857142857142)","(31.0, 42.0, 43.26315789473684)","(7.0, 9.0, 8.847682119205299)","(5.0, 5.6, 5.563157894736842)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:05.724314,"(2.9, 3.35, 3.347596153846154)","(11.0, 14.0, 13.88255033557047)","(5.0, 6.2, 6.0451882845188285)","(8.5, 10.5, 10.160087719298245)","(19.0, 24.0, 23.766666666666666)","(31.0, 46.0, 43.29032258064516)","(7.0, 9.0, 8.842857142857143)","(5.0, 5.6, 5.575700934579439)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:06.944927,"(2.9, 3.35, 3.342948717948718)","(11.0, 14.0, 13.88255033557047)","(5.0, 6.2, 6.045833333333333)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.766666666666666)","(31.0, 46.0, 42.879120879120876)","(7.0, 9.0, 8.830769230769231)","(5.0, 5.6, 5.575700934579439)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:08.147198,"(2.9, 3.35, 3.3460344827586206)","(11.0, 14.5, 14.159420289855072)","(5.0, 6.2, 6.050806451612903)","(8.5, 10.5, 10.202072538860104)","(19.0, 24.0, 23.766666666666666)","(31.0, 46.0, 42.879120879120876)","(7.0, 9.0, 8.82857142857143)","(5.0, 5.6, 5.575700934579439)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:09.377481,"(2.9, 3.35, 3.3460344827586206)","(11.0, 14.5, 14.159420289855072)","(5.0, 6.2, 6.050306748466258)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.766666666666666)","(31.0, 46.0, 43.10204081632653)","(7.0, 9.0, 8.762790697674419)","(5.0, 5.6, 5.588721804511278)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:10.666491,"(2.9, 3.4, 3.343064516129032)","(11.0, 14.5, 14.182432432432432)","(5.0, 6.2, 6.0512500000000005)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.75)","(31.0, 46.0, 42.97959183673469)","(7.0, 8.8, 8.698245614035088)","(5.0, 5.6, 5.588721804511278)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:11.922110,"(2.9, 3.4, 3.339035087719298)","(11.0, 14.5, 14.157534246575343)","(5.0, 6.2, 6.0512500000000005)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.79824561403509)","(31.0, 46.0, 42.97959183673469)","(7.0, 8.8, 8.64578313253012)","(5.0, 5.6, 5.572592592592592)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:12.962608,"(2.9, 3.4, 3.337198795180723)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.0512500000000005)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.81981981981982)","(31.0, 46.0, 42.97959183673469)","(7.0, 8.8, 8.64578313253012)","(5.0, 5.6, 5.572794117647058)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:14.053403,"(2.9, 3.35, 3.3236749116607776)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.070652173913044)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.81981981981982)","(31.0, 46.0, 42.97959183673469)","(7.0, 8.8, 8.695081967213115)","(5.0, 5.6, 5.575496688741722)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:15.130850,"(2.9, 3.35, 3.3233151183970855)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.070652173913044)","(8.5, 10.5, 10.208121827411167)","(19.0, 24.0, 23.81981981981982)","(31.0, 46.0, 42.97959183673469)","(7.0, 8.8, 8.811678832116788)","(5.0, 5.6, 5.587022900763358)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:16.279598,"(2.9, 3.3, 3.2961783439490446)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.086666666666667)","(8.5, 10.5, 10.192513368983958)","(19.0, 24.0, 23.81981981981982)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.74)","(5.0, 5.6, 5.52992125984252)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:17.481315,"(2.9, 3.3, 3.296095444685466)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.087203791469195)","(8.5, 10.5, 10.192513368983958)","(19.0, 24.0, 24.6)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.733333333333333)","(5.0, 5.7, 5.572151898734177)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:18.850684,"(2.9, 3.35, 3.30359394703657)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.545454545454547)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.733333333333333)","(5.0, 5.6, 5.567455621301775)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:19.964058,"(2.9, 3.35, 3.30359394703657)","(11.0, 14.5, 14.103174603174603)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.545454545454547)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.726315789473684)","(5.0, 5.6, 5.567455621301775)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:21.047599,"(2.9, 3.35, 3.30359394703657)","(11.0, 14.5, 14.045454545454545)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.545454545454547)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.726315789473684)","(4.8, 5.6, 5.567455621301775)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:22.214981,"(2.9, 3.35, 3.30359394703657)","(11.0, 14.5, 14.044642857142858)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.545454545454547)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.726315789473684)","(4.8, 5.6, 5.5572864321608035)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:23.370307,"(2.9, 3.35, 3.30359394703657)","(11.0, 14.5, 14.045454545454545)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.545454545454547)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.726315789473684)","(4.8, 5.6, 5.5572864321608035)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:24.807910,"(2.9, 3.35, 3.304524361948956)","(11.0, 14.5, 14.045454545454545)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.6)","(31.0, 46.0, 42.97959183673469)","(7.0, 9.0, 8.726315789473684)","(4.8, 5.6, 5.531666666666666)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:26.047875,"(2.9, 3.35, 3.3017241379310347)","(11.0, 14.5, 14.096774193548388)","(5.0, 6.2, 6.076190476190476)","(8.5, 10.5, 10.190860215053764)","(19.0, 25.0, 24.6)","(31.0, 46.0, 42.55813953488372)","(7.0, 9.0, 8.726315789473684)","(4.8, 5.6, 5.530898876404494)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:27.270582,"(2.9, 3.35, 3.3017241379310347)","(11.0, 14.5, 14.096774193548388)","(5.0, 6.2, 6.2562500000000005)","(8.5, 10.5, 10.66304347826087)","(19.0, 25.0, 24.75)","(31.0, 46.0, 49.68)","(7.0, 9.0, 8.69122807017544)","(4.8, 5.6, 5.656983240223464)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:28.620692,"(2.9, 3.15, 3.061964038727524)","(11.0, 15.5, 14.895833333333334)","(5.0, 6.4, 6.290789473684211)","(8.5, 11.0, 10.653061224489797)","(19.0, 25.0, 24.74137931034483)","(31.0, 50.0, 51.04)","(7.0, 8.8, 8.69122807017544)","(4.8, 5.7, 6.1197278911564625)","(101.0, 150.0, 140.0)"
07-01-2023 14:48:29.879764,"(2.9, 3.05, 3.0380359612724757)","(11.0, 15.0, 14.75)","(5.0, 6.4, 6.314666666666667)","(8.5, 11.0, 10.556521739130435)","(19.0, 25.0, 24.727272727272727)","(31.0, 55.0, 51.04)","(7.0, 8.8, 8.52087912087912)","(4.8, 6.2, 6.08421052631579)","(101.0, 150.0, 144.0)"
07-01-2023 14:48:31.119522,"(2.9, 3.1, 3.069191919191919)","(11.0, 15.0, 14.75)","(5.0, 6.4, 6.314666666666667)","(8.5, 11.0, 10.558035714285714)","(19.0, 25.0, 24.727272727272727)","(31.0, 55.0, 50.90909090909091)","(7.0, 8.6, 8.503225806451614)","(4.8, 6.2, 6.104516129032258)","(101.0, 150.0, 144.0)"
07-01-2023 14:48:32.334826,"(2.9, 3.1, 3.0584415584415585)","(11.0, 15.0, 14.789473684210526)","(5.0, 6.4, 6.329323308270677)","(8.5, 11.0, 10.556521739130435)","(19.0, 25.0, 24.677966101694913)","(31.0, 55.0, 50.90909090909091)","(7.0, 8.6, 8.48135593220339)","(4.8, 6.2, 6.104516129032258)","(101.0, 150.0, 144.0)"
07-01-2023 14:48:33.550636,"(2.9, 3.1, 3.0638418079096046)","(11.0, 15.0, 14.789473684210526)","(5.0, 6.4, 6.310967741935484)","(8.5, 11.0, 10.556521739130435)","(19.0, 25.0, 24.677966101694913)","(31.0, 55.0, 50.59574468085106)","(7.0, 8.6, 8.48135593220339)","(4.8, 6.2, 6.097931034482759)","(101.0, 150.0, 144.0)"
07-01-2023 14:48:34.781128,"(2.9, 3.1, 3.0604255319148934)","(11.0, 15.0, 14.789473684210526)","(5.0, 6.4, 6.310967741935484)","(8.5, 11.0, 10.548672566371682)","(19.0, 25.0, 24.70769230769231)","(31.0, 55.0, 50.59574468085106)","(7.0, 8.6, 8.461538461538462)","(4.8, 6.2, 6.0639455782312925)","(101.0, 150.0, 132.0)"
07-01-2023 14:48:36.042939,"(2.9, 3.1, 3.061556603773585)","(11.0, 15.0, 14.757142857142856)","(5.0, 6.4, 6.330263157894737)","(8.5, 11.0, 10.558035714285714)","(19.0, 25.0, 24.87719298245614)","(31.0, 55.0, 50.59574468085106)","(7.0, 8.6, 8.329824561403509)","(4.8, 6.2, 6.101333333333334)","(101.0, 150.0, 142.5)"
07-01-2023 14:48:37.348638,"(2.9, 3.1, 3.052820512820513)","(11.0, 15.0, 15.071428571428571)","(5.0, 6.4, 6.2413043478260875)","(8.5, 11.0, 10.510204081632653)","(19.0, 25.0, 24.87719298245614)","(31.0, 55.0, 49.25)","(7.0, 8.4, 8.31304347826087)","(4.8, 6.2, 6.1104895104895105)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:38.510996,"(2.9, 3.1, 3.052820512820513)","(11.0, 15.5, 15.071428571428571)","(5.0, 6.4, 6.2730434782608695)","(8.5, 11.0, 10.492125984251969)","(19.0, 25.0, 24.87719298245614)","(31.0, 55.0, 49.63333333333333)","(7.0, 8.4, 8.304761904761905)","(4.8, 6.2, 6.107246376811594)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:39.914741,"(2.9, 3.1, 3.1342307692307694)","(11.0, 15.5, 15.07638888888889)","(5.0, 6.4, 6.304697986577182)","(8.5, 11.0, 10.492125984251969)","(19.0, 25.0, 24.890625)","(31.0, 55.0, 49.63333333333333)","(7.0, 8.4, 8.304761904761905)","(4.8, 6.2, 6.107246376811594)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:41.032250,"(2.9, 3.2, 3.1342307692307694)","(11.0, 15.5, 15.07638888888889)","(5.0, 6.4, 6.304697986577182)","(8.5, 11.0, 10.492125984251969)","(19.0, 25.0, 24.78082191780822)","(31.0, 55.0, 49.63333333333333)","(7.0, 8.4, 7.982926829268292)","(4.8, 6.2, 6.054193548387097)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:42.176247,"(2.9, 3.2, 3.1940789473684212)","(11.0, 15.5, 15.107142857142858)","(5.0, 6.2, 6.13265306122449)","(8.5, 11.0, 10.431034482758621)","(19.0, 25.0, 24.733333333333334)","(31.0, 55.0, 49.44827586206897)","(7.0, 8.0, 8.128813559322033)","(4.8, 6.2, 5.977142857142857)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:43.414300,"(2.9, 3.2, 3.192982456140351)","(11.0, 15.5, 15.277777777777779)","(5.0, 6.2, 6.13265306122449)","(8.5, 10.5, 10.411184210526315)","(19.0, 25.0, 24.774647887323944)","(31.0, 55.0, 49.44827586206897)","(7.0, 8.4, 8.371428571428572)","(4.8, 6.0, 6.005789473684211)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:44.625011,"(2.9, 3.2, 3.1938388625592418)","(11.0, 15.5, 15.231481481481481)","(5.0, 6.2, 6.123699421965318)","(8.5, 10.5, 10.411184210526315)","(19.0, 25.0, 24.774647887323944)","(31.0, 55.0, 49.44827586206897)","(7.0, 8.4, 8.371428571428572)","(4.8, 6.2, 6.020863309352518)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:45.809487,"(2.9, 3.2, 3.194820717131474)","(11.0, 15.5, 15.231481481481481)","(5.0, 6.2, 6.111458333333333)","(8.5, 10.5, 10.411184210526315)","(19.0, 25.0, 24.733333333333334)","(31.0, 55.0, 50.68181818181818)","(7.0, 8.4, 8.323364485981308)","(4.8, 6.2, 5.990361445783132)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:47.038848,"(2.9, 3.2, 3.1941176470588237)","(11.0, 15.5, 15.22972972972973)","(5.0, 6.2, 6.111458333333333)","(8.5, 10.5, 10.411184210526315)","(19.0, 25.0, 24.873015873015873)","(31.0, 55.0, 50.68181818181818)","(7.0, 8.4, 8.280487804878048)","(4.8, 6.2, 5.8754098360655735)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:48.229595,"(2.9, 3.25, 3.174901185770751)","(11.0, 15.5, 15.080246913580247)","(5.0, 6.2, 6.100584795321637)","(8.5, 10.5, 10.411184210526315)","(19.0, 25.0, 24.873015873015873)","(31.0, 55.0, 51.15384615384615)","(7.0, 8.4, 8.377464788732395)","(4.8, 5.9, 5.8858490566037736)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:49.505389,"(2.9, 3.2, 3.1706818181818184)","(11.0, 15.5, 15.098726114649681)","(5.0, 6.2, 6.095061728395062)","(8.5, 10.5, 10.588235294117647)","(19.0, 25.0, 25.54)","(31.0, 55.0, 51.2962962962963)","(7.0, 8.4, 8.327272727272728)","(4.8, 5.9, 6.086776859504132)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:50.780715,"(2.9, 3.15, 3.111280487804878)","(11.0, 15.5, 15.029850746268657)","(5.0, 6.2, 6.095061728395062)","(8.5, 11.0, 10.522875816993464)","(19.0, 26.0, 25.614285714285714)","(31.0, 55.0, 51.774193548387096)","(7.0, 8.4, 8.302439024390244)","(4.8, 6.2, 6.082644628099174)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:52.013873,"(2.9, 3.15, 3.110224438902743)","(11.0, 15.5, 15.023809523809524)","(5.0, 6.2, 6.095061728395062)","(8.5, 11.0, 10.522875816993464)","(19.0, 26.0, 25.614285714285714)","(31.0, 55.0, 51.774193548387096)","(7.0, 8.4, 8.367058823529412)","(4.8, 6.2, 6.082644628099174)","(91.0, 150.0, 142.5)"
07-01-2023 14:48:53.238381,"(2.9, 3.15, 3.111516853932584)","(11.0, 15.0, 14.967289719626168)","(5.0, 6.2, 6.095061728395062)","(8.5, 11.0, 10.522875816993464)","(19.0, 26.0, 25.90566037735849)","(31.0, 55.0, 53.59375)","(7.0, 8.4, 8.544318181818182)","(4.8, 6.2, 6.1658536585365855)","(91.0, 150.0, 148.33333333333334)"
07-01-2023 14:48:54.392458,"(2.9, 2.98, 2.9642335766423358)","(11.0, 15.5, 15.312925170068027)","(5.0, 6.4, 6.230769230769231)","(8.5, 11.0, 10.755102040816327)","(19.0, 26.0, 25.90566037735849)","(31.0, 55.0, 53.333333333333336)","(7.0, 8.6, 8.544943820224718)","(4.8, 6.2, 6.1656441717791415)","(91.0, 150.0, 162.72727272727272)"
07-01-2023 14:48:55.574545,"(2.9, 2.98, 2.9413793103448276)","(11.0, 15.5, 15.370748299319727)","(5.0, 6.4, 6.275897435897436)","(8.5, 11.0, 10.755102040816327)","(19.0, 26.0, 25.90566037735849)","(31.0, 55.0, 53.333333333333336)","(7.0, 8.6, 8.50794979079498)","(4.8, 6.2, 6.1658536585365855)","(91.0, 190.0, 167.77777777777777)"
07-01-2023 14:48:56.785757,"(2.9, 2.96, 2.99644128113879)","(11.0, 15.5, 15.179775280898877)","(5.0, 6.4, 6.243312101910829)","(8.5, 11.0, 10.744939271255062)","(19.0, 26.0, 25.78688524590164)","(31.0, 55.0, 53.59375)","(7.0, 8.6, 8.49090909090909)","(4.8, 6.2, 6.177198697068404)","(91.0, 190.0, 167.77777777777777)"
07-01-2023 14:48:57.897336,"(2.9, 3.05, 2.99644128113879)","(11.0, 15.5, 15.179775280898877)","(5.0, 6.4, 6.243312101910829)","(8.5, 11.0, 10.744939271255062)","(19.0, 26.0, 25.78688524590164)","(31.0, 55.0, 53.108108108108105)","(7.0, 8.6, 8.49)","(4.8, 6.2, 6.173248407643312)","(91.0, 190.0, 167.77777777777777)"
07-01-2023 14:48:59.099009,"(2.9, 3.0, 2.9952727272727273)","(11.0, 15.5, 15.197530864197532)","(5.0, 6.4, 6.311029411764706)","(8.5, 11.0, 10.744939271255062)","(19.0, 26.0, 25.763636363636362)","(31.0, 55.0, 53.63636363636364)","(7.0, 8.6, 8.49)","(4.8, 6.2, 6.1466192170818506)","(91.0, 190.0, 167.77777777777777)"
07-01-2023 14:49:00.276415,"(2.9, 3.05, 3.020110701107011)","(11.0, 15.0, 14.964516129032258)","(5.0, 6.4, 6.311029411764706)","(8.5, 11.0, 10.744939271255062)","(19.0, 26.0, 25.71186440677966)","(31.0, 55.0, 53.63636363636364)","(7.0, 8.6, 8.4944)","(4.8, 6.2, 6.1466192170818506)","(91.0, 190.0, 167.77777777777777)"
07-01-2023 14:49:01.553630,"(2.9, 3.05, 3.0026315789473683)","(11.0, 15.0, 14.964516129032258)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.741803278688524)","(19.0, 26.0, 25.71186440677966)","(31.0, 55.0, 53.63636363636364)","(7.0, 8.6, 8.4944)","(4.8, 6.2, 6.142560553633218)","(81.0, 190.0, 167.77777777777777)"
07-01-2023 14:49:02.725843,"(2.9, 3.05, 3.0175115207373273)","(11.0, 15.0, 14.964516129032258)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.741803278688524)","(19.0, 26.0, 25.71186440677966)","(31.0, 55.0, 53.63636363636364)","(7.0, 8.6, 8.4944)","(4.8, 6.2, 6.142560553633218)","(81.0, 190.0, 175.86206896551724)"
07-01-2023 14:49:03.958806,"(2.9, 3.05, 3.017272727272727)","(11.0, 15.0, 14.9640522875817)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.727848101265822)","(19.0, 26.0, 25.685185185185183)","(31.0, 55.0, 53.392857142857146)","(7.0, 8.6, 8.481081081081081)","(4.8, 6.2, 6.145925925925926)","(81.0, 180.0, 149.62962962962962)"
07-01-2023 14:49:05.289362,"(2.9, 3.05, 3.0108832807570978)","(11.0, 15.0, 15.117391304347827)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.727848101265822)","(19.0, 26.0, 25.649122807017545)","(31.0, 55.0, 53.392857142857146)","(7.0, 8.6, 8.456497175141243)","(4.8, 6.2, 6.142205323193917)","(81.0, 150.0, 149.62962962962962)"
07-01-2023 14:49:06.504062,"(2.9, 3.0, 2.981118881118881)","(11.0, 15.5, 14.663636363636364)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.73076923076923)","(19.0, 26.0, 25.649122807017545)","(31.0, 55.0, 53.392857142857146)","(7.0, 8.6, 8.47)","(4.8, 6.2, 6.144322344322345)","(81.0, 150.0, 149.62962962962962)"
07-01-2023 14:49:07.748026,"(2.7, 3.0, 2.9867246376811596)","(13.0, 15.5, 15.081818181818182)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.73076923076923)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 53.392857142857146)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.169827586206897)","(81.0, 150.0, 149.6551724137931)"
07-01-2023 14:49:08.904610,"(2.7, 2.98, 2.9741463414634146)","(13.0, 15.5, 15.064285714285715)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.73076923076923)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 53.392857142857146)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.172807017543859)","(81.0, 150.0, 149.6551724137931)"
07-01-2023 14:49:10.116801,"(2.7, 3.0, 2.9714634146341465)","(13.0, 15.5, 15.03076923076923)","(5.0, 6.4, 6.293788819875776)","(8.5, 11.0, 10.73076923076923)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 53.392857142857146)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.169162995594714)","(81.0, 150.0, 149.71428571428572)"
07-01-2023 14:49:11.375411,"(2.7, 3.05, 3.014659685863874)","(13.0, 15.5, 15.03076923076923)","(5.0, 6.4, 6.288961038961039)","(8.5, 11.0, 10.727848101265822)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 52.96875)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.141176470588236)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:12.565989,"(2.7, 3.05, 3.014659685863874)","(13.0, 15.5, 14.845410628019323)","(5.0, 6.4, 6.288961038961039)","(8.5, 11.0, 10.426900584795321)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 53.63636363636364)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.146007604562738)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:13.754128,"(2.7, 3.05, 3.027941176470588)","(13.0, 15.0, 14.845410628019323)","(5.0, 6.4, 6.288961038961039)","(8.5, 10.5, 10.390374331550802)","(19.0, 26.0, 25.74)","(41.0, 55.0, 53.63636363636364)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.148262548262548)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:14.957034,"(2.7, 3.05, 3.0272727272727273)","(13.0, 15.0, 14.839195979899497)","(5.0, 6.4, 6.288961038961039)","(8.5, 10.5, 10.283613445378151)","(19.0, 26.0, 25.74)","(41.0, 55.0, 54.62962962962963)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.148262548262548)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:16.146596,"(2.7, 3.05, 3.0296511627906977)","(13.0, 15.0, 14.839195979899497)","(5.0, 6.4, 6.306201550387597)","(8.5, 10.5, 10.300387596899224)","(19.0, 26.0, 25.685185185185183)","(41.0, 55.0, 54.62962962962963)","(7.0, 8.6, 8.462962962962964)","(4.8, 6.2, 6.141176470588236)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:17.350838,"(2.7, 3.1, 3.055348460291734)","(13.0, 15.0, 14.763157894736842)","(5.0, 6.4, 6.306201550387597)","(8.5, 10.5, 10.243781094527364)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 54.62962962962963)","(7.0, 8.6, 8.472413793103449)","(4.8, 6.2, 6.141176470588236)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:18.537186,"(2.7, 3.1, 3.0505385996409333)","(13.0, 15.0, 14.763157894736842)","(5.0, 6.4, 6.307339449541285)","(8.5, 10.5, 10.262820512820513)","(19.0, 26.0, 25.649122807017545)","(41.0, 55.0, 54.62962962962963)","(7.0, 8.6, 8.466315789473684)","(4.8, 6.2, 6.143283582089552)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:19.815964,"(2.7, 3.1, 3.0505385996409333)","(13.0, 15.0, 14.784552845528456)","(5.0, 6.4, 6.328395061728395)","(8.5, 10.5, 10.252232142857142)","(19.0, 26.0, 25.685185185185183)","(41.0, 55.0, 52.82608695652174)","(7.0, 8.6, 8.452577319587629)","(4.8, 6.2, 6.14108527131783)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:21.121415,"(2.7, 3.1, 3.05)","(13.0, 15.0, 14.784023668639053)","(5.0, 6.4, 6.319069767441861)","(8.5, 10.5, 10.252232142857142)","(19.0, 26.0, 25.67924528301887)","(41.0, 55.0, 52.61904761904762)","(7.0, 8.6, 8.408988764044944)","(4.8, 6.2, 6.139463601532567)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:22.358589,"(2.7, 3.05, 3.0431072210065646)","(13.0, 15.0, 14.784023668639053)","(5.0, 6.4, 6.319069767441861)","(8.5, 10.5, 10.252232142857142)","(19.0, 26.0, 25.67924528301887)","(41.0, 55.0, 52.61904761904762)","(7.0, 8.6, 8.4)","(4.8, 6.2, 6.1685185185185185)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:23.447101,"(2.7, 3.1, 3.079236276849642)","(13.0, 15.0, 14.8)","(5.0, 6.2, 6.140932642487047)","(8.5, 10.5, 10.252232142857142)","(19.0, 26.0, 25.73469387755102)","(41.0, 55.0, 52.61904761904762)","(7.0, 8.4, 8.329050279329609)","(4.8, 6.2, 6.1685185185185185)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:24.615874,"(2.7, 3.1, 3.0884969325153375)","(13.0, 15.0, 14.786184210526315)","(5.0, 6.2, 6.119806763285024)","(8.5, 10.5, 10.252232142857142)","(19.0, 26.0, 25.783333333333335)","(41.0, 55.0, 52.61904761904762)","(7.0, 8.4, 8.346007604562738)","(4.8, 6.4, 6.290909090909091)","(81.0, 150.0, 149.66666666666666)"
07-01-2023 14:49:25.726350,"(2.7, 3.1, 3.087012987012987)","(13.0, 15.0, 14.786184210526315)","(5.0, 6.2, 6.105681818181818)","(8.5, 10.5, 10.252232142857142)","(19.0, 26.0, 26.4)","(41.0, 55.0, 52.291666666666664)","(7.0, 8.6, 8.420224719101125)","(4.8, 6.4, 6.302325581395349)","(81.0, 150.0, 149.66666666666666)"
