,Allinga Blues,Rhonda Wine,Festival Dancer,Gable,Centennial,Paramount Rose
16-12-2022 11:20:38.485733,"(6.5, 8.6, 8.454545454545453)","(2.6, 2.76, 2.73037037037037)","(6.5, 8.6, 8.066666666666666)","(7.5, 9.2, 8.799999999999999)","(13.0, 19.0, 18.90082644628099)","(3.3, 4.7, 4.672972972972973)"
16-12-2022 11:20:39.328238,"(6.5, 8.6, 8.454545454545453)","(2.6, 2.76, 2.7356521739130435)","(6.5, 8.6, 8.066666666666666)","(7.5, 9.0, 8.666666666666666)","(13.0, 19.0, 18.90082644628099)","(3.3, 4.7, 4.672972972972973)"
16-12-2022 11:20:40.163421,"(6.5, 8.8, 8.581818181818182)","(2.6, 2.7, 2.6100000000000003)","(6.5, 8.6, 8.107692307692307)","(7.5, 9.0, 8.153846153846153)","(13.0, 19.0, 18.420289855072465)","(3.3, 4.7, 4.673684210526316)"
16-12-2022 11:20:41.009047,"(6.5, 8.8, 8.581818181818182)","(2.5, 2.7, 2.6224242424242425)","(6.5, 8.6, 8.107692307692307)","(7.5, 9.0, 8.153846153846153)","(13.0, 19.0, 18.420289855072465)","(3.4, 4.7, 4.673684210526316)"
16-12-2022 11:20:41.824282,"(6.5, 8.8, 8.581818181818182)","(2.5, 2.72, 2.621923076923077)","(6.5, 8.6, 8.107692307692307)","(7.5, 9.0, 8.153846153846153)","(13.0, 19.0, 18.43661971830986)","(3.4, 4.7, 4.673684210526316)"
16-12-2022 11:20:42.645087,"(6.5, 8.8, 8.581818181818182)","(2.5, 2.72, 2.641538461538462)","(6.5, 8.6, 8.107692307692307)","(7.5, 9.0, 8.153846153846153)","(13.0, 19.0, 17.46)","(3.4, 4.7, 4.672972972972973)"
16-12-2022 11:20:43.471648,"(6.5, 8.8, 8.48)","(2.5, 2.72, 2.641538461538462)","(6.5, 8.6, 8.107692307692307)","(7.5, 9.0, 8.153846153846153)","(13.0, 19.0, 17.67241379310345)","(3.4, 4.7, 4.672972972972973)"
16-12-2022 11:20:44.287638,"(6.5, 8.8, 8.48)","(2.5, 2.72, 2.6413793103448278)","(6.5, 8.6, 8.022222222222222)","(7.5, 9.0, 8.153846153846153)","(13.0, 19.0, 17.71666666666667)","(3.4, 4.7, 4.673684210526316)"
16-12-2022 11:20:45.117768,"(6.5, 8.8, 8.4)","(2.5, 2.72, 2.6323076923076925)","(6.5, 8.6, 8.022222222222222)","(7.5, 8.0, 7.95)","(13.0, 19.0, 17.71666666666667)","(3.4, 4.7, 4.659574468085107)"
16-12-2022 11:20:45.935195,"(6.5, 8.8, 8.4)","(2.5, 2.72, 2.6413793103448278)","(6.5, 8.6, 8.022222222222222)","(7.5, 8.8, 8.657142857142858)","(13.0, 19.0, 17.71666666666667)","(3.4, 5.0, 4.715)"
16-12-2022 11:20:46.767887,"(6.5, 8.8, 8.408695652173913)","(2.5, 2.72, 2.64140350877193)","(6.5, 8.6, 8.022222222222222)","(7.5, 8.8, 8.2)","(13.0, 19.0, 17.71666666666667)","(3.4, 5.0, 4.753571428571429)"
16-12-2022 11:20:47.603820,"(6.5, 8.6, 8.466666666666667)","(2.5, 2.7, 2.625)","(6.5, 8.6, 8.022222222222222)","(7.5, 8.8, 8.408695652173913)","(13.0, 19.0, 17.796875)","(3.4, 5.0, 4.828571428571428)"
16-12-2022 11:20:48.438016,"(6.5, 8.6, 8.428571428571429)","(2.5, 2.7, 2.625)","(6.5, 8.6, 8.022222222222222)","(7.5, 8.8, 8.425)","(13.0, 19.0, 17.51923076923077)","(3.4, 5.0, 4.85)"
16-12-2022 11:20:49.269649,"(6.5, 8.6, 8.428571428571429)","(2.5, 2.7, 2.625714285714286)","(6.5, 8.6, 8.022222222222222)","(7.5, 8.6, 8.422222222222222)","(13.0, 19.0, 17.574074074074073)","(3.4, 5.0, 4.94)"
16-12-2022 11:20:50.119379,"(6.5, 8.6, 8.377777777777776)","(2.5, 2.7, 2.6314285714285717)","(6.5, 8.6, 7.857142857142857)","(7.5, 8.6, 8.309090909090909)","(13.0, 19.0, 16.708333333333332)","(3.4, 5.0, 5.0)"
16-12-2022 11:20:50.946178,"(6.5, 8.6, 8.233333333333333)","(2.5, 2.7, 2.6314285714285717)","(6.5, 8.6, 7.857142857142857)","(7.5, 8.6, 8.299999999999999)","(13.0, 19.0, 16.63157894736842)","(3.4, 5.2, 5.0)"
16-12-2022 11:20:51.759929,"(6.5, 8.2, 7.699999999999999)","(2.5, 2.82, 2.816470588235294)","(6.5, 8.6, 8.294117647058822)","(7.5, 8.6, 8.178947368421053)","(13.0, 19.0, 16.63157894736842)","(3.4, 5.0, 4.9)"
16-12-2022 11:20:52.592363,"(6.5, 8.0, 7.985714285714286)","(2.5, 2.84, 2.7432258064516133)","(6.5, 8.6, 8.294117647058822)","(7.5, 8.4, 8.0)","(13.0, 19.0, 17.666666666666668)","(3.4, 5.0, 4.98695652173913)"
16-12-2022 11:20:53.422159,"(6.5, 8.0, 7.985365853658537)","(2.4, 2.84, 2.7733333333333334)","(6.5, 8.6, 8.294117647058822)","(7.5, 8.2, 8.0)","(13.0, 19.0, 17.666666666666668)","(3.6, 5.0, 4.98695652173913)"
16-12-2022 11:20:54.233895,"(6.5, 8.0, 7.68)","(2.4, 2.84, 2.78)","(6.5, 8.6, 8.294117647058822)","(7.5, 8.0, 7.933333333333334)","(13.0, 19.0, 17.666666666666668)","(3.6, 5.0, 4.98695652173913)"
16-12-2022 11:20:55.063883,"(6.5, 8.0, 7.68)","(2.4, 2.84, 2.8057142857142856)","(6.5, 8.6, 8.294117647058822)","(7.5, 8.0, 7.6)","(13.0, 19.0, 17.666666666666668)","(3.6, 5.0, 4.98695652173913)"
16-12-2022 11:20:55.884974,"(6.5, 8.0, 7.68)","(2.4, 2.84, 2.785454545454545)","(6.5, 8.6, 8.294117647058822)","(7.5, 7.8, 7.266666666666667)","(13.0, 19.0, 18.0)","(3.6, 5.1, 5.014285714285714)"
16-12-2022 11:20:56.704374,"(6.5, 8.0, 7.68)","(2.4, 2.84, 2.773333333333333)","(6.5, 8.6, 8.294117647058822)","(7.5, 7.8, 7.647619047619047)","(13.0, 19.0, 18.0)","(3.6, 5.0, 4.986363636363636)"
16-12-2022 11:20:57.534472,"(6.5, 8.0, 7.922580645161291)","(2.4, 2.84, 2.785454545454545)","(6.5, 8.6, 8.228571428571428)","(7.5, 7.8, 7.285714285714286)","(13.0, 19.0, 18.428571428571427)","(3.6, 5.0, 4.986363636363636)"
16-12-2022 11:20:58.362493,"(6.5, 8.0, 7.922580645161291)","(2.4, 2.84, 2.785454545454545)","(6.5, 8.6, 8.228571428571428)","(7.5, 7.8, 7.285714285714286)","(13.0, 19.0, 18.5)","(3.6, 5.0, 4.986363636363636)"
16-12-2022 11:20:59.199710,"(6.5, 8.0, 7.922580645161291)","(2.45, 2.84, 2.785454545454545)","(6.5, 8.6, 8.228571428571428)","(7.0, 7.8, 7.285714285714286)","(13.0, 19.0, 18.5)","(3.6, 5.0, 4.986363636363636)"
16-12-2022 11:21:00.044509,"(6.5, 8.0, 7.911111111111111)","(2.45, 2.84, 2.778461538461538)","(6.5, 8.6, 8.228571428571428)","(7.0, 7.8, 7.285714285714286)","(13.0, 19.0, 18.5)","(3.6, 5.0, 4.808620689655172)"
16-12-2022 11:21:00.875080,"(6.5, 7.6, 7.564285714285714)","(2.45, 2.84, 2.777142857142857)","(6.5, 8.6, 8.392)","(7.0, 7.8, 7.4)","(13.0, 19.0, 18.5)","(3.6, 5.1, 4.844827586206897)"
16-12-2022 11:21:01.702956,"(6.5, 7.6, 7.574999999999999)","(2.45, 2.9, 2.8125)","(6.5, 8.6, 8.296)","(7.0, 7.4, 7.223076923076923)","(13.0, 19.0, 18.75)","(3.6, 5.0, 4.90204081632653)"
16-12-2022 11:21:02.520154,"(6.5, 7.8, 7.666666666666667)","(2.45, 2.9, 2.8285714285714283)","(6.5, 8.6, 8.304347826086955)","(7.0, 7.4, 7.2592592592592595)","(13.0, 19.0, 18.8)","(3.6, 5.0, 4.930769230769231)"
16-12-2022 11:21:03.348659,"(6.5, 8.0, 7.778947368421052)","(2.45, 2.9, 2.8285714285714283)","(6.5, 8.4, 8.3)","(7.0, 7.4, 7.2592592592592595)","(13.0, 19.0, 18.8)","(3.6, 5.0, 4.930769230769231)"
16-12-2022 11:21:04.182951,"(6.5, 8.0, 7.88)","(2.45, 2.88, 2.8049999999999997)","(6.5, 8.4, 8.283333333333333)","(7.0, 7.4, 7.272)","(13.0, 19.0, 18.0)","(3.6, 5.0, 4.891489361702128)"
16-12-2022 11:21:04.994389,"(6.5, 8.0, 7.85)","(2.45, 2.88, 2.797647058823529)","(6.5, 8.4, 8.283333333333333)","(7.0, 7.4, 7.272)","(13.0, 19.0, 17.714285714285715)","(3.6, 5.0, 4.891489361702128)"
16-12-2022 11:21:05.813962,"(6.5, 7.2, 7.01418439716312)","(2.45, 2.94, 2.812173913043478)","(6.5, 7.6, 7.416260162601627)","(7.0, 7.8, 7.54074074074074)","(13.0, 22.0, 17.75)","(3.6, 5.2, 5.007692307692308)"
16-12-2022 11:21:06.641562,"(6.5, 7.2, 7.0007782101167315)","(2.45, 2.9, 2.848235294117647)","(6.5, 7.6, 7.408547008547009)","(7.0, 7.8, 7.061538461538461)","(13.0, 22.0, 20.63888888888889)","(3.6, 5.3, 5.209677419354839)"
16-12-2022 11:21:07.457579,"(6.5, 7.2, 6.841509433962264)","(2.45, 2.96, 2.9266666666666667)","(6.5, 7.6, 7.202285714285715)","(7.0, 7.8, 7.296)","(13.0, 22.0, 21.07894736842105)","(3.6, 5.3, 5.128571428571428)"
16-12-2022 11:21:08.287226,"(6.5, 7.2, 6.8101522842639595)","(2.45, 3.05, 2.937333333333333)","(6.5, 7.6, 7.202285714285715)","(7.0, 7.8, 7.022222222222222)","(13.0, 22.0, 19.5)","(3.6, 5.3, 5.141176470588235)"
16-12-2022 11:21:09.120903,"(6.5, 7.2, 6.811764705882353)","(2.45, 2.98, 2.9309090909090907)","(6.5, 7.6, 7.202285714285715)","(7.0, 7.2, 6.981818181818182)","(14.0, 22.0, 19.5)","(3.6, 5.3, 5.184615384615385)"
16-12-2022 11:21:09.948651,"(6.5, 7.2, 6.816470588235294)","(2.45, 2.98, 2.955)","(6.5, 7.6, 7.061855670103093)","(7.0, 7.2, 6.933333333333334)","(14.0, 22.0, 19.5)","(3.6, 5.3, 5.199999999999999)"
16-12-2022 11:21:10.795696,"(6.5, 7.2, 6.829545454545454)","(2.45, 3.05, 2.9459999999999997)","(6.5, 7.4, 7.342857142857143)","(7.0, 7.0, 6.808)","(14.0, 22.0, 20.333333333333332)","(3.6, 5.3, 5.175)"
16-12-2022 11:21:11.621154,"(6.5, 7.2, 6.827428571428571)","(2.45, 3.05, 2.9899999999999998)","(6.5, 7.4, 7.342857142857143)","(7.0, 7.2, 6.800000000000001)","(14.0, 22.0, 20.61111111111111)","(3.7, 5.3, 5.133333333333333)"
16-12-2022 11:21:12.437188,"(6.5, 7.2, 6.807272727272727)","(2.45, 3.05, 2.9846666666666666)","(6.5, 7.4, 7.25)","(7.0, 7.0, 6.76)","(14.0, 22.0, 20.333333333333332)","(3.7, 5.3, 5.133333333333333)"
16-12-2022 11:21:13.296427,"(6.5, 7.2, 6.872727272727273)","(2.45, 3.05, 2.9996)","(6.5, 7.0, 6.845977011494253)","(7.0, 7.2, 6.933333333333334)","(14.0, 22.0, 20.285714285714285)","(3.7, 5.4, 5.266666666666667)"
16-12-2022 11:21:14.118894,"(6.5, 7.2, 7.0285714285714285)","(2.45, 3.05, 3.008)","(6.5, 7.0, 6.852459016393443)","(7.0, 7.0, 6.83125)","(14.0, 22.0, 21.36842105263158)","(3.7, 5.3, 5.199999999999999)"
16-12-2022 11:21:14.944251,"(6.5, 7.4, 7.300000000000001)","(2.45, 3.05, 3.0088235294117647)","(6.5, 7.0, 6.888888888888888)","(7.0, 7.0, 6.736)","(14.0, 22.0, 21.36842105263158)","(3.7, 5.3, 5.24)"
16-12-2022 11:21:15.761317,"(6.0, 7.4, 7.281818181818182)","(2.5, 3.05, 3.0075)","(6.5, 7.0, 6.888888888888888)","(6.5, 7.2, 6.745945945945946)","(14.0, 22.0, 21.647058823529413)","(3.7, 5.3, 5.211111111111111)"
16-12-2022 11:21:16.585683,"(6.0, 7.4, 7.281818181818182)","(2.5, 3.05, 3.0075)","(6.5, 7.0, 6.882051282051282)","(6.5, 7.2, 6.640000000000001)","(14.0, 22.0, 21.647058823529413)","(3.7, 5.3, 5.211111111111111)"
16-12-2022 11:21:17.423003,"(6.0, 7.4, 7.281818181818182)","(2.5, 3.05, 3.0088235294117647)","(6.5, 7.0, 6.817391304347826)","(6.5, 7.2, 6.670588235294117)","(14.0, 22.0, 21.647058823529413)","(3.7, 5.3, 5.211111111111111)"
16-12-2022 11:21:18.243650,"(6.0, 7.6, 7.4)","(2.5, 3.05, 2.9927272727272727)","(6.5, 6.8, 6.699999999999999)","(6.5, 7.2, 7.093023255813954)","(14.0, 22.0, 21.75)","(3.7, 5.3, 5.268421052631579)"
16-12-2022 11:21:19.059269,"(6.0, 7.6, 7.405405405405405)","(2.5, 3.05, 2.989655172413793)","(6.5, 6.8, 6.668965517241379)","(6.5, 7.2, 7.085714285714285)","(14.0, 22.0, 21.818181818181817)","(3.7, 5.3, 5.268421052631579)"
16-12-2022 11:21:19.893360,"(6.0, 7.6, 7.4399999999999995)","(2.5, 3.05, 2.993333333333333)","(6.5, 6.8, 6.6909090909090905)","(6.5, 7.2, 7.085714285714285)","(14.0, 22.0, 21.818181818181817)","(3.7, 5.3, 5.253846153846154)"
16-12-2022 11:21:20.724452,"(6.0, 7.2, 7.093333333333334)","(2.5, 3.0, 2.986666666666667)","(6.5, 6.8, 6.70204081632653)","(6.5, 7.2, 7.085714285714285)","(14.0, 22.0, 21.818181818181817)","(3.7, 5.3, 5.211363636363636)"
16-12-2022 11:21:21.548707,"(6.0, 7.2, 7.153846153846154)","(2.5, 3.05, 2.9939999999999998)","(6.5, 6.8, 6.708695652173913)","(6.5, 7.2, 7.102702702702703)","(14.0, 24.0, 23.8)","(3.7, 5.3, 5.08125)"
16-12-2022 11:21:22.391271,"(6.0, 7.2, 7.129411764705883)","(2.5, 3.05, 2.9939999999999998)","(6.5, 6.8, 6.766666666666667)","(6.5, 7.2, 7.075862068965518)","(14.0, 25.0, 22.015873015873016)","(3.7, 5.3, 5.12)"
16-12-2022 11:21:23.217172,"(6.0, 7.2, 7.175)","(2.5, 3.05, 3.0045454545454544)","(6.5, 7.0, 6.85)","(6.5, 7.2, 7.056)","(14.0, 25.0, 22.0625)","(3.7, 5.2, 5.1414634146341465)"
16-12-2022 11:21:24.045931,"(6.0, 7.2, 7.175)","(2.5, 3.05, 2.999090909090909)","(6.5, 7.0, 6.85)","(6.5, 7.2, 7.02)","(14.0, 25.0, 23.22222222222222)","(3.7, 5.2, 5.151351351351352)"
16-12-2022 11:21:24.882656,"(6.0, 7.2, 7.175)","(2.5, 3.05, 2.9975)","(6.5, 7.0, 6.85)","(6.5, 7.2, 7.02)","(14.0, 25.0, 23.153846153846153)","(3.7, 5.2, 5.124444444444444)"
16-12-2022 11:21:25.701024,"(6.0, 7.2, 7.175)","(2.5, 3.0, 2.994285714285714)","(6.5, 7.0, 6.853658536585366)","(6.5, 7.2, 7.014285714285714)","(14.0, 25.0, 23.11764705882353)","(3.7, 5.2, 5.137037037037037)"
16-12-2022 11:21:26.540104,"(6.0, 7.2, 7.175)","(2.5, 3.0, 2.994285714285714)","(6.5, 7.0, 6.853658536585366)","(6.5, 7.2, 7.014285714285714)","(14.0, 24.0, 23.81818181818182)","(3.7, 5.2, 5.119354838709677)"
16-12-2022 11:21:27.358319,"(6.0, 7.2, 7.175)","(2.5, 3.05, 3.0155172413793103)","(6.5, 7.0, 6.808333333333334)","(6.5, 7.2, 7.007407407407407)","(14.0, 24.0, 23.81818181818182)","(3.7, 5.2, 5.080952380952381)"
16-12-2022 11:21:28.177005,"(6.0, 7.2, 7.175)","(2.5, 3.05, 3.009259259259259)","(6.5, 7.0, 6.804081632653061)","(6.5, 7.2, 6.912820512820513)","(14.0, 24.0, 23.81818181818182)","(3.7, 5.2, 5.107692307692308)"
16-12-2022 11:21:29.010656,"(6.0, 7.2, 7.166666666666667)","(2.5, 3.05, 3.022448979591837)","(6.5, 7.0, 6.804081632653061)","(6.5, 7.2, 6.912820512820513)","(14.0, 24.0, 23.81818181818182)","(3.7, 5.2, 5.132075471698113)"
16-12-2022 11:21:29.834763,"(6.0, 7.2, 7.177777777777778)","(2.5, 3.05, 3.025)","(6.5, 7.0, 6.804081632653061)","(6.5, 7.0, 6.84)","(14.0, 24.0, 23.81818181818182)","(3.7, 5.2, 5.137931034482759)"
16-12-2022 11:21:30.661698,"(6.0, 7.0, 6.840677966101695)","(2.5, 3.1, 3.045)","(6.5, 7.0, 6.8)","(6.5, 7.0, 6.811999999999999)","(14.0, 24.0, 23.5)","(3.7, 5.2, 5.145833333333333)"
16-12-2022 11:21:31.477456,"(6.0, 7.0, 6.857575757575757)","(2.5, 3.1, 3.0567073170731707)","(6.5, 6.8, 6.723076923076923)","(6.5, 7.0, 6.811999999999999)","(14.0, 24.0, 23.5)","(3.7, 5.2, 5.175)"
16-12-2022 11:21:32.306304,"(6.0, 7.0, 6.857575757575757)","(2.5, 3.1, 3.0591397849462365)","(6.5, 6.8, 6.70952380952381)","(6.5, 7.0, 6.811999999999999)","(14.0, 25.0, 23.105263157894736)","(3.7, 5.2, 5.182352941176471)"
16-12-2022 11:21:33.152154,"(6.0, 7.0, 6.8307692307692305)","(2.5, 3.1, 3.0602409638554215)","(6.5, 6.8, 6.705)","(6.5, 7.0, 6.808163265306122)","(14.0, 25.0, 23.105263157894736)","(3.7, 5.3, 5.161016949152542)"
16-12-2022 11:21:33.984156,"(6.0, 7.0, 6.821212121212121)","(2.5, 3.1, 3.059659090909091)","(6.5, 6.8, 6.705)","(6.5, 7.0, 6.81)","(14.0, 25.0, 23.105263157894736)","(3.7, 5.3, 5.158620689655172)"
16-12-2022 11:21:34.811484,"(6.0, 7.0, 6.848387096774194)","(2.5, 3.05, 3.031333333333333)","(6.5, 6.8, 6.626086956521739)","(6.5, 7.0, 6.838888888888889)","(14.0, 25.0, 23.105263157894736)","(3.7, 5.3, 5.148148148148148)"
16-12-2022 11:21:35.642472,"(6.0, 7.0, 6.862068965517241)","(2.5, 3.1, 3.022222222222222)","(6.5, 6.8, 6.619354838709677)","(6.5, 7.0, 6.841176470588235)","(14.0, 25.0, 23.105263157894736)","(3.7, 5.3, 5.242857142857143)"
16-12-2022 11:21:36.477894,"(6.0, 7.0, 6.862068965517241)","(2.5, 3.1, 3.0194690265486726)","(6.5, 6.8, 6.619354838709677)","(6.5, 7.0, 6.841176470588235)","(14.0, 25.0, 23.105263157894736)","(3.7, 5.3, 5.2875)"
16-12-2022 11:21:37.297516,"(6.0, 7.0, 6.892307692307692)","(2.5, 3.1, 3.022448979591837)","(6.5, 6.8, 6.420779220779221)","(6.5, 7.0, 6.451327433628318)","(14.0, 25.0, 23.52173913043478)","(3.7, 5.4, 5.391304347826087)"
16-12-2022 11:21:38.116132,"(6.0, 7.0, 6.905263157894737)","(2.5, 3.1, 3.070535714285714)","(6.5, 6.6, 6.421052631578948)","(6.5, 6.8, 6.455555555555556)","(14.0, 25.0, 23.74074074074074)","(3.7, 5.5, 5.390909090909091)"
16-12-2022 11:21:38.969728,"(6.0, 7.0, 6.894117647058823)","(2.5, 3.15, 3.1051724137931034)","(6.5, 6.6, 6.4135593220338984)","(6.5, 6.8, 6.430303030303031)","(14.0, 25.0, 23.833333333333332)","(3.7, 5.5, 5.4523809523809526)"
16-12-2022 11:21:39.785357,"(6.0, 7.0, 6.894117647058823)","(2.5, 3.15, 3.1227272727272726)","(6.5, 6.6, 6.1450549450549445)","(6.5, 6.8, 6.241095890410959)","(14.0, 25.0, 23.727272727272727)","(3.7, 5.5, 5.46)"
16-12-2022 11:21:40.629557,"(6.0, 7.0, 6.894117647058823)","(2.6, 3.2, 3.1454545454545455)","(6.0, 6.2, 6.1)","(6.5, 6.8, 6.427777777777778)","(16.0, 25.0, 23.727272727272727)","(3.8, 5.5, 5.290909090909091)"
16-12-2022 11:21:41.443213,"(6.0, 7.0, 6.916129032258064)","(2.6, 3.2, 3.1934782608695653)","(6.0, 6.2, 6.12)","(6.5, 6.8, 6.603389830508474)","(16.0, 25.0, 23.818181818181817)","(3.8, 5.2, 5.109090909090909)"
16-12-2022 11:21:42.259812,"(6.0, 7.0, 6.910344827586207)","(2.6, 3.25, 3.201111111111111)","(6.0, 6.2, 6.053333333333334)","(6.5, 6.8, 6.45)","(16.0, 24.0, 23.8)","(3.8, 5.4, 5.316666666666666)"
16-12-2022 11:21:43.086937,"(6.0, 7.0, 6.910344827586207)","(2.6, 3.25, 3.217857142857143)","(6.0, 6.2, 5.978947368421053)","(6.5, 6.8, 6.45)","(16.0, 24.0, 23.8)","(3.8, 5.4, 5.292)"
16-12-2022 11:21:43.910725,"(6.0, 7.0, 6.8969696969696965)","(2.6, 3.25, 3.209459459459459)","(6.0, 6.2, 5.990566037735849)","(6.5, 6.8, 6.477777777777778)","(16.0, 24.0, 23.77777777777778)","(3.8, 5.4, 5.2875)"
16-12-2022 11:21:44.753212,"(6.0, 7.2, 6.98)","(2.6, 3.25, 3.204838709677419)","(6.0, 6.2, 5.990566037735849)","(6.5, 6.8, 6.461538461538462)","(16.0, 24.0, 23.818181818181817)","(3.8, 5.4, 5.306896551724138)"
16-12-2022 11:21:45.602558,"(6.0, 7.2, 7.068421052631579)","(2.6, 3.25, 3.204054054054054)","(6.0, 6.2, 5.990566037735849)","(6.5, 6.8, 6.461538461538462)","(16.0, 24.0, 23.818181818181817)","(3.8, 5.4, 5.214285714285714)"
16-12-2022 11:21:46.438733,"(6.0, 7.2, 7.08)","(2.6, 3.25, 3.228409090909091)","(6.0, 6.2, 5.990566037735849)","(6.5, 6.6, 6.444444444444445)","(16.0, 24.0, 23.818181818181817)","(3.8, 5.3, 5.188888888888888)"
16-12-2022 11:21:47.302097,"(6.0, 7.4, 7.266666666666667)","(2.6, 3.3, 3.2477611940298505)","(6.0, 6.0, 5.988414634146341)","(6.5, 6.6, 6.28135593220339)","(16.0, 25.0, 23.51851851851852)","(3.8, 5.3, 5.246666666666666)"
16-12-2022 11:21:48.122926,"(6.0, 7.4, 7.3500000000000005)","(2.6, 3.3, 3.2432432432432434)","(6.0, 6.0, 5.942857142857143)","(6.5, 6.6, 6.245901639344263)","(16.0, 23.0, 22.083333333333332)","(3.8, 5.3, 5.246666666666666)"
16-12-2022 11:21:48.942269,"(6.0, 7.4, 7.3822222222222225)","(2.6, 3.3, 3.257142857142857)","(6.0, 5.9, 5.863636363636364)","(6.5, 6.6, 6.251612903225807)","(16.0, 23.0, 22.083333333333332)","(3.8, 5.3, 5.2444444444444445)"
16-12-2022 11:21:49.777580,"(6.0, 7.6, 7.556521739130434)","(2.6, 3.3, 3.265289256198347)","(6.0, 6.0, 5.877777777777777)","(6.5, 6.6, 6.2625)","(16.0, 23.0, 22.083333333333332)","(3.8, 5.3, 5.2444444444444445)"
16-12-2022 11:21:50.594544,"(6.0, 7.6, 7.53469387755102)","(2.6, 3.3, 3.265289256198347)","(6.0, 6.0, 5.846666666666667)","(6.5, 6.6, 6.2625)","(16.0, 23.0, 22.083333333333332)","(3.8, 5.2, 5.178787878787879)"
16-12-2022 11:21:51.416880,"(6.0, 7.6, 7.541818181818181)","(2.6, 3.3, 3.266101694915254)","(6.0, 6.0, 5.835897435897436)","(6.5, 6.6, 6.302564102564102)","(16.0, 23.0, 22.08)","(3.8, 5.3, 5.208)"
16-12-2022 11:21:52.231593,"(6.0, 7.6, 7.52)","(2.6, 3.3, 3.2147540983606557)","(6.0, 6.0, 5.82)","(6.5, 6.6, 6.4192307692307695)","(16.0, 22.0, 21.642857142857142)","(3.8, 5.2, 5.1866666666666665)"
16-12-2022 11:21:53.044854,"(6.0, 7.6, 7.418867924528302)","(2.6, 3.3, 3.2223880597014927)","(6.0, 6.0, 5.832)","(6.5, 6.6, 6.422641509433962)","(16.0, 23.0, 21.457142857142856)","(3.8, 5.2, 5.1866666666666665)"
16-12-2022 11:21:53.872847,"(6.0, 7.6, 7.431578947368421)","(2.6, 3.3, 3.230612244897959)","(6.0, 6.0, 5.855555555555555)","(6.5, 6.6, 6.424489795918368)","(16.0, 23.0, 21.41176470588235)","(3.8, 5.2, 5.189473684210526)"
16-12-2022 11:21:54.697797,"(6.0, 7.6, 7.45)","(2.6, 3.25, 3.241044776119403)","(6.0, 6.0, 5.942857142857143)","(6.5, 6.6, 6.434615384615385)","(16.0, 23.0, 21.41176470588235)","(3.8, 5.2, 5.174358974358975)"
16-12-2022 11:21:55.539981,"(6.0, 7.8, 7.788235294117647)","(2.6, 3.25, 3.228181818181818)","(6.0, 6.0, 5.912)","(6.5, 6.6, 6.434615384615385)","(16.0, 23.0, 21.4)","(3.8, 5.3, 5.292857142857143)"
16-12-2022 11:21:56.364298,"(6.0, 7.8, 7.768421052631579)","(2.6, 3.2, 3.17)","(6.0, 6.0, 5.8933333333333335)","(6.5, 6.6, 6.446428571428571)","(16.0, 23.0, 21.341463414634145)","(3.8, 5.3, 5.292857142857143)"
16-12-2022 11:21:57.189653,"(6.0, 7.8, 7.768421052631579)","(2.6, 3.15, 3.142857142857143)","(6.0, 6.0, 5.912)","(6.5, 6.6, 6.453571428571429)","(16.0, 23.0, 21.35)","(3.8, 5.4, 5.273333333333333)"
16-12-2022 11:21:58.019218,"(6.0, 7.8, 7.76)","(2.6, 3.15, 3.1302631578947366)","(6.0, 6.0, 5.942857142857143)","(6.5, 6.6, 6.451724137931035)","(16.0, 23.0, 21.22222222222222)","(3.8, 5.4, 5.337931034482759)"
16-12-2022 11:21:58.842510,"(6.0, 7.8, 7.745454545454545)","(2.6, 3.15, 3.134375)","(6.0, 6.0, 5.9399999999999995)","(6.5, 6.6, 6.588888888888889)","(16.0, 23.0, 21.229508196721312)","(3.8, 5.4, 5.322580645161291)"
16-12-2022 11:21:59.660987,"(6.0, 7.8, 7.725)","(2.6, 3.15, 3.1383720930232557)","(6.0, 6.0, 5.944186046511628)","(6.5, 6.8, 6.7407407407407405)","(16.0, 23.0, 21.16949152542373)","(3.8, 5.4, 5.32)"
16-12-2022 11:22:00.475667,"(6.0, 7.8, 7.7368421052631575)","(2.6, 3.15, 3.138888888888889)","(6.0, 6.0, 5.9192307692307695)","(6.5, 6.8, 6.675862068965517)","(16.0, 21.0, 20.63157894736842)","(3.8, 5.3, 5.29375)"
16-12-2022 11:22:01.311451,"(6.0, 7.8, 7.6499999999999995)","(2.6, 3.25, 3.190659340659341)","(6.0, 6.0, 5.927659574468085)","(6.5, 6.8, 6.695652173913043)","(16.0, 21.0, 20.384615384615383)","(3.8, 5.3, 5.285714285714286)"
16-12-2022 11:22:02.132614,"(6.0, 7.8, 7.7384615384615385)","(2.6, 3.25, 3.1764150943396228)","(6.0, 6.0, 5.916)","(6.5, 6.8, 6.7172413793103445)","(16.0, 23.0, 21.285714285714285)","(3.8, 5.3, 5.248)"
16-12-2022 11:22:02.991327,"(6.0, 7.8, 7.711111111111111)","(2.6, 3.25, 3.210714285714286)","(6.0, 6.0, 5.857142857142857)","(6.5, 6.8, 6.670588235294117)","(16.0, 23.0, 21.333333333333332)","(3.8, 5.3, 5.214893617021277)"
16-12-2022 11:22:03.815627,"(6.0, 7.8, 7.725)","(2.6, 3.25, 3.2262589928057555)","(6.0, 6.0, 5.883720930232558)","(6.5, 6.8, 6.670588235294117)","(16.0, 23.0, 21.2)","(3.8, 5.3, 5.214893617021277)"
