,Scarlet Bling,Limousine Cheeky,Jimmymcchowe,Crimson Rock Nz,Magic Tulhurst,Lucky Zara,American Shuffle Nz,Shannonsideal,Lara Tiara
06-01-2023 17:06:13.701637,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.9, 5.3500000000000005)","(71.0, 180.0, 163.84615384615384)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 96.8)","(6.5, 99999, 99990)","(8.0, 13.0, 10.6)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:14.865693,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.9, 5.3500000000000005)","(71.0, 180.0, 113.33333333333334)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 96.8)","(6.5, 99999, 99990)","(8.0, 13.0, 10.6)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:16.026465,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.9, 5.3500000000000005)","(71.0, 180.0, 113.33333333333334)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 96.8)","(6.5, 99999, 99990)","(8.0, 13.0, 10.02)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:17.166581,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.9, 5.3500000000000005)","(71.0, 180.0, 113.33333333333334)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 91.71428571428571)","(6.5, 99999, 99990)","(8.0, 12.5, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:18.326841,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.8, 5.5)","(71.0, 180.0, 113.33333333333334)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 91.71428571428571)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:19.476867,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.8, 5.3)","(71.0, 180.0, 138.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 91.71428571428571)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:20.625846,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 4.9399999999999995)","(71.0, 180.0, 140.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:21.803778,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 4.9399999999999995)","(71.0, 180.0, 140.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:22.993528,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.2125)","(71.0, 180.0, 140.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:24.153212,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 180.0, 140.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:25.326776,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 180.0, 153.75)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 12.0, 10.7)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:26.519473,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 180.0, 153.75)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 12.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:27.730206,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 180.0, 153.75)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:28.940357,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 180.0, 159.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:30.082042,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 180.0, 159.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:31.230979,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 230.0, 170.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:32.350859,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:33.448738,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:34.576532,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:35.715603,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:36.908500,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:38.140731,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.345454545454546)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 11.0, 9.766666666666667)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:39.379425,"(3.3, 3.5, 3.034736842105263)","(3.9, 5.7, 5.955)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 10.5, 9.766666666666667)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:40.557899,"(3.3, 3.5, 3.034736842105263)","(3.9, 6.2, 5.955)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 47.333333333333336)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 10.5, 9.6)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:41.746345,"(3.3, 3.5, 3.034736842105263)","(3.9, 6.0, 5.6850000000000005)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 47.333333333333336)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 10.0, 9.6)","(15.0, 30.0, 20.0)"
06-01-2023 17:06:42.998099,"(3.3, 3.5, 3.008888888888889)","(3.9, 5.9, 5.6850000000000005)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 85.2)","(6.5, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 22.5)"
06-01-2023 17:06:44.221054,"(3.3, 3.5, 3.008888888888889)","(3.9, 5.9, 5.375)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 10.0, 10.2)","(15.0, 30.0, 22.5)"
06-01-2023 17:06:45.431711,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 47.333333333333336)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 22.5)"
06-01-2023 17:06:46.646759,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 22.5)"
06-01-2023 17:06:47.861343,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:06:49.147066,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:06:50.393439,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:06:51.597164,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:06:52.745330,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 164.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:06:53.830957,"(3.3, 3.45, 3.074)","(3.9, 5.7, 5.225)","(71.0, 220.0, 160.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:06:54.921246,"(3.3, 3.45, 3.042)","(3.9, 5.7, 5.225)","(71.0, 220.0, 170.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:06:56.053187,"(3.3, 3.4, 2.963)","(3.9, 5.7, 5.225)","(71.0, 220.0, 170.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:06:57.198352,"(3.3, 3.4, 2.9655555555555555)","(3.9, 5.7, 5.225)","(71.0, 220.0, 170.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(6.5, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:06:58.335970,"(3.3, 3.35, 3.145)","(3.9, 5.8, 5.0)","(71.0, 220.0, 170.0)","(3.1, 99999, 99990)","(31.0, 70.0, 63.45454545454545)","(41.0, 110.0, 89.33333333333334)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:06:59.495826,"(3.3, 3.25, 3.0949999999999998)","(3.9, 7.6, 6.08)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:00.652522,"(3.3, 3.25, 3.0949999999999998)","(3.9, 7.6, 6.08)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.285714285714285)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:01.844425,"(3.3, 3.25, 3.0949999999999998)","(3.9, 7.6, 6.08)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 64.66666666666666)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:03.077672,"(3.3, 3.25, 3.085)","(3.9, 7.6, 6.08)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 64.66666666666666)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:04.273212,"(3.3, 3.25, 3.085)","(3.9, 7.6, 6.08)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 58.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 11.0, 9.766666666666667)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:05.479417,"(3.3, 3.25, 3.0549999999999997)","(3.9, 7.6, 6.88)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 58.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.5, 9.55)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:06.646627,"(3.3, 3.25, 3.0549999999999997)","(3.9, 7.6, 6.88)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 58.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:07.816025,"(3.3, 3.35, 3.105)","(3.9, 7.6, 5.85)","(71.0, 220.0, 195.0)","(3.1, 99999, 99990)","(31.0, 70.0, 60.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:08.996305,"(3.3, 3.35, 3.105)","(3.9, 7.6, 5.85)","(71.0, 220.0, 186.66666666666666)","(3.1, 99999, 99990)","(31.0, 70.0, 55.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 24.2)"
06-01-2023 17:07:10.191986,"(3.3, 3.35, 3.1933333333333334)","(3.9, 7.4, 5.266666666666667)","(71.0, 210.0, 186.66666666666666)","(3.1, 99999, 99990)","(31.0, 65.0, 55.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:11.329833,"(3.3, 3.35, 3.1933333333333334)","(3.9, 7.4, 5.800000000000001)","(71.0, 210.0, 186.66666666666666)","(3.1, 99999, 99990)","(31.0, 65.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:12.450522,"(3.3, 3.25, 3.2111111111111112)","(3.9, 7.2, 5.333333333333334)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:13.596394,"(3.3, 3.25, 3.2111111111111112)","(3.9, 7.2, 5.333333333333334)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:14.688914,"(3.3, 3.3, 3.1599999999999997)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:15.839212,"(3.3, 3.3, 3.2533333333333334)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:16.953262,"(3.3, 3.3, 3.2533333333333334)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:18.106490,"(3.3, 3.3, 3.2533333333333334)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:19.246850,"(3.3, 3.4, 3.332)","(3.9, 7.2, 5.7)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:20.443896,"(3.3, 3.4, 3.332)","(3.9, 7.2, 5.7)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 55.6)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:21.629609,"(3.3, 3.4, 3.332)","(3.9, 7.2, 5.7)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 55.6)","(41.0, 110.0, 97.6)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:22.816385,"(3.3, 3.4, 3.332)","(3.9, 7.2, 5.7)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 55.6)","(41.0, 110.0, 92.85714285714286)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:24.032552,"(3.3, 3.4, 3.332)","(3.9, 7.2, 5.7)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 57.06666666666666)","(41.0, 110.0, 92.85714285714286)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:25.191881,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:26.347371,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 10.0, 9.7)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:27.544862,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 10.0, 9.7)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:28.750770,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 10.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:29.891081,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 5.7)","(71.0, 200.0, 178.33333333333334)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:31.019245,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 5.7)","(71.0, 200.0, 170.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 11.0, 10.2)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:32.180365,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 5.7)","(71.0, 200.0, 170.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 11.0, 9.6)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:33.272343,"(3.3, 3.3, 3.2125000000000004)","(3.9, 7.2, 6.233333333333333)","(71.0, 200.0, 170.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 98.0)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 26.25)"
06-01-2023 17:07:34.430030,"(3.3, 3.25, 3.2342105263157896)","(3.9, 7.2, 6.266666666666667)","(71.0, 200.0, 121.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.0)","(41.0, 110.0, 68.75)","(7.0, 99999, 99990)","(8.0, 10.0, 9.55)","(15.0, 30.0, 22.75)"
06-01-2023 17:07:35.603773,"(3.3, 3.25, 3.2333333333333334)","(3.9, 7.2, 5.75)","(71.0, 190.0, 121.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.8)","(41.0, 110.0, 77.5)","(7.0, 99999, 99990)","(8.0, 10.0, 8.559999999999999)","(15.0, 30.0, 25.625)"
06-01-2023 17:07:36.782520,"(3.3, 3.25, 3.2333333333333334)","(3.9, 7.0, 5.8)","(71.0, 190.0, 117.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.8)","(41.0, 100.0, 76.66666666666667)","(7.0, 99999, 99990)","(8.0, 10.0, 8.559999999999999)","(15.0, 29.0, 25.4)"
06-01-2023 17:07:38.036304,"(3.3, 3.25, 3.2055045871559633)","(3.9, 7.4, 5.88)","(71.0, 180.0, 117.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.8)","(41.0, 120.0, 68.33333333333333)","(7.0, 99999, 99990)","(8.0, 10.0, 8.559999999999999)","(15.0, 32.0, 23.0)"
06-01-2023 17:07:39.248501,"(3.3, 3.25, 3.2055045871559633)","(3.9, 6.8, 6.381818181818182)","(71.0, 180.0, 117.0)","(3.1, 99999, 99990)","(31.0, 60.0, 52.8)","(41.0, 95.0, 76.66666666666667)","(7.0, 99999, 99990)","(8.0, 10.0, 8.559999999999999)","(15.0, 28.0, 23.0)"
06-01-2023 17:07:40.494453,"(3.3, 3.25, 3.2058252427184466)","(3.9, 6.8, 6.381818181818182)","(71.0, 180.0, 117.0)","(3.1, 99999, 99990)","(31.0, 60.0, 45.333333333333336)","(41.0, 120.0, 85.0)","(7.0, 99999, 99990)","(8.0, 10.0, 8.8)","(15.0, 28.0, 23.0)"
06-01-2023 17:07:41.747071,"(3.3, 3.25, 3.2058252427184466)","(3.9, 6.8, 6.493333333333333)","(71.0, 180.0, 117.0)","(3.1, 99999, 99990)","(31.0, 60.0, 50.0)","(41.0, 100.0, 85.0)","(7.0, 99999, 99990)","(8.0, 9.4, 8.8)","(15.0, 28.0, 25.444444444444443)"
06-01-2023 17:07:42.955855,"(3.3, 3.25, 3.2058823529411766)","(3.9, 6.8, 5.92)","(71.0, 180.0, 117.0)","(3.1, 99999, 99990)","(31.0, 60.0, 53.125)","(41.0, 100.0, 87.5)","(7.0, 99999, 99990)","(8.0, 9.4, 8.8)","(15.0, 28.0, 26.166666666666664)"
06-01-2023 17:07:44.166321,"(3.3, 3.25, 3.2058823529411766)","(3.9, 6.8, 6.066666666666666)","(71.0, 180.0, 117.0)","(3.1, 99999, 99990)","(31.0, 55.0, 59.44444444444444)","(41.0, 120.0, 75.0)","(7.0, 99999, 99990)","(8.0, 9.4, 8.8)","(14.0, 28.0, 26.166666666666664)"
06-01-2023 17:07:45.336480,"(3.1, 3.25, 3.2058823529411766)","(3.9, 6.8, 6.066666666666666)","(71.0, 180.0, 117.0)","(3.2, 99999, 99990)","(31.0, 65.0, 59.44444444444444)","(41.0, 95.0, 87.5)","(7.5, 99999, 99990)","(8.0, 9.4, 8.8)","(14.0, 28.0, 22.75)"
06-01-2023 17:07:46.465863,"(3.1, 3.25, 3.2058823529411766)","(3.9, 6.8, 5.92)","(71.0, 180.0, 117.0)","(3.2, 99999, 99990)","(31.0, 65.0, 59.44444444444444)","(41.0, 120.0, 77.0)","(7.5, 99999, 99990)","(8.0, 9.4, 8.8)","(14.0, 28.0, 22.75)"
06-01-2023 17:07:47.641607,"(3.1, 3.25, 3.2058823529411766)","(3.9, 6.8, 5.92)","(71.0, 180.0, 117.0)","(3.2, 99999, 99990)","(31.0, 65.0, 59.44444444444444)","(41.0, 110.0, 77.0)","(7.5, 99999, 99990)","(8.0, 9.4, 8.8)","(14.0, 28.0, 22.75)"
06-01-2023 17:07:48.728004,"(3.1, 3.25, 3.2058823529411766)","(3.9, 6.8, 5.92)","(71.0, 180.0, 117.0)","(3.2, 99999, 99990)","(31.0, 65.0, 59.44444444444444)","(41.0, 100.0, 85.0)","(7.5, 99999, 99990)","(8.0, 9.4, 8.8)","(14.0, 28.0, 22.75)"
