,Tomato Tears,Spring High Low,Howling Hoss,Zipping Loxley,Bassos Girl
04-01-2023 09:55:13.586809,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:14.357382,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:15.136476,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:15.899116,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:16.668219,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:17.448828,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:18.236101,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:18.998605,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:19.776774,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:20.563973,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:21.339007,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:22.124194,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:22.912455,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:23.689879,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:24.484166,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:25.255359,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:26.052290,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:26.833294,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:27.608302,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:28.378844,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:29.164691,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:29.934646,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:30.715653,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:31.518671,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:32.312631,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:33.085061,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:33.866734,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:34.654455,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:35.432460,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:36.204127,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:37.000394,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:37.780759,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:38.562856,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:39.344749,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:40.123920,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:40.892469,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:41.666955,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:42.458737,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:43.228310,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:44.034429,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:44.841279,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:45.617681,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:46.393401,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:47.168131,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:47.951740,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:48.720232,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:49.503422,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:50.290754,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:51.075857,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:51.856194,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:52.629107,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:53.401741,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:54.171624,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:54.947616,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:55.730775,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:56.507762,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:57.293574,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:58.078143,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:58.867464,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:55:59.638388,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:00.421659,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:01.193744,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:01.992419,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:02.760700,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:03.538065,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:04.338409,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:05.100439,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:05.874836,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:06.646069,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:07.426386,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:08.193359,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:08.978041,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:09.780368,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:10.564218,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:11.359010,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:12.131187,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:12.925220,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:13.696371,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:14.478466,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:15.260909,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:16.057271,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:16.833283,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:17.611175,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:18.386554,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:19.158947,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:19.930446,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:20.702709,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:21.490694,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:22.273521,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:23.065144,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:23.853226,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:24.628600,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:25.405523,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:26.181606,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1300000000000003)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:26.963648,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:27.728268,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:28.520164,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:29.323768,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:30.092168,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:30.861228,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:31.645491,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:32.414980,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.3, 1.8658273381294963)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:33.196629,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:33.986058,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:34.810996,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:35.596677,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:36.387939,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:37.162956,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:37.933699,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:38.708454,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:39.493997,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:40.273822,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:41.041668,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:41.809268,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:42.603753,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:43.382083,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:44.147588,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:44.921395,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:45.699852,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:46.500311,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
04-01-2023 09:56:47.279155,"(5.5, 12.5, 10.633333333333333)","(2.9, 5.1, 3.757674418604651)","(1.6, 2.24, 2.1138805970149255)","(26.0, 170.0, 98.0)","(10.0, 21.0, 16.714285714285715)"
