,Shakatie,Our Ruby Rose,Major Tralee,Malibu Dream,Betting Baron,Ark Nz,Tactfilly Miracle,Getaloadathisbro,Delightful Rainbow
05-01-2023 15:10:55.184887,"(4.0, 4.8, 4.754545454545455)","(14.0, 19.0, 18.166666666666668)","(2.6, 3.2, 3.178181818181818)","(31.0, 46.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(81.0, 99999, 99990)","(4.4, 5.7, 5.472727272727273)","(14.0, 22.0, 19.272727272727273)","(9.0, 15.5, 15.233333333333333)"
05-01-2023 15:10:56.535035,"(4.0, 4.8, 4.765217391304348)","(14.0, 19.0, 17.928571428571427)","(2.6, 3.2, 3.2199999999999998)","(31.0, 44.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(81.0, 99999, 99990)","(4.4, 5.7, 5.546153846153846)","(14.0, 22.0, 19.670454545454547)","(9.0, 15.5, 15.3)"
05-01-2023 15:10:57.835462,"(4.0, 4.8, 4.752941176470588)","(14.0, 19.0, 17.928571428571427)","(2.6, 3.25, 3.2199999999999998)","(31.0, 44.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(71.0, 99999, 99990)","(4.4, 5.7, 5.546153846153846)","(14.0, 22.0, 19.670454545454547)","(9.0, 15.5, 15.3)"
05-01-2023 15:10:59.086444,"(4.0, 4.8, 4.752941176470588)","(14.0, 19.0, 17.928571428571427)","(2.6, 3.25, 3.2199999999999998)","(31.0, 44.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(71.0, 99999, 99990)","(4.4, 5.7, 5.546153846153846)","(14.0, 22.0, 19.670454545454547)","(9.0, 15.5, 15.3)"
05-01-2023 15:11:00.370544,"(4.0, 4.8, 4.752941176470588)","(14.0, 19.0, 17.928571428571427)","(2.6, 3.25, 3.2199999999999998)","(31.0, 44.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(71.0, 99999, 99990)","(4.4, 5.7, 5.546153846153846)","(14.0, 22.0, 19.670454545454547)","(9.0, 15.5, 15.3)"
05-01-2023 15:11:01.578214,"(4.0, 4.8, 4.752941176470588)","(14.0, 19.0, 17.928571428571427)","(2.6, 3.25, 3.2199999999999998)","(31.0, 44.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(71.0, 99999, 99990)","(4.4, 5.7, 5.546153846153846)","(14.0, 22.0, 19.670454545454547)","(9.0, 15.5, 15.3)"
05-01-2023 15:11:02.883965,"(4.0, 4.8, 4.752941176470588)","(14.0, 19.0, 17.928571428571427)","(2.6, 3.25, 3.2199999999999998)","(31.0, 44.0, 41.6)","(10.0, 11.5, 10.568181818181818)","(71.0, 99999, 99990)","(4.4, 5.7, 5.414285714285715)","(14.0, 22.0, 19.819148936170212)","(9.0, 15.5, 15.333333333333334)"
05-01-2023 15:11:04.132699,"(4.0, 4.7, 4.459322033898305)","(14.0, 19.0, 18.88888888888889)","(2.6, 3.3, 3.3058823529411767)","(31.0, 44.0, 44.15384615384615)","(9.0, 11.5, 10.965753424657533)","(71.0, 99999, 99990)","(4.4, 5.5, 5.442857142857143)","(14.0, 22.0, 20.458333333333332)","(9.0, 16.5, 14.9375)"
05-01-2023 15:11:05.337110,"(4.0, 4.6, 4.4714285714285715)","(14.0, 20.0, 18.88888888888889)","(2.6, 3.3, 3.15625)","(31.0, 46.0, 44.15384615384615)","(9.0, 11.5, 11.066666666666666)","(71.0, 99999, 99990)","(4.4, 5.6, 5.503448275862069)","(14.0, 22.0, 20.355555555555554)","(9.0, 16.0, 14.7)"
05-01-2023 15:11:06.619437,"(4.0, 4.6, 4.474285714285714)","(14.0, 20.0, 18.88888888888889)","(2.6, 3.25, 3.106451612903226)","(31.0, 46.0, 44.22222222222222)","(9.0, 11.5, 11.066666666666666)","(71.0, 99999, 99990)","(4.4, 5.6, 5.515384615384615)","(14.0, 22.0, 20.355555555555554)","(9.0, 15.0, 14.40909090909091)"
05-01-2023 15:11:07.910443,"(4.0, 4.7, 4.543478260869565)","(14.0, 20.0, 18.636363636363637)","(2.6, 3.2, 3.1095238095238096)","(31.0, 46.0, 44.5)","(9.0, 11.5, 11.066666666666666)","(71.0, 99999, 99990)","(4.4, 5.6, 5.7)","(14.0, 22.0, 20.355555555555554)","(9.0, 14.5, 14.375)"
05-01-2023 15:11:09.193612,"(4.0, 4.6, 4.51875)","(14.0, 20.0, 18.846153846153847)","(2.6, 3.2, 3.145714285714286)","(31.0, 46.0, 44.8)","(9.0, 11.5, 11.066666666666666)","(71.0, 99999, 99990)","(4.4, 5.9, 5.67)","(14.0, 22.0, 20.458333333333332)","(9.0, 14.5, 14.258064516129032)"
05-01-2023 15:11:10.569091,"(3.8, 4.7, 4.594117647058823)","(14.0, 20.0, 19.210526315789473)","(2.6, 3.2, 3.158974358974359)","(31.0, 46.0, 44.588235294117645)","(9.0, 11.5, 11.085106382978724)","(71.0, 99999, 99990)","(4.4, 5.8, 5.712)","(15.0, 22.0, 21.026315789473685)","(9.0, 14.5, 13.077777777777778)"
05-01-2023 15:11:11.791401,"(3.8, 4.4, 4.392753623188407)","(14.0, 20.0, 19.545454545454547)","(2.6, 3.2, 3.158974358974359)","(31.0, 46.0, 44.588235294117645)","(9.0, 11.5, 11.085106382978724)","(71.0, 99999, 99990)","(4.4, 5.8, 5.836363636363636)","(15.0, 22.0, 20.576923076923077)","(9.0, 13.5, 13.065217391304348)"
05-01-2023 15:11:12.956286,"(3.8, 4.5, 4.4523809523809526)","(14.0, 20.0, 19.210526315789473)","(2.6, 3.2, 3.1483870967741936)","(31.0, 46.0, 44.5)","(9.0, 11.5, 11.15625)","(71.0, 99999, 99990)","(4.4, 5.9, 5.836363636363636)","(15.0, 22.0, 20.576923076923077)","(9.0, 13.5, 13.065217391304348)"
05-01-2023 15:11:14.241357,"(3.8, 4.5, 4.4523809523809526)","(14.0, 20.0, 19.210526315789473)","(2.6, 3.2, 3.1483870967741936)","(31.0, 46.0, 44.5)","(9.0, 11.5, 11.15625)","(71.0, 99999, 99990)","(4.4, 5.9, 5.503225806451613)","(15.0, 22.0, 20.81081081081081)","(9.0, 13.5, 13.43939393939394)"
05-01-2023 15:11:15.525669,"(3.8, 4.9, 4.74)","(14.0, 21.0, 20.1)","(2.6, 3.25, 3.151063829787234)","(31.0, 55.0, 54.25)","(9.0, 12.0, 11.3)","(71.0, 99999, 99990)","(4.4, 5.8, 5.5058823529411764)","(15.0, 22.0, 20.857142857142858)","(9.0, 14.5, 14.170731707317072)"
05-01-2023 15:11:16.744189,"(3.8, 4.8, 4.675)","(14.0, 21.0, 20.307692307692307)","(2.6, 3.25, 3.1826086956521737)","(31.0, 55.0, 54.25)","(9.0, 12.0, 11.391304347826086)","(71.0, 99999, 99990)","(4.4, 5.8, 5.06046511627907)","(15.0, 22.0, 20.857142857142858)","(9.0, 14.5, 13.864864864864865)"
05-01-2023 15:11:17.963556,"(3.8, 4.8, 4.677049180327868)","(14.0, 21.0, 19.714285714285715)","(2.6, 3.25, 3.151063829787234)","(31.0, 55.0, 54.22222222222222)","(9.0, 12.0, 11.391304347826086)","(71.0, 99999, 99990)","(4.4, 5.1, 5.628)","(15.0, 22.0, 20.78787878787879)","(9.0, 14.0, 13.78048780487805)"
05-01-2023 15:11:19.234046,"(3.8, 4.8, 4.668421052631579)","(14.0, 21.0, 19.285714285714285)","(2.6, 3.25, 3.151063829787234)","(31.0, 55.0, 54.22222222222222)","(9.0, 12.0, 11.391304347826086)","(71.0, 99999, 99990)","(4.4, 5.7, 5.321739130434783)","(15.0, 22.0, 20.78787878787879)","(9.0, 14.0, 13.78048780487805)"
05-01-2023 15:11:20.408638,"(3.9, 4.7, 4.666666666666667)","(14.0, 21.0, 19.8)","(2.7, 3.25, 3.1050724637681157)","(31.0, 55.0, 53.75)","(9.0, 12.0, 11.404255319148936)","(61.0, 99999, 99990)","(4.4, 5.6, 5.3999999999999995)","(15.0, 22.0, 20.88888888888889)","(9.0, 14.0, 13.8)"
05-01-2023 15:11:21.613659,"(3.9, 4.7, 4.682142857142857)","(14.0, 21.0, 19.956521739130434)","(2.7, 3.2, 3.1529411764705886)","(31.0, 55.0, 57.5)","(9.0, 12.0, 11.404255319148936)","(61.0, 99999, 99990)","(4.4, 5.6, 5.364516129032258)","(15.0, 22.0, 20.88888888888889)","(9.0, 14.0, 13.678571428571429)"
05-01-2023 15:11:22.774119,"(3.9, 4.6, 4.542028985507247)","(14.0, 19.0, 18.641025641025642)","(2.7, 3.2, 3.1486486486486487)","(31.0, 60.0, 59.473684210526315)","(9.0, 12.0, 11.925925925925926)","(61.0, 99999, 99990)","(4.4, 5.5, 5.68)","(15.0, 22.0, 22.6)","(9.0, 14.0, 14.823529411764707)"
05-01-2023 15:11:23.992178,"(3.9, 4.2, 4.187096774193549)","(14.0, 20.0, 19.142857142857142)","(2.7, 3.3, 3.2890243902439025)","(31.0, 65.0, 56.25)","(9.0, 12.0, 11.925925925925926)","(61.0, 99999, 99990)","(4.4, 5.7, 5.6125)","(15.0, 23.0, 22.75)","(9.0, 15.0, 14.85)"
05-01-2023 15:11:25.236626,"(3.9, 4.2, 4.131645569620253)","(14.0, 20.0, 19.357142857142858)","(2.7, 3.3, 3.1833333333333336)","(31.0, 65.0, 63.18181818181818)","(9.0, 12.0, 11.9375)","(61.0, 99999, 99990)","(4.4, 5.8, 5.520529801324503)","(15.0, 23.0, 23.8)","(9.0, 15.0, 15.085714285714285)"
05-01-2023 15:11:26.503829,"(3.9, 4.1, 4.085)","(14.0, 20.0, 19.571428571428573)","(2.7, 3.2, 3.1750000000000003)","(31.0, 65.0, 63.18181818181818)","(9.0, 12.0, 11.9375)","(61.0, 99999, 99990)","(4.4, 5.6, 5.520529801324503)","(15.0, 24.0, 23.857142857142858)","(9.0, 16.0, 15.4)"
05-01-2023 15:11:27.779269,"(3.9, 4.2, 4.076404494382023)","(14.0, 20.0, 19.15625)","(2.7, 3.25, 3.1670212765957446)","(31.0, 80.0, 64.0)","(9.0, 12.5, 12.166666666666666)","(61.0, 99999, 99990)","(4.4, 5.4, 5.238775510204081)","(15.0, 24.0, 25.0)","(9.0, 16.0, 15.571428571428571)"
05-01-2023 15:11:29.016113,"(3.9, 4.2, 4.120930232558139)","(14.0, 20.0, 19.8125)","(2.7, 3.25, 3.210714285714286)","(31.0, 80.0, 64.28571428571429)","(9.0, 12.5, 12.28688524590164)","(61.0, 99999, 99990)","(4.4, 5.0, 4.923333333333334)","(15.0, 27.0, 25.5)","(9.0, 16.0, 13.579710144927537)"
05-01-2023 15:11:30.193986,"(3.9, 4.3, 4.163235294117647)","(14.0, 21.0, 19.444444444444443)","(2.7, 3.3, 3.2553846153846155)","(31.0, 80.0, 65.52631578947368)","(9.0, 13.0, 12.654320987654321)","(61.0, 99999, 99990)","(4.4, 5.0, 4.931683168316832)","(15.0, 27.0, 25.82608695652174)","(9.0, 14.0, 13.508474576271187)"
05-01-2023 15:11:31.353833,"(3.9, 4.3, 4.172268907563025)","(14.0, 21.0, 20.125)","(2.7, 3.3, 3.26027397260274)","(31.0, 80.0, 63.333333333333336)","(9.0, 13.0, 13.708333333333334)","(61.0, 99999, 99990)","(4.4, 5.0, 5.026190476190476)","(15.0, 27.0, 27.529411764705884)","(9.0, 14.0, 13.770833333333334)"
05-01-2023 15:11:32.563929,"(3.8, 4.4, 4.270707070707071)","(14.0, 22.0, 22.470588235294116)","(2.7, 3.1, 3.092857142857143)","(31.0, 80.0, 72.5)","(9.0, 14.0, 13.785714285714286)","(71.0, 99999, 99990)","(4.4, 5.1, 4.9222222222222225)","(15.0, 28.0, 26.90909090909091)","(9.0, 14.0, 14.678571428571429)"
05-01-2023 15:11:33.699024,"(3.8, 4.4, 4.266666666666667)","(14.0, 23.0, 22.470588235294116)","(2.7, 3.1, 3.092857142857143)","(31.0, 75.0, 72.5)","(9.0, 14.0, 13.785714285714286)","(71.0, 99999, 99990)","(4.4, 5.0, 4.957575757575758)","(15.0, 28.0, 26.857142857142858)","(9.0, 15.0, 14.625)"
05-01-2023 15:11:34.915117,"(3.8, 4.3, 4.266666666666667)","(14.0, 23.0, 22.272727272727273)","(2.7, 3.2, 3.1794117647058826)","(31.0, 75.0, 73.5)","(9.0, 14.0, 13.651162790697674)","(71.0, 99999, 99990)","(4.4, 5.0, 4.957575757575758)","(15.0, 28.0, 26.857142857142858)","(9.0, 15.0, 14.625)"
05-01-2023 15:11:36.193445,"(3.7, 4.3, 4.266666666666667)","(14.0, 23.0, 22.272727272727273)","(2.7, 3.2, 3.161627906976744)","(31.0, 75.0, 71.81818181818181)","(8.5, 14.0, 13.680851063829786)","(81.0, 99999, 99990)","(4.4, 5.0, 4.957575757575758)","(16.0, 28.0, 26.857142857142858)","(10.0, 15.0, 14.382352941176471)"
05-01-2023 15:11:37.427196,"(3.7, 4.3, 4.266666666666667)","(14.0, 23.0, 22.272727272727273)","(2.7, 3.2, 3.169)","(31.0, 80.0, 71.81818181818181)","(8.5, 14.0, 13.659090909090908)","(81.0, 99999, 99990)","(4.4, 5.0, 4.957575757575758)","(16.0, 28.0, 26.857142857142858)","(10.0, 14.5, 13.907407407407407)"
05-01-2023 15:11:38.594623,"(3.7, 4.3, 4.266666666666667)","(14.0, 23.0, 21.75)","(2.7, 3.2, 3.2484375)","(31.0, 80.0, 70.66666666666667)","(8.5, 14.0, 10.46938775510204)","(81.0, 99999, 99990)","(4.4, 5.0, 4.947457627118644)","(16.0, 28.0, 26.333333333333332)","(10.0, 14.5, 14.364864864864865)"
05-01-2023 15:11:39.827623,"(3.7, 4.4, 4.33972602739726)","(14.0, 24.0, 21.75)","(2.7, 3.25, 3.2596153846153846)","(31.0, 80.0, 66.875)","(8.5, 11.0, 10.326086956521738)","(81.0, 99999, 99990)","(4.4, 5.1, 4.821296296296296)","(16.0, 29.0, 28.25)","(10.0, 14.5, 14.821428571428571)"
05-01-2023 15:11:41.052762,"(3.7, 4.4, 4.33972602739726)","(14.0, 24.0, 22.676470588235293)","(2.7, 3.35, 3.3056603773584903)","(31.0, 80.0, 66.875)","(8.5, 10.5, 10.403846153846153)","(81.0, 99999, 99990)","(4.4, 4.9, 4.821296296296296)","(16.0, 29.0, 28.25)","(10.0, 15.0, 14.741935483870968)"
05-01-2023 15:11:42.301405,"(3.7, 4.4, 4.33972602739726)","(15.0, 24.0, 22.676470588235293)","(2.7, 3.35, 3.3027522935779814)","(31.0, 80.0, 66.875)","(8.5, 10.5, 10.403846153846153)","(91.0, 99999, 99990)","(4.4, 4.9, 4.821296296296296)","(17.0, 29.0, 28.25)","(10.0, 15.0, 14.741935483870968)"
05-01-2023 15:11:43.543929,"(3.7, 4.4, 4.332307692307692)","(15.0, 24.0, 23.1)","(2.7, 3.35, 3.3018691588785045)","(31.0, 80.0, 68.33333333333333)","(8.5, 10.5, 10.403846153846153)","(91.0, 99999, 99990)","(4.4, 4.9, 4.821296296296296)","(17.0, 29.0, 28.25)","(10.0, 15.0, 14.741935483870968)"
05-01-2023 15:11:44.840956,"(3.7, 4.4, 4.344705882352941)","(15.0, 24.0, 23.134615384615383)","(2.7, 3.3, 3.2804878048780486)","(31.0, 80.0, 71.92307692307692)","(8.5, 10.5, 10.421875)","(91.0, 99999, 99990)","(4.4, 4.9, 4.8283018867924525)","(17.0, 29.0, 28.4)","(10.0, 15.0, 14.794871794871796)"
05-01-2023 15:11:46.086181,"(3.7, 4.4, 4.353191489361702)","(15.0, 24.0, 23.150943396226417)","(2.7, 3.3, 3.2793478260869566)","(31.0, 80.0, 73.82352941176471)","(8.5, 10.5, 10.430555555555555)","(91.0, 99999, 99990)","(4.4, 4.9, 4.832743362831859)","(17.0, 29.0, 28.428571428571427)","(10.0, 15.0, 14.794871794871796)"
05-01-2023 15:11:47.377755,"(3.7, 4.4, 4.353191489361702)","(15.0, 24.0, 22.5)","(2.7, 3.3, 3.2503184713375797)","(31.0, 80.0, 70.26315789473684)","(8.5, 10.5, 10.435897435897436)","(91.0, 99999, 99990)","(4.4, 4.9, 4.825233644859813)","(17.0, 29.0, 28.318181818181817)","(10.0, 15.0, 14.794871794871796)"
05-01-2023 15:11:48.464439,"(3.7, 4.6, 4.548780487804878)","(15.0, 24.0, 22.5)","(2.7, 3.3, 3.2503184713375797)","(31.0, 75.0, 70.26315789473684)","(8.5, 10.5, 10.377777777777778)","(91.0, 99999, 99990)","(4.4, 4.9, 4.823893805309734)","(17.0, 29.0, 28.318181818181817)","(10.0, 15.0, 14.794871794871796)"
05-01-2023 15:11:49.584554,"(3.7, 4.6, 4.591397849462365)","(15.0, 24.0, 22.5)","(2.7, 3.3, 3.2461988304093565)","(31.0, 75.0, 56.25)","(8.5, 10.5, 9.415384615384616)","(91.0, 99999, 99990)","(4.4, 4.9, 4.825233644859813)","(17.0, 29.0, 28.318181818181817)","(10.0, 15.0, 14.794871794871796)"
05-01-2023 15:11:50.734793,"(3.7, 4.7, 4.6923076923076925)","(15.0, 24.0, 22.5)","(2.7, 3.25, 3.210493827160494)","(41.0, 75.0, 56.25)","(8.5, 9.6, 9.394871794871795)","(91.0, 99999, 99990)","(4.4, 4.9, 4.825233644859813)","(18.0, 29.0, 28.318181818181817)","(10.0, 15.0, 14.794871794871796)"
05-01-2023 15:11:51.995158,"(3.7, 4.8, 4.709756097560976)","(15.0, 24.0, 22.5)","(2.7, 3.25, 3.209141791044776)","(41.0, 75.0, 62.5)","(8.5, 9.4, 9.394444444444444)","(91.0, 99999, 99990)","(4.4, 4.9, 4.825233644859813)","(18.0, 29.0, 28.318181818181817)","(10.0, 15.0, 14.8)"
05-01-2023 15:11:53.164450,"(3.7, 4.8, 4.727586206896552)","(15.0, 24.0, 22.5)","(2.7, 3.25, 3.209141791044776)","(41.0, 70.0, 56.53846153846154)","(8.5, 9.4, 9.530232558139534)","(91.0, 99999, 99990)","(4.4, 4.9, 4.908571428571429)","(18.0, 29.0, 28.0)","(10.0, 15.0, 15.352941176470589)"
05-01-2023 15:11:54.420537,"(3.7, 4.6, 4.493333333333333)","(15.0, 25.0, 24.22222222222222)","(2.7, 3.25, 3.210674157303371)","(41.0, 75.0, 56.53846153846154)","(8.5, 9.6, 9.547368421052632)","(91.0, 99999, 99990)","(4.4, 5.0, 4.906666666666667)","(18.0, 30.0, 28.5)","(10.0, 15.5, 15.475609756097562)"
05-01-2023 15:11:55.758884,"(3.7, 4.6, 4.5285714285714285)","(15.0, 25.0, 23.935483870967744)","(2.7, 3.25, 3.206012658227848)","(41.0, 75.0, 63.57142857142857)","(8.5, 9.6, 9.433333333333334)","(91.0, 99999, 99990)","(4.4, 5.0, 4.865853658536586)","(18.0, 30.0, 28.5)","(10.0, 15.5, 15.475609756097562)"
05-01-2023 15:11:57.062213,"(3.8, 4.7, 4.665517241379311)","(15.0, 25.0, 23.935483870967744)","(2.7, 3.25, 3.206012658227848)","(41.0, 75.0, 63.57142857142857)","(8.0, 9.6, 9.433333333333334)","(91.0, 99999, 99990)","(4.4, 4.9, 4.865853658536586)","(18.0, 30.0, 28.5)","(10.0, 15.5, 15.475609756097562)"
05-01-2023 15:11:58.343181,"(3.8, 4.7, 4.665517241379311)","(15.0, 25.0, 23.935483870967744)","(2.7, 3.25, 3.206012658227848)","(41.0, 75.0, 63.57142857142857)","(8.0, 9.6, 9.433333333333334)","(91.0, 99999, 99990)","(4.4, 4.9, 4.898765432098766)","(18.0, 30.0, 29.045454545454547)","(10.0, 15.5, 15.833333333333334)"
05-01-2023 15:11:59.552340,"(3.8, 4.6, 4.50531914893617)","(15.0, 25.0, 23.823529411764707)","(2.7, 3.25, 3.2114864864864865)","(41.0, 75.0, 63.75)","(8.0, 9.4, 8.68)","(91.0, 99999, 99990)","(4.4, 5.0, 4.775)","(18.0, 30.0, 28.82608695652174)","(10.0, 16.0, 15.88888888888889)"
05-01-2023 15:12:00.737142,"(3.8, 4.5, 4.478666666666666)","(15.0, 25.0, 24.085714285714285)","(2.7, 3.25, 3.1785714285714284)","(41.0, 75.0, 64.28571428571429)","(8.0, 9.2, 8.827586206896552)","(81.0, 99999, 99990)","(4.4, 5.0, 4.929166666666667)","(18.0, 30.0, 28.46153846153846)","(10.0, 16.5, 15.884615384615385)"
05-01-2023 15:12:01.906309,"(3.8, 4.5, 4.465789473684211)","(15.0, 25.0, 24.21951219512195)","(2.7, 3.25, 3.225)","(41.0, 75.0, 65.71428571428571)","(8.0, 9.2, 8.962162162162162)","(81.0, 99999, 99990)","(4.4, 5.0, 4.914285714285715)","(18.0, 30.0, 29.0)","(10.0, 16.5, 16.026315789473685)"
05-01-2023 15:12:03.022469,"(3.8, 4.6, 4.531578947368421)","(16.0, 25.0, 24.263157894736842)","(2.7, 3.2, 3.18421052631579)","(41.0, 75.0, 66.11111111111111)","(7.5, 9.2, 8.941176470588236)","(81.0, 99999, 99990)","(4.4, 5.0, 4.975)","(19.0, 30.0, 28.210526315789473)","(10.0, 16.5, 16.375)"
05-01-2023 15:12:04.187451,"(3.8, 4.6, 4.584615384615384)","(16.0, 25.0, 24.151515151515152)","(2.7, 3.2, 3.183098591549296)","(41.0, 75.0, 67.0)","(7.5, 9.2, 8.941176470588236)","(81.0, 99999, 99990)","(4.4, 5.0, 4.973684210526316)","(19.0, 29.0, 28.210526315789473)","(10.0, 16.5, 16.40909090909091)"
05-01-2023 15:12:05.367260,"(3.8, 4.6, 4.595833333333333)","(16.0, 25.0, 24.151515151515152)","(2.7, 3.2, 3.157458563535912)","(41.0, 75.0, 67.0)","(7.5, 9.2, 8.941176470588236)","(81.0, 99999, 99990)","(4.4, 5.0, 4.956666666666667)","(19.0, 29.0, 28.210526315789473)","(10.0, 16.5, 16.40909090909091)"
05-01-2023 15:12:06.583288,"(3.8, 4.6, 4.586666666666666)","(16.0, 25.0, 24.151515151515152)","(2.7, 3.2, 3.131818181818182)","(41.0, 75.0, 67.0)","(7.5, 9.2, 8.953846153846154)","(81.0, 99999, 99990)","(4.4, 5.1, 4.969444444444445)","(19.0, 29.0, 28.210526315789473)","(10.0, 16.5, 16.40909090909091)"
05-01-2023 15:12:07.868691,"(3.8, 4.6, 4.522413793103448)","(16.0, 25.0, 24.22222222222222)","(2.7, 3.15, 3.1226415094339623)","(41.0, 75.0, 67.5)","(7.5, 9.2, 8.991304347826087)","(81.0, 99999, 99990)","(4.4, 5.1, 4.989411764705882)","(19.0, 29.0, 27.727272727272727)","(10.0, 16.5, 16.45)"
05-01-2023 15:12:09.129672,"(3.8, 4.7, 4.606249999999999)","(16.0, 25.0, 23.142857142857142)","(2.7, 3.15, 3.078061224489796)","(41.0, 75.0, 67.5)","(7.5, 9.2, 8.866666666666667)","(81.0, 99999, 99990)","(4.4, 5.1, 5.0218181818181815)","(19.0, 29.0, 27.846153846153847)","(10.0, 16.5, 15.916666666666666)"
05-01-2023 15:12:10.525300,"(3.8, 4.7, 4.652873563218391)","(16.0, 25.0, 24.37037037037037)","(2.7, 3.1, 3.0239436619718307)","(41.0, 75.0, 71.15384615384616)","(7.5, 9.0, 9.22)","(81.0, 99999, 99990)","(4.4, 5.1, 5.073684210526316)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.0, 15.865853658536585)"
05-01-2023 15:12:12.088176,"(3.8, 4.8, 4.663157894736842)","(16.0, 26.0, 24.37037037037037)","(2.7, 3.05, 3.005)","(41.0, 75.0, 71.5)","(7.5, 9.4, 9.22)","(81.0, 99999, 99990)","(4.4, 5.2, 5.073684210526316)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.5, 15.865853658536585)"
05-01-2023 15:12:13.484053,"(3.8, 4.7, 4.663157894736842)","(16.0, 26.0, 24.37037037037037)","(2.7, 3.05, 2.978333333333333)","(41.0, 75.0, 71.5)","(7.5, 9.4, 9.089655172413794)","(81.0, 99999, 99990)","(4.4, 5.2, 5.073684210526316)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.5, 15.865853658536585)"
05-01-2023 15:12:14.918175,"(3.8, 4.7, 4.845161290322581)","(16.0, 26.0, 24.37037037037037)","(2.7, 3.05, 2.968695652173913)","(41.0, 75.0, 75.9090909090909)","(7.5, 9.4, 9.236363636363636)","(81.0, 99999, 99990)","(4.4, 5.2, 5.070967741935484)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.5, 15.865853658536585)"
05-01-2023 15:12:16.422928,"(3.8, 4.9, 4.845161290322581)","(16.0, 26.0, 24.842105263157894)","(2.6, 3.0, 2.9442696629213483)","(41.0, 80.0, 75.9090909090909)","(7.5, 9.4, 9.236363636363636)","(81.0, 99999, 99990)","(4.4, 5.2, 5.070967741935484)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.5, 15.865853658536585)"
05-01-2023 15:12:17.754735,"(3.8, 4.9, 4.845161290322581)","(16.0, 26.0, 24.842105263157894)","(2.6, 3.0, 2.9442696629213483)","(41.0, 80.0, 75.9090909090909)","(7.5, 9.4, 9.236363636363636)","(81.0, 99999, 99990)","(4.4, 5.2, 5.070967741935484)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.5, 15.865853658536585)"
05-01-2023 15:12:18.916172,"(3.9, 5.0, 4.9188679245283025)","(16.0, 26.0, 24.842105263157894)","(2.6, 2.96, 2.949333333333333)","(41.0, 80.0, 76.25)","(7.5, 9.4, 9.295652173913044)","(81.0, 99999, 99990)","(4.4, 5.2, 5.070967741935484)","(19.0, 29.0, 27.842105263157894)","(10.0, 16.5, 15.865853658536585)"
05-01-2023 15:12:20.123690,"(3.9, 5.0, 4.9188679245283025)","(16.0, 26.0, 24.842105263157894)","(2.6, 2.96, 2.949333333333333)","(41.0, 80.0, 76.25)","(7.5, 9.4, 9.117647058823529)","(81.0, 99999, 99990)","(4.4, 5.2, 5.066666666666666)","(19.0, 29.0, 27.705882352941178)","(10.0, 16.5, 15.7)"
05-01-2023 15:12:21.381370,"(3.9, 5.0, 4.9188679245283025)","(16.0, 26.0, 24.842105263157894)","(2.6, 2.96, 2.949333333333333)","(41.0, 80.0, 76.25)","(7.5, 9.6, 9.163636363636364)","(81.0, 99999, 99990)","(4.4, 5.2, 5.023529411764706)","(19.0, 29.0, 27.235294117647058)","(10.0, 16.5, 15.61111111111111)"
05-01-2023 15:12:22.616704,"(3.9, 5.0, 4.915686274509804)","(16.0, 26.0, 24.842105263157894)","(2.6, 2.96, 2.943880597014925)","(41.0, 80.0, 76.53846153846153)","(7.5, 9.6, 9.476923076923077)","(81.0, 99999, 99990)","(4.4, 5.2, 5.051851851851852)","(19.0, 29.0, 27.5)","(10.0, 16.5, 15.275)"
05-01-2023 15:12:23.860741,"(3.9, 5.0, 4.9328125)","(16.0, 26.0, 24.952380952380953)","(2.6, 2.96, 2.94)","(41.0, 80.0, 76.53846153846153)","(7.5, 9.6, 9.66060606060606)","(81.0, 99999, 99990)","(4.4, 5.2, 4.9)","(19.0, 29.0, 28.09090909090909)","(10.0, 15.5, 15.511627906976745)"
05-01-2023 15:12:25.051898,"(3.9, 5.1, 5.028947368421052)","(16.0, 27.0, 26.0)","(2.6, 3.05, 2.9658823529411764)","(41.0, 85.0, 81.66666666666667)","(7.5, 10.0, 9.541176470588235)","(81.0, 99999, 99990)","(4.4, 5.0, 4.814285714285715)","(19.0, 30.0, 28.09090909090909)","(10.0, 16.0, 15.444444444444445)"
05-01-2023 15:12:26.314488,"(3.9, 5.1, 5.005128205128205)","(16.0, 27.0, 25.8)","(2.6, 3.05, 2.9752380952380952)","(41.0, 85.0, 81.66666666666667)","(7.5, 10.0, 9.68)","(81.0, 99999, 99990)","(4.4, 4.9, 4.720000000000001)","(19.0, 30.0, 27.846153846153847)","(10.0, 16.0, 15.310344827586206)"
