,Fiftyshades Cresco,Outa Control,Cc Jones Nz,Trebek,Bezzaboma,Springfield Shadow,Rocking Wroxton,Lochster,Illawong Lord
396,"[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 29, 892701), 26.0, 50.0]"
397,"[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 31, 226727), 26.0, 50.0]"
398,"[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 32, 507471), 26.0, 50.0]"
399,"[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 33, 807761), 26.0, 50.0]"
400,"[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 35, 130885), 26.0, 50.0]"
401,"[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 36, 350177), 26.0, 50.0]"
402,"[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 37, 612493), 26.0, 50.0]"
403,"[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 38, 821922), 26.0, 50.0]"
404,"[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 40, 43585), 26.0, 50.0]"
405,"[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 41, 275842), 26.0, 50.0]"
406,"[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 42, 511587), 26.0, 50.0]"
407,"[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 4.0, 6.6]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 50, 43, 735976), 26.0, 50.0]"
408,"[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 50, 44, 959827), 26.0, 50.0]"
409,"[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 50, 46, 206630), 26.0, 50.0]"
410,"[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 47, 475845), 26.0, 50.0]"
411,"[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 48, 746835), 26.0, 50.0]"
412,"[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 50, 7865), 26.0, 50.0]"
413,"[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 51, 244710), 26.0, 50.0]"
414,"[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 52, 451967), 26.0, 50.0]"
415,"[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 53, 677266), 26.0, 50.0]"
416,"[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 54, 912873), 26.0, 50.0]"
417,"[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 51.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 56, 133836), 26.0, 50.0]"
418,"[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 57, 353909), 26.0, 50.0]"
419,"[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 51.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 50, 58, 583998), 26.0, 50.0]"
420,"[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 50, 59, 807384), 26.0, 50.0]"
421,"[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 1, 31515), 26.0, 50.0]"
422,"[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 2, 258400), 26.0, 50.0]"
423,"[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 3, 471551), 26.0, 50.0]"
424,"[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 4, 702311), 26.0, 50.0]"
425,"[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 5, 921566), 26.0, 50.0]"
426,"[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 7, 202746), 26.0, 50.0]"
427,"[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 8, 440492), 26.0, 50.0]"
428,"[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 9, 668235), 26.0, 50.0]"
429,"[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 10, 887584), 26.0, 50.0]"
430,"[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 12, 130027), 26.0, 50.0]"
431,"[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 51, 13, 340940), 26.0, 50.0]"
