,Atomic Rose,Chaos Magic,La Danta,Boston Belle,Fort Pike,Inpending Breeze,Pepper Point
15-12-2022 11:22:28.481670,"(2.8, 3.45, 3.342857142857143)","(2.15, 2.46, 2.427142857142857)","(18.0, 32.0, 29.22222222222222)","(7.0, 8.8, 8.72857142857143)","(12.0, 17.5, 16.73076923076923)","(11.0, 15.0, 14.8)","(41.0, 95.0, 72.5)"
15-12-2022 11:22:29.647215,"(2.8, 3.45, 3.3483870967741933)","(2.15, 2.46, 2.427142857142857)","(18.0, 32.0, 29.22222222222222)","(7.0, 8.8, 8.72857142857143)","(12.0, 17.5, 16.73076923076923)","(11.0, 15.0, 14.8)","(41.0, 95.0, 79.33333333333333)"
15-12-2022 11:22:30.713799,"(2.8, 3.45, 3.3483870967741933)","(2.15, 2.46, 2.4246153846153846)","(18.0, 32.0, 29.22222222222222)","(7.0, 8.8, 8.72857142857143)","(12.0, 17.5, 16.73076923076923)","(11.0, 15.0, 14.8)","(41.0, 95.0, 79.33333333333333)"
15-12-2022 11:22:31.806746,"(2.8, 3.45, 3.3535714285714286)","(2.15, 2.46, 2.4246153846153846)","(18.0, 32.0, 29.22222222222222)","(7.0, 8.8, 8.72857142857143)","(12.0, 17.5, 16.73076923076923)","(11.0, 15.0, 14.8)","(41.0, 95.0, 79.33333333333333)"
15-12-2022 11:22:32.877334,"(2.8, 3.45, 3.3483870967741933)","(2.15, 2.46, 2.4246153846153846)","(18.0, 32.0, 29.22222222222222)","(7.0, 8.8, 8.72857142857143)","(12.0, 17.5, 16.73076923076923)","(11.0, 15.0, 14.8)","(41.0, 95.0, 79.33333333333333)"
15-12-2022 11:22:34.009225,"(2.8, 3.45, 3.3130434782608695)","(2.15, 2.46, 2.4123076923076923)","(18.0, 32.0, 29.22222222222222)","(7.0, 8.8, 8.657142857142858)","(13.0, 17.5, 16.95)","(11.0, 15.0, 14.8)","(41.0, 95.0, 79.33333333333333)"
15-12-2022 11:22:35.196602,"(2.8, 3.45, 3.3130434782608695)","(2.15, 2.44, 2.4123076923076923)","(18.0, 32.0, 32.25)","(7.0, 8.8, 8.71304347826087)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.0, 14.8)","(41.0, 95.0, 89.125)"
15-12-2022 11:22:36.336458,"(2.8, 3.45, 3.3130434782608695)","(2.15, 2.44, 2.4123076923076923)","(18.0, 34.0, 32.25)","(7.0, 8.8, 8.71304347826087)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.0, 14.8)","(41.0, 95.0, 89.125)"
15-12-2022 11:22:37.518716,"(2.8, 3.45, 3.3130434782608695)","(2.15, 2.42, 2.408205128205128)","(18.0, 34.0, 32.25)","(7.0, 8.8, 8.733333333333334)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.0, 14.8)","(41.0, 95.0, 88.57142857142857)"
15-12-2022 11:22:38.666210,"(2.8, 3.45, 3.3130434782608695)","(2.15, 2.42, 2.389333333333333)","(18.0, 34.0, 32.25)","(7.0, 8.8, 8.6)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.0, 14.8)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:39.785298,"(2.8, 3.45, 3.38)","(2.15, 2.38, 2.3677272727272727)","(18.0, 34.0, 31.0)","(7.0, 8.8, 8.68888888888889)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.0, 14.81578947368421)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:40.898145,"(2.8, 3.45, 3.3573529411764707)","(2.15, 2.42, 2.387272727272727)","(18.0, 34.0, 32.5)","(7.0, 8.8, 8.642105263157895)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.5, 14.875)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:42.007471,"(2.8, 3.45, 3.3573529411764707)","(2.15, 2.42, 2.3855)","(18.0, 34.0, 32.25)","(7.0, 8.8, 8.68888888888889)","(13.0, 17.5, 16.810344827586206)","(11.0, 15.0, 14.875)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:43.158591,"(2.8, 3.45, 3.3573529411764707)","(2.15, 2.4, 2.368205128205128)","(18.0, 34.0, 33.11764705882353)","(7.0, 8.8, 8.68888888888889)","(13.0, 17.5, 16.875)","(11.0, 15.5, 14.875)","(41.0, 95.0, 81.66666666666667)"
15-12-2022 11:22:44.351712,"(2.8, 3.45, 3.3629032258064515)","(2.15, 2.38, 2.3714285714285714)","(18.0, 34.0, 30.727272727272727)","(7.0, 8.8, 8.716666666666667)","(13.0, 17.5, 17.029411764705884)","(11.0, 15.5, 15.3)","(41.0, 95.0, 88.28571428571428)"
15-12-2022 11:22:45.492370,"(2.8, 3.45, 3.373170731707317)","(2.15, 2.4, 2.3764102564102565)","(18.0, 34.0, 28.18181818181818)","(7.0, 8.8, 8.666666666666668)","(13.0, 17.5, 17.029411764705884)","(11.0, 15.5, 15.928571428571429)","(41.0, 95.0, 72.5)"
15-12-2022 11:22:46.593414,"(2.8, 3.45, 3.369767441860465)","(2.15, 2.38, 2.368205128205128)","(18.0, 34.0, 30.0)","(7.0, 8.8, 8.71304347826087)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 88.57142857142857)"
15-12-2022 11:22:47.625160,"(2.8, 3.4, 3.311111111111111)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 30.0)","(7.0, 8.8, 8.71304347826087)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:48.708836,"(2.8, 3.4, 3.311111111111111)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 31.714285714285715)","(7.0, 8.8, 8.73939393939394)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:49.865188,"(2.8, 3.4, 3.344444444444444)","(2.15, 2.38, 2.368205128205128)","(18.0, 32.0, 30.285714285714285)","(7.0, 8.8, 8.73939393939394)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:51.012750,"(2.8, 3.4, 3.334285714285714)","(2.15, 2.38, 2.368205128205128)","(18.0, 32.0, 30.0)","(7.0, 8.8, 8.73939393939394)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:52.178585,"(2.8, 3.4, 3.3307692307692305)","(2.15, 2.4, 2.3714285714285714)","(18.0, 32.0, 29.5)","(7.0, 8.8, 8.73939393939394)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.8)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:53.290545,"(2.8, 3.35, 3.3260869565217392)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 31.923076923076923)","(7.0, 8.8, 8.73939393939394)","(13.0, 17.5, 17.029411764705884)","(11.0, 16.0, 15.916666666666666)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:54.328934,"(2.8, 3.4, 3.34375)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 30.444444444444443)","(7.0, 8.8, 8.73939393939394)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:55.454185,"(2.8, 3.4, 3.3289473684210527)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 31.217391304347828)","(7.0, 8.8, 8.758333333333335)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:56.620709,"(2.8, 3.35, 3.322)","(2.15, 2.38, 2.3714285714285714)","(18.0, 34.0, 29.333333333333332)","(7.0, 8.8, 8.758333333333335)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 77.5)"
15-12-2022 11:22:57.820297,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.38)","(18.0, 34.0, 30.235294117647058)","(7.0, 8.8, 8.758333333333335)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:22:58.968959,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.38)","(18.0, 34.0, 29.333333333333332)","(7.0, 8.8, 8.716666666666667)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 75.0)"
15-12-2022 11:23:00.101477,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 29.333333333333332)","(7.0, 8.8, 8.716666666666667)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 90.55555555555556)"
15-12-2022 11:23:01.228978,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 30.235294117647058)","(7.0, 8.8, 8.562264150943395)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.928571428571429)","(41.0, 95.0, 77.5)"
15-12-2022 11:23:02.348024,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.3714285714285714)","(18.0, 34.0, 30.88888888888889)","(7.0, 8.6, 8.879999999999999)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.95)","(41.0, 95.0, 77.5)"
15-12-2022 11:23:03.448158,"(2.8, 3.35, 3.3107142857142855)","(2.15, 2.4, 2.372413793103448)","(18.0, 34.0, 29.692307692307693)","(7.0, 9.0, 8.960869565217392)","(13.0, 17.5, 16.95)","(11.0, 16.0, 15.95)","(41.0, 95.0, 77.5)"
15-12-2022 11:23:04.598291,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.372413793103448)","(18.0, 34.0, 29.692307692307693)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.947368421052632)","(41.0, 95.0, 77.5)"
15-12-2022 11:23:05.909161,"(2.8, 3.35, 3.3125)","(2.15, 2.4, 2.370285714285714)","(18.0, 34.0, 29.692307692307693)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.947368421052632)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:07.176294,"(2.8, 3.35, 3.306)","(2.15, 2.4, 2.370285714285714)","(18.0, 34.0, 30.0)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.95)","(41.0, 95.0, 77.5)"
15-12-2022 11:23:08.474712,"(2.8, 3.35, 3.278)","(2.15, 2.4, 2.3755294117647057)","(18.0, 34.0, 30.0)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.95)","(41.0, 95.0, 77.5)"
15-12-2022 11:23:09.839769,"(2.8, 3.35, 3.278)","(2.15, 2.4, 2.3709090909090906)","(18.0, 34.0, 30.0)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.95)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:11.281884,"(2.8, 3.35, 3.29)","(2.15, 2.38, 2.3709090909090906)","(18.0, 34.0, 30.0)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.95)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:12.985426,"(2.8, 3.35, 3.29)","(2.15, 2.38, 2.36734693877551)","(18.0, 34.0, 30.0)","(7.0, 9.0, 8.89090909090909)","(13.0, 17.5, 16.875)","(11.0, 16.0, 15.95)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:14.789981,"(2.8, 3.35, 3.2653846153846153)","(2.15, 2.38, 2.368181818181818)","(18.0, 34.0, 30.266666666666666)","(7.0, 9.0, 8.92)","(13.0, 17.5, 17.464285714285715)","(11.0, 16.0, 15.933333333333334)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:16.152143,"(2.8, 3.35, 3.2552631578947366)","(2.15, 2.38, 2.368181818181818)","(18.0, 34.0, 31.925925925925924)","(7.0, 9.0, 8.973333333333333)","(13.0, 18.0, 16.891304347826086)","(11.0, 16.0, 16.82857142857143)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:17.315962,"(2.8, 3.3, 3.2578947368421054)","(2.15, 2.38, 2.3654545454545453)","(18.0, 34.0, 32.95652173913044)","(7.0, 9.0, 8.942857142857143)","(13.0, 17.5, 16.72222222222222)","(11.0, 17.0, 16.357142857142858)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:18.566355,"(2.8, 3.3, 3.214285714285714)","(2.15, 2.38, 2.358181818181818)","(18.0, 38.0, 31.0)","(7.0, 9.0, 8.942857142857143)","(13.0, 17.5, 16.72222222222222)","(11.0, 17.0, 16.735294117647058)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:19.930809,"(2.8, 3.35, 3.1847826086956523)","(2.15, 2.38, 2.455)","(18.0, 38.0, 31.0)","(7.0, 9.0, 8.65)","(13.0, 17.5, 16.735294117647058)","(11.0, 17.0, 16.8125)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:21.240886,"(2.8, 3.25, 3.1810344827586206)","(2.15, 2.46, 2.4605555555555556)","(18.0, 38.0, 31.0)","(7.0, 9.0, 8.85)","(13.0, 17.5, 16.735294117647058)","(11.0, 17.0, 16.8125)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:22.575095,"(2.8, 3.25, 3.1110738255033556)","(2.15, 2.48, 2.442)","(18.0, 38.0, 31.0)","(7.0, 9.0, 8.64)","(13.0, 17.5, 16.9)","(11.0, 17.0, 16.8125)","(41.0, 95.0, 80.0)"
15-12-2022 11:23:23.852020,"(2.8, 3.2, 3.16)","(2.15, 2.52, 2.46)","(18.0, 38.0, 31.0)","(7.0, 9.0, 8.533333333333333)","(13.0, 17.5, 17.75)","(11.0, 17.0, 16.88)","(41.0, 95.0, 86.66666666666667)"
15-12-2022 11:23:25.181268,"(2.8, 3.2, 3.1275735294117646)","(2.15, 2.52, 2.4745098039215687)","(18.0, 38.0, 29.444444444444443)","(7.0, 9.0, 8.65)","(13.0, 19.0, 17.571428571428573)","(11.0, 17.0, 16.285714285714285)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:26.437325,"(2.8, 3.25, 3.1275735294117646)","(2.15, 2.52, 2.452)","(18.0, 38.0, 32.4)","(7.0, 9.0, 8.872727272727273)","(13.0, 19.0, 17.846153846153847)","(11.0, 18.0, 16.8)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:27.627863,"(2.8, 3.2, 3.1631578947368424)","(2.15, 2.5, 2.452)","(18.0, 38.0, 29.6)","(7.0, 9.0, 8.066666666666666)","(13.0, 19.0, 17.90625)","(11.0, 18.0, 16.8)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:28.744244,"(2.8, 3.25, 3.116071428571429)","(2.15, 2.5, 2.4744)","(18.0, 38.0, 29.6)","(7.0, 9.0, 8.066666666666666)","(13.0, 19.0, 17.90625)","(11.0, 18.0, 16.8)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:29.944476,"(2.8, 3.25, 3.12)","(2.15, 2.52, 2.5185492227979274)","(18.0, 36.0, 26.75)","(7.0, 9.0, 7.88)","(13.0, 19.0, 17.40909090909091)","(11.0, 19.0, 16.857142857142858)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:31.072315,"(2.8, 3.25, 3.1214285714285714)","(2.15, 2.52, 2.5184864864864864)","(18.0, 27.0, 26.75)","(7.0, 9.0, 7.88)","(13.0, 19.0, 17.40909090909091)","(11.0, 19.0, 16.857142857142858)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:32.282827,"(2.8, 3.25, 3.138333333333333)","(2.15, 2.52, 2.519594202898551)","(19.0, 36.0, 28.857142857142858)","(6.5, 8.8, 7.811764705882353)","(13.0, 19.0, 16.666666666666668)","(12.0, 19.5, 16.372881355932204)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:33.447691,"(2.8, 3.25, 3.1375)","(2.15, 2.52, 2.51986301369863)","(19.0, 36.0, 30.57142857142857)","(6.5, 8.8, 8.364705882352942)","(13.0, 19.0, 17.8)","(12.0, 20.0, 20.035714285714285)","(41.0, 95.0, 91.42857142857143)"
15-12-2022 11:23:34.559733,"(2.8, 3.25, 3.1393750000000002)","(2.15, 2.52, 2.51986301369863)","(19.0, 34.0, 28.666666666666668)","(6.5, 8.4, 8.375510204081634)","(13.0, 18.5, 16.866666666666667)","(12.0, 21.0, 20.5)","(41.0, 95.0, 92.91666666666667)"
15-12-2022 11:23:35.641016,"(2.8, 3.25, 3.132608695652174)","(2.15, 2.52, 2.5129411764705885)","(19.0, 34.0, 28.666666666666668)","(6.5, 8.4, 8.361290322580645)","(13.0, 18.5, 16.574074074074073)","(12.0, 21.0, 20.578125)","(41.0, 95.0, 92.91666666666667)"
15-12-2022 11:23:36.807386,"(2.8, 3.25, 3.1826530612244897)","(2.15, 2.56, 2.5458823529411765)","(19.0, 34.0, 28.666666666666668)","(6.5, 8.4, 8.314285714285715)","(13.0, 18.5, 15.61111111111111)","(12.0, 21.0, 20.578125)","(41.0, 95.0, 92.91666666666667)"
15-12-2022 11:23:37.991054,"(2.8, 3.25, 3.1565573770491806)","(2.15, 2.54, 2.51741935483871)","(19.0, 36.0, 33.25)","(6.5, 8.4, 8.314285714285715)","(13.0, 18.5, 15.846153846153847)","(12.0, 21.0, 18.6)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:39.213516,"(2.8, 3.25, 3.1436708860759492)","(2.15, 2.52, 2.499076923076923)","(19.0, 34.0, 30.307692307692307)","(6.5, 8.4, 7.930434782608695)","(13.0, 18.0, 16.105263157894736)","(12.0, 21.0, 19.90909090909091)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:40.352456,"(2.8, 3.25, 3.24375)","(2.15, 2.52, 2.482222222222222)","(19.0, 34.0, 30.8)","(6.5, 8.4, 7.9714285714285715)","(13.0, 18.0, 16.18181818181818)","(12.0, 21.0, 19.90909090909091)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 11:23:41.380267,"(2.8, 3.3, 3.252)","(2.15, 2.52, 2.482222222222222)","(19.0, 32.0, 30.8)","(6.5, 8.4, 8.019354838709678)","(13.0, 18.0, 15.777777777777779)","(12.0, 21.0, 19.25)","(41.0, 95.0, 92.77777777777777)"
15-12-2022 11:23:42.528199,"(2.8, 3.35, 3.287777777777778)","(2.15, 2.52, 2.479191919191919)","(20.0, 32.0, 30.333333333333332)","(6.5, 8.2, 7.870588235294117)","(13.0, 18.0, 14.4)","(12.0, 21.0, 19.2)","(41.0, 95.0, 90.0)"
15-12-2022 11:23:43.692334,"(2.8, 3.35, 3.287777777777778)","(2.15, 2.48, 2.4789473684210526)","(20.0, 32.0, 28.428571428571427)","(6.5, 8.2, 7.933333333333333)","(13.0, 18.0, 14.4)","(12.0, 21.0, 19.2)","(41.0, 95.0, 90.0)"
15-12-2022 11:23:44.848754,"(2.7, 3.35, 3.325675675675676)","(2.15, 2.48, 2.478421052631579)","(20.0, 32.0, 28.428571428571427)","(6.5, 8.2, 8.019354838709678)","(13.0, 18.0, 14.38888888888889)","(12.0, 21.0, 19.2)","(41.0, 95.0, 93.125)"
15-12-2022 11:23:45.917973,"(2.7, 3.4, 3.265)","(2.15, 2.46, 2.4366990291262134)","(20.0, 32.0, 30.333333333333332)","(6.5, 8.2, 7.956521739130435)","(13.0, 17.5, 13.921052631578947)","(12.0, 21.0, 19.2)","(41.0, 95.0, 93.125)"
15-12-2022 11:23:46.916500,"(2.7, 3.4, 3.326363636363636)","(2.15, 2.42, 2.398360655737705)","(20.0, 32.0, 30.333333333333332)","(6.5, 8.2, 7.956521739130435)","(13.0, 17.5, 14.666666666666666)","(12.0, 21.0, 20.0)","(41.0, 95.0, 93.33333333333333)"
15-12-2022 11:23:47.990512,"(2.7, 3.4, 3.346)","(2.15, 2.4, 2.3971999999999998)","(20.0, 32.0, 31.0)","(6.5, 8.2, 7.937499999999999)","(13.0, 17.5, 14.666666666666666)","(12.0, 21.0, 20.4)","(41.0, 95.0, 90.0)"
15-12-2022 11:23:49.165592,"(2.7, 3.4, 3.3653846153846154)","(2.15, 2.4, 2.3947826086956523)","(20.0, 32.0, 31.0)","(6.5, 8.2, 7.8181818181818175)","(13.0, 17.5, 16.3)","(12.0, 21.0, 20.4)","(41.0, 95.0, 92.0)"
15-12-2022 11:23:50.243271,"(2.7, 3.4, 3.357142857142857)","(2.15, 2.4, 2.3975)","(20.0, 32.0, 31.0)","(6.5, 8.2, 7.8181818181818175)","(13.0, 17.0, 16.3)","(12.0, 21.0, 20.4)","(41.0, 95.0, 92.0)"
15-12-2022 11:23:51.235535,"(2.7, 3.4, 3.3653846153846154)","(2.15, 2.38, 2.3717647058823528)","(20.0, 32.0, 31.545454545454547)","(6.5, 8.2, 7.8181818181818175)","(13.0, 17.0, 15.31578947368421)","(12.0, 24.0, 22.625)","(41.0, 95.0, 92.0)"
15-12-2022 11:23:52.307408,"(2.7, 3.4, 3.3653846153846154)","(2.15, 2.38, 2.3693023255813954)","(20.0, 30.0, 29.0)","(6.5, 8.2, 7.8181818181818175)","(13.0, 17.0, 14.538461538461538)","(12.0, 24.0, 21.5)","(41.0, 95.0, 92.0)"
15-12-2022 11:23:53.292565,"(2.7, 3.45, 3.378888888888889)","(2.15, 2.38, 2.3696774193548387)","(20.0, 30.0, 29.142857142857142)","(6.5, 8.2, 7.966666666666666)","(13.0, 16.5, 14.09375)","(12.0, 24.0, 21.75)","(41.0, 95.0, 87.5)"
15-12-2022 11:23:54.345699,"(2.7, 3.45, 3.4192307692307695)","(2.15, 2.36, 2.3546031746031746)","(20.0, 32.0, 31.166666666666668)","(6.5, 8.2, 7.989999999999999)","(13.0, 16.5, 14.09375)","(12.0, 24.0, 21.75)","(41.0, 95.0, 87.5)"
15-12-2022 11:23:55.471831,"(2.7, 3.5, 3.4475000000000002)","(2.15, 2.38, 2.3706666666666667)","(20.0, 32.0, 32.4)","(6.5, 8.2, 7.85)","(13.0, 16.5, 14.404761904761905)","(12.0, 24.0, 21.75)","(41.0, 95.0, 87.5)"
15-12-2022 11:23:56.499370,"(2.7, 3.5, 3.422222222222222)","(2.15, 2.4, 2.3991666666666664)","(20.0, 34.0, 32.4)","(6.5, 8.2, 7.85)","(13.0, 16.5, 14.404761904761905)","(12.0, 24.0, 22.333333333333332)","(41.0, 95.0, 87.5)"
15-12-2022 11:23:57.518417,"(2.7, 3.5, 3.434375)","(2.15, 2.4, 2.399459459459459)","(20.0, 34.0, 31.0)","(6.5, 8.2, 7.94054054054054)","(13.0, 16.5, 14.5)","(12.0, 24.0, 21.75)","(41.0, 95.0, 87.5)"
15-12-2022 11:23:58.526165,"(2.7, 3.5, 3.453333333333333)","(2.15, 2.5, 2.4905882352941178)","(20.0, 34.0, 31.3)","(6.5, 8.2, 7.94054054054054)","(13.0, 16.5, 14.5)","(12.0, 24.0, 22.333333333333332)","(41.0, 95.0, 87.5)"
15-12-2022 11:23:59.515781,"(2.7, 3.5, 3.453333333333333)","(2.15, 2.44, 2.393333333333333)","(20.0, 34.0, 26.636363636363637)","(6.5, 8.2, 7.782608695652174)","(13.0, 16.5, 14.74)","(12.0, 24.0, 22.333333333333332)","(41.0, 95.0, 87.5)"
15-12-2022 11:24:00.544265,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.44, 2.4127272727272726)","(20.0, 34.0, 27.571428571428573)","(6.5, 8.2, 8.02051282051282)","(13.0, 16.5, 14.74)","(12.0, 24.0, 21.857142857142858)","(41.0, 95.0, 87.5)"
15-12-2022 11:24:01.628991,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.44, 2.425)","(20.0, 34.0, 27.571428571428573)","(6.5, 8.2, 7.466666666666667)","(13.0, 16.5, 13.833333333333334)","(12.0, 24.0, 21.3)","(41.0, 95.0, 87.5)"
15-12-2022 11:24:02.696296,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.52, 2.4903703703703703)","(20.0, 34.0, 30.0625)","(6.5, 8.0, 7.771428571428571)","(13.0, 15.5, 13.384615384615385)","(12.0, 24.0, 21.3)","(41.0, 95.0, 87.5)"
15-12-2022 11:24:03.600087,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.52, 2.4563636363636365)","(19.0, 34.0, 30.0625)","(6.5, 8.0, 7.771428571428571)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 95.0, 87.5)"
15-12-2022 11:24:04.613983,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.508135593220339)","(19.0, 34.0, 30.0625)","(6.5, 8.0, 7.644444444444445)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 95.0, 115.0)"
15-12-2022 11:24:05.596948,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.4844444444444442)","(19.0, 32.0, 31.68)","(6.5, 8.0, 7.644444444444445)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:06.590588,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.4844444444444442)","(19.0, 32.0, 31.384615384615387)","(6.5, 8.0, 7.644444444444445)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:07.633783,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.5138983050847457)","(19.0, 32.0, 28.88888888888889)","(6.5, 8.0, 7.666666666666667)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:08.659219,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.5138983050847457)","(19.0, 32.0, 29.866666666666667)","(6.5, 8.0, 7.428571428571429)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:09.691336,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.556279069767442)","(19.0, 34.0, 31.61904761904762)","(6.5, 8.0, 7.230769230769231)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:10.683566,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.553)","(19.0, 34.0, 25.666666666666668)","(6.5, 7.8, 7.444444444444445)","(11.0, 15.5, 14.59090909090909)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:11.947632,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.553684210526316)","(19.0, 34.0, 25.0)","(6.5, 7.8, 7.182608695652173)","(11.0, 15.5, 13.384615384615385)","(13.0, 24.0, 21.3)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:13.095983,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.55125)","(19.0, 34.0, 25.0)","(6.5, 7.6, 7.035294117647059)","(11.0, 15.5, 13.61111111111111)","(13.0, 24.0, 22.125)","(41.0, 150.0, 115.0)"
15-12-2022 11:24:14.335157,"(2.8, 3.5, 3.453333333333333)","(2.15, 2.56, 2.55125)","(19.0, 34.0, 25.0)","(6.5, 7.6, 7.035294117647059)","(11.0, 15.0, 13.61111111111111)","(13.0, 24.0, 22.125)","(41.0, 150.0, 115.0)"
