,Jessicas Story,Kyvalley Surfrider Nz,Bacardi Jess,Baarlinee,Sonnyboy,Midnight Avenger,Cheermeonimdancin,Aroha Koe,Meadowvalley Lover
06-01-2023 17:19:12.072461,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.1975)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:13.401204,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:14.697126,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:15.912261,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:17.230473,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:18.496714,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:19.766268,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:21.015393,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:22.283347,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:23.500168,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:24.684853,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:25.823127,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:27.013537,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:28.278420,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
06-01-2023 17:19:29.605187,"(14.0, 23.0, 19.25)","(21.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(3.2, 4.5, 4.185714285714286)","(4.8, 8.0, 7.9)","(41.0, 95.0, 74.6)","(14.0, 18.0, 16.0)","(2.2, 2.56, 2.51875)","(10.0, 17.0, 14.5)"
