,Bourne Supremacy,Home Brew,Vendetta Reef,Bucket Of Oil,Dragon Inn,Pick Star
11-01-2023 10:55:01.455521,"(21.0, 55.0, 48.099999999999994)","(1.9, 2.08, 2.023076923076923)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.6, 4.536842105263157)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:02.588520,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.08, 2.023076923076923)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.6, 4.536842105263157)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:03.711174,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.08, 2.023076923076923)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.6, 4.536842105263157)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:04.895721,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.08, 2.023076923076923)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.6, 4.470000000000001)","(4.2, 5.4, 5.1)"
11-01-2023 10:55:06.014537,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.04, 2.028888888888889)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.8, 4.625)","(4.2, 5.4, 5.266666666666667)"
11-01-2023 10:55:07.085322,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.04, 2.0233333333333334)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.8, 4.625)","(4.2, 5.4, 5.2)"
11-01-2023 10:55:08.093223,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.04, 2.0233333333333334)","(20.0, 32.0, 26.0)","(31.0, 50.0, 44.0)","(2.9, 4.8, 4.625)","(4.2, 5.4, 5.2)"
11-01-2023 10:55:09.186954,"(21.0, 55.0, 48.23529411764706)","(1.9, 2.04, 2.0233333333333334)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.625)","(4.2, 5.4, 5.2)"
11-01-2023 10:55:10.121985,"(21.0, 60.0, 57.84615384615385)","(1.9, 2.04, 2.0233333333333334)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.625)","(4.2, 5.4, 5.2)"
11-01-2023 10:55:11.106688,"(21.0, 55.0, 50.400000000000006)","(1.9, 2.04, 2.0233333333333334)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.625)","(4.2, 5.4, 5.2)"
11-01-2023 10:55:12.145349,"(21.0, 55.0, 49.25)","(1.9, 2.08, 2.0569288389513107)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.692307692307692)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:13.190240,"(21.0, 55.0, 49.25)","(1.9, 2.08, 2.0569288389513107)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.733333333333333)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:14.176199,"(21.0, 55.0, 49.25)","(1.9, 2.06, 2.0561576354679802)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:15.162741,"(21.0, 55.0, 49.25)","(1.9, 2.06, 2.055072463768116)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:16.121126,"(21.0, 55.0, 49.25)","(1.9, 2.06, 2.055072463768116)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:17.068198,"(21.0, 55.0, 37.5)","(1.9, 2.06, 2.05260663507109)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.236363636363636)"
11-01-2023 10:55:18.077516,"(21.0, 55.0, 44.5)","(1.9, 2.06, 2.05260663507109)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.2)"
11-01-2023 10:55:19.073580,"(21.0, 55.0, 44.5)","(1.9, 2.06, 2.05260663507109)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.013333333333334)"
11-01-2023 10:55:20.122698,"(21.0, 55.0, 49.16666666666667)","(1.9, 2.06, 2.05260663507109)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.144117647058823)"
11-01-2023 10:55:21.153546,"(21.0, 55.0, 45.375)","(1.9, 2.06, 2.05260663507109)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.144117647058823)"
11-01-2023 10:55:22.477697,"(21.0, 55.0, 45.375)","(1.9, 2.06, 2.05260663507109)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.144117647058823)"
11-01-2023 10:55:23.772931,"(21.0, 55.0, 45.375)","(1.9, 2.06, 2.0194736842105265)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.144117647058823)"
11-01-2023 10:55:24.824095,"(21.0, 55.0, 45.375)","(1.9, 2.02, 2.0194736842105265)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.144117647058823)"
11-01-2023 10:55:25.926311,"(21.0, 55.0, 45.375)","(1.9, 2.02, 2.0194736842105265)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.75)","(4.2, 5.4, 5.144117647058823)"
11-01-2023 10:55:27.042342,"(21.0, 55.0, 45.375)","(1.9, 2.02, 2.0194736842105265)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.9)","(4.2, 5.4, 5.014285714285714)"
11-01-2023 10:55:28.133328,"(21.0, 55.0, 45.375)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.825)","(4.2, 5.4, 5.042857142857143)"
11-01-2023 10:55:29.321053,"(21.0, 55.0, 45.375)","(1.9, 2.04, 2.0386740331491713)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.825)","(4.2, 5.3, 5.042857142857143)"
11-01-2023 10:55:30.438249,"(21.0, 55.0, 44.111111111111114)","(1.9, 2.04, 2.037837837837838)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.825)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:55:31.479694,"(21.0, 55.0, 44.111111111111114)","(1.9, 2.04, 2.037837837837838)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.825)","(4.2, 5.3, 5.010714285714286)"
11-01-2023 10:55:32.562998,"(21.0, 55.0, 43.24)","(1.9, 2.04, 2.037837837837838)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.811764705882353)","(4.2, 5.3, 5.010714285714286)"
11-01-2023 10:55:33.490949,"(21.0, 55.0, 43.24)","(1.9, 2.04, 2.037837837837838)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.811764705882353)","(4.2, 5.3, 5.009677419354839)"
11-01-2023 10:55:34.443839,"(21.0, 55.0, 43.24)","(1.9, 2.04, 2.0386740331491713)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.673469387755102)","(4.2, 5.3, 5.009677419354839)"
11-01-2023 10:55:35.430205,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0388888888888888)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.009677419354839)"
11-01-2023 10:55:36.475485,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.009677419354839)"
11-01-2023 10:55:37.493145,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.697297297297297)","(4.2, 5.3, 5.05)"
11-01-2023 10:55:38.491266,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.697297297297297)","(4.2, 5.3, 5.054545454545455)"
11-01-2023 10:55:39.530727,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 25.75)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.68)","(4.2, 5.3, 5.145714285714285)"
11-01-2023 10:55:40.492173,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 25.75)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.68)","(4.2, 5.3, 5.145714285714285)"
11-01-2023 10:55:41.484651,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 25.75)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.68)","(4.2, 5.3, 5.145714285714285)"
11-01-2023 10:55:42.432647,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.02, 2.0194444444444444)","(20.0, 32.0, 25.75)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.697297297297297)","(4.2, 5.3, 5.061764705882353)"
11-01-2023 10:55:43.433509,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0397727272727275)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.025)"
11-01-2023 10:55:44.433573,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.039766081871345)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:45.478718,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.03975)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:46.547992,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.03975)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:47.612183,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.03975)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:48.624384,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.03975)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.825)","(4.2, 5.3, 5.210714285714285)"
11-01-2023 10:55:49.599753,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.037791411042945)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.7124999999999995)","(4.2, 5.3, 5.025)"
11-01-2023 10:55:50.549514,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.039741935483871)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:51.457549,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.039741935483871)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:52.402159,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.039741935483871)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:53.370301,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.039741935483871)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.022222222222222)"
11-01-2023 10:55:54.348612,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.039741935483871)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:55:55.307579,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:55:56.202662,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:55:57.169589,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:55:58.113721,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:55:59.106734,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.7124999999999995)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:56:00.122183,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 5.0, 4.8076923076923075)","(4.2, 5.3, 5.027272727272727)"
11-01-2023 10:56:01.041230,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0385)","(20.0, 32.0, 26.0)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.8076923076923075)","(4.2, 5.3, 5.22)"
11-01-2023 10:56:01.979228,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0360233918128654)","(20.0, 32.0, 25.75)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.8076923076923075)","(4.2, 5.3, 5.04)"
11-01-2023 10:56:02.922168,"(21.0, 55.0, 46.52173913043478)","(1.9, 2.04, 2.0386754966887417)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.7272727272727275)","(4.2, 5.2, 5.152054794520548)"
11-01-2023 10:56:03.922245,"(21.0, 55.0, 46.642857142857146)","(1.9, 2.02, 2.019337748344371)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.734782608695652)","(4.2, 5.2, 4.95)"
11-01-2023 10:56:04.946144,"(21.0, 55.0, 46.642857142857146)","(1.9, 2.02, 2.019337748344371)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.734782608695652)","(4.2, 5.2, 4.95)"
11-01-2023 10:56:05.958543,"(21.0, 55.0, 46.642857142857146)","(1.9, 2.02, 2.019337748344371)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.741025641025641)","(4.2, 5.2, 5.025)"
11-01-2023 10:56:06.984002,"(21.0, 55.0, 46.642857142857146)","(1.9, 2.02, 2.019337748344371)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.444117647058824)","(4.2, 5.2, 4.95)"
11-01-2023 10:56:08.000103,"(21.0, 55.0, 48.5)","(1.9, 2.02, 2.019315068493151)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.483333333333333)","(4.2, 5.2, 4.95)"
11-01-2023 10:56:08.972300,"(21.0, 55.0, 47.6875)","(1.9, 2.04, 2.039718309859155)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.483333333333333)","(4.2, 5.2, 4.945454545454546)"
11-01-2023 10:56:09.919256,"(21.0, 55.0, 47.6875)","(1.9, 2.04, 2.039718309859155)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.483333333333333)","(4.2, 5.2, 4.945454545454546)"
11-01-2023 10:56:10.943643,"(21.0, 55.0, 47.6875)","(1.9, 2.04, 2.039718309859155)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.711111111111111)","(4.2, 5.2, 4.977941176470588)"
11-01-2023 10:56:11.984302,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.019315068493151)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.64054054054054)","(4.2, 5.0, 4.9)"
11-01-2023 10:56:13.036016,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.019290780141844)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.636585365853659)","(4.2, 5.0, 4.9)"
11-01-2023 10:56:14.005269,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.019290780141844)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.636585365853659)","(4.2, 5.0, 4.9)"
11-01-2023 10:56:15.078054,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.019290780141844)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.64054054054054)","(4.2, 5.0, 5.027272727272727)"
11-01-2023 10:56:16.062765,"(21.0, 55.0, 50.9375)","(1.9, 2.02, 2.019290780141844)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.64054054054054)","(4.2, 5.1, 5.0)"
11-01-2023 10:56:17.067657,"(21.0, 55.0, 51.15384615384615)","(1.9, 2.02, 2.019290780141844)","(20.0, 32.0, 25.571428571428573)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.431707317073171)","(4.2, 5.1, 5.0)"
11-01-2023 10:56:18.195107,"(21.0, 55.0, 50.833333333333336)","(1.9, 2.04, 2.0396969696969696)","(20.0, 32.0, 25.125)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.42)","(4.2, 5.1, 4.925)"
11-01-2023 10:56:19.334783,"(21.0, 55.0, 50.45454545454545)","(1.9, 2.04, 2.0396969696969696)","(20.0, 32.0, 25.125)","(31.0, 50.0, 42.0)","(2.9, 4.9, 4.58125)","(4.2, 5.1, 5.041666666666666)"
11-01-2023 10:56:20.471366,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.04, 2.0396969696969696)","(20.0, 32.0, 25.125)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.666666666666667)","(4.2, 5.1, 4.9818181818181815)"
11-01-2023 10:56:21.638167,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.0192647058823527)","(20.0, 32.0, 25.125)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.666666666666667)","(4.2, 5.0, 4.9875)"
11-01-2023 10:56:22.678323,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.0192647058823527)","(20.0, 32.0, 25.125)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.666666666666667)","(4.2, 5.0, 4.9875)"
11-01-2023 10:56:23.713226,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.0125925925925925)","(20.0, 32.0, 25.125)","(31.0, 50.0, 42.0)","(2.9, 4.8, 4.666666666666667)","(4.2, 5.0, 5.04)"
11-01-2023 10:56:24.844826,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.0125925925925925)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 37.0)","(2.9, 4.8, 4.6)","(4.2, 5.1, 5.035714285714286)"
11-01-2023 10:56:25.757070,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.02, 2.0125925925925925)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 37.0)","(2.9, 4.8, 4.552941176470588)","(4.2, 5.1, 5.053846153846154)"
11-01-2023 10:56:26.863193,"(21.0, 55.0, 50.357142857142854)","(1.9, 2.04, 2.037391304347826)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 36.8235294117647)","(2.9, 4.8, 4.46)","(4.2, 5.1, 5.053846153846154)"
11-01-2023 10:56:27.829026,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.04, 2.0366666666666666)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 36.8235294117647)","(2.9, 4.8, 4.611111111111112)","(4.2, 5.1, 5.069999999999999)"
11-01-2023 10:56:28.788091,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0109090909090908)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 36.8235294117647)","(2.9, 4.7, 4.611111111111112)","(4.2, 5.1, 5.069999999999999)"
11-01-2023 10:56:29.770062,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0109090909090908)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 37.0)","(2.9, 4.7, 4.611111111111112)","(4.2, 5.1, 5.191304347826087)"
11-01-2023 10:56:30.663371,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0109090909090908)","(20.0, 32.0, 27.76923076923077)","(31.0, 50.0, 37.0)","(2.9, 4.7, 4.611111111111112)","(4.2, 5.2, 5.191304347826087)"
11-01-2023 10:56:31.695956,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0109090909090908)","(20.0, 32.0, 28.615384615384617)","(31.0, 50.0, 37.0)","(2.9, 4.7, 4.611111111111112)","(4.2, 5.2, 5.191304347826087)"
11-01-2023 10:56:32.885456,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0083333333333333)","(20.0, 32.0, 28.615384615384617)","(31.0, 50.0, 37.0)","(2.9, 4.7, 4.611111111111112)","(4.2, 5.2, 5.191304347826087)"
11-01-2023 10:56:33.986068,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0083333333333333)","(20.0, 32.0, 28.615384615384617)","(31.0, 50.0, 37.0)","(2.9, 4.7, 4.452941176470588)","(4.2, 5.2, 5.193939393939394)"
11-01-2023 10:56:35.125728,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0157894736842104)","(20.0, 32.0, 28.615384615384617)","(31.0, 50.0, 36.8235294117647)","(2.9, 4.7, 4.452941176470588)","(4.2, 5.2, 5.360784313725491)"
11-01-2023 10:56:36.311438,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 2.0157894736842104)","(20.0, 32.0, 28.615384615384617)","(31.0, 50.0, 41.0)","(2.9, 4.7, 4.445)","(4.2, 5.4, 5.371717171717172)"
11-01-2023 10:56:37.544671,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.02, 1.9925925925925927)","(20.0, 32.0, 28.615384615384617)","(31.0, 48.0, 38.2)","(2.9, 4.7, 4.545454545454546)","(4.2, 5.4, 5.193684210526316)"
11-01-2023 10:56:38.963523,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.0, 1.9925925925925927)","(20.0, 32.0, 28.615384615384617)","(31.0, 48.0, 38.2)","(2.9, 4.7, 4.545454545454546)","(4.2, 5.2, 5.193684210526316)"
11-01-2023 10:56:40.168171,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.0, 1.9925925925925927)","(20.0, 32.0, 28.615384615384617)","(26.0, 48.0, 38.2)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.2, 5.193684210526316)"
11-01-2023 10:56:41.273698,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9925925925925927)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.2, 5.193684210526316)"
11-01-2023 10:56:42.340386,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9925925925925927)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.2, 5.193684210526316)"
11-01-2023 10:56:43.403387,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9925925925925927)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.2, 5.193684210526316)"
11-01-2023 10:56:44.433573,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9925925925925927)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.448148148148148)","(4.2, 5.2, 5.371717171717172)"
11-01-2023 10:56:45.507028,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.04, 2.0223529411764707)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.193684210526316)"
11-01-2023 10:56:46.509114,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9941176470588236)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.2, 5.360784313725491)"
11-01-2023 10:56:47.583363,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9941176470588236)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.362264150943396)"
11-01-2023 10:56:48.751986,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9941176470588236)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.362264150943396)"
11-01-2023 10:56:49.763380,"(21.0, 55.0, 50.333333333333336)","(1.85, 2.0, 1.9941176470588236)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.362264150943396)"
11-01-2023 10:56:50.715279,"(21.0, 55.0, 50.625)","(1.85, 2.0, 1.9916666666666667)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.362264150943396)"
11-01-2023 10:56:51.759413,"(21.0, 55.0, 50.625)","(1.85, 2.0, 1.9916666666666667)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.362264150943396)"
11-01-2023 10:56:52.703401,"(21.0, 55.0, 50.625)","(1.85, 2.0, 1.9916666666666667)","(19.0, 32.0, 28.615384615384617)","(26.0, 48.0, 36.1)","(3.0, 4.7, 4.545454545454546)","(4.2, 5.4, 5.362264150943396)"
