,Prosecute,Pinch A Banana,Amber Jack,Clover Energy,Tranquil Lexie,Skylahs Misfit,Dusty Boots,Clover Returns
15-12-2022 13:37:19.584376,"(3.6, 4.3, 4.168181818181818)","(2.4, 3.0, 2.9415)","(4.8, 5.6, 5.523076923076923)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 80.0)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 42.46153846153846)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:20.671073,"(3.6, 4.2, 4.1535714285714285)","(2.4, 2.98, 2.9433333333333334)","(4.8, 5.7, 5.541176470588235)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 80.0)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:21.772594,"(3.6, 4.2, 4.168181818181818)","(2.4, 2.98, 2.9433333333333334)","(4.8, 5.7, 5.550000000000001)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 80.0)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 43.09090909090909)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:22.938577,"(3.6, 4.2, 4.168181818181818)","(2.4, 2.96, 2.9571428571428573)","(4.8, 5.7, 5.5736842105263165)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 43.09090909090909)","(21.0, 36.0, 32.608695652173914)"
15-12-2022 13:37:24.051380,"(3.6, 4.2, 4.168181818181818)","(2.4, 2.96, 2.9571428571428573)","(4.8, 5.7, 5.5736842105263165)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 43.09090909090909)","(21.0, 36.0, 32.608695652173914)"
15-12-2022 13:37:25.104106,"(3.6, 4.2, 4.168181818181818)","(2.4, 2.96, 2.9571428571428573)","(4.8, 5.7, 5.5736842105263165)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 93.92857142857143)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 43.09090909090909)","(21.0, 36.0, 32.608695652173914)"
15-12-2022 13:37:26.120143,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.0, 2.99968)","(4.8, 5.8, 5.527659574468085)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 93.92857142857143)","(7.5, 9.6, 9.442105263157895)","(31.0, 48.0, 43.09090909090909)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:27.148385,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0441153846153846)","(4.8, 5.8, 5.484507042253521)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.280851063829788)","(31.0, 48.0, 40.17391304347826)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:28.206260,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0428409090909088)","(4.8, 5.8, 5.465671641791045)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.280851063829788)","(31.0, 48.0, 40.17391304347826)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:29.337868,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0428409090909088)","(4.8, 5.8, 5.46984126984127)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.280851063829788)","(31.0, 48.0, 40.17391304347826)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:30.415225,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0428409090909088)","(4.8, 5.8, 5.46984126984127)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.280851063829788)","(31.0, 48.0, 40.17391304347826)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:31.498242,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0428409090909088)","(4.8, 5.8, 5.46984126984127)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.280851063829788)","(31.0, 48.0, 40.17391304347826)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:32.453227,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0427027027027025)","(4.8, 5.8, 5.46984126984127)","(10.0, 16.0, 15.602941176470589)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.280851063829788)","(31.0, 48.0, 40.17391304347826)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:33.502243,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0427027027027025)","(4.8, 5.8, 5.46984126984127)","(10.0, 16.0, 15.58974358974359)","(51.0, 110.0, 87.5)","(7.5, 9.6, 9.325925925925926)","(31.0, 48.0, 41.07692307692308)","(21.0, 36.0, 33.15151515151515)"
15-12-2022 13:37:34.643464,"(3.6, 4.2, 4.168181818181818)","(2.4, 3.05, 3.0497907949790792)","(4.8, 5.6, 5.526315789473684)","(10.0, 16.0, 15.470588235294118)","(51.0, 110.0, 87.5)","(7.5, 9.4, 9.258823529411766)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.24324324324324)"
15-12-2022 13:37:35.797526,"(3.5, 4.2, 4.156521739130435)","(2.45, 3.05, 3.049780701754386)","(4.6, 5.7, 5.526315789473684)","(10.0, 15.5, 15.458333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.4, 9.258823529411766)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.15151515151515)"
15-12-2022 13:37:36.905733,"(3.5, 4.2, 4.156521739130435)","(2.45, 3.05, 3.049780701754386)","(4.6, 5.7, 5.466666666666667)","(10.0, 15.5, 15.458333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.4, 9.258823529411766)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.15151515151515)"
15-12-2022 13:37:37.959564,"(3.5, 4.2, 4.144444444444444)","(2.45, 3.05, 3.049775784753363)","(4.6, 5.7, 5.466666666666667)","(10.0, 15.5, 15.458333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.4, 9.258823529411766)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.15151515151515)"
15-12-2022 13:37:38.952395,"(3.5, 4.2, 4.144444444444444)","(2.45, 3.05, 3.049775784753363)","(4.6, 5.7, 5.466666666666667)","(10.0, 15.5, 15.458333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.4, 9.258823529411766)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.15151515151515)"
15-12-2022 13:37:40.019743,"(3.5, 4.2, 4.144444444444444)","(2.45, 3.05, 3.049775784753363)","(4.6, 5.7, 5.472727272727273)","(10.0, 15.5, 15.458333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.4, 9.258823529411766)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.15151515151515)"
15-12-2022 13:37:41.130726,"(3.5, 4.2, 4.144444444444444)","(2.45, 3.05, 3.0452631578947367)","(4.6, 5.7, 5.50625)","(10.0, 15.5, 15.333333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.4, 9.314285714285713)","(31.0, 46.0, 40.5)","(21.0, 34.0, 33.75)"
15-12-2022 13:37:42.304929,"(3.5, 4.2, 4.0125)","(2.45, 3.1, 3.0973684210526318)","(4.6, 5.6, 5.50625)","(10.0, 15.5, 15.333333333333334)","(51.0, 110.0, 87.5)","(7.0, 9.6, 9.296)","(31.0, 46.0, 40.5)","(21.0, 34.0, 32.4)"
15-12-2022 13:37:43.447229,"(3.5, 4.2, 4.0125)","(2.45, 3.1, 3.0965517241379312)","(4.6, 5.6, 5.52)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 87.5)","(7.0, 9.6, 9.405128205128204)","(31.0, 46.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:44.490159,"(3.5, 4.2, 4.0125)","(2.45, 3.1, 3.0965517241379312)","(4.6, 5.6, 5.52)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 87.5)","(7.0, 9.8, 9.430769230769231)","(31.0, 46.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:45.527617,"(3.5, 4.2, 4.0125)","(2.45, 3.1, 3.0965517241379312)","(4.6, 5.6, 5.52)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 87.5)","(7.0, 9.8, 9.45)","(31.0, 46.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:46.525384,"(3.5, 4.2, 4.0125)","(2.45, 3.1, 3.0973684210526318)","(4.6, 5.6, 5.52)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 87.5)","(7.0, 9.8, 9.45)","(31.0, 46.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:47.562928,"(3.5, 4.2, 4.0125)","(2.45, 3.1, 3.097309417040359)","(4.6, 5.6, 5.5)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 87.5)","(7.0, 9.8, 9.430769230769231)","(31.0, 46.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:48.686808,"(3.5, 4.2, 4.005128205128205)","(2.45, 3.1, 3.097309417040359)","(4.6, 5.6, 5.5)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 87.5)","(7.0, 9.8, 9.430769230769231)","(31.0, 46.0, 40.5)","(21.0, 36.0, 32.4)"
15-12-2022 13:37:49.808152,"(3.5, 4.2, 4.005128205128205)","(2.45, 3.1, 3.097309417040359)","(4.6, 5.6, 5.5)","(10.0, 15.5, 15.263157894736842)","(51.0, 110.0, 86.17647058823529)","(7.0, 9.8, 9.389473684210527)","(31.0, 46.0, 40.0)","(21.0, 36.0, 33.851851851851855)"
15-12-2022 13:37:50.949503,"(3.5, 4.0, 3.9884615384615385)","(2.45, 3.25, 3.2347222222222225)","(4.6, 5.4, 5.463636363636363)","(10.0, 15.5, 15.236842105263158)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.4, 9.466666666666667)","(31.0, 46.0, 40.13333333333333)","(21.0, 34.0, 32.45454545454545)"
15-12-2022 13:37:51.979832,"(3.5, 4.0, 3.975)","(2.45, 3.25, 3.1375)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.236842105263158)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.466666666666667)","(31.0, 46.0, 40.13333333333333)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:52.983915,"(3.5, 4.0, 3.953125)","(2.45, 3.25, 3.126923076923077)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.236842105263158)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.466666666666667)","(31.0, 46.0, 40.13333333333333)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:53.995407,"(3.5, 4.0, 3.953125)","(2.45, 3.25, 3.126923076923077)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.236842105263158)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.466666666666667)","(31.0, 46.0, 40.13333333333333)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:55.088996,"(3.5, 4.0, 3.953125)","(2.45, 3.25, 3.126923076923077)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.236842105263158)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.48)","(31.0, 46.0, 39.6)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:56.247873,"(3.5, 4.0, 3.9555555555555557)","(2.45, 3.25, 3.126923076923077)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.291666666666666)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.433333333333334)","(31.0, 46.0, 39.6)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:57.404802,"(3.5, 4.1, 3.955769230769231)","(2.45, 3.25, 3.126923076923077)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.291666666666666)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.433333333333334)","(31.0, 46.0, 39.6)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:58.510418,"(3.5, 4.1, 3.955769230769231)","(2.45, 3.25, 3.1166666666666667)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.291666666666666)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.6, 9.382608695652173)","(31.0, 46.0, 39.6)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:37:59.523391,"(3.5, 4.1, 3.960714285714286)","(2.45, 3.2, 3.079411764705882)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.291666666666666)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.8, 9.361538461538462)","(31.0, 46.0, 42.23529411764706)","(21.0, 36.0, 32.45454545454545)"
15-12-2022 13:38:00.537167,"(3.5, 4.1, 3.960714285714286)","(2.45, 3.15, 3.1166666666666667)","(4.6, 5.6, 5.385714285714285)","(10.0, 15.5, 15.38888888888889)","(51.0, 110.0, 81.07142857142857)","(7.0, 9.8, 9.361538461538462)","(31.0, 46.0, 42.23529411764706)","(21.0, 36.0, 32.8421052631579)"
15-12-2022 13:38:01.673401,"(3.5, 4.1, 3.960714285714286)","(2.45, 3.15, 3.099056603773585)","(4.6, 5.6, 5.453061224489796)","(10.0, 15.5, 15.277777777777779)","(51.0, 110.0, 69.5)","(7.0, 9.8, 9.315384615384614)","(31.0, 46.0, 39.6)","(21.0, 36.0, 32.785714285714285)"
15-12-2022 13:38:02.788230,"(3.5, 4.1, 3.9916666666666667)","(2.45, 3.25, 3.1447368421052633)","(4.6, 5.6, 5.453061224489796)","(10.0, 15.5, 15.277777777777779)","(51.0, 110.0, 69.5)","(7.0, 9.8, 9.315384615384614)","(31.0, 46.0, 39.6)","(21.0, 36.0, 32.785714285714285)"
15-12-2022 13:38:03.889420,"(3.5, 4.1, 3.9916666666666667)","(2.45, 3.25, 3.1512345679012346)","(4.6, 5.6, 5.453061224489796)","(10.0, 15.5, 15.277777777777779)","(51.0, 110.0, 69.5)","(7.0, 9.8, 9.357894736842105)","(31.0, 46.0, 40.666666666666664)","(21.0, 36.0, 32.89655172413793)"
15-12-2022 13:38:05.026530,"(3.5, 4.1, 4.003571428571428)","(2.45, 3.05, 2.9854090909090907)","(4.6, 5.6, 5.458823529411765)","(10.0, 15.5, 15.277777777777779)","(51.0, 110.0, 69.5)","(7.0, 9.8, 9.357894736842105)","(31.0, 46.0, 40.666666666666664)","(21.0, 36.0, 32.89655172413793)"
15-12-2022 13:38:06.138920,"(3.5, 4.1, 3.98)","(2.5, 3.05, 2.9835981308411217)","(4.6, 5.6, 5.325)","(10.0, 15.5, 15.277777777777779)","(51.0, 110.0, 69.5)","(7.0, 9.8, 9.357894736842105)","(31.0, 46.0, 40.666666666666664)","(21.0, 36.0, 32.89655172413793)"
15-12-2022 13:38:07.186198,"(3.5, 4.0, 3.9909090909090907)","(2.5, 3.05, 2.9831174089068826)","(4.6, 5.6, 5.327272727272727)","(10.0, 15.5, 15.15625)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.322448979591837)","(31.0, 46.0, 41.55555555555556)","(21.0, 36.0, 32.75409836065574)"
15-12-2022 13:38:08.219741,"(3.5, 4.0, 3.9909090909090907)","(2.5, 3.05, 2.9817355371900827)","(4.6, 5.6, 5.327272727272727)","(10.0, 15.5, 15.15625)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.322448979591837)","(31.0, 46.0, 41.55555555555556)","(21.0, 36.0, 32.75409836065574)"
15-12-2022 13:38:09.268579,"(3.5, 4.0, 3.9909090909090907)","(2.5, 3.05, 2.9817355371900827)","(4.6, 5.6, 5.327272727272727)","(10.0, 15.5, 15.15625)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.322448979591837)","(31.0, 46.0, 41.55555555555556)","(21.0, 36.0, 32.75409836065574)"
15-12-2022 13:38:10.348434,"(3.5, 4.0, 3.9909090909090907)","(2.5, 3.05, 2.9817355371900827)","(4.6, 5.6, 5.35625)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.322448979591837)","(31.0, 46.0, 41.55555555555556)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:11.496783,"(3.5, 4.0, 3.9909090909090907)","(2.5, 3.05, 2.9817355371900827)","(4.6, 5.6, 5.474193548387096)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.479452054794521)","(31.0, 46.0, 41.55555555555556)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:12.645622,"(3.5, 4.0, 3.996875)","(2.5, 3.05, 2.9817355371900827)","(4.6, 5.6, 5.474193548387096)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.479452054794521)","(31.0, 46.0, 41.55555555555556)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:13.779723,"(3.5, 4.0, 3.996875)","(2.5, 3.05, 2.946573705179283)","(4.6, 5.6, 5.474193548387096)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.479452054794521)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:14.898941,"(3.5, 4.0, 3.996875)","(2.5, 3.05, 2.991764705882353)","(4.6, 5.6, 5.474193548387096)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.479452054794521)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:15.941690,"(3.5, 4.0, 3.996875)","(2.5, 3.05, 2.991764705882353)","(4.6, 5.6, 5.474193548387096)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.8, 9.422950819672131)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:17.010378,"(3.5, 4.0, 3.996875)","(2.5, 3.05, 2.991764705882353)","(4.6, 5.6, 5.474193548387096)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.422950819672131)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:17.967948,"(3.5, 4.0, 3.996875)","(2.5, 3.1, 3.0698275862068964)","(4.6, 5.6, 5.5)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.290909090909091)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:19.037745,"(3.5, 4.0, 3.986111111111111)","(2.5, 3.1, 3.0073170731707317)","(4.6, 5.6, 5.5)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.308108108108108)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:20.148729,"(3.5, 4.0, 3.966666666666667)","(2.5, 3.1, 3.0325)","(4.6, 5.6, 5.551162790697674)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.308108108108108)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:21.339231,"(3.5, 4.0, 3.966666666666667)","(2.5, 3.1, 3.050909090909091)","(4.6, 5.6, 5.551162790697674)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.308108108108108)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:22.438882,"(3.5, 4.0, 3.915625)","(2.5, 3.1, 3.050909090909091)","(4.6, 5.6, 5.551162790697674)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.308108108108108)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:23.504186,"(3.5, 4.0, 3.9035714285714285)","(2.5, 3.1, 3.0125)","(4.6, 5.6, 5.511764705882353)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.325)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:24.589738,"(3.5, 4.0, 3.9035714285714285)","(2.5, 3.05, 3.007222222222222)","(4.6, 5.6, 5.511764705882353)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.325)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:25.679931,"(3.5, 4.0, 3.9035714285714285)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.551162790697674)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:26.749211,"(3.5, 4.0, 3.90625)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.551162790697674)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:27.841361,"(3.5, 4.0, 3.9058823529411764)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.551162790697674)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:28.896675,"(3.5, 4.0, 3.9166666666666665)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.363157894736842)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:29.965397,"(3.5, 4.1, 3.904444444444444)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.352173913043478)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:31.107639,"(3.5, 4.1, 3.904444444444444)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.352173913043478)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 43.03703703703704)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:32.131233,"(3.5, 4.1, 3.904444444444444)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.352173913043478)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:33.131416,"(3.5, 4.1, 3.904444444444444)","(2.5, 3.05, 3.0203846153846152)","(4.6, 5.6, 5.340909090909091)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:34.252207,"(3.5, 4.1, 3.94)","(2.5, 3.05, 2.998666666666667)","(4.6, 5.6, 5.340909090909091)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:35.454521,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.05, 3.0259375)","(4.6, 5.6, 5.340909090909091)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:36.763059,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.05, 3.0259375)","(4.6, 5.6, 5.340909090909091)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:37.918132,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.05, 3.0214814814814814)","(4.6, 5.6, 5.524)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:39.071770,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.1, 3.0785714285714287)","(4.6, 5.6, 5.450746268656716)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:40.219106,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.1, 3.0785714285714287)","(4.6, 5.5, 5.450746268656716)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 42.52173913043478)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:41.319773,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.1, 3.0785714285714287)","(4.6, 5.5, 5.450746268656716)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 40.54545454545455)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:42.455956,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.1, 3.0785714285714287)","(4.6, 5.5, 5.419512195121952)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 40.285714285714285)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:43.619751,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.15, 3.0507936507936506)","(4.6, 5.5, 5.426666666666667)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 69.0909090909091)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 40.285714285714285)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:44.744938,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.15, 3.0507692307692307)","(4.6, 5.5, 5.450746268656716)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 76.66666666666667)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 40.285714285714285)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:45.871027,"(3.5, 4.1, 3.9431372549019605)","(2.5, 3.15, 3.0586330935251795)","(4.6, 5.5, 5.450746268656716)","(10.0, 15.5, 15.142857142857142)","(51.0, 110.0, 76.66666666666667)","(7.0, 9.6, 9.26779661016949)","(31.0, 46.0, 40.285714285714285)","(21.0, 36.0, 32.7)"
15-12-2022 13:38:47.020780,"(3.5, 4.1, 3.9307692307692306)","(2.5, 3.15, 3.0586330935251795)","(4.6, 5.4, 5.2462311557788945)","(10.0, 16.0, 15.235294117647058)","(51.0, 80.0, 73.91304347826087)","(7.0, 9.6, 9.438016528925619)","(31.0, 48.0, 41.47826086956522)","(21.0, 36.0, 33.57692307692308)"
