,Typhoon Nellie,All Inn Aussie,Arrogant Garth,Greek Temptation,Give Him Time,Blue Bird Beach,Be Good Beach,Sketchy Russ
12-01-2023 16:28:44.515935,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 29.0, 26.115384615384613)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 13.26923076923077)","(61.0, 520.0, 369.5)","(4.8, 6.8, 6.38)","(7.0, 9.2, 8.345454545454546)"
12-01-2023 16:28:45.634841,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 29.0, 26.115384615384613)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 500.0, 369.5)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:46.762620,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 29.0, 26.115384615384613)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 500.0, 369.5)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:47.828460,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 29.0, 24.833333333333336)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 500.0, 335.45454545454544)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:48.939476,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 21.125)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 490.0, 322.72727272727275)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:50.039043,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.227272727272727)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 322.72727272727275)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:51.122315,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 24.25)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 322.72727272727275)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:52.152446,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 24.25)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 322.72727272727275)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:53.260827,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 24.25)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:54.318437,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 24.25)","(10.0, 23.0, 12.9375)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:55.389601,"(4.6, 5.3, 5.09)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.68181818181818)","(10.0, 22.0, 15.0)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:56.560624,"(4.6, 5.3, 4.972727272727273)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.75)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:57.761703,"(4.6, 5.3, 5.042857142857143)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.75)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:28:58.987991,"(4.6, 5.3, 5.042857142857143)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 21.928571428571427)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:00.096862,"(4.6, 5.3, 5.042857142857143)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 21.928571428571427)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:01.169899,"(4.6, 5.2, 4.966666666666667)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:02.303264,"(4.6, 5.2, 4.908333333333333)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:03.373385,"(4.6, 5.2, 4.85625)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 12.394736842105264)","(61.0, 470.0, 419.375)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:04.473534,"(4.6, 5.2, 4.906666666666666)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 470.0, 297.5)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:05.664152,"(4.6, 5.2, 4.925)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 530.0, 463.125)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:06.814359,"(4.6, 5.2, 4.905263157894737)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 520.0, 463.125)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:07.885586,"(4.6, 5.2, 4.925)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 520.0, 463.125)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:08.935196,"(4.6, 5.2, 4.925)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 520.0, 463.125)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:10.022162,"(4.6, 5.2, 4.925)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 520.0, 463.125)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:11.029393,"(4.6, 5.2, 4.925)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 520.0, 463.125)","(4.8, 6.8, 6.38)","(7.0, 9.0, 8.345454545454546)"
12-01-2023 16:29:12.030882,"(4.6, 5.2, 5.140939597315437)","(2.45, 4.1, 3.690909090909091)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 15.0, 11.884615384615385)","(61.0, 520.0, 463.125)","(4.8, 6.8, 6.346666666666666)","(7.0, 9.0, 8.715789473684211)"
12-01-2023 16:29:13.207331,"(4.6, 5.2, 4.892)","(2.45, 4.0, 3.06978102189781)","(9.0, 28.0, 23.454545454545453)","(10.0, 21.0, 12.6875)","(8.0, 14.5, 13.7)","(61.0, 520.0, 463.125)","(4.8, 6.6, 5.871428571428571)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:14.374584,"(4.6, 5.2, 4.892)","(2.45, 3.9, 3.071023622047244)","(9.0, 28.0, 26.1)","(10.0, 25.0, 13.222222222222221)","(8.0, 14.0, 12.785714285714285)","(61.0, 520.0, 463.125)","(4.8, 6.6, 5.871428571428571)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:15.500326,"(4.6, 5.2, 4.892)","(2.45, 3.9, 3.150393700787401)","(9.0, 28.0, 27.1)","(10.0, 27.0, 13.222222222222221)","(8.0, 14.5, 13.3)","(61.0, 520.0, 322.72727272727275)","(4.8, 6.6, 5.65)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:16.609857,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.9, 3.1676923076923074)","(9.0, 28.0, 27.1)","(10.0, 27.0, 13.222222222222221)","(8.0, 14.0, 15.3)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:17.762165,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.9, 3.2333333333333334)","(9.0, 28.0, 27.1)","(10.0, 27.0, 13.222222222222221)","(8.0, 16.5, 14.5)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:18.891911,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.9, 3.2333333333333334)","(9.0, 28.0, 27.1)","(10.0, 27.0, 13.222222222222221)","(8.0, 16.5, 14.5)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:20.101882,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.85, 3.54)","(9.0, 28.0, 27.1)","(10.0, 27.0, 16.333333333333332)","(8.0, 16.5, 13.5)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.715789473684211)"
12-01-2023 16:29:21.366108,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.54)","(9.0, 28.0, 27.1)","(10.0, 26.0, 16.333333333333332)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.715789473684211)"
12-01-2023 16:29:22.656212,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.484285714285714)","(9.0, 28.0, 25.333333333333332)","(10.0, 26.0, 21.166666666666664)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.715789473684211)"
12-01-2023 16:29:23.758288,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.484285714285714)","(9.0, 28.0, 25.333333333333332)","(10.0, 26.0, 21.166666666666664)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:24.767197,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.457894736842105)","(9.0, 28.0, 25.333333333333332)","(10.0, 26.0, 21.166666666666664)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:25.793904,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.457894736842105)","(9.0, 28.0, 25.333333333333332)","(10.0, 27.0, 16.666666666666668)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:26.838392,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.457894736842105)","(9.0, 28.0, 25.333333333333332)","(10.0, 27.0, 16.666666666666668)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:27.953804,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.457894736842105)","(9.0, 28.0, 26.785714285714285)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.715789473684211)"
12-01-2023 16:29:29.119190,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.232394366197183)","(9.0, 28.0, 26.785714285714285)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.715789473684211)"
12-01-2023 16:29:30.293730,"(4.6, 5.2, 4.93448275862069)","(2.45, 3.8, 3.232394366197183)","(9.0, 28.0, 26.785714285714285)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 267.5)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:31.658325,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.232394366197183)","(9.0, 28.0, 26.785714285714285)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 463.125)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:32.804767,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 28.0, 26.785714285714285)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 14.192307692307693)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.262499999999999)","(7.0, 9.0, 8.765217391304347)"
12-01-2023 16:29:33.928894,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 14.192307692307693)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.533333333333333)"
12-01-2023 16:29:35.121917,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 12.9)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.533333333333333)"
12-01-2023 16:29:36.307586,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 12.9)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.1499999999999995)","(7.0, 9.0, 8.32)"
12-01-2023 16:29:37.478812,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 12.9)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.32)"
12-01-2023 16:29:38.901882,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 12.9)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.32)"
12-01-2023 16:29:40.203531,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 19.785714285714285)","(8.0, 16.5, 12.9)","(61.0, 520.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.145454545454545)"
12-01-2023 16:29:41.331464,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 18.75)","(8.0, 16.5, 12.9)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.145454545454545)"
12-01-2023 16:29:42.386689,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 18.75)","(8.0, 16.5, 12.9)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.145454545454545)"
12-01-2023 16:29:43.494368,"(4.6, 5.1, 4.969565217391304)","(2.45, 3.8, 3.2341726618705033)","(9.0, 29.0, 27.666666666666664)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.0)"
12-01-2023 16:29:44.664657,"(4.6, 5.3, 5.053846153846154)","(2.45, 3.8, 3.232394366197183)","(9.0, 30.0, 26.714285714285715)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.0)"
12-01-2023 16:29:45.923634,"(4.6, 5.3, 5.127586206896552)","(2.45, 3.8, 3.2354014598540144)","(9.0, 29.0, 26.714285714285715)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.0)"
12-01-2023 16:29:47.434649,"(4.6, 5.2, 5.127586206896552)","(2.45, 3.8, 3.2354014598540144)","(9.0, 29.0, 26.714285714285715)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.0)"
12-01-2023 16:29:48.641845,"(4.6, 5.2, 5.127586206896552)","(2.45, 3.8, 3.2354014598540144)","(9.0, 29.0, 24.857142857142858)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.0)"
12-01-2023 16:29:49.684606,"(4.6, 5.2, 5.06875)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 24.857142857142858)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 7.927272727272728)"
12-01-2023 16:29:50.818695,"(4.6, 5.3, 5.1117647058823525)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 24.346153846153847)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 7.927272727272728)"
12-01-2023 16:29:51.946623,"(4.6, 5.3, 5.1117647058823525)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 24.346153846153847)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 7.927272727272728)"
12-01-2023 16:29:53.036412,"(4.6, 5.3, 5.0473684210526315)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 24.346153846153847)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 7.927272727272728)"
12-01-2023 16:29:54.422501,"(4.6, 5.3, 5.0473684210526315)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 24.346153846153847)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 254.0)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:29:56.004586,"(4.6, 5.3, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:29:57.229734,"(4.6, 5.2, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:29:58.405386,"(4.6, 5.2, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:29:59.673356,"(4.6, 5.2, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:30:00.739692,"(4.6, 5.2, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:30:02.029487,"(4.6, 5.2, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:30:03.239107,"(4.6, 5.2, 5.0864864864864865)","(2.45, 3.8, 3.2354014598540144)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.262499999999999)","(7.0, 8.8, 7.733333333333333)"
12-01-2023 16:30:04.360537,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.4285714285714284)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 7.482352941176471)"
12-01-2023 16:30:05.534447,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.5045454545454544)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.496385542168674)"
12-01-2023 16:30:06.742015,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.5045454545454544)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.496385542168674)"
12-01-2023 16:30:07.860500,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.5045454545454544)","(9.0, 30.0, 21.055555555555557)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.496385542168674)"
12-01-2023 16:30:09.013948,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.5045454545454544)","(9.0, 30.0, 23.0)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 419.375)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.496385542168674)"
12-01-2023 16:30:10.239045,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.5045454545454544)","(9.0, 30.0, 23.0)","(10.0, 26.0, 15.875)","(8.0, 16.5, 14.192307692307693)","(61.0, 470.0, 463.125)","(4.8, 6.6, 6.1499999999999995)","(7.0, 8.8, 8.496385542168674)"
12-01-2023 16:30:11.505920,"(4.6, 5.2, 5.1382352941176475)","(2.45, 3.8, 3.5045454545454544)","(9.0, 30.0, 24.5)","(10.0, 26.0, 15.727272727272727)","(8.0, 16.5, 12.5)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.6)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:12.654221,"(4.6, 7.0, 6.25)","(2.45, 3.8, 3.811111111111111)","(9.0, 30.0, 26.18181818181818)","(10.0, 27.0, 16.615384615384613)","(8.0, 16.5, 13.615384615384615)","(61.0, 520.0, 463.125)","(4.8, 7.0, 5.423076923076923)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:14.085937,"(4.6, 6.2, 5.245454545454546)","(2.45, 4.0, 3.394285714285714)","(9.0, 30.0, 27.8125)","(10.0, 27.0, 14.4)","(8.0, 17.0, 14.411764705882353)","(61.0, 520.0, 463.125)","(4.8, 6.6, 5.609999999999999)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:15.265616,"(4.6, 5.9, 5.136363636363637)","(2.45, 4.0, 3.781052631578947)","(9.0, 29.0, 27.8125)","(10.0, 27.0, 14.4)","(8.0, 17.0, 14.411764705882353)","(61.0, 520.0, 463.125)","(4.8, 6.6, 6.109090909090909)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:16.625085,"(4.6, 5.9, 5.394444444444445)","(2.45, 4.3, 3.96)","(9.0, 29.0, 27.666666666666664)","(10.0, 27.0, 14.4)","(8.0, 17.0, 11.875)","(61.0, 520.0, 463.125)","(4.8, 6.4, 6.109090909090909)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:17.709217,"(4.6, 5.9, 5.394444444444445)","(2.45, 4.3, 3.96)","(9.0, 29.0, 27.666666666666664)","(10.0, 27.0, 14.4)","(8.0, 17.0, 10.0)","(61.0, 520.0, 463.125)","(4.8, 6.4, 6.109090909090909)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:18.882017,"(4.6, 5.9, 5.280952380952381)","(2.45, 4.3, 4.3125)","(9.0, 29.0, 27.666666666666664)","(10.0, 27.0, 14.4)","(8.0, 17.0, 10.0)","(61.0, 520.0, 297.5)","(4.8, 6.4, 5.4)","(7.0, 8.8, 8.5525)"
12-01-2023 16:30:20.158056,"(4.6, 5.9, 5.394444444444445)","(2.45, 4.4, 4.3125)","(9.0, 29.0, 27.666666666666664)","(10.0, 27.0, 14.4)","(8.0, 17.0, 10.0)","(61.0, 520.0, 297.5)","(4.8, 6.4, 5.4)","(7.0, 8.8, 8.5525)"
