,Gabbys Ideal,Motu Amethyst Nz,Judge Jujon,Voodoo Fella,Sharp Shooter,Rock Supreme,Jet Force,Miss Mia,Miss Fernandez
15-12-2022 15:45:47.423674,"(3.6, 4.3, 4.216216216216217)","(7.0, 99999, 99990)","(14.0, 19.5, 18.966666666666665)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.31578947368421)","(26.0, 42.0, 36.4)","(5.0, 5.8, 5.74375)","(6.5, 8.2, 8.133333333333333)","(5.0, 8.2, 7.8999999999999995)"
15-12-2022 15:45:48.468316,"(3.6, 4.3, 4.216216216216217)","(7.0, 99999, 99990)","(14.0, 19.5, 18.966666666666665)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.31578947368421)","(26.0, 42.0, 36.4)","(5.0, 5.8, 5.742307692307692)","(6.5, 8.2, 8.169230769230769)","(5.0, 8.2, 8.075)"
15-12-2022 15:45:49.523312,"(3.6, 4.2, 4.1891891891891895)","(7.0, 99999, 99990)","(14.0, 19.5, 18.833333333333332)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 36.4)","(5.0, 5.8, 5.664705882352941)","(6.5, 8.2, 8.174999999999999)","(5.0, 8.2, 8.111764705882353)"
15-12-2022 15:45:50.653065,"(3.6, 4.2, 4.192957746478873)","(7.0, 99999, 99990)","(14.0, 20.0, 18.6875)","(6.0, 8.4, 8.35)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 36.4)","(5.0, 5.8, 5.664705882352941)","(6.5, 8.2, 8.174999999999999)","(5.0, 8.2, 8.114285714285714)"
15-12-2022 15:45:51.713746,"(3.6, 4.2, 4.133333333333333)","(7.0, 99999, 99990)","(14.0, 20.0, 18.6875)","(6.0, 8.8, 8.700000000000001)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 36.4)","(5.0, 5.8, 5.664705882352941)","(6.5, 8.2, 8.174999999999999)","(5.0, 8.2, 8.114285714285714)"
15-12-2022 15:45:52.773491,"(3.6, 4.2, 4.1375)","(7.0, 99999, 99990)","(14.0, 19.5, 18.785714285714285)","(6.0, 9.0, 8.763636363636364)","(41.0, 70.0, 57.0)","(26.0, 42.0, 37.05882352941177)","(5.0, 5.8, 5.69047619047619)","(6.5, 8.4, 8.222222222222223)","(5.0, 8.2, 8.10909090909091)"
15-12-2022 15:45:54.034417,"(3.6, 4.2, 4.1375)","(7.0, 99999, 99990)","(14.0, 19.5, 18.785714285714285)","(6.0, 9.0, 8.745000000000001)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 37.05882352941177)","(5.0, 5.8, 5.694999999999999)","(6.5, 8.4, 8.222222222222223)","(5.0, 8.2, 8.236363636363636)"
15-12-2022 15:45:55.107291,"(3.6, 4.2, 4.130935251798561)","(7.0, 99999, 99990)","(14.0, 19.0, 18.071428571428573)","(6.0, 9.0, 8.757142857142856)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 37.05882352941177)","(5.0, 6.0, 5.7)","(6.5, 8.4, 8.222222222222223)","(5.0, 8.6, 8.1125)"
15-12-2022 15:45:56.275363,"(3.6, 4.2, 4.11404958677686)","(7.0, 99999, 99990)","(14.0, 19.0, 18.055555555555557)","(6.0, 9.0, 8.820689655172414)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.0)","(5.0, 6.0, 5.7)","(6.5, 8.4, 8.222222222222223)","(5.0, 8.6, 8.1125)"
15-12-2022 15:45:57.337999,"(3.6, 4.1, 4.063124999999999)","(7.0, 99999, 99990)","(14.0, 19.0, 18.055555555555557)","(6.0, 9.0, 8.820689655172414)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.5)","(5.0, 6.0, 5.7)","(6.5, 8.4, 8.23076923076923)","(5.0, 8.4, 8.092307692307692)"
15-12-2022 15:45:58.412662,"(3.6, 4.1, 4.062420382165605)","(7.0, 99999, 99990)","(14.0, 19.0, 18.071428571428573)","(6.0, 9.0, 8.820689655172414)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.5)","(5.0, 6.0, 5.7)","(6.5, 8.6, 8.23076923076923)","(5.0, 8.4, 8.092307692307692)"
15-12-2022 15:45:59.637654,"(3.6, 4.1, 4.063803680981595)","(7.0, 99999, 99990)","(14.0, 19.0, 18.071428571428573)","(6.0, 9.0, 8.76774193548387)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.5)","(5.0, 6.0, 5.7)","(6.5, 8.6, 8.3)","(5.0, 8.4, 8.092307692307692)"
15-12-2022 15:46:00.899373,"(3.6, 4.1, 4.0586826347305385)","(7.0, 99999, 99990)","(14.0, 19.0, 18.076923076923077)","(6.0, 9.0, 8.651612903225807)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.5)","(5.0, 6.0, 5.911111111111111)","(6.5, 8.6, 8.3)","(5.0, 8.4, 8.092307692307692)"
15-12-2022 15:46:02.054310,"(3.6, 4.1, 4.0586826347305385)","(7.0, 99999, 99990)","(14.0, 20.0, 18.181818181818183)","(6.0, 9.0, 8.651612903225807)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.5)","(5.0, 6.0, 5.911111111111111)","(6.5, 8.6, 8.24)","(5.0, 8.4, 8.210526315789474)"
15-12-2022 15:46:03.169493,"(3.6, 4.1, 4.0586826347305385)","(7.0, 99999, 99990)","(14.0, 20.0, 18.7)","(6.0, 8.8, 8.705882352941178)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 39.0)","(5.0, 6.0, 5.911111111111111)","(6.5, 8.6, 8.193548387096774)","(5.0, 8.4, 8.222222222222221)"
15-12-2022 15:46:04.296399,"(3.6, 4.1, 4.0586826347305385)","(6.5, 99999, 99990)","(14.0, 20.0, 18.583333333333332)","(6.0, 8.8, 8.711111111111112)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 39.0)","(5.0, 6.0, 5.911111111111111)","(6.5, 8.6, 8.25)","(5.5, 8.6, 8.218181818181817)"
15-12-2022 15:46:05.459791,"(3.6, 4.1, 4.0586826347305385)","(6.5, 99999, 99990)","(14.0, 20.0, 18.583333333333332)","(6.0, 8.8, 8.68)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.911111111111111)","(6.5, 8.6, 8.25)","(5.5, 8.6, 8.218181818181817)"
15-12-2022 15:46:06.638029,"(3.6, 4.1, 4.0586826347305385)","(6.5, 99999, 99990)","(14.0, 19.5, 18.55263157894737)","(6.0, 8.8, 8.585714285714285)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.911111111111111)","(6.5, 8.6, 8.096774193548388)","(5.5, 8.6, 8.218181818181817)"
15-12-2022 15:46:07.771186,"(3.5, 4.1, 4.057926829268292)","(6.5, 99999, 99990)","(14.0, 19.5, 18.55263157894737)","(6.0, 8.8, 8.585714285714285)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.954609929078014)","(6.5, 8.6, 8.071428571428571)","(5.5, 8.6, 8.288888888888888)"
15-12-2022 15:46:08.957047,"(3.5, 4.1, 4.057926829268292)","(6.5, 99999, 99990)","(14.0, 19.5, 18.55263157894737)","(6.0, 8.8, 8.683870967741935)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.954609929078014)","(6.5, 8.4, 8.071428571428571)","(5.5, 8.6, 8.288888888888888)"
15-12-2022 15:46:10.161601,"(3.5, 4.1, 4.057926829268292)","(6.5, 99999, 99990)","(14.0, 19.5, 18.55263157894737)","(6.0, 8.8, 8.567741935483872)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.952941176470588)","(6.5, 8.4, 8.071428571428571)","(5.5, 8.6, 8.02)"
15-12-2022 15:46:11.205444,"(3.5, 4.1, 4.057926829268292)","(6.5, 99999, 99990)","(14.0, 19.5, 19.166666666666668)","(6.0, 8.8, 8.567741935483872)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.952941176470588)","(6.5, 8.4, 8.071428571428571)","(5.5, 8.4, 8.02)"
15-12-2022 15:46:12.296808,"(3.5, 4.1, 4.057926829268292)","(6.5, 99999, 99990)","(14.0, 19.5, 19.166666666666668)","(6.0, 8.8, 8.567741935483872)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.0, 5.952941176470588)","(6.5, 8.4, 8.071428571428571)","(5.5, 8.4, 8.02)"
15-12-2022 15:46:13.766878,"(3.5, 4.1, 4.057926829268292)","(6.5, 99999, 99990)","(14.0, 19.5, 19.166666666666668)","(6.0, 8.8, 8.616666666666667)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.64)","(5.0, 6.0, 5.96)","(6.5, 8.4, 8.057142857142857)","(5.5, 8.4, 7.881818181818182)"
15-12-2022 15:46:14.901715,"(3.5, 4.1, 4.041666666666666)","(6.5, 99999, 99990)","(14.0, 20.0, 17.964285714285715)","(6.0, 8.8, 8.662500000000001)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.64)","(5.0, 6.0, 5.96)","(6.5, 8.4, 8.057142857142857)","(5.5, 8.4, 7.881818181818182)"
15-12-2022 15:46:16.171099,"(3.5, 4.1, 3.9817518248175183)","(6.5, 99999, 99990)","(14.0, 20.0, 18.5)","(6.0, 8.8, 8.742857142857144)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.2, 6.048)","(6.5, 8.4, 8.137142857142857)","(5.5, 8.2, 7.8999999999999995)"
15-12-2022 15:46:17.435709,"(3.5, 4.0, 3.982)","(6.5, 99999, 99990)","(14.0, 20.0, 18.5)","(6.0, 8.8, 8.742857142857144)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.2, 6.048)","(6.5, 8.4, 8.154838709677419)","(5.5, 8.2, 7.8999999999999995)"
15-12-2022 15:46:18.621807,"(3.5, 4.1, 4.002298850574713)","(6.5, 99999, 99990)","(14.0, 20.0, 18.625)","(6.0, 8.8, 8.68)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 38.34782608695652)","(5.0, 6.2, 6.048)","(6.5, 8.4, 8.154838709677419)","(5.5, 8.2, 7.8999999999999995)"
15-12-2022 15:46:19.800472,"(3.5, 4.0, 3.973121387283237)","(6.5, 99999, 99990)","(14.0, 19.0, 18.466666666666665)","(6.0, 8.8, 8.612499999999999)","(41.0, 70.0, 56.07142857142857)","(26.0, 42.0, 41.07692307692308)","(5.0, 6.2, 6.048)","(6.5, 8.4, 8.154838709677419)","(5.5, 8.2, 7.8999999999999995)"
15-12-2022 15:46:21.154814,"(3.5, 4.0, 3.979850746268657)","(6.5, 99999, 99990)","(14.0, 19.0, 18.466666666666665)","(6.0, 8.8, 8.612499999999999)","(41.0, 70.0, 58.529411764705884)","(26.0, 44.0, 42.0)","(5.0, 6.2, 6.048)","(6.5, 8.4, 8.154838709677419)","(5.5, 8.2, 7.8999999999999995)"
15-12-2022 15:46:22.405559,"(3.5, 4.0, 3.956451612903226)","(6.5, 99999, 99990)","(14.0, 19.0, 18.515151515151516)","(6.0, 8.8, 8.657142857142858)","(41.0, 70.0, 58.529411764705884)","(26.0, 44.0, 42.285714285714285)","(5.0, 6.2, 6.275)","(6.5, 8.4, 8.218181818181819)","(5.5, 8.2, 8.068965517241379)"
15-12-2022 15:46:23.698105,"(3.5, 4.1, 4.011458333333334)","(6.5, 99999, 99990)","(14.0, 19.0, 17.6)","(6.0, 8.8, 8.67142857142857)","(41.0, 70.0, 58.529411764705884)","(26.0, 44.0, 42.285714285714285)","(5.0, 6.4, 6.331818181818182)","(6.5, 8.4, 8.218181818181819)","(5.5, 8.4, 8.068965517241379)"
15-12-2022 15:46:24.879430,"(3.5, 4.1, 4.011458333333334)","(6.5, 99999, 99990)","(14.0, 19.0, 17.6)","(6.0, 8.8, 8.67142857142857)","(41.0, 70.0, 58.529411764705884)","(26.0, 44.0, 42.285714285714285)","(5.0, 6.4, 6.369565217391305)","(6.5, 8.4, 8.25909090909091)","(5.5, 8.4, 8.065116279069768)"
15-12-2022 15:46:26.129822,"(3.5, 4.0, 3.9839285714285717)","(6.5, 99999, 99990)","(14.0, 18.5, 18.38235294117647)","(6.0, 8.8, 8.645454545454545)","(41.0, 70.0, 56.07142857142857)","(26.0, 44.0, 42.285714285714285)","(5.0, 6.4, 6.4363636363636365)","(6.5, 8.6, 8.25909090909091)","(5.5, 8.4, 8.065116279069768)"
15-12-2022 15:46:27.431353,"(3.5, 4.0, 3.9620967741935487)","(6.5, 99999, 99990)","(14.0, 18.5, 18.26)","(6.0, 8.6, 8.5625)","(41.0, 70.0, 56.07142857142857)","(26.0, 44.0, 42.285714285714285)","(5.0, 6.6, 6.483018867924528)","(6.5, 8.6, 8.25909090909091)","(5.5, 8.4, 8.065116279069768)"
15-12-2022 15:46:28.645553,"(3.5, 4.0, 3.9735714285714288)","(6.5, 99999, 99990)","(14.0, 18.5, 18.404761904761905)","(6.0, 8.6, 8.45945945945946)","(41.0, 70.0, 56.07142857142857)","(26.0, 44.0, 42.285714285714285)","(5.0, 6.6, 6.489795918367347)","(6.5, 8.6, 8.278048780487804)","(5.5, 8.4, 8.092307692307692)"
15-12-2022 15:46:29.893956,"(3.5, 4.0, 3.9735714285714288)","(6.5, 99999, 99990)","(14.0, 18.5, 18.404761904761905)","(6.0, 8.4, 8.218181818181817)","(41.0, 70.0, 57.0)","(26.0, 44.0, 42.666666666666664)","(5.0, 6.6, 6.489795918367347)","(6.5, 8.6, 8.25909090909091)","(5.5, 8.4, 8.1)"
15-12-2022 15:46:31.164690,"(3.5, 4.0, 3.9735714285714288)","(6.5, 99999, 99990)","(14.0, 18.5, 18.404761904761905)","(6.0, 8.4, 8.230985915492958)","(41.0, 70.0, 57.0)","(26.0, 44.0, 42.666666666666664)","(5.0, 6.6, 6.45)","(6.5, 8.6, 8.178125)","(5.5, 8.4, 8.291891891891892)"
15-12-2022 15:46:32.410178,"(3.5, 4.1, 4.066483516483516)","(6.5, 99999, 99990)","(14.0, 19.0, 18.347826086956523)","(6.0, 8.4, 8.230985915492958)","(41.0, 70.0, 57.0)","(26.0, 44.0, 42.666666666666664)","(5.0, 6.6, 6.6702702702702705)","(6.5, 8.6, 8.2375)","(5.5, 8.4, 8.3)"
15-12-2022 15:46:33.618825,"(3.5, 4.1, 4.071597633136094)","(6.5, 99999, 99990)","(14.0, 19.0, 18.066666666666666)","(6.0, 8.4, 8.230985915492958)","(41.0, 70.0, 57.0)","(26.0, 44.0, 42.666666666666664)","(5.0, 6.8, 6.754545454545454)","(6.5, 8.6, 8.281481481481482)","(5.5, 8.4, 8.3)"
15-12-2022 15:46:34.849219,"(3.5, 4.1, 4.071597633136094)","(6.5, 99999, 99990)","(14.0, 19.0, 18.129032258064516)","(6.0, 8.4, 8.170731707317072)","(41.0, 70.0, 57.8125)","(26.0, 44.0, 42.666666666666664)","(5.0, 6.8, 6.774193548387097)","(6.5, 8.4, 8.281481481481482)","(5.5, 8.4, 8.417977528089887)"
15-12-2022 15:46:36.080644,"(3.5, 4.1, 4.070967741935483)","(6.0, 99999, 99990)","(15.0, 19.0, 18.129032258064516)","(6.0, 8.2, 8.137254901960784)","(51.0, 70.0, 57.8125)","(26.0, 44.0, 42.666666666666664)","(5.0, 6.8, 6.913253012048193)","(6.5, 8.4, 8.281481481481482)","(6.0, 8.6, 8.416)"
15-12-2022 15:46:37.326234,"(3.5, 4.1, 4.0827586206896544)","(6.0, 99999, 99990)","(15.0, 19.0, 18.28)","(6.0, 8.2, 7.819047619047619)","(51.0, 70.0, 57.8125)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.90952380952381)","(6.5, 8.4, 8.281481481481482)","(6.0, 8.6, 8.416)"
15-12-2022 15:46:38.527399,"(3.5, 4.2, 4.107207207207207)","(6.0, 99999, 99990)","(15.0, 18.5, 18.205882352941178)","(6.0, 8.0, 7.819047619047619)","(51.0, 70.0, 57.8125)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.90952380952381)","(6.5, 8.4, 8.281481481481482)","(6.0, 8.6, 8.457142857142857)"
15-12-2022 15:46:39.758555,"(3.5, 4.2, 4.138150289017341)","(6.0, 99999, 99990)","(15.0, 18.5, 18.21875)","(6.0, 7.6, 7.51875)","(51.0, 70.0, 61.13636363636363)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.918181818181818)","(6.5, 8.4, 8.281481481481482)","(6.0, 8.6, 8.457142857142857)"
15-12-2022 15:46:40.999027,"(3.5, 4.2, 4.138150289017341)","(6.0, 99999, 99990)","(15.0, 18.5, 18.21875)","(6.0, 7.8, 7.5600000000000005)","(51.0, 70.0, 61.13636363636363)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.83728813559322)","(6.5, 8.4, 8.177777777777777)","(6.0, 8.6, 8.386206896551725)"
15-12-2022 15:46:42.195116,"(3.5, 4.2, 4.1722448979591835)","(6.0, 99999, 99990)","(15.0, 18.5, 18.21875)","(6.0, 7.8, 7.5600000000000005)","(51.0, 70.0, 61.13636363636363)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.83728813559322)","(6.5, 8.2, 8.177777777777777)","(6.0, 8.4, 8.386206896551725)"
15-12-2022 15:46:43.379010,"(3.5, 4.2, 4.176397515527951)","(6.0, 99999, 99990)","(15.0, 19.0, 18.294117647058822)","(6.0, 7.8, 7.603174603174603)","(51.0, 70.0, 61.13636363636363)","(26.0, 44.0, 42.666666666666664)","(5.0, 7.0, 6.866666666666666)","(6.5, 8.6, 8.225)","(6.0, 8.0, 7.896296296296296)"
15-12-2022 15:46:44.674066,"(3.5, 4.2, 4.176397515527951)","(6.0, 99999, 99990)","(15.0, 19.0, 18.2)","(6.0, 7.8, 7.668749999999999)","(51.0, 70.0, 61.13636363636363)","(26.0, 44.0, 42.8)","(5.0, 7.0, 6.8769230769230765)","(6.5, 8.6, 8.376)","(6.0, 8.0, 7.88)"
15-12-2022 15:46:45.904856,"(3.5, 4.2, 4.179347826086957)","(6.0, 99999, 99990)","(15.0, 19.0, 18.2)","(6.0, 7.8, 7.668749999999999)","(51.0, 70.0, 61.13636363636363)","(26.0, 44.0, 42.8)","(5.0, 7.0, 6.8769230769230765)","(6.5, 8.6, 8.376)","(6.0, 8.0, 7.88)"
15-12-2022 15:46:47.121617,"(3.5, 4.3, 4.2343283582089555)","(6.0, 99999, 99990)","(15.0, 19.0, 18.36842105263158)","(6.0, 8.0, 7.779999999999999)","(51.0, 70.0, 60.714285714285715)","(26.0, 44.0, 42.0)","(5.0, 7.0, 6.921212121212121)","(6.5, 7.8, 7.725)","(6.0, 8.2, 7.9118881118881115)"
15-12-2022 15:46:48.374709,"(3.5, 4.3, 4.255307262569832)","(6.0, 99999, 99990)","(15.0, 19.0, 18.133333333333333)","(6.0, 8.0, 7.8943396226415095)","(51.0, 70.0, 60.714285714285715)","(26.0, 44.0, 42.0)","(5.0, 7.0, 7.072340425531915)","(6.5, 7.8, 7.747826086956522)","(6.0, 8.2, 7.9118881118881115)"
15-12-2022 15:46:49.639492,"(3.5, 4.3, 4.222222222222222)","(6.0, 99999, 99990)","(15.0, 18.5, 18.133333333333333)","(6.0, 8.0, 7.888888888888888)","(51.0, 70.0, 60.25)","(26.0, 44.0, 42.2)","(5.0, 7.2, 7.096)","(6.5, 7.8, 8.285714285714286)","(6.0, 8.2, 8.003636363636364)"
15-12-2022 15:46:50.899232,"(3.5, 4.3, 4.227692307692307)","(6.0, 99999, 99990)","(15.0, 18.5, 18.133333333333333)","(6.0, 8.0, 7.79)","(51.0, 70.0, 60.25)","(26.0, 44.0, 43.25)","(5.0, 7.2, 7.051428571428572)","(6.5, 8.4, 7.881081081081081)","(6.0, 8.2, 7.809756097560975)"
15-12-2022 15:46:52.102285,"(3.5, 4.3, 4.2403508771929825)","(6.0, 99999, 99990)","(15.0, 18.5, 18.133333333333333)","(6.0, 8.0, 7.92112676056338)","(51.0, 70.0, 60.25)","(26.0, 44.0, 43.25)","(5.0, 7.2, 7.085714285714285)","(6.5, 8.4, 8.0375)","(6.0, 8.0, 7.751219512195122)"
15-12-2022 15:46:53.287281,"(3.5, 4.3, 4.2785714285714285)","(6.0, 99999, 99990)","(15.0, 18.5, 18.133333333333333)","(6.0, 8.0, 7.973333333333333)","(51.0, 70.0, 62.0)","(26.0, 44.0, 43.25)","(5.0, 7.2, 7.086956521739131)","(6.5, 8.2, 8.022727272727272)","(6.0, 7.8, 7.917948717948718)"
15-12-2022 15:46:54.515171,"(3.5, 4.3, 4.287272727272727)","(6.0, 99999, 99990)","(15.0, 17.5, 16.82)","(6.0, 8.2, 8.066666666666666)","(51.0, 70.0, 65.5)","(26.0, 44.0, 43.25)","(5.0, 7.2, 7.086956521739131)","(6.5, 8.2, 7.927272727272727)","(6.0, 8.0, 7.6866666666666665)"
15-12-2022 15:46:55.699664,"(3.5, 4.3, 4.275)","(6.0, 99999, 99990)","(15.0, 17.5, 16.913793103448278)","(6.0, 8.2, 8.066666666666666)","(51.0, 70.0, 63.75)","(26.0, 44.0, 43.294117647058826)","(5.0, 7.2, 6.936734693877551)","(6.5, 8.2, 7.989473684210526)","(6.0, 7.8, 7.663157894736842)"
15-12-2022 15:46:56.821923,"(3.5, 4.4, 4.243478260869566)","(6.0, 99999, 99990)","(15.0, 17.5, 17.014285714285712)","(6.0, 8.2, 8.139999999999999)","(51.0, 70.0, 63.75)","(26.0, 44.0, 43.294117647058826)","(5.0, 7.0, 6.936734693877551)","(6.5, 8.2, 7.989473684210526)","(6.0, 7.8, 7.663157894736842)"
15-12-2022 15:46:57.969118,"(3.5, 4.4, 4.306493506493506)","(6.0, 99999, 99990)","(15.0, 17.5, 16.96875)","(6.0, 8.4, 8.212499999999999)","(51.0, 70.0, 60.90909090909091)","(26.0, 44.0, 43.529411764705884)","(5.0, 7.0, 6.87625)","(6.5, 8.2, 8.015384615384615)","(6.0, 8.0, 7.80281690140845)"
15-12-2022 15:46:59.188343,"(3.5, 4.4, 4.3025)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.096969696969698)","(51.0, 70.0, 61.666666666666664)","(26.0, 50.0, 44.61538461538461)","(5.0, 7.0, 6.876729559748427)","(6.5, 8.2, 8.015384615384615)","(6.0, 8.0, 7.811764705882353)"
15-12-2022 15:47:00.395695,"(3.5, 4.4, 4.3025)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.101587301587301)","(51.0, 70.0, 61.666666666666664)","(26.0, 50.0, 44.61538461538461)","(5.0, 7.0, 6.876729559748427)","(6.5, 8.2, 7.947368421052631)","(6.0, 8.0, 7.84406779661017)"
15-12-2022 15:47:01.583809,"(3.5, 4.4, 4.3025)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.101587301587301)","(51.0, 70.0, 61.666666666666664)","(26.0, 50.0, 42.53333333333333)","(5.0, 7.0, 6.874358974358974)","(6.5, 8.2, 7.930232558139535)","(6.0, 8.0, 7.84406779661017)"
15-12-2022 15:47:02.860008,"(3.5, 4.4, 4.296)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.295890410958904)","(51.0, 70.0, 62.5)","(26.0, 44.0, 42.46153846153846)","(5.0, 6.8, 6.7749999999999995)","(6.5, 8.2, 8.094736842105263)","(6.0, 8.0, 7.718518518518518)"
15-12-2022 15:47:04.120376,"(3.5, 4.4, 4.281159420289855)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.286486486486487)","(51.0, 70.0, 62.5)","(26.0, 44.0, 42.46153846153846)","(5.0, 6.8, 6.780327868852459)","(6.5, 8.2, 8.094736842105263)","(6.0, 8.0, 7.718518518518518)"
15-12-2022 15:47:05.315855,"(3.5, 4.4, 4.279411764705882)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.286486486486487)","(51.0, 70.0, 62.5)","(26.0, 44.0, 42.333333333333336)","(5.0, 6.8, 6.776923076923077)","(6.5, 8.2, 8.10909090909091)","(6.0, 8.0, 7.764102564102564)"
15-12-2022 15:47:06.577854,"(3.5, 4.4, 4.294871794871795)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 63.333333333333336)","(26.0, 44.0, 42.333333333333336)","(5.0, 6.8, 6.7749999999999995)","(6.5, 8.2, 8.10909090909091)","(6.0, 8.0, 7.764102564102564)"
15-12-2022 15:47:07.840240,"(3.5, 4.4, 4.276712328767124)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 65.0)","(26.0, 44.0, 42.333333333333336)","(5.0, 6.8, 6.7749999999999995)","(6.5, 8.2, 8.10909090909091)","(6.0, 8.0, 7.739130434782608)"
15-12-2022 15:47:09.141577,"(3.5, 4.3, 4.287878787878788)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 65.0)","(26.0, 44.0, 41.64705882352941)","(5.0, 6.8, 6.777358490566037)","(6.5, 8.2, 8.10909090909091)","(6.0, 8.0, 7.63265306122449)"
15-12-2022 15:47:10.355443,"(3.5, 4.4, 4.328191489361703)","(6.0, 99999, 99990)","(15.0, 17.5, 17.017241379310345)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 65.0)","(26.0, 44.0, 41.64705882352941)","(5.0, 6.8, 6.777358490566037)","(6.5, 8.2, 8.10909090909091)","(6.0, 7.8, 7.65090909090909)"
15-12-2022 15:47:11.536122,"(3.5, 4.4, 4.328191489361703)","(6.0, 99999, 99990)","(15.0, 17.5, 17.0625)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 65.0)","(26.0, 44.0, 41.64705882352941)","(5.0, 6.8, 6.777358490566037)","(6.5, 8.2, 8.10909090909091)","(6.0, 7.8, 7.65090909090909)"
15-12-2022 15:47:12.749854,"(3.5, 4.4, 4.328191489361703)","(6.0, 99999, 99990)","(15.0, 17.5, 17.0625)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 65.0)","(26.0, 44.0, 41.64705882352941)","(5.0, 6.8, 6.777358490566037)","(6.5, 8.2, 8.10909090909091)","(6.0, 7.8, 7.65090909090909)"
15-12-2022 15:47:13.951075,"(3.5, 4.3, 4.284722222222222)","(6.0, 99999, 99990)","(15.0, 17.5, 17.0625)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 66.78571428571428)","(26.0, 44.0, 41.64705882352941)","(5.0, 6.8, 6.642857142857142)","(6.5, 8.2, 8.10909090909091)","(6.0, 7.8, 7.65090909090909)"
15-12-2022 15:47:15.127568,"(3.5, 4.3, 4.248603351955307)","(6.0, 99999, 99990)","(15.0, 17.5, 17.0625)","(6.0, 8.4, 8.288888888888888)","(51.0, 70.0, 78.63636363636364)","(26.0, 44.0, 41.64705882352941)","(5.0, 6.8, 6.642857142857142)","(6.5, 8.2, 8.04)","(6.0, 7.8, 7.65090909090909)"
