,Wonderwomen,Miss Langtry,Starsongari,Kenyan Wonder,Lianne,Shez Betty,Sassy Maneuver,Sunny Green
07-01-2023 12:02:59.944363,"(2.3, 2.78, 2.7649999999999997)","(8.0, 11.0, 9.572413793103447)","(3.1, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 26.0, 20.857142857142858)","(31.0, 42.0, 37.2)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:01.296675,"(2.3, 2.78, 2.6352)","(8.0, 11.0, 10.4)","(3.1, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 26.0, 21.0)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:02.631051,"(2.3, 2.76, 2.6352)","(8.0, 11.0, 10.4)","(3.1, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 21.0)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:03.963731,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:05.231303,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:06.531270,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:07.818955,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:09.031587,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:10.315271,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:11.573797,"(2.3, 2.76, 2.6341747572815533)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:12.865083,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 20.714285714285715)","(31.0, 42.0, 37.2)","(21.0, 55.0, 44.8)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:14.181953,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 37.2)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:15.444448,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 37.2)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:16.744568,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 37.2)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:18.051171,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 37.2)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:19.214379,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:20.405042,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 55.0, 52.57142857142857)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:21.585858,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 55.0, 40.18181818181818)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:22.935699,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:24.379293,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:25.715688,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:27.185690,"(2.3, 2.76, 2.6332075471698113)","(8.0, 11.0, 10.4)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 220.0, 163.33333333333331)"
07-01-2023 12:03:28.977451,"(2.3, 2.74, 2.712)","(8.0, 11.0, 10.175)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.75)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 220.0, 130.0)"
07-01-2023 12:03:30.583849,"(2.3, 2.74, 2.6965517241379313)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.8)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 210.0, 110.0)"
07-01-2023 12:03:31.890421,"(2.3, 2.74, 2.6965517241379313)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.8)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:33.176997,"(2.3, 2.74, 2.6965517241379313)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.8)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:34.534923,"(2.3, 2.74, 2.6965517241379313)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.8)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:35.807624,"(2.3, 2.74, 2.6965517241379313)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.8307692307692305)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:37.009283,"(2.3, 2.74, 2.6384615384615384)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.2, 7.8307692307692305)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:38.234640,"(2.3, 2.74, 2.6384615384615384)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:39.423141,"(2.3, 2.74, 2.6384615384615384)","(8.0, 10.5, 9.633333333333333)","(3.0, 3.7, 3.6052631578947367)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.666666666666664)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:40.713687,"(2.3, 2.74, 2.6384615384615384)","(8.0, 10.5, 9.296)","(3.0, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:41.912557,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.18181818181818)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:43.203666,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:44.425807,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:45.605273,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:46.779779,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:47.955190,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:49.198981,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:50.479462,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:51.819597,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:53.055476,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:54.299175,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.285714285714285)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:55.494214,"(2.3, 2.74, 2.6371428571428575)","(8.0, 10.0, 9.6)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:56.694918,"(2.3, 2.72, 2.6224691358024694)","(8.0, 10.0, 9.946666666666667)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:57.943600,"(2.3, 2.72, 2.6223809523809525)","(8.0, 10.0, 9.933333333333334)","(3.0, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:03:59.065925,"(2.3, 2.72, 2.6223809523809525)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:00.221676,"(2.3, 2.72, 2.6223809523809525)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:01.335730,"(2.3, 2.72, 2.6223809523809525)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 41.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:02.546847,"(2.3, 2.72, 2.6223809523809525)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:03.717796,"(2.3, 2.72, 2.6223809523809525)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:04.819257,"(2.3, 2.7, 2.6345454545454547)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:05.929582,"(2.3, 2.7, 2.6345454545454547)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:07.101947,"(2.3, 2.7, 2.6345454545454547)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:08.197047,"(2.3, 2.7, 2.6345454545454547)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:09.304324,"(2.3, 2.7, 2.6345454545454547)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:10.457838,"(2.3, 2.7, 2.6345454545454547)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:11.530705,"(2.3, 2.7, 2.642857142857143)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:12.642276,"(2.3, 2.7, 2.642857142857143)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:13.785817,"(2.3, 2.74, 2.66)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:14.869285,"(2.3, 2.74, 2.66)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:15.938875,"(2.3, 2.76, 2.7039999999999997)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:16.955815,"(2.3, 2.76, 2.7039999999999997)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:18.025465,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:19.135391,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:20.180886,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:21.349909,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:22.478476,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:23.524990,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:24.609145,"(2.3, 2.76, 2.6725)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 40.22222222222222)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:25.699712,"(2.3, 2.76, 2.7039999999999997)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.626666666666667)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:26.756269,"(2.3, 2.76, 2.7039999999999997)","(8.0, 10.0, 9.933333333333334)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:27.885289,"(2.3, 2.76, 2.7039999999999997)","(8.0, 11.5, 11.441860465116278)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:28.986989,"(2.3, 2.74, 2.692)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:30.097748,"(2.3, 2.74, 2.692)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:31.184662,"(2.3, 2.74, 2.692)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:32.196667,"(2.3, 2.74, 2.692)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:33.302636,"(2.3, 2.74, 2.692)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 22.0)","(31.0, 42.0, 36.42857142857143)","(21.0, 42.0, 38.666666666666664)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:34.381219,"(2.3, 2.74, 2.692)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 25.0, 21.333333333333332)","(31.0, 42.0, 38.0)","(21.0, 42.0, 37.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:35.517173,"(2.3, 2.76, 2.6725)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 22.0, 21.333333333333332)","(31.0, 40.0, 38.0)","(21.0, 42.0, 37.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:36.694474,"(2.3, 2.76, 2.6725)","(8.0, 11.5, 10.733333333333333)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 22.0, 21.333333333333332)","(31.0, 40.0, 38.0)","(21.0, 42.0, 37.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:37.804976,"(2.3, 2.76, 2.6725)","(8.0, 11.0, 9.338461538461537)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 22.0, 21.333333333333332)","(31.0, 40.0, 38.0)","(21.0, 42.0, 37.0)","(31.0, 200.0, 110.0)"
07-01-2023 12:04:38.894290,"(2.3, 2.76, 2.6725)","(8.0, 11.0, 9.559999999999999)","(3.1, 3.7, 3.625)","(6.0, 8.4, 7.8545454545454545)","(15.0, 22.0, 21.333333333333332)","(31.0, 40.0, 38.0)","(21.0, 42.0, 37.0)","(31.0, 200.0, 110.0)"
