,Orlandos Gift,Kyvalley Surfergirl,Irene Rose,Our Spitfire Nz,Great Fantasy Nz,Winsome Ruby,Meet Michaelangelo,Lovelorn,My Bad Habits,Farbio,Scenic Sky,Super Angus
07-01-2023 18:58:50.384528,"(13.0, 17.0, 15.428571428571429)","(10.0, 14.5, 13.75)","(4.6, 5.3, 5.20625)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.25)","(91.0, 130.0, 122.0)","(5.0, 7.2, 6.800000000000001)","(6.5, 10.0, 9.68)","(61.0, 85.0, 80.71428571428571)","(17.0, 25.0, 21.071428571428573)","(5.5, 6.6, 6.211111111111111)"
07-01-2023 18:58:51.923489,"(13.0, 17.0, 15.428571428571429)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.20625)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.25)","(91.0, 130.0, 122.0)","(5.0, 7.2, 6.800000000000001)","(6.5, 10.0, 9.68)","(61.0, 85.0, 80.71428571428571)","(17.0, 25.0, 21.071428571428573)","(5.5, 6.6, 6.211111111111111)"
07-01-2023 18:58:53.415553,"(13.0, 17.0, 15.428571428571429)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.20625)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.666666666666664)","(91.0, 130.0, 106.66666666666667)","(5.0, 7.2, 7.1000000000000005)","(6.5, 10.0, 9.76)","(61.0, 85.0, 80.71428571428571)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.231578947368421)"
07-01-2023 18:58:54.895337,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.199999999999999)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 41.5)","(91.0, 130.0, 106.66666666666667)","(5.0, 7.2, 7.1000000000000005)","(6.5, 10.0, 9.76)","(61.0, 85.0, 67.85714285714286)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.235294117647059)"
07-01-2023 18:58:56.399739,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.184615384615385)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 41.5)","(91.0, 130.0, 106.66666666666667)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.0, 9.76)","(61.0, 85.0, 68.75)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.235294117647059)"
07-01-2023 18:58:57.960223,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.184615384615385)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 43.0)","(91.0, 130.0, 106.66666666666667)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.0, 9.76)","(61.0, 80.0, 67.14285714285714)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.231578947368421)"
07-01-2023 18:58:59.498450,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.184615384615385)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 43.0)","(91.0, 130.0, 106.66666666666667)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.0, 10.225)","(61.0, 80.0, 68.0)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.231578947368421)"
07-01-2023 18:59:00.979988,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.1)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 41.5)","(91.0, 130.0, 106.66666666666667)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.5, 9.8125)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.231578947368421)"
07-01-2023 18:59:02.467514,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.1)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 41.5)","(91.0, 130.0, 115.0)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.5, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.231578947368421)"
07-01-2023 18:59:03.894350,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.211111111111111)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 41.5)","(91.0, 130.0, 121.42857142857143)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 21.25)","(5.5, 6.6, 6.231578947368421)"
07-01-2023 18:59:05.226198,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.188888888888888)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 41.5)","(91.0, 130.0, 122.5)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.6, 6.002439024390244)"
07-01-2023 18:59:06.571070,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.166666666666666)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 37.0)","(91.0, 130.0, 180.0)","(5.0, 7.2, 7.127272727272727)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.6, 5.951851851851852)"
07-01-2023 18:59:07.868280,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.188888888888888)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.333333333333336)","(91.0, 220.0, 180.0)","(5.0, 7.2, 6.685714285714286)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.6, 6.260869565217392)"
07-01-2023 18:59:09.242178,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.188888888888888)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 40.0)","(91.0, 220.0, 180.0)","(5.0, 6.8, 7.066666666666666)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.4, 5.95)"
07-01-2023 18:59:10.594003,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.188888888888888)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 40.0)","(91.0, 220.0, 180.0)","(5.0, 7.2, 7.1)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.2, 5.927272727272728)"
07-01-2023 18:59:12.001706,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.188888888888888)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 40.0)","(91.0, 220.0, 180.0)","(5.0, 7.2, 7.1)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.2, 6.015384615384615)"
07-01-2023 18:59:13.428351,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.0)","(4.6, 5.3, 5.166666666666666)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 40.0)","(91.0, 220.0, 180.0)","(5.0, 7.2, 7.1)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.5, 6.2, 6.015384615384615)"
07-01-2023 18:59:14.893235,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1875)","(4.6, 5.3, 5.166666666666666)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.2, 6.816)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.2, 6.04)"
07-01-2023 18:59:16.434056,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1875)","(4.6, 5.3, 5.166666666666666)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.0, 6.816)","(6.5, 10.0, 9.85)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.2, 5.88)"
07-01-2023 18:59:17.929283,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.209090909090909)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.0, 6.816)","(6.5, 10.0, 9.4)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.2, 6.022222222222222)"
07-01-2023 18:59:19.449006,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.209090909090909)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.0, 6.841379310344827)","(6.5, 10.0, 9.833333333333334)","(61.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.2, 6.054545454545455)"
07-01-2023 18:59:20.935816,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.209090909090909)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.0, 6.841379310344827)","(6.5, 10.0, 9.833333333333334)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.2, 5.95)"
07-01-2023 18:59:22.326314,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.209090909090909)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.0, 6.841379310344827)","(6.5, 10.0, 9.833333333333334)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.6, 5.95)"
07-01-2023 18:59:23.708760,"(13.0, 17.0, 15.625)","(10.0, 14.5, 14.1)","(4.6, 5.3, 5.133333333333333)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 180.0)","(5.5, 7.0, 6.841379310344827)","(6.5, 11.0, 10.125)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.6, 6.16)"
07-01-2023 18:59:25.095693,"(13.0, 17.0, 15.625)","(10.0, 14.0, 13.5)","(4.6, 5.3, 5.1866666666666665)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 157.5)","(5.5, 7.0, 6.8545454545454545)","(6.5, 10.5, 10.125)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.4, 6.16)"
07-01-2023 18:59:26.444193,"(13.0, 17.0, 15.625)","(10.0, 14.0, 13.7)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 178.33333333333334)","(5.5, 7.0, 6.8545454545454545)","(6.5, 10.5, 10.066666666666666)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.4, 6.177777777777778)"
07-01-2023 18:59:27.813827,"(13.0, 17.0, 15.666666666666666)","(10.0, 14.0, 13.7)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 178.33333333333334)","(5.5, 7.0, 6.8545454545454545)","(6.5, 10.5, 10.066666666666666)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.4, 6.012903225806451)"
07-01-2023 18:59:29.258871,"(13.0, 17.0, 15.666666666666666)","(10.0, 14.5, 14.214285714285714)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 178.33333333333334)","(5.5, 7.0, 6.8545454545454545)","(6.5, 10.5, 10.066666666666666)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.6, 6.012903225806451)"
07-01-2023 18:59:30.723701,"(13.0, 17.0, 15.666666666666666)","(10.0, 14.5, 13.428571428571429)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 42.4)","(91.0, 220.0, 196.25)","(5.5, 7.0, 6.113043478260869)","(6.5, 10.5, 9.933333333333334)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 23.2)","(5.0, 6.6, 6.114285714285715)"
07-01-2023 18:59:32.159886,"(13.0, 17.0, 15.666666666666666)","(10.0, 14.5, 13.428571428571429)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 43.6)","(91.0, 230.0, 157.5)","(5.5, 7.0, 6.15)","(6.5, 11.0, 9.742857142857144)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 23.2)","(5.0, 6.4, 6.114285714285715)"
07-01-2023 18:59:33.633872,"(13.0, 17.0, 15.625)","(10.0, 14.5, 13.428571428571429)","(4.6, 5.4, 5.275)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 43.6)","(91.0, 230.0, 166.0)","(5.5, 7.0, 6.4399999999999995)","(6.5, 11.0, 10.085714285714285)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.4, 5.984848484848485)"
07-01-2023 18:59:35.162399,"(13.0, 17.0, 15.3)","(10.0, 14.5, 13.428571428571429)","(4.6, 5.4, 5.275)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 43.6)","(91.0, 220.0, 166.0)","(5.5, 6.8, 6.5)","(6.5, 11.0, 13.0)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 22.6)","(5.0, 6.6, 5.975675675675676)"
07-01-2023 18:59:36.673680,"(13.0, 15.5, 15.125)","(10.0, 14.5, 13.333333333333334)","(4.6, 5.4, 5.233333333333333)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 48.5)","(91.0, 220.0, 186.25)","(5.5, 6.8, 6.5)","(6.5, 16.0, 13.466666666666667)","(71.0, 80.0, 75.55555555555556)","(17.0, 25.0, 26.0)","(5.0, 6.4, 6.233333333333333)"
07-01-2023 18:59:38.198329,"(13.0, 15.5, 15.125)","(10.0, 14.0, 13.333333333333334)","(4.6, 5.4, 5.233333333333333)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 55.0, 49.0)","(91.0, 220.0, 176.66666666666669)","(5.5, 6.8, 6.366666666666666)","(6.5, 15.5, 12.466666666666667)","(71.0, 80.0, 75.55555555555556)","(17.0, 28.0, 26.5)","(5.0, 6.4, 6.3500000000000005)"
07-01-2023 18:59:39.658070,"(12.0, 15.5, 15.125)","(10.0, 14.0, 14.5)","(4.6, 5.4, 5.1866666666666665)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 55.0, 48.5)","(91.0, 220.0, 176.66666666666669)","(5.5, 6.6, 6.105263157894737)","(6.5, 14.0, 11.9)","(71.0, 80.0, 75.55555555555556)","(17.0, 28.0, 26.5)","(5.0, 6.4, 6.3500000000000005)"
07-01-2023 18:59:41.037595,"(12.0, 15.5, 15.125)","(10.0, 17.5, 13.75)","(4.6, 5.4, 5.276923076923077)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 55.0, 48.5)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.4, 6.449999999999999)","(6.5, 14.0, 13.0)","(71.0, 80.0, 75.55555555555556)","(17.0, 28.0, 26.5)","(5.0, 6.4, 6.3500000000000005)"
07-01-2023 18:59:42.428559,"(12.0, 15.5, 15.125)","(10.0, 14.5, 13.25)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 55.0, 47.333333333333336)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.333333333333333)","(7.0, 14.0, 12.333333333333334)","(71.0, 80.0, 75.55555555555556)","(17.0, 28.0, 26.5)","(5.0, 6.4, 6.294736842105263)"
07-01-2023 18:59:43.848287,"(12.0, 15.5, 15.125)","(10.0, 14.0, 13.25)","(4.6, 5.4, 5.254545454545455)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.422222222222222)","(7.0, 14.0, 12.333333333333334)","(71.0, 80.0, 76.25)","(17.0, 28.0, 26.5)","(5.0, 6.4, 6.294736842105263)"
07-01-2023 18:59:45.300300,"(12.0, 15.5, 15.125)","(10.0, 14.0, 13.25)","(4.6, 5.4, 5.2)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.25)","(7.0, 14.0, 12.666666666666666)","(71.0, 80.0, 76.25)","(17.0, 28.0, 26.5)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:46.812257,"(12.0, 15.5, 15.125)","(10.0, 14.0, 13.5)","(4.6, 5.4, 5.2)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.25)","(7.0, 13.5, 12.666666666666666)","(71.0, 80.0, 75.55555555555556)","(18.0, 28.0, 26.5)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:48.317265,"(12.0, 15.5, 14.954545454545455)","(10.0, 17.5, 16.0)","(4.6, 5.4, 5.2153846153846155)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.25)","(7.0, 13.5, 12.666666666666666)","(71.0, 80.0, 75.55555555555556)","(18.0, 28.0, 22.391304347826086)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:49.870343,"(12.0, 15.5, 14.954545454545455)","(10.0, 17.0, 15.625)","(4.6, 5.4, 5.433333333333334)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.425)","(7.0, 13.5, 12.666666666666666)","(71.0, 80.0, 75.55555555555556)","(18.0, 25.0, 22.391304347826086)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:51.261218,"(12.0, 15.5, 14.954545454545455)","(10.0, 16.5, 14.3125)","(4.6, 5.7, 5.366666666666667)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.425)","(7.0, 13.5, 12.666666666666666)","(71.0, 80.0, 75.55555555555556)","(18.0, 25.0, 22.391304347826086)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:52.613828,"(12.0, 15.5, 14.954545454545455)","(10.0, 16.5, 14.625)","(4.6, 5.7, 5.311111111111111)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.425)","(7.0, 13.5, 12.666666666666666)","(71.0, 80.0, 75.55555555555556)","(18.0, 25.0, 22.272727272727273)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:53.997333,"(12.0, 15.5, 14.954545454545455)","(10.0, 16.5, 14.0)","(4.6, 5.7, 5.311111111111111)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.425)","(7.0, 13.5, 12.333333333333334)","(71.0, 80.0, 75.55555555555556)","(18.0, 25.0, 22.272727272727273)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:55.335356,"(12.0, 15.5, 14.954545454545455)","(10.0, 16.5, 14.0)","(4.6, 5.7, 5.546153846153846)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 39.333333333333336)","(91.0, 220.0, 196.36363636363637)","(5.5, 6.6, 6.366666666666666)","(8.0, 13.0, 12.333333333333334)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 21.29032258064516)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:56.696467,"(12.0, 15.5, 14.954545454545455)","(10.0, 16.5, 14.357142857142858)","(4.6, 5.7, 5.48125)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 39.333333333333336)","(91.0, 220.0, 136.66666666666666)","(5.5, 6.6, 6.359999999999999)","(8.0, 13.0, 12.25)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 21.428571428571427)","(5.0, 6.4, 6.329411764705883)"
07-01-2023 18:59:58.105442,"(12.0, 15.5, 14.954545454545455)","(10.0, 16.5, 14.357142857142858)","(4.6, 5.7, 5.445454545454545)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 220.0, 136.66666666666666)","(5.5, 6.6, 6.466666666666667)","(8.0, 13.0, 12.8125)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 21.551724137931036)","(5.0, 6.4, 6.315789473684211)"
07-01-2023 18:59:59.603802,"(12.0, 17.0, 15.625)","(10.0, 16.5, 14.357142857142858)","(4.6, 5.7, 5.445454545454545)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 220.0, 136.66666666666666)","(5.5, 6.6, 6.323076923076923)","(8.0, 13.0, 12.8125)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 21.551724137931036)","(5.0, 6.4, 6.315789473684211)"
07-01-2023 19:00:01.004790,"(12.0, 17.0, 15.625)","(10.0, 15.5, 13.875)","(4.6, 5.7, 5.552631578947368)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 220.0, 136.66666666666666)","(5.5, 6.6, 6.42)","(8.0, 13.0, 12.475)","(61.0, 80.0, 74.16666666666667)","(18.0, 25.0, 22.5)","(5.0, 6.4, 6.340740740740741)"
07-01-2023 19:00:02.431785,"(12.0, 17.0, 15.4)","(10.0, 15.0, 13.875)","(4.6, 5.7, 5.552631578947368)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 220.0, 136.66666666666666)","(5.5, 6.6, 6.42)","(8.0, 13.0, 12.475)","(61.0, 75.0, 74.16666666666667)","(18.0, 24.0, 22.5)","(5.0, 6.4, 6.344827586206897)"
07-01-2023 19:00:03.758788,"(12.0, 16.5, 16.136363636363637)","(10.0, 15.0, 13.772727272727273)","(4.6, 5.7, 5.50909090909091)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.8, 6.7)","(8.0, 13.0, 12.475)","(61.0, 75.0, 74.16666666666667)","(18.0, 24.0, 22.5)","(5.0, 6.4, 6.344827586206897)"
07-01-2023 19:00:05.132496,"(12.0, 16.0, 15.34375)","(10.0, 15.0, 13.772727272727273)","(4.6, 5.3, 5.214285714285714)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 7.0, 6.382978723404255)","(7.0, 12.5, 12.357142857142858)","(61.0, 75.0, 72.77777777777777)","(18.0, 24.0, 22.5)","(5.0, 6.4, 6.323809523809524)"
07-01-2023 19:00:06.546973,"(12.0, 16.0, 15.34375)","(10.0, 15.0, 13.928571428571429)","(4.6, 5.6, 5.541666666666666)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 7.0, 6.72)","(7.0, 12.5, 12.205882352941176)","(61.0, 80.0, 75.55555555555556)","(18.0, 24.0, 23.142857142857142)","(5.0, 6.4, 6.323809523809524)"
07-01-2023 19:00:08.020311,"(12.0, 16.0, 15.34375)","(10.0, 14.5, 13.681818181818182)","(4.6, 5.6, 5.460714285714285)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.8, 6.72)","(8.0, 12.5, 12.205882352941176)","(61.0, 80.0, 75.55555555555556)","(18.0, 24.0, 21.666666666666668)","(5.0, 6.4, 6.315789473684211)"
07-01-2023 19:00:09.532376,"(12.0, 16.0, 15.34375)","(10.0, 14.5, 13.681818181818182)","(4.6, 5.6, 5.489285714285714)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.8, 6.228571428571429)","(8.0, 12.5, 12.205882352941176)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 23.4375)","(5.0, 6.4, 6.340740740740741)"
07-01-2023 19:00:10.969574,"(12.0, 16.0, 15.34375)","(10.0, 14.5, 13.9)","(4.6, 5.6, 5.489285714285714)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.8, 6.291304347826087)","(8.0, 12.5, 12.205882352941176)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 23.4375)","(5.0, 6.4, 6.340740740740741)"
07-01-2023 19:00:12.442126,"(12.0, 16.0, 15.34375)","(10.0, 14.5, 13.9)","(4.6, 5.6, 5.4447368421052635)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.8, 6.276923076923077)","(8.0, 12.5, 12.205882352941176)","(61.0, 80.0, 75.55555555555556)","(18.0, 25.0, 22.2)","(5.0, 6.4, 6.340740740740741)"
07-01-2023 19:00:13.987379,"(12.0, 16.0, 15.625)","(10.0, 15.0, 13.875)","(4.6, 5.5, 5.469387755102041)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.6, 5.989473684210527)","(8.0, 12.5, 12.1875)","(61.0, 80.0, 75.55555555555556)","(18.0, 23.0, 21.833333333333332)","(5.0, 6.4, 6.338461538461539)"
07-01-2023 19:00:15.434711,"(12.0, 16.0, 16.375)","(10.0, 14.5, 13.6)","(4.6, 5.6, 5.540909090909091)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.4, 6.045454545454546)","(8.0, 12.5, 12.1875)","(61.0, 80.0, 75.55555555555556)","(18.0, 23.0, 21.833333333333332)","(5.0, 6.4, 6.222222222222222)"
07-01-2023 19:00:16.902129,"(12.0, 16.5, 16.375)","(10.0, 14.5, 13.6)","(4.6, 5.7, 5.366666666666666)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 37.5)","(91.0, 210.0, 170.0)","(5.5, 6.4, 6.016)","(8.0, 12.5, 12.1875)","(61.0, 80.0, 74.28571428571429)","(18.0, 23.0, 21.833333333333332)","(5.0, 6.4, 6.222222222222222)"
