,Big Time Raider,Waiting Game,Hes Iconic,Big Time Foxy,Go Royce,Allegro Ticker
14-12-2022 12:05:49.041975,"(1.26, 1.35, 1.315)","(31.0, 260.0, 158.63157894736844)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:50.059793,"(1.26, 1.35, 1.315)","(31.0, 260.0, 158.63157894736844)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:51.004934,"(1.26, 1.35, 1.315)","(31.0, 260.0, 158.63157894736844)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:51.897842,"(1.26, 1.35, 1.315)","(31.0, 260.0, 158.63157894736844)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 22.20689655172414)"
14-12-2022 12:05:52.803854,"(1.26, 1.41, 1.404054054054054)","(31.0, 260.0, 101.0)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 37.31578947368421)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.53846153846154)"
14-12-2022 12:05:53.846807,"(1.26, 1.41, 1.404054054054054)","(31.0, 260.0, 101.0)","(12.0, 26.0, 24.263157894736842)","(16.0, 48.0, 42.14285714285714)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.53846153846154)"
14-12-2022 12:05:54.714366,"(1.26, 1.39, 1.292325581395349)","(31.0, 240.0, 112.0)","(12.0, 26.0, 24.263157894736842)","(16.0, 46.0, 40.6)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.53846153846154)"
14-12-2022 12:05:55.680340,"(1.26, 1.38, 1.371111111111111)","(31.0, 240.0, 101.81818181818181)","(12.0, 26.0, 24.263157894736842)","(16.0, 46.0, 40.6)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.53846153846154)"
14-12-2022 12:05:56.622395,"(1.26, 1.38, 1.371111111111111)","(31.0, 240.0, 101.81818181818181)","(12.0, 26.0, 24.263157894736842)","(16.0, 46.0, 40.6)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.53846153846154)"
14-12-2022 12:05:57.538031,"(1.26, 1.38, 1.3723809523809523)","(31.0, 240.0, 113.33333333333334)","(12.0, 26.0, 24.263157894736842)","(16.0, 46.0, 40.6)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 21.53846153846154)"
14-12-2022 12:05:58.453546,"(1.26, 1.38, 1.3723809523809523)","(31.0, 240.0, 113.33333333333334)","(12.0, 26.0, 24.263157894736842)","(16.0, 46.0, 40.6)","(6.5, 10.0, 9.466666666666667)","(10.0, 28.0, 27.076923076923077)"
14-12-2022 12:05:59.336378,"(1.26, 1.38, 1.3723809523809523)","(31.0, 240.0, 113.33333333333334)","(12.0, 26.0, 24.263157894736842)","(16.0, 46.0, 37.0)","(6.5, 10.0, 9.407407407407408)","(10.0, 22.0, 21.53846153846154)"
14-12-2022 12:06:00.515356,"(1.26, 1.38, 1.3639999999999999)","(31.0, 240.0, 113.33333333333334)","(12.0, 26.0, 24.263157894736842)","(16.0, 44.0, 35.666666666666664)","(6.5, 10.0, 9.407407407407408)","(10.0, 22.0, 21.53846153846154)"
14-12-2022 12:06:01.434630,"(1.26, 1.38, 1.3639999999999999)","(31.0, 240.0, 113.33333333333334)","(12.0, 26.0, 24.263157894736842)","(16.0, 44.0, 35.666666666666664)","(6.5, 10.0, 9.407407407407408)","(10.0, 22.0, 21.53846153846154)"
14-12-2022 12:06:02.402340,"(1.26, 1.38, 1.3639999999999999)","(31.0, 240.0, 113.33333333333334)","(12.0, 26.0, 24.263157894736842)","(16.0, 44.0, 35.666666666666664)","(6.5, 10.0, 9.407407407407408)","(10.0, 22.0, 21.53846153846154)"
14-12-2022 12:06:03.450635,"(1.26, 1.38, 1.3639999999999999)","(31.0, 240.0, 126.15384615384615)","(12.0, 26.0, 24.263157894736842)","(16.0, 44.0, 37.75)","(6.5, 10.0, 9.407407407407408)","(10.0, 22.0, 21.53846153846154)"
14-12-2022 12:06:04.382655,"(1.26, 1.38, 1.3666666666666667)","(31.0, 240.0, 120.0)","(12.0, 26.0, 24.263157894736842)","(16.0, 44.0, 37.75)","(6.5, 10.0, 9.407407407407408)","(10.0, 22.0, 21.53846153846154)"
14-12-2022 12:06:05.403154,"(1.26, 1.38, 1.3666666666666667)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 19.333333333333332)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.225806451612904)","(10.0, 22.0, 20.0)"
14-12-2022 12:06:06.336608,"(1.26, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 19.333333333333332)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.151515151515152)","(10.0, 21.0, 20.0)"
14-12-2022 12:06:07.346377,"(1.26, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 22.25)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(10.0, 21.0, 19.0)"
14-12-2022 12:06:08.363356,"(1.26, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 20.166666666666668)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(10.0, 21.0, 20.0)"
14-12-2022 12:06:09.283079,"(1.26, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 20.166666666666668)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(10.0, 21.0, 19.0)"
14-12-2022 12:06:10.174870,"(1.26, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 22.25)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(10.0, 21.0, 20.0)"
14-12-2022 12:06:11.101165,"(1.26, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(12.0, 26.0, 22.25)","(16.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(10.0, 21.0, 19.0)"
14-12-2022 12:06:12.109401,"(1.22, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(13.0, 26.0, 22.25)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(11.0, 21.0, 20.0)"
14-12-2022 12:06:12.999995,"(1.22, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(13.0, 26.0, 22.25)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.13103448275862)","(11.0, 21.0, 20.0)"
14-12-2022 12:06:13.903247,"(1.22, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(13.0, 26.0, 22.25)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 8.88)","(11.0, 21.0, 19.0)"
14-12-2022 12:06:14.773960,"(1.22, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(13.0, 26.0, 20.545454545454547)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.170370370370371)","(11.0, 21.0, 20.0)"
14-12-2022 12:06:15.674446,"(1.22, 1.38, 1.3705882352941177)","(31.0, 240.0, 129.23076923076923)","(13.0, 26.0, 22.25)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.170370370370371)","(11.0, 21.0, 19.0)"
14-12-2022 12:06:16.591894,"(1.22, 1.38, 1.3705882352941177)","(31.0, 240.0, 112.72727272727272)","(13.0, 26.0, 20.545454545454547)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.170370370370371)","(11.0, 21.0, 20.0)"
14-12-2022 12:06:17.542053,"(1.22, 1.38, 1.3685714285714285)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 21.555555555555557)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.170370370370371)","(11.0, 21.0, 19.0)"
14-12-2022 12:06:18.531010,"(1.22, 1.38, 1.356470588235294)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 23.894736842105264)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.3)","(11.0, 21.0, 20.0)"
14-12-2022 12:06:19.465344,"(1.22, 1.37, 1.3186666666666667)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 25.375)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.451428571428572)","(11.0, 21.0, 19.0)"
14-12-2022 12:06:20.363934,"(1.22, 1.39, 1.3370588235294119)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 23.894736842105264)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.451428571428572)","(11.0, 21.0, 18.727272727272727)"
14-12-2022 12:06:21.493582,"(1.22, 1.39, 1.3490909090909091)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 23.142857142857142)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.394594594594595)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:22.353437,"(1.22, 1.39, 1.3490909090909091)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 23.142857142857142)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.394594594594595)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:23.231822,"(1.22, 1.39, 1.3490909090909091)","(31.0, 240.0, 123.33333333333334)","(13.0, 26.0, 23.142857142857142)","(17.0, 44.0, 38.73684210526316)","(6.5, 10.0, 9.394594594594595)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:24.257604,"(1.22, 1.39, 1.32625)","(31.0, 230.0, 176.66666666666669)","(13.0, 26.0, 19.954545454545453)","(17.0, 44.0, 40.5)","(6.5, 10.0, 8.879999999999999)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:25.326086,"(1.22, 1.38, 1.3577272727272727)","(31.0, 230.0, 176.66666666666669)","(13.0, 26.0, 21.92857142857143)","(17.0, 44.0, 32.0)","(6.5, 10.0, 8.927272727272728)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:26.385679,"(1.22, 1.38, 1.3613333333333333)","(31.0, 230.0, 176.66666666666669)","(13.0, 26.0, 19.954545454545453)","(17.0, 44.0, 32.0)","(6.5, 9.8, 9.114285714285714)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:27.528581,"(1.22, 1.38, 1.3355555555555556)","(31.0, 230.0, 176.66666666666669)","(13.0, 26.0, 19.954545454545453)","(17.0, 44.0, 32.0)","(6.5, 9.8, 9.114285714285714)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:28.604000,"(1.22, 1.38, 1.3355555555555556)","(31.0, 230.0, 217.6923076923077)","(13.0, 26.0, 19.954545454545453)","(17.0, 44.0, 32.0)","(6.5, 9.8, 8.927272727272728)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:29.623770,"(1.22, 1.38, 1.3355555555555556)","(31.0, 230.0, 217.6923076923077)","(13.0, 26.0, 21.5)","(17.0, 44.0, 32.0)","(6.5, 9.8, 8.927272727272728)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:30.656896,"(1.22, 1.37, 1.3651020408163266)","(31.0, 230.0, 176.66666666666669)","(13.0, 26.0, 21.5)","(17.0, 42.0, 28.8)","(6.5, 9.8, 9.2)","(11.0, 21.0, 17.875)"
14-12-2022 12:06:31.507578,"(1.22, 1.37, 1.364909090909091)","(31.0, 200.0, 125.0)","(13.0, 25.0, 20.5)","(17.0, 42.0, 29.4)","(6.5, 9.8, 9.2)","(11.0, 21.0, 17.666666666666668)"
14-12-2022 12:06:32.371622,"(1.22, 1.37, 1.364909090909091)","(31.0, 200.0, 110.71428571428572)","(13.0, 25.0, 20.5)","(17.0, 42.0, 34.36363636363636)","(6.5, 9.8, 9.0)","(11.0, 21.0, 17.666666666666668)"
14-12-2022 12:06:33.307137,"(1.22, 1.37, 1.3663157894736844)","(31.0, 200.0, 121.875)","(13.0, 25.0, 21.785714285714285)","(17.0, 42.0, 27.46153846153846)","(6.5, 9.8, 9.266666666666667)","(11.0, 21.0, 17.666666666666668)"
14-12-2022 12:06:34.297419,"(1.22, 1.37, 1.3650000000000002)","(31.0, 200.0, 121.875)","(13.0, 25.0, 20.5)","(17.0, 42.0, 30.1875)","(6.5, 9.8, 9.266666666666667)","(11.0, 21.0, 17.666666666666668)"
14-12-2022 12:06:35.253527,"(1.22, 1.37, 1.3650000000000002)","(31.0, 200.0, 121.875)","(13.0, 25.0, 21.785714285714285)","(17.0, 42.0, 27.46153846153846)","(6.5, 9.8, 9.184615384615386)","(11.0, 21.0, 17.666666666666668)"
14-12-2022 12:06:36.197482,"(1.22, 1.37, 1.3650000000000002)","(31.0, 200.0, 121.875)","(13.0, 25.0, 20.5)","(17.0, 40.0, 35.61538461538461)","(6.5, 9.8, 9.184615384615386)","(11.0, 21.0, 17.666666666666668)"
14-12-2022 12:06:37.112602,"(1.22, 1.37, 1.3650000000000002)","(41.0, 200.0, 121.875)","(13.0, 25.0, 20.333333333333332)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.133333333333335)","(11.0, 21.0, 17.0)"
14-12-2022 12:06:38.083532,"(1.22, 1.37, 1.3650000000000002)","(41.0, 200.0, 130.55555555555554)","(13.0, 25.0, 22.375)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.133333333333335)","(11.0, 21.0, 17.4)"
14-12-2022 12:06:39.072184,"(1.22, 1.37, 1.3650000000000002)","(41.0, 200.0, 130.55555555555554)","(13.0, 25.0, 21.18181818181818)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.133333333333335)","(11.0, 21.0, 17.4)"
14-12-2022 12:06:40.084675,"(1.22, 1.37, 1.3633333333333335)","(41.0, 200.0, 130.55555555555554)","(13.0, 25.0, 23.0)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.254545454545456)","(11.0, 21.0, 17.4)"
14-12-2022 12:06:41.067629,"(1.22, 1.37, 1.3625)","(41.0, 200.0, 160.0)","(13.0, 25.0, 23.0)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.254545454545456)","(11.0, 21.0, 17.4)"
14-12-2022 12:06:41.986558,"(1.22, 1.37, 1.362105263157895)","(41.0, 200.0, 162.5)","(13.0, 25.0, 23.0)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.254545454545456)","(11.0, 21.0, 17.4)"
14-12-2022 12:06:42.831212,"(1.22, 1.37, 1.362105263157895)","(41.0, 200.0, 162.5)","(13.0, 25.0, 24.176470588235293)","(17.0, 40.0, 31.555555555555557)","(7.0, 9.8, 9.254545454545456)","(11.0, 20.0, 18.6)"
14-12-2022 12:06:43.826403,"(1.22, 1.37, 1.362105263157895)","(41.0, 200.0, 162.5)","(13.0, 25.0, 23.25)","(17.0, 40.0, 33.391304347826086)","(7.0, 9.8, 9.278260869565218)","(11.0, 19.5, 17.045454545454547)"
14-12-2022 12:06:44.826562,"(1.22, 1.37, 1.362105263157895)","(41.0, 180.0, 148.75)","(13.0, 25.0, 24.176470588235293)","(17.0, 40.0, 34.57142857142857)","(7.0, 9.8, 9.278260869565218)","(11.0, 19.5, 17.045454545454547)"
14-12-2022 12:06:45.873089,"(1.22, 1.37, 1.362105263157895)","(41.0, 180.0, 148.75)","(13.0, 25.0, 23.25)","(17.0, 40.0, 34.15384615384615)","(7.0, 9.8, 9.2)","(11.0, 19.5, 16.91860465116279)"
14-12-2022 12:06:46.906971,"(1.22, 1.37, 1.362105263157895)","(41.0, 180.0, 148.75)","(13.0, 25.0, 24.176470588235293)","(17.0, 40.0, 34.15384615384615)","(7.0, 9.8, 9.2)","(11.0, 19.5, 16.91860465116279)"
14-12-2022 12:06:47.953889,"(1.22, 1.37, 1.3604878048780489)","(41.0, 180.0, 98.57142857142857)","(13.0, 25.0, 20.125)","(17.0, 36.0, 32.5)","(7.0, 9.8, 9.2)","(11.0, 19.5, 16.91860465116279)"
14-12-2022 12:06:48.983694,"(1.22, 1.37, 1.3604878048780489)","(41.0, 180.0, 98.57142857142857)","(13.0, 25.0, 22.0)","(17.0, 36.0, 31.692307692307693)","(7.0, 9.8, 9.133333333333333)","(11.0, 19.5, 17.571428571428573)"
14-12-2022 12:06:49.846152,"(1.22, 1.37, 1.3604878048780489)","(41.0, 180.0, 98.57142857142857)","(13.0, 25.0, 22.0)","(17.0, 36.0, 31.692307692307693)","(7.0, 9.8, 9.133333333333333)","(11.0, 19.0, 18.166666666666668)"
14-12-2022 12:06:50.737256,"(1.22, 1.37, 1.367375)","(41.0, 180.0, 98.57142857142857)","(13.0, 25.0, 21.0)","(17.0, 36.0, 31.692307692307693)","(7.0, 9.8, 9.133333333333333)","(11.0, 19.0, 18.166666666666668)"
14-12-2022 12:06:51.675662,"(1.22, 1.37, 1.3667073170731707)","(41.0, 180.0, 98.57142857142857)","(13.0, 25.0, 22.0)","(17.0, 38.0, 36.4)","(7.0, 9.8, 9.104347826086956)","(11.0, 19.0, 17.571428571428573)"
14-12-2022 12:06:52.644420,"(1.22, 1.31, 1.3008029197080293)","(41.0, 180.0, 132.5)","(13.0, 25.0, 22.5)","(17.0, 38.0, 34.333333333333336)","(7.0, 9.8, 9.16842105263158)","(11.0, 19.0, 18.166666666666668)"
14-12-2022 12:06:53.574620,"(1.22, 1.37, 1.3250000000000002)","(41.0, 180.0, 146.47058823529412)","(13.0, 25.0, 22.0)","(17.0, 38.0, 36.4)","(7.0, 9.8, 9.290909090909091)","(11.0, 19.0, 18.166666666666668)"
14-12-2022 12:06:54.467613,"(1.22, 1.37, 1.3442857142857143)","(41.0, 180.0, 146.47058823529412)","(13.0, 25.0, 22.428571428571427)","(17.0, 38.0, 36.4)","(7.0, 9.8, 9.290909090909091)","(11.0, 19.0, 18.166666666666668)"
14-12-2022 12:06:55.333759,"(1.22, 1.37, 1.355)","(41.0, 180.0, 146.47058823529412)","(13.0, 25.0, 23.875)","(17.0, 38.0, 36.4)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 17.333333333333332)"
14-12-2022 12:06:56.257315,"(1.22, 1.37, 1.355)","(41.0, 170.0, 136.94444444444446)","(13.0, 25.0, 23.105263157894736)","(17.0, 38.0, 36.4)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 17.333333333333332)"
14-12-2022 12:06:57.278941,"(1.22, 1.37, 1.355)","(41.0, 170.0, 136.94444444444446)","(13.0, 25.0, 23.875)","(17.0, 38.0, 36.84615384615385)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 17.333333333333332)"
14-12-2022 12:06:58.264234,"(1.22, 1.37, 1.355)","(41.0, 170.0, 136.94444444444446)","(13.0, 25.0, 23.105263157894736)","(17.0, 38.0, 36.84615384615385)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:06:59.309098,"(1.22, 1.37, 1.355)","(41.0, 170.0, 136.94444444444446)","(13.0, 25.0, 23.875)","(17.0, 38.0, 36.84615384615385)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:00.320130,"(1.22, 1.37, 1.355)","(41.0, 170.0, 136.94444444444446)","(13.0, 25.0, 23.875)","(17.0, 38.0, 36.84615384615385)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:01.291281,"(1.22, 1.37, 1.355)","(41.0, 170.0, 136.94444444444446)","(13.0, 25.0, 23.875)","(17.0, 38.0, 35.0)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 17.0)"
14-12-2022 12:07:02.182144,"(1.22, 1.37, 1.355)","(41.0, 160.0, 153.1818181818182)","(13.0, 25.0, 24.2)","(17.0, 40.0, 35.0)","(7.0, 10.0, 9.294117647058824)","(11.0, 19.0, 17.5)"
14-12-2022 12:07:03.058474,"(1.22, 1.37, 1.355)","(41.0, 160.0, 147.5)","(13.0, 25.0, 23.333333333333332)","(17.0, 40.0, 35.0)","(7.0, 10.5, 9.110294117647058)","(11.0, 19.0, 17.0)"
14-12-2022 12:07:04.000282,"(1.22, 1.37, 1.355)","(41.0, 160.0, 147.5)","(13.0, 25.0, 24.2)","(17.0, 40.0, 35.0)","(7.0, 10.0, 9.357142857142858)","(11.0, 19.0, 17.5)"
14-12-2022 12:07:04.999669,"(1.22, 1.38, 1.335)","(41.0, 160.0, 147.5)","(13.0, 25.0, 24.2)","(17.0, 40.0, 35.0)","(7.0, 10.0, 9.357142857142858)","(11.0, 19.0, 17.0)"
14-12-2022 12:07:05.903763,"(1.22, 1.38, 1.3555)","(41.0, 170.0, 127.5)","(13.0, 25.0, 21.5625)","(17.0, 40.0, 35.0)","(7.0, 10.0, 9.357142857142858)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:06.758686,"(1.22, 1.37, 1.3509523809523811)","(41.0, 170.0, 127.5)","(13.0, 25.0, 21.5625)","(17.0, 40.0, 31.11111111111111)","(7.0, 10.0, 9.357142857142858)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:07.665458,"(1.22, 1.37, 1.3546153846153848)","(41.0, 170.0, 127.5)","(13.0, 25.0, 21.5625)","(17.0, 40.0, 28.57142857142857)","(7.0, 10.0, 9.357142857142858)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:08.624773,"(1.22, 1.38, 1.3392105263157894)","(41.0, 170.0, 127.5)","(13.0, 25.0, 20.875)","(17.0, 40.0, 31.11111111111111)","(7.0, 10.0, 9.382857142857143)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:09.651585,"(1.22, 1.38, 1.3447727272727272)","(41.0, 170.0, 127.5)","(13.0, 25.0, 20.875)","(17.0, 40.0, 31.2)","(7.0, 10.0, 9.200000000000001)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:10.660097,"(1.22, 1.38, 1.34625)","(41.0, 170.0, 116.66666666666666)","(13.0, 25.0, 20.875)","(17.0, 42.0, 28.5)","(7.0, 10.0, 9.100000000000001)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:11.706650,"(1.22, 1.37, 1.3573684210526318)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 32.18181818181818)","(7.0, 10.0, 9.51764705882353)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:12.734529,"(1.22, 1.37, 1.352608695652174)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 33.69230769230769)","(7.0, 9.8, 9.416)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:13.651700,"(1.22, 1.37, 1.3573684210526318)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 33.69230769230769)","(7.0, 9.8, 9.416)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:14.516744,"(1.22, 1.37, 1.3440540540540542)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 37.30434782608695)","(7.0, 9.6, 9.308333333333334)","(11.0, 19.0, 16.857142857142858)"
14-12-2022 12:07:15.387855,"(1.22, 1.37, 1.35)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 37.30434782608695)","(7.0, 9.6, 8.959999999999999)","(11.0, 19.0, 16.7)"
14-12-2022 12:07:16.304943,"(1.22, 1.37, 1.35)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 37.30434782608695)","(7.0, 9.6, 8.959999999999999)","(11.0, 19.0, 16.666666666666668)"
14-12-2022 12:07:17.222463,"(1.22, 1.37, 1.35)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 42.0, 37.30434782608695)","(7.0, 9.6, 8.959999999999999)","(11.0, 19.0, 16.666666666666668)"
14-12-2022 12:07:18.145952,"(1.22, 1.36, 1.353076923076923)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.75)","(17.0, 40.0, 35.0)","(7.0, 9.4, 9.0)","(11.0, 19.0, 16.666666666666668)"
14-12-2022 12:07:19.111417,"(1.22, 1.38, 1.3577777777777778)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.394736842105264)","(17.0, 40.0, 35.0)","(7.0, 9.2, 9.028571428571428)","(11.0, 18.0, 16.7)"
14-12-2022 12:07:20.005719,"(1.22, 1.38, 1.3577777777777778)","(41.0, 170.0, 132.10526315789474)","(13.0, 25.0, 22.394736842105264)","(17.0, 40.0, 35.0)","(7.0, 9.2, 9.028571428571428)","(11.0, 18.0, 16.7)"
14-12-2022 12:07:20.956471,"(1.22, 1.37, 1.362258064516129)","(41.0, 170.0, 130.0)","(13.0, 24.0, 22.147058823529413)","(17.0, 40.0, 35.0)","(7.0, 9.2, 8.872727272727273)","(11.0, 18.0, 16.657894736842106)"
14-12-2022 12:07:21.905980,"(1.22, 1.37, 1.362258064516129)","(41.0, 170.0, 116.66666666666666)","(13.0, 24.0, 21.642857142857142)","(17.0, 40.0, 35.0)","(7.0, 9.2, 8.872727272727273)","(11.0, 18.0, 16.657894736842106)"
14-12-2022 12:07:22.889402,"(1.22, 1.37, 1.362258064516129)","(41.0, 170.0, 123.33333333333334)","(13.0, 24.0, 21.642857142857142)","(17.0, 40.0, 35.0)","(7.0, 9.2, 9.0)","(11.0, 18.0, 16.714285714285715)"
14-12-2022 12:07:23.888335,"(1.22, 1.37, 1.354)","(41.0, 170.0, 135.0)","(13.0, 24.0, 22.96153846153846)","(17.0, 40.0, 38.25)","(7.0, 9.4, 9.0)","(11.0, 18.0, 16.714285714285715)"
14-12-2022 12:07:24.986742,"(1.22, 1.37, 1.3589655172413795)","(41.0, 170.0, 163.63636363636363)","(13.0, 24.0, 22.96153846153846)","(17.0, 40.0, 38.92307692307692)","(7.0, 9.4, 9.0)","(11.0, 18.0, 16.714285714285715)"
14-12-2022 12:07:26.042659,"(1.22, 1.37, 1.352105263157895)","(41.0, 170.0, 163.63636363636363)","(13.0, 24.0, 22.96153846153846)","(17.0, 40.0, 38.92307692307692)","(7.0, 9.4, 8.975)","(11.0, 18.0, 16.666666666666668)"
14-12-2022 12:07:27.123686,"(1.22, 1.33, 1.3200574712643678)","(41.0, 170.0, 163.63636363636363)","(13.0, 24.0, 22.96153846153846)","(17.0, 40.0, 38.92307692307692)","(7.0, 9.6, 9.190909090909091)","(11.0, 18.0, 16.714285714285715)"
14-12-2022 12:07:28.119635,"(1.22, 1.33, 1.3128934010152284)","(41.0, 170.0, 163.63636363636363)","(13.0, 24.0, 21.333333333333332)","(17.0, 40.0, 38.92307692307692)","(7.0, 9.6, 9.151351351351352)","(11.0, 18.0, 17.0)"
14-12-2022 12:07:29.066814,"(1.22, 1.33, 1.313022670025189)","(41.0, 170.0, 163.63636363636363)","(13.0, 24.0, 22.0)","(17.0, 40.0, 38.92307692307692)","(7.0, 9.8, 9.151351351351352)","(11.0, 18.0, 17.25)"
14-12-2022 12:07:30.315160,"(1.22, 1.31, 1.308)","(41.0, 170.0, 165.33333333333334)","(13.0, 24.0, 22.916666666666668)","(17.0, 40.0, 36.5)","(7.0, 9.8, 9.4)","(11.0, 18.0, 18.03846153846154)"
