,Coastal Run,Tothemoonandback,Raging Lady,Sweet Honor,Hollywood Mistress,Mischievous Effort,Janero Rose,Seven Sisters,Palace Star,Speedy Gigi,Dazzling Mist,Lovely Linda
12-01-2023 08:38:28.703652,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:29.834006,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:30.996020,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:32.049560,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:33.129506,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:34.238495,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:35.330126,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:36.465294,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:37.600709,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(17.0, 99999, 99990)"
12-01-2023 08:38:38.789812,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:39.979423,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:41.194867,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:42.403777,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:43.609037,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:44.759572,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:45.917750,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:47.017087,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:48.067016,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:49.141557,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:50.254824,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:51.323438,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:52.366194,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:53.433867,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:54.490768,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:55.592213,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:56.698501,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:57.731575,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:58.812164,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:38:59.878990,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 08:39:01.002074,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:02.103705,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:03.263399,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:04.504134,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:05.627681,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:06.728210,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:07.931504,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:09.104435,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:10.214624,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:11.276697,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:12.348036,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:13.421374,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:14.501709,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:15.549396,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:16.639909,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:17.839139,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:19.140710,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:20.326727,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:21.493715,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:22.681023,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:23.735663,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:24.843932,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:26.056808,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:27.296843,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:28.422812,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:29.552541,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:30.688575,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:31.806603,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:32.924243,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:34.066284,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:35.139096,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:36.191097,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:37.311243,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:38.318147,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:39.337024,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:40.816919,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:41.946660,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:43.072466,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:44.269398,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:45.665404,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:46.872502,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:48.168739,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:49.395018,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:50.452971,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
12-01-2023 08:39:51.487095,"(17.0, 99999, 99990)","(41.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.4, 99999, 99990)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(20.0, 99999, 99990)"
