,Buckle Up Eli,Black Danger,Nitro Harvey,Ticket To Tokyo,Buckle Up Adalyn,Hot Danger,Boys All Class
10-01-2023 13:34:37.615895,"(2.9, 7.6, 7.088)","(2.3, 2.62, 2.5276923076923077)","(2.3, 2.56, 2.433333333333333)","(81.0, 440.0, 270.0)","(41.0, 80.0, 57.5)","(26.0, 42.0, 40.375)","(81.0, 440.0, 395.0)"
10-01-2023 13:34:38.681233,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.62, 2.5276923076923077)","(2.3, 2.56, 2.433333333333333)","(81.0, 440.0, 270.0)","(41.0, 80.0, 57.5)","(26.0, 42.0, 42.22222222222222)","(81.0, 440.0, 395.0)"
10-01-2023 13:34:39.747116,"(2.9, 7.6, 7.043478260869565)","(2.3, 2.62, 2.5300000000000002)","(2.3, 2.56, 2.433333333333333)","(81.0, 440.0, 270.0)","(41.0, 80.0, 57.5)","(26.0, 46.0, 42.22222222222222)","(81.0, 440.0, 395.0)"
10-01-2023 13:34:40.746814,"(2.9, 7.6, 7.043478260869565)","(2.3, 2.62, 2.5300000000000002)","(2.3, 2.56, 2.433333333333333)","(81.0, 440.0, 270.0)","(41.0, 80.0, 57.5)","(26.0, 46.0, 42.22222222222222)","(81.0, 440.0, 395.0)"
10-01-2023 13:34:42.009731,"(2.9, 7.6, 7.043478260869565)","(2.3, 2.62, 2.5276923076923077)","(2.3, 2.56, 2.433333333333333)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 46.0, 40.9)","(81.0, 440.0, 408.0)"
10-01-2023 13:34:43.167186,"(2.9, 7.6, 7.043478260869565)","(2.3, 2.62, 2.5276923076923077)","(2.3, 2.56, 2.429655172413793)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 46.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:44.320634,"(2.9, 7.6, 7.290909090909091)","(2.3, 2.58, 2.5300000000000002)","(2.3, 2.56, 2.429655172413793)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:45.468717,"(2.9, 7.6, 7.2444444444444445)","(2.3, 2.58, 2.5300000000000002)","(2.3, 2.56, 2.429655172413793)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:46.588784,"(2.9, 7.6, 7.2444444444444445)","(2.3, 2.58, 2.526666666666667)","(2.3, 2.56, 2.429655172413793)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:47.696973,"(2.9, 7.6, 7.223529411764706)","(2.3, 2.58, 2.526666666666667)","(2.3, 2.56, 2.429655172413793)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:48.792099,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.58, 2.5300000000000002)","(2.3, 2.56, 2.44)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:49.900125,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.58, 2.5300000000000002)","(2.3, 2.56, 2.44)","(81.0, 440.0, 267.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:50.914433,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.62, 2.5300000000000002)","(2.3, 2.56, 2.44)","(81.0, 440.0, 138.88888888888889)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:51.868885,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.56, 2.526666666666667)","(2.3, 2.56, 2.433333333333333)","(81.0, 450.0, 138.88888888888889)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:52.802805,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.56, 2.526666666666667)","(2.3, 2.56, 2.44)","(81.0, 450.0, 195.45454545454544)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 287.5)"
10-01-2023 13:34:53.778520,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.56, 2.526666666666667)","(2.3, 2.56, 2.44)","(81.0, 440.0, 355.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 490.0, 168.0)"
10-01-2023 13:34:55.192516,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.56, 2.526666666666667)","(2.3, 2.56, 2.44)","(81.0, 440.0, 355.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 500.0, 168.0)"
10-01-2023 13:34:56.354817,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.56, 2.526666666666667)","(2.3, 2.56, 2.44)","(81.0, 440.0, 195.45454545454544)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 500.0, 262.5)"
10-01-2023 13:34:57.519751,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.56, 2.526666666666667)","(2.3, 2.56, 2.44)","(81.0, 450.0, 347.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 440.0, 262.5)"
10-01-2023 13:34:58.727005,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.62, 2.5255555555555556)","(2.3, 2.56, 2.44)","(81.0, 430.0, 347.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 440.0, 257.5)"
10-01-2023 13:34:59.770140,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.62, 2.5255555555555556)","(2.3, 2.56, 2.44)","(81.0, 430.0, 347.5)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:00.891011,"(2.9, 7.6, 6.9818181818181815)","(2.3, 2.62, 2.5300000000000002)","(2.3, 2.56, 2.44)","(81.0, 430.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:02.139322,"(2.9, 7.6, 6.9818181818181815)","(2.3, 2.6, 2.5300000000000002)","(2.3, 2.56, 2.44)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:03.397716,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.6, 2.5272727272727273)","(2.3, 2.56, 2.44)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:04.559920,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.6, 2.5272727272727273)","(2.3, 2.56, 2.44)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:05.581501,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.6, 2.5300000000000002)","(2.3, 2.56, 2.44)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:06.547664,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.44)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:07.554675,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.5)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:08.617009,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.525714285714286)","(81.0, 420.0, 340.0)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:09.692211,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.5272727272727273)","(81.0, 420.0, 313.33333333333337)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:10.750205,"(2.9, 7.6, 7.104761904761904)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.432)","(81.0, 420.0, 313.33333333333337)","(41.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 272.5)"
10-01-2023 13:35:11.837288,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.432)","(81.0, 420.0, 313.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 460.0, 272.5)"
10-01-2023 13:35:12.909048,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.52, 2.445)","(2.3, 2.56, 2.432)","(81.0, 420.0, 326.66666666666663)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 460.0, 272.5)"
10-01-2023 13:35:14.022331,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.56, 2.434)","(2.3, 2.56, 2.432)","(81.0, 440.0, 326.66666666666663)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 460.0, 272.5)"
10-01-2023 13:35:15.127907,"(2.9, 7.6, 6.9904761904761905)","(2.3, 2.56, 2.4299999999999997)","(2.3, 2.56, 2.432)","(81.0, 440.0, 313.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 460.0, 257.5)"
10-01-2023 13:35:16.430941,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.56, 2.4299999999999997)","(2.3, 2.56, 2.432)","(81.0, 420.0, 313.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:17.602682,"(2.9, 7.6, 7.066666666666666)","(2.3, 2.56, 2.4299999999999997)","(2.3, 2.56, 2.432)","(81.0, 420.0, 313.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 257.5)"
10-01-2023 13:35:18.840651,"(2.9, 7.6, 6.888888888888888)","(2.3, 2.56, 2.4299999999999997)","(2.3, 2.56, 2.432)","(81.0, 420.0, 306.66666666666663)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 430.0, 252.5)"
10-01-2023 13:35:20.073765,"(2.9, 7.6, 6.888888888888888)","(2.3, 2.56, 2.4433333333333334)","(2.3, 2.56, 2.432)","(81.0, 410.0, 306.66666666666663)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:21.290756,"(2.9, 7.6, 6.888888888888888)","(2.3, 2.48, 2.4299999999999997)","(2.3, 2.56, 2.432)","(81.0, 410.0, 306.66666666666663)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:22.466916,"(2.9, 7.6, 6.888888888888888)","(2.3, 2.48, 2.45)","(2.3, 2.56, 2.432)","(81.0, 410.0, 306.66666666666663)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:23.577767,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.54, 2.4266666666666667)","(2.3, 2.6, 2.4285714285714284)","(81.0, 410.0, 200.0)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:24.621413,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.54, 2.4266666666666667)","(2.3, 2.6, 2.5485714285714285)","(81.0, 400.0, 200.0)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:25.754746,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.54, 2.4266666666666667)","(2.3, 2.6, 2.528)","(81.0, 400.0, 317.5)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:26.855718,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.48, 2.4266666666666667)","(2.3, 2.6, 2.536)","(81.0, 390.0, 317.5)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:27.950829,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.48, 2.4266666666666667)","(2.3, 2.6, 2.54)","(81.0, 390.0, 317.5)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:29.113985,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.48, 2.4266666666666667)","(2.3, 2.6, 2.54)","(81.0, 390.0, 293.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 252.5)"
10-01-2023 13:35:30.290349,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.48, 2.4266666666666667)","(2.3, 2.6, 2.54)","(81.0, 390.0, 293.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 420.0, 158.0)"
10-01-2023 13:35:31.425733,"(2.9, 7.6, 7.048275862068965)","(2.3, 2.48, 2.4299999999999997)","(2.3, 2.6, 2.54)","(81.0, 390.0, 293.33333333333337)","(51.0, 80.0, 57.5)","(26.0, 44.0, 42.125)","(81.0, 450.0, 262.5)"
10-01-2023 13:35:32.586057,"(3.1, 7.6, 7.048275862068965)","(2.3, 2.48, 2.4299999999999997)","(2.3, 2.6, 2.54)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.125)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:33.742293,"(3.1, 7.6, 7.048275862068965)","(2.3, 2.52, 2.4366666666666665)","(2.3, 2.6, 2.54)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.125)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:34.930767,"(3.1, 7.6, 6.904347826086957)","(2.3, 2.52, 2.4299999999999997)","(2.3, 2.6, 2.54)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.125)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:36.084962,"(3.1, 7.6, 6.904347826086957)","(2.3, 2.52, 2.4299999999999997)","(2.3, 2.6, 2.54)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:37.227449,"(3.1, 7.6, 6.859259259259259)","(2.3, 2.5, 2.393333333333333)","(2.3, 2.6, 2.54)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:38.230609,"(3.1, 7.6, 6.910344827586207)","(2.3, 2.5, 2.403030303030303)","(2.3, 2.6, 2.54)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:39.335457,"(3.1, 7.6, 6.910344827586207)","(2.3, 2.5, 2.3848)","(2.3, 2.6, 2.5557894736842104)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:40.404398,"(3.1, 7.6, 6.96)","(2.3, 2.5, 2.3848)","(2.3, 2.6, 2.5557894736842104)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.44444444444444)","(81.0, 440.0, 262.5)"
10-01-2023 13:35:41.577075,"(3.1, 7.6, 6.589473684210526)","(2.3, 2.44, 2.3971428571428572)","(2.3, 2.6, 2.5634782608695654)","(71.0, 390.0, 317.5)","(41.0, 80.0, 70.4)","(21.0, 44.0, 40.18181818181818)","(81.0, 440.0, 308.33333333333337)"
10-01-2023 13:35:42.783587,"(3.1, 7.6, 6.765217391304348)","(2.3, 2.44, 2.3971428571428572)","(2.3, 2.6, 2.5634782608695654)","(71.0, 390.0, 317.5)","(41.0, 80.0, 70.4)","(21.0, 44.0, 40.18181818181818)","(81.0, 420.0, 308.33333333333337)"
10-01-2023 13:35:44.158886,"(3.1, 7.6, 6.765217391304348)","(2.3, 2.44, 2.3971428571428572)","(2.3, 2.6, 2.628)","(71.0, 390.0, 317.5)","(41.0, 80.0, 57.5)","(21.0, 44.0, 40.18181818181818)","(81.0, 420.0, 308.33333333333337)"
10-01-2023 13:35:45.412243,"(3.1, 7.6, 6.765217391304348)","(2.3, 2.44, 2.3971428571428572)","(2.3, 2.66, 2.59)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 40.18181818181818)","(81.0, 420.0, 301.66666666666663)"
10-01-2023 13:35:46.672105,"(3.1, 7.6, 6.470588235294118)","(2.3, 2.44, 2.3971428571428572)","(2.3, 2.68, 2.59)","(71.0, 390.0, 293.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 40.18181818181818)","(81.0, 410.0, 345.0)"
10-01-2023 13:35:48.071538,"(3.1, 7.6, 6.470588235294118)","(2.3, 2.48, 2.3842857142857143)","(2.3, 2.68, 2.59)","(71.0, 390.0, 286.66666666666663)","(41.0, 80.0, 57.5)","(21.0, 44.0, 40.18181818181818)","(81.0, 410.0, 369.375)"
10-01-2023 13:35:49.418123,"(3.1, 7.6, 6.470588235294118)","(2.3, 2.42, 2.3842857142857143)","(2.3, 2.68, 2.59)","(71.0, 380.0, 286.66666666666663)","(41.0, 80.0, 57.5)","(21.0, 44.0, 40.18181818181818)","(81.0, 410.0, 373.8888888888889)"
10-01-2023 13:35:50.860978,"(3.1, 7.6, 6.470588235294118)","(2.3, 2.42, 2.3842857142857143)","(2.3, 2.68, 2.5942857142857143)","(71.0, 380.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 410.0, 363.57142857142856)"
10-01-2023 13:35:52.011041,"(3.1, 7.6, 6.470588235294118)","(2.3, 2.42, 2.3842857142857143)","(2.3, 2.68, 2.5942857142857143)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 410.0, 363.57142857142856)"
10-01-2023 13:35:53.290945,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.42, 2.3842857142857143)","(2.3, 2.68, 2.5942857142857143)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 410.0, 363.57142857142856)"
10-01-2023 13:35:54.578489,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.42, 2.3885714285714283)","(2.3, 2.68, 2.5942857142857143)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 410.0, 363.57142857142856)"
10-01-2023 13:35:55.892101,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.48, 2.41)","(2.3, 2.68, 2.5942857142857143)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 39.333333333333336)","(81.0, 410.0, 363.57142857142856)"
10-01-2023 13:35:57.053766,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.46, 2.41)","(2.3, 2.68, 2.5942857142857143)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.0)","(81.0, 410.0, 336.25)"
10-01-2023 13:35:58.205568,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.46, 2.41)","(2.3, 2.68, 2.5852631578947367)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 38.0)","(81.0, 420.0, 336.25)"
10-01-2023 13:35:59.452305,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.46, 2.41)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 38.0)","(81.0, 420.0, 336.25)"
10-01-2023 13:36:00.607539,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.46, 2.41)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 420.0, 336.25)"
10-01-2023 13:36:01.809667,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 420.0, 353.0)"
10-01-2023 13:36:02.896990,"(3.1, 7.6, 6.457142857142857)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 235.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 420.0, 255.0)"
10-01-2023 13:36:03.978286,"(3.3, 7.6, 6.457142857142857)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6224000000000003)","(71.0, 380.0, 240.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 420.0, 353.0)"
10-01-2023 13:36:05.065303,"(3.3, 7.6, 6.457142857142857)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6224000000000003)","(71.0, 380.0, 240.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 420.0, 353.0)"
10-01-2023 13:36:06.171253,"(3.3, 7.6, 6.457142857142857)","(2.3, 2.46, 2.3499999999999996)","(2.3, 2.68, 2.6224000000000003)","(71.0, 380.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 420.0, 345.0)"
10-01-2023 13:36:07.389225,"(3.3, 7.6, 6.457142857142857)","(2.3, 2.48, 2.3499999999999996)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 410.0, 345.0)"
10-01-2023 13:36:08.509846,"(3.3, 7.4, 6.6000000000000005)","(2.3, 2.44, 2.3854545454545453)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 410.0, 247.5)"
10-01-2023 13:36:09.581721,"(3.3, 7.4, 6.525)","(2.3, 2.44, 2.3854545454545453)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 410.0, 247.5)"
10-01-2023 13:36:10.639597,"(3.3, 7.4, 6.525)","(2.3, 2.44, 2.3854545454545453)","(2.3, 2.68, 2.6224000000000003)","(71.0, 370.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 410.0, 242.5)"
10-01-2023 13:36:11.722740,"(3.3, 7.4, 6.525)","(2.3, 2.44, 2.3854545454545453)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 42.285714285714285)","(81.0, 400.0, 242.5)"
10-01-2023 13:36:12.918466,"(3.3, 7.4, 6.525)","(2.3, 2.44, 2.3854545454545453)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 242.5)"
10-01-2023 13:36:14.075298,"(3.3, 7.4, 6.525)","(2.3, 2.44, 2.3854545454545453)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 295.0)","(41.0, 80.0, 71.27272727272728)","(21.0, 44.0, 41.6)","(81.0, 400.0, 242.5)"
10-01-2023 13:36:15.266088,"(3.3, 7.4, 6.525)","(2.3, 2.48, 2.3963636363636365)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 295.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 242.5)"
10-01-2023 13:36:16.376484,"(3.3, 7.4, 6.525)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 321.25)"
10-01-2023 13:36:17.554543,"(3.3, 7.4, 6.525)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 321.25)"
10-01-2023 13:36:18.719616,"(3.3, 7.4, 6.525)","(2.3, 2.46, 2.3725)","(2.3, 2.68, 2.6547368421052635)","(71.0, 360.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 245.0)"
10-01-2023 13:36:19.883625,"(3.4, 7.4, 6.525)","(2.25, 2.46, 2.3725)","(2.3, 2.68, 2.6547368421052635)","(61.0, 360.0, 273.33333333333337)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 321.25)"
10-01-2023 13:36:21.054940,"(3.4, 7.4, 6.777777777777778)","(2.25, 2.46, 2.3499999999999996)","(2.3, 2.68, 2.6547368421052635)","(61.0, 360.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 295.0)"
10-01-2023 13:36:22.170231,"(3.4, 7.4, 6.777777777777778)","(2.25, 2.48, 2.3499999999999996)","(2.3, 2.68, 2.6547368421052635)","(61.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 400.0, 328.75)"
10-01-2023 13:36:23.188004,"(3.4, 7.4, 6.866666666666666)","(2.25, 2.42, 2.3575)","(2.3, 2.68, 2.6547368421052635)","(61.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 410.0, 328.75)"
10-01-2023 13:36:24.236815,"(3.4, 7.4, 6.866666666666666)","(2.25, 2.42, 2.3575)","(2.3, 2.68, 2.6547368421052635)","(61.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 410.0, 328.75)"
10-01-2023 13:36:25.367325,"(3.4, 7.4, 6.866666666666666)","(2.25, 2.42, 2.3575)","(2.3, 2.68, 2.7233333333333336)","(61.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 410.0, 328.75)"
10-01-2023 13:36:26.520648,"(3.4, 7.4, 6.745454545454545)","(2.25, 2.42, 2.3575)","(2.3, 2.74, 2.7155555555555555)","(61.0, 370.0, 280.0)","(41.0, 80.0, 57.5)","(21.0, 44.0, 41.6)","(81.0, 410.0, 328.75)"
10-01-2023 13:36:27.678560,"(3.4, 7.4, 6.745454545454545)","(2.25, 2.42, 2.3575)","(2.3, 2.76, 2.683076923076923)","(61.0, 370.0, 280.0)","(41.0, 80.0, 70.4)","(21.0, 44.0, 41.6)","(81.0, 410.0, 328.75)"
