,Festival Dancer,Saigon,Frumos,Orbital Express,Charity Spirit,Oh Golly Gosh
07-01-2023 13:39:03.292719,"(3.9, 4.5, 4.480830972615675)","(5.5, 6.4, 6.302752293577982)","(2.3, 2.56, 2.5587603305785125)","(16.0, 19.0, 18.615384615384617)","(8.5, 9.6, 9.485106382978724)","(12.0, 14.0, 14.13125)"
07-01-2023 13:39:04.305861,"(3.9, 4.5, 4.484017278617711)","(5.5, 6.4, 6.323741007194245)","(2.3, 2.58, 2.5536159600997506)","(16.0, 19.0, 18.617391304347827)","(8.5, 9.6, 9.485106382978724)","(12.0, 14.5, 14.32258064516129)"
07-01-2023 13:39:05.383926,"(3.9, 4.5, 4.462958435207824)","(5.5, 6.6, 6.241001191895113)","(2.3, 2.56, 2.5536159600997506)","(16.0, 19.0, 18.639344262295083)","(8.5, 9.6, 9.480794701986754)","(12.0, 14.5, 14.32258064516129)"
07-01-2023 13:39:06.351255,"(3.9, 4.5, 4.451974386339381)","(5.5, 6.6, 6.243550295857989)","(2.3, 2.56, 2.5591735537190083)","(16.0, 19.0, 18.639344262295083)","(8.5, 9.6, 9.477551020408164)","(12.0, 14.5, 14.311643835616438)"
07-01-2023 13:39:07.300268,"(3.9, 4.5, 4.448936170212766)","(5.5, 6.6, 6.2315000000000005)","(2.3, 2.56, 2.559090909090909)","(16.0, 19.0, 18.690140845070424)","(8.5, 9.6, 9.485714285714286)","(12.0, 14.5, 14.135802469135802)"
07-01-2023 13:39:08.271599,"(3.9, 4.5, 4.448936170212766)","(5.5, 6.6, 6.2315000000000005)","(2.3, 2.58, 2.5633237822349573)","(16.0, 19.0, 18.580952380952382)","(8.5, 9.6, 9.485714285714286)","(12.0, 14.5, 13.98499061913696)"
07-01-2023 13:39:09.211181,"(3.9, 4.5, 4.47215777262181)","(5.5, 6.6, 6.485736314572089)","(2.3, 2.58, 2.5765315852205006)","(16.0, 19.0, 18.85593220338983)","(8.5, 9.6, 9.568015414258188)","(12.0, 14.0, 13.940860215053764)"
07-01-2023 13:39:10.172671,"(3.9, 4.5, 4.471664698937427)","(5.5, 6.6, 6.4894609814963795)","(2.3, 2.58, 2.577783439490446)","(16.0, 19.0, 19.253424657534246)","(8.5, 9.6, 9.567063492063491)","(12.0, 14.0, 13.834658187599365)"
07-01-2023 13:39:11.227678,"(3.9, 4.5, 4.470860534124629)","(5.5, 6.6, 6.501459854014598)","(2.3, 2.58, 2.5852804940813177)","(16.0, 19.5, 19.007142857142856)","(8.5, 9.6, 9.72762836185819)","(12.0, 14.0, 13.834658187599365)"
07-01-2023 13:39:12.250177,"(3.9, 4.5, 4.470860534124629)","(5.5, 6.6, 6.498686679174484)","(2.3, 2.6, 2.5802758620689654)","(16.0, 19.5, 19.288343558282207)","(8.5, 9.8, 9.313692946058092)","(12.0, 14.0, 13.893617021276595)"
07-01-2023 13:39:13.277730,"(3.9, 4.5, 4.473931888544891)","(5.5, 6.6, 6.489495798319328)","(2.3, 2.6, 2.5802254098360655)","(16.0, 19.5, 19.288343558282207)","(8.5, 9.4, 9.311237553342817)","(12.0, 14.0, 13.8121387283237)"
07-01-2023 13:39:14.251236,"(3.9, 4.5, 4.476002546148949)","(5.5, 6.6, 6.489495798319328)","(2.3, 2.6, 2.581513409961686)","(16.0, 19.5, 19.31791907514451)","(8.5, 9.4, 9.303989361702127)","(12.0, 14.0, 13.827272727272728)"
07-01-2023 13:39:15.131731,"(3.9, 4.5, 4.476307498424701)","(5.5, 6.6, 6.475483870967742)","(2.3, 2.6, 2.5857983811626197)","(16.0, 19.5, 19.31791907514451)","(8.5, 9.4, 9.303989361702127)","(12.0, 14.0, 13.733766233766234)"
07-01-2023 13:39:16.104434,"(3.9, 4.5, 4.470784770784771)","(5.5, 6.6, 6.476637554585153)","(2.3, 2.6, 2.584153082919915)","(16.0, 19.5, 19.343243243243244)","(8.5, 9.4, 9.313715046604527)","(12.0, 14.0, 13.596938775510203)"
07-01-2023 13:39:17.143585,"(3.9, 4.5, 4.474334470989761)","(5.5, 6.6, 6.482291666666667)","(2.3, 2.58, 2.5742156229825697)","(16.0, 19.5, 19.324242424242424)","(8.5, 9.4, 9.298783454987834)","(12.0, 14.0, 13.650442477876107)"
07-01-2023 13:39:18.214230,"(3.9, 4.5, 4.484287925696594)","(5.5, 6.6, 6.446622516556292)","(2.3, 2.58, 2.5742820838627702)","(16.0, 19.5, 19.31290322580645)","(8.5, 9.4, 9.307978723404256)","(12.0, 14.0, 13.840909090909092)"
07-01-2023 13:39:19.239376,"(3.9, 4.5, 4.484287925696594)","(5.5, 6.6, 6.446622516556292)","(2.3, 2.58, 2.5742820838627702)","(16.0, 19.5, 19.31168831168831)","(8.5, 9.4, 9.291327433628318)","(12.0, 14.0, 13.839716312056737)"
07-01-2023 13:39:20.180090,"(3.9, 4.5, 4.484275755228505)","(5.5, 6.6, 6.471925754060325)","(2.3, 2.58, 2.575438596491228)","(16.0, 19.5, 19.31168831168831)","(8.5, 9.4, 9.291327433628318)","(12.0, 14.0, 13.839716312056737)"
07-01-2023 13:39:21.244843,"(3.9, 4.5, 4.484280155642024)","(5.5, 6.6, 6.470343137254902)","(2.3, 2.58, 2.5779276773296247)","(16.0, 19.5, 19.31168831168831)","(8.5, 9.4, 9.272083333333333)","(12.0, 14.0, 13.44047619047619)"
07-01-2023 13:39:22.243159,"(3.9, 4.5, 4.487577092511013)","(5.5, 6.6, 6.472020075282309)","(2.3, 2.58, 2.577967257844475)","(16.0, 19.5, 19.31168831168831)","(8.5, 9.4, 9.26963906581741)","(12.0, 13.5, 13.435691318327974)"
07-01-2023 13:39:23.169563,"(3.9, 4.5, 4.487577092511013)","(5.5, 6.6, 6.472020075282309)","(2.3, 2.58, 2.579098360655738)","(16.0, 19.5, 19.35820895522388)","(8.5, 9.4, 9.26963906581741)","(12.0, 13.5, 13.435691318327974)"
07-01-2023 13:39:24.248236,"(3.9, 4.5, 4.4904045155221075)","(5.5, 6.6, 6.452601156069364)","(2.3, 2.6, 2.5831117824773413)","(16.0, 19.5, 19.35820895522388)","(8.5, 9.4, 9.249877750611246)","(12.0, 13.5, 13.435691318327974)"
07-01-2023 13:39:25.193547,"(3.9, 4.5, 4.4904045155221075)","(5.5, 6.6, 6.452601156069364)","(2.3, 2.6, 2.5831117824773413)","(16.0, 19.5, 19.35820895522388)","(8.5, 9.4, 9.252048192771085)","(12.0, 13.5, 13.499077490774908)"
07-01-2023 13:39:26.167805,"(3.9, 4.5, 4.491091703056768)","(5.5, 6.6, 6.452601156069364)","(2.3, 2.6, 2.5801884816753926)","(16.0, 19.5, 19.39669421487603)","(8.5, 9.4, 9.252048192771085)","(12.0, 13.5, 13.45541958041958)"
07-01-2023 13:39:27.204401,"(3.9, 4.6, 4.507636363636363)","(5.5, 6.6, 6.417478991596639)","(2.3, 2.6, 2.5820286396181387)","(16.0, 19.5, 19.415384615384614)","(8.5, 9.4, 9.283854166666666)","(12.0, 13.5, 13.458937198067632)"
07-01-2023 13:39:28.229205,"(3.9, 4.6, 4.533333333333333)","(5.5, 6.6, 6.415932203389831)","(2.3, 2.6, 2.584625131995776)","(16.0, 19.5, 19.415384615384614)","(8.5, 9.4, 9.251827242524916)","(12.0, 13.5, 13.458937198067632)"
07-01-2023 13:39:29.157688,"(3.9, 4.6, 4.510540915395285)","(5.5, 6.6, 6.500794351279788)","(2.3, 2.6, 2.584625131995776)","(16.0, 19.5, 19.415384615384614)","(8.5, 9.4, 9.219762845849802)","(12.0, 13.5, 13.458937198067632)"
07-01-2023 13:39:30.058570,"(3.9, 4.6, 4.5125581395348835)","(5.5, 6.6, 6.500727272727273)","(2.3, 2.6, 2.5843776824034337)","(16.0, 19.5, 19.415384615384614)","(8.5, 9.4, 9.220408163265306)","(12.0, 13.5, 13.458937198067632)"
07-01-2023 13:39:31.084119,"(3.9, 4.6, 4.5049919484702095)","(5.5, 6.6, 6.502385321100918)","(2.3, 2.6, 2.5852262443438914)","(16.0, 19.5, 19.428571428571427)","(8.5, 9.4, 9.134210526315789)","(12.0, 13.5, 13.817790530846485)"
07-01-2023 13:39:32.087942,"(3.9, 4.6, 4.5376132930513595)","(5.5, 6.6, 6.504494382022472)","(2.3, 2.6, 2.5853993250843645)","(16.0, 19.5, 19.775862068965516)","(8.5, 9.2, 9.12548435171386)","(12.0, 14.0, 13.83420365535248)"
07-01-2023 13:39:33.074981,"(3.9, 4.6, 4.552083333333333)","(5.5, 6.6, 6.504494382022472)","(2.3, 2.6, 2.5864601366742597)","(16.0, 20.0, 19.775862068965516)","(8.5, 9.2, 9.131768388106416)","(12.0, 14.0, 13.62202380952381)"
07-01-2023 13:39:34.005437,"(3.9, 4.6, 4.552137767220902)","(5.5, 6.6, 6.504494382022472)","(2.3, 2.6, 2.5871453287197235)","(16.0, 20.0, 19.775862068965516)","(8.5, 9.2, 8.93416149068323)","(12.0, 14.0, 13.712616822429906)"
07-01-2023 13:39:35.024370,"(3.9, 4.6, 4.543159379407617)","(5.5, 6.6, 6.505482041587902)","(2.3, 2.6, 2.5853101736972706)","(16.0, 20.0, 19.775862068965516)","(8.5, 9.0, 8.93416149068323)","(12.0, 14.0, 13.74795081967213)"
07-01-2023 13:39:35.997800,"(3.9, 4.6, 4.543159379407617)","(5.5, 6.6, 6.505482041587902)","(2.3, 2.6, 2.5852919254658384)","(16.0, 20.0, 19.637931034482758)","(8.5, 9.0, 8.98533724340176)","(12.0, 14.0, 13.763043478260869)"
07-01-2023 13:39:36.945894,"(3.9, 4.6, 4.552173913043478)","(5.5, 6.6, 6.505482041587902)","(2.3, 2.6, 2.5847914438502673)","(16.0, 21.0, 19.746268656716417)","(8.5, 9.2, 8.983625730994152)","(12.0, 14.0, 13.752272727272727)"
07-01-2023 13:39:37.968230,"(3.9, 4.6, 4.579722921914358)","(5.5, 6.6, 6.503660886319846)","(2.3, 2.6, 2.5835581395348837)","(16.0, 19.5, 19.182926829268293)","(8.5, 9.0, 8.929411764705883)","(12.0, 14.0, 13.779735682819384)"
07-01-2023 13:39:38.908812,"(3.9, 4.6, 4.584011220196353)","(5.5, 6.6, 6.418775510204082)","(2.3, 2.58, 2.5773053561568195)","(16.0, 19.5, 19.182926829268293)","(8.5, 9.0, 8.870000000000001)","(12.0, 14.0, 13.76909090909091)"
07-01-2023 13:39:39.912461,"(3.9, 4.6, 4.583115942028985)","(5.5, 6.6, 6.418775510204082)","(2.3, 2.58, 2.5875111507582518)","(16.0, 19.5, 19.182926829268293)","(8.5, 9.0, 9.007821229050279)","(12.0, 14.0, 13.766544117647058)"
07-01-2023 13:39:40.965925,"(3.9, 4.6, 4.582281205164993)","(5.5, 6.6, 6.4184)","(2.3, 2.6, 2.5812834224598933)","(16.0, 19.5, 19.01851851851852)","(8.5, 9.2, 8.902173913043478)","(12.0, 14.0, 13.766544117647058)"
07-01-2023 13:39:42.062213,"(3.9, 4.6, 4.599913269731136)","(5.5, 6.6, 6.4188099808061425)","(2.3, 2.6, 2.582224409448819)","(16.0, 19.5, 18.96039603960396)","(8.5, 9.0, 8.92)","(12.0, 14.0, 13.757633587786259)"
07-01-2023 13:39:43.114048,"(3.9, 4.7, 4.605038759689922)","(5.5, 6.6, 6.416599190283401)","(2.3, 2.6, 2.5778793204452257)","(16.0, 19.0, 20.25)","(8.5, 9.0, 8.899280575539569)","(12.0, 14.0, 13.812720848056538)"
07-01-2023 13:39:44.142389,"(3.9, 4.7, 4.626949241234955)","(5.5, 6.6, 6.405995717344754)","(2.3, 2.58, 2.576732456140351)","(16.0, 21.0, 20.892344497607656)","(8.5, 9.0, 8.895454545454546)","(12.0, 14.0, 13.812720848056538)"
07-01-2023 13:39:45.058378,"(3.9, 4.7, 4.628291909042835)","(5.5, 6.6, 6.405995717344754)","(2.3, 2.58, 2.576732456140351)","(16.0, 21.0, 20.892344497607656)","(8.5, 9.0, 8.895454545454546)","(12.0, 14.0, 13.802721088435375)"
07-01-2023 13:39:46.131723,"(3.9, 4.6, 4.597549481621112)","(5.5, 6.4, 6.3767820773930755)","(2.3, 2.58, 2.579900249376559)","(16.0, 21.0, 18.894273127753305)","(8.5, 9.0, 8.856097560975611)","(12.0, 14.0, 13.824675324675324)"
07-01-2023 13:39:47.199034,"(3.9, 4.7, 4.609816753926701)","(5.5, 6.4, 6.376397515527951)","(2.3, 2.58, 2.5810331125827815)","(16.0, 19.0, 18.88679245283019)","(8.5, 9.0, 8.77948717948718)","(12.0, 14.0, 13.815068493150685)"
07-01-2023 13:39:48.254298,"(3.9, 4.7, 4.613550815558344)","(5.5, 6.4, 6.351885098743268)","(2.3, 2.6, 2.58)","(16.0, 19.0, 17.49618320610687)","(8.5, 8.8, 8.55)","(12.0, 14.0, 12.805164319248826)"
07-01-2023 13:39:49.306751,"(3.9, 5.3, 5.228571428571429)","(5.5, 6.4, 6.39920634920635)","(2.3, 2.58, 2.576866028708134)","(16.0, 17.5, 17.526785714285715)","(8.5, 8.6, 8.377443609022556)","(12.0, 13.0, 12.723880597014926)"
07-01-2023 13:39:50.308302,"(3.9, 5.2, 5.046341463414635)","(5.5, 6.6, 6.434297520661158)","(2.3, 2.58, 2.57242774566474)","(16.0, 18.0, 17.526785714285715)","(8.5, 8.6, 8.377443609022556)","(12.0, 13.0, 12.723880597014926)"
07-01-2023 13:39:51.430487,"(3.9, 5.1, 5.088679245283019)","(5.5, 6.6, 6.429247311827957)","(2.3, 2.56, 2.552198795180723)","(16.0, 18.0, 17.706806282722514)","(8.5, 8.8, 8.345029239766081)","(12.0, 13.0, 12.676829268292684)"
07-01-2023 13:39:52.407501,"(3.9, 5.0, 4.9964135021097045)","(5.5, 6.6, 6.428936170212766)","(2.3, 2.56, 2.5536363636363637)","(16.0, 18.0, 17.699481865284973)","(8.5, 9.0, 8.345029239766081)","(12.0, 13.0, 12.676829268292684)"
07-01-2023 13:39:53.303813,"(3.9, 5.0, 4.997872340425532)","(5.5, 6.6, 6.428936170212766)","(2.3, 2.56, 2.558139534883721)","(16.0, 18.0, 17.699481865284973)","(8.5, 8.8, 8.65)","(12.0, 13.0, 12.676829268292684)"
07-01-2023 13:39:54.379875,"(3.9, 5.1, 5.081081081081081)","(5.5, 6.6, 6.448565965583174)","(2.3, 2.56, 2.5572428419936375)","(16.0, 18.0, 17.730232558139534)","(8.5, 8.6, 8.422222222222222)","(12.0, 13.0, 12.59322033898305)"
07-01-2023 13:39:55.390094,"(3.9, 5.1, 5.087468030690537)","(5.5, 6.6, 6.411084337349398)","(2.3, 2.56, 2.555335608646189)","(16.0, 18.0, 17.78306878306878)","(8.5, 8.6, 8.511111111111111)","(12.0, 13.0, 12.64179104477612)"
07-01-2023 13:39:56.460209,"(4.0, 5.1, 5.08855421686747)","(5.5, 6.6, 6.404010025062657)","(2.3, 2.56, 2.554331550802139)","(16.0, 18.0, 17.78306878306878)","(8.0, 8.6, 8.705882352941178)","(12.0, 13.0, 12.621794871794872)"
07-01-2023 13:39:57.591213,"(4.0, 5.0, 4.910749564206856)","(5.5, 6.6, 6.422013170272813)","(2.3, 2.56, 2.5497431781701443)","(16.0, 18.0, 17.75595238095238)","(8.0, 8.8, 8.754128440366973)","(12.0, 13.0, 12.647058823529411)"
07-01-2023 13:39:58.539449,"(4.0, 5.0, 4.913277777777778)","(5.5, 6.6, 6.416844143272024)","(2.3, 2.56, 2.5497431781701443)","(16.0, 18.0, 17.75595238095238)","(8.0, 9.0, 8.754128440366973)","(12.0, 13.0, 12.557803468208093)"
07-01-2023 13:39:59.567619,"(4.0, 5.0, 4.925346724055476)","(5.5, 6.6, 6.354769560557342)","(2.3, 2.56, 2.5539630118890355)","(16.0, 18.0, 17.86111111111111)","(8.0, 9.0, 8.858947368421052)","(12.0, 13.5, 12.24401913875598)"
07-01-2023 13:40:00.603807,"(4.0, 5.0, 4.920514165792236)","(6.0, 6.4, 6.393824228028504)","(2.3, 2.56, 2.557180675049636)","(16.0, 18.0, 17.87410071942446)","(8.0, 9.0, 8.919760479041916)","(12.0, 13.5, 12.415289256198347)"
07-01-2023 13:40:01.581288,"(4.0, 5.0, 4.922900763358779)","(6.0, 6.4, 6.394070695553022)","(2.3, 2.56, 2.5707400828892837)","(16.0, 18.0, 18.364341085271317)","(8.0, 9.0, 8.892307692307693)","(12.0, 13.5, 12.33108108108108)"
07-01-2023 13:40:02.611011,"(4.0, 4.9, 4.888888888888889)","(6.0, 6.4, 6.394183445190157)","(2.3, 2.58, 2.5614251781472683)","(16.0, 18.5, 18.32638888888889)","(8.0, 9.0, 8.83755868544601)","(12.0, 13.5, 12.851063829787234)"
07-01-2023 13:40:03.622832,"(4.0, 4.9, 4.87295918367347)","(5.5, 6.4, 6.3760649087221095)","(2.3, 2.58, 2.572049252418646)","(16.0, 18.5, 18.35185185185185)","(8.0, 9.2, 8.648484848484848)","(12.0, 13.0, 12.36144578313253)"
07-01-2023 13:40:04.674679,"(4.0, 4.9, 4.85)","(5.5, 6.4, 6.366365280289331)","(2.3, 2.58, 2.5707814269535674)","(16.0, 18.5, 18.405594405594407)","(8.0, 8.8, 8.416666666666666)","(12.0, 12.5, 12.467105263157894)"
07-01-2023 13:40:05.758807,"(4.0, 5.0, 4.81312693498452)","(5.5, 6.4, 6.396141479099679)","(2.3, 2.58, 2.577650602409639)","(16.0, 18.5, 18.432835820895523)","(8.0, 8.8, 8.781581581581582)","(12.0, 12.5, 12.60759493670886)"
07-01-2023 13:40:06.834255,"(3.9, 5.0, 4.8069097888675625)","(5.5, 6.4, 6.396141479099679)","(2.3, 2.58, 2.5787420042643925)","(16.0, 18.5, 18.42248062015504)","(8.0, 8.8, 8.379999999999999)","(12.0, 13.0, 12.436363636363636)"
07-01-2023 13:40:07.876624,"(3.9, 4.9, 4.884873949579832)","(5.5, 6.6, 6.401879699248121)","(2.3, 2.58, 2.5797140780227767)","(16.0, 18.5, 18.42248062015504)","(8.0, 8.8, 8.448275862068966)","(12.0, 13.0, 11.979452054794521)"
07-01-2023 13:40:08.825611,"(4.0, 4.9, 4.8872)","(5.5, 6.6, 6.406071757129715)","(2.35, 2.58, 2.5799302267630204)","(16.0, 18.5, 18.415254237288135)","(8.0, 8.8, 8.448275862068966)","(11.0, 12.5, 12.183168316831683)"
07-01-2023 13:40:09.926337,"(4.0, 4.9, 4.8887323943661976)","(5.5, 6.6, 6.40625)","(2.35, 2.6, 2.591120448179272)","(16.0, 18.5, 18.379518072289155)","(8.0, 8.8, 8.815049864007253)","(11.0, 12.5, 11.79182156133829)"
07-01-2023 13:40:11.010516,"(4.0, 4.9, 4.86436170212766)","(5.5, 6.6, 6.40625)","(2.35, 2.6, 2.593352435530086)","(16.0, 18.5, 18.392473118279568)","(8.0, 9.0, 8.823275862068966)","(11.0, 12.5, 11.724832214765101)"
07-01-2023 13:40:11.924138,"(4.0, 4.9, 4.869777777777778)","(5.5, 6.6, 6.41158371040724)","(2.35, 2.6, 2.593352435530086)","(16.0, 18.5, 18.392473118279568)","(8.0, 9.0, 8.771428571428572)","(11.0, 12.5, 11.787037037037036)"
07-01-2023 13:40:12.993784,"(4.0, 4.9, 4.895488721804512)","(5.5, 6.6, 6.441068702290076)","(2.35, 2.6, 2.5968750000000003)","(16.0, 18.5, 18.457894736842107)","(7.5, 8.8, 8.771428571428572)","(11.0, 12.5, 11.787037037037036)"
07-01-2023 13:40:14.088653,"(4.0, 4.9, 4.895488721804512)","(5.5, 6.6, 6.441068702290076)","(2.35, 2.6, 2.5982300884955754)","(16.0, 18.5, 18.580357142857142)","(7.5, 8.8, 8.741176470588236)","(11.0, 12.5, 11.787037037037036)"
07-01-2023 13:40:15.028265,"(4.0, 4.9, 4.826858513189449)","(5.5, 6.6, 6.4440989399293285)","(2.35, 2.6, 2.5981896551724137)","(16.0, 19.0, 18.638461538461538)","(7.5, 8.8, 8.775634517766498)","(11.0, 12.0, 11.733333333333333)"
07-01-2023 13:40:16.067115,"(4.0, 4.9, 4.825629290617849)","(5.5, 6.6, 6.4440989399293285)","(2.35, 2.6, 2.598157894736842)","(16.0, 19.0, 18.638461538461538)","(7.5, 8.4, 8.395793901156678)","(11.0, 12.5, 11.644827586206896)"
07-01-2023 13:40:17.026733,"(4.0, 4.9, 4.795253682487726)","(5.5, 6.6, 6.444303126656068)","(2.35, 2.62, 2.6010840108401085)","(16.0, 19.0, 18.799145299145298)","(7.5, 8.8, 8.604545454545455)","(11.0, 12.5, 12.13138686131387)"
07-01-2023 13:40:18.044631,"(4.0, 4.8, 4.771428571428571)","(5.5, 6.6, 6.430645161290323)","(2.35, 2.66, 2.642312138728324)","(16.0, 19.0, 18.78688524590164)","(7.5, 8.8, 8.777064220183487)","(11.0, 12.5, 11.912790697674419)"
07-01-2023 13:40:19.023931,"(4.2, 4.8, 4.7911894273127755)","(5.5, 6.6, 6.4296639629200465)","(2.35, 2.6, 2.59672131147541)","(15.0, 19.0, 18.757731958762886)","(7.5, 8.8, 8.789528795811519)","(11.0, 12.5, 11.85531914893617)"
07-01-2023 13:40:20.087833,"(4.2, 4.8, 4.764951768488746)","(5.5, 6.6, 6.448008277289188)","(2.35, 2.62, 2.6082857142857145)","(15.0, 19.0, 18.771844660194176)","(7.5, 8.8, 8.789528795811519)","(11.0, 12.5, 11.85531914893617)"
07-01-2023 13:40:21.172211,"(4.2, 4.8, 4.778991596638655)","(5.5, 6.6, 6.454562737642585)","(2.35, 2.62, 2.5903488372093024)","(15.0, 19.0, 18.856)","(7.5, 8.8, 8.760990712074303)","(11.0, 12.5, 11.863636363636363)"
07-01-2023 13:40:22.071948,"(4.0, 4.8, 4.74778947368421)","(5.5, 6.6, 6.463818424566088)","(2.35, 2.6, 2.5903488372093024)","(15.0, 19.0, 18.856)","(7.5, 8.8, 8.751538461538463)","(11.0, 12.0, 11.976744186046512)"
07-01-2023 13:40:23.089264,"(4.0, 4.8, 4.748547717842324)","(5.5, 6.6, 6.451744186046512)","(2.35, 2.6, 2.5905179282868525)","(15.0, 19.0, 18.847457627118644)","(7.5, 8.8, 8.744)","(11.0, 12.0, 11.976744186046512)"
07-01-2023 13:40:24.135888,"(4.0, 4.8, 4.748925410872314)","(5.5, 6.6, 6.439454354669465)","(2.35, 2.6, 2.5912820512820516)","(15.0, 19.0, 18.847457627118644)","(7.5, 8.8, 8.752201257861635)","(11.0, 12.0, 11.969696969696969)"
07-01-2023 13:40:25.201196,"(4.0, 4.8, 4.737461300309597)","(5.5, 6.6, 6.43903208837454)","(2.35, 2.6, 2.594086956521739)","(15.0, 19.0, 19.873684210526317)","(7.5, 8.8, 8.757303370786516)","(11.0, 12.0, 12.31549815498155)"
07-01-2023 13:40:26.261586,"(4.0, 4.8, 4.745081967213115)","(5.5, 6.6, 6.447761194029851)","(2.35, 2.6, 2.595227552275523)","(15.0, 20.0, 19.92105263157895)","(7.5, 8.8, 8.757303370786516)","(11.0, 12.5, 12.31549815498155)"
07-01-2023 13:40:27.304678,"(4.0, 4.8, 4.740620384047268)","(5.5, 6.6, 6.447761194029851)","(2.35, 2.6, 2.595227552275523)","(15.0, 20.0, 19.813953488372093)","(7.5, 8.8, 8.561333333333334)","(11.0, 12.5, 12.372964169381108)"
07-01-2023 13:40:28.339458,"(4.0, 4.8, 4.7438547486033515)","(5.5, 6.6, 6.461840261560019)","(2.35, 2.6, 2.592067510548523)","(15.0, 20.0, 19.91919191919192)","(7.5, 8.6, 8.571171171171171)","(11.0, 12.5, 12.372964169381108)"
07-01-2023 13:40:29.437689,"(4.0, 4.8, 4.740663900414938)","(5.5, 6.6, 6.464749628160635)","(2.35, 2.62, 2.6118438761776583)","(15.0, 20.0, 19.923809523809524)","(7.5, 8.6, 8.584466019417475)","(11.0, 12.5, 12.35608856088561)"
07-01-2023 13:40:30.336098,"(4.0, 4.8, 4.739048991354467)","(5.5, 6.6, 6.433455433455434)","(2.35, 2.62, 2.6118438761776583)","(15.0, 20.0, 19.923809523809524)","(7.5, 8.6, 8.584466019417475)","(11.0, 12.5, 12.35608856088561)"
07-01-2023 13:40:31.405285,"(4.0, 4.8, 4.746902654867257)","(5.5, 6.6, 6.4338199513382)","(2.35, 2.62, 2.6117326057298773)","(15.0, 20.0, 19.923809523809524)","(7.5, 8.8, 8.733333333333334)","(11.0, 12.5, 12.4025)"
07-01-2023 13:40:32.458441,"(4.0, 4.8, 4.749808429118774)","(5.5, 6.6, 6.4338199513382)","(2.35, 2.62, 2.6139165009940357)","(15.0, 21.0, 20.70909090909091)","(7.5, 9.0, 8.733333333333334)","(11.0, 12.5, 12.4025)"
07-01-2023 13:40:33.518860,"(4.0, 4.8, 4.749712092130518)","(5.5, 6.6, 6.4338199513382)","(2.35, 2.62, 2.6184630838774487)","(15.0, 21.0, 20.88)","(7.5, 9.2, 15.33095238095238)","(11.0, 12.5, 17.5)"
07-01-2023 13:40:34.586244,"(4.0, 4.9, 4.834426229508197)","(5.5, 6.8, 6.187826086956521)","(2.35, 2.96, 2.9352941176470586)","(15.0, 36.0, 21.0)","(7.5, 15.5, 11.8875)","(11.0, 19.0, 15.15625)"
07-01-2023 13:40:35.637856,"(4.0, 4.8, 4.773214285714285)","(5.5, 6.8, 6.187826086956521)","(2.35, 2.96, 2.6627715355805246)","(15.0, 36.0, 28.333333333333336)","(7.5, 12.0, 13.483333333333334)","(11.0, 15.5, 16.176470588235293)"
07-01-2023 13:40:36.654564,"(4.0, 4.8, 4.768421052631579)","(5.5, 6.8, 6.187826086956521)","(2.35, 2.58, 2.5634456928838953)","(15.0, 30.0, 28.333333333333336)","(7.5, 14.5, 14.516666666666666)","(11.0, 17.0, 16.176470588235293)"
07-01-2023 13:40:37.564992,"(4.0, 4.7, 4.675)","(5.5, 6.8, 6.187826086956521)","(2.35, 2.72, 2.6782608695652175)","(15.0, 30.0, 28.333333333333336)","(7.5, 15.0, 14.107692307692307)","(11.0, 17.0, 11.875)"
07-01-2023 13:40:38.535003,"(4.0, 4.9, 4.742857142857143)","(5.5, 6.8, 6.187826086956521)","(2.35, 2.52, 2.5177538829151733)","(15.0, 30.0, 28.5)","(7.5, 14.5, 13.0)","(11.0, 12.0, 11.875)"
07-01-2023 13:40:39.745369,"(4.0, 4.7, 4.606382978723404)","(5.5, 6.0, 5.5)","(2.35, 2.6, 2.595624195624196)","(15.0, 30.0, 18.1875)","(7.5, 14.5, 13.333333333333334)","(11.0, 12.0, 13.088235294117647)"
07-01-2023 13:40:41.013983,"(4.0, 4.7, 4.688461538461539)","(5.5, 6.0, 5.804347826086956)","(2.35, 2.6, 2.517669441141498)","(15.0, 18.5, 26.5)","(7.5, 15.0, 14.6)","(11.0, 13.5, 16.833333333333332)"
07-01-2023 13:40:42.070948,"(4.0, 3.65, 3.5520725388601035)","(5.5, 6.0, 5.804347826086956)","(2.35, 2.52, 2.565)","(15.0, 29.0, 22.75)","(7.5, 15.5, 15.102173913043478)","(11.0, 17.5, 19.346938775510203)"
07-01-2023 13:40:43.169199,"(4.0, 4.4, 3.406756756756757)","(5.5, 6.0, 5.65)","(2.35, 2.62, 2.61568345323741)","(15.0, 27.0, 26.0)","(7.5, 15.5, 12.765217391304347)","(11.0, 21.0, 18.5)"
07-01-2023 13:40:44.314087,"(4.0, 3.95, 3.6799999999999997)","(5.5, 6.0, 5.58)","(2.35, 2.62, 2.61568345323741)","(15.0, 27.0, 33.0)","(7.5, 13.0, 12.325)","(11.0, 21.0, 18.857142857142858)"
07-01-2023 13:40:45.304247,"(4.0, 3.75, 3.6466216216216214)","(5.5, 6.0, 5.9411764705882355)","(2.35, 2.62, 2.6142307692307694)","(15.0, 36.0, 26.4)","(7.5, 13.0, 10.318181818181818)","(11.0, 21.0, 16.625)"
