,Scotch Queen,Instant Gold,Free At Night,Showtime Joe,Drop Anchor,Sunshine Girl,Princess Waters,Hidden Radar
07-12-2022 19:50:03.841579,"(18.0, 32.0, 31.43661971830986)","(4.2, 5.3, 5.1060606060606055)","(3.0, 3.7, 3.612)","(3.5, 4.1, 4.000675675675676)","(26.0, 42.0, 40.0)","(101.0, 570.0, 412.8571428571429)","(6.5, 8.0, 7.780952380952381)","(9.0, 11.0, 10.875)"
07-12-2022 19:50:05.039307,"(18.0, 32.0, 31.09090909090909)","(4.2, 5.3, 5.108695652173913)","(3.0, 3.7, 3.623684210526316)","(3.5, 4.1, 4.014035087719298)","(26.0, 42.0, 42.36363636363636)","(101.0, 550.0, 463.33333333333337)","(6.5, 7.8, 7.975)","(9.0, 11.0, 10.879518072289157)"
07-12-2022 19:50:06.194257,"(18.0, 32.0, 29.5)","(4.2, 5.2, 5.021621621621622)","(3.0, 3.75, 3.623684210526316)","(3.5, 4.1, 4.014035087719298)","(26.0, 44.0, 40.857142857142854)","(101.0, 530.0, 370.0)","(6.5, 8.0, 8.047619047619047)","(9.0, 11.0, 10.879518072289157)"
07-12-2022 19:50:07.329232,"(19.0, 32.0, 28.923076923076923)","(4.2, 5.2, 5.042105263157895)","(3.0, 3.7, 3.6392857142857142)","(3.5, 4.1, 4.000699300699301)","(26.0, 42.0, 39.9)","(101.0, 530.0, 370.0)","(6.5, 8.2, 8.02608695652174)","(9.0, 11.0, 10.839080459770114)"
07-12-2022 19:50:08.496623,"(19.0, 32.0, 28.923076923076923)","(4.2, 5.2, 5.042105263157895)","(3.0, 3.7, 3.625)","(3.5, 4.1, 4.003401360544218)","(26.0, 42.0, 39.9)","(101.0, 530.0, 408.1818181818182)","(6.5, 8.2, 8.133333333333333)","(9.0, 11.0, 9.863636363636363)"
07-12-2022 19:50:09.588523,"(19.0, 32.0, 28.923076923076923)","(4.2, 5.2, 5.110526315789474)","(3.0, 3.7, 3.68448275862069)","(3.5, 4.1, 4.002739726027397)","(26.0, 42.0, 39.9)","(101.0, 510.0, 360.6666666666667)","(6.5, 8.2, 8.169230769230769)","(9.0, 10.0, 9.921212121212122)"
07-12-2022 19:50:10.655642,"(19.0, 32.0, 29.419354838709676)","(4.2, 5.2, 5.110526315789474)","(3.0, 3.75, 3.6725806451612906)","(3.5, 4.1, 4.002739726027397)","(26.0, 42.0, 39.9)","(101.0, 510.0, 419.0)","(6.5, 8.2, 8.183333333333334)","(9.0, 10.0, 9.921212121212122)"
07-12-2022 19:50:11.674270,"(19.0, 32.0, 29.419354838709676)","(4.2, 5.2, 5.110526315789474)","(3.0, 3.75, 3.648214285714286)","(3.5, 4.1, 4.010691823899371)","(26.0, 42.0, 39.9)","(101.0, 500.0, 381.6666666666667)","(6.5, 8.2, 8.070588235294117)","(9.0, 10.0, 9.923529411764706)"
07-12-2022 19:50:12.717622,"(19.0, 32.0, 29.06896551724138)","(4.2, 5.3, 5.14)","(3.0, 3.7, 3.6733333333333333)","(3.5, 4.1, 4.005333333333334)","(26.0, 42.0, 34.43478260869565)","(101.0, 490.0, 381.6666666666667)","(6.5, 8.2, 8.042105263157895)","(9.0, 10.0, 9.931578947368422)"
07-12-2022 19:50:13.802548,"(19.0, 32.0, 28.785714285714285)","(4.2, 5.3, 5.205882352941177)","(3.0, 3.75, 3.683333333333333)","(3.5, 4.1, 4.009090909090909)","(26.0, 36.0, 34.285714285714285)","(101.0, 490.0, 405.0)","(6.5, 8.2, 8.037837837837838)","(9.0, 10.0, 10.40253164556962)"
07-12-2022 19:50:14.947628,"(19.0, 30.0, 29.7)","(4.2, 5.3, 5.205882352941177)","(3.0, 3.75, 3.6091836734693876)","(3.5, 4.1, 4.013669064748202)","(26.0, 36.0, 34.15384615384615)","(101.0, 480.0, 335.0)","(6.5, 8.2, 8.149999999999999)","(9.0, 10.5, 10.366666666666667)"
07-12-2022 19:50:16.133574,"(19.0, 30.0, 29.6)","(4.2, 5.3, 5.199999999999999)","(3.0, 3.65, 3.5653005464480874)","(3.5, 4.1, 4.013669064748202)","(26.0, 36.0, 32.8)","(101.0, 470.0, 322.1428571428571)","(6.5, 8.2, 8.16969696969697)","(9.0, 10.5, 10.379310344827585)"
07-12-2022 19:50:17.288523,"(19.0, 32.0, 29.384615384615383)","(4.2, 5.3, 5.199999999999999)","(3.0, 3.65, 3.577450980392157)","(3.5, 4.1, 4.013669064748202)","(26.0, 36.0, 32.8)","(101.0, 470.0, 432.5)","(6.5, 8.4, 8.151724137931035)","(9.0, 10.5, 10.383333333333333)"
07-12-2022 19:50:18.454392,"(19.0, 32.0, 29.44)","(4.2, 5.3, 5.228571428571429)","(3.0, 3.6, 3.5731884057971013)","(3.5, 4.1, 4.013669064748202)","(26.0, 36.0, 32.8)","(101.0, 450.0, 384.375)","(6.5, 8.4, 8.142857142857142)","(9.0, 10.5, 10.613636363636363)"
07-12-2022 19:50:19.594624,"(19.0, 32.0, 29.733333333333334)","(4.2, 5.3, 5.294736842105263)","(3.0, 3.6, 3.5195121951219512)","(3.5, 4.1, 4.01304347826087)","(26.0, 36.0, 32.8)","(101.0, 450.0, 362.5)","(6.5, 8.4, 8.142857142857142)","(9.0, 11.0, 10.661290322580646)"
07-12-2022 19:50:20.756603,"(19.0, 32.0, 29.28)","(4.2, 5.3, 5.294736842105263)","(3.0, 3.55, 3.5195121951219512)","(3.5, 4.1, 4.01304347826087)","(26.0, 36.0, 32.8)","(101.0, 450.0, 406.25)","(6.5, 8.4, 8.26)","(9.0, 11.0, 10.671875)"
07-12-2022 19:50:21.892712,"(19.0, 32.0, 29.28)","(4.2, 5.3, 5.275)","(3.0, 3.5, 3.4680232558139537)","(3.5, 4.1, 3.9651960784313727)","(26.0, 36.0, 33.03703703703704)","(101.0, 430.0, 373.75)","(6.5, 8.4, 8.427272727272728)","(9.0, 11.0, 10.676923076923076)"
07-12-2022 19:50:23.034754,"(19.0, 32.0, 29.384615384615383)","(4.2, 5.4, 5.302127659574468)","(3.0, 3.5, 3.436046511627907)","(3.5, 4.0, 4.006106870229008)","(26.0, 36.0, 33.03703703703704)","(101.0, 430.0, 383.57142857142856)","(6.5, 8.6, 8.482926829268292)","(9.0, 11.0, 10.706896551724139)"
07-12-2022 19:50:24.097505,"(19.0, 32.0, 29.384615384615383)","(4.2, 5.4, 5.321428571428571)","(3.0, 3.5, 3.4294871794871793)","(3.5, 4.1, 4.006106870229008)","(26.0, 36.0, 33.77777777777778)","(101.0, 420.0, 341.42857142857144)","(6.5, 8.6, 8.418750000000001)","(9.0, 11.0, 10.73015873015873)"
07-12-2022 19:50:25.250813,"(19.0, 32.0, 29.733333333333334)","(4.2, 5.3, 5.269230769230769)","(3.0, 3.5, 3.425373134328358)","(3.5, 4.1, 4.013768115942029)","(26.0, 36.0, 33.77777777777778)","(101.0, 410.0, 320.0)","(6.5, 8.6, 8.429411764705883)","(9.0, 11.0, 10.696428571428571)"
07-12-2022 19:50:26.423870,"(19.0, 32.0, 29.384615384615383)","(4.2, 5.3, 5.259375)","(3.0, 3.5, 3.425)","(3.5, 4.1, 4.013768115942029)","(26.0, 36.0, 33.77777777777778)","(101.0, 410.0, 372.5)","(6.5, 8.6, 8.455)","(9.0, 11.0, 10.696428571428571)"
07-12-2022 19:50:27.652660,"(19.0, 32.0, 29.28)","(4.2, 5.3, 5.239024390243903)","(3.0, 3.5, 3.4178571428571427)","(3.5, 4.1, 4.010769230769231)","(26.0, 36.0, 33.80281690140845)","(101.0, 390.0, 372.5)","(6.5, 8.6, 8.471428571428572)","(9.0, 11.0, 10.794117647058824)"
07-12-2022 19:50:28.838610,"(19.0, 32.0, 29.333333333333332)","(4.2, 5.3, 5.163636363636363)","(3.0, 3.5, 3.4423076923076925)","(3.5, 4.1, 4.017218543046358)","(26.0, 36.0, 33.80281690140845)","(101.0, 390.0, 378.3333333333333)","(6.5, 8.6, 8.494117647058824)","(9.0, 11.0, 10.875)"
07-12-2022 19:50:30.003935,"(19.0, 32.0, 29.44)","(4.2, 5.3, 5.163636363636363)","(3.0, 3.45, 3.533490566037736)","(3.5, 4.1, 4.011428571428572)","(26.0, 36.0, 33.77777777777778)","(101.0, 390.0, 372.5)","(6.5, 8.6, 8.497142857142856)","(9.0, 11.0, 10.415254237288135)"
07-12-2022 19:50:31.156020,"(19.0, 32.0, 29.79310344827586)","(4.2, 5.1, 5.027272727272727)","(3.0, 3.55, 3.5351219512195122)","(3.5, 4.1, 4.0248366013071895)","(26.0, 36.0, 34.05)","(101.0, 390.0, 358.8888888888889)","(6.5, 8.6, 8.541176470588235)","(9.0, 10.5, 10.45)"
07-12-2022 19:50:32.385487,"(19.0, 32.0, 30.125)","(4.2, 5.0, 4.952941176470588)","(3.0, 3.55, 3.5373831775700935)","(3.5, 4.1, 4.041379310344827)","(26.0, 36.0, 33.891891891891895)","(101.0, 390.0, 358.8888888888889)","(6.5, 8.6, 8.563380281690142)","(9.0, 10.5, 10.441558441558442)"
07-12-2022 19:50:33.492009,"(19.0, 32.0, 30.22222222222222)","(4.2, 5.2, 5.117647058823529)","(3.0, 3.55, 3.5373831775700935)","(3.5, 4.1, 4.051282051282051)","(26.0, 36.0, 33.891891891891895)","(101.0, 390.0, 331.66666666666663)","(6.5, 8.8, 8.514851485148515)","(9.0, 10.5, 10.463302752293577)"
07-12-2022 19:50:34.609724,"(19.0, 30.0, 29.53846153846154)","(4.2, 5.2, 5.144444444444445)","(2.9, 3.55, 3.5362944162436545)","(3.5, 4.1, 4.001369863013698)","(26.0, 36.0, 33.891891891891895)","(101.0, 390.0, 356.6666666666667)","(6.5, 8.8, 8.52340425531915)","(9.0, 10.5, 10.461904761904762)"
07-12-2022 19:50:35.720326,"(19.0, 32.0, 30.470588235294116)","(4.2, 5.2, 5.121052631578947)","(2.9, 3.55, 3.530952380952381)","(3.5, 4.1, 4.001369863013698)","(26.0, 36.0, 33.891891891891895)","(101.0, 370.0, 356.6666666666667)","(6.5, 8.8, 8.52340425531915)","(9.0, 10.5, 10.461904761904762)"
07-12-2022 19:50:36.845392,"(19.0, 32.0, 30.11111111111111)","(4.2, 5.3, 5.278301886792453)","(2.9, 3.55, 3.516809116809117)","(3.5, 4.1, 4.022988505747127)","(26.0, 36.0, 33.891891891891895)","(101.0, 370.0, 294.2105263157895)","(6.5, 8.8, 8.5)","(9.0, 10.5, 10.458333333333334)"
07-12-2022 19:50:38.042372,"(19.0, 32.0, 30.11111111111111)","(4.2, 5.4, 5.23125)","(2.9, 3.55, 3.5158823529411762)","(3.5, 4.1, 4.022988505747127)","(26.0, 36.0, 33.891891891891895)","(101.0, 370.0, 346.25)","(6.5, 8.8, 8.511627906976745)","(9.0, 10.5, 10.44578313253012)"
07-12-2022 19:50:39.198935,"(19.0, 32.0, 30.11111111111111)","(4.2, 5.4, 5.2457142857142856)","(2.9, 3.55, 3.5158823529411762)","(3.5, 4.1, 4.042857142857143)","(26.0, 36.0, 33.891891891891895)","(101.0, 360.0, 346.25)","(6.5, 8.8, 8.613333333333333)","(9.0, 10.5, 10.451219512195122)"
07-12-2022 19:50:40.357975,"(19.0, 32.0, 29.939393939393938)","(4.2, 5.4, 5.2444444444444445)","(2.9, 3.55, 3.5145833333333334)","(3.5, 4.1, 4.056521739130434)","(26.0, 36.0, 33.891891891891895)","(101.0, 360.0, 346.25)","(6.5, 8.8, 8.466666666666667)","(9.0, 10.5, 10.75)"
07-12-2022 19:50:41.494824,"(19.0, 32.0, 29.384615384615383)","(4.2, 5.4, 5.283333333333333)","(2.9, 3.55, 3.5)","(3.5, 4.1, 4.066666666666666)","(26.0, 36.0, 33.73913043478261)","(101.0, 360.0, 346.25)","(6.5, 8.8, 8.549999999999999)","(9.0, 11.0, 10.781609195402298)"
07-12-2022 19:50:42.593496,"(19.0, 32.0, 29.63157894736842)","(4.2, 5.4, 5.302439024390244)","(2.9, 3.5, 3.4112391930835733)","(3.5, 4.2, 4.066666666666666)","(26.0, 36.0, 33.705882352941174)","(101.0, 360.0, 346.25)","(6.5, 8.6, 8.588888888888889)","(9.0, 11.0, 10.7)"
07-12-2022 19:50:43.636746,"(19.0, 32.0, 28.666666666666668)","(4.2, 5.2, 5.153711790393013)","(2.9, 3.45, 3.414285714285714)","(3.5, 4.2, 4.1169811320754715)","(26.0, 36.0, 33.67164179104478)","(101.0, 360.0, 346.25)","(6.5, 8.6, 8.589473684210526)","(9.0, 11.0, 10.833333333333334)"
07-12-2022 19:50:44.703044,"(19.0, 32.0, 28.842105263157894)","(4.2, 5.2, 5.152564102564103)","(2.9, 3.45, 3.3954545454545455)","(3.5, 4.2, 4.1169811320754715)","(26.0, 36.0, 33.67164179104478)","(101.0, 360.0, 337.5)","(6.5, 8.6, 8.593333333333334)","(9.0, 11.0, 10.847826086956522)"
07-12-2022 19:50:45.819202,"(19.0, 32.0, 28.842105263157894)","(4.2, 5.2, 5.181528662420383)","(2.9, 3.45, 3.4036363636363633)","(3.5, 4.2, 4.071641791044776)","(26.0, 36.0, 33.66153846153846)","(101.0, 350.0, 337.5)","(6.5, 8.6, 8.626086956521739)","(9.0, 11.0, 11.038461538461538)"
07-12-2022 19:50:46.977051,"(19.0, 32.0, 29.925925925925927)","(4.0, 5.2, 5.183783783783784)","(2.9, 3.45, 3.3635593220338986)","(3.5, 4.2, 4.149295774647888)","(26.0, 36.0, 33.51724137931034)","(101.0, 350.0, 292.85714285714283)","(6.5, 8.8, 8.902222222222223)","(9.0, 11.5, 10.947368421052632)"
07-12-2022 19:50:48.148064,"(19.0, 30.0, 29.096774193548388)","(4.0, 5.2, 5.184659090909091)","(2.9, 3.35, 3.3477272727272727)","(3.5, 4.2, 4.160714285714286)","(26.0, 34.0, 33.8125)","(101.0, 340.0, 323.33333333333337)","(6.5, 9.0, 9.112499999999999)","(9.0, 11.0, 10.90566037735849)"
07-12-2022 19:50:49.405435,"(19.0, 32.0, 30.303030303030305)","(4.0, 5.2, 5.199324324324325)","(2.9, 3.35, 3.3146153846153843)","(3.5, 4.2, 4.179699248120301)","(26.0, 36.0, 33.705882352941174)","(101.0, 330.0, 298.0)","(6.5, 9.2, 9.149999999999999)","(9.0, 11.0, 10.793103448275861)"
07-12-2022 19:50:50.611553,"(19.0, 32.0, 30.054054054054056)","(4.0, 5.2, 5.199324324324325)","(2.9, 3.35, 3.353623188405797)","(3.5, 4.2, 4.179545454545455)","(26.0, 36.0, 33.67164179104478)","(101.0, 330.0, 286.0)","(6.5, 9.2, 9.044444444444444)","(9.0, 11.0, 10.833333333333334)"
07-12-2022 19:50:51.777392,"(19.0, 32.0, 30.0)","(4.0, 5.2, 5.199324324324325)","(2.9, 3.4, 3.353623188405797)","(3.5, 4.2, 4.179545454545455)","(26.0, 36.0, 33.67164179104478)","(101.0, 330.0, 256.6666666666667)","(6.5, 9.2, 9.1)","(9.0, 11.0, 10.859375)"
07-12-2022 19:50:52.930211,"(19.0, 32.0, 29.09090909090909)","(4.0, 5.3, 5.261904761904762)","(2.9, 3.3, 3.2604166666666665)","(3.5, 4.2, 4.244827586206896)","(26.0, 36.0, 33.07142857142857)","(101.0, 330.0, 256.6666666666667)","(6.5, 9.2, 9.122222222222222)","(9.0, 11.0, 10.844827586206897)"
07-12-2022 19:50:54.126111,"(19.0, 30.0, 29.875)","(4.0, 5.3, 5.275135135135135)","(2.9, 3.4, 3.328688524590164)","(3.5, 4.3, 4.261832061068702)","(26.0, 34.0, 32.4)","(101.0, 330.0, 285.0)","(6.5, 9.2, 8.979310344827587)","(9.0, 11.0, 10.795454545454545)"
07-12-2022 19:50:55.365300,"(19.0, 30.0, 29.88235294117647)","(4.0, 5.3, 5.2772277227722775)","(2.9, 3.35, 3.323846153846154)","(3.5, 4.3, 4.26031746031746)","(26.0, 34.0, 32.21818181818182)","(101.0, 320.0, 285.0)","(6.5, 9.0, 8.980645161290322)","(9.0, 11.0, 10.833333333333334)"
07-12-2022 19:50:56.594626,"(19.0, 30.0, 29.529411764705884)","(4.0, 5.3, 5.253846153846154)","(2.9, 3.35, 3.2456896551724137)","(3.5, 4.3, 4.2595238095238095)","(26.0, 34.0, 31.0)","(101.0, 320.0, 274.44444444444446)","(6.5, 9.0, 9.048780487804878)","(9.0, 11.0, 10.958333333333334)"
07-12-2022 19:50:57.822671,"(19.0, 30.0, 29.466666666666665)","(4.0, 5.3, 5.253846153846154)","(2.9, 3.25, 3.2663934426229506)","(3.5, 4.3, 4.217391304347826)","(26.0, 34.0, 31.152542372881356)","(101.0, 330.0, 278.57142857142856)","(6.5, 9.2, 9.07)","(9.0, 11.0, 10.958333333333334)"
07-12-2022 19:50:59.068383,"(19.0, 30.0, 29.466666666666665)","(4.0, 5.3, 5.196753246753247)","(2.9, 3.35, 3.286111111111111)","(3.5, 4.3, 4.205333333333334)","(26.0, 34.0, 30.944444444444443)","(101.0, 330.0, 278.57142857142856)","(6.5, 9.2, 9.020689655172413)","(9.0, 11.0, 10.7)"
07-12-2022 19:51:00.287096,"(19.0, 30.0, 29.6)","(4.0, 5.2, 5.196753246753247)","(2.9, 3.3, 3.2895833333333333)","(3.5, 4.3, 4.143283582089552)","(26.0, 34.0, 30.73846153846154)","(101.0, 330.0, 290.0)","(6.5, 9.2, 9.04375)","(9.0, 11.0, 10.659090909090908)"
07-12-2022 19:51:01.449539,"(19.0, 30.0, 28.59090909090909)","(4.0, 5.3, 5.24)","(2.9, 3.3, 3.2865384615384614)","(3.5, 4.2, 4.117857142857143)","(26.0, 34.0, 30.78688524590164)","(101.0, 330.0, 290.0)","(6.5, 9.2, 9.04375)","(9.0, 11.0, 10.658536585365853)"
07-12-2022 19:51:02.579013,"(19.0, 30.0, 29.0625)","(4.0, 5.3, 5.251412429378531)","(2.9, 3.3, 3.286)","(3.5, 4.2, 4.133870967741935)","(26.0, 34.0, 32.33898305084746)","(101.0, 330.0, 277.5)","(6.5, 9.2, 9.08)","(9.0, 11.0, 10.658536585365853)"
07-12-2022 19:51:03.670093,"(19.0, 30.0, 29.076923076923077)","(4.0, 5.3, 5.21875)","(2.9, 3.3, 3.2858024691358025)","(3.5, 4.2, 4.139705882352941)","(26.0, 34.0, 32.3728813559322)","(101.0, 330.0, 277.5)","(6.5, 9.2, 9.092857142857142)","(9.0, 11.0, 10.745454545454546)"
07-12-2022 19:51:04.848978,"(19.0, 32.0, 29.535714285714285)","(4.0, 5.2, 5.1879194630872485)","(2.9, 3.3, 3.2675757575757576)","(3.5, 4.2, 4.111475409836065)","(26.0, 34.0, 32.392857142857146)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.2, 9.106666666666666)","(9.0, 11.0, 11.1)"
07-12-2022 19:51:06.031875,"(19.0, 32.0, 30.62162162162162)","(4.0, 5.2, 5.187234042553191)","(2.9, 3.35, 3.2758426966292133)","(3.5, 4.2, 4.131645569620253)","(26.0, 34.0, 32.392857142857146)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.2, 9.075)","(9.0, 11.5, 11.088235294117647)"
07-12-2022 19:51:07.257162,"(19.0, 32.0, 30.11111111111111)","(4.0, 5.2, 5.185093167701863)","(2.9, 3.35, 3.2758426966292133)","(3.5, 4.2, 4.131645569620253)","(26.0, 34.0, 32.392857142857146)","(101.0, 330.0, 297.6923076923077)","(6.5, 9.2, 9.1)","(9.0, 11.5, 11.033333333333333)"
07-12-2022 19:51:08.427744,"(19.0, 32.0, 31.027027027027028)","(4.0, 5.2, 5.193706293706294)","(2.9, 3.35, 3.2758426966292133)","(3.5, 4.2, 4.152173913043478)","(26.0, 34.0, 32.42307692307692)","(101.0, 330.0, 297.6923076923077)","(6.5, 9.2, 9.022222222222222)","(9.0, 11.5, 10.374384236453203)"
07-12-2022 19:51:09.518701,"(19.0, 32.0, 31.266666666666666)","(4.0, 5.3, 5.21875)","(2.9, 3.35, 3.2875)","(3.5, 4.3, 4.152173913043478)","(26.0, 34.0, 34.416666666666664)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.2, 8.77142857142857)","(9.0, 10.5, 10.381443298969073)"
07-12-2022 19:51:10.623663,"(19.0, 36.0, 32.57142857142857)","(4.0, 5.3, 5.219083969465649)","(2.9, 3.35, 3.271)","(3.5, 4.3, 4.1589285714285715)","(26.0, 36.0, 34.27272727272727)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.77142857142857)","(9.0, 10.5, 10.362745098039216)"
07-12-2022 19:51:11.751922,"(19.0, 36.0, 33.5)","(4.0, 5.3, 5.216535433070866)","(2.9, 3.35, 3.255952380952381)","(3.5, 4.3, 4.140233236151603)","(26.0, 36.0, 34.266666666666666)","(101.0, 330.0, 312.5)","(6.5, 9.0, 8.737142857142857)","(9.0, 10.5, 10.31223628691983)"
07-12-2022 19:51:12.885991,"(20.0, 34.0, 33.38461538461539)","(4.0, 5.2, 5.04390243902439)","(2.9, 3.35, 3.2946308724832214)","(3.5, 4.3, 4.210135135135135)","(26.0, 36.0, 34.470588235294116)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.892682926829268)","(9.0, 10.5, 10.360619469026549)"
07-12-2022 19:51:14.064019,"(20.0, 34.0, 33.75)","(4.0, 5.2, 5.065263157894737)","(2.9, 3.3, 3.3289634146341465)","(3.5, 4.3, 4.178571428571429)","(26.0, 36.0, 34.492753623188406)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.88)","(9.0, 10.5, 10.811475409836065)"
07-12-2022 19:51:15.315208,"(20.0, 34.0, 33.666666666666664)","(4.0, 5.2, 5.065292096219931)","(2.9, 3.35, 3.314583333333333)","(3.5, 4.2, 4.119867549668874)","(26.0, 36.0, 34.492753623188406)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.842105263157896)","(9.0, 11.0, 10.775862068965518)"
07-12-2022 19:51:16.479564,"(20.0, 34.0, 33.666666666666664)","(4.0, 5.2, 5.065292096219931)","(2.9, 3.35, 3.3453846153846154)","(3.5, 4.3, 4.123717948717949)","(26.0, 36.0, 34.492753623188406)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.866666666666667)","(9.0, 11.0, 10.753968253968253)"
07-12-2022 19:51:17.630060,"(20.0, 34.0, 33.36363636363637)","(4.0, 5.2, 5.065292096219931)","(2.9, 3.35, 3.346590909090909)","(3.5, 4.3, 4.123717948717949)","(26.0, 36.0, 34.44776119402985)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.852631578947369)","(9.0, 11.0, 10.541666666666666)"
07-12-2022 19:51:18.852489,"(20.0, 34.0, 33.416666666666664)","(4.0, 5.2, 5.08876404494382)","(2.9, 3.35, 3.346808510638298)","(3.5, 4.3, 4.191891891891892)","(26.0, 36.0, 34.44776119402985)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.855172413793102)","(9.0, 11.0, 10.5375)"
07-12-2022 19:51:20.016720,"(20.0, 34.0, 33.416666666666664)","(4.0, 5.1, 5.085869565217391)","(2.9, 3.35, 3.3499999999999996)","(3.5, 4.2, 4.191428571428571)","(26.0, 36.0, 34.44776119402985)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.869565217391305)","(9.0, 11.0, 10.5375)"
07-12-2022 19:51:21.255319,"(20.0, 34.0, 33.416666666666664)","(4.0, 5.1, 5.056666666666667)","(2.9, 3.4, 3.3448979591836734)","(3.5, 4.2, 4.128125)","(26.0, 36.0, 34.44776119402985)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.869565217391305)","(9.0, 11.0, 10.5375)"
07-12-2022 19:51:22.462891,"(21.0, 34.0, 33.8)","(4.0, 5.1, 5.056666666666667)","(2.9, 3.4, 3.3448979591836734)","(3.5, 4.2, 4.118957345971563)","(26.0, 36.0, 34.266666666666666)","(101.0, 330.0, 300.8333333333333)","(6.5, 9.0, 8.869565217391305)","(9.0, 11.0, 10.56060606060606)"
07-12-2022 19:51:23.674461,"(21.0, 34.0, 33.714285714285715)","(4.0, 5.1, 5.0587301587301585)","(2.9, 3.4, 3.34)","(3.5, 4.3, 4.1625)","(26.0, 36.0, 34.20338983050848)","(101.0, 330.0, 300.8333333333333)","(6.5, 9.0, 8.827272727272728)","(9.0, 11.0, 10.557692307692308)"
07-12-2022 19:51:24.807962,"(21.0, 34.0, 33.7)","(4.0, 5.2, 5.135)","(2.9, 3.4, 3.34)","(3.5, 4.2, 4.183333333333334)","(26.0, 36.0, 34.354838709677416)","(101.0, 330.0, 300.8333333333333)","(6.5, 9.0, 8.9)","(9.0, 11.0, 10.568181818181818)"
07-12-2022 19:51:25.832508,"(21.0, 34.0, 33.89473684210526)","(4.0, 5.2, 5.173684210526316)","(2.9, 3.35, 3.2858974358974358)","(3.5, 4.2, 4.188)","(26.0, 36.0, 34.354838709677416)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.9)","(9.0, 11.0, 10.568181818181818)"
07-12-2022 19:51:26.984621,"(21.0, 34.0, 33.78947368421053)","(4.0, 5.2, 5.185714285714286)","(2.9, 3.35, 3.282926829268293)","(3.5, 4.2, 4.122564102564103)","(26.0, 36.0, 34.354838709677416)","(101.0, 330.0, 314.44444444444446)","(6.5, 9.0, 8.886666666666667)","(9.0, 11.0, 10.634615384615385)"
07-12-2022 19:51:28.182110,"(21.0, 34.0, 33.8)","(4.0, 5.2, 5.171428571428572)","(2.9, 3.35, 3.2642857142857142)","(3.5, 4.3, 4.129189189189189)","(26.0, 36.0, 34.354838709677416)","(101.0, 330.0, 306.6666666666667)","(6.5, 9.2, 8.876595744680852)","(9.0, 11.0, 10.62)"
07-12-2022 19:51:29.359857,"(21.0, 34.0, 33.89473684210526)","(4.0, 5.2, 5.068421052631579)","(2.9, 3.3, 3.25625)","(3.5, 4.3, 4.129189189189189)","(26.0, 36.0, 34.03703703703704)","(101.0, 320.0, 306.6666666666667)","(6.5, 9.2, 8.881818181818183)","(9.0, 11.0, 10.58695652173913)"
07-12-2022 19:51:30.581355,"(21.0, 34.0, 33.89473684210526)","(4.0, 5.2, 5.068421052631579)","(2.9, 3.3, 3.2333333333333334)","(3.5, 4.3, 4.136269430051813)","(26.0, 36.0, 33.5)","(101.0, 320.0, 306.6666666666667)","(6.5, 9.2, 8.881818181818183)","(9.0, 11.0, 10.61111111111111)"
07-12-2022 19:51:31.816550,"(21.0, 34.0, 33.89473684210526)","(4.0, 5.2, 5.080952380952381)","(2.9, 3.3, 3.2226666666666666)","(3.5, 4.3, 4.140414507772021)","(26.0, 34.0, 34.03125)","(101.0, 320.0, 306.6666666666667)","(6.5, 9.2, 8.971428571428572)","(9.0, 11.0, 10.695652173913043)"
07-12-2022 19:51:32.982106,"(21.0, 36.0, 33.951219512195124)","(4.0, 5.2, 5.144444444444445)","(2.9, 3.3, 3.2333333333333334)","(3.5, 4.3, 4.176470588235294)","(26.0, 36.0, 34.29032258064516)","(101.0, 320.0, 306.6666666666667)","(6.5, 9.2, 9.052631578947368)","(9.0, 11.0, 10.708333333333334)"
07-12-2022 19:51:34.161863,"(21.0, 36.0, 33.951219512195124)","(4.0, 5.2, 5.114999999999999)","(2.9, 3.25, 3.143037974683544)","(3.5, 4.2, 4.083333333333334)","(26.0, 36.0, 33.01960784313725)","(101.0, 320.0, 305.0)","(6.5, 9.2, 8.902127659574468)","(9.0, 11.0, 10.566666666666666)"
07-12-2022 19:51:35.410457,"(21.0, 36.0, 33.5)","(4.0, 5.2, 9166.141666666666)","(2.9, 3.3, 9998.5)","(3.5, 4.2, 9998.5)","(26.0, 36.0, 9998.5)","(101.0, 320.0, 9998.5)","(6.5, 9.2, 9998.5)","(9.0, 12.5, 9998.5)"
