,Itsallaboutjack,Imperial Snapper,Blowup,Heavenly Belle,Ruby Baby Nz,Glenn Ford Nz,Silver Lady Nz,Spirit King,Smooth Rolling
06-01-2023 17:18:56.111100,"(6.5, 9.4, 9.066666666666666)","(31.0, 95.0, 62.33333333333333)","(4.4, 5.1, 5.094117647058823)","(5.5, 9.6, 9.15)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.666666666666667)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:57.380484,"(6.5, 9.4, 9.066666666666666)","(31.0, 95.0, 67.33333333333333)","(4.4, 5.1, 5.094117647058823)","(5.5, 9.4, 8.96)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.666666666666667)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:18:58.703892,"(6.5, 9.4, 9.066666666666666)","(31.0, 110.0, 67.33333333333333)","(4.4, 5.1, 5.094117647058823)","(5.5, 9.4, 8.6)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.666666666666667)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:19:00.001233,"(6.5, 9.4, 9.066666666666666)","(31.0, 110.0, 67.33333333333333)","(4.4, 5.1, 5.095)","(5.5, 9.2, 8.866666666666667)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.666666666666667)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:19:01.299655,"(6.5, 9.4, 9.066666666666666)","(31.0, 110.0, 67.33333333333333)","(4.4, 5.1, 5.095)","(5.5, 9.2, 8.7)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.666666666666667)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:19:02.623750,"(6.5, 9.4, 9.15)","(31.0, 110.0, 67.33333333333333)","(4.4, 5.1, 5.095652173913043)","(5.5, 9.0, 8.7)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.2, 4.75)","(19.0, 50.0, 26.857142857142858)"
06-01-2023 17:19:04.046216,"(6.5, 9.4, 9.15)","(31.0, 110.0, 67.33333333333333)","(4.4, 5.1, 5.193333333333333)","(6.0, 9.0, 8.7)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.1, 4.925)","(19.0, 50.0, 26.375)"
06-01-2023 17:19:05.414847,"(6.5, 9.4, 9.15)","(31.0, 110.0, 73.0)","(4.4, 5.5, 5.253571428571429)","(6.0, 9.0, 8.485714285714286)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.1, 4.9)","(19.0, 50.0, 35.5)"
06-01-2023 17:19:06.809072,"(6.5, 8.6, 8.23076923076923)","(31.0, 100.0, 73.0)","(4.4, 5.5, 5.2827586206896555)","(6.0, 9.0, 8.342857142857143)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.91764705882353)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:08.137932,"(6.5, 8.6, 8.23076923076923)","(31.0, 100.0, 73.0)","(4.4, 5.5, 5.3)","(6.0, 8.8, 8.2)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.828571428571428)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:09.512331,"(6.5, 8.6, 8.23076923076923)","(31.0, 90.0, 60.666666666666664)","(4.4, 5.5, 5.2749999999999995)","(6.0, 8.6, 8.133333333333333)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.828571428571428)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:10.888799,"(6.5, 8.6, 8.549999999999999)","(31.0, 90.0, 65.5)","(4.4, 5.5, 5.411111111111111)","(6.0, 8.6, 8.133333333333333)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.7)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:12.213342,"(6.5, 9.6, 8.549999999999999)","(31.0, 85.0, 65.5)","(4.4, 5.5, 5.45)","(6.0, 8.6, 8.133333333333333)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.7)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:13.582771,"(6.5, 9.8, 8.9)","(31.0, 85.0, 65.5)","(4.4, 5.5, 5.44)","(6.0, 8.6, 8.0)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.65)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:14.913720,"(6.5, 9.8, 8.9)","(31.0, 85.0, 57.333333333333336)","(4.4, 5.5, 5.411111111111111)","(6.0, 8.4, 8.24)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 5.0, 4.6)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:16.207941,"(6.5, 9.8, 8.9)","(31.0, 80.0, 52.0)","(4.4, 5.5, 5.42)","(6.0, 8.4, 8.066666666666666)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.7250000000000005)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:17.501723,"(6.5, 9.8, 9.542857142857143)","(31.0, 80.0, 52.0)","(4.4, 5.5, 5.34)","(6.0, 8.4, 8.066666666666666)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.6)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:18.757620,"(6.5, 9.8, 9.200000000000001)","(31.0, 80.0, 56.5)","(4.4, 5.5, 5.34)","(6.0, 8.2, 7.936)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.58)","(19.0, 48.0, 35.5)"
06-01-2023 17:19:20.062685,"(6.5, 9.8, 9.200000000000001)","(31.0, 75.0, 56.5)","(4.4, 5.5, 5.4523809523809526)","(6.0, 8.0, 7.85)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.58)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:21.378878,"(6.5, 10.0, 8.6)","(31.0, 75.0, 56.5)","(4.4, 5.5, 5.4523809523809526)","(6.0, 8.0, 7.85)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.5)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:22.708917,"(6.5, 10.0, 8.6)","(31.0, 75.0, 56.5)","(4.4, 5.5, 5.4523809523809526)","(6.0, 8.0, 7.85)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.75)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:24.008030,"(6.5, 9.8, 9.15)","(31.0, 75.0, 56.5)","(4.4, 5.5, 5.4523809523809526)","(6.0, 8.0, 7.85)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.7875000000000005)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:25.335550,"(6.5, 9.2, 8.7)","(31.0, 75.0, 56.5)","(4.4, 5.5, 5.4523809523809526)","(6.0, 8.0, 8.2)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.9, 4.71578947368421)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:26.692469,"(6.5, 9.2, 8.84)","(31.0, 75.0, 56.5)","(4.4, 5.5, 5.146153846153846)","(6.0, 8.6, 8.138461538461538)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.8, 4.69375)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:27.992143,"(6.5, 9.2, 8.84)","(31.0, 75.0, 56.5)","(4.4, 5.6, 5.165217391304347)","(6.0, 9.0, 8.333333333333334)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.2, 4.8, 4.658333333333333)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:29.333553,"(6.5, 9.2, 8.84)","(31.0, 75.0, 56.5)","(4.4, 5.6, 5.165217391304347)","(6.0, 8.8, 8.2)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.0, 4.8, 4.69375)","(19.0, 48.0, 29.25)"
06-01-2023 17:19:30.656719,"(6.5, 9.2, 8.84)","(31.0, 75.0, 56.5)","(4.4, 5.6, 5.271428571428571)","(6.0, 8.6, 8.133333333333333)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.0, 4.8, 4.4799999999999995)","(19.0, 48.0, 30.0)"
06-01-2023 17:19:32.104200,"(6.5, 9.2, 8.666666666666666)","(31.0, 75.0, 67.6)","(4.4, 5.4, 5.0600000000000005)","(6.0, 8.4, 8.314285714285713)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.0, 4.6, 4.4799999999999995)","(19.0, 48.0, 28.833333333333332)"
06-01-2023 17:19:33.442578,"(6.5, 9.2, 8.666666666666666)","(31.0, 75.0, 67.6)","(4.4, 5.4, 5.0600000000000005)","(6.0, 8.6, 8.314285714285713)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.0, 4.6, 4.556666666666667)","(19.0, 48.0, 34.5)"
06-01-2023 17:19:34.693121,"(6.5, 9.2, 8.975)","(31.0, 75.0, 67.6)","(4.4, 5.3, 5.0)","(6.0, 8.6, 8.314285714285713)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.0, 4.6, 4.556666666666667)","(19.0, 44.0, 34.5)"
06-01-2023 17:19:36.008780,"(6.5, 9.2, 8.666666666666666)","(31.0, 75.0, 68.0)","(4.4, 5.3, 4.855555555555555)","(6.0, 9.0, 8.3)","(7.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(4.0, 4.5, 4.366666666666666)","(19.0, 46.0, 30.666666666666668)"
06-01-2023 17:19:37.279635,"(6.5, 9.2, 8.879999999999999)","(31.0, 70.0, 64.0)","(4.4, 5.3, 5.05)","(6.0, 8.8, 8.3)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.9, 4.5, 4.366666666666666)","(19.0, 42.0, 33.5)"
06-01-2023 17:19:38.570949,"(6.5, 9.2, 8.057142857142857)","(31.0, 65.0, 62.22222222222222)","(4.4, 5.2, 4.907142857142857)","(6.0, 8.6, 8.2)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.9, 4.5, 4.027272727272727)","(19.0, 42.0, 33.5)"
06-01-2023 17:19:39.817864,"(6.5, 9.2, 8.879999999999999)","(31.0, 65.0, 41.81818181818182)","(4.4, 5.1, 4.8428571428571425)","(6.0, 8.6, 8.257142857142856)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.9, 4.5, 4.164285714285715)","(19.0, 42.0, 33.5)"
06-01-2023 17:19:41.097887,"(6.5, 9.8, 9.066666666666666)","(31.0, 60.0, 43.63636363636363)","(4.4, 5.1, 5.041463414634146)","(6.0, 8.6, 7.614285714285715)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.9, 4.4, 4.075)","(19.0, 42.0, 28.666666666666668)"
06-01-2023 17:19:42.533284,"(6.5, 9.8, 9.066666666666666)","(31.0, 50.0, 41.0)","(4.4, 5.1, 4.833333333333333)","(6.0, 8.0, 8.233333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.9, 4.3, 4.18)","(19.0, 42.0, 33.0)"
06-01-2023 17:19:43.812673,"(6.5, 9.8, 9.066666666666666)","(31.0, 50.0, 41.0)","(4.4, 5.1, 5.015384615384615)","(6.0, 8.4, 8.3)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.9, 4.3, 4.18)","(18.0, 40.0, 33.0)"
06-01-2023 17:19:45.159004,"(6.5, 9.6, 8.933333333333334)","(31.0, 50.0, 41.0)","(4.4, 5.2, 5.015384615384615)","(6.0, 8.4, 8.3)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.3, 4.225)","(18.0, 40.0, 33.0)"
06-01-2023 17:19:46.447869,"(6.5, 9.4, 8.6)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.2, 5.133333333333333)","(6.0, 9.0, 8.83529411764706)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.3, 4.046153846153846)","(18.0, 40.0, 33.0)"
06-01-2023 17:19:47.779274,"(6.5, 9.4, 8.3)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.2, 5.647058823529411)","(6.0, 9.0, 8.954545454545455)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.2, 3.9)","(18.0, 40.0, 33.0)"
06-01-2023 17:19:49.019099,"(6.5, 9.4, 8.4)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.8, 5.589189189189189)","(6.0, 10.5, 9.040000000000001)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.0, 3.9647058823529413)","(18.0, 40.0, 35.333333333333336)"
06-01-2023 17:19:50.364725,"(6.5, 9.4, 8.4)","(31.0, 50.0, 45.333333333333336)","(4.4, 5.8, 5.589189189189189)","(6.0, 10.0, 9.040000000000001)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.0, 3.914285714285714)","(18.0, 40.0, 36.5)"
06-01-2023 17:19:51.680405,"(6.5, 9.4, 8.733333333333334)","(31.0, 50.0, 45.6)","(4.4, 5.8, 5.589189189189189)","(6.0, 10.0, 8.971428571428572)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.0, 3.9000000000000004)","(18.0, 40.0, 33.5)"
06-01-2023 17:19:52.939858,"(6.5, 9.4, 8.733333333333334)","(31.0, 48.0, 45.6)","(4.4, 5.8, 5.577142857142857)","(6.0, 10.0, 9.440000000000001)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 3.95, 4.01)","(18.0, 40.0, 34.0)"
06-01-2023 17:19:54.202516,"(6.5, 9.4, 8.733333333333334)","(31.0, 48.0, 45.6)","(4.4, 5.8, 5.577142857142857)","(6.0, 9.8, 9.200000000000001)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.4, 3.95)","(18.0, 40.0, 34.5)"
06-01-2023 17:19:55.482725,"(6.5, 9.0, 8.2)","(31.0, 48.0, 45.6)","(4.4, 5.8, 5.588235294117647)","(6.0, 9.8, 8.866666666666667)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.8, 4.0, 3.95)","(18.0, 40.0, 34.0)"
06-01-2023 17:19:56.787206,"(6.5, 9.0, 8.2)","(31.0, 48.0, 45.6)","(4.4, 5.8, 5.588235294117647)","(6.0, 9.8, 9.0)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.95)","(18.0, 40.0, 34.0)"
06-01-2023 17:19:58.034792,"(6.5, 9.0, 8.878260869565217)","(31.0, 48.0, 45.6)","(4.4, 5.8, 5.6967741935483875)","(6.0, 9.8, 8.933333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.955)","(18.0, 40.0, 31.333333333333332)"
06-01-2023 17:19:59.252924,"(6.5, 8.8, 8.514285714285714)","(31.0, 48.0, 43.0)","(4.4, 5.9, 5.997014925373135)","(6.0, 9.6, 8.933333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.9)","(18.0, 38.0, 29.428571428571427)"
06-01-2023 17:20:00.526412,"(6.5, 8.8, 8.514285714285714)","(31.0, 48.0, 43.0)","(4.4, 6.0, 5.997014925373135)","(6.0, 9.6, 8.933333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.1, 3.856521739130435)","(18.0, 38.0, 29.428571428571427)"
06-01-2023 17:20:01.730537,"(6.5, 8.8, 8.514285714285714)","(31.0, 48.0, 43.0)","(4.4, 6.0, 5.985)","(6.0, 9.6, 8.933333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.1, 3.8333333333333335)","(18.0, 38.0, 29.428571428571427)"
06-01-2023 17:20:02.932798,"(6.5, 8.8, 8.514285714285714)","(31.0, 48.0, 43.0)","(4.4, 6.0, 5.948571428571428)","(6.0, 9.6, 8.933333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.1, 3.875)","(18.0, 38.0, 29.428571428571427)"
06-01-2023 17:20:04.081937,"(6.5, 8.8, 8.514285714285714)","(31.0, 48.0, 46.333333333333336)","(4.4, 6.2, 6.045714285714286)","(6.0, 9.6, 8.933333333333334)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.1, 3.888888888888889)","(18.0, 38.0, 31.333333333333332)"
06-01-2023 17:20:05.267666,"(6.5, 8.8, 8.514285714285714)","(31.0, 46.0, 44.8)","(4.6, 6.2, 6.024390243902439)","(6.0, 9.6, 9.2)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.85)","(18.0, 38.0, 34.666666666666664)"
06-01-2023 17:20:06.480816,"(6.5, 8.8, 8.466666666666667)","(31.0, 46.0, 44.8)","(4.6, 6.4, 6.107317073170732)","(6.0, 9.6, 9.2)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.742857142857143)","(18.0, 38.0, 36.0)"
06-01-2023 17:20:07.672381,"(6.5, 8.8, 8.4)","(31.0, 46.0, 44.8)","(4.6, 6.4, 6.059259259259259)","(6.0, 9.6, 9.377777777777776)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.742857142857143)","(18.0, 38.0, 36.0)"
06-01-2023 17:20:08.839539,"(6.5, 8.8, 8.4)","(31.0, 46.0, 44.8)","(4.4, 6.4, 6.059259259259259)","(6.0, 9.6, 8.204651162790697)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.769230769230769)","(18.0, 38.0, 36.0)"
06-01-2023 17:20:09.950009,"(6.5, 8.8, 8.4)","(31.0, 46.0, 42.0)","(4.4, 5.9, 5.886026200873363)","(6.0, 8.4, 8.204651162790697)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.5970149253731343)","(18.0, 38.0, 33.5)"
06-01-2023 17:20:11.061151,"(6.5, 9.6, 8.899999999999999)","(31.0, 46.0, 39.6)","(4.4, 5.9, 5.856797583081571)","(6.0, 12.5, 8.985714285714286)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 4.0, 3.7750000000000004)","(18.0, 38.0, 36.888888888888886)"
06-01-2023 17:20:12.230542,"(6.5, 10.0, 8.799999999999999)","(31.0, 44.0, 41.333333333333336)","(4.6, 5.9, 6.151401869158879)","(6.0, 12.0, 9.6)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 3.95, 3.6136363636363638)","(20.0, 38.0, 36.888888888888886)"
06-01-2023 17:20:13.443638,"(6.5, 9.8, 8.733333333333333)","(31.0, 44.0, 41.333333333333336)","(4.6, 6.2, 6.151401869158879)","(6.0, 12.0, 10.133333333333333)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 3.75, 3.6152542372881356)","(20.0, 38.0, 36.888888888888886)"
06-01-2023 17:20:14.720675,"(6.5, 9.8, 8.8)","(31.0, 44.0, 40.0)","(4.6, 6.2, 5.907407407407407)","(6.0, 11.0, 10.2)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 3.7, 3.6152542372881356)","(20.0, 38.0, 33.5)"
06-01-2023 17:20:16.042088,"(6.5, 9.4, 8.6)","(31.0, 44.0, 40.0)","(4.6, 6.0, 5.928767123287671)","(6.0, 11.0, 9.8)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 3.7, 3.6142857142857143)","(20.0, 38.0, 32.0)"
06-01-2023 17:20:17.293798,"(6.5, 9.4, 8.68)","(31.0, 44.0, 40.0)","(4.6, 6.0, 5.928767123287671)","(6.0, 11.0, 9.8)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 3.7, 3.6142857142857143)","(20.0, 38.0, 32.0)"
06-01-2023 17:20:18.483419,"(6.5, 9.4, 8.8)","(31.0, 48.0, 43.55555555555556)","(4.6, 6.0, 5.928767123287671)","(6.0, 12.5, 11.05)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.7, 3.7, 3.6142857142857143)","(20.0, 38.0, 32.0)"
06-01-2023 17:20:19.697515,"(6.5, 9.4, 8.963636363636365)","(31.0, 48.0, 43.0)","(4.6, 6.2, 6.181725888324873)","(6.5, 11.0, 9.9)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.6, 3.7, 3.6142857142857143)","(21.0, 38.0, 32.0)"
06-01-2023 17:20:20.916934,"(6.5, 9.4, 8.8)","(31.0, 48.0, 46.333333333333336)","(4.6, 6.4, 6.033333333333334)","(6.5, 11.0, 9.9)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.6, 3.7, 3.6142857142857143)","(21.0, 38.0, 32.0)"
06-01-2023 17:20:22.163734,"(6.5, 9.4, 8.8)","(31.0, 48.0, 43.0)","(4.6, 6.4, 6.033333333333334)","(6.5, 13.5, 9.9)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.6, 3.7, 3.551851851851852)","(21.0, 38.0, 33.5)"
06-01-2023 17:20:23.493570,"(6.5, 9.2, 8.799999999999999)","(31.0, 48.0, 43.0)","(4.6, 6.4, 6.155555555555556)","(6.5, 10.5, 9.24)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.6, 3.6, 3.551851851851852)","(21.0, 38.0, 32.0)"
06-01-2023 17:20:24.803254,"(6.5, 9.2, 8.4)","(31.0, 48.0, 43.0)","(4.6, 6.4, 6.155555555555556)","(6.5, 10.5, 9.24)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.6, 3.6, 3.5098765432098764)","(19.0, 38.0, 36.0)"
06-01-2023 17:20:26.144553,"(6.5, 9.2, 8.2)","(31.0, 48.0, 40.0)","(4.6, 6.4, 6.2)","(6.5, 11.0, 11.0)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.6, 3.6, 3.4613924050632914)","(19.0, 38.0, 39.0)"
06-01-2023 17:20:27.440829,"(6.5, 9.4, 8.9)","(31.0, 50.0, 40.0)","(4.6, 6.6, 6.2)","(6.5, 11.5, 11.0)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.6, 3.2514598540145987)","(21.0, 46.0, 40.0)"
06-01-2023 17:20:28.829579,"(6.5, 9.2, 9.10909090909091)","(31.0, 48.0, 38.4)","(4.8, 6.6, 6.242857142857143)","(7.0, 10.5, 9.0)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.3, 3.2514598540145987)","(20.0, 44.0, 38.0)"
06-01-2023 17:20:30.110150,"(6.5, 9.2, 9.04)","(31.0, 48.0, 40.0)","(4.8, 6.6, 6.2615384615384615)","(7.0, 11.0, 9.0)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.3, 3.242723004694836)","(20.0, 46.0, 41.0)"
06-01-2023 17:20:31.364832,"(6.5, 9.4, 8.733333333333334)","(31.0, 48.0, 40.0)","(4.8, 6.6, 6.333333333333333)","(7.0, 12.0, 11.05)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.3, 3.1333333333333333)","(20.0, 48.0, 41.0)"
06-01-2023 17:20:32.631287,"(6.5, 9.4, 9.275)","(31.0, 48.0, 41.333333333333336)","(4.8, 6.6, 6.431578947368421)","(7.0, 12.5, 11.175)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.5, 3.368944099378882)","(20.0, 46.0, 42.0)"
06-01-2023 17:20:34.003633,"(6.5, 9.4, 9.266666666666667)","(31.0, 48.0, 42.666666666666664)","(4.8, 6.6, 6.481481481481481)","(7.0, 12.0, 11.175)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.5, 3.406222222222222)","(20.0, 46.0, 41.714285714285715)"
06-01-2023 17:20:35.247749,"(6.5, 9.4, 9.266666666666667)","(31.0, 48.0, 42.666666666666664)","(4.8, 6.6, 6.8)","(7.0, 12.0, 11.175)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.5, 3.368944099378882)","(20.0, 44.0, 41.714285714285715)"
06-01-2023 17:20:36.471621,"(6.5, 9.4, 9.266666666666667)","(31.0, 48.0, 40.72727272727273)","(4.8, 7.0, 6.811764705882353)","(7.0, 12.0, 11.175)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.5, 3.3564625850340133)","(20.0, 44.0, 42.22222222222222)"
06-01-2023 17:20:37.756788,"(6.5, 10.5, 10.395454545454545)","(31.0, 50.0, 42.30769230769231)","(4.8, 7.0, 6.8315789473684205)","(7.0, 12.0, 10.5)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.5, 3.3722222222222222)","(20.0, 44.0, 34.0)"
06-01-2023 17:20:39.047847,"(6.5, 10.5, 9.66)","(31.0, 50.0, 38.333333333333336)","(4.8, 7.0, 6.8315789473684205)","(7.0, 12.0, 10.5)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.4, 3.3925373134328356)","(20.0, 44.0, 36.5)"
06-01-2023 17:20:40.435002,"(6.5, 9.8, 9.66)","(31.0, 50.0, 38.333333333333336)","(4.8, 7.0, 6.91875)","(7.0, 12.0, 10.5)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(3.5, 3.4, 3.34)","(20.0, 44.0, 36.5)"
