,Giulia,Sokudo,Petunia,Smart Star Prince,Silver Galaxy,Teranga,My Oddette,Sumnamilla,Rose Of Duporth
14-12-2022 14:11:05.677721,"(4.8, 5.9, 5.821621621621621)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.476190476190474)","(5.0, 5.8, 5.725847457627118)","(4.6, 5.4, 5.38918918918919)","(5.0, 6.0, 5.921052631578948)","(16.0, 19.5, 19.17105263157895)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.311764705882354)"
14-12-2022 14:11:06.721966,"(4.8, 5.9, 5.85072463768116)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.476190476190474)","(5.0, 5.8, 5.725847457627118)","(4.6, 5.5, 5.429411764705883)","(5.0, 6.0, 5.921052631578948)","(16.0, 19.5, 19.17105263157895)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.311764705882354)"
14-12-2022 14:11:07.814885,"(5.0, 5.9, 5.878409090909091)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 49.458333333333336)","(5.0, 5.8, 5.681028938906752)","(4.6, 5.4, 5.386842105263158)","(5.0, 6.0, 5.9366666666666665)","(16.0, 19.5, 19.276785714285715)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.302857142857143)"
14-12-2022 14:11:08.896246,"(5.0, 5.9, 5.888461538461539)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.8, 5.681028938906752)","(4.6, 5.4, 5.386842105263158)","(5.0, 6.0, 5.9366666666666665)","(16.0, 19.5, 19.276785714285715)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.300000000000001)"
14-12-2022 14:11:10.116468,"(5.0, 5.9, 5.885185185185185)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.8, 5.671739130434783)","(4.6, 5.4, 5.433333333333334)","(5.0, 6.0, 5.971604938271605)","(16.0, 19.5, 19.25)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.300000000000001)"
14-12-2022 14:11:11.213293,"(5.0, 5.9, 5.885185185185185)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.7, 5.671739130434783)","(4.6, 5.5, 5.433333333333334)","(5.0, 6.0, 5.971604938271605)","(16.0, 19.5, 19.258064516129032)","(19.0, 27.0, 26.069767441860463)","(4.6, 5.4, 5.298203592814372)"
14-12-2022 14:11:12.305287,"(5.0, 5.9, 5.868316831683169)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.7, 5.6582608695652175)","(4.6, 5.5, 5.427210884353741)","(5.0, 6.2, 5.994512195121951)","(16.0, 19.5, 19.258064516129032)","(19.0, 27.0, 26.09090909090909)","(4.6, 5.4, 5.411627906976745)"
14-12-2022 14:11:13.409171,"(5.0, 5.9, 5.85948275862069)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.7, 5.640119760479042)","(4.6, 5.5, 5.418954248366013)","(5.0, 6.0, 5.994797687861272)","(16.0, 19.5, 19.258064516129032)","(19.0, 27.0, 26.130434782608695)","(4.6, 5.5, 5.314285714285714)"
14-12-2022 14:11:14.521233,"(5.0, 5.9, 5.868789808917198)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.7, 5.622596153846153)","(4.6, 5.5, 5.427719298245614)","(5.0, 6.0, 5.994797687861272)","(16.0, 19.5, 19.258064516129032)","(19.0, 27.0, 26.130434782608695)","(4.6, 5.4, 5.314285714285714)"
14-12-2022 14:11:15.616410,"(5.0, 5.9, 5.868789808917198)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.7, 5.622596153846153)","(4.6, 5.5, 5.427719298245614)","(5.0, 6.0, 5.994797687861272)","(16.0, 19.5, 19.232142857142858)","(19.0, 27.0, 26.130434782608695)","(4.6, 5.4, 5.301010101010101)"
14-12-2022 14:11:16.645836,"(5.0, 5.9, 5.862790697674419)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.8, 5.7167701863354035)","(4.6, 5.5, 5.427719298245614)","(5.0, 6.0, 5.994797687861272)","(16.0, 19.5, 19.28448275862069)","(19.0, 27.0, 26.130434782608695)","(4.6, 5.4, 5.296618357487923)"
14-12-2022 14:11:17.675012,"(5.0, 5.9, 5.862790697674419)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.8, 5.716363636363637)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.0, 5.994797687861272)","(16.0, 19.5, 19.261904761904763)","(19.0, 27.0, 26.024390243902438)","(4.6, 5.4, 5.301382488479263)"
14-12-2022 14:11:18.708027,"(5.0, 5.9, 5.862790697674419)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.8, 5.720769230769231)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.0, 5.918032786885246)","(16.0, 19.5, 19.261904761904763)","(19.0, 27.0, 26.024390243902438)","(4.6, 5.4, 5.286725663716814)"
14-12-2022 14:11:19.781284,"(5.0, 5.9, 5.8621428571428575)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.25)","(5.0, 5.8, 5.713106796116505)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.2, 6.012021857923497)","(16.0, 19.5, 19.261904761904763)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.3, 5.274242424242424)"
14-12-2022 14:11:21.082909,"(5.0, 5.9, 5.861702127659575)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 50.26315789473684)","(5.0, 5.8, 5.735)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.2, 6.011764705882353)","(16.0, 19.5, 19.232142857142858)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.3, 5.2734375)"
14-12-2022 14:11:22.489160,"(5.0, 5.9, 5.861702127659575)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 49.52173913043478)","(5.0, 5.8, 5.777551020408163)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.2, 6.061417322834646)","(16.0, 19.5, 19.232142857142858)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.3, 5.2734375)"
14-12-2022 14:11:23.692513,"(5.0, 5.9, 5.861702127659575)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 49.52173913043478)","(5.0, 5.8, 5.777551020408163)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.2, 6.061417322834646)","(16.0, 19.5, 19.232142857142858)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.3, 5.269642857142857)"
14-12-2022 14:11:24.808543,"(5.0, 5.9, 5.861702127659575)","(101.0, 380.0, 360.95238095238096)","(41.0, 55.0, 49.52173913043478)","(5.0, 5.8, 5.777551020408163)","(4.6, 5.5, 5.427972027972028)","(5.0, 6.2, 6.061417322834646)","(16.0, 19.5, 19.232142857142858)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.3, 5.269642857142857)"
14-12-2022 14:11:25.882278,"(5.0, 5.9, 5.875925925925926)","(101.0, 380.0, 361.0)","(41.0, 55.0, 49.52173913043478)","(5.0, 5.8, 5.793258426966292)","(4.6, 5.5, 5.438323353293414)","(5.5, 6.2, 6.029126213592233)","(16.0, 19.5, 19.282608695652176)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.19009900990099)"
14-12-2022 14:11:26.927875,"(5.0, 5.9, 5.85668202764977)","(101.0, 380.0, 370.5)","(41.0, 55.0, 49.666666666666664)","(5.0, 6.2, 5.920491803278689)","(4.6, 5.4, 5.379545454545455)","(5.5, 6.2, 6.058064516129033)","(16.0, 19.5, 19.276923076923076)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.178448275862069)"
14-12-2022 14:11:27.970655,"(5.0, 5.9, 5.85668202764977)","(101.0, 380.0, 370.4761904761905)","(41.0, 55.0, 49.52173913043478)","(5.0, 6.0, 5.971875)","(4.6, 5.4, 5.379545454545455)","(5.5, 6.2, 6.058064516129033)","(16.0, 19.5, 19.276923076923076)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.178448275862069)"
14-12-2022 14:11:29.025250,"(5.0, 5.9, 5.85)","(101.0, 380.0, 370.4761904761905)","(41.0, 55.0, 50.5)","(5.0, 6.2, 6.001084010840108)","(4.6, 5.4, 5.386231884057971)","(5.0, 6.0, 5.97175572519084)","(16.0, 19.5, 19.073529411764707)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.126865671641791)"
14-12-2022 14:11:30.203678,"(5.0, 5.9, 5.838157894736842)","(101.0, 380.0, 370.4761904761905)","(41.0, 55.0, 50.5)","(5.0, 6.2, 6.001173020527859)","(4.6, 5.4, 5.386231884057971)","(5.0, 6.0, 5.9728682170542635)","(16.0, 19.5, 19.285714285714285)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.12089552238806)"
14-12-2022 14:11:31.336554,"(5.0, 5.9, 5.83741935483871)","(101.0, 380.0, 370.90909090909093)","(41.0, 55.0, 50.5)","(5.0, 6.2, 6.025545171339564)","(4.6, 5.4, 5.388888888888889)","(5.0, 6.0, 5.974308300395257)","(16.0, 19.5, 19.152173913043477)","(19.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.085999999999999)"
14-12-2022 14:11:32.446656,"(5.0, 5.8, 5.765562913907285)","(101.0, 380.0, 370.90909090909093)","(41.0, 55.0, 50.5)","(5.0, 6.2, 6.02636655948553)","(4.6, 5.4, 5.388888888888889)","(5.0, 6.0, 5.974308300395257)","(16.0, 19.5, 19.285714285714285)","(20.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.085106382978723)"
14-12-2022 14:11:33.554156,"(5.0, 5.8, 5.748292682926829)","(101.0, 380.0, 370.90909090909093)","(41.0, 55.0, 49.166666666666664)","(5.0, 6.2, 6.048571428571429)","(4.6, 5.4, 5.388888888888889)","(5.0, 6.0, 5.974308300395257)","(16.0, 19.5, 19.285714285714285)","(20.0, 27.0, 25.933333333333334)","(4.6, 5.1, 5.12)"
14-12-2022 14:11:34.714019,"(5.0, 5.8, 5.748292682926829)","(101.0, 380.0, 370.90909090909093)","(41.0, 55.0, 49.166666666666664)","(5.0, 6.2, 6.083508771929824)","(4.6, 5.4, 5.388888888888889)","(5.0, 6.0, 5.974308300395257)","(16.0, 19.5, 19.285714285714285)","(20.0, 27.0, 25.933333333333334)","(4.6, 5.2, 5.11625)"
14-12-2022 14:11:35.876728,"(5.0, 5.8, 5.740449438202247)","(101.0, 380.0, 370.90909090909093)","(41.0, 55.0, 49.166666666666664)","(5.5, 6.2, 6.133150684931507)","(4.6, 5.4, 5.423584905660377)","(5.0, 6.0, 5.971212121212122)","(16.0, 19.5, 19.296116504854368)","(20.0, 27.0, 26.024390243902438)","(4.6, 5.2, 5.04320987654321)"
14-12-2022 14:11:36.936171,"(5.0, 5.8, 5.7060344827586205)","(101.0, 380.0, 370.90909090909093)","(41.0, 55.0, 49.166666666666664)","(5.5, 6.2, 6.133150684931507)","(4.6, 5.5, 5.423584905660377)","(5.0, 6.0, 5.971212121212122)","(16.0, 19.5, 19.137931034482758)","(20.0, 27.0, 26.024390243902438)","(4.6, 5.1, 5.057407407407407)"
14-12-2022 14:11:37.992898,"(5.0, 5.7, 5.697989949748744)","(101.0, 380.0, 371.0)","(41.0, 55.0, 49.166666666666664)","(5.5, 6.2, 6.13029490616622)","(4.6, 5.5, 5.432631578947368)","(5.0, 6.0, 5.9708053691275165)","(16.0, 19.5, 19.137931034482758)","(20.0, 27.0, 26.024390243902438)","(4.6, 5.1, 5.057407407407407)"
14-12-2022 14:11:39.048358,"(5.0, 5.8, 5.72828947368421)","(101.0, 380.0, 371.0)","(41.0, 55.0, 49.166666666666664)","(5.5, 6.2, 6.126892950391645)","(4.6, 5.5, 5.424752475247525)","(5.0, 6.0, 5.97070707070707)","(16.0, 19.5, 19.336734693877553)","(20.0, 27.0, 26.183673469387756)","(4.6, 5.1, 5.047328244274809)"
14-12-2022 14:11:40.196443,"(5.0, 5.8, 5.694308943089431)","(101.0, 380.0, 371.0)","(41.0, 55.0, 49.166666666666664)","(5.5, 6.6, 6.452857142857143)","(4.6, 5.5, 5.424752475247525)","(5.0, 6.0, 5.9621875)","(16.0, 19.5, 19.296116504854368)","(20.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.021863799283154)"
14-12-2022 14:11:41.300811,"(5.0, 5.7, 5.688397790055249)","(101.0, 380.0, 370.90909090909093)","(41.0, 48.0, 46.57142857142857)","(5.5, 6.6, 6.2677824267782425)","(4.6, 5.5, 5.426829268292683)","(5.0, 6.0, 5.96958041958042)","(16.0, 19.5, 19.15)","(20.0, 27.0, 26.076923076923077)","(4.6, 5.1, 5.003448275862069)"
14-12-2022 14:11:42.381082,"(5.0, 5.7, 5.675735294117647)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 45.0)","(5.5, 6.4, 6.290102389078498)","(4.6, 5.5, 5.442857142857143)","(5.0, 6.0, 5.969039145907473)","(16.0, 19.5, 19.15)","(20.0, 27.0, 26.157894736842106)","(4.6, 5.1, 5.0125)"
14-12-2022 14:11:43.477914,"(5.0, 5.8, 5.667326732673267)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 44.285714285714285)","(5.5, 6.4, 6.292263610315186)","(4.6, 5.5, 5.442857142857143)","(5.0, 6.0, 5.972727272727273)","(16.0, 19.5, 19.327868852459016)","(20.0, 27.0, 26.333333333333332)","(4.6, 5.1, 5.026599326599326)"
14-12-2022 14:11:44.526048,"(5.0, 5.7, 5.68622754491018)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 44.285714285714285)","(5.5, 6.4, 6.292263610315186)","(4.6, 5.5, 5.442857142857143)","(5.5, 6.0, 5.972727272727273)","(16.0, 19.5, 19.327868852459016)","(20.0, 27.0, 26.333333333333332)","(4.6, 5.1, 5.026599326599326)"
14-12-2022 14:11:45.580403,"(5.0, 5.7, 5.68622754491018)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 44.266666666666666)","(5.5, 6.4, 6.291954022988506)","(4.6, 5.5, 5.445070422535212)","(5.5, 6.0, 5.972413793103448)","(16.0, 19.5, 19.246987951807228)","(20.0, 27.0, 26.333333333333332)","(4.6, 5.1, 5.025675675675676)"
14-12-2022 14:11:46.695209,"(5.0, 5.8, 5.705707196029777)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 44.75)","(5.5, 6.4, 6.291954022988506)","(4.6, 5.5, 5.45979381443299)","(5.5, 6.0, 5.972239747634069)","(16.0, 19.5, 19.294871794871796)","(20.0, 27.0, 26.333333333333332)","(4.6, 5.1, 5.0067796610169495)"
14-12-2022 14:11:48.171811,"(5.0, 5.8, 5.712442396313365)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 44.75)","(5.5, 6.4, 6.305050505050505)","(4.6, 5.5, 5.43491124260355)","(5.5, 6.0, 5.970666666666666)","(16.0, 19.5, 19.08139534883721)","(20.0, 27.0, 26.333333333333332)","(4.6, 5.1, 4.990449438202247)"
14-12-2022 14:11:49.313282,"(5.0, 5.8, 5.704522613065326)","(101.0, 380.0, 370.90909090909093)","(41.0, 46.0, 44.75)","(5.5, 6.4, 6.305050505050505)","(4.6, 5.4, 5.370224719101124)","(5.0, 6.0, 5.970666666666666)","(16.0, 19.5, 18.90625)","(20.0, 27.0, 26.24)","(4.6, 5.0, 4.905063291139241)"
14-12-2022 14:11:50.450456,"(5.0, 5.8, 5.760645161290323)","(101.0, 380.0, 371.0)","(41.0, 46.0, 45.42857142857143)","(5.5, 6.4, 6.303076923076923)","(4.6, 5.5, 5.4526315789473685)","(5.0, 6.2, 6.02621359223301)","(16.0, 19.0, 18.90625)","(20.0, 27.0, 26.387096774193548)","(4.6, 5.0, 4.92390243902439)"
14-12-2022 14:11:51.567283,"(5.0, 5.8, 5.762251655629139)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.90909090909091)","(5.5, 6.4, 6.303076923076923)","(4.6, 5.5, 5.485714285714286)","(5.5, 6.2, 6.02621359223301)","(16.0, 19.0, 18.90625)","(20.0, 27.0, 26.424242424242426)","(4.4, 5.0, 4.892647058823529)"
14-12-2022 14:11:52.829354,"(5.0, 5.8, 5.787254901960784)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.78787878787879)","(5.5, 6.4, 6.303076923076923)","(4.6, 5.5, 5.4875)","(5.5, 6.2, 6.02621359223301)","(16.0, 19.0, 18.90625)","(20.0, 27.0, 26.424242424242426)","(4.4, 4.9, 4.8921875)"
14-12-2022 14:11:54.030824,"(5.0, 5.8, 5.787254901960784)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.78787878787879)","(5.5, 6.4, 6.303076923076923)","(4.6, 5.5, 5.500552486187845)","(5.0, 6.2, 6.035779816513761)","(16.0, 19.0, 18.88235294117647)","(20.0, 27.0, 26.424242424242426)","(4.4, 4.9, 4.8921875)"
14-12-2022 14:11:55.250894,"(5.0, 5.8, 5.787254901960784)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.705882352941174)","(5.5, 6.4, 6.303341902313625)","(4.6, 5.6, 5.498378378378378)","(5.0, 6.2, 6.037320574162679)","(16.0, 19.0, 18.848214285714285)","(20.0, 27.0, 26.424242424242426)","(4.4, 4.9, 4.856626506024097)"
14-12-2022 14:11:56.535364,"(5.0, 5.8, 5.787254901960784)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.421052631578945)","(5.5, 6.4, 6.303341902313625)","(4.6, 5.6, 5.552777777777777)","(5.0, 6.2, 6.037320574162679)","(16.0, 19.0, 18.848214285714285)","(20.0, 27.0, 26.424242424242426)","(4.4, 4.9, 4.846192893401016)"
14-12-2022 14:11:57.668122,"(5.0, 5.8, 5.787254901960784)","(101.0, 380.0, 371.0)","(41.0, 46.0, 44.421052631578945)","(5.5, 6.4, 6.322935779816514)","(4.8, 5.6, 5.555555555555555)","(5.5, 6.2, 6.037320574162679)","(16.0, 19.0, 18.848214285714285)","(20.0, 27.0, 26.24)","(4.4, 4.9, 4.838775510204082)"
14-12-2022 14:11:58.960720,"(5.0, 5.8, 5.774336283185841)","(101.0, 380.0, 371.0)","(41.0, 46.0, 44.421052631578945)","(5.5, 6.4, 6.300546448087432)","(4.8, 5.6, 5.524752475247524)","(5.5, 6.2, 6.057239057239057)","(16.0, 19.0, 18.848214285714285)","(20.0, 27.0, 26.24)","(4.4, 4.9, 4.838775510204082)"
14-12-2022 14:12:00.093639,"(5.0, 5.8, 5.774336283185841)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.421052631578945)","(5.5, 6.4, 6.291666666666667)","(4.8, 5.6, 5.535294117647059)","(5.5, 6.2, 6.056949152542373)","(16.0, 19.0, 18.815217391304348)","(20.0, 27.0, 26.24)","(4.4, 4.9, 4.8568493150684935)"
14-12-2022 14:12:01.320594,"(5.0, 5.8, 5.77563025210084)","(101.0, 380.0, 371.0)","(31.0, 46.0, 44.75555555555555)","(5.5, 6.4, 6.291666666666667)","(4.8, 5.6, 5.535294117647059)","(5.5, 6.2, 6.094960212201592)","(16.0, 19.0, 18.853658536585368)","(20.0, 27.0, 26.428571428571427)","(4.4, 4.9, 4.850641025641026)"
14-12-2022 14:12:02.674581,"(5.0, 5.8, 5.763921568627451)","(101.0, 380.0, 371.0)","(31.0, 46.0, 43.88235294117647)","(5.5, 6.4, 6.308808290155441)","(4.8, 5.6, 5.549572649572649)","(5.5, 6.2, 6.114099783080261)","(16.0, 19.0, 18.758928571428573)","(20.0, 27.0, 25.943396226415093)","(4.4, 4.9, 4.890476190476191)"
14-12-2022 14:12:03.891208,"(5.0, 5.7, 5.6820960698689955)","(101.0, 380.0, 371.8181818181818)","(31.0, 46.0, 43.88235294117647)","(5.5, 6.4, 6.308808290155441)","(4.8, 5.6, 5.549572649572649)","(5.5, 6.2, 6.114099783080261)","(16.0, 19.0, 18.758928571428573)","(20.0, 26.0, 25.943396226415093)","(4.4, 4.9, 4.890476190476191)"
14-12-2022 14:12:05.053202,"(5.0, 5.8, 5.719298245614035)","(101.0, 380.0, 372.0)","(31.0, 44.0, 42.4)","(5.5, 6.4, 6.308808290155441)","(4.8, 5.6, 5.551327433628319)","(5.5, 6.2, 6.121739130434783)","(16.0, 19.0, 18.740384615384617)","(20.0, 26.0, 25.8135593220339)","(4.4, 5.0, 4.909433962264151)"
14-12-2022 14:12:06.316516,"(5.0, 5.8, 5.742222222222222)","(101.0, 380.0, 372.0)","(31.0, 44.0, 42.76923076923077)","(5.5, 6.2, 6.1392700729927006)","(4.8, 5.6, 5.558585858585858)","(5.5, 6.2, 6.115565031982943)","(16.0, 19.0, 18.745098039215687)","(20.0, 26.0, 25.755555555555556)","(4.4, 5.0, 4.93175355450237)"
14-12-2022 14:12:07.587042,"(5.0, 5.9, 5.8137362637362635)","(101.0, 380.0, 372.0)","(31.0, 44.0, 42.76923076923077)","(5.5, 6.2, 6.122651933701658)","(4.8, 5.5, 5.429256594724221)","(5.5, 6.2, 6.025174825174825)","(16.0, 19.0, 18.719298245614034)","(20.0, 26.0, 26.25925925925926)","(4.4, 5.0, 4.884027777777778)"
14-12-2022 14:12:08.818816,"(5.0, 5.9, 5.80035335689046)","(101.0, 380.0, 373.0769230769231)","(31.0, 44.0, 43.73913043478261)","(5.5, 6.2, 6.13314121037464)","(4.8, 5.5, 5.432958801498128)","(5.5, 6.2, 6.053228962818004)","(16.0, 19.0, 18.81578947368421)","(20.0, 27.0, 26.420289855072465)","(4.4, 4.9, 4.870394736842106)"
14-12-2022 14:12:10.020402,"(5.0, 5.9, 5.809615384615385)","(101.0, 380.0, 375.0)","(31.0, 46.0, 43.951219512195124)","(5.5, 6.2, 6.126675427069645)","(4.8, 5.4, 5.3830188679245285)","(5.5, 6.2, 6.053228962818004)","(16.0, 19.0, 18.79032258064516)","(20.0, 27.0, 26.420289855072465)","(4.4, 4.9, 4.909090909090909)"
14-12-2022 14:12:11.283314,"(5.0, 5.9, 5.841818181818182)","(101.0, 380.0, 375.0)","(31.0, 46.0, 43.951219512195124)","(5.5, 6.2, 6.145124716553288)","(4.8, 5.5, 5.413429256594725)","(5.5, 6.2, 6.090881458966566)","(16.0, 19.0, 18.81764705882353)","(20.0, 27.0, 26.24)","(4.4, 5.0, 4.785800604229607)"
14-12-2022 14:12:12.484321,"(5.0, 5.9, 5.866782006920415)","(101.0, 380.0, 375.7142857142857)","(31.0, 44.0, 42.717948717948715)","(5.5, 6.2, 6.1414342629482075)","(4.8, 5.5, 5.426923076923077)","(5.5, 6.2, 6.087460815047022)","(16.0, 19.0, 18.9)","(20.0, 27.0, 26.28301886792453)","(4.4, 4.8, 4.819354838709677)"
14-12-2022 14:12:13.734652,"(5.0, 5.9, 5.870454545454546)","(101.0, 530.0, 520.0)","(31.0, 46.0, 44.35897435897436)","(5.5, 6.2, 6.1414342629482075)","(4.8, 5.5, 5.426923076923077)","(5.5, 6.2, 6.087460815047022)","(16.0, 19.0, 18.855555555555554)","(20.0, 27.0, 26.303370786516854)","(4.4, 4.9, 4.8530303030303035)"
14-12-2022 14:12:14.942866,"(5.0, 5.9, 5.870379746835443)","(101.0, 530.0, 520.0)","(31.0, 44.0, 43.513513513513516)","(5.5, 6.2, 6.1414342629482075)","(4.8, 5.5, 5.426923076923077)","(5.5, 6.2, 6.087460815047022)","(16.0, 19.0, 18.852941176470587)","(20.0, 27.0, 26.303370786516854)","(4.4, 4.9, 4.89041095890411)"
14-12-2022 14:12:16.118752,"(5.0, 6.0, 5.978604651162791)","(101.0, 530.0, 520.0)","(31.0, 44.0, 43.513513513513516)","(5.5, 6.2, 5.9750000000000005)","(4.8, 5.5, 5.436421725239617)","(5.5, 6.2, 6.097854077253219)","(16.0, 19.0, 19.17142857142857)","(20.0, 27.0, 26.24390243902439)","(4.4, 4.9, 4.823899371069182)"
14-12-2022 14:12:17.251621,"(5.0, 6.2, 6.063312368972746)","(101.0, 520.0, 511.25)","(31.0, 44.0, 43.81818181818182)","(5.5, 6.0, 5.971895424836601)","(4.8, 5.5, 5.436421725239617)","(5.5, 6.2, 6.097854077253219)","(16.0, 19.5, 19.17142857142857)","(20.0, 27.0, 26.436363636363637)","(4.4, 4.9, 4.788725490196079)"
14-12-2022 14:12:18.465316,"(5.0, 6.2, 6.095454545454546)","(101.0, 530.0, 520.625)","(31.0, 46.0, 44.22222222222222)","(5.5, 6.0, 5.975728155339806)","(4.8, 5.5, 5.447493403693931)","(5.5, 6.2, 6.105928853754941)","(16.0, 19.5, 19.28301886792453)","(20.0, 27.0, 26.436363636363637)","(4.4, 4.8, 4.779039301310044)"
14-12-2022 14:12:19.706401,"(5.0, 6.2, 6.0963302752293576)","(101.0, 520.0, 511.25)","(31.0, 46.0, 43.81818181818182)","(5.5, 6.2, 5.974522292993631)","(4.8, 5.5, 5.447493403693931)","(5.5, 6.2, 6.105928853754941)","(16.0, 19.5, 19.2803738317757)","(20.0, 27.0, 26.545454545454547)","(4.4, 4.8, 4.825628140703517)"
14-12-2022 14:12:20.980739,"(5.0, 6.2, 6.093415637860082)","(101.0, 520.0, 510.6666666666667)","(31.0, 46.0, 44.54545454545455)","(5.5, 6.2, 6.042424242424242)","(4.8, 5.5, 5.455801104972376)","(5.5, 6.2, 6.110230179028133)","(16.0, 19.5, 19.25263157894737)","(20.0, 27.0, 26.545454545454547)","(4.4, 4.9, 4.663725490196079)"
14-12-2022 14:12:22.229176,"(5.5, 6.2, 6.1001949317738795)","(101.0, 530.0, 520.0)","(31.0, 46.0, 44.36363636363637)","(5.5, 6.2, 6.052)","(4.8, 5.5, 5.458924731182796)","(5.5, 6.2, 5.86)","(16.0, 19.5, 19.27403846153846)","(20.0, 27.0, 26.675324675324674)","(4.4, 4.7, 4.7598130841121495)"
14-12-2022 14:12:23.586353,"(5.5, 6.2, 6.140540540540541)","(101.0, 570.0, 480.0)","(31.0, 46.0, 44.36363636363637)","(5.5, 6.2, 6.0473684210526315)","(4.8, 5.5, 5.4709046454767725)","(5.5, 5.9, 5.850735294117647)","(16.0, 19.5, 19.10655737704918)","(20.0, 27.0, 26.553571428571427)","(4.4, 4.9, 4.782692307692308)"
14-12-2022 14:12:24.862056,"(5.5, 6.4, 6.254910714285715)","(101.0, 570.0, 546.25)","(31.0, 46.0, 44.680851063829785)","(5.5, 6.2, 6.060141843971631)","(4.8, 5.5, 5.484117647058824)","(5.5, 5.9, 5.858156028368795)","(16.0, 19.5, 19.224137931034484)","(20.0, 27.0, 26.576923076923077)","(4.4, 4.8, 4.646204188481676)"
14-12-2022 14:12:26.070033,"(5.5, 6.4, 6.313105413105413)","(101.0, 570.0, 546.25)","(31.0, 46.0, 44.680851063829785)","(5.5, 6.2, 6.022348484848485)","(4.8, 5.5, 5.534090909090909)","(5.5, 5.9, 5.9556626506024095)","(16.0, 19.5, 19.24375)","(20.0, 27.0, 26.94736842105263)","(4.4, 4.7, 4.639073806078147)"
14-12-2022 14:12:27.356217,"(5.5, 6.4, 6.3667185069984455)","(101.0, 570.0, 534.0)","(31.0, 46.0, 43.18181818181818)","(5.5, 6.2, 6.022348484848485)","(4.8, 5.6, 5.534090909090909)","(5.5, 6.0, 5.9556626506024095)","(16.0, 19.5, 19.24375)","(20.0, 27.0, 26.94736842105263)","(4.4, 4.7, 4.634662576687116)"
