,Blonde Pop,Go Bailee Go,Carter Obrien,Obsessive Dreams,Shes All Style,Slick Soldier,Zipping Bryce,Helping Hands
11-01-2023 13:36:30.714795,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.3045454545454542)","(11.0, 13.0, 11.375)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.4, 8.544444444444444)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:31.790909,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.324137931034482)","(3.0, 3.4, 3.2946808510638297)","(11.0, 13.0, 11.375)","(91.0, 210.0, 125.88235294117646)","(5.5, 9.4, 8.544444444444444)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:32.867303,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2946808510638297)","(11.0, 13.0, 11.285714285714286)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.4, 8.544444444444444)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:34.025492,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2946808510638297)","(11.0, 13.0, 11.285714285714286)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.4, 8.544444444444444)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:35.192560,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2946808510638297)","(11.0, 13.0, 11.285714285714286)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.4, 8.7)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:36.412194,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2946808510638297)","(11.0, 13.0, 11.285714285714286)","(91.0, 210.0, 130.55555555555554)","(6.0, 9.4, 8.7)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:37.639090,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2946808510638297)","(11.0, 13.0, 11.285714285714286)","(91.0, 210.0, 130.55555555555554)","(6.0, 9.4, 8.7)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:38.820614,"(5.5, 6.6, 6.233333333333333)","(6.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.301)","(11.0, 13.0, 12.352941176470589)","(91.0, 210.0, 130.55555555555554)","(6.0, 9.4, 8.641666666666667)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:39.957560,"(5.5, 6.6, 6.233333333333333)","(6.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.301)","(11.0, 12.5, 12.458333333333334)","(91.0, 210.0, 130.55555555555554)","(6.0, 9.4, 8.49)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:41.224974,"(5.5, 6.6, 6.233333333333333)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.4, 3.3945701357466063)","(11.0, 12.5, 12.794117647058824)","(91.0, 210.0, 153.125)","(6.0, 9.4, 8.822222222222223)","(4.4, 5.4, 5.20952380952381)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:42.427871,"(5.5, 6.6, 6.233333333333333)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.4, 3.399242424242424)","(11.0, 13.0, 12.8125)","(91.0, 210.0, 153.125)","(6.0, 9.4, 8.822222222222223)","(4.4, 5.4, 5.252173913043478)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:43.563892,"(5.5, 6.6, 6.2250000000000005)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.4, 3.465612648221344)","(11.0, 13.0, 12.8125)","(91.0, 210.0, 151.05263157894737)","(6.0, 9.4, 8.7875)","(4.4, 5.4, 5.257142857142857)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:44.737035,"(5.5, 6.6, 6.2250000000000005)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.5, 3.465612648221344)","(11.0, 13.0, 12.815384615384616)","(91.0, 210.0, 151.05263157894737)","(6.0, 9.2, 8.757894736842104)","(4.4, 5.4, 5.257142857142857)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:45.808444,"(5.5, 6.6, 6.2250000000000005)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.5, 3.465612648221344)","(11.0, 13.0, 12.815384615384616)","(91.0, 210.0, 151.05263157894737)","(6.0, 9.2, 8.757894736842104)","(4.4, 5.4, 5.2631578947368425)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:46.875191,"(5.5, 6.6, 6.2250000000000005)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.5, 3.4484848484848487)","(11.0, 13.0, 12.815384615384616)","(91.0, 210.0, 151.05263157894737)","(6.0, 9.2, 8.757894736842104)","(4.4, 5.4, 5.3578947368421055)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:48.075512,"(5.5, 6.6, 6.2250000000000005)","(6.5, 8.8, 8.324137931034482)","(3.0, 3.45, 3.4484848484848487)","(11.0, 13.0, 12.866071428571429)","(91.0, 210.0, 151.05263157894737)","(6.0, 9.2, 8.610526315789473)","(4.4, 5.7, 5.5)","(17.0, 34.0, 26.8)"
11-01-2023 13:36:49.342204,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.324137931034482)","(2.9, 3.45, 3.4470149253731344)","(10.0, 13.0, 12.88679245283019)","(91.0, 210.0, 154.0)","(6.5, 9.2, 8.9)","(4.4, 5.6, 5.418181818181818)","(18.0, 34.0, 26.8)"
11-01-2023 13:36:50.651934,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.324137931034482)","(2.9, 3.45, 3.4484848484848487)","(10.0, 13.0, 12.88679245283019)","(91.0, 210.0, 156.47058823529412)","(6.5, 9.0, 8.65)","(4.4, 5.6, 5.418181818181818)","(18.0, 34.0, 26.8)"
11-01-2023 13:36:51.839531,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.324137931034482)","(2.9, 3.45, 3.4484848484848487)","(10.0, 13.0, 12.88679245283019)","(91.0, 210.0, 156.47058823529412)","(6.5, 9.0, 8.65)","(4.4, 5.6, 5.418181818181818)","(18.0, 34.0, 26.8)"
11-01-2023 13:36:53.079698,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.6, 8.37142857142857)","(2.9, 3.45, 3.4484848484848487)","(10.0, 13.0, 12.529411764705882)","(91.0, 210.0, 141.9047619047619)","(6.5, 9.0, 8.955555555555556)","(4.4, 5.6, 5.418181818181818)","(18.0, 34.0, 26.8)"
11-01-2023 13:36:54.209396,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.6, 8.418181818181818)","(2.9, 3.4, 3.333333333333333)","(10.0, 13.0, 12.052631578947368)","(91.0, 210.0, 141.9047619047619)","(6.5, 9.4, 8.971428571428572)","(4.4, 5.6, 5.371428571428571)","(18.0, 34.0, 26.8)"
11-01-2023 13:36:55.351172,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.6, 8.418181818181818)","(2.9, 3.35, 3.342857142857143)","(10.0, 13.0, 11.735294117647058)","(91.0, 210.0, 141.9047619047619)","(6.5, 9.4, 8.963636363636363)","(4.4, 5.6, 5.385714285714285)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:36:56.409306,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.6, 8.418181818181818)","(2.9, 3.35, 3.28)","(10.0, 12.5, 11.735294117647058)","(91.0, 210.0, 141.9047619047619)","(6.5, 9.4, 8.963636363636363)","(4.4, 5.6, 5.385714285714285)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:36:57.658234,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.338461538461537)","(2.9, 3.4, 3.25)","(10.0, 12.5, 12.951612903225806)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.4, 8.963636363636363)","(4.4, 5.6, 5.5)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:36:58.802003,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.324137931034482)","(2.9, 3.4, 3.25)","(10.0, 13.0, 12.951612903225806)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.4, 8.963636363636363)","(4.4, 5.6, 5.433333333333334)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:37:00.065722,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.324137931034482)","(2.9, 3.4, 3.240625)","(10.0, 13.0, 13.08)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.4, 8.963636363636363)","(4.4, 5.8, 5.433333333333334)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:37:01.184387,"(5.5, 6.6, 6.2250000000000005)","(6.0, 8.8, 8.324137931034482)","(2.9, 3.35, 3.15625)","(10.0, 13.5, 13.152173913043478)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.4, 8.963636363636363)","(4.4, 5.8, 5.433333333333334)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:37:02.361295,"(5.5, 6.6, 6.247058823529412)","(6.0, 8.8, 8.386666666666667)","(2.9, 3.35, 3.1798611111111112)","(10.0, 13.5, 13.130434782608695)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.4, 8.866666666666667)","(4.4, 5.8, 5.672727272727273)","(18.0, 34.0, 26.38095238095238)"
11-01-2023 13:37:03.513719,"(5.5, 6.6, 6.264516129032258)","(6.0, 8.6, 8.386666666666667)","(2.9, 3.35, 3.276923076923077)","(10.0, 13.5, 13.047169811320755)","(91.0, 210.0, 151.5)","(6.5, 9.4, 8.857142857142856)","(4.4, 5.7, 5.666666666666667)","(18.0, 34.0, 26.8)"
11-01-2023 13:37:04.887679,"(5.5, 6.6, 6.241379310344827)","(6.0, 8.6, 8.34736842105263)","(2.9, 3.3, 3.2411764705882353)","(10.0, 13.5, 13.008771929824562)","(91.0, 210.0, 151.5)","(6.5, 9.2, 8.878571428571428)","(4.4, 5.7, 5.685714285714286)","(18.0, 34.0, 26.8)"
11-01-2023 13:37:06.186762,"(5.5, 6.6, 6.241379310344827)","(6.0, 8.6, 8.275675675675675)","(2.9, 3.25, 3.2411764705882353)","(10.0, 13.5, 13.008771929824562)","(91.0, 210.0, 151.5)","(6.5, 9.2, 8.878571428571428)","(4.4, 5.7, 5.685714285714286)","(18.0, 34.0, 26.8)"
11-01-2023 13:37:07.362272,"(5.5, 6.6, 6.241379310344827)","(6.0, 8.6, 8.275675675675675)","(2.9, 3.25, 3.2411764705882353)","(10.0, 13.5, 13.008771929824562)","(91.0, 210.0, 151.5)","(6.5, 9.2, 8.973333333333333)","(4.4, 5.7, 5.65)","(18.0, 34.0, 26.8)"
11-01-2023 13:37:08.881877,"(5.5, 6.6, 6.253333333333334)","(6.0, 8.6, 8.275675675675675)","(2.9, 3.25, 3.1882352941176473)","(10.0, 13.5, 13.0)","(91.0, 210.0, 151.5)","(6.5, 9.0, 8.959999999999999)","(4.4, 5.8, 5.65)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:10.307622,"(5.5, 6.6, 6.410526315789474)","(6.0, 8.6, 8.284210526315789)","(2.9, 3.2, 3.1444444444444444)","(10.0, 13.5, 13.076271186440678)","(91.0, 210.0, 151.5)","(6.5, 9.2, 8.899999999999999)","(4.4, 5.8, 5.660714285714286)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:11.633082,"(5.5, 6.6, 6.410526315789474)","(6.0, 8.6, 8.284210526315789)","(2.9, 3.2, 3.1444444444444444)","(10.0, 13.5, 13.03968253968254)","(91.0, 210.0, 151.5)","(6.5, 9.2, 8.899999999999999)","(4.4, 5.8, 5.660714285714286)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:13.066237,"(5.5, 6.6, 6.408695652173914)","(6.0, 8.6, 8.288888888888888)","(2.9, 3.2, 3.1470588235294117)","(10.0, 13.5, 13.03968253968254)","(91.0, 210.0, 151.5)","(6.5, 9.2, 8.942857142857143)","(4.4, 5.8, 5.660714285714286)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:14.498301,"(5.5, 6.6, 6.408695652173914)","(6.0, 8.6, 8.288888888888888)","(2.9, 3.2, 3.1571428571428575)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.2, 8.942857142857143)","(4.4, 5.8, 5.640625)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:15.818979,"(5.5, 6.6, 6.408695652173914)","(6.0, 8.6, 8.288888888888888)","(2.9, 3.2, 3.1571428571428575)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 141.1764705882353)","(6.5, 9.2, 8.799999999999999)","(4.4, 5.8, 5.65)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:17.028260,"(5.5, 6.6, 6.408695652173914)","(6.0, 8.6, 8.288888888888888)","(2.9, 3.2, 3.1470588235294117)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.655555555555556)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:18.228867,"(5.5, 6.6, 6.333333333333333)","(6.0, 8.6, 8.28)","(2.9, 3.2, 3.1470588235294117)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:19.415017,"(5.5, 6.6, 6.333333333333333)","(6.0, 8.6, 8.28)","(2.9, 3.2, 3.1470588235294117)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:20.719053,"(5.5, 6.6, 6.333333333333333)","(6.0, 8.6, 8.28)","(2.9, 3.2, 3.16)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:22.118796,"(5.5, 6.6, 6.333333333333333)","(6.0, 8.6, 8.28)","(2.9, 3.2, 3.16)","(10.0, 13.5, 13.107142857142858)","(91.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:23.369213,"(5.5, 6.6, 6.333333333333333)","(6.0, 8.6, 8.28)","(2.9, 3.2, 3.16)","(10.0, 13.5, 13.107142857142858)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.709090909090909)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:24.832441,"(5.5, 6.6, 6.3517241379310345)","(6.0, 8.6, 8.28)","(2.9, 3.2, 3.1296296296296298)","(10.0, 13.5, 13.03968253968254)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:26.165163,"(5.5, 6.6, 6.3517241379310345)","(6.0, 8.6, 8.277777777777777)","(2.9, 3.2, 3.177777777777778)","(10.0, 13.5, 13.0)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:27.367716,"(5.5, 6.6, 6.3517241379310345)","(6.0, 8.6, 8.27)","(2.9, 3.2, 3.177777777777778)","(10.0, 13.5, 13.0)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.923076923076923)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:28.693531,"(5.5, 6.6, 6.3517241379310345)","(6.0, 8.6, 8.277777777777777)","(2.9, 3.2, 3.177777777777778)","(10.0, 13.5, 13.0)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.862499999999999)","(4.4, 5.8, 5.635483870967742)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:29.892939,"(5.5, 6.6, 6.3517241379310345)","(6.0, 8.6, 8.277777777777777)","(2.9, 3.2, 3.0596774193548386)","(10.0, 13.5, 13.0)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.833333333333332)","(4.4, 5.8, 5.75)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:31.170921,"(5.5, 6.6, 6.3517241379310345)","(6.0, 9.2, 8.96)","(2.9, 3.15, 3.0741379310344827)","(10.0, 13.5, 13.0)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.818181818181818)","(4.4, 6.2, 5.852631578947368)","(18.0, 34.0, 28.375)"
11-01-2023 13:37:32.429698,"(5.5, 6.6, 6.318918918918919)","(6.0, 9.2, 9.1)","(2.9, 3.15, 3.0913793103448275)","(10.0, 13.5, 12.961538461538462)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.899999999999999)","(4.4, 6.0, 5.7375)","(18.0, 34.0, 26.24137931034483)"
11-01-2023 13:37:33.662587,"(5.5, 6.6, 6.228571428571429)","(6.0, 9.2, 9.285714285714286)","(2.9, 3.15, 3.0913793103448275)","(10.0, 13.5, 12.941176470588236)","(81.0, 210.0, 158.0)","(6.5, 9.2, 8.942857142857143)","(4.4, 6.0, 5.7375)","(18.0, 34.0, 26.363636363636363)"
11-01-2023 13:37:34.967361,"(5.5, 6.6, 6.238709677419355)","(6.0, 9.4, 9.181818181818182)","(2.9, 3.15, 3.085483870967742)","(10.0, 13.5, 12.941176470588236)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.670588235294117)","(4.4, 6.0, 5.7375)","(18.0, 34.0, 26.285714285714285)"
11-01-2023 13:37:36.088847,"(5.5, 6.6, 6.238709677419355)","(6.0, 9.4, 9.181818181818182)","(2.9, 3.15, 3.085483870967742)","(10.0, 13.5, 12.941176470588236)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.670588235294117)","(4.4, 6.0, 5.7375)","(18.0, 34.0, 26.285714285714285)"
11-01-2023 13:37:37.286715,"(5.5, 6.6, 6.238709677419355)","(6.0, 9.4, 9.181818181818182)","(2.9, 3.15, 3.085483870967742)","(10.0, 13.5, 12.976190476190476)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.670588235294117)","(4.4, 6.0, 5.7375)","(18.0, 34.0, 26.285714285714285)"
11-01-2023 13:37:38.374129,"(5.5, 6.6, 6.238709677419355)","(6.0, 9.4, 9.145454545454546)","(2.9, 3.15, 3.085483870967742)","(10.0, 13.5, 12.976190476190476)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.733333333333333)","(4.4, 6.0, 5.8090909090909095)","(18.0, 34.0, 27.0)"
11-01-2023 13:37:39.496076,"(5.5, 6.6, 6.238709677419355)","(6.0, 9.4, 9.088888888888889)","(2.9, 3.15, 3.083333333333333)","(10.0, 13.5, 12.646341463414634)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.733333333333333)","(4.4, 6.0, 5.8090909090909095)","(18.0, 32.0, 27.0)"
11-01-2023 13:37:40.851692,"(5.5, 6.6, 6.238709677419355)","(6.5, 9.4, 9.088888888888889)","(2.9, 3.15, 3.083333333333333)","(10.0, 13.5, 12.646341463414634)","(81.0, 210.0, 163.57142857142858)","(6.5, 9.0, 8.742857142857142)","(4.4, 6.0, 5.85)","(18.0, 32.0, 28.25)"
11-01-2023 13:37:42.111631,"(5.5, 6.6, 6.238709677419355)","(6.5, 9.4, 9.088888888888889)","(2.9, 3.15, 3.09)","(10.0, 13.5, 12.646341463414634)","(81.0, 210.0, 163.57142857142858)","(6.5, 9.0, 8.742857142857142)","(4.4, 6.0, 5.85)","(18.0, 30.0, 27.692307692307693)"
11-01-2023 13:37:43.332203,"(5.5, 6.6, 6.2444444444444445)","(6.5, 9.4, 9.088888888888889)","(2.9, 3.15, 3.0875)","(10.0, 13.5, 12.554054054054054)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.775)","(4.4, 6.0, 5.85)","(18.0, 30.0, 26.48936170212766)"
11-01-2023 13:37:44.510615,"(5.5, 6.6, 6.238709677419355)","(6.5, 9.4, 9.088888888888889)","(2.9, 3.15, 3.094444444444444)","(10.0, 13.5, 12.554054054054054)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.775)","(4.4, 6.0, 5.85)","(18.0, 30.0, 26.48936170212766)"
11-01-2023 13:37:45.749724,"(5.5, 6.6, 6.24)","(6.5, 9.4, 9.1)","(2.9, 3.15, 3.094444444444444)","(10.0, 13.5, 12.554054054054054)","(81.0, 210.0, 158.0)","(6.5, 9.0, 8.672727272727272)","(4.4, 6.0, 5.85)","(18.0, 30.0, 26.48936170212766)"
11-01-2023 13:37:47.156724,"(5.5, 6.4, 6.258823529411765)","(6.5, 9.4, 9.2)","(2.9, 3.15, 3.1045454545454545)","(10.0, 13.5, 12.8)","(81.0, 210.0, 183.33333333333334)","(6.5, 9.0, 8.775)","(4.6, 6.0, 5.844)","(18.0, 30.0, 26.555555555555557)"
11-01-2023 13:37:48.276717,"(5.5, 6.4, 6.258823529411765)","(6.5, 9.4, 9.2)","(2.9, 3.15, 3.1296296296296298)","(10.0, 13.0, 12.455696202531646)","(81.0, 200.0, 183.33333333333334)","(6.5, 9.0, 8.8)","(4.6, 5.9, 5.916)","(18.0, 29.0, 25.933333333333334)"
11-01-2023 13:37:49.421272,"(5.5, 6.4, 6.24)","(6.5, 9.4, 9.2)","(2.9, 3.2, 3.1296296296296298)","(10.0, 12.5, 12.455696202531646)","(81.0, 200.0, 183.33333333333334)","(6.5, 9.0, 8.8)","(4.6, 6.0, 5.916)","(18.0, 29.0, 25.526315789473685)"
11-01-2023 13:37:50.539907,"(5.5, 6.4, 6.241666666666667)","(6.5, 9.4, 9.181818181818182)","(2.9, 3.2, 3.1083333333333334)","(10.0, 13.0, 12.527777777777779)","(81.0, 190.0, 150.0)","(6.5, 9.0, 8.76)","(4.6, 6.0, 5.934117647058823)","(18.0, 29.0, 25.526315789473685)"
11-01-2023 13:37:51.706317,"(5.5, 6.4, 6.241666666666667)","(6.5, 9.4, 9.181818181818182)","(2.9, 3.15, 3.085)","(10.0, 13.0, 12.808988764044944)","(81.0, 190.0, 150.0)","(6.5, 9.0, 8.76)","(4.6, 6.4, 5.976923076923077)","(18.0, 29.0, 27.25)"
11-01-2023 13:37:52.859374,"(5.5, 6.4, 6.234782608695652)","(6.5, 9.4, 9.166666666666666)","(2.9, 3.15, 3.0921052631578947)","(10.0, 13.0, 12.729166666666666)","(81.0, 190.0, 150.0)","(6.5, 9.0, 8.733333333333333)","(4.6, 6.4, 5.976923076923077)","(18.0, 28.0, 27.25)"
11-01-2023 13:37:54.140409,"(5.5, 6.4, 6.224242424242425)","(6.5, 9.4, 9.090909090909092)","(2.9, 3.15, 3.0797297297297295)","(10.0, 13.0, 12.729166666666666)","(81.0, 190.0, 118.88888888888889)","(6.5, 9.0, 8.688888888888888)","(4.6, 6.4, 6.187755102040817)","(18.0, 28.0, 26.307692307692307)"
11-01-2023 13:37:55.612366,"(5.5, 6.2, 6.170370370370371)","(6.5, 9.4, 9.040000000000001)","(2.9, 3.15, 3.0173652694610777)","(10.0, 13.0, 12.675)","(81.0, 190.0, 118.75)","(6.5, 9.0, 8.82)","(4.6, 6.4, 6.251612903225807)","(18.0, 28.0, 26.842105263157894)"
11-01-2023 13:37:56.891292,"(5.5, 6.4, 6.173584905660378)","(6.5, 9.4, 8.96)","(2.9, 3.05, 3.0112244897959184)","(10.0, 13.0, 12.64864864864865)","(81.0, 180.0, 152.0)","(6.5, 9.0, 8.88)","(4.6, 6.4, 6.297297297297297)","(18.0, 28.0, 26.0)"
11-01-2023 13:37:58.052777,"(5.5, 6.4, 6.16140350877193)","(6.5, 9.6, 9.28)","(2.9, 3.05, 3.0112244897959184)","(10.0, 13.0, 12.64864864864865)","(81.0, 180.0, 150.5263157894737)","(6.5, 9.2, 8.755555555555555)","(4.6, 6.6, 6.28)","(18.0, 27.0, 26.333333333333332)"
11-01-2023 13:37:59.270763,"(5.5, 6.4, 6.107142857142858)","(6.5, 9.4, 9.285714285714286)","(2.8, 3.15, 3.109722222222222)","(10.0, 13.0, 12.547169811320755)","(81.0, 180.0, 150.5263157894737)","(6.5, 9.0, 8.7)","(4.6, 6.6, 6.28)","(18.0, 27.0, 25.62162162162162)"
11-01-2023 13:38:00.553066,"(5.5, 6.2, 6.122222222222223)","(6.5, 9.4, 9.314285714285713)","(2.8, 3.15, 3.1671875000000003)","(10.0, 13.0, 12.55)","(81.0, 180.0, 164.6153846153846)","(6.5, 9.0, 8.511111111111111)","(4.6, 6.6, 6.28)","(18.0, 27.0, 25.5)"
11-01-2023 13:38:01.863392,"(5.5, 6.2, 6.1)","(6.5, 9.6, 9.225)","(2.8, 3.2, 3.1653061224489796)","(10.0, 13.0, 12.561224489795919)","(81.0, 170.0, 142.0)","(6.5, 8.8, 8.444444444444445)","(4.6, 6.6, 6.296)","(18.0, 27.0, 25.27659574468085)"
11-01-2023 13:38:03.158075,"(5.5, 6.2, 6.0606060606060606)","(6.5, 9.4, 9.04)","(2.8, 3.2, 3.142857142857143)","(10.0, 13.0, 12.535353535353535)","(81.0, 170.0, 132.66666666666669)","(6.5, 8.8, 8.428571428571429)","(4.6, 6.6, 6.571428571428571)","(18.0, 27.0, 25.017857142857142)"
11-01-2023 13:38:04.441667,"(5.5, 6.2, 6.041379310344827)","(6.5, 9.2, 8.942857142857143)","(2.8, 3.2, 3.143548387096774)","(10.0, 13.0, 12.54)","(81.0, 170.0, 132.66666666666669)","(6.5, 8.8, 8.266666666666667)","(4.6, 6.6, 6.516666666666667)","(18.0, 27.0, 25.81818181818182)"
11-01-2023 13:38:05.887729,"(5.5, 6.2, 6.060869565217391)","(6.5, 9.2, 9.015384615384615)","(2.8, 3.15, 3.1450704225352113)","(10.0, 13.0, 12.54)","(81.0, 170.0, 132.66666666666669)","(6.5, 8.8, 8.408)","(4.6, 6.6, 6.626666666666667)","(18.0, 26.0, 23.166666666666668)"
11-01-2023 13:38:07.192267,"(5.5, 6.2, 6.053846153846154)","(6.5, 9.2, 9.015384615384615)","(2.8, 3.2, 3.170588235294118)","(10.0, 13.0, 12.440677966101696)","(81.0, 170.0, 130.0)","(6.5, 8.6, 8.357894736842105)","(4.6, 6.8, 6.6521739130434785)","(18.0, 24.0, 23.23076923076923)"
11-01-2023 13:38:08.477303,"(5.5, 6.2, 6.053846153846154)","(6.5, 9.2, 8.981818181818182)","(2.8, 3.2, 3.1651515151515155)","(10.0, 13.0, 12.481481481481481)","(81.0, 170.0, 130.0)","(6.5, 8.4, 8.27)","(4.6, 6.8, 6.652631578947368)","(18.0, 24.0, 23.23076923076923)"
11-01-2023 13:38:09.619369,"(5.5, 6.2, 6.105882352941177)","(6.5, 9.2, 8.981818181818182)","(2.8, 3.2, 3.1651515151515155)","(10.0, 12.5, 12.481481481481481)","(81.0, 170.0, 124.54545454545455)","(6.5, 8.4, 8.218181818181819)","(4.6, 6.8, 6.672727272727273)","(18.0, 24.0, 23.0)"
