,Chips In,Guru Bart,Bank Heist,Velocity Kayla,Zip Stream,Erskin Boy,Tokyo Chief,Ring Me
11-01-2023 20:33:08.422942,"(4.6, 6.4, 6.128571428571429)","(11.0, 14.0, 13.518518518518519)","(6.0, 7.0, 6.699999999999999)","(11.0, 18.5, 16.083333333333332)","(4.8, 6.6, 6.247058823529412)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 91.85185185185185)","(2.1, 2.6, 2.5848275862068966)"
11-01-2023 20:33:09.802655,"(4.6, 6.4, 6.128571428571429)","(11.0, 14.0, 13.566666666666666)","(6.0, 6.8, 6.661538461538461)","(11.0, 18.5, 16.083333333333332)","(4.8, 6.6, 6.247058823529412)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 91.85185185185185)","(2.1, 2.6, 2.5846666666666667)"
11-01-2023 20:33:11.245663,"(4.6, 6.4, 6.128571428571429)","(11.0, 14.0, 13.666666666666666)","(6.0, 6.8, 6.466666666666667)","(11.0, 18.5, 16.06756756756757)","(4.8, 6.6, 6.247058823529412)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 91.85185185185185)","(2.1, 2.6, 2.5846666666666667)"
11-01-2023 20:33:12.655812,"(4.6, 6.4, 6.128571428571429)","(11.0, 14.0, 13.928571428571429)","(6.0, 6.6, 6.45)","(11.0, 18.5, 16.01219512195122)","(4.8, 6.6, 6.247058823529412)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 90.76923076923077)","(2.1, 2.64, 2.6357142857142857)"
11-01-2023 20:33:13.930152,"(4.6, 6.4, 6.124137931034483)","(11.0, 14.0, 13.944444444444445)","(6.0, 6.6, 6.1230769230769235)","(11.0, 18.5, 17.0)","(4.8, 6.6, 6.24)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 86.75)","(2.1, 2.64, 2.648)"
11-01-2023 20:33:15.118121,"(4.6, 6.4, 6.124137931034483)","(11.0, 14.0, 13.944444444444445)","(6.0, 6.2, 5.700757575757576)","(11.0, 18.0, 16.833333333333332)","(4.8, 6.6, 6.253846153846154)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 86.75)","(2.1, 2.66, 2.7140000000000004)"
11-01-2023 20:33:16.356058,"(4.6, 6.4, 6.124137931034483)","(11.0, 14.0, 13.944444444444445)","(6.0, 6.0, 5.900763358778626)","(11.0, 17.5, 17.31818181818182)","(4.8, 6.6, 6.256)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 86.75)","(2.1, 2.72, 2.716)"
11-01-2023 20:33:17.668692,"(4.6, 6.4, 6.124137931034483)","(11.0, 14.0, 13.944444444444445)","(5.5, 6.0, 5.900763358778626)","(12.0, 17.5, 17.31818181818182)","(5.0, 6.6, 6.306666666666667)","(101.0, 310.0, 283.3333333333333)","(61.0, 120.0, 86.75)","(2.15, 2.74, 2.696923076923077)"
11-01-2023 20:33:18.924831,"(4.6, 6.4, 6.128)","(11.0, 14.0, 13.75)","(5.5, 6.0, 5.984375)","(12.0, 17.5, 16.323529411764707)","(5.0, 6.4, 6.306666666666667)","(101.0, 310.0, 283.3333333333333)","(61.0, 120.0, 86.75)","(2.15, 2.7, 2.7288)"
11-01-2023 20:33:20.160561,"(4.6, 6.4, 6.128)","(11.0, 14.0, 13.75)","(5.5, 6.2, 5.984375)","(12.0, 17.5, 16.01851851851852)","(5.0, 6.4, 6.306666666666667)","(101.0, 310.0, 283.3333333333333)","(61.0, 120.0, 86.75)","(2.15, 2.74, 2.7045454545454546)"
11-01-2023 20:33:21.406376,"(4.6, 6.0, 5.942857142857143)","(11.0, 14.0, 13.75)","(5.5, 6.2, 6.0685714285714285)","(12.0, 17.5, 15.64516129032258)","(5.0, 6.4, 6.445283018867925)","(101.0, 310.0, 283.3333333333333)","(61.0, 120.0, 86.75)","(2.15, 2.74, 2.69125)"
11-01-2023 20:33:22.613388,"(4.6, 6.2, 6.0875)","(11.0, 14.0, 13.75)","(5.5, 6.4, 6.054545454545455)","(12.0, 17.0, 16.333333333333332)","(5.0, 6.6, 6.456)","(101.0, 310.0, 283.3333333333333)","(61.0, 120.0, 102.5)","(2.15, 2.74, 2.685)"
11-01-2023 20:33:23.874103,"(4.6, 6.2, 6.15)","(11.0, 14.0, 13.761904761904763)","(5.5, 6.2, 6.037837837837838)","(12.0, 16.5, 15.580645161290322)","(5.0, 6.6, 6.456)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 87.5)","(2.15, 2.7, 2.6900000000000004)"
11-01-2023 20:33:25.150080,"(4.6, 6.2, 6.16)","(11.0, 14.0, 13.722222222222221)","(5.5, 6.2, 6.0181818181818185)","(12.0, 17.0, 15.580645161290322)","(5.0, 6.6, 6.438356164383562)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 86.92307692307692)","(2.15, 2.7, 2.6870588235294117)"
11-01-2023 20:33:26.367730,"(4.6, 6.2, 6.16)","(11.0, 14.0, 13.722222222222221)","(5.5, 6.2, 6.090909090909091)","(12.0, 17.0, 16.166666666666668)","(5.0, 6.6, 6.438356164383562)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 102.3076923076923)","(2.15, 2.7, 2.686153846153846)"
11-01-2023 20:33:27.513066,"(4.6, 6.2, 6.18)","(11.0, 14.0, 13.722222222222221)","(5.5, 6.2, 6.1)","(12.0, 16.5, 15.766666666666667)","(5.0, 6.6, 6.438356164383562)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 102.3076923076923)","(2.15, 2.7, 2.6854054054054055)"
11-01-2023 20:33:28.589910,"(4.6, 6.2, 6.18)","(11.0, 14.0, 13.590909090909092)","(5.5, 6.2, 6.1)","(12.0, 16.5, 15.766666666666667)","(5.0, 6.6, 6.450632911392405)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 102.3076923076923)","(2.15, 2.7, 2.6854054054054055)"
11-01-2023 20:33:29.616688,"(4.6, 6.2, 6.18)","(11.0, 14.0, 13.083333333333334)","(5.5, 6.2, 6.075862068965518)","(12.0, 16.5, 15.766666666666667)","(5.0, 6.6, 6.450632911392405)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 102.3076923076923)","(2.15, 2.7, 2.6845714285714286)"
11-01-2023 20:33:30.633378,"(4.6, 6.4, 6.210526315789474)","(11.0, 14.0, 13.083333333333334)","(5.5, 6.2, 6.075862068965518)","(12.0, 16.5, 15.722222222222221)","(5.0, 6.6, 6.462857142857143)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 102.3076923076923)","(2.15, 2.7, 2.6854054054054055)"
11-01-2023 20:33:31.632090,"(4.6, 6.2, 6.12)","(11.0, 14.0, 13.421052631578947)","(5.5, 6.2, 6.083870967741936)","(12.0, 17.0, 16.0)","(5.0, 6.6, 6.462857142857143)","(101.0, 310.0, 283.3333333333333)","(61.0, 110.0, 102.3076923076923)","(2.15, 2.7, 2.6845714285714286)"
11-01-2023 20:33:32.785119,"(4.6, 6.4, 6.1647058823529415)","(11.0, 14.0, 13.1875)","(5.5, 6.2, 6.032258064516129)","(12.0, 17.0, 16.55)","(5.0, 6.6, 6.264516129032258)","(101.0, 310.0, 285.0)","(61.0, 110.0, 106.0)","(2.15, 2.7, 2.648421052631579)"
11-01-2023 20:33:34.076865,"(4.6, 6.2, 6.141176470588236)","(11.0, 14.5, 14.214285714285714)","(5.5, 6.2, 6.093333333333334)","(12.0, 17.0, 16.444444444444443)","(5.0, 6.6, 6.275)","(101.0, 310.0, 278.0)","(61.0, 110.0, 106.0)","(2.15, 2.68, 2.645714285714286)"
11-01-2023 20:33:35.197884,"(4.6, 6.4, 6.1066666666666665)","(11.0, 14.5, 14.214285714285714)","(5.5, 6.2, 6.0476190476190474)","(12.0, 17.0, 16.38888888888889)","(5.0, 6.6, 6.275)","(101.0, 310.0, 275.7142857142857)","(61.0, 110.0, 106.0)","(2.15, 2.68, 2.6307692307692307)"
11-01-2023 20:33:36.255744,"(4.8, 6.4, 6.129166666666667)","(11.0, 14.5, 14.382352941176471)","(5.5, 6.2, 6.0476190476190474)","(12.0, 17.5, 16.38888888888889)","(5.0, 6.6, 6.275)","(101.0, 310.0, 280.0)","(61.0, 110.0, 98.64864864864865)","(2.2, 2.68, 2.6433333333333335)"
11-01-2023 20:33:37.423391,"(4.8, 6.4, 6.090909090909091)","(11.0, 14.5, 14.382352941176471)","(5.5, 6.2, 6.076923076923077)","(12.0, 17.5, 16.403846153846153)","(5.0, 6.6, 6.275)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.14285714285714)","(2.2, 2.66, 2.6500000000000004)"
11-01-2023 20:33:38.547132,"(4.8, 6.4, 6.090909090909091)","(11.0, 14.5, 14.382352941176471)","(5.5, 6.2, 6.0476190476190474)","(12.0, 17.5, 16.403846153846153)","(5.0, 6.6, 6.421818181818182)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.41176470588235)","(2.2, 2.66, 2.6470967741935487)"
11-01-2023 20:33:39.665374,"(4.8, 6.4, 6.173913043478261)","(11.0, 14.5, 14.357142857142858)","(5.5, 5.9, 6.154545454545454)","(12.0, 17.5, 16.403846153846153)","(5.0, 6.6, 6.278688524590164)","(101.0, 300.0, 280.0)","(61.0, 100.0, 98.64864864864865)","(2.2, 2.66, 2.6433333333333335)"
11-01-2023 20:33:40.944707,"(4.8, 6.4, 6.152380952380953)","(11.0, 15.0, 14.846153846153847)","(5.5, 6.2, 6.1045454545454545)","(12.0, 17.5, 16.5)","(5.0, 6.6, 6.2122448979591836)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.14285714285714)","(2.2, 2.66, 2.6603174603174606)"
11-01-2023 20:33:42.196477,"(4.8, 6.4, 6.152941176470589)","(11.0, 15.0, 14.428571428571429)","(5.5, 6.2, 6.1125)","(12.0, 17.5, 16.5)","(5.0, 6.4, 6.24186046511628)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.68, 2.64)"
11-01-2023 20:33:43.401564,"(4.8, 6.4, 6.152941176470589)","(11.0, 15.0, 14.321428571428571)","(5.5, 6.2, 6.220000000000001)","(12.0, 17.5, 16.75)","(5.0, 6.4, 6.24)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.66, 2.6073684210526316)"
11-01-2023 20:33:44.518442,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 14.40625)","(5.5, 6.4, 6.220000000000001)","(12.0, 17.0, 16.9)","(5.0, 6.4, 6.24)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.62, 2.610666666666667)"
11-01-2023 20:33:45.650481,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 14.428571428571429)","(5.5, 6.4, 6.219354838709678)","(12.0, 17.5, 16.9)","(5.0, 6.4, 6.24)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.62, 2.6006896551724137)"
11-01-2023 20:33:46.794879,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 14.478260869565217)","(5.5, 6.4, 6.2592592592592595)","(12.0, 17.5, 16.9)","(5.0, 6.4, 6.24)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.62, 2.5893333333333333)"
11-01-2023 20:33:47.890558,"(4.8, 6.4, 6.216216216216217)","(11.0, 15.0, 14.75)","(5.5, 6.4, 6.314285714285715)","(12.0, 17.5, 16.9)","(5.0, 6.4, 6.238297872340426)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.6, 2.5528)"
11-01-2023 20:33:48.980889,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 14.770833333333334)","(5.5, 6.6, 6.465)","(12.0, 17.5, 16.9)","(5.0, 6.4, 6.238297872340426)","(101.0, 300.0, 283.3333333333333)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.58, 2.5582608695652174)"
11-01-2023 20:33:50.374534,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 14.770833333333334)","(5.5, 6.6, 6.533333333333333)","(12.0, 17.5, 16.9)","(5.0, 6.4, 6.2439024390243905)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.58, 2.5485714285714285)"
11-01-2023 20:33:51.514207,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 14.770833333333334)","(5.5, 6.6, 6.533333333333333)","(12.0, 17.5, 16.9)","(5.0, 6.4, 6.277611940298508)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.58, 2.5496296296296297)"
11-01-2023 20:33:52.873077,"(4.8, 6.4, 6.193939393939394)","(11.0, 15.0, 14.770833333333334)","(5.5, 6.8, 6.587234042553192)","(12.0, 17.5, 17.357142857142858)","(5.0, 6.6, 6.277611940298508)","(101.0, 300.0, 280.0)","(61.0, 100.0, 99.6969696969697)","(2.2, 2.56, 2.54)"
11-01-2023 20:33:54.341779,"(4.8, 6.4, 6.173333333333334)","(11.0, 15.0, 15.954545454545455)","(5.5, 6.8, 6.260869565217392)","(12.0, 17.5, 17.766666666666666)","(5.0, 6.6, 6.48)","(101.0, 300.0, 283.3333333333333)","(61.0, 100.0, 105.23809523809524)","(2.2, 2.56, 2.5300000000000002)"
11-01-2023 20:33:55.488283,"(4.8, 6.6, 6.296)","(11.0, 16.5, 15.954545454545455)","(5.5, 6.4, 6.333333333333334)","(12.0, 18.0, 17.818181818181817)","(5.0, 6.6, 6.494339622641509)","(101.0, 300.0, 265.0)","(61.0, 110.0, 105.23809523809524)","(2.2, 2.54, 2.505714285714286)"
11-01-2023 20:33:56.751032,"(4.8, 6.6, 6.281818181818182)","(11.0, 15.5, 15.357142857142858)","(5.5, 6.4, 6.355555555555556)","(12.0, 18.0, 17.71875)","(5.0, 6.6, 6.494339622641509)","(101.0, 290.0, 260.0)","(61.0, 110.0, 105.1219512195122)","(2.2, 2.52, 2.5142857142857142)"
11-01-2023 20:33:58.025018,"(4.8, 6.6, 6.281818181818182)","(11.0, 15.5, 14.928571428571429)","(5.5, 6.4, 6.4399999999999995)","(12.0, 18.0, 17.71875)","(5.0, 6.6, 6.574603174603174)","(101.0, 290.0, 250.0)","(61.0, 110.0, 105.1219512195122)","(2.2, 2.52, 2.5247619047619048)"
11-01-2023 20:33:59.045684,"(4.8, 6.6, 6.324137931034483)","(11.0, 15.5, 14.928571428571429)","(5.5, 6.6, 6.447058823529412)","(12.0, 18.0, 17.555555555555557)","(5.0, 6.6, 6.659090909090909)","(101.0, 290.0, 240.0)","(61.0, 110.0, 105.1219512195122)","(2.2, 2.54, 2.484)"
11-01-2023 20:34:00.094197,"(4.8, 6.6, 6.312)","(11.0, 15.0, 14.25)","(5.5, 6.6, 6.48695652173913)","(12.0, 18.0, 17.555555555555557)","(5.0, 6.8, 6.666666666666666)","(101.0, 290.0, 250.0)","(61.0, 110.0, 101.81818181818181)","(2.2, 2.5, 2.5771428571428574)"
11-01-2023 20:34:01.123731,"(4.8, 6.4, 6.23)","(12.0, 14.0, 13.625)","(5.0, 6.4, 6.208695652173914)","(13.0, 18.0, 17.09090909090909)","(5.0, 6.8, 6.666666666666666)","(101.0, 290.0, 237.0)","(61.0, 110.0, 101.81818181818181)","(2.2, 2.6, 2.6145454545454547)"
11-01-2023 20:34:02.191182,"(4.8, 6.4, 6.1647058823529415)","(12.0, 14.0, 13.538461538461538)","(5.0, 6.4, 6.180952380952381)","(13.0, 18.0, 17.076923076923077)","(5.0, 6.8, 6.646428571428571)","(101.0, 300.0, 250.0)","(61.0, 110.0, 106.66666666666667)","(2.2, 2.62, 2.6234862385321103)"
11-01-2023 20:34:03.286743,"(4.8, 6.4, 6.23)","(12.0, 14.0, 13.416666666666666)","(5.0, 6.4, 6.203076923076924)","(13.0, 18.0, 17.055555555555557)","(5.0, 6.8, 6.638805970149253)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 99.0909090909091)","(2.2, 2.64, 2.6171428571428574)"
11-01-2023 20:34:04.359003,"(4.8, 6.4, 6.258823529411765)","(12.0, 14.0, 13.416666666666666)","(5.0, 6.4, 6.212903225806452)","(13.0, 18.0, 17.055555555555557)","(5.0, 6.8, 6.628571428571428)","(101.0, 300.0, 241.66666666666666)","(61.0, 100.0, 98.33333333333333)","(2.2, 2.62, 2.614823529411765)"
11-01-2023 20:34:05.514304,"(4.8, 6.6, 6.451428571428571)","(12.0, 14.0, 13.384615384615385)","(5.0, 6.4, 6.192857142857143)","(13.0, 18.0, 17.055555555555557)","(5.0, 6.8, 6.63157894736842)","(101.0, 300.0, 241.66666666666666)","(61.0, 100.0, 99.375)","(2.2, 2.62, 2.6131914893617023)"
11-01-2023 20:34:06.744531,"(4.8, 6.6, 6.3619047619047615)","(12.0, 14.0, 13.333333333333334)","(5.0, 6.4, 6.192857142857143)","(13.0, 18.0, 17.055555555555557)","(5.0, 6.8, 6.63)","(101.0, 300.0, 237.0)","(61.0, 100.0, 107.64705882352942)","(2.2, 2.62, 2.6118279569892473)"
11-01-2023 20:34:07.908188,"(4.8, 6.6, 6.409090909090909)","(12.0, 13.5, 13.208333333333334)","(5.0, 6.4, 6.2237288135593225)","(13.0, 18.0, 17.0)","(5.0, 6.8, 6.627272727272727)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.62, 2.597857142857143)"
11-01-2023 20:34:08.999375,"(4.8, 6.6, 6.4367346938775505)","(12.0, 13.5, 13.208333333333334)","(5.0, 6.4, 6.20625)","(13.0, 18.0, 16.970588235294116)","(5.0, 6.8, 6.58)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.6, 2.6098039215686275)"
11-01-2023 20:34:10.302965,"(4.8, 6.6, 6.446153846153846)","(12.0, 13.5, 13.088235294117647)","(5.0, 6.4, 6.20625)","(13.0, 17.5, 17.166666666666668)","(5.0, 6.8, 6.589473684210526)","(101.0, 300.0, 266.6666666666667)","(61.0, 110.0, 105.0)","(2.2, 2.62, 2.611111111111111)"
11-01-2023 20:34:11.465658,"(4.8, 6.6, 6.445161290322581)","(12.0, 13.5, 13.03125)","(5.0, 6.4, 6.36)","(13.0, 17.5, 17.166666666666668)","(5.0, 6.8, 6.58)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.62, 2.651111111111111)"
11-01-2023 20:34:12.507217,"(4.8, 6.6, 6.461224489795918)","(12.0, 13.5, 13.055555555555555)","(5.0, 6.0, 5.957142857142857)","(13.0, 17.5, 17.166666666666668)","(5.0, 6.8, 6.441025641025641)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.66, 2.6364705882352943)"
11-01-2023 20:34:13.675224,"(4.8, 6.6, 6.4941176470588236)","(12.0, 14.0, 13.35483870967742)","(5.0, 5.9, 5.864705882352942)","(13.0, 17.5, 17.0)","(5.0, 6.8, 6.614285714285714)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.64, 2.64448275862069)"
11-01-2023 20:34:14.863992,"(4.8, 6.8, 6.549253731343284)","(12.0, 14.0, 13.525)","(5.0, 5.9, 5.886666666666667)","(13.0, 17.5, 17.0)","(5.0, 6.8, 6.536263736263736)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.68, 2.631515151515152)"
11-01-2023 20:34:15.940198,"(4.8, 6.8, 6.5600000000000005)","(12.0, 14.0, 13.574468085106384)","(5.0, 5.9, 5.890476190476191)","(13.0, 17.5, 17.0)","(5.0, 6.6, 6.536263736263736)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 105.0)","(2.2, 2.64, 2.6350000000000002)"
11-01-2023 20:34:17.031526,"(4.8, 6.8, 6.615873015873016)","(12.0, 14.0, 13.522727272727273)","(5.0, 5.9, 5.833333333333334)","(13.0, 17.5, 17.120689655172413)","(5.0, 6.6, 6.535238095238095)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 100.625)","(2.2, 2.64, 2.6172881355932205)"
11-01-2023 20:34:18.116395,"(4.8, 6.8, 6.685714285714286)","(12.0, 14.0, 13.523809523809524)","(5.0, 5.9, 5.833333333333334)","(13.0, 18.0, 17.120689655172413)","(5.0, 6.6, 6.521367521367521)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 102.5)","(2.2, 2.62, 2.6442857142857146)"
11-01-2023 20:34:19.235488,"(4.8, 6.8, 6.705084745762711)","(12.0, 14.0, 13.523809523809524)","(5.0, 5.9, 5.841666666666667)","(13.0, 18.0, 17.2)","(5.0, 6.6, 6.5236363636363635)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 102.5)","(2.25, 2.66, 2.651014492753623)"
11-01-2023 20:34:20.362920,"(4.8, 6.8, 6.673684210526316)","(12.0, 14.0, 13.533333333333333)","(5.0, 5.9, 5.878947368421053)","(13.0, 18.0, 17.266666666666666)","(5.0, 6.6, 6.558139534883721)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.66, 2.6096)"
11-01-2023 20:34:21.480859,"(4.8, 6.8, 6.626666666666667)","(12.0, 14.0, 13.533333333333333)","(5.0, 5.9, 5.878947368421053)","(13.0, 18.0, 17.333333333333332)","(5.0, 6.6, 6.549450549450549)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.62, 2.626181818181818)"
11-01-2023 20:34:22.705386,"(4.8, 6.8, 6.610909090909091)","(12.0, 14.0, 13.545454545454545)","(5.0, 5.9, 5.882608695652174)","(13.0, 18.0, 17.476190476190474)","(5.0, 6.6, 6.538775510204082)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.64, 2.6345454545454547)"
11-01-2023 20:34:23.857673,"(4.8, 6.8, 6.607407407407408)","(12.0, 14.0, 13.53125)","(5.0, 5.9, 5.803030303030304)","(13.0, 18.0, 17.571428571428573)","(5.0, 6.6, 6.588888888888889)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.64, 2.634418604651163)"
11-01-2023 20:34:25.051390,"(4.8, 6.8, 6.587755102040816)","(12.0, 14.0, 13.53125)","(5.0, 5.9, 5.80625)","(13.0, 18.0, 17.71875)","(5.0, 6.6, 6.5777777777777775)","(101.0, 300.0, 241.66666666666666)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.64, 2.6340000000000003)"
11-01-2023 20:34:26.286638,"(4.8, 6.8, 6.6190476190476195)","(12.0, 14.0, 13.613636363636363)","(5.0, 5.9, 5.822580645161291)","(13.0, 18.0, 17.333333333333332)","(5.0, 6.6, 6.584375)","(101.0, 300.0, 290.7692307692308)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.64, 2.6462222222222223)"
11-01-2023 20:34:27.438466,"(4.8, 6.8, 6.624)","(12.0, 14.0, 13.613636363636363)","(5.0, 5.9, 5.822580645161291)","(13.0, 18.0, 17.785714285714285)","(5.0, 6.6, 6.593442622950819)","(101.0, 300.0, 288.6666666666667)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.66, 2.655294117647059)"
11-01-2023 20:34:28.613014,"(4.8, 6.4, 6.296875)","(12.0, 14.0, 13.642857142857142)","(5.0, 5.9, 5.772727272727273)","(13.0, 18.0, 17.846153846153847)","(5.0, 6.6, 6.669473684210526)","(101.0, 310.0, 288.6666666666667)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.66, 2.653714285714286)"
11-01-2023 20:34:29.854814,"(4.8, 6.4, 6.28421052631579)","(12.0, 13.5, 13.364864864864865)","(5.0, 5.9, 5.772727272727273)","(13.0, 18.0, 17.846153846153847)","(5.0, 6.8, 6.657692307692307)","(101.0, 310.0, 288.6666666666667)","(61.0, 110.0, 103.07692307692308)","(2.25, 2.66, 2.6637450199203188)"
11-01-2023 20:34:31.084425,"(4.8, 6.4, 6.29)","(12.0, 13.5, 13.378048780487806)","(5.0, 5.9, 5.793617021276596)","(13.0, 18.0, 17.57894736842105)","(5.0, 6.8, 6.655555555555555)","(101.0, 310.0, 288.6666666666667)","(61.0, 110.0, 98.75)","(2.25, 2.68, 2.6641860465116283)"
11-01-2023 20:34:32.246329,"(4.8, 6.4, 6.29)","(12.0, 13.5, 13.378048780487806)","(5.0, 5.9, 5.802325581395349)","(13.0, 18.0, 17.785714285714285)","(5.0, 6.8, 6.671428571428571)","(101.0, 310.0, 288.6666666666667)","(61.0, 110.0, 96.25)","(2.25, 2.68, 2.660341296928328)"
11-01-2023 20:34:33.384486,"(4.8, 6.4, 6.248)","(12.0, 13.5, 13.383720930232558)","(5.0, 5.9, 5.792307692307692)","(13.0, 18.0, 17.5)","(5.0, 6.8, 6.706122448979592)","(101.0, 310.0, 288.6666666666667)","(61.0, 100.0, 99.0909090909091)","(2.25, 2.68, 2.656037735849057)"
11-01-2023 20:34:34.625512,"(4.8, 6.4, 6.2444444444444445)","(12.0, 13.5, 13.383720930232558)","(5.0, 5.9, 5.867692307692308)","(13.0, 18.0, 17.476190476190474)","(5.0, 6.8, 6.706122448979592)","(101.0, 310.0, 288.6666666666667)","(61.0, 100.0, 98.82352941176471)","(2.25, 2.66, 2.6293023255813956)"
11-01-2023 20:34:35.776966,"(4.8, 6.4, 6.292857142857143)","(11.0, 14.0, 13.595238095238095)","(5.0, 6.2, 6.050980392156863)","(13.0, 18.0, 17.4375)","(5.0, 6.8, 6.632142857142857)","(101.0, 310.0, 290.0)","(61.0, 110.0, 105.38461538461539)","(2.25, 2.64, 2.6212500000000003)"
11-01-2023 20:34:36.858025,"(4.8, 6.4, 6.298305084745763)","(11.0, 14.0, 13.705882352941176)","(5.0, 6.2, 6.048)","(13.0, 17.5, 17.4375)","(5.0, 6.8, 6.632142857142857)","(101.0, 310.0, 290.0)","(61.0, 110.0, 105.38461538461539)","(2.25, 2.64, 2.623783783783784)"
11-01-2023 20:34:38.018553,"(4.8, 6.4, 6.286792452830189)","(11.0, 14.0, 13.666666666666666)","(5.0, 6.2, 6.052941176470588)","(13.0, 17.5, 17.444444444444443)","(5.0, 6.8, 6.604255319148936)","(101.0, 310.0, 290.0)","(61.0, 110.0, 105.0)","(2.25, 2.64, 2.624109589041096)"
11-01-2023 20:34:39.037295,"(4.8, 6.4, 6.288888888888889)","(11.0, 14.5, 14.1)","(5.0, 6.2, 6.052941176470588)","(13.0, 17.5, 17.12962962962963)","(5.0, 6.8, 6.604255319148936)","(101.0, 310.0, 290.0)","(61.0, 110.0, 105.0)","(2.25, 2.64, 2.6292307692307695)"
11-01-2023 20:34:40.089028,"(4.8, 6.4, 6.323076923076924)","(11.0, 13.0, 12.625)","(5.0, 6.2, 6.057971014492754)","(13.0, 17.5, 17.291666666666668)","(5.0, 6.8, 6.627848101265823)","(101.0, 310.0, 290.0)","(61.0, 110.0, 105.0)","(2.25, 2.64, 2.6534634146341465)"
11-01-2023 20:34:41.102356,"(4.8, 6.4, 6.334693877551021)","(11.0, 13.0, 12.842105263157894)","(5.0, 6.2, 6.045054945054945)","(13.0, 17.5, 17.291666666666668)","(5.0, 6.8, 6.638461538461539)","(101.0, 310.0, 286.6666666666667)","(61.0, 110.0, 105.78947368421052)","(2.25, 2.68, 2.644)"
11-01-2023 20:34:42.251364,"(4.8, 6.4, 6.325581395348838)","(11.0, 13.0, 12.6)","(5.0, 6.2, 6.03)","(13.0, 17.5, 17.236842105263158)","(5.0, 6.8, 6.6337662337662335)","(101.0, 310.0, 286.6666666666667)","(61.0, 110.0, 97.14285714285714)","(2.25, 2.66, 2.646666666666667)"
