,Poppy Bluey,Tralee Revenge,Johns Call,Telford,Willina Girl,Mulberry Man
04-01-2023 14:33:08.772747,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:09.699359,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:10.636938,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:11.557607,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:12.535698,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:13.442397,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:14.348489,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:15.204183,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:16.138162,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 147.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:17.056278,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 170.0, 84.5)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:17.938422,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 230.0, 197.66666666666669)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:18.875402,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:19.778338,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:20.767306,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:21.773179,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:22.760969,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:23.670617,"(5.0, 15.5, 9.505263157894738)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:24.551491,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:25.544315,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:26.688089,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:27.951972,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:28.816694,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:29.808480,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:30.844179,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:31.798090,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:32.805077,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:33.819386,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:34.884502,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:35.965608,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:36.968771,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:37.913047,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:39.091779,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:40.283221,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:41.370678,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:42.314822,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:43.352272,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:44.547760,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:45.596425,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:46.662759,"(5.0, 15.5, 9.68421052631579)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:47.965202,"(5.0, 15.5, 9.505263157894738)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:49.344990,"(5.0, 15.5, 9.505263157894738)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:50.953194,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:52.044659,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:52.990310,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:53.984250,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:55.065096,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:56.177585,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:57.241798,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:58.257595,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:33:59.222933,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:00.316182,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.738888888888889)","(41.0, 220.0, 189.33333333333334)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:01.390323,"(5.0, 15.5, 9.927777777777777)","(1.55, 1.65, 1.6473214285714284)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.684210526315789)","(41.0, 220.0, 189.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:02.476828,"(5.0, 15.5, 9.738888888888889)","(1.55, 1.65, 1.6414634146341462)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.4, 5.359999999999999)","(41.0, 220.0, 189.66666666666666)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:03.536027,"(5.0, 15.5, 10.19)","(1.55, 1.65, 1.5746153846153845)","(11.0, 24.0, 21.444444444444443)","(4.0, 6.4, 5.359999999999999)","(41.0, 220.0, 175.0)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:04.593293,"(5.0, 15.0, 13.2)","(1.55, 1.65, 1.5746153846153845)","(11.0, 24.0, 16.125)","(4.0, 6.4, 5.359999999999999)","(41.0, 220.0, 184.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:05.675945,"(5.0, 15.0, 13.2)","(1.55, 1.65, 1.5746153846153845)","(11.0, 24.0, 16.125)","(4.0, 6.4, 5.7125)","(41.0, 220.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:06.689482,"(5.0, 15.0, 14.0)","(1.55, 1.65, 1.5955555555555554)","(11.0, 23.0, 15.083333333333334)","(4.0, 6.2, 5.333333333333334)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:07.647382,"(5.0, 15.0, 14.166666666666668)","(1.55, 1.65, 1.6054545454545455)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 5.4)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:08.638814,"(5.0, 15.0, 14.166666666666668)","(1.55, 1.65, 1.6183870967741936)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 5.557142857142857)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:09.702301,"(5.0, 15.0, 14.166666666666668)","(1.55, 1.65, 1.6183870967741936)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 5.45)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:10.672019,"(5.0, 15.0, 14.1)","(1.55, 1.65, 1.6183870967741936)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 5.45)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:11.697024,"(5.0, 15.0, 14.1)","(1.55, 1.65, 1.6183870967741936)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 5.514285714285714)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:12.657483,"(5.0, 15.0, 14.1)","(1.55, 1.65, 1.6183870967741936)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 5.514285714285714)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:13.624715,"(5.0, 15.0, 14.3)","(1.55, 1.65, 1.5741666666666667)","(11.0, 23.0, 15.083333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:14.713315,"(5.0, 15.0, 14.3)","(1.55, 1.65, 1.596470588235294)","(11.0, 22.0, 16.333333333333332)","(4.0, 6.2, 6.022222222222222)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:15.776865,"(5.0, 15.0, 14.5)","(1.55, 1.65, 1.596470588235294)","(11.0, 22.0, 20.1)","(4.0, 6.2, 6.022222222222222)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:16.910828,"(5.0, 15.0, 14.5)","(1.55, 1.65, 1.596470588235294)","(11.0, 22.0, 16.0)","(4.0, 6.2, 6.022222222222222)","(41.0, 170.0, 144.4)","(15.0, 34.0, 27.625)"
04-01-2023 14:34:17.996424,"(5.0, 15.0, 14.5)","(1.55, 1.65, 1.596470588235294)","(11.0, 22.0, 16.0)","(4.0, 6.2, 6.022222222222222)","(41.0, 170.0, 143.71428571428572)","(15.0, 34.0, 30.5)"
04-01-2023 14:34:19.236243,"(5.0, 15.0, 14.5)","(1.55, 1.65, 1.596470588235294)","(11.0, 22.0, 16.0)","(4.0, 6.2, 6.022222222222222)","(41.0, 220.0, 104.66666666666666)","(15.0, 44.0, 30.5)"
04-01-2023 14:34:20.563739,"(5.0, 15.0, 14.5)","(1.55, 1.65, 1.5975)","(11.0, 22.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 104.66666666666666)","(15.0, 44.0, 30.5)"
04-01-2023 14:34:21.742310,"(5.0, 15.0, 14.5)","(1.55, 1.65, 1.5975)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 30.5)"
04-01-2023 14:34:22.899065,"(5.0, 15.5, 12.921052631578947)","(1.55, 1.65, 1.58)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 30.5)"
04-01-2023 14:34:23.914809,"(5.0, 15.5, 13.272727272727273)","(1.55, 1.65, 1.5247368421052632)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:24.889226,"(5.0, 15.5, 13.272727272727273)","(1.55, 1.65, 1.5418181818181818)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:26.008736,"(5.0, 15.5, 13.272727272727273)","(1.55, 1.65, 1.5418181818181818)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:27.104982,"(5.0, 15.5, 13.272727272727273)","(1.55, 1.65, 1.5495454545454546)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:28.157654,"(5.0, 15.5, 12.617647058823529)","(1.55, 1.65, 1.5495454545454546)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.2, 6.022222222222222)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:29.153476,"(5.0, 15.5, 13.382352941176471)","(1.55, 1.65, 1.5495454545454546)","(11.0, 22.0, 16.0)","(4.0, 6.2, 5.45)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:30.187254,"(5.0, 15.5, 13.7)","(1.55, 1.65, 1.5495454545454546)","(11.0, 22.0, 16.0)","(4.0, 6.2, 6.081818181818182)","(41.0, 230.0, 192.4)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:31.286233,"(5.0, 15.5, 13.7)","(1.55, 1.65, 1.5495454545454546)","(11.0, 22.0, 16.0)","(4.0, 6.2, 5.9)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:32.403472,"(5.0, 15.5, 13.7)","(1.55, 1.65, 1.5495454545454546)","(11.0, 22.0, 16.0)","(4.0, 6.2, 5.9)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:33.511564,"(5.0, 15.5, 13.7)","(1.55, 1.65, 1.5247368421052632)","(11.0, 22.0, 16.0)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 166.66666666666669)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:34.562555,"(5.0, 15.5, 13.192307692307692)","(1.55, 1.65, 1.5495454545454546)","(11.0, 22.0, 16.0)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 166.66666666666669)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:35.581003,"(5.0, 15.5, 13.192307692307692)","(1.55, 1.65, 1.5495454545454546)","(11.0, 22.0, 14.5)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 166.66666666666669)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:36.542274,"(5.0, 15.5, 14.088235294117647)","(1.55, 1.65, 1.5495454545454546)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:37.548832,"(5.0, 15.5, 14.088235294117647)","(1.55, 1.65, 1.5495454545454546)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:38.721590,"(5.0, 15.5, 14.088235294117647)","(1.55, 1.65, 1.5495454545454546)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:39.803335,"(5.0, 15.5, 14.088235294117647)","(1.55, 1.65, 1.5495454545454546)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 5.766666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:40.915939,"(5.0, 15.5, 14.088235294117647)","(1.55, 1.65, 1.5495454545454546)","(11.0, 21.0, 14.333333333333334)","(4.0, 6.2, 5.166666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:42.247260,"(5.0, 15.5, 15.071428571428571)","(1.55, 1.65, 1.6014285714285714)","(11.0, 21.0, 14.666666666666666)","(4.0, 5.7, 5.5)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:43.455716,"(5.0, 15.5, 15.071428571428571)","(1.55, 1.64, 1.5925)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.3)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:44.669651,"(5.0, 15.5, 15.071428571428571)","(1.55, 1.64, 1.5925)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.2823529411764705)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:45.723916,"(5.0, 15.5, 15.071428571428571)","(1.55, 1.64, 1.5355)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.2823529411764705)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:46.662835,"(5.0, 15.5, 15.2)","(1.55, 1.64, 1.545)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.2823529411764705)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:47.698413,"(5.0, 15.5, 15.227272727272727)","(1.55, 1.64, 1.545)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.333333333333333)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:48.842052,"(5.0, 17.0, 15.333333333333334)","(1.55, 1.64, 1.545)","(11.0, 23.0, 16.666666666666668)","(4.0, 6.2, 5.333333333333333)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:49.860578,"(5.0, 17.0, 16.166666666666668)","(1.55, 1.64, 1.545)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.2, 5.333333333333333)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:50.804490,"(5.0, 17.0, 16.166666666666668)","(1.55, 1.64, 1.545)","(11.0, 24.0, 16.666666666666668)","(4.0, 6.2, 5.333333333333333)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:51.784807,"(5.0, 19.0, 18.555555555555557)","(1.55, 1.61, 1.5950000000000002)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.666666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:52.865425,"(5.0, 19.0, 17.90909090909091)","(1.55, 1.61, 1.5950000000000002)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.666666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:53.973707,"(5.0, 18.0, 16.75)","(1.55, 1.61, 1.5766666666666667)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.666666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:55.084257,"(5.0, 18.0, 16.75)","(1.55, 1.61, 1.5950000000000002)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.666666666666667)","(41.0, 230.0, 116.92307692307692)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:56.175760,"(5.0, 18.0, 16.75)","(1.55, 1.61, 1.5950000000000002)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.666666666666667)","(41.0, 240.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
04-01-2023 14:34:57.226940,"(5.0, 18.0, 16.75)","(1.55, 1.61, 1.5950000000000002)","(11.0, 23.0, 14.666666666666666)","(4.0, 6.2, 5.666666666666667)","(41.0, 230.0, 198.33333333333334)","(15.0, 44.0, 27.384615384615387)"
