,Lonely Gemma,Ryders Ambition,Lets Go Yoyo,Chanelle,Clarks A Lark,Homebush Sparkle,Rowdys Monster,Goldstar Vargas
16-12-2022 11:04:03.669555,"(9.0, 17.0, 14.5)","(18.0, 26.0, 19.81818181818182)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 10.967857142857142)","(5.0, 8.0, 6.2)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.2784615384615385)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:04.681014,"(9.0, 17.0, 14.5)","(18.0, 26.0, 19.81818181818182)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.0, 11.825)","(5.0, 8.0, 6.2)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.2784615384615385)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:05.653546,"(9.0, 17.0, 14.5)","(18.0, 26.0, 18.444444444444443)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.0, 11.825)","(5.0, 8.0, 6.5)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.2784615384615385)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:06.655820,"(9.0, 17.0, 14.5)","(18.0, 26.0, 18.444444444444443)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.0, 11.825)","(5.0, 8.0, 6.5)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.2784615384615385)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:07.630496,"(9.0, 16.5, 14.5)","(18.0, 26.0, 18.444444444444443)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.0, 11.825)","(5.0, 8.0, 6.5)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.2784615384615385)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:08.727603,"(9.0, 16.0, 15.333333333333332)","(18.0, 26.0, 18.107142857142858)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.0, 11.2)","(5.0, 8.0, 6.5)","(6.5, 19.5, 16.375)","(1.95, 2.3, 2.2241666666666666)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:09.791917,"(9.0, 16.0, 14.666666666666666)","(18.0, 26.0, 18.208333333333332)","(26.0, 50.0, 34.875)","(10.0, 12.0, 10.660869565217391)","(5.0, 8.0, 5.975)","(6.5, 19.5, 16.375)","(1.95, 2.3, 2.215)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:10.794639,"(9.0, 16.0, 14.105263157894736)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.875)","(10.0, 12.0, 10.660869565217391)","(5.0, 8.0, 5.868421052631579)","(6.5, 19.5, 16.425)","(1.95, 2.3, 2.215)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:11.950773,"(9.0, 16.0, 14.105263157894736)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.799999999999999)","(5.0, 8.0, 5.6125)","(6.5, 19.5, 18.133333333333333)","(1.95, 2.3, 2.215)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:12.992188,"(9.0, 15.5, 14.916666666666668)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 10.0)","(5.0, 7.8, 5.628571428571428)","(6.5, 19.5, 18.133333333333333)","(1.95, 2.3, 2.215)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:13.977723,"(9.0, 15.5, 13.944444444444445)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 10.0)","(5.0, 7.6, 5.529999999999999)","(6.5, 19.5, 18.133333333333333)","(1.95, 2.3, 2.215)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:15.106921,"(9.0, 15.5, 13.944444444444445)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 10.0)","(5.0, 7.6, 5.529999999999999)","(6.5, 19.5, 13.8)","(1.95, 2.3, 2.215)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:16.180607,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 10.0)","(5.0, 7.6, 5.509090909090909)","(6.5, 20.0, 12.5)","(1.95, 2.3, 2.217391304347826)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:17.179780,"(9.0, 15.5, 14.692307692307692)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 10.0)","(5.0, 7.6, 5.509090909090909)","(6.5, 20.0, 12.5)","(1.95, 2.28, 2.217391304347826)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:18.175802,"(9.0, 15.5, 14.692307692307692)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 10.0)","(5.0, 7.4, 6.08)","(6.5, 20.0, 15.714285714285714)","(1.95, 2.12, 2.2126315789473683)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:19.153625,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.4, 5.771428571428571)","(6.5, 20.0, 16.842105263157894)","(1.95, 2.28, 2.2126315789473683)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:20.153989,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.771428571428571)","(6.5, 20.0, 12.625)","(1.95, 2.28, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:21.127760,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.771428571428571)","(6.5, 20.0, 14.636363636363637)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:22.079012,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.771428571428571)","(6.5, 20.0, 14.636363636363637)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:23.013974,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.771428571428571)","(6.5, 20.0, 17.96551724137931)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:23.984147,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.771428571428571)","(6.5, 20.0, 17.96551724137931)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:24.996224,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.771428571428571)","(6.5, 20.0, 17.96551724137931)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:26.057621,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.208333333333332)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 6.147368421052632)","(6.5, 20.0, 14.727272727272727)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:27.139025,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.208333333333332)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.661538461538462)","(6.5, 20.0, 15.857142857142858)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:28.143372,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.7384615384615385)","(6.5, 20.0, 16.94736842105263)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:29.161250,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.03125)","(26.0, 50.0, 34.470588235294116)","(10.0, 12.0, 9.875)","(5.0, 7.2, 5.7384615384615385)","(6.5, 20.0, 15.928571428571427)","(1.95, 2.26, 2.2133333333333334)","(11.0, 60.0, 38.11764705882353)"
16-12-2022 11:04:30.205209,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 21.384615384615387)","(26.0, 50.0, 39.0)","(10.0, 12.0, 10.921951219512195)","(5.0, 7.2, 5.914285714285715)","(6.5, 20.0, 14.984)","(1.95, 2.26, 2.27)","(11.0, 46.0, 38.11764705882353)"
16-12-2022 11:04:31.157782,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 20.107142857142858)","(26.0, 50.0, 39.0)","(10.0, 12.0, 10.921951219512195)","(5.0, 7.2, 5.914285714285715)","(6.5, 20.0, 14.984)","(1.95, 2.32, 2.27)","(11.0, 46.0, 38.11764705882353)"
16-12-2022 11:04:32.187508,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 21.555555555555557)","(26.0, 50.0, 39.0)","(10.0, 12.0, 10.921951219512195)","(5.0, 7.2, 5.7)","(6.5, 20.0, 9.733333333333334)","(1.95, 2.32, 2.278709677419355)","(11.0, 46.0, 18.5)"
16-12-2022 11:04:33.351962,"(9.0, 15.5, 14.333333333333334)","(18.0, 26.0, 18.916666666666668)","(26.0, 48.0, 38.5)","(10.0, 12.0, 10.921951219512195)","(5.0, 7.2, 5.592307692307692)","(6.5, 20.0, 13.714285714285715)","(1.95, 2.32, 2.311272727272727)","(11.0, 46.0, 24.0)"
16-12-2022 11:04:34.511528,"(9.0, 15.5, 14.333333333333334)","(18.0, 25.0, 19.583333333333332)","(26.0, 48.0, 38.5)","(10.0, 12.0, 10.921951219512195)","(5.0, 7.2, 5.725)","(6.5, 20.0, 13.714285714285715)","(1.95, 2.32, 2.3495238095238093)","(11.0, 46.0, 24.0)"
16-12-2022 11:04:35.502611,"(9.0, 15.5, 14.333333333333334)","(18.0, 24.0, 19.416666666666668)","(26.0, 48.0, 38.5)","(10.0, 12.0, 10.921951219512195)","(5.0, 7.0, 5.633333333333333)","(6.5, 20.0, 13.714285714285715)","(1.95, 2.38, 2.344179104477612)","(11.0, 46.0, 24.0)"
16-12-2022 11:04:36.661446,"(10.0, 15.5, 14.333333333333334)","(18.0, 24.0, 19.1875)","(26.0, 48.0, 38.5)","(9.0, 12.0, 10.921951219512195)","(5.0, 6.8, 5.55)","(7.0, 20.0, 13.714285714285715)","(1.95, 2.38, 2.344705882352941)","(11.0, 46.0, 24.0)"
16-12-2022 11:04:37.715220,"(10.0, 15.5, 14.333333333333334)","(18.0, 24.0, 19.1875)","(26.0, 48.0, 38.5)","(9.0, 12.0, 10.921951219512195)","(5.0, 6.8, 5.466666666666667)","(7.0, 20.0, 13.714285714285715)","(1.95, 2.38, 2.344705882352941)","(11.0, 46.0, 24.0)"
16-12-2022 11:04:38.746322,"(10.0, 15.5, 14.333333333333334)","(18.0, 24.0, 19.1875)","(26.0, 48.0, 38.5)","(9.0, 12.0, 10.921951219512195)","(5.0, 6.8, 5.688235294117647)","(7.0, 20.0, 15.08)","(1.95, 2.38, 2.344705882352941)","(11.0, 46.0, 25.4)"
16-12-2022 11:04:39.699084,"(10.0, 15.5, 14.333333333333334)","(18.0, 24.0, 19.1875)","(26.0, 48.0, 38.5)","(9.0, 12.0, 10.921951219512195)","(5.0, 6.4, 5.688235294117647)","(7.0, 19.0, 16.386666666666667)","(1.95, 2.38, 2.344705882352941)","(11.0, 44.0, 24.272727272727273)"
16-12-2022 11:04:40.679915,"(10.0, 15.5, 14.333333333333334)","(18.0, 24.0, 19.1875)","(26.0, 48.0, 38.5)","(9.0, 12.0, 10.921951219512195)","(5.0, 6.4, 5.553846153846154)","(7.0, 19.0, 15.436363636363637)","(1.95, 2.38, 2.344705882352941)","(11.0, 44.0, 24.272727272727273)"
16-12-2022 11:04:41.668179,"(10.0, 15.5, 14.333333333333334)","(18.0, 23.0, 19.4)","(26.0, 48.0, 38.5)","(9.0, 12.0, 11.628571428571428)","(5.0, 5.8, 5.675)","(7.0, 19.0, 14.625)","(1.95, 2.38, 2.341904761904762)","(11.0, 44.0, 28.5)"
16-12-2022 11:04:42.673387,"(10.0, 15.5, 14.333333333333334)","(18.0, 22.0, 19.666666666666668)","(26.0, 48.0, 38.5)","(9.0, 11.5, 11.025806451612903)","(5.0, 5.8, 5.675)","(7.0, 18.5, 16.044444444444444)","(1.95, 2.38, 2.3427906976744186)","(11.0, 44.0, 28.5)"
16-12-2022 11:04:43.729837,"(10.0, 15.5, 14.333333333333334)","(18.0, 21.0, 19.75)","(26.0, 48.0, 38.5)","(9.0, 11.5, 11.025806451612903)","(5.0, 5.8, 5.675)","(7.0, 18.0, 13.306666666666665)","(1.95, 2.38, 2.33)","(11.0, 44.0, 28.5)"
16-12-2022 11:04:44.799553,"(10.0, 15.5, 14.333333333333334)","(18.0, 21.0, 19.75)","(26.0, 48.0, 38.5)","(9.0, 11.5, 9.666666666666666)","(5.0, 5.8, 5.675)","(7.0, 18.0, 13.306666666666665)","(1.95, 2.38, 2.33)","(11.0, 44.0, 30.714285714285715)"
16-12-2022 11:04:45.828758,"(10.0, 15.5, 14.916666666666668)","(18.0, 21.0, 19.75)","(26.0, 48.0, 38.5)","(9.0, 11.5, 10.052631578947368)","(5.0, 6.2, 5.545454545454545)","(7.0, 18.0, 13.306666666666665)","(1.95, 2.38, 2.33)","(11.0, 44.0, 30.714285714285715)"
16-12-2022 11:04:46.830429,"(10.0, 15.5, 13.0)","(18.0, 21.0, 18.708333333333332)","(26.0, 48.0, 43.25)","(9.0, 11.5, 10.66)","(5.0, 6.2, 5.428571428571429)","(7.0, 18.0, 14.18)","(1.95, 2.38, 2.33)","(11.0, 44.0, 28.5)"
16-12-2022 11:04:47.825511,"(10.0, 15.5, 13.0)","(18.0, 20.0, 19.833333333333332)","(26.0, 50.0, 40.66666666666667)","(9.0, 11.5, 10.66)","(5.0, 5.8, 5.675)","(7.0, 17.5, 14.18)","(1.95, 2.38, 2.33)","(11.0, 44.0, 25.4)"
16-12-2022 11:04:48.821622,"(10.0, 15.0, 12.857142857142858)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.66)","(5.0, 5.8, 5.675)","(7.0, 17.0, 15.885714285714286)","(1.95, 2.38, 2.33)","(11.0, 44.0, 25.4)"
16-12-2022 11:04:49.865193,"(10.0, 15.0, 12.857142857142858)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.52)","(5.0, 5.8, 5.783673469387755)","(7.0, 17.0, 14.028571428571428)","(1.95, 2.38, 2.29)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:50.893698,"(10.0, 15.0, 12.777777777777779)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.52)","(5.0, 5.8, 5.770833333333333)","(7.0, 17.0, 15.526666666666667)","(1.95, 2.36, 2.2225)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:51.932066,"(10.0, 15.0, 12.777777777777779)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.288461538461538)","(5.0, 5.8, 5.699999999999999)","(7.0, 16.5, 15.526666666666667)","(1.95, 2.36, 2.272)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:52.985106,"(10.0, 15.0, 12.777777777777779)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.449999999999999)","(7.0, 16.5, 14.472222222222221)","(1.95, 2.36, 2.16785046728972)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:54.026855,"(10.0, 15.0, 12.777777777777779)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.449999999999999)","(7.0, 16.5, 14.472222222222221)","(1.95, 2.28, 2.162926829268293)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:55.028233,"(10.0, 15.0, 12.777777777777779)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.449999999999999)","(7.0, 16.5, 15.13125)","(1.95, 2.28, 2.1957142857142857)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:56.083294,"(10.0, 14.5, 13.5)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.449999999999999)","(7.0, 16.5, 15.13125)","(1.95, 2.26, 2.162926829268293)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:57.111889,"(10.0, 14.5, 13.5)","(18.0, 20.0, 19.833333333333332)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.449999999999999)","(7.0, 16.5, 15.13125)","(1.95, 2.28, 2.124516129032258)","(11.0, 44.0, 25.7)"
16-12-2022 11:04:58.167143,"(10.0, 14.5, 13.5)","(18.0, 20.0, 19.294117647058822)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.566666666666666)","(7.0, 16.5, 15.13125)","(1.95, 2.26, 2.14)","(11.0, 44.0, 34.849999999999994)"
16-12-2022 11:04:59.193360,"(10.0, 14.5, 13.794117647058824)","(18.0, 20.0, 19.22222222222222)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 5.566666666666666)","(7.0, 16.5, 15.57391304347826)","(1.95, 2.26, 2.14)","(11.0, 44.0, 35.68181818181819)"
16-12-2022 11:05:00.213101,"(10.0, 14.5, 13.794117647058824)","(18.0, 20.0, 19.22222222222222)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 5.8, 7.3)","(7.0, 16.5, 15.57391304347826)","(1.95, 2.26, 2.17)","(11.0, 44.0, 38.28125)"
16-12-2022 11:05:01.226699,"(10.0, 14.5, 13.75)","(18.0, 20.0, 19.0)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.357142857142858)","(5.0, 7.8, 7.3)","(7.0, 16.5, 11.475000000000001)","(1.95, 2.24, 2.1911111111111112)","(11.0, 44.0, 29.0)"
16-12-2022 11:05:02.290479,"(10.0, 14.5, 13.5)","(17.0, 20.0, 19.0)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.833333333333334)","(4.8, 7.2, 6.49)","(7.5, 16.5, 13.958620689655174)","(2.0, 2.24, 2.21)","(11.0, 44.0, 29.0)"
16-12-2022 11:05:03.388642,"(10.0, 14.5, 13.833333333333334)","(17.0, 20.0, 17.59375)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 10.91304347826087)","(4.8, 7.0, 5.795833333333333)","(7.5, 16.5, 13.958620689655174)","(2.0, 2.24, 2.21)","(11.0, 44.0, 37.57142857142857)"
16-12-2022 11:05:04.502003,"(10.0, 14.5, 13.978260869565217)","(17.0, 20.0, 17.42105263157895)","(26.0, 48.0, 44.83333333333333)","(9.0, 11.5, 11.4)","(4.8, 7.0, 6.067741935483871)","(7.5, 16.5, 13.958620689655174)","(2.0, 2.24, 2.2184615384615385)","(11.0, 44.0, 37.57142857142857)"
16-12-2022 11:05:05.575309,"(10.0, 14.5, 13.277777777777779)","(17.0, 20.0, 17.42105263157895)","(26.0, 50.0, 46.5)","(9.0, 11.0, 10.933333333333334)","(4.8, 7.0, 5.842553191489362)","(7.5, 16.5, 13.958620689655174)","(2.0, 2.24, 2.226666666666667)","(11.0, 44.0, 37.57142857142857)"
16-12-2022 11:05:06.703170,"(10.0, 14.5, 13.46875)","(17.0, 20.0, 17.42105263157895)","(26.0, 50.0, 46.5)","(9.0, 11.0, 10.933333333333334)","(4.8, 7.0, 6.447058823529412)","(7.5, 16.5, 14.559999999999999)","(2.0, 2.24, 2.1927659574468086)","(11.0, 44.0, 36.10526315789474)"
16-12-2022 11:05:07.785156,"(10.0, 14.5, 14.071428571428571)","(17.0, 20.0, 17.42105263157895)","(26.0, 50.0, 38.54545454545455)","(9.0, 11.0, 10.98)","(4.8, 6.6, 5.94)","(7.5, 16.0, 12.586206896551724)","(2.0, 2.22, 2.1953846153846155)","(11.0, 44.0, 36.10526315789474)"
16-12-2022 11:05:08.876291,"(10.0, 14.5, 14.0)","(17.0, 20.0, 19.0)","(26.0, 50.0, 38.54545454545455)","(9.0, 11.0, 10.98)","(4.8, 6.6, 5.84375)","(7.5, 16.0, 13.25)","(2.0, 2.22, 2.185714285714286)","(11.0, 44.0, 37.75)"
16-12-2022 11:05:09.975942,"(10.0, 14.5, 13.625)","(17.0, 20.0, 19.0)","(26.0, 50.0, 37.07692307692308)","(9.0, 11.0, 10.875)","(4.8, 6.6, 5.7696969696969695)","(7.5, 16.0, 12.884615384615385)","(2.0, 2.22, 2.1966666666666668)","(11.0, 44.0, 33.6551724137931)"
16-12-2022 11:05:11.025603,"(10.0, 14.5, 13.9)","(17.0, 20.0, 19.0)","(26.0, 50.0, 37.07692307692308)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.7696969696969695)","(7.5, 16.0, 13.545454545454545)","(2.0, 2.2, 2.1966666666666668)","(11.0, 44.0, 34.0)"
16-12-2022 11:05:12.065120,"(10.0, 14.5, 13.321428571428571)","(17.0, 20.0, 19.0)","(26.0, 48.0, 40.875)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.957446808510638)","(7.5, 16.0, 13.642857142857142)","(2.0, 2.2, 2.1833962264150943)","(11.0, 44.0, 35.42857142857143)"
16-12-2022 11:05:13.182455,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 19.0)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.957446808510638)","(7.5, 15.5, 13.642857142857142)","(2.0, 2.2, 2.2080597014925374)","(11.0, 44.0, 37.400000000000006)"
16-12-2022 11:05:14.348070,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 18.916666666666668)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.772413793103448)","(7.5, 15.5, 13.642857142857142)","(2.0, 2.22, 2.2080597014925374)","(11.0, 40.0, 20.4)"
16-12-2022 11:05:15.471528,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 18.916666666666668)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.772413793103448)","(7.5, 15.5, 13.642857142857142)","(2.0, 2.22, 2.1782608695652175)","(11.0, 40.0, 28.240000000000002)"
16-12-2022 11:05:16.532887,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 18.916666666666668)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.894444444444445)","(7.5, 15.5, 13.642857142857142)","(2.0, 2.22, 2.1811111111111114)","(11.0, 40.0, 28.240000000000002)"
16-12-2022 11:05:17.617114,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 18.916666666666668)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.4, 5.809375)","(8.0, 15.5, 15.166666666666666)","(2.0, 2.22, 2.170877192982456)","(11.0, 40.0, 28.240000000000002)"
16-12-2022 11:05:18.648300,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 18.846153846153847)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.2, 5.94)","(8.0, 16.0, 15.166666666666666)","(2.0, 2.22, 2.191034482758621)","(11.0, 40.0, 28.240000000000002)"
16-12-2022 11:05:19.695412,"(10.0, 14.5, 13.236842105263158)","(17.0, 20.0, 18.733333333333334)","(26.0, 48.0, 34.9375)","(9.0, 11.0, 10.875)","(4.8, 6.0, 5.92)","(8.0, 16.0, 15.166666666666666)","(2.0, 2.22, 2.1906976744186046)","(11.0, 40.0, 21.2)"
16-12-2022 11:05:20.748601,"(10.0, 14.0, 12.055555555555555)","(17.0, 20.0, 18.8)","(26.0, 46.0, 37.5)","(9.0, 11.0, 10.875)","(4.8, 6.0, 5.642857142857143)","(8.0, 16.0, 15.166666666666666)","(2.0, 2.22, 2.2071428571428573)","(11.0, 40.0, 27.18181818181818)"
16-12-2022 11:05:21.799303,"(10.0, 14.0, 12.046875)","(17.0, 20.0, 18.5)","(26.0, 46.0, 33.63636363636364)","(9.0, 12.0, 11.964285714285714)","(4.8, 6.0, 5.555555555555555)","(8.0, 16.0, 15.166666666666666)","(2.0, 2.22, 2.2071428571428573)","(11.0, 40.0, 30.59090909090909)"
16-12-2022 11:05:22.820352,"(10.0, 14.0, 12.046875)","(17.0, 20.0, 18.5)","(26.0, 46.0, 34.666666666666664)","(9.0, 12.0, 11.942857142857143)","(4.8, 6.0, 5.615384615384615)","(8.0, 16.0, 14.35)","(2.0, 2.22, 2.1523529411764706)","(11.0, 40.0, 35.15789473684211)"
16-12-2022 11:05:23.895845,"(10.0, 14.0, 12.484848484848484)","(17.0, 20.0, 18.416666666666668)","(26.0, 44.0, 38.53846153846153)","(9.0, 12.0, 11.945945945945946)","(4.8, 6.0, 5.615384615384615)","(8.0, 16.0, 14.585714285714285)","(2.0, 2.22, 2.167663551401869)","(11.0, 40.0, 36.93333333333334)"
16-12-2022 11:05:24.851607,"(10.0, 14.0, 12.275862068965518)","(17.0, 20.0, 18.272727272727273)","(26.0, 42.0, 38.53846153846153)","(9.0, 12.0, 11.945945945945946)","(4.8, 6.0, 5.615384615384615)","(8.0, 16.0, 14.5)","(2.0, 2.22, 2.1681481481481484)","(11.0, 40.0, 36.93333333333334)"
16-12-2022 11:05:25.829459,"(10.0, 14.0, 12.717948717948717)","(17.0, 20.0, 18.272727272727273)","(26.0, 42.0, 34.89473684210526)","(9.0, 12.0, 11.972222222222221)","(4.8, 6.0, 5.615384615384615)","(8.0, 16.0, 14.5)","(2.0, 2.2, 2.1704761904761907)","(11.0, 40.0, 36.93333333333334)"
16-12-2022 11:05:26.779706,"(10.0, 14.0, 12.484848484848484)","(17.0, 20.0, 18.272727272727273)","(26.0, 42.0, 34.89473684210526)","(9.0, 12.0, 11.945945945945946)","(4.8, 6.0, 5.615384615384615)","(8.0, 16.0, 13.289473684210526)","(2.0, 2.22, 2.140289156626506)","(11.0, 40.0, 36.93333333333334)"
16-12-2022 11:05:27.771364,"(10.0, 14.0, 12.484848484848484)","(17.0, 20.0, 18.272727272727273)","(26.0, 42.0, 32.0)","(9.0, 12.0, 11.96875)","(4.8, 6.0, 5.615384615384615)","(8.0, 15.5, 13.95)","(2.0, 2.2, 2.1742857142857144)","(11.0, 40.0, 36.93333333333334)"
